Amplitude
1.4790657587582245e-09
488287.5343068718
129124.04873631429
262753.7138800195
233948.4002233782
73547.47246940118
133898.98528713986
123654.0335886498
99289.20966100371
30398.592299251104
28186.917089080474
57757.512321074784
41216.23062442416
41300.121985053665
87947.74652460702
66855.50842983677
51551.22484347676
68426.78422052963
74765.77494726432
54428.069563136705
36391.571226978835
3476.3355640452232
42443.33506491252
29480.39059746774
19882.643173886965
46358.059379026956
57386.61995363719
35078.21912379484
34402.01097509078
9885.214818845332
21749.941452417897
39994.80191523119
25261.54965619941
3871.729475780244
14847.34436326108
17750.911336913934
30013.142410636417
21087.565811037734
32485.980686017767
11972.447807675686
37657.99268065448
10261.881556816581
3915.4009795403135
20173.651837819798
25325.01587383523
12431.043694804133
15645.890430048212
27620.25847179542
22247.808233501015
14793.037189287363
19783.11718798995
4998.178830514818
24952.200370999584
4586.482791672193
4503.197593051335
15781.827443835586
6303.363373135086
12641.393885516914
17808.2295650129
21477.890963056423
15369.700986209935
11664.116050955934
11130.313960042862
10990.424006126801
3030.681941837158
10922.873815153376
10546.66677525059
18471.271468561215
13663.780729705471
18588.146779140905
6386.49429684012
18798.58341374155
13223.622209690833
11361.826610279522
3925.7884825721258
4337.033322146952
7636.269335113659
6473.832792981404
7250.055484049481
20330.998588692262
7537.734893240538
18028.969520924893
5818.756084437554
15812.920481361301
2148.7668363308044
5876.333454760121
4873.575872076067
13253.230204975005
6332.004817094702
17018.71820767546
18998.321097788346
13407.217877458443
9344.62798941593
14242.03091842553
13054.667521386496
18269.249655967622
8239.248416216986
17786.09366728997
6565.339419514108
16911.76791511146
21633.031117182334
13644.657289431856
17716.412382146496
3955.5931450546163
12952.323152954308
11624.05111319362
2346.607329122413
8565.078349204938
12396.634760807996
2469.7664171912975
12712.850870949862
8708.584295197805
7221.529215482785
14219.591762719212
10442.57966818819
7223.967719969964
18498.30399468119
14673.321401251838
9218.867542731195
12070.047337236578
13449.590811231848
9854.606221696884
10571.829011782094
14480.525940449987
6563.829642035324
18251.50822902198
14512.11366664257
17943.500100896217
12938.771609881995
10479.071017438566
23437.08581376408
6111.8544791458135
2972.7050914141378
12744.619051551761
4981.343896044639
12852.858838630837
10571.458542579125
13705.966177085016
13458.435429598547
5861.250814214169
7469.727968738255
9655.857898715478
11179.830083262155
4483.339913542378
8288.924588895452
5932.553269446705
3022.156653098258
14509.330606274296
6675.678129928968
15576.573582309837
13048.207934249
13022.528298866811
3408.2083405825997
11312.931357885189
2065.4669954276233
3416.6060794437153
1374.3708765039612
899.7958843741786
3226.997929352886
10314.324424369355
7020.414457937349
6001.626295233253
3165.938107670942
6921.190296090631
11886.2445233172
3757.7600336938617
9056.934133726112
1849.0668851866153
2749.0225751824873
5558.83108812309
3499.8498056417257
2698.7994765619574
8496.397901373612
4918.2490657072
9371.808918353137
7003.007704516625
4810.2557285434
7507.5702154289265
3564.6157410954206
5576.10550918188
1243.4442393491902
5030.454756602258
279.69030804359994
2592.229405785062
6498.704500240063
6793.128360191156
2323.28831271883
3844.2547775979906
15366.807537746487
8744.34076361858
4917.789927845332
4775.07366229631
5899.180615458263
9858.816952065676
7451.592064192424
3619.7728916496853
7288.160281875693
5070.549911527336
6333.600082772098
9239.12835066318
6483.1617557332465
5279.365211597386
1052.7552581122943
7428.93797928229
1488.274078051453
5953.114206399768
3396.142646388553
6139.880508379005
5132.827820604046
2758.568213852239
3092.3595012134238
2403.4332576885913
7676.635513804143
7166.484159996254
8196.486754852007
3347.3763490694596
6748.517560440999
4892.989309496995
12604.238926447453
7008.620106545792
10067.260593963758
4429.9392821767115
6002.079817344148
3555.636887852811
10645.42291819163
9033.961807885813
5827.334238594693
5345.483599967605
3888.353328892197
2815.944532695189
7839.621077087615
2721.7748214138405
4673.802547232734
1550.3263759895863
5514.943858647469
1114.0782963073505
1125.2282339820713
3216.5689304078237
5124.26885667071
8020.389972315286
4087.1763931364926
6028.86883277034
6791.045105835767
3562.6028298589554
5668.940279194415
1189.5010169930135
4344.774214189006
11450.01135943032
5318.399673842477
6701.473775889703
6060.080262914502
5624.392849724596
10114.303195334365
11556.102314619915
4425.298772499749
6875.192821616117
5725.096441465637
6148.791336419205
8342.604990118763
7668.658172120487
2166.245214793906
7268.258858805453
3509.338497576454
814.1780767365171
5415.780620585351
5622.122818279991
2251.7833263726448
3933.2725923564085
5704.091811560255
8933.111801087016
5570.0335714082685
1808.114759052764
3692.505159085426
6039.808166031759
7412.952402015932
12057.455496793855
12518.422909205387
4689.22831911787
4311.1044281335935
8139.629148638246
4235.034283131888
2211.9972457983245
6123.337111764797
3533.0467575921284
6439.692268694101
7812.774808085293
8839.907284623188
6121.852931408409
5554.517037750835
3009.358513948277
7882.062396261495
2454.21927461278
4979.549750784722
3549.840667699808
4609.264342601757
5817.537965149018
3031.4797908703763
5570.403799012693
6513.332223597107
8327.934574400144
9198.03867742813
9039.481440318197
3558.9571859779594
1720.9840502041152
4969.249416384375
3036.638164625486
662.0624114206764
2003.002472846109
4255.147433912049
4417.815713655721
4442.224325454474
745.2033936461817
4931.300039988598
4532.9814915026345
6237.188400554722
7173.8190002353995
4307.841903653484
6024.475885411582
2729.428743558515
1896.817721218135
2840.7206209553383
3385.642930999073
3205.9174273129843
4153.129239815913
2427.0339346993833
4383.770894023704
3069.238588709619
6349.670652356464
2144.2425022307507
6511.43100415188
2275.0161668962955
4650.293349848582
3085.451195056431
5698.974467528055
4459.728229175645
4105.220940378505
4289.341138876255
3084.451250346414
1044.6832482174043
1338.4163311778905
3682.5731649821373
2420.070218351682
1383.0717154827105
170.8275694269269
7122.406015449962
2759.8472997007625
3872.3598071164984
3342.270587429343
2512.4163468571946
2603.588909793744
3228.7142119803007
2529.3179708644784
3892.261943927111
5081.535632241971
3135.564753003028
4219.622717285752
5447.745348709669
3118.632654266462
2466.547781569588
4659.562624456041
2731.2624042395105
4031.5021311780897
1804.8399645867082
1359.1363726192203
6251.853571257825
2219.222100694895
5191.457817971221
3084.0349506704656
1438.505483610517
2118.839765266628
4353.050375332263
4323.004373967515
3976.523695707636
2088.0517463022366
2808.714614386761
