Rise-Time_Standard_deviation,Rise-Time_Standard_deviation.1,Rise-Time_Standard_deviation.2,Rise-Time_Standard_deviation.3,Rise-Time_Standard_deviation.4,Rise-Time_Standard_deviation.5,Rise-Time_Standard_deviation.6,Rise-Time_Standard_deviation.7,Rise-Time_Standard_deviation.8,Rise-Time_Standard_deviation.9,Rise-Time_Standard_deviation.10,Rise-Time_Standard_deviation
47.280275667591305,458.5161153175281,826.3488816198478,375.3505584728026,361.7972283480925,440.92246130099016,669.4429234165996,153.14707479601336,179.60199453281962,303.74544832473947,124.65614670998757,67.28489596603814
44.356821285091854,447.99932342966105,866.6786988200477,383.3246762668053,375.0115088614415,455.1386341405319,661.0181286075529,148.78071188654928,176.82707756542158,315.8072130583931,127.63863755886936,64.33721735527114
42.009871656912026,436.1343740289256,903.7009944675926,389.5348368649252,386.12684464054666,467.19631664415886,652.3096222359101,144.71094074908493,173.08995840135373,326.7071911619896,129.8160334865498,60.98187450616328
40.073543312937886,423.25170944331353,937.1060925826704,394.35220071754674,394.922623288344,477.00743513335055,643.5754073829997,140.80927271659908,168.45580482561343,336.3974292543068,130.86605074852864,57.87451405896509
38.44562283485494,409.5045078413931,966.6426169322796,397.6298164079094,401.7590950812576,484.6730280918848,634.6725802853368,137.00117367612913,163.11992728113856,344.845040131637,130.86206134566845,55.36491395297647
37.06961998114264,394.5554771630448,992.1125001302054,399.486810841648,406.83024801122656,490.3517912371317,625.4918372779503,133.1793953367117,157.21738661905965,352.08736868914974,130.1320595046611,53.37336990224092
35.74400251016219,378.8753350173001,1013.4284187142066,400.1471855060039,410.2834979000035,494.22323529614414,615.7470322703076,129.1767064111168,151.07241624031712,358.1777122164637,128.81792912256307,51.71693278912438
34.42114215177178,363.1863748918898,1030.559809792367,399.669046240082,412.2754877933214,496.5153312646769,605.6402617253001,124.92945015788688,144.9610756252611,363.1841627111049,127.06246638938636,50.11524659924954
33.09158724958606,347.54962884538907,1043.5510638552305,398.12406879353097,412.994520856718,497.4726247203497,595.3105245511947,120.4217453676231,139.14362920563758,367.1790255239744,125.01433760965963,48.47361989152399
31.78155859136426,331.9740598722468,1052.5112748840063,395.58464156072114,412.68104009181,497.3951690537712,584.7513629280326,115.72831171124986,133.73921585650362,370.2443102993235,122.78861517154392,46.78166036867837
30.422499958355104,316.46261873776893,1057.586487399417,392.2032727475994,411.60009266890415,496.537501153702,574.0086938353369,110.95496023548756,128.8238208235699,372.4714690793769,120.50379901040208,45.10498608567284
29.12582969962924,301.02981975847695,1058.9250373593702,388.1499274981035,410.0514055964479,495.1204192948867,563.1562926652366,106.18877281816684,124.46528010015908,373.9456156172986,118.19923382188531,43.51552530670816
27.95161943628144,285.7220498675896,1056.7272633541406,383.5449146415836,408.41102236730825,493.3026604154134,552.2866257540816,101.4778903751431,120.60795796769844,374.7361462748946,115.9530375762126,42.05031573766238
26.901643385285432,270.6121625027922,1051.1979306963883,378.4944255054649,406.93608047595694,491.3996673591284,541.5048781715161,96.89558367146316,117.24676309480866,374.903683644141,113.86573233582372,40.73772215059789
26.013576891197847,255.78212479708657,1042.5977515030672,373.14725422357714,405.830031942448,489.6481255524022,530.8604054512206,92.5183075838309,114.254668808635,374.4937233863269,111.91379391272318,39.60273333024945
25.25814846279362,241.3432193158539,1031.158453215996,367.4901055583396,405.2510767063545,488.1284775059773,520.327215758747,88.36062768261125,111.5392662120874,373.5453522213522,110.11279126760049,38.62078508479262
24.579167792468446,227.4687085602125,1017.0771228272962,361.6607970050797,405.30761165485,486.8001880940751,509.8611230552117,84.41508374405957,108.96471086060048,372.08698140783497,108.4162862288295,37.768981777400455
23.944171352632843,214.26997979510503,1000.554653569244,355.8495880978599,406.0489822551543,485.55241838427855,499.56124281014775,80.69274462239329,106.3593628988203,370.1413397951338,106.8991585944288,37.02451384136182
23.31788175222022,201.75688077289715,981.7793574687156,350.2466626533569,407.4374911662722,484.2730025566906,489.4025245222928,77.20627527493136,103.59713482739784,367.7176741884328,105.59693393986149,36.41596203892257
22.687197431544977,189.912364540247,960.9387421551988,344.9486488243074,409.3252319372925,482.777517255708,479.2786473939948,73.91117354001283,100.59708579050005,364.8120417609587,104.41089729162864,35.920580732811054
22.018805838544097,178.69746920839992,938.2373321361008,340.01513203726586,411.4954214372006,480.8497389938397,469.096414997448,70.75431581711983,97.27323448050542,361.4116859389721,103.21814625053194,35.43896770922952
21.283987838921483,167.9908797777698,913.8638201264032,335.4972960723745,413.67461532971777,478.2549860149724,458.77939347946943,67.70079556067199,93.53593783367256,357.4994040731375,101.89405732929907,34.85185059839123
20.45851163337924,157.73586490237034,888.0144334858512,331.3799765345272,415.6514054777401,474.8500359982267,448.3267940103342,64.73840191948362,89.44739361373955,353.08514288479086,100.3701608186634,34.208142815767125
19.625243693323547,147.9572835860224,860.8913014430973,327.6839246488296,417.3542516261207,470.5650874852325,437.7655814796456,61.94234772871255,85.12959081492019,348.2136611952798,98.71087111138182,33.53847208031876
18.826175500993298,138.71550412712244,832.7082480323936,324.4409672868913,418.8787436580215,465.4189323975654,427.1490509694078,59.456390726778025,80.76493015319146,342.96026944657115,97.01600453185624,32.860237379319024
18.06440298289627,130.09011716935223,803.6886885186001,321.6601032510416,420.30676319075377,459.44599292499385,416.6822482811946,57.39454397238579,76.56691032469608,337.4094709336971,95.40214424621873,32.160111955249846
17.37596226073322,122.14577571708269,774.0563852972559,319.3928148822687,421.70330753558,452.7275773660777,406.5436328171157,55.81040078105375,72.72728971419622,331.65379298635133,93.95233096225236,31.504315518880304
16.791339215098443,114.93989133150964,744.0430776368041,317.6770663740241,423.1029902566615,445.3974473003771,396.8775206320336,54.729872725732456,69.413875738346,325.7798861863293,92.72336700036374,30.934917691892327
16.30481679871699,108.50755726487644,713.8774135943764,316.5630095935239,424.5233413880709,437.5775252276923,387.7805214417112,54.16249463720672,66.75996660366862,319.86856184585776,91.72531347494176,30.501205050836244
15.920864577931338,102.86063249105275,683.7780117538014,316.08386594917465,425.9810307256399,429.3928624102977,379.3065005087041,54.11168776743147,64.81662135630276,313.9892076034162,90.9642296233789,30.228611371146044
15.630262129128408,97.99763002788964,653.9433895903776,316.2606752867838,427.4640494031569,420.9437598768639,371.45636535856977,54.591794870654525,63.58552362716646,308.1972774927845,90.41795289400405,30.1079695986481
15.425174768000442,93.92043018720122,624.5388194571601,317.10850853335006,428.9558572515044,412.3183562955295,364.1945711753212,55.64343695118801,63.04867508025928,302.5328412236751,90.13494431386177,30.113760963281123
15.36286124169998,90.5533144341766,595.7110615871941,318.5215003227119,430.4314264358455,403.606371377568,357.4279688134875,57.33552731134706,63.15253627519517,297.02592875838,90.10697604143832,30.30640521734384
15.52844088438259,87.8082803321168,567.5868213871289,320.39476326909346,431.83137079872193,394.8566736908948,351.06340730186184,59.63880794426665,63.83062227898022,291.68653128081405,90.32083066621234,30.77851185629575
15.917846066098404,85.61154768997065,540.24344929424,322.3271783285607,433.02982113718014,385.9961132524508,344.9591550019705,62.14358681906059,64.85543542875294,286.4745726691017,90.68472836048772,31.52018688210193
16.18469306103648,83.8681528038629,513.7600527603695,324.05741465222275,433.3403652629066,376.5084721219399,339.00414514748246,64.0164596331235,65.60480774105015,281.1827582581061,90.8688674200152,31.785820980792856
15.803977583569544,82.39634981911783,488.18717115799546,325.5552464508435,431.6005000675229,366.3246066804627,333.2204950859502,64.96982503980178,65.32641784590258,275.6559852033226,90.0137076327917,29.670355627499404
15.147137891721805,81.14898998014804,463.56687071285546,326.8819453571563,429.3324820875856,356.0680523399767,327.85845899187893,66.05186765712284,64.91380516369298,270.2465565675013,89.20676846688299,27.548653886018528
14.61373432041443,80.11363846596248,439.8350071535391,328.230191493997,426.6240751164931,345.75222668864205,323.05564438529257,67.29437811549053,64.65162168850078,264.9423873439506,88.60173348777792,25.74982413958048
14.238267064390724,79.40060825201228,417.1268573048532,329.6191353865768,423.6195137491478,335.57681065079765,318.66434725114783,68.62885764813923,64.51332777559915,259.7763230189692,88.12826640240257,24.311141747607248
14.004377223766332,78.99138444882071,395.4217907859552,330.985036821658,420.3245204847272,325.5651908617604,314.7673063160148,69.98731236333057,64.46184156529813,254.7241353888081,87.78455404778404,23.2345408977034
13.881820780219003,78.75848246654311,374.6861972650818,332.25410233142736,416.7423151335682,315.733901408944,311.3648804069749,71.28576116992294,64.44990248956883,249.7573296002454,87.56033745050453,22.489943750400005
13.834596678450032,78.5699978436772,354.87703910159786,333.35114469042696,412.875109354465,306.0887274681595,308.3643588384924,72.45254877621532,64.42670040938896,244.8450822959824,87.44363455459715,22.031898160034967
13.829303097642995,78.42407523499747,335.941029509034,334.2148198395195,408.7256773943533,296.6302078633424,305.63211221453986,73.43688388593436,64.34846544580174,239.9566880364152,87.42343182894666,21.818903039942008
13.841624966032787,78.20407792792531,317.8277134529553,334.7889213415032,404.2988771639368,287.3556429024927,303.0152388497303,74.2127395817891,64.18248536853072,235.0668620893538,87.49133387381733,21.828411236391062
13.859890179460724,77.78956657042527,300.4832230167294,335.02008576848147,399.6029721803837,278.2607821846036,300.36796542050257,74.77893790390398,63.90909328084897,230.1564934507405,87.64214537845038,22.062238385873133
13.885342803597386,77.07318773586087,283.8503254540671,334.86060002503905,394.6506282696587,269.3411795428739,297.5664414131679,75.1557927840424,63.52268897779504,225.2128304680448,87.87329650956656,22.540642972800928
13.93112692078412,75.9664282217795,267.8710592577326,334.2704663115469,389.4594928046697,260.59165444987843,294.518345320568,75.37941727140934,63.031120439430445,220.2277903840453,88.17902905142441,23.286624088412893
14.016688026484118,74.38712575936019,252.49527977612053,333.218681882185,384.0522361810855,252.0045121885045,291.1779869624559,75.49983652291934,62.45260781854132,215.19598522258107,88.55293321239269,24.31274797397233
14.135612499054607,72.27777131876422,237.67007809943144,331.6757244899904,378.45492222708936,243.5776638020526,287.51115347227835,75.56529794779841,61.80652127677443,210.11347057154143,88.98810959452948,25.602668034098333
14.23642616659035,69.63514749387471,223.3381097972577,329.52666435822294,372.6347849137408,235.24105788956604,283.4902739174884,75.55015722148408,61.06829933866284,204.97109546963785,89.45213192648228,27.085438411294863
13.975543933751744,66.4855207046959,209.4533073029021,326.3723815900756,365.9428324500211,226.60174201194303,279.0924098120204,74.66048416978352,59.6908776380942,199.58111933723256,89.67713965296464,27.38782700753569
13.105487925917656,62.79600137518133,195.98812242314003,322.0640759161087,357.7127424286199,217.48408311078623,274.27995734547244,72.72606287885199,57.25847410299411,193.76613998821583,89.01954075606157,26.081199286089685
12.024463663049657,58.78898356227014,182.92556254619728,316.7420849324134,349.4122134445115,208.38182586707129,269.3800088773735,70.60931823912236,54.63791078507856,187.853781818626,88.32041450369991,24.86079006885408
11.206656205263949,54.82597992677339,170.2759970636444,310.87037061154524,341.3973404183676,199.45800329650967,264.504038540818,68.59870196514893,52.2418380872355,181.9490206757341,87.71601323291954,23.793774761804755
10.693437783838553,51.21410604176713,158.0573414390207,304.81624408223075,333.7887160014342,190.83227098976573,259.81729138630214,66.78265365420374,50.21691139363151,176.11067422900246,87.23258893863701,22.814019694657556
10.403981760902216,48.14567039427113,146.34229391374723,298.8270297450957,326.6821915300661,182.68077694425105,255.47650367801768,65.22663859684125,48.602001291856986,170.37206243751277,86.88933020033093,21.94450693934768
10.244251577863558,45.565204593225815,135.17303861177157,293.063855564566,320.15038441726784,175.07494365007025,251.4795456772456,63.957247298463095,47.44909746186155,164.76334503522187,86.7435885470113,21.22176733377524
10.114607917280797,43.608291930160505,124.58262412098772,287.6120165220776,314.2883366009571,168.07322359981677,247.783795492078,62.934963063483856,46.76611701588385,159.3114189993073,86.82905064981094,20.63044545575457
9.957029495043988,42.27098071025361,114.60180292007216,282.5393127860132,309.1454633097144,161.71607601750813,244.3369951680723,62.14010284093858,46.554184585314886,154.0444326263381,87.16274926108895,20.174873541479343
9.73513232533416,41.47597531957093,105.26861799584748,277.9064989963588,304.74444821083256,156.01618131843048,241.05605311947247,61.56912892644075,46.828432196138046,148.98913607649155,87.75892027298165,19.852560739080342
9.451955863246615,41.09655007781845,96.6161993774318,273.7264264922694,301.0880350484058,150.96635944276684,237.85798376610035,61.24037983101924,47.60894034762184,144.16820970235167,88.59668766806611,19.69950989275641
9.159844373375147,40.995236002264775,88.65377179317268,269.98840034715187,298.15984596523947,146.5289128595931,234.6819489299487,61.16774546437132,48.89051639548438,139.60320218259037,89.6315930548267,19.77278859122919
8.951054351434772,41.020838354097584,81.41446445431299,266.66309016499974,295.919851336131,142.66968224783474,231.4755094451453,61.36071078572537,50.60499618762053,135.31036914691748,90.80720674809012,20.12077752243722
9.000133516924194,41.05092204683658,74.91643324390053,263.5273083369158,294.2850498074101,139.26051801902773,228.2063877709564,61.797505966735685,52.62565814027698,131.27941633028868,92.05489780146134,20.860551155134424
9.377024840753942,41.040289327384144,69.12221024344743,260.34479683770206,293.1491809995509,136.04472332848368,224.76636060211803,62.28631794513399,54.64032702972021,127.46088329297376,93.2791886667237,21.86579573011809
9.882232206997864,41.07700132090692,64.00475951733313,257.0986592268112,291.7353087479973,132.48784025754006,221.109208667165,62.08918128830121,56.055911554777175,123.64467203109668,94.08046299530388,22.578758230488035
9.711339616769452,41.00323829265064,59.56051443776105,253.9122270156333,289.54064001126267,128.61588226857273,217.3418007427695,61.030494532356606,56.48365938382141,119.60364738337724,94.08288413732016,21.708428366317747
9.254583266879724,40.82653075839023,55.75091902727808,250.8816743672234,287.4819624763044,124.94172060284316,213.75519289527296,60.050637710762985,56.820971283635934,115.73051886392098,94.04484124730082,21.04625886853254
8.97856912319525,40.67205260360365,52.528933092726014,248.18769613768885,285.75053034228745,121.57114743124356,210.5048868148473,59.30403096534581,57.18527896656767,112.04657285123494,94.0410852331726,20.785854207378865
8.872142949477995,40.822225922280126,49.87086252104938,245.7997612471725,284.3154666149418,118.47821573559536,207.4999724274819,58.779300834834544,57.56265241690208,108.5340757877546,94.07506957041925,20.875905680801857
8.891650880074298,41.3357161422362,47.73371176863567,243.709845096924,283.1367231531751,115.61981194955628,204.8421124463952,58.42719145555491,57.92046138602199,105.16465859879008,94.14821310771468,21.22673673673413
8.983716688802561,42.026796166487664,46.03885603927374,241.89539598227475,282.1626057542051,112.94650976015258,202.5404797340696,58.185715657736,58.22843947101148,101.90602277039028,94.26232299228286,21.72788114032777
9.09752511135015,42.80707171267877,44.69314420434028,240.33644146019847,281.33954460028536,110.407429524446,200.507691168538,57.99608808337516,58.46283580273548,98.72763143800478,94.41192713568698,22.28952602465408
9.194618499654965,43.68965393396751,43.61202042125682,239.0025370144421,280.61397564839626,107.9524691252829,198.62225572896884,57.81103638479863,58.614978845038685,95.60397126464136,94.59066044244229,22.86333030652993
9.253358649291856,44.536202380771456,42.71972154207545,237.8462291474808,279.9334584033102,105.53244244614906,196.75413707167647,57.60021636825856,58.68706682140175,92.51726248011197,94.79269012244134,23.434556887894257
9.270067391750755,45.20422802374138,41.94924608332686,236.8164305317024,279.250707967483,103.1020867434636,194.78041554514425,57.353128801336894,58.69064999815496,89.45822968826471,95.01331653803511,24.016536807483853
9.25831393746135,45.57231834385201,41.24411094984495,235.86117520302608,278.525415550732,100.6246402600965,192.60082466783763,57.07851611491307,58.64370830694725,86.42819986844876,95.24908816467588,24.63983994143454
9.245937032280404,45.54410103567372,40.569571489549446,234.9295973223558,277.71846881714345,98.0719747467369,190.15390255401107,56.80023179338498,58.57123919817538,83.43765817071811,95.49715118272611,25.332858486598287
9.26123324685387,45.00992378937792,39.90905387325006,233.973313330116,276.7959133601134,95.42785730205864,187.41871484408205,56.54938161967693,58.48472025002342,80.50208098818968,95.75228675295683,26.110010788587623
9.30652991080655,43.89189599984294,39.24617537127311,232.93896106833668,275.7278494574593,92.69353034561304,184.38725300617872,56.34734041792024,58.42035035344436,77.63777757619313,96.00475858652834,27.007391058560756
9.35346249938164,42.24675788998337,38.532319259228,231.764144377557,274.4547133828302,89.79351704905837,181.05026681183784,56.187791152228975,58.36735857417334,74.85046369085292,96.228163152021,28.037383510241693
9.16344583809465,40.11541860921879,37.76275315817293,230.2759428794077,272.54462876663587,86.38042090879902,177.4098608157341,55.47899199319957,57.87323827215135,71.93478643771743,96.18005952438132,28.296495479356704
8.622455424458034,37.46661621186709,36.89567953900526,228.0944520391926,269.3075238498804,82.24920467266217,173.51072224309598,53.83164859909723,56.59681475609728,68.64174959677308,95.43360886998546,27.193923998969726
8.149254262601458,34.49505226737973,35.92402099847714,225.32961099518127,265.6091758831082,77.93341060067782,169.6683595313192,52.14211946372819,55.31536503409357,65.3646822195584,94.62995032726285,25.998752874933423
7.900183124126446,31.56939757034574,34.98482371553916,222.3496125308239,261.8237683628822,73.70440704464642,166.02901785128435,50.77380775126619,54.187175708308736,62.2660860100669,93.93096688219391,24.94916526901975
7.854213548823513,28.98655774683044,34.16096151794201,219.28207227609093,258.08365636901874,69.776419798799,162.7571440340492,49.81159839106391,53.287603104484255,59.40314798846694,93.35432801486704,23.99702003934169
7.908746967068729,26.92717937156645,33.50324855961209,216.1999592261197,254.4598281226953,66.19932537050538,159.95890444347668,49.20600261629021,52.66168314519403,56.80229448942109,92.91876833965108,23.26565857084656
7.958998979335904,25.35517139994544,33.04227164158848,213.1461098443282,251.01198708612213,63.02317510258486,157.61762440742373,48.918888522738925,52.31496592191706,54.46628026092434,92.63218638158818,22.81798613230889
7.958977523986667,24.313511108803795,32.810927605365904,210.1447033949722,247.77725837128423,60.29060624872451,155.68680936536327,48.91102189473331,52.20506179034941,52.38900586942029,92.48727549225494,22.65770959071248
7.891044950351518,23.84994019831947,32.829137411016966,207.22266471163115,244.77822769569897,58.02141554240046,154.09194932535814,49.16563907913961,52.31463570253557,50.57249852392885,92.4750186257312,22.78357789034033
7.758350017767436,23.820575883160988,33.10012326165922,204.3634274299918,242.0245608568399,56.21710586482562,152.74072066837266,49.67617627380119,52.62276494402733,49.02469141029778,92.57564941590118,23.203531463430668
7.571417319571184,24.043393231269423,33.62017893590312,201.53765579687155,239.5161729249328,54.899267933410776,151.54725921831024,50.43521075484816,53.11408533849281,47.75774769574973,92.77374575667834,23.9322288932758
7.380155790019166,24.36741012975532,34.370096798395686,198.74662464368984,237.24624815588967,54.056982329574616,150.43223832164037,51.43101810966088,53.77284388465068,46.78370817884999,93.0468497815796,24.98859605693595
7.265231739404959,24.62382290275185,35.32148489841443,196.00962621972656,235.19755414549724,53.719747774726336,149.333168785969,52.664252009883285,54.58255599986411,46.10179117055741,93.3456292873705,26.288503084455755
7.354724385365118,24.70200671037483,36.42391894652114,193.3227983737379,233.3350393045118,53.77114808808608,148.16768162597,54.09699732320923,55.49917444770536,45.700942746926586,93.65031076273588,27.815925987368164
7.698653675666906,24.61571493797805,37.639996302850335,190.68290587472097,231.5204149297477,53.96387350881375,146.8368673442006,55.49482192462008,56.35575289996962,45.46961419901856,93.89648767965429,29.54002602698483
8.05160626459463,24.49493640006396,38.96773433046068,187.86447435266285,229.20087558201988,53.94666753656672,145.32125616449852,56.20377928708403,56.80681127180044,45.11796734883783,93.83622687993466,30.71558333047013
7.898429041523858,24.273722404321205,40.389019243430205,184.7985566521814,225.7980032757448,53.38728693165381,143.56578942792018,56.03764909628819,56.55345301447765,44.38607376771181,93.13782181289118,30.388713174724906
7.578312770789545,23.99613986174506,41.87691404297267,181.72012003128208,222.26984753661344,52.91332602433804,141.81394751771782,55.75620963376978,56.1784954143332,43.77249805551576,92.3259481554316,30.030280466959788
7.360384604599681,23.76978856886492,43.463326033912026,178.80191705687628,218.77476155838949,52.6416510696102,140.16335086168354,55.46862118311898,55.80672973538934,43.30877218240439,91.44741231181156,29.79412731155741
7.253419773272289,23.895221920730947,45.17559080548223,176.06041030495626,215.3123068507524,52.54704889186171,138.47434077562508,55.17022721375289,55.45968370075869,42.97258929168134,90.50985594558574,29.654309112706706
7.227451655247973,24.454683041103284,46.99200039714274,173.49053502904408,211.8786558617145,52.60068345746684,136.79760886705074,54.84080926231019,55.13488212466634,42.7231046006121,89.51456632167809,29.584743991917264
7.247453406685311,25.182038321943267,48.87751324417444,171.07928053340945,208.47001411185903,52.77900543271763,135.1365149940975,54.46108803415626,54.81250510862611,42.52347823786609,88.46134831776736,29.555222877368976
7.280928050740086,26.00670841450484,50.79636038145767,168.80774298401272,205.08100387937696,53.05198647372095,133.39679538403186,54.019968237685525,54.47066421039762,42.343871273557454,87.349349922319,29.537459501639677
7.30328944611898,26.955783238297087,52.71109116509369,166.65269729452638,201.7041553041918,53.389415882972806,131.4647178928206,53.520044811034886,54.08866593390636,42.16318288078921,86.17980466539866,29.510045247658784
7.300898523663099,27.876656035009177,54.584620000257146,164.58896653921934,198.33120290181265,53.763354820914095,129.23578819347944,52.97614711352693,53.64990502407986,41.9704055350627,84.95675337276965,29.462160245473545
7.27220462617333,28.62956643899653,56.38179751748673,162.59120828325774,194.9540267859601,54.14896772518061,126.62130965769212,52.41604468268064,53.14395633262009,41.76492090852868,83.68700444322032,29.39573525661713
7.227267387500007,29.10035274349256,58.067210632167146,160.6352018291674,191.56532792065823,54.524987246721615,123.56120406479856,51.878371555767565,52.56767102412328,41.55358783581063,82.38030218510487,29.32579736119487
7.185149028659524,29.2014344463461,59.60765566526467,158.69879493687552,188.1591092236896,54.87400284739156,120.03059689631723,51.40805978989111,51.92519673703313,41.350096979913424,81.04858437286008,29.27890568123274
7.165598172148232,28.84846119002473,60.97627224995721,156.75392981238343,184.7309705685563,55.18247554465484,116.05002277310658,51.04960728854368,51.226999851185866,41.17305098003511,79.70399671554799,29.289582318449888
7.189749283235702,27.967351303425385,62.14472916292412,154.65666092222347,181.2782385493745,55.436864595470325,111.6534701205069,50.83865414912447,50.48214973149875,41.03260755657288,78.35591955139701,29.39426834128331
7.251493496815399,26.60220245657224,63.09353721139136,152.38812806095282,177.7742884815944,55.55257565554768,106.84588288626018,50.73738044104987,49.66885170350353,40.9226502109016,77.00112639164719,29.615258094045235
7.176116700414688,24.80604482264176,63.80583027847947,149.89941213040913,173.7155320174434,55.121919248611896,101.67001949964028,50.1960058373679,48.50952202018555,40.59672800668963,75.45919408041996,29.30044768342216
6.865587253442697,22.554656765246506,64.25932218930407,147.13908408512265,168.63796267635027,54.03976208668821,96.25641640002188,48.96141440777564,46.715498510907416,39.76761279487531,73.3679109054729,27.78215360464115
