RMS_Skewness,RMS_Skewness.1,RMS_Skewness.2,RMS_Skewness.3,RMS_Skewness.4,RMS_Skewness.5,RMS_Skewness.6,RMS_Skewness.7,RMS_Skewness.8,RMS_Skewness.9,RMS_Skewness.10,RMS_Skewness
-0.3827231656482845,1.172082805678018,-0.0434765118257405,-0.1058820055666028,0.7623218809423518,0.2144731654844661,0.8793688926912822,0.4898902464077115,1.3510632122252653,0.19026509136571,-0.0669171173348981,-0.5903925352850212
-0.37703671121879,1.192498857347262,-0.0274862508965794,-0.0923355302002288,0.7753468707910028,0.2298305515926192,0.8881820932414507,0.497251346247276,1.36412084514033,0.196181724012435,-0.0756189792445205,-0.5870005302781427
-0.3707044349716079,1.2139064046066077,-0.0102814151040324,-0.0777093134439704,0.7895328621877762,0.2464054037286003,0.8977999637784684,0.5070842691092635,1.3778218320407272,0.2028197236993854,-0.0834627273128085,-0.5821801525969031
-0.363649242172974,1.2363632868238204,0.0082145756146458,-0.0619119137166088,0.8049993591513385,0.2643211196519773,0.9082887909317686,0.5195233563198922,1.3922091752024492,0.2103204317055121,-0.0905317723095477,-0.5758502754283058
-0.3557918981879614,1.2599371655970084,0.028055383535569,-0.0448733345817106,0.8218703282068524,0.2836993471992334,0.9197149971499252,0.5346878199912997,1.4073181294639991,0.2188574908562131,-0.0969800034443254,-0.56796835519167
-0.3470462263478942,1.2847038271614473,0.0492773407902634,-0.0265355679921099,0.8402841390307372,0.3046633206100695,0.9321457564029326,0.5526812788741585,1.423178736690664,0.2286493120153253,-0.1030126681762796,-0.5585272563232379
-0.3373155997241143,1.3107510878332838,0.0719053876679926,-0.0068390008777567,0.8604074321902864,0.3273513200415264,0.9456554885002012,0.5736080326140021,1.439821645317671,0.2399772225600244,-0.1088788546892496,-0.547550670332482
-0.3264820219504973,1.3381786163206917,0.0959601369340949,0.0142911852386464,0.8824494306768418,0.3519290153629232,0.9603334372580604,0.5975982994604688,1.45728249633472,0.2532091761971841,-0.1148439346242346,-0.5350754117043783
-0.3143953180703032,1.3670998756510724,0.1214586595588589,0.036956372903524,0.9066743208321296,0.3786005543985275,0.976292566021244,0.6248371833514048,1.4756064723935234,0.2688298084306078,-0.1211666659226792,-0.5211331268672477
-0.3008613025558464,1.3976411743553252,0.1484113334312447,0.0612973918621693,0.9334126493746292,0.4076139483418085,0.993674707673178,0.6555845482607315,1.4948494754781363,0.2874808392150408,-0.128075832041455,-0.5057422571897936
-0.2856299972332667,1.429941017855903,0.1768085832526233,0.0875002397100755,0.9630758474482428,0.4392578868948861,1.0126586643784514,0.6901877013730507,1.5150777917856195,0.3100149668749456,-0.1357560665224032,-0.488900786011096
-0.2683780747260199,1.4642028787310477,0.2066104803235322,0.1157986196702246,0.9961701064786024,0.4738651675609474,1.033465603157379,0.7290980287620437,1.5363670351929646,0.3375713193598128,-0.1443306620311715,-0.47058486956834
-0.2486880984556637,1.5021439525187907,0.2377328123370015,0.1464880265662214,1.033317319982321,0.5118076060574992,1.056368345337953,0.7728835224755083,1.5587981784862024,0.3716794120079939,-0.1538357093561707,-0.4507524162318513
-0.2260201030685361,1.544089272074497,0.2700289476732672,0.1799150402548034,1.0752876938130074,0.5534887789670699,1.0817053492465798,0.822225133899474,1.582451188010655,0.4144050931706028,-0.1641685649290813,-0.4293468708169685
-0.1996728698661873,1.5893834588409956,0.3033158922277097,0.216484688918963,1.1230327622091598,0.599325340997031,1.1102988423678606,0.877927003126957,1.6073992022883383,0.4685543524072815,-0.1749576431148872,-0.4062994621266098
-0.1687330582707861,1.641022132070955,0.3394474379706356,0.2566550103183904,1.1777278553196986,0.6497110108547237,1.1451645384813245,0.9408995203216344,1.6337089936795268,0.5379544682701315,-0.1809051262425141,-0.3815246760110647
-0.1320119209885301,1.7017091130199664,0.3844477639866712,0.3009270274890815,1.2408254453367786,0.7049653058700458,1.191440174047392,1.0121200447533607,1.6620057299879938,0.6278396400087817,-0.1755499985463404,-0.3549085790228762
-0.0879642185393305,1.771523690414533,0.4407611673842562,0.3498140592652361,1.3140958055602787,0.765240311430977,1.249000555608042,1.0925513307786403,1.6962487117109335,0.7455908607816762,-0.1601881673657521,-0.3262755821218024
-0.0346058318680608,1.8480008002713784,0.5075354474614486,0.4037772193601465,1.39968962402455,0.8303861875104716,1.3167149579704454,1.182961394675646,1.737144049980986,0.9020774205807026,-0.1178407591546367,-0.2953105316113363
0.0305577386858731,1.933708579513694,0.5835032999073196,0.4631203551728748,1.5016598595874744,0.8997720120374688,1.3961424365539818,1.2836104672144342,1.7830452270880797,1.1110661942019444,-0.0415807614427722,-0.2614114813983689
0.1108169047189315,2.03071017375569,0.6667265784381421,0.527841893168001,1.6376004950482477,0.9720869646781924,1.4910115141963989,1.3938029653878166,1.8350839404325268,1.3916356403453838,0.0594224043714738,-0.2233957234601996
0.2191748883120527,2.144840241472296,0.7524769595467088,0.59804909600371,1.810641786739428,1.0461271437715356,1.6012591297996532,1.5163438374690943,1.8959779335284943,1.7700577622166818,0.1933891515092624,-0.1789777903579329
0.3619970370212751,2.262917273100664,0.8454049657203068,0.6897473452000985,2.020403316289223,1.1289861536336412,1.7355376146554462,1.6568407694746108,1.9809605293036232,2.2811573485332,0.3560623166723701,-0.1239120312503155
0.5357165977976582,2.391226287886879,0.9451764124740656,0.8192610252594552,2.281845389772953,1.2280597813335812,1.8965964691121515,1.813290315932611,2.0884706382367586,2.963299249776785,0.5442292991897434,-0.0508617406016949
0.7474702583512775,2.5226044402985206,1.055689347977099,0.9817791699059212,2.5882226340390755,1.360080011249793,2.0908823384781625,1.994755371983222,2.215008501785665,3.8529579482448937,0.7418179949579646,0.0525530489330043
0.9982137698976684,2.64805972180178,1.165964666541785,1.17451131826387,2.924149700934761,1.5196007814958732,2.2983668862136684,2.178435987704106,2.345007204183599,4.959147809237555,0.9178122382351772,0.2264310382433692
1.305023955269719,2.7588853655846632,1.2664500773270932,1.4177509968998263,3.247802589553956,1.692051796152851,2.508312190682629,2.353716802705161,2.476629181825067,6.2364186040706,1.066579660806409,0.4687114399336433
