Duration_Skewness,Duration_Skewness.1,Duration_Skewness.2,Duration_Skewness.3,Duration_Skewness.4,Duration_Skewness.5,Duration_Skewness.6,Duration_Skewness.7,Duration_Skewness.8,Duration_Skewness.9,Duration_Skewness.10,Duration_Skewness
0.7256934422687594,1.3794186169520637,3.462760697823496,-0.796120628106559,-0.7666691782325039,-0.8066911189339827,0.7620559294157939,-1.1241256247491132,0.0289146770803971,2.0367206143688894,0.616962336217208,-1.529251797775578
0.7518398479884917,1.462417212317649,3.5006378258884547,-0.6944819419344116,-0.7725388408794233,-0.7801526431201288,0.7852460106023459,-1.1209604181058883,0.0360632319156562,2.4198212127690346,0.6089694302990736,-1.4943343868132293
0.7807542568237212,1.5482124254661376,3.534923256024668,-0.5919172893805081,-0.7782475134228193,-0.7505770045944544,0.8102675378186045,-1.1170257081577224,0.0450886218751834,2.870450253962981,0.6006019726215934,-1.4551339907937555
0.8127475559963623,1.6369131563349866,3.565486734208392,-0.4887357815258147,-0.7838715247552624,-0.7178200597830879,0.8370949829280954,-1.112241851561946,0.0562007972836421,3.397604244671872,0.591787517784663,-1.4112293079016
0.8481197703861125,1.7286148025541193,3.5921900919125496,-0.3854946466651271,-0.7895184575598836,-0.681798930721178,0.8656714987715635,-1.1065382081994446,0.0696278284418558,4.010250702306802,0.5824423856390323,-1.3622403523459814
0.8872102387387157,1.823408229993558,3.6148915655456375,-0.2830056080689256,-0.7953308050445749,-0.6425071060995338,0.895905260649218,-1.099852406722769,0.0856251150179567,4.716804020761798,0.5724706674475161,-1.3078279134815525
0.9304204668255592,1.921451245422392,3.633446987095318,-0.182264472467819,-0.8014811713077186,-0.600003886199011,0.9276879578385108,-1.0921241126765209,0.1044945300075827,5.524425706851612,0.5617683120394734,-1.2476605848017135
0.9782533542125792,2.024477705537587,3.6477181570925614,-0.0843998022955004,-0.8081645252955609,-0.554405786511332,0.9609067817486818,-1.0832777762301709,0.1266012147713778,6.438121351916475,0.5502282195913716,-1.1813989280547668
1.0313358121058755,2.132349108884127,3.657601719491897,0.0094049193420917,-0.8155935187540441,-0.5058855345772267,0.9954625806331108,-1.0732076402326234,0.1523926361734613,7.45965837495683,0.5377486903677632,-1.1086528515962213
1.0904436593225748,2.2441412259272493,3.6639895995798777,0.0979831407933099,-0.8239863860711022,-0.4546924961100417,1.031293134816399,-1.06176147810977,0.1824126755048919,8.586405014141175,0.524248483829575,-1.028961780342868
1.1565172561663382,2.359493410011907,3.6675425077613433,0.1802735565554676,-0.8335576408494031,-0.4011779965687215,1.0688114975434833,-1.0487231657749183,0.2173114682667138,9.810260030094884,0.5096849090069989,-0.94179561681826
1.2306719497636518,2.478735898805734,3.667587254179971,0.2553869449459428,-0.8444980425799574,-0.3458335600491513,1.111563704345409,-1.0337907664342716,0.2578585316833672,11.11692236828581,0.4940849894540949,-0.846565888327193
1.3141957387443193,2.6042091292880105,3.6651621234408185,0.3227017774651683,-0.8569314625312798,-0.2893263866238607,1.1609604695217792,-1.0165490336740066,0.3055507864019871,12.485737845936654,0.4775933701649141,-0.7426578391088582
1.4085238373926734,2.7356822868672417,3.6605473416341887,0.3819543522320738,-0.8708361167413284,-0.2325450517693716,1.2173709326220787,-0.9964352040583746,0.3654836168982958,13.890357524896343,0.4605404259913597,-0.6295076778100135
1.5151862998384051,2.874776163212469,3.654256274461442,0.4333508290692079,-0.8858968735619872,-0.1766353736669266,1.2813690864584664,-0.9726860136073516,0.4373057426310545,15.300852210677,0.4435735425521222,-0.5066779337840193
1.635719508043094,3.027150549291958,3.649260768166784,0.478061712678617,-0.9012086640039824,-0.1229980146364854,1.3538640068373395,-0.9442622685258668,0.5257973825812355,16.695389581512735,0.4289935720973585,-0.3739779181116713
1.7715253600971994,3.192838201403783,3.647774535870532,0.5339048675953608,-0.9112342793361782,-0.0732196716303781,1.4316380939563598,-0.9097440073866164,0.6391078885619588,18.059094818314048,0.4227757729542466,-0.2315951259336399
1.9237855409582,3.3727800597283326,3.652377057312956,0.6097231711848271,-0.9024581188945784,-0.0285273366367173,1.524415053830448,-0.8671547388230021,0.7850249346103283,19.349267998592406,0.4286759564799423,-0.0803438852795931
2.100384611100973,3.5635646484814885,3.664901417150608,0.7030689961936484,-0.8688542412295,0.0262735414931093,1.6371768059263987,-0.8125348957151218,0.9564942789528312,20.534123210318008,0.4561961384929725,0.0781367039436684
2.314937582751399,3.7568876815623766,3.684713425583821,0.8054444980232454,-0.7993035159122913,0.0975347455915986,1.7676106448870417,-0.7386097515169381,1.1629014243784788,21.59808916002461,0.5156016675611044,0.2411270760202949
2.561211183584297,3.952260721817115,3.714529597312826,0.9094298415673616,-0.6784392284321477,0.1853666409077122,1.9099271143912528,-0.6375781698966737,1.4103055326905651,22.52541028900542,0.6127784492047822,0.4046976544903556
2.8273469892469043,4.148938711729457,3.754600459280989,1.050226474866683,-0.467340515513775,0.2968312050574342,2.063438990441568,-0.5064958477509054,1.6903959670478,23.308936361428245,0.7692311358053839,0.5637521533907519
3.1291951921951986,4.343421463784206,3.804627973180021,1.2348966794350575,-0.1350767171944695,0.4188965424204668,2.232876087879516,-0.3379696023616109,1.9937325364762204,23.950079004436432,1.003331845589741,0.7123701160675383
3.459566075191285,4.534408319529483,3.864293127801865,1.4284651872731176,0.3412658479819377,0.5645912597976985,2.412666563515561,-0.11805264110175,2.298185180566302,24.45995894722444,1.3183291168852207,0.8445844832914231
3.8021412578294655,4.716077215302294,3.934399032497396,1.5874011237969097,0.9772779386221868,0.7242115757703372,2.588042474747463,0.1490192734185997,2.6006795856400844,24.85237307627556,1.7058571521059542,0.9566790281817704
4.150969645294756,4.883461601857722,4.013289293638612,1.697491486144461,1.704937409658318,0.9003298304747681,2.754632407265253,0.4546469670973104,2.89398210696996,25.14294607575821,2.117773061902687,1.094995459666695
4.514169805719555,5.036980576066458,4.099098304752241,1.7968222409384458,2.4139232421179937,1.0568510760792509,2.9067766602799776,0.7613915367269045,3.1410543511614173,25.3511476592559,2.482968019225719,1.296265911744278
4.876757891784813,5.174967639194301,4.188610625531804,1.869482717194584,3.030954114401118,1.1739085377384668,3.0331920875396725,1.044697262725136,3.3257426870896984,25.494652512610617,2.751744642357272,1.499751528950724
5.2042124557904765,5.298110276493525,4.274311885092025,1.929487393671936,3.4885705124770263,1.2504393309026396,3.127872162793801,1.3676500252943695,3.466288254743619,25.59251672823079,2.899285645064388,1.76255518296474
