Counts_Standard_deviation,Counts_Standard_deviation.1,Counts_Standard_deviation.2,Counts_Standard_deviation.3,Counts_Standard_deviation.4,Counts_Standard_deviation.5,Counts_Standard_deviation.6,Counts_Standard_deviation.7,Counts_Standard_deviation.8,Counts_Standard_deviation.9,Counts_Standard_deviation.10,Counts_Standard_deviation
298.80751491926804,22.91047350679933,95.42078282941073,70.40970920092407,794.017463191809,87.23345114609914,57.23782239847674,346.49103680377306,845.6251028828457,1306.996966283112,180.2596048511084,2338.102217391697
290.18119781975093,22.775951039468698,96.73730448926412,68.59149245769514,766.3640861437682,86.59615128919549,57.123488162119045,345.30338325807656,865.8347529153106,1317.7435634915876,181.2393807322992,2352.304918225302
282.94835501612306,22.702433188484683,97.72347053812526,66.89721543973792,731.5598050429584,84.08935154940308,56.34701670811352,337.87682750437364,882.891898862834,1316.5012365391124,174.94861542995176,2306.915755835942
277.0302747083024,22.684127971844543,98.31100010365336,65.3271793283184,688.7765382476235,79.7480837638055,54.97919729226124,325.3281334651448,896.2211991672661,1306.3664621911737,162.09944924099793,2206.3672681026646
272.2851009806626,22.703996687517435,98.4459053696087,63.78750933288789,639.8128061460447,74.12734622975013,53.42837387064821,310.16551537354144,905.3306586692956,1292.0209243910483,144.12148351818837,2060.628458923933
268.5153677483273,22.742087074010264,98.07620961921532,62.13436707857263,589.8964191290397,67.96714781319041,52.432509206275945,295.7689758954,909.8272765325752,1279.023179836589,123.47257405194826,1885.7792337915605
265.4213372553253,22.77202780310243,97.1715822536872,60.252635322320295,547.7209027304277,62.88082999117288,52.84169229510227,286.0322820394091,909.4502211101118,1272.7546013735391,104.0997023586977,1705.333985647027
262.62062584668274,22.80590247583933,95.7294729412996,58.06314258530888,523.8984977664838,59.85632327235151,55.11911189044,282.53306105074705,904.0018240146544,1277.1860944868429,92.20561366198032,1542.455176218979
259.78553000080643,22.81761458524017,93.74182341050695,55.5473186373784,515.548152508434,58.54850089466407,58.704745438294815,279.90125389381706,893.2479882920123,1289.4603713159163,94.83787667350708,1399.2303774548566
256.974710894794,22.545934955455053,91.30792147559892,52.5794320936017,516.4104160184179,59.04554925316712,63.18688529880135,259.86065260033394,877.2949561005685,1298.056793629681,105.936429263,1288.5856189328813
254.1234491002906,22.084665950910843,88.52915067335925,49.51189394626001,532.1645484057123,60.436697270850914,68.67068994319696,253.7987587842717,856.4894082170315,1314.692979752612,124.62295899039091,1252.0939001655663
251.26180536484503,21.60944320799185,85.47884724681899,46.703471230309695,567.7401906566633,64.04653831229666,74.96580979869233,260.2564848358565,831.1472305879737,1336.1804929626182,148.24064293809565,1310.9991939011463
248.3694995210056,21.170586395790565,82.20420497037676,44.21073845311834,612.7736835661642,69.50029227603532,81.51424875306509,274.6670711965574,801.6132700003877,1356.7471605371109,171.95000773832103,1430.928121454172
245.41773097311489,20.75241899672137,78.76998562856987,42.13108297520482,657.0704815617191,75.26086154929256,87.74030519278521,292.3595759455958,768.2955843611339,1370.5752060831733,192.6853121614428,1567.7898898696733
242.399416783724,20.369720983151613,75.27084796763798,40.47337646828112,692.9331013451402,80.12649779146685,93.15999741478832,308.70581182528963,731.6543575290453,1372.6033393483433,208.53684510415323,1687.904138167108
239.3214990213396,20.04091833130053,71.82282668695814,39.207964876512975,715.2131530568597,83.2789132651613,97.429938164511,320.5456236090002,692.1910331761057,1358.9946605039695,218.3314117933544,1769.7524412194728
236.19876647523,19.76120015610918,68.51700651246828,38.2752632755561,720.9167225822908,84.23318866856431,100.34629408960689,326.01690378211714,650.4386750699074,1327.5492586200594,221.4380185826208,1801.3775558091638
233.04701675685456,19.521855859407538,65.42388510813169,37.59759109451437,708.8817133916845,82.79378659594089,101.8398450014442,324.84541466021034,606.9548091504278,1277.6925270613772,217.6818828919824,1777.4432264100185
229.87732881264705,19.3129632848567,62.59561466515894,37.091786031003146,679.6138509872525,79.03206031260783,101.96667894462917,317.7234394832508,562.3178248249457,1210.4685220626195,207.30715294833607,1697.9524436423196
226.69066699211345,19.1244026362058,60.06208741485749,36.67282288461397,635.2739940422227,73.2809763232858,100.90006220580298,306.4180943037836,517.126823545836,1128.5657151948387,190.96829540058943,1567.696270357235
223.4779417700171,18.94060178572805,57.82707770650155,36.10989887554275,579.834583059114,66.18069155056749,98.91706721975642,293.72552443484824,471.9902217523805,1036.3401599625156,169.75577970809812,1396.336683356455
220.22803012291195,18.749518460634583,55.861199443287056,35.363122748907074,519.4450888864995,58.80166130926558,96.37236713870227,283.1768511146248,427.5896901739636,939.8394083030322,145.3020286535505,1199.5746743472714
216.90496910675208,18.544269841786026,54.121346529501785,34.580911883360635,462.8997142854536,52.7036145699631,93.65569220783811,278.3647243141687,384.67529148452064,846.780739971265,120.04337538491802,1002.4739521834974
213.44730500322373,18.315624707049967,52.493181567021416,33.687734995633974,421.0359616171558,50.035366165136445,90.92797977976198,281.71690403213853,344.0832009609782,766.0111330555288,97.68949178570723,839.9173887885024
209.7860231850023,17.990335626932588,50.92733867932372,32.45727139590625,392.6283498121075,50.54898158480642,88.13457714119397,281.11211843021283,306.6858006200772,699.9928355569455,82.29568896751745,725.1246503341689
206.0026916170601,17.422951673374353,49.40125643267796,30.96094297012649,379.2901829865901,54.0352699433075,85.39578167044392,267.26977357601845,273.4947797773769,645.7194953471654,74.02424274000711,710.4232210814042
202.0988600175017,16.838707348119758,47.870066035232455,29.39612982432985,392.1091587958954,61.23213756246971,83.32528028268074,260.00819230778075,246.02975251059365,620.5718314390039,81.13545798626744,787.3891529129895
198.22060623198703,16.332992694915607,46.33330375711912,27.92484300086518,426.97975540806897,70.81332717294734,82.31627359822699,261.21856557392783,225.77609872520247,621.6310019512949,97.81569664796872,933.4896290687386
194.49467099943843,15.93489493151102,44.75844052394101,26.770966829751195,469.03612472318,81.23909166071432,82.12289906627872,267.9301054890567,213.73835781811204,638.5178227677939,115.94657096006028,1097.3126783664204
191.1757717054584,15.60514344878566,43.14107281309333,26.09880573348674,510.5058686426359,91.54510941156504,82.5145670170834,276.83142441737306,209.9843773705302,659.2621579289762,131.1399589851503,1244.086199496388
188.4636679952176,15.360926047360596,41.47283004143663,25.86370430804665,544.1656000992588,100.79953235208993,83.13584361369644,284.8636970638366,213.62057860433555,673.9692468135958,141.75951009165507,1353.9233562100972
186.54934755975896,15.224970260786716,39.80015905927421,26.016574402797698,565.8316018911443,108.43079605924476,83.7181754154806,289.770153041672,223.0087589330816,676.7595041533455,146.8631860036094,1416.3087265196546
185.5864435736363,15.18980672269068,38.154399945628576,26.521155264024426,573.767392317932,114.32943209566334,84.08698152316799,290.8327357629122,236.1814953206477,664.9190993642151,145.8967271869101,1426.8640724016068
185.68069941341776,15.240952037438808,36.54889476463169,27.32993927851061,568.2401953440451,118.60644793632254,84.20109741195478,288.31362014953675,251.3401030178645,638.5193328559485,138.76966300690296,1385.9838290553105
186.8745455569872,15.367426489272976,34.99516125576607,28.44359781685407,551.3543422299485,121.49657529110702,84.17478167370885,283.6072962202948,267.05548211029526,600.5073447045895,125.80482498822612,1298.7147351390772
189.19563236773047,15.564032777399316,33.59438785390846,29.798868479812995,527.0927527528526,123.3714115313,84.23514272694128,279.2635963183436,282.2629696342502,556.9684367815108,107.71477272274863,1175.9257438301524
192.56491671421915,15.819817824937727,32.416723356007445,31.300091502543808,501.2239087635753,124.71452220700408,84.68505585780404,277.8559217173975,296.21489283426064,517.3696359323505,85.80805089622842,1035.215630236966
196.8000053622849,16.126252809646903,31.52383354621537,33.032120776004646,480.7172597863292,125.9071366914763,85.82765203482016,282.33519775481585,308.4395984646443,494.1227628026364,62.69036879866563,904.8612574575424
201.6730002863672,16.47422275878195,30.96362482765376,34.868393772372954,471.7530333392751,127.05601646454215,87.74893585312186,292.1681501510919,318.62948248255094,498.81847224952895,44.713839103365714,819.7317448680379
207.0477484157365,16.837907679384653,30.8008131866688,36.56578409629505,470.5038318454922,128.0450457070775,90.0564011384403,299.26107468521167,326.5186032317015,529.5763164922819,47.060756946189535,806.062687861132
212.696806032662,17.002483127822224,31.138117372367464,38.06268278936764,472.10849080105936,126.99288124035256,92.58200646359256,289.5967173295457,331.96096105063634,569.5962800633063,63.69845182789153,856.2682578615193
218.42769142979245,17.009740892376286,32.00503364189007,39.593197042533454,482.5707739050882,124.87658116224551,95.541629787908,285.31163317153334,335.3099456347194,626.4866380756582,87.62496099574643,961.364583627948
224.1935279001981,16.98516284942629,33.30598790419825,41.26931944041943,506.2812862948121,122.9727938809336,98.93713272639704,288.02048587928925,336.8067926532984,691.5186026440391,113.58148109117182,1110.8546127806812
229.8214407943917,16.95819633027626,34.8697720847887,43.01776888832804,536.1974776041184,121.7284648986236,102.52751511000348,295.49953823481025,336.72261932587514,755.6063325428518,138.00462989635437,1271.6258278402738
235.13365069778249,16.901102722367423,36.52675122233011,44.78444500079205,565.240137014447,120.95043721212362,105.97134848034514,305.3379120354343,335.3966838032914,811.6961650624428,159.05726533801155,1418.288029066469
239.98196246317968,16.814112011162344,38.14690911001709,46.49873690226522,587.7215437374296,120.3236216409832,108.94158414256432,314.9719089919257,333.2310013575809,854.8202148032155,175.63506319398115,1534.564975884434
244.25287724731984,16.706471012437074,39.62126804716674,48.095207426397096,599.6278544697834,119.52397111289302,111.17902581289522,322.5126920362408,330.6823168428781,881.8285904913482,187.0726328943026,1610.4853636487865
247.87038648640248,16.57064327564486,40.86605438508171,49.51786328556555,598.5418702284321,118.28469649718522,112.51058790357447,326.89191992683845,328.2426327608632,891.174806245344,193.06310370130544,1640.7543556983069
250.79661112408112,16.40028090075797,41.81454270829061,50.72240682957173,583.5240834554619,116.44364685992664,112.85660968838242,327.86484922453974,326.4197217859736,882.7817100791895,193.63882426041664,1624.0712583112347
253.0303080309024,16.19140639102481,42.419884935220566,51.67724866009807,555.0570967773699,113.96921698791904,112.2285755477628,325.94734171559367,325.7087072780389,857.9650043285924,189.17501538656884,1562.8790956196956
254.6030405203429,15.946277725876053,42.656123384414045,52.36344517272547,515.0968011363003,110.96647093971626,110.71954634194144,322.2406748683239,326.55504262615835,819.3890450060761,180.4068468208684,1463.5648538425526
255.5721943987489,15.66219940915209,42.51363905789765,52.77370957926527,467.2787757544611,107.66489738160617,108.5144984651286,318.6220558962378,329.3011415171351,771.0686971274323,168.46007510465677,1337.1661737001352
256.0059069703386,15.34494862237677,41.99067748545545,52.89801886024891,417.3252951868847,104.3835741162764,105.88955120250644,317.5565255240079,334.1814419109658,718.3078246079591,154.89262134290246,1200.7129738368576
255.97694048909565,15.002226724673704,41.10436403270568,52.66254585346139,373.5027779956089,101.42284708369094,103.13842074102764,321.0939427950184,341.29600783693405,667.4609840474967,141.6932720821074,1078.591526027843
