Amplitude_Kurtosis,Amplitude_Kurtosis.1,Amplitude_Kurtosis.2,Amplitude_Kurtosis.3,Amplitude_Kurtosis.4,Amplitude_Kurtosis.5,Amplitude_Kurtosis.6,Amplitude_Kurtosis.7,Amplitude_Kurtosis.8,Amplitude_Kurtosis.9,Amplitude_Kurtosis.10,Amplitude_Kurtosis
15.515170776688043,7.919341654571362,7.130871840638937,17.31345489228558,17.08754279365781,20.609856680937938,16.32940535481245,14.56199100510092,20.47369782569055,17.66943173770612,13.778517132235542,19.8853438828269
15.432537098577509,7.705166817748086,6.936236229493906,17.185733494568826,16.97896417307824,20.48887365728867,16.038727504190422,14.532289790936163,20.34211547794596,17.612977349787073,13.64779521014562,19.853437549805268
15.355511660536845,7.478145503525008,6.730453998901876,17.08659874596028,16.8868174330972,20.39611001480724,15.741480822417586,14.509627537442466,20.22597542285816,17.569496133666682,13.51091140892029,19.85520313206783
15.281413992273723,7.235464410771156,6.511159426976835,17.014140782104445,16.8096958813152,20.32792420582993,15.430430027952404,14.491862370875303,20.119810575288792,17.535396860385582,13.363380196662751,19.88944852999684
15.207150233548322,6.974431964275951,6.276144858496274,16.96432309072674,16.74504744594946,20.278915437692177,15.097715258263488,14.476803635584009,20.01708659293622,17.506975381714984,13.199729894512515,19.9547353270373
15.12927412564154,6.692604567166358,6.023453587452092,16.930846539672345,16.689287745829606,20.241721360028,14.734961307342871,14.462379094452317,19.91017631335708,17.480483629512108,13.01358491365374,20.04951280444472
15.043930055359109,6.387841863828129,5.751460168861653,16.905116486178596,16.637867374970103,20.206830283439665,14.33323247619591,14.44659299710279,19.790073977204283,17.451990761136543,12.797507218423416,20.172203776624748
14.946690327288623,6.05830516922067,5.458878156169627,16.876195416196154,16.58528788055619,20.162250774158903,13.88303095544124,14.427323634536382,19.64597479888643,17.417053556425063,12.542785180006014,20.321262206750905
14.832296747216308,5.702506979828646,5.144838770597609,16.83045514269218,16.5249974386182,20.09291510515636,13.374314625508518,14.402043169723946,19.464640926813424,17.370243378233965,12.23920819938106,20.49504026493394
14.694373430215611,5.31945348509454,4.8090705947206,16.750954535013545,16.449060487403685,19.97979328253971,12.796674813657312,14.367494514205294,19.22952669861268,17.304560902647733,11.874828158242313,20.69153659689811
14.525019191983764,4.908961842488231,4.452149315633672,16.616450850457866,16.34768968847127,19.798597562155926,12.139893105842482,14.319276868505018,18.91980693704716,17.2107280195787,11.436018971152937,20.907949128630012
14.314282136186971,4.472171507517042,4.075934075280823,16.400218816334185,16.20855248500301,19.518237364439816,11.39486870930384,14.25122876414542,18.509191157471907,17.07614037896882,10.907708513109592,21.139833490544003
14.049657219971238,4.012260211356849,3.6841287022740623,16.068808880197604,16.015859459868622,19.099190510533163,10.555401918474445,14.154714190930154,17.96495088674839,16.883744113711927,10.274333295192044,21.379833731416817
13.715689829371502,3.535454434068288,3.2828733841019098,15.581427471514504,15.749199782395609,18.49251414392728,9.621117695635354,14.017811337461437,17.247839464238304,16.610906303435065,9.522160982072606,21.6158439112082
13.293687991779866,3.0521266474949016,2.881313720238616,14.89082109449759,15.382122286048808,17.64074165009798,8.601370394082654,13.82400768799164,16.313611276022613,16.228116212335884,8.643345400200243,21.827737450576297
12.761982030732575,2.5779121169744004,2.491941441510412,13.947522507618828,14.88106281680933,16.482921621304826,7.51989374387748,13.55050698126936,15.118156371223588,15.698296940315434,7.642632469455828,21.98225195781473
12.097586774533848,2.134461142733831,2.1304163520123423,12.710156145724753,14.204969347992233,14.967806544339345,6.419157036744419,13.166460900515716,13.629225236704244,14.97818646893606,6.546678495137778,22.02487982231225
11.280963569479546,1.7492230001253288,1.814546326844634,11.16521684444395,13.307542631707292,13.07944798545062,5.362052349993039,12.631851720528983,11.847347644487357,14.024849485921752,5.414146527501416,21.86893219314224
10.305938032533929,1.4533978303340165,1.562156758496105,9.3559307608773,12.145375408242598,10.87575666557746,4.427307082016864,11.89955833251004,9.835634828312042,12.812650671532609,4.341009225122025,21.383294353126058
9.197693894407047,1.2772350298327089,1.3878964374210137,7.409076291559526,10.696742278239194,8.52733013701347,3.6953191202012015,10.926646875299042,7.747567542246321,11.366683685670251,3.4518613795847246,20.39002406434338
8.037706955009538,1.2425913547119274,1.2995871656926037,5.5346948766866575,8.99479017965132,6.32071423580698,3.224829337223221,9.705925642949646,5.825414790012983,9.811419189562953,2.867960561850671,18.70309372940003
6.984337185185225,1.3543472316349678,1.2953534395280553,3.969729184011042,7.16852675995699,4.581042534369158,3.028716709589945,8.330371089369363,4.337003809837628,8.406067922143613,2.656556663113223,16.26782760841963
6.257107734133898,1.5943247451955296,1.3628578819075168,2.875523638308564,5.460173172332119,3.520498497070413,3.057482167031101,7.078348781994954,3.4561176013919663,7.49602322146491,2.7893195425735984,13.427502553284906
6.050105909098967,1.922005542729988,1.4744062700055247,2.2621109249970752,4.167964352531612,3.117756771862896,3.118070039996565,6.426060342117692,3.1525399339477422,7.321115830008079,3.145997012310528,11.093755445447751
6.4003556722973,2.2745928919137226,1.6278697052792657,2.008163284180653,3.506270661691337,3.1370008520144497,3.227581350372903,6.825040967584982,3.04524284021052,7.660376524701601,3.53236292833866,10.291777346715069
7.133712445253105,2.6581447719890345,1.8728846052846528,1.8753166506899144,3.4726938793283466,3.128666342478417,3.5029521681357094,8.29524716821768,3.2542758033224928,8.168360895727519,3.9139349371339183,11.195001523284532
7.975632235272284,3.2360063685562173,2.348642325623695,1.876194608389248,3.5816864427948403,3.301403187190634,3.97863803170488,10.302587342094428,3.632772056268156,9.019563472017705,4.4993523030951765,12.970489051392644
8.769356637355452,4.170112694060555,3.1238022546097826,2.07687959290125,4.419749399618881,3.719554051778976,4.65548218305412,12.3010299245858,4.461587149937935,10.30567647357656,5.220009420354863,14.695195627137627
9.724736283895346,5.408808235045322,4.032333103588359,2.6825272805723683,6.125356048978118,4.417864267303587,5.475132051799415,14.166868277299384,5.763694155630651,11.661788373439482,6.47519516619915,15.965112268616473
11.235574676626335,6.423587315038748,4.908042793882777,3.5337796654077707,7.817909236793296,5.344576176087351,6.102084064012226,15.70400534926494,6.869593467044105,12.267824013581276,7.719489017470899,16.8628511420572
13.273817150652205,6.216602995930014,5.418412522854339,3.94916239271022,8.343635573866433,5.867753170276085,6.378620018976424,17.293858148644752,7.202880405723205,11.60541961764533,7.536226644384321,18.638124738860903
14.380719552196243,4.87712196446855,5.4887263931939,3.844193231758696,7.730648700353711,5.852513958359793,6.413934478273413,19.7001622779576,6.689917277011389,10.911651624545163,6.476661820417931,21.08357591241093
13.234344432028522,5.214619580450469,5.427550224879495,3.837267880134561,7.823829549603976,5.935917578066455,7.137420613534896,17.929392424071846,6.9543048753194725,11.605970142388308,6.542587385178996,21.64150667221561
11.444330257117969,5.24090373813039,5.214528522564596,3.840792759996379,7.931564701600104,5.814709614072992,7.924616703562194,14.340478405521694,6.95004197084123,12.736930368217797,7.062476052878244,19.433748724020667
10.00249303432924,5.111962965084183,5.060370707224575,4.04247598911648,8.008098099525654,5.897445333014648,8.587264473022001,10.40544507184526,6.822791488091815,13.911918058765911,7.667306203716203,15.402097329065672
9.65703917422017,5.092750493874549,5.117688780520238,4.443598978113939,8.316494073532052,6.351862293138577,9.19653704596616,7.459691677459043,6.865740948079978,15.055410054545424,8.40708865850782,11.27543391806207
10.762089957268238,5.359762663945601,5.43490918720051,4.976360451828055,8.990272912397623,7.397294190502626,9.791081675219342,6.434227376328579,7.272734696742525,16.195273692333366,9.310662419957486,9.130306125217636
13.557058614113952,6.05406759442228,5.984245300147585,5.578145635279624,10.24761208803289,9.33731315632919,10.348235816510968,7.873057385671588,8.18600130792147,17.30075545390347,10.294356349038662,9.527102815168696
18.232201061830857,7.184654117287158,6.678484070726174,6.150251039186173,12.150809062788191,12.55537370202123,10.774569695199965,12.784319784316338,9.571431006484945,18.273509707024385,11.124068726517196,12.944644513345075
24.69782819617753,8.56964081476501,7.31260606800342,6.6167716219567705,14.183152271167287,17.104277674198,10.996432036972832,22.447171390827023,11.14113664439316,19.166040113854383,11.53210008718696,19.88399779505401
30.87154328035548,10.04326476184365,7.649634984321535,7.016194745800529,15.93065564476642,22.11996721258218,11.103091964151396,34.260919572447264,12.632533688411389,20.10798391760518,11.581812537735242,26.213636084460703
32.85429370063766,12.016626161534932,7.645726028578299,7.3825387918063665,17.54284464581517,26.7548989126142,11.325024648400088,39.62793299127754,14.167940701119177,20.78887789629548,11.425825121216754,24.61260532944041
30.91973862875488,14.5469987418187,7.386193687250248,7.643592700089382,19.34548360512759,30.7604453738424,11.782467601828651,40.20912322478236,15.673944507206825,21.26043972924346,10.895547125892705,19.618144235363456
28.39026381271828,17.596744004493537,7.043590470841467,7.803174368168921,21.53655069837832,34.48261623776304,12.488025801815036,42.705973861368754,17.385420416040315,21.74141830568717,10.05768726620378,17.045534979993676
26.92787199025238,21.60160478932624,6.712973980107883,7.907757075713558,24.22955750917253,38.4943534886557,13.60600395002681,48.32936306511112,19.91091369821613,22.34105320247024,9.088122032422046,18.072515285912537
26.42242527531881,26.82761577874536,6.408364500705025,7.983910649834293,26.928389772045985,42.73205521529604,15.278156886033583,54.988071974935615,23.56909611993671,22.99482291607056,8.128991338700802,22.06589761493275
26.012194392087203,32.56751825425456,6.142112202528065,8.025326018116509,28.24160487717821,46.61074869309213,17.479562950676744,60.071634149173015,27.56658490041236,22.56458724963,7.230221947560976,24.60591353508767
23.12413644283492,42.5918614470648,6.126067254096689,8.544491950937738,30.983808228001458,51.18051815471333,22.24284743797614,58.04883447168067,35.43800599382522,26.72119971375763,7.299356291337807,23.699913772175623
11.74300525760006,55.92216708326774,6.304480927014984,8.856613472969707,36.88031685187568,54.21023276812916,30.46540015790013,53.83571762669845,46.81036770196228,42.73583936992022,8.385037846315495,22.486919566219264
4.898821419153988,58.32160230420375,5.187864112503634,7.41386092457785,36.08714269730338,53.22797395563701,33.773582106292615,42.61265159094352,47.44837880515712,35.60229056999557,8.31299402391533,19.581046764365453
3.974180296861741,52.18698447443887,3.079456663105708,5.064694862022089,30.77989843991493,53.15684360916362,30.98460725678181,21.51253845636873,41.263166440418445,18.46677127239509,6.844022192434657,9.98025350903345
4.61020780968013,45.95118184364052,1.6085506268453766,3.3803288956302726,27.08406981596903,51.10709513082852,26.75117197554186,9.668529671322032,33.71659398099229,10.032491144594788,5.487331703836562,6.9566442196028415
5.269966826258301,40.88407960027679,0.9398891288801864,3.1263629259464745,23.128615315245284,46.4994173230295,21.3322476919802,6.710638893931105,26.82086160902744,7.049143393541662,4.922225771831409,8.390808326833248
5.719138389396868,36.11857308464664,0.6943875469881218,3.193790754744109,18.54564045727707,39.92636539808381,16.717233120303543,6.348071545417456,21.15935133195652,6.186144124496341,4.726216446791631,9.516858402878436
6.20016029923779,32.36584963918214,0.739795198308085,3.3652348180270053,14.584795159065497,32.87713716254306,13.534113520935255,6.122060580952883,17.179388355286168,6.079417972414269,4.657241220824607,10.100280167781142
6.614386867590087,30.272569173452368,0.8267278271712297,3.5036087637466764,11.942543883330716,27.40405333955018,11.657051752498422,5.862880172910929,15.166755552568072,6.20298406295332,4.721805867331062,10.42781152901874
6.983831859644658,30.17777090050932,0.9900623090316918,3.6740539538699695,10.641500072071135,24.747123397817063,10.889031425640612,5.544769255819462,15.2575490185899,6.433485655726393,5.259121211083816,10.660246730013304
7.418977828507407,32.15910102145431,1.4614276409042477,4.746621893462729,10.695143959339878,25.33635736651209,11.20516840670299,5.230700304585287,17.80624586974984,6.9661466470387285,6.454213197364346,10.882750336920603
7.978352570186511,36.22349079022874,2.8735574198680585,7.329510789570317,12.68680652330888,29.771972857186675,12.863316468927977,5.6348509176909385,23.29778328046221,8.499900042459718,8.349698322440947,11.061882520361426
8.136481428527238,42.382148056798805,6.022290933098258,9.173644097470728,17.38328544443864,38.18943329741752,16.30915613542457,11.721066609308682,30.77955340026198,14.010781327913444,10.40822614383466,10.523569152761302
5.9146984745263005,49.24559017334958,10.310506037335726,8.996688378058941,22.82375048541765,46.010969789271954,20.468692961193057,34.09163017085203,37.31505336796928,33.56337335225049,11.513158634347617,13.661034149929383
18.082827790647087,54.243405497335765,12.146538466219209,8.360674971787166,25.61636132472403,46.054014606955256,21.97041425372281,37.43282427928622,39.71005453143771,45.16857560242331,12.334228374070172,24.20732577997377
22.1531708794032,47.43583964048185,11.010454369203591,6.960772626618207,20.30944559086157,34.19608460860007,17.181799013881914,23.90916333198285,31.776023457293903,21.386886632268585,11.033499963744331,16.52106743292164
29.52564708671021,48.15303553396699,12.426614457117104,7.528303957649804,26.13041989169789,39.134572178217496,20.317378991795373,41.4505120016265,39.14064817489057,36.05352244561825,12.53909317724521,32.93784257443861
13.749745522446617,45.770400419173214,14.172714095538687,8.007144694112469,27.7748351782718,40.04705205570324,20.20413059432064,38.89574860089536,45.3289289645538,34.755054260992274,14.636900617717938,24.47981968825076
4.860774859563714,31.60328756427785,13.99840706864341,7.180743454673559,14.117549031569158,31.65702302771737,14.671224629367028,13.755578789338536,43.54838362198208,12.596471399894764,15.09058332883868,9.223459359653088
5.376695820014794,15.92577222030972,11.689694767581363,4.662044614186372,8.59395255514675,20.95495557464513,10.01239268771062,9.39823795171235,32.81827081150551,8.53947933240853,12.53643728757948,8.627283962363027
6.011644622536448,7.807644199599185,8.731516823038866,3.4099729724087045,10.256043786588169,15.029128430090022,8.268810085009104,9.650348338630566,21.41683174343435,8.769014738840795,9.66717670491348,8.943720787513787
