Duration_Kurtosis,Duration_Kurtosis.1,Duration_Kurtosis.2,Duration_Kurtosis.3,Duration_Kurtosis.4,Duration_Kurtosis.5,Duration_Kurtosis.6,Duration_Kurtosis.7,Duration_Kurtosis.8,Duration_Kurtosis.9,Duration_Kurtosis.10,Duration_Kurtosis
26.721573360267733,31.65783960509762,19.9770306259345,3.505926571176848,7.881079409881028,0.9913144997055237,10.105376074927769,1.0676269143700434,13.489252809807684,680.7290701419929,9.358514720988303,3.0499862990296114
31.19916316410693,33.72485853332275,20.97382993900619,3.911626998514896,11.456428943413425,1.116630507865172,11.09825840242023,1.432242877902147,15.596378988856934,689.1581743015878,11.843732432736534,3.4920672643975896
36.018420481643766,35.681826793961925,21.97651449540046,4.22551148692477,14.784470372874214,1.158182999843011,11.987127533260788,1.9402302754634373,17.371250223280104,694.9370750720617,13.577853055517329,4.087096189037362
40.78245902852985,37.5178207113112,22.911615191553445,4.472862038764983,17.371292458992098,1.1559859960048486,12.71202358131464,2.722922731909456,18.881422539257656,698.7264967129441,14.391406727497934,5.012985726517602
45.25529715949106,39.24359102242427,23.716907770685587,4.62201560966208,19.05007384296416,1.1933349503392965,13.28935173007648,3.9085863565935215,20.28121783087744,701.1913936532213,14.610036384506031,6.375133072630264
49.13186491164221,40.87406408955694,24.363148654114728,4.718680899705383,20.173394337789343,1.4399855912333832,13.724535832689444,5.023993977119792,21.72275552320896,702.4429879940737,14.71387209338723,7.7840882877428275
52.41706342095407,42.4864165067394,24.877748804161445,4.875925678789433,20.79106697126169,1.9523697207858408,14.073813186485587,5.255655153432029,23.26366829244908,702.3077026438415,14.945422222743051,8.02985666197231
55.33702999994482,44.47635836201444,25.30907595300195,5.170408898633255,21.677763397000625,2.825320181658988,14.500566707436114,4.57180970994626,25.047999056442933,700.6166190734624,15.438123951029972,7.244663336391058
58.13351965614717,46.37005397484679,25.560264683642423,5.6196310752260725,22.44726685316149,4.171297149003207,14.900483135715032,3.743142408823699,26.898321826709,697.1520456556357,16.146406758541808,6.081525904381381
60.8777014160822,47.93529429956796,25.583891800663643,6.248640857597684,22.850637459330464,6.1062011079987535,15.221366690574476,3.329659696181337,28.71229160026453,691.8315995175789,16.970950952552915,5.251229183188183
63.65338946475357,49.11740644359509,25.37232424800408,6.972604160422037,22.906199626117264,8.747539849086733,15.48979810395726,3.4725329243882896,30.410621497748792,684.609805817999,17.865386375282466,4.954669576754817
66.41675924517737,49.90726075684998,24.92957100936649,7.689878848966346,22.53620026240536,12.1040300178567,15.75280679411462,4.258291137081548,31.83404489141715,675.4985203585034,18.77072860306481,5.199391213085114
69.02077227387238,50.2534596187444,24.296726447202538,8.296784333287501,21.712052235030697,15.952199682091852,15.993599535289016,5.831420013686705,32.8484247686439,664.5637950283846,19.603170422591568,5.92347367794936
71.29156162319923,50.09923089976255,23.492116958253675,8.771977121835473,20.564258332340355,20.01130142545404,16.17697364936551,8.254202653209644,33.488880229043694,651.9399424974928,20.32547389998512,6.988260244895619
72.6720130653442,49.46916922004008,22.52747483218501,9.009076767068413,19.187583098359912,23.885732803098232,16.3186160049412,11.22288360724911,33.62380407224591,637.8124165291507,20.922340092660168,8.242972479510671
72.72073704579343,48.455035002542445,21.390081034793216,8.977033156790945,17.48882662392978,27.38962864143933,16.415897494112702,14.01121662947983,33.17473158159116,622.4510867784944,21.264547838913543,9.448365814955697
71.30180585610137,47.13239781181195,20.118151110175383,8.7161409356838,15.667622062532091,30.52432801175366,16.493226922862267,16.00952064319751,32.15638685935646,606.2004792465402,21.19668370093913,10.4466172208374
68.52632815717256,45.5525177495297,18.75498139156284,8.279383129834015,13.923635614103343,33.285368745145355,16.566571841322702,17.38631169504018,30.70497647296299,589.4356056449534,20.742946873305986,11.529346471133351
64.58044541408752,43.75600944478848,17.344677726814812,7.677851983728447,12.369194496227008,35.6900898828977,16.667820496220568,18.691136389897885,29.001747435425145,572.5184612483056,19.83397263790389,13.41363903038409
59.962804016526384,41.845037314113824,15.919012614549416,6.983071864965083,11.04581217482446,37.81326243183018,16.84214178626423,20.3544473451948,27.221934688640705,555.7798416789193,18.46628637105973,16.915664242583304
55.39458125246168,39.896509498708106,14.499200292891018,6.245425048640911,9.983228783919346,39.745636856782426,17.160647951112235,22.43290238198324,25.5389580112256,539.5216012754092,16.784140897865832,22.851076774597207
51.46196905751792,37.97054247214487,13.110010904539877,5.461639712981722,9.229193490734213,41.42852634645367,17.743686888352812,24.59145544164427,24.121195038030702,524.0187552853779,14.99216279857989,31.593297629252973
48.60537159659147,36.14234730424349,11.778503138422444,4.663390164587399,8.851874789491745,42.93549875636126,18.71449952251227,26.030458028697765,23.09123012588537,509.56040871724406,13.340401578681313,42.12885090832637
47.21303507293908,34.574041056686724,10.53529100496253,3.939681073989515,8.863734667044676,44.36226074854075,20.22154905100838,25.305285886628013,22.52545483590484,496.3865217312992,12.07850031896919,51.28259171077517
47.35094020862809,33.07286807845957,9.40218406333524,3.3554069260372144,9.206319935972546,45.561062440213874,22.213325637339,22.45345659369068,22.354137689657268,484.5034594867328,11.191682124290669,57.90241440973045
48.97731642544794,31.55646484529273,8.411346323452317,2.955640284533736,9.704390342882306,46.17617143953393,24.47293276038696,19.17407573824608,22.38209486741105,473.7229263464059,10.466074952698792,61.417114447001154
51.71148757822458,29.976353673504,7.598495671665352,2.764576299290997,10.125513758667951,45.71867656368168,26.763995385573136,15.0908703752852,22.4760239869291,463.81719300083984,9.825574010634032,60.963023261120135
55.00544677145021,28.2789127161501,6.990315051720685,2.769276764725756,10.361163761530491,44.09661648144345,28.84506395961254,10.678641146366315,22.572764120465923,454.6032755267401,9.281526602849766,58.57515903524208
58.33366739442443,26.452338397924567,6.5921103658337525,2.931244171489049,10.471896109151764,41.3049550188552,30.47371981293536,7.208312053442277,22.620421273077497,445.9442059744813,8.874826383293863,56.74670567049655
61.09301695029119,24.511204057478544,6.392591099823026,3.271723287434993,10.675656038089736,37.513481765122826,31.53979105374612,5.100362149051572,22.59085294454592,437.6937714230925,8.631348134778353,56.12060536139073
63.08807748751997,22.50693145765218,6.360817012990873,3.81148679580532,11.237965119704514,32.832297839360784,32.0175492957451,4.06040139677271,22.460153310307778,429.6727141600208,8.545958659359204,56.50654525503212
64.23354894930958,20.52067780191212,6.450782727928079,4.469783318155063,12.334145342486648,27.29173107823153,31.901887481048355,3.815694599773731,22.22240493157788,421.6999763479319,8.586097400788434,58.27143071091861
64.2023137853594,18.6345947261604,6.607929479219994,5.243027532233155,13.830474562632162,21.55492595805121,31.20506528663011,4.408376546733921,21.86845678255329,413.56027141288666,8.662972744763888,61.29726955550373
62.85955458591491,16.938610550523233,6.781941239128956,6.111819844616347,15.339808577881428,16.787674109131068,29.968664741336703,6.383820590354036,21.326633655459933,404.9490980818039,8.678329920628618,64.44850974590157
60.07169994076759,15.494682855905548,6.94108654478314,6.995294982550677,16.196703512050146,14.06133073741303,28.24433980296273,10.677342944429842,20.493655792234406,395.44310553247016,8.557722298005327,65.81192835382568
56.05222664375781,14.309882024893298,7.073892735386604,7.878774187668331,15.81216518215216,12.775693965259938,26.07045695925182,16.561414291980217,19.36454111303733,384.5116482914992,8.273216543586315,64.26102425528879
51.43688438172192,13.396308451180024,7.192597652212379,8.733411800781132,14.197277483826795,11.85174013594662,23.607270112062025,19.663508452198226,18.01189924243991,371.42149943796943,7.83816515362173,61.28941462880563
48.04296535337319,12.707215836711471,7.29739471796414,9.621561378989098,11.974147448013555,11.36206395065688,21.550731046410533,17.922801685160422,16.988917722984382,356.31238618615106,7.348016759283967,54.99086045911218
47.91191121683157,12.459032055448786,7.376647171709639,10.989104585841998,12.154812501569136,13.10046132591348,21.137915441969355,20.96411714556143,17.386127396538633,344.54219126513897,7.696061226679896,59.37763698619454
48.3574810243171,12.531552811922555,7.443379250403311,12.4292141124339,12.5388238746996,16.087086157464725,20.968238266856712,20.408386446659485,17.93563805444327,331.4154161231593,8.156852266756562,61.353500869009565
48.48928387217002,12.71057445709771,7.527797377723727,13.672087026970877,12.702259575109688,19.44897457461962,20.64579497605285,15.521682973474128,18.480687689602075,316.7124446934807,8.528794326622252,58.73439585594935
48.28339192262604,12.905113523849776,7.669998936948627,14.655886107471416,12.624033887406702,22.86115803586736,20.11925329453836,10.237226082930524,18.95668180988568,300.2367769576454,8.806556155928837,53.88348680520341
47.99081476578779,13.093253733268188,7.8936720196094114,15.402752155109257,12.405729576505534,26.14829720195374,19.39853999358474,6.710216148502809,19.389185892120377,282.47981770332126,9.018320241659918,48.82592895685078
47.77821745125088,13.233785907436676,8.221546707454829,15.953478056890727,12.152454712303433,29.28449563521582,18.54613051645768,4.815407878216672,19.83130619695304,264.40696472834674,9.203064527804228,44.8416968822865
47.800265923372,13.27404266310272,8.677386970757883,16.35392564176726,11.942220569464586,32.25906304684761,17.639842414004427,3.93465969121407,20.31041163187048,247.3793787303133,9.397238310572629,42.412997642745545
48.14580672275228,13.193321239985885,9.260821045812929,16.646529583600287,11.813869503347137,34.95340203631619,16.759146354518485,3.681615248513415,20.847087774405967,232.92404619007928,9.625446128023466,41.515353250865445
48.8292872614638,12.982555582203416,9.97807261750031,16.866866357906616,11.769159852254724,37.35526278291735,15.972770976854129,3.923633486758437,21.44241652874743,222.40274664119104,9.895258958887014,41.79321209617541
49.8015037511866,12.64286449698374,10.8349862487378,17.04832758770907,11.78147622871793,39.38810325897358,15.328758259749907,4.713580597692408,22.06896512134728,216.6674804788176,10.195743393736535,42.62975718105628
50.95533956629835,12.188371549278274,11.836976894771322,17.208729064295873,11.806836127923251,41.00788034382576,14.847413875605657,6.2364929489688326,22.664280229536505,215.5721433441786,10.499261528678144,43.22760079470658
52.12880281290086,11.655262841388202,12.994643525607684,17.347985600659552,11.79582297237296,42.195661441673735,14.524352725462002,8.63691786276639,23.130373203525338,217.8092126122942,10.77457015312287,42.83633510351858
53.11819615836827,11.06564910006156,14.331825413773764,17.465854305702145,11.705398292079952,42.95610954475935,14.328763457063369,11.479518147152811,23.354867749413646,220.73419851462265,10.985041665830725,41.07491807585141
53.75201854636038,10.469236524427982,15.86338381177744,17.565625948314924,11.508386503202155,43.3351845528097,14.193537432840785,13.366432909271136,23.23062909981036,220.4916146997075,11.0918159226021,38.07802418292175
54.12137833639474,9.933038786985444,17.678512901693132,17.666985984533433,11.234120143338457,43.400916873417685,14.124735974215689,13.254899390194009,22.775618672802658,213.205631256947,11.069951880880051,34.36471488066237
55.671530613155134,9.59489627462372,19.827969103874256,17.87746362567647,11.357487114985927,44.262039848161216,14.951541035723793,14.092699811935944,23.43769721719866,214.72308408542744,11.215846002613608,33.50591031586738
58.55599090983088,9.6704122849786,22.241981054239453,18.297187362867533,12.12962542496842,46.91865301397552,17.300654232468663,15.56278101254868,25.83953988331077,235.71693324967688,12.012714246422576,34.17424656775956
61.025871153080814,9.866609239405156,24.8129669605791,18.703851170149644,12.470566577040309,49.09805349636828,19.71322233551949,13.2604145972521,28.15495940047401,243.0903648272069,12.590731959126012,33.6284716941416
62.56771681595892,10.120923477943858,27.451206827096502,19.04365638634384,12.293203223786524,50.59717243438375,21.525696675430645,9.693682596712955,29.43665683042802,233.07956207979905,12.906007608759134,32.99845298967638
63.04623019306864,10.430723390753736,30.05411577367537,19.30438642789325,11.774551294025636,51.497226336835546,22.5699845482813,6.97999694215345,29.18069512356517,208.78258285741865,12.945094442973364,32.03976627230661
62.99911363347376,10.793893099686011,32.47202649884016,19.50486056053391,11.097664354363069,51.82336727822752,22.88255660366559,5.37801977305749,27.50032411211461,179.0334264082907,12.768758607111163,30.91475639518333
62.37310290738084,11.15256111771284,34.69438705803017,19.63086732711741,10.426094387547629,51.76662338716098,22.994000660509737,4.571514873501275,25.168079347791817,150.69964192349195,12.45344479960731,29.940615570071834
61.09928007091878,11.47278324868609,36.645800779672086,19.665696962232044,9.941677536683128,51.47760515009037,23.36457646354751,4.342768840103552,22.93033542900988,127.9871314557831,12.06218046169371,29.324784762056304
59.37335902776015,11.730999316120098,38.24567591511,19.60704422551427,9.763348151179043,51.03606288583729,24.234898001943048,4.637362558151255,21.16339995401565,112.62416058375398,11.637888363261949,29.15271284379814
57.32192033570394,11.911025399567915,39.48061422091621,19.44119629036756,9.941535252301772,50.43058620257638,25.64492957378941,5.59864456534898,19.93312257169167,104.70853387099018,11.194389124485054,29.412952619553806
55.03057841472187,12.02123331736599,40.402574996455805,19.15250957034944,10.493473600957918,49.5755695408502,27.352429440428047,7.659564730672509,19.099277557366445,103.2442243895733,10.709891056314646,30.001364299862477
52.55379899690908,12.067841766295532,41.07197137155989,18.736216773301702,11.38891218939749,48.306686752309695,28.771006633007485,11.527324323857018,18.462891266914124,106.26665701069491,10.141929556049003,30.71374931383655
49.66923286750468,12.060585331536794,41.5786556728546,18.18470951958646,12.328116867257252,46.31712273771764,29.24223707338328,17.34400456185496,17.773191844682025,109.51911609174026,9.480921622961285,31.273801543508306
46.61781919995369,12.047649237461826,42.01501385168538,17.483754011254742,13.01712484228796,43.37550045798802,28.175461415998736,22.904574077110706,16.866722497271088,105.62410833842796,8.739317210097466,31.841712259932905
43.39143488372886,12.043395685614271,42.50139348262123,16.74277159637449,12.900514572791067,39.77545098676116,25.53084092116248,24.13951844020709,15.69698939496154,89.27842933092931,7.955081468566743,31.905893603194947
40.998820258507926,12.020758224677303,43.0135226897804,16.06800240759505,11.893854359633591,35.60878109911759,22.94234664267565,22.03971777788996,14.810114912261229,70.64978015963774,7.227193002615534,31.258293378309
40.00807727571856,12.371839424091512,43.35586086837858,15.498615792228946,13.25928054842166,33.5852367260079,23.53332643295819,25.65705218869189,15.337908653702812,75.73899033620626,7.232136030049824,37.150060576912765
39.345315883724886,13.05524282924235,43.4602505478512,14.91404175160178,14.905360610676455,31.608103684479097,24.6751426881719,26.923128921144244,15.868698913486924,80.32653652250411,7.389265865538864,42.52369074141461
38.50853938599132,13.839698368962434,43.33526007535162,14.204633653446123,16.030319035833188,29.31114492367601,25.29888580597945,24.222871762995325,16.17655184195955,84.48402500592253,7.560212948315234,43.07812431607093
37.34728590527666,14.678405161582642,43.12110189316195,13.359246503912072,16.404316124407874,26.61501900706385,25.429026113341067,19.866274692786494,16.27499616699296,90.31904518614016,7.723522838936596,38.18327666445642
35.95964399876388,15.609807650064448,42.71405910424887,12.379058056239234,16.181241676909423,23.61890125930198,25.106697123228606,16.276952761885926,16.228765867550162,99.22419187215002,7.863712827847392,31.532001154047016
34.47097248338044,16.629960559171792,42.242888949028696,11.28143844435592,15.603894733237176,20.51824503109617,24.54289942468585,14.182271708375808,16.1157199139439,111.88984392289474,7.973126944548071,26.782244810563007
32.99055364703394,17.699058341075347,41.65584022091959,10.104476239617536,15.04167222878102,17.612876293695695,23.949351513310887,13.536542546211049,16.001813184384684,128.2353207591959,8.050650930764602,25.155863900908795
31.5910163250632,18.821370894267982,40.94876264214496,8.90842519890016,14.895251897590011,15.284144098333574,23.480515182791645,14.262759148644223,15.928627371345897,148.0104220578029,8.1006366634747,26.50955460485164
30.299917546617188,20.01090603945169,40.178396788054,7.771370001697605,15.515185983226491,13.913971687765232,23.21959985695529,16.429979163711355,15.908871698627909,170.67607943182315,8.12749108845871,30.362278757168426
29.102220981398872,21.28595340359852,39.398705942602206,6.777259442974078,16.876289811760277,13.698309545260395,23.18582083466508,20.18481604442593,15.924538701372065,195.2589144048985,8.124545895002855,35.964115300521534
27.958527042239453,22.669369481241056,38.65674996602782,5.997216786086666,18.70769421407496,14.339467638270236,23.340457973617823,25.436627550987296,15.926076821555334,220.3013516514228,8.085228115513111,41.83261458963723
26.87160080333993,24.204697264242416,37.99726670602927,5.469168421723133,20.281933532430088,14.8455327555005,23.58500029743061,31.211181176578062,15.83593455225861,244.00440082159872,8.003339999388412,45.853016023516496
25.64110975601048,25.90810561354847,37.44991023764713,5.1839720825743925,20.56403937542254,14.041101691033791,23.844036766437902,35.26333332558865,15.571365024518368,264.4838247921991,7.876463227635371,46.37980565209219
23.84282045471932,27.813573610041487,37.03835905485975,5.0854223537100935,19.052569786530093,11.897462742542467,23.96306092473188,35.37518064775475,15.065490159933542,279.9921838289621,7.714279975636575,43.28302771834319
21.53088193159685,29.94502159542953,36.86012002825368,5.111762996583542,16.250201932849283,9.307795794170255,24.06819099922685,31.650784242193843,14.29322337640412,289.38943920079777,7.536537649907222,37.90075728020128
19.883929542401443,32.53357591103284,36.90619786415753,5.266932291793575,14.63612270075622,9.165186308380042,25.376084892795493,29.998058957386604,14.289627100058947,304.2918933577951,7.548504247274991,35.648334322162384
19.33309946298436,36.391334832742935,37.0221876443888,5.666642318755811,15.454299635950882,13.81357354431287,28.323171977642,32.10116368605992,15.139967296660696,330.0070340755116,8.231932392033821,38.07941156145959
18.70412594447064,40.792527919251,37.10794731745666,6.276846566173365,13.485258052733482,21.128050383171573,30.61691791388252,31.559082304190696,15.343530214861534,346.57565272075635,9.005907347019836,38.82245253394221
18.08308994958991,45.085802071289,37.15438439432832,6.79016275979423,10.117124103771586,28.73031303128727,31.970361926012743,28.18885048280689,14.87127516775794,355.85613036703825,9.811932261802992,38.00615389041103
18.088100697581105,48.98735673872475,37.072059078191934,7.003350715239758,7.028588550644216,34.821953440194854,33.002275201489034,23.485653152015985,13.915336216711502,360.3857562830451,10.61523385921348,37.064775297427694
18.69516809098561,52.49969409783717,36.683315438993965,6.984824670942398,4.97176996464599,39.15878794327335,33.58648811261833,19.22370190927897,12.715191736660508,362.19564473476,11.405771518652177,36.00117764669381
19.62439749163437,55.46539698584903,36.0796866365489,6.769564127258885,3.847099675156597,42.439391469257934,33.91577054788912,16.368153633818693,11.634223620791936,363.3749631739626,12.174962373057712,34.95973255923116
20.60788942474625,57.66974197769256,35.20377042659421,6.4037982806455975,3.428832951893682,45.01049084328948,34.28746223866327,15.112617666236606,11.00132558805419,365.4730932243912,12.889746310795893,34.266200706834304
21.521447286532386,59.046998263631465,34.02004265041123,6.021082427812797,3.5793668736534663,47.07635365232787,34.915879566272935,15.331315314425485,10.950906589757846,369.1711488771308,13.539348711992384,34.088548895575414
22.27828526898667,59.51630703359952,32.523151912583906,5.688930525065645,4.318781111601737,48.680224597029415,35.87574052734782,16.949090277553612,11.35538796279014,374.37291460513234,14.110709330073192,34.4407994077098
22.80899857276745,59.11077669415122,30.807530433792174,5.406094391743048,5.796203996344545,49.76223680175927,37.092946471411146,19.90478355175735,11.94406210480783,380.1825194210557,14.567293420831088,35.19686743871421
23.00946016723979,57.99404055419327,28.965955769176272,5.121617347374118,8.16005771449775,50.323357077810726,38.32491737219039,23.75459194909302,12.36298360448298,384.76712972355085,14.866559159217283,36.08885982730529
22.57412875311396,56.26427974354413,27.10256384943071,4.698516392405252,11.261069683908929,50.44840057788949,39.20431644732874,27.08536593163545,12.27346564038845,385.80047695952624,14.897736783933414,36.70458813123732
21.33278418269912,53.96626153058451,25.35366641817489,4.116039084108601,14.588104179701356,50.15852397863836,39.21127349484465,28.04887863982626,11.643135649553884,381.22524426904937,14.573627992801388,36.5595087378244
19.61413010476416,51.34437135016601,23.86640671224109,3.567288375106912,16.951396440189253,49.50418885039353,38.38334420803406,26.479967957887645,10.31782043123867,368.6878472038322,13.88734993243649,35.65309527782992
17.827359022305004,48.44911445600992,22.68202839024589,3.2782021103623977,17.620334634927072,48.86369583465788,37.65253710680071,23.8350676999807,8.901184107193298,351.82401284374816,13.080986981235252,33.35702767553167
17.81198194771116,46.47281543512371,21.542159893255,3.2815512736334904,21.710861128261204,49.85257013571584,39.39707935251408,26.08901162417277,8.690624590220246,356.99368591063234,13.59968104932868,36.1929593658459
18.621817950828486,45.15927854924079,20.20225303664933,3.35712505591082,25.74163646136284,50.91482138397371,41.68569347013182,26.057237540967574,8.423508102799342,358.5330052047446,14.332399215108158,38.35842322806566
19.685265334417323,43.79059665821156,18.60101332931661,3.386300952753608,27.841398697626737,51.75366900206157,43.57943197884525,22.56475665101181,7.966653993541355,355.3385955082637,14.858827156206704,37.658139320973945
20.53137389235565,42.30498498757925,16.847505102775436,3.376885138827131,27.68468079677188,52.3928735889751,45.03884378670691,17.350972528732115,7.454925406542364,348.75629050624417,15.144282040256556,34.175611632074926
21.13716139561006,40.859059564333634,14.875105321985185,3.345613777617138,25.992434463842045,52.83920484809418,45.9924552767184,12.7294139730763,6.93697110369609,340.63201695012964,15.202334034764174,29.60885786582197
21.667060681670417,39.48076350598362,12.907579652804516,3.311735731176758,23.85250841041786,53.11006610584148,46.52391346342563,9.674091955804927,6.473123579336997,332.69462144557,15.082665685358776,25.698615764796397
22.358571527405285,38.11401402351168,10.948393467701932,3.289225745836606,22.27428640183928,53.22313615817775,46.74857870075875,8.071210615056545,6.103998341041761,326.26734730808016,14.853373707572231,23.225636793561797
23.40116141636018,36.78873955396993,9.07428608900964,3.281752454855079,22.08981213183321,53.19206554863858,46.77251449270213,7.6404327380484,5.845907968551966,322.07444344029267,14.579597423759012,22.41135493835651
24.88680595164082,35.52374593946567,7.396663496141098,3.282561690312672,22.98979989628837,53.02360664263097,46.66617157225126,8.309015816383551,5.6956620987995485,320.21466627966566,14.306515809766545,23.293654318734383
26.80875490896081,34.326450588353026,5.96866571971764,3.278418470400488,24.66995794585962,52.71570078157348,46.43567256093958,10.249933887965378,5.637419817323545,320.2223201005003,14.050514435854485,25.701929891234293
29.071789103565884,33.194972203635004,4.814711234105025,3.255086388948004,26.606027573426875,52.25666014741371,46.01451161018706,13.791691546575516,5.634970239600257,321.0695806279955,13.798149901823944,28.98779245951252
31.50402402470949,32.14293082566062,3.928799179644272,3.202029264129319,27.878527458520715,51.62640176683807,45.273187433606346,18.95646198958587,5.6299390422301965,321.1904935319932,13.51085405242959,31.63517399211765
33.87801499897208,31.204822992593066,3.286985506468639,3.115139646284881,27.42652963532208,50.81085084268391,44.08728111163484,24.57931113567117,5.54052367786738,318.682895227267,13.138873424305842,31.804458968135464
35.954868330304535,30.33606115287774,2.880215978966664,2.99930167951068,24.808238567632632,49.80702132728887,42.25729112093777,28.262551764083668,5.319950712968337,311.374160876192,12.669280454254032,29.07128490691634
37.809893812966806,29.537940895007587,2.7594263917795283,2.9185196868918366,21.064754145483835,48.522445027277165,40.09329903093415,28.42642745917181,4.9776100952668845,297.5178181956348,12.133085155103904,24.796406487908783
