Energy_Skewness,Energy_Skewness.1,Energy_Skewness.2,Energy_Skewness.3,Energy_Skewness.4,Energy_Skewness.5,Energy_Skewness.6,Energy_Skewness.7,Energy_Skewness.8,Energy_Skewness.9,Energy_Skewness.10,Energy_Skewness
5.043641522689721,4.582359349560321,5.349410603903525,3.6816570079210345,1.056964603778943,3.2588547554965466,7.925805309350153,2.1228843752034794,10.09663119557161,18.002298481604587,4.335118711387065,4.45757602586037
5.128608448433265,4.569144224109632,5.360199830583082,3.766290901360096,1.0731535973471604,3.3333716123589374,7.950679613008947,2.1359184409791343,10.311397655093316,18.39604482133767,4.44391641560715,4.613588949630053
5.216564834290247,4.552584883996445,5.3684452722799945,3.854674625534956,1.0907659329670314,3.405494121088516,7.9649799394306,2.149703807873836,10.524877741283682,18.79218461595445,4.554658058598077,4.777576661682955
5.30778805385216,4.5333372532899805,5.374344195016045,3.9474479139365592,1.1099727026142054,3.474456258430336,7.968859341677354,2.1643790838699744,10.73694693883122,19.188929737873657,4.665818681432671,4.950124632565894
5.402252233858345,4.512184269971155,5.3780961675975085,4.045196470257042,1.1309577039824488,3.5395290043311096,7.962528116435286,2.1801055416591533,10.947461344796132,19.58425821895481,4.776052561424138,5.13183454322823
5.499767890762134,4.490069521633489,5.379909747109076,4.148441382847521,1.1539230422247946,3.600240216331928,7.946299828544363,2.197074047708828,11.156309392009112,19.976056975716784,4.884149265629339,5.323332987348564
5.599967745904482,4.468139687843568,5.38000845447576,4.257629712954969,1.1790952386567444,3.6573776667069633,7.920571720307546,2.21551439514198,11.363436492427956,20.36222820073092,4.989066793040844,5.525275271889509
5.702359297332571,4.447934425152539,5.3786368117240455,4.37311506412792,1.2067309861981108,3.7114798608223647,7.885770860329143,2.23570818527666,11.56883453009973,20.74074482008613,5.090038480692563,5.7383330917209046
5.806293447567934,4.431180032437571,5.376064339063112,4.495237864607362,1.2371193706739223,3.7620361986348105,7.842519524069308,2.258028891365048,11.772519238471109,21.109660822762223,5.186588322055505,5.963167238726726
5.911154950700432,4.419764277031315,5.372594584512876,4.624089942856861,1.270581730307505,3.809502630347341,7.791699370439259,2.282917800892021,11.974478718638238,21.46710935818653,5.278466227714247,6.200388445330503
6.016078651393792,4.416024001710908,5.368569313259903,4.759348859237417,1.3074704721474704,3.854520179396861,7.734385422225789,2.3109017458744034,12.17471215552624,21.81131582682328,5.365617931810151,6.450508116411543
6.119685641622657,4.422724689279861,5.364399005789401,4.900538617158252,1.3482179038282551,3.89781709846918,7.672114840991873,2.342651284486325,12.373119877351256,22.140622418418623,5.448234883351215,6.713879796655803
6.220609149244053,4.443135400328643,5.360544401833554,5.046800259079478,1.39485730923299,3.940392439563991,7.606703067091108,2.3790123008698774,12.569492182664476,22.453528109168182,5.526709253323878,6.990633672343056
