Rise-Time_Mean,Rise-Time_Mean.1,Rise-Time_Mean.2,Rise-Time_Mean.3,Rise-Time_Mean.4,Rise-Time_Mean.5,Rise-Time_Mean.6,Rise-Time_Mean.7,Rise-Time_Mean.8,Rise-Time_Mean.9,Rise-Time_Mean.10,Rise-Time_Mean
58.00304386263108,146.53729832216757,178.36821895331403,234.2683809590978,140.19283732708206,167.23177896280154,224.57571996674827,119.54486457331622,112.64391940340182,89.78615168668615,98.58385421961508,91.82315192198016
52.99135455147616,136.86818231066638,180.4669635075369,229.0824684002855,126.37582957997186,163.6436833959036,215.0450600677368,110.53788810145606,106.03931326623962,83.56264114924414,94.85192259157752,75.4784736437277
48.84841251134378,127.14910196435191,182.07995215980907,225.43591546731537,116.66281204801324,160.8968619467537,205.9128081034388,104.2606584421208,100.47289594789574,79.25699752221483,91.86895597671644,64.1960532650537
45.58564056056988,117.82651594401814,183.1144850529584,222.18236509801253,111.58124180256696,158.78436613883815,197.1620655417568,100.19231675802143,95.85705308283023,76.5406392528843,89.82575102240577,57.8047544252736
42.99861780011652,109.65890982371444,183.57989328719893,219.0778654259788,109.2164669279626,156.7503281964361,189.4343266456311,97.39507993252204,91.84919209599369,74.96575926158107,88.38550879217075,55.014470866581526
40.77049765646018,104.92401931127525,183.6428329435097,215.56418039915465,108.02678564132188,154.3396872169442,182.8451584314029,94.96773477377302,88.26316666497183,73.884288637959,86.89958585418036,54.12078867385805
38.74779737362769,102.42389337995036,183.31797207078424,211.0938446835416,106.9988408363837,151.36258704254078,177.90551114847585,92.33731480318204,84.68980453813502,72.80470196072741,85.12105439531335,53.615075713035424
36.743569199703806,99.64305086671612,182.7205201873165,205.65265858323468,105.64022779945144,147.80198349054228,173.45264505149527,89.140386378329,80.93774720975905,71.44600825033208,82.95095421973573,52.67747105036969
34.66664038356413,96.42133569875824,181.92081198407507,199.4180921457905,103.88414576986474,143.86196505393804,168.7039300938611,85.30200099675436,76.94866066678797,69.7614916050933,80.40902789637268,50.93937561265102
32.512586012460766,92.75902741227527,180.93352217915623,192.73343864938724,101.89630975973284,139.73954351402585,163.66858227321663,80.90943879045146,72.96033195993996,67.84071640928364,77.65244395531045,48.43581708332341
30.457037232858617,88.73412933633165,179.80383533640912,185.8715852113444,100.01964540154222,135.84942658038435,158.46173335405646,76.19247019515245,69.25407391740764,65.8146997706279,74.86560699839534,45.43173348545323
28.53747277242909,84.49302896142743,178.7399823974795,179.07024734788246,98.54245371436424,132.66016118058138,153.30598575802307,71.47823061813108,66.00302094196613,63.84301300529516,72.33447557959241,42.31609292561813
26.819561650795123,80.1928084679021,177.75040297762408,172.60247124487088,97.3296133552644,130.66486517266154,148.42928894975924,67.10857176842822,63.41320971816826,62.08697298262871,70.20320334070358,39.48169271471544
25.36259060462228,75.99755126212217,176.86062506536643,166.6557138176814,96.48748925453432,129.4351080913453,143.93604049916638,63.24718657373001,61.36145577480621,60.613274494235775,68.45508052556713,37.15708051698988
24.09927561469511,72.08816708776915,175.7632648420939,161.17968892308946,96.01485063017968,128.4494262743384,139.94132304837035,59.85484097251765,59.745247482941366,59.41071936423027,67.14441884696285,35.31697351267877
22.95433757385032,68.52419736913671,174.29854934542112,156.37157178282666,95.74554371724598,127.41955059379636,136.58816502053568,56.803196244058014,58.26404461379022,58.35543684135124,66.14690764591856,33.76193834291254
21.84347361131131,65.07054953685962,172.4767216146433,151.99915473293478,95.40173388377164,126.219988401373,133.84129431319104,53.88947604269179,56.671472490582815,57.2863597562721,65.36994137762645,32.19188486835126
20.66738319521596,61.59622392229684,170.25203429988272,147.6706626791672,94.69806890840424,124.78061090901018,130.9452115801545,50.875913984536695,54.85659814951126,56.03477918173692,64.4998080700124,30.36491462607424
19.38308902230549,58.19047928366831,167.63258358353175,143.01057738529587,93.53560417355342,122.91443096266345,127.55748686411584,47.60949568337634,52.75786845520672,54.53173608835641,63.31204560298563,28.15400678365412
18.001230083724526,54.912078302948885,164.63000882187228,137.9204840644003,92.186271322453,120.68499249264188,123.70119328039766,44.17943774767842,50.39985266031136,52.85371774847109,61.85399872591668,25.74115757422527
16.64679723047852,51.80968091066863,161.17688380290252,132.46348192769773,91.20170448399406,118.33663859556825,119.50409987170012,40.87341380628922,47.999388178660965,51.22707311584529,60.28000306147023,23.70632035239625
15.5202370806357,49.17904831051973,157.33717019325414,126.78692188432532,91.40798560604348,116.30878426214032,115.25009169031809,38.113516465225466,45.94377855642979,50.00953109601428,58.81804388546183,22.888975012196813
14.847548940316353,47.09899523596139,153.18212309129785,121.25491447017424,93.33210706841952,114.81425415014516,111.16261483708176,36.34409263085342,44.4105978362919,49.43723192936312,57.65379253929317,23.709468240275584
14.644652114017903,45.416062347683706,148.80487307008585,116.14888876640464,96.7929475448397,113.9008961264542,107.55540385386573,35.7287544037729,43.46918388857642,49.51432547334221,56.76395567874132,26.024953248828947
14.85292511608067,43.93749544695239,144.28302708069225,111.67851254403494,100.8672787080635,113.3780965802006,104.76064821131784,36.03974837302176,43.02188200076941,50.02039018065598,56.05975768649095,29.20795036500099
15.336025951945992,42.49332033404757,139.67854481301677,108.03816659460767,104.80271717029218,113.11394604277622,102.5122207511356,36.85095584555428,42.849414872401184,50.676322481569606,55.4087624538004,32.545126108878826
15.850823708401204,41.01993954571033,135.07124363658542,105.1958691182989,108.0425249481501,112.9020011771025,100.58478801725605,37.70703686188096,42.72386484289624,51.17372452767256,54.71941113120441,35.36010311082413
16.172382176181745,39.494112162438526,130.48977351277088,103.06195541302532,110.25336176140137,112.43624033679696,98.76635139820984,38.19533795509536,42.42777456922533,51.27697546368341,53.93141899964949,37.18606881860629
16.163576307569013,37.93949003610189,125.94747248887116,101.44670592914072,111.24607193554988,111.55766987529402,96.8830675257422,38.020221053984365,41.78636562669835,50.81637001450596,53.05978197233553,37.71101206432825
15.741921708424082,36.40076289168872,121.45322810654896,100.19203506461751,110.89833836568612,110.17041921216315,94.78415564229844,37.04112363383282,40.75121802716269,49.71205045943285,52.13293736616827,36.78294177772028
14.9167352639032,34.90441791821312,117.04063491923756,99.190349251622,109.24794632565232,108.324140193445,92.42055203092852,35.27772025664438,39.35544080694419,47.97715788738716,51.24410889850286,34.40859945954515
13.7887667176625,33.416515162590514,112.81562392278576,98.3740538345572,106.38724774911807,106.13578912857812,89.84036951177293,32.897893438494464,37.6810891547657,45.7178472246179,50.37829185481252,30.751229778931467
12.495029213753776,32.08414432241583,108.85219476532028,98.07217586973154,102.45998849957722,103.70690959720083,87.34655594221873,30.194481429047045,35.89256871309344,43.09133902769363,49.62537432817326,26.062811273546963
11.23722429032173,31.071953401440403,105.18714400005835,98.5851938696526,97.75071437667911,101.25717077103047,85.323356109685,27.77810038398957,34.19367861888372,40.36518278097631,49.07366074241028,20.759465000401704
10.405819958797656,30.497892118207155,101.96909088655627,101.075470502065,92.83838560068055,99.40887664419948,84.44669147171699,27.209168409434668,33.090183856876564,38.14045130576408,48.92416605036112,15.78932577725345
10.882545490772152,30.522765540763267,99.17876466374176,106.01352177481768,91.03592564187215,100.34414552532316,85.28858464312977,30.699765798876324,33.839106728619086,38.220237615458814,49.761670113830384,14.725199242064212
13.251624521327274,31.48696425491132,96.80113542651124,112.87388660161228,97.70002952724698,104.13893081813887,87.79498383668556,37.69342989752141,37.56679787155255,41.53547877738933,52.95001294904159,21.5981860170169
16.270239940190052,33.25873498215486,94.73537961998576,120.76675237396174,104.9741208712022,108.23623028596072,90.96242302858498,44.9077964591838,41.93892462238284,45.07780337260533,56.2459813112575,28.890965342892965
19.10881788748934,35.530010873575684,92.65861721022408,128.06159822535844,111.37726357092778,111.74441827603708,93.97715238619062,51.61557598100263,46.00061479312376,48.29662282469961,59.30376946460371,35.62711533779385
21.60261643717041,37.69929135902876,90.565359971821,134.5482039259576,116.79441785412158,114.5913207100613,97.3115656333862,57.51027611862639,49.569882076840365,51.04445158798514,61.97622278222203,41.52178786024942
23.628606796138254,39.55167982351328,88.36597943774605,139.92199004535377,120.9555739137006,116.55556070021612,100.32256686152864,62.291318814053774,52.45043699171256,53.163127350059526,64.12658818888144,46.299624372742784
25.088734190438696,41.066620019495815,85.99626557619224,143.94279609244725,123.64704011548504,117.45804235519095,102.57542229827968,65.74314194688232,54.49223648484072,54.52987439770307,65.65050209010408,49.74164853088986
25.91283980458544,42.19893867162176,83.41006525822148,146.43289037675325,124.71939039549754,117.182023274878,103.85699677737948,67.715144099556,55.59256171245794,55.06287203581159,66.47387806010516,51.69237981825007
26.060855372350563,42.66380178772215,80.59216791393808,147.25866125142042,124.09301122465536,115.66541754675244,104.03521114866663,68.1250816512147,55.69275945920548,54.72359875832734,66.55544080127193,52.06518647109561
25.52384174947844,42.41623899749123,77.51331001044613,146.36137703421866,121.76073062190586,112.90202770396536,103.04719474354364,66.96124449618964,54.78043412247755,53.50470308979472,65.88818177258497,50.84473772710168
24.32378139599568,41.45331392628621,74.16732545720195,143.76670206914204,117.78738284944237,108.94106605055364,100.88116757914511,64.2821934249526,52.89009240495897,51.43360648818099,64.49935304130773,48.08636724323053
22.512304513446203,39.80648845627379,70.57855756788325,139.57866105227507,112.30637548236515,103.8846052664831,97.58687951186351,60.214216157267686,50.10102835343046,48.57226593865784,62.44911854028338,43.91256592833881
20.167442830177297,37.55184702843128,66.79785441436692,133.97146810820183,105.5135293811176,97.8870241479561,93.2881420587798,54.94635270928476,46.533458907408765,45.02017729891414,59.83428169002758,38.50748407638029
17.39075010585865,34.85658128114835,62.87420538933903,127.17937866361952,97.65894650885464,91.15589268142652,88.15987466089025,48.7152801219085,42.34461726807707,40.91638768899693,56.779229657886816,32.10609924734364
14.329230115831724,31.967586888505444,58.901635893980135,119.50730965381152,89.042580499501,83.92428415639952,82.55033615036974,41.80490409871773,37.73279080289651,36.438782817880224,53.42813920675513,24.98646725023823
11.227275104499611,29.15973762535326,55.02933599330063,111.58232872784636,80.2922435152273,76.66599169818791,77.01067076801682,34.67901055859354,33.0142344932867,31.84198797103869,49.98040630085021,17.49391340723415
8.959640936698152,26.78067812382229,51.3994431199239,105.0533782630274,75.25864150285386,70.97009216512059,72.29275776228573,29.92935877114672,29.659916713619328,28.715356970425194,47.09897254807603,13.1883143219056
8.713239635484303,25.42390291292088,48.11335032622149,101.01969090479972,78.1174225392645,67.87947991699734,69.34159092208934,29.39354024081233,29.14830228257515,28.85681369120437,46.273174111152585,15.9411878713609
9.915069041156393,25.01338526638383,45.255828292597045,99.54900862678495,81.9603090722183,66.09653594461186,67.57677247231969,31.12946513535061,29.91632582167106,30.093733886944104,46.04452424229035,20.820007029746225
11.409544642722285,25.058234126708555,42.81809237253994,99.42179868076607,85.40046164987024,65.20038634780795,67.01053123325721,33.84558849246009,31.084266867375067,31.63246627419922,46.1569092477481,25.957354263692316
12.813140792922267,25.200491261223124,40.77381028327223,99.6250313582739,88.16829764268834,64.82021309767426,67.18134491204093,36.69906102913869,32.28225095360015,33.0437161867916,46.515755148686985,30.553004572869877
13.941300164338733,25.30298137768484,38.90074228196812,99.53283078118427,90.07037043840901,64.39705946375774,67.44377460527836,39.061214812266,33.32714888147333,34.10773055506498,47.01513764935829,34.12654014462008
14.669479041114906,25.58996150171969,37.12477424029013,98.81353514968885,90.98314072118082,63.700124372895466,67.59762861284611,40.54745874120312,34.035439760967726,34.67244182418543,47.47846490612738,36.40032813696276
14.933932839237665,25.78697549382717,35.428277135041576,97.39134490554744,90.69981410627145,62.55366711067033,67.47073609882536,41.01253003211978,34.32643700995803,34.65430692877941,47.79128016965716,37.25185730492671
14.704179155221766,25.786925452715625,33.81969977552376,95.27537839895666,89.17410086087993,60.8573506425418,66.87493656509818,40.3961077688388,34.17386320242311,34.01625830966104,47.89351490403918,36.64004429654158
14.00058993789916,25.53336090861403,32.298041205982784,92.5360983695791,86.44455414116354,58.61158658995036,65.7565731036444,38.73567030422495,33.58222777046061,32.77813591223032,47.753623234963705,34.61617622223084
12.885737429506532,25.02396363284048,30.89117191881544,89.43003051684718,82.60938892070091,55.89420090886602,64.14948156940181,36.15959236610679,32.59159853295521,31.02368159060039,47.42276275977471,31.29873394587178
11.464042165372382,24.303680613786444,29.70211476565467,86.32750887767928,77.82092183199381,52.88819072459561,62.14919343899288,32.93297735881961,31.30272683878863,28.880516128199208,47.00838586454967,26.88407882969376
9.899247175416573,23.521762898526905,28.74528853252053,83.68120508952428,72.29955119473051,49.785650982728576,59.99882587618114,29.474822843791387,29.923081616704224,26.52932300216221,46.64454263324476,21.680948112417315
8.377714028615232,22.892924781492788,28.054822871364507,82.54160076675983,66.4221709421172,47.057102467592415,58.05341203937233,26.43587671281133,28.76618723115439,24.302814793019422,46.47942655503964,16.09387978686067
7.25781583632812,22.599409041769945,27.76140749433762,83.85847113419153,60.677181082819615,45.55705017893474,57.1225837723703,25.01757891660809,28.49277705740749,22.75465016486146,46.68822402187023,11.299407700138604
7.232572422590413,22.63202577832329,27.881460565148583,87.55601909012033,58.98959450292232,46.81692665532792,57.80377983255554,27.485714386020742,30.228546642229333,23.23135441783244,48.00274025871516,10.951353357428832
9.244203218935883,23.40881492894895,28.30253111493832,92.86023509043793,63.72421308852988,50.249006816268,59.9525841941999,33.23531868208152,34.24950815778415,26.47605170118198,50.95832009225117,17.239055115193665
11.89828519652864,24.941040636796835,28.937773925767008,99.0079768278784,69.52653965184021,53.91000219967028,62.61950648950663,39.17211436797427,38.39205736006914,29.80832871657467,53.86186738928246,23.737852153351184
14.354676055456457,26.93122612449344,29.674938200101806,105.08159999749456,74.97091431779756,57.219465453952246,65.31037142297113,44.62003068716664,42.19093536196172,32.84816170912371,56.44530231651905,29.677343427779764
16.484703344174,28.828947968141417,30.34519312722741,110.77209553285296,79.74660714962998,59.969086236735386,68.21029091737327,49.29597006886606,45.45402640108044,35.42128347526276,58.58710420921203,34.78973420949862
18.19347111218766,30.426260419550225,30.821646909018515,115.74352849914509,83.6031775311461,61.99915148426851,70.7411640539922,52.9953862803075,48.04534237507667,37.403220247810886,60.18346422984691,38.86435915063132
19.408750509716537,31.7919813326532,31.042443043989376,119.73987493936208,86.36599623339958,63.18470325374629,72.54904629533446,55.566058595532674,49.86127477650789,38.70373398589317,61.15037465006915,41.7484657505859
20.08241679574964,32.8154167762224,30.978016752183706,122.55445691086943,87.9119727504992,63.43794453332824,73.49257973716179,56.90599020520957,50.83342621305109,39.26274794136972,61.43989211378096,43.34008066137907
20.19103311954132,33.250245849949785,30.60667084605545,124.06051201831391,88.17440234611924,62.713806951452646,73.4884687848409,56.96746001163391,50.92422999974815,39.05282367209868,61.03320182386463,43.58798651355754
19.73612657960214,33.061274304103414,29.923788920689685,124.22278666652248,87.14678936739755,61.016384685323786,72.49402174945558,55.75863659592607,50.13409945997458,38.07970941350828,59.94047784830276,42.4979053638594
18.743577580025107,32.25187833650653,28.946937062633005,123.07096348402054,84.87380548939596,58.39817911668952,70.51789370395115,53.3421562940428,48.501984151412216,36.38373511887524,58.20024182408429,40.13131834632912
17.261954415395635,30.85242632711249,27.71563607410694,120.69349601203162,81.44467189274818,54.95461169413068,67.6233731724198,49.83190023580167,46.10503098270134,34.03385293691214,55.8776359133421,36.60300788317527
15.360156552526632,28.929868891330585,26.274340225258893,117.23048353544208,77.00801084191667,50.82396549826778,63.91653265867251,45.38870167367629,43.05161201989703,31.12599150189512,53.0622679825905,32.082469977641765
13.130356268549196,26.66488566069708,24.672893961197,112.86512345262187,71.75284321378065,46.17942917935852,59.55817136206112,40.21714067692668,39.50185970417475,27.785100728179582,49.869208823871965,26.795585770461383
10.707790491087318,24.30787124129402,22.98917471652501,107.83181485350605,65.90428116709924,41.21196137194027,54.85855104711425,34.57730354329308,35.60601979063809,24.1674701975316,46.43940359191338,20.984318814679632
8.309236613642595,21.990054215211,21.38522080903055,102.4197701654464,59.86951536277583,36.35020224455616,50.34709755325372,28.821318268970703,31.604473226030187,20.49477484771732,42.96445048024555,14.931693773637765
6.6004806590742815,19.96371164545783,19.9745912323508,97.21123216553109,56.003132848085095,32.87607880960743,46.73467631084155,24.74078096061112,28.6751802444297,17.90448142807896,40.17699197549276,11.503628205014769
6.391133959647755,18.70372423394212,18.950291952575817,93.36420947342222,58.18375429774561,31.850193289099845,44.688554393732666,24.27054094549004,28.00788156957505,17.933594157738742,39.38245432453394,14.253172853082797
7.168565725886025,18.20498954408888,18.42579457573242,90.87871256630022,62.10403919807386,32.049417940371924,43.69283451301924,25.597092163997875,28.20594149679687,19.04130285712497,39.18742853815428,18.68957213350245
8.310725765894869,18.05856449242428,18.1869316711708,88.99149925495362,65.92448997590778,32.746686572087214,43.62126573201307,27.52352309885559,28.8719535583382,20.41475996692421,39.20245110006712,23.12255336482053
9.449848195583805,18.00650192543393,18.092485506311977,87.4443936647705,69.1148916540139,33.385762278899094,44.0295339211696,29.444581389075186,29.695978703925515,21.69379986550281,39.34209799679271,27.062587406348683
10.397468244417148,17.96509335036036,18.050260135220228,86.07609051020255,71.45595682833108,33.81732664495386,44.49233387583255,31.06402658435873,30.41009679637512,22.666862591893405,39.49491932969474,30.103180110548315
11.047794452361986,18.068401638309904,18.00280168431706,84.78740645479644,72.79316784492697,33.90345990402994,44.86940807421882,32.14437475619336,30.83415930616105,23.22445128216413,39.57029114265102,32.05238307007702
11.323753902114465,18.18743928525389,17.891773606432928,83.53378215699207,73.06599705898407,33.55158567264737,45.00294260548325,32.55239715104394,30.90184866031924,23.3141928219658,39.52217262357651,32.837709302104415
11.192764745441949,18.09857514793388,17.69007994594723,82.2868233025116,72.27335766063744,32.74941781262348,44.77840260151101,32.22918948318307,30.548832901966417,22.90909355417904,39.32642644894019,32.44826536949994
10.664807625959336,17.77159266610238,17.41045491942646,81.15807476755721,70.46738636609093,31.56003174695842,44.155000933751154,31.207922470029324,29.7696452060534,22.019980389230263,39.00638681431548,30.92614856110129
9.80186696002464,17.215699200815962,17.089134188753576,80.3189134363185,67.74178047039305,30.05809535602169,43.14159939877676,29.62687266200603,28.60237262192968,20.698926494714684,38.59675726779798,28.36586094217186
8.702324204954424,16.456013239188426,16.803049507637404,79.87643184107358,64.21731175989459,28.42156412942096,41.84208232548861,27.733707741571337,27.13433459626692,19.04423387426443,38.16468334554532,24.90830121555784
7.519220574905489,15.65527009555113,16.655923294528243,79.88243936423429,60.0467377068834,26.78209636176295,40.44572933839655,25.845217848854933,25.493889799357024,17.226006573476756,37.84898369659261,20.859424683043468
6.447845210078459,15.03358781132938,16.796267968896636,80.40930697978784,55.4359926068725,25.56339901573784,39.36437299268065,24.407331752889984,23.89686523522453,15.479594874745915,37.70817400645931,16.592991027743725
5.818591908192415,14.72703288803573,17.321748116824228,81.4661039496126,51.035040026603966,25.44564216953158,39.18125085264681,24.280622652415424,22.880502051285365,14.378609766978638,37.88525660374594,12.743903398306571
6.250489792281696,14.724886596781529,18.20458329444353,83.48969627637376,49.550280652641625,27.132596080924444,40.15855503113335,26.961486331527137,23.427351786646422,15.021156437201132,38.92640683878432,12.349961525420412
8.104292630091624,15.322387319802242,19.40157596523286,86.4224775840586,53.55815961911761,30.785748485603094,42.5141673209118,31.99495480078641,26.060641516570943,17.775693845853997,41.43055159593402,17.562076807801404
10.300126150068175,16.525114104277193,20.85110453316596,89.50251912928431,58.0879930471133,34.64861258072784,45.27565703330632,37.09164723446524,28.991730608958232,20.621307255023936,43.92916115588306,22.99853050380244
12.332416977419667,18.13025638462919,22.35771154105948,92.16974382926546,62.19250055955055,38.24997155211471,47.98522456688642,41.749251662320894,31.730709749094263,23.240492821098247,46.19528460243925,27.971659862166668
14.083716476408892,19.6576028927038,23.74449047235172,94.21720014516114,65.66546225587331,41.41705163896366,50.81646696709242,45.74317931902364,34.07429716289074,25.48917386098677,48.10959622204206,32.267067646134144
15.477397930816512,20.91609058042128,24.93592944301921,95.49126068556602,68.33052598007805,44.00584037618585,53.29872948214492,48.90856306818188,35.88840759277495,27.27451477693776,49.581773652598166,35.704307757166774
16.45412001407481,22.05419378786241,25.884940802492626,95.87372742710046,70.04108413579644,45.89625480809504,55.09797701156594,51.12228826653754,37.088268692464425,28.52034477157577,50.543639494152366,38.14855954937519
16.973639455696215,22.94367284529516,26.55284659416406,95.2876285372094,70.69401282600306,47.01073623711832,56.12113391975422,52.30312770042144,37.61757155251397,29.1739545705714,50.951144163395256,39.51140729727072
17.016096752777887,23.34760726407953,26.9153443874183,93.70214535538636,70.2359560977436,47.308936650497806,56.32455770697409,52.412194427143376,37.450074267971154,29.21003974813268,50.782457042118,39.75242050653439
16.582552370219496,23.24766462854456,26.962129580902385,91.13397625684604,68.66233192295803,46.78678937470556,55.68386446296455,51.45704496537507,36.59006174442481,28.63143458188201,50.03856536899907,38.87957656614162
15.69481934578114,22.646281799563788,26.69662170063456,87.64731941060876,66.0156895291289,45.47584211901252,54.21489196876381,49.48956438947745,35.071716706753975,27.46804061541865,48.7435510593406,36.94805797431296
14.394812190865697,21.56853143725943,26.14305656881966,83.35218320415692,62.3827648894957,43.44128693922667,51.97220004801646,46.60289670429189,32.957398706134136,25.77739993843314,46.942866807119685,34.05738386022475
12.744102446089236,20.070350288567823,25.344268945778648,78.40080129245446,57.88998002381556,40.77858816619252,49.0535459863652,42.92718947970363,30.3349535012224,23.63920381836741,44.70160408471761,30.346938670783047
10.827197645256804,18.28272290495936,24.354071643100124,73.000702731759,52.69751846700676,37.6089979266407,45.58560546464568,38.62462338911337,27.31421069281005,21.148306559027,42.10376915911103,25.990169183213396
8.754039138521785,16.424058495438047,23.257630821431743,67.66665103457845,46.99224040270762,34.080115130957694,41.807702719804766,33.88526422977217,24.03536341317579,18.42820991891343,39.25318477970963,21.188767060823736
6.703151604323433,14.622789788426983,22.14747113912734,62.717721608096426,41.09108561682614,30.492708359747308,38.20043799402509,29.02430690025489,20.738913188428683,15.648170023195457,36.29027446531005,16.184601795350222
5.220766354108371,13.071742097122362,21.13689340498344,58.5743358285644,37.66560927153797,27.885061922718712,35.30721662950296,25.454092445198228,18.42644617978613,13.726345273054545,33.76554397397606,12.900330953547185
5.059071437589203,12.171877589082142,20.38050193571887,55.65910635367681,39.48941380408549,26.88999729590515,33.488819530527586,24.41126719030674,18.32954707293336,13.939322740230462,32.715886487517345,14.232572059993636
5.878415573521305,11.909502141811956,19.882472788092976,54.23263733709904,42.25417317854959,26.89038638998832,32.43056033185053,24.718532979456526,19.030481803130723,15.044129268231108,32.31931426647104,17.057447102602126
