Amplitude_Mean,Amplitude_Mean.1,Amplitude_Mean.2,Amplitude_Mean.3,Amplitude_Mean.4,Amplitude_Mean.5,Amplitude_Mean.6,Amplitude_Mean.7,Amplitude_Mean.8,Amplitude_Mean.9,Amplitude_Mean.10,Amplitude_Mean
8.835968111707656,15.53730357493962,21.42920109966163,18.63221215093857,13.799586351739997,15.217616644436534,17.406131774936977,11.800171274124908,13.35714416078894,10.96830659316074,16.913989413021422,9.376994943535989
9.075281198470345,15.081658904905474,20.213183517836114,17.969319500734372,14.291705515054552,14.910630460001196,16.81299999607156,12.359461367012615,13.173852365174463,11.507832844495448,16.340367926457084,10.066994667543868
8.432759180802835,13.995112356921108,18.65608240728497,16.669769295402425,13.55783738600217,13.87893698833259,15.508524802164244,11.602015163570943,12.243435191689995,10.80801411550984,15.21217753413776,9.498881972029588
6.702533496842858,12.10916147106087,16.530472545231824,14.59162101148767,11.365578822761057,11.891615719634652,13.285325727242013,9.249138706424862,10.379292002938682,8.663099147042553,13.350606050490374,7.468406712935845
4.215841775010543,9.598815474758622,14.022833193079132,12.069009578778363,7.985174532721492,9.295338681768996,10.476951702777349,5.875791748711611,7.852131262144071,5.316137224029049,10.987953604247082,4.278924858555869
3.737406232396189,8.414203629646194,12.130000241298536,10.69784954531682,7.508941422147926,8.356906564350092,9.285333020712129,5.557556915771588,7.096531071844056,5.06239437596944,9.885041319407645,4.267668539912721
7.448534136948086,10.112185676523689,12.281752659444043,11.99957387145687,12.698047422523056,11.089621505293708,11.67127687750328,11.264425212998956,9.891268537937522,10.173095857764014,11.748771791733828,9.812147102189275
12.457735250109604,13.502269871383636,14.364518161403604,15.448655391599848,19.05989802369959,15.951182422995048,16.05602049944782,18.574612028806875,14.296623708056527,16.252418364670895,15.383185076297986,16.378725961414627
17.70962388310918,17.87981391213203,17.744319497645574,20.030020532203046,25.8896558456006,21.709972242144715,21.403385202697987,26.11792104241166,19.43395925067061,22.708562428821907,19.885182073090043,23.066038816739315
22.72625710916207,22.53297012946065,21.669976888778333,24.83723667083143,32.611727494728626,27.27920666332077,26.901553205543408,33.27234127205637,24.56339316859913,28.939129035220404,24.58392627666116,29.368259488247503
27.11092871554209,26.776095179550254,25.46041668498966,29.23070999921509,38.48256404255398,32.13091932962161,31.809906390627173,39.49139244631295,29.12001236581929,34.38603447167463,28.91058361713476,34.82378991780539
30.51280322897957,30.10924895557937,28.555444612679853,32.72217632267511,42.99022903620539,35.86266921974218,35.65669608925877,44.30214203609856,32.67601903278339,38.60292211227786,32.34922451890772,39.02935350873564
