Rise-Time_Skewness,Rise-Time_Skewness.1,Rise-Time_Skewness.2,Rise-Time_Skewness.3,Rise-Time_Skewness.4,Rise-Time_Skewness.5,Rise-Time_Skewness.6,Rise-Time_Skewness.7,Rise-Time_Skewness.8,Rise-Time_Skewness.9,Rise-Time_Skewness.10,Rise-Time_Skewness
0.3853131981720956,4.015078035650673,5.632098716451028,-0.3688778509313479,-0.4967203103144175,2.522245709258671,7.293953653572339,0.3359081837359941,2.5242492888621726,0.319275975825752,0.1936973850743403,-1.1329332786061042
0.3906612943630319,4.072177059343378,5.866715141174935,-0.2944059102297975,-0.3382635963909794,2.754987808831157,7.303370494544763,0.36936003488959,2.602007918063437,0.4361498390020388,0.1906888135854941,-1.111159454725391
0.396738702441807,4.127931219127718,6.103370337268938,-0.2110053161764382,-0.1601420050268907,3.000663820641269,7.310050324591986,0.4067673553557419,2.6870849148935494,0.5754168908905443,0.1885429467981449,-1.0856458827153406
0.4034677734716547,4.18255576259548,6.341329689248179,-0.1177197724218465,0.0399986099697743,3.258633462417289,7.314106141147345,0.4486292664808388,2.7795886500887645,0.7413529110086594,0.1875960460043471,-1.0560729638320814
0.4107135864013226,4.236284660276689,6.579793576893279,-0.0135910340450286,0.2645227072493622,3.52776987794068,7.315658105476648,0.4955074062521935,2.8794011243264483,0.938906217742386,0.1882841410587963,-1.0221401637903569
0.4182905934709764,4.289379924320554,6.817951053877602,0.1023018283263842,0.5156998675950573,3.806466497342426,7.3148372672773245,0.5480338153961494,2.986153872584443,1.1737211730259418,0.1911815831851937,-0.9835786769420398
0.4259746856568535,4.342141428124741,7.055019324641296,0.2308206724488288,0.7956090666177297,4.092710090873125,7.311798999569276,0.6069324842583093,3.099202751050947,1.4521134900999062,0.1970452063556077,-0.9401337142217144
0.4335212841608081,4.394916898040649,7.29025722497104,0.3727364873631428,1.1059592915842986,4.384136960036138,7.306734173619804,0.6730489285637878,3.217574183284603,1.7809484993475984,0.2068637947959657,-0.8915509057961977
0.4406644435360486,4.448116611542761,7.522962969269221,0.5286719892981607,1.447868725520271,4.678095274177913,7.299887092909023,0.7473596314288977,3.339930548572742,2.16737848976231,0.2219143565633046,-0.8375221725463514
0.4471428484367425,4.502342586203724,7.752465881488205,0.6990212441461702,1.8215863943064463,4.971682852243513,7.291580311171492,0.8309880656648624,3.4644911721609764,2.618653366796646,0.2438141248498153,-0.7776374069447933
0.4526922195426121,4.558210249733446,7.978283392045204,0.8838549287426063,2.22616231969271,5.261836702503581,7.282248793015118,0.9251949649100056,3.5889867069528667,3.1428515844474254,0.2745369329856426,-0.7114031403705048
0.457046532408022,4.616289456689717,8.20144491508005,1.0828229030356042,2.659119331146768,5.545436120075207,7.27248629815818,1.031351247409718,3.710630749919744,3.74564657287702,0.3164745256980747,-0.6382688920752706
0.4599460430260117,4.67735079263242,8.423734446414953,1.2950659060544245,3.116232304214293,5.819433356362781,7.263152457500991,1.1508745755640304,3.8261715260980047,4.431285674334433,0.3751813077233367,-0.5576428710582507
0.4611367173021994,4.742374567260941,8.64369320226473,1.519185686689992,3.591428912784981,6.081001476421063,7.2564771795736815,1.2851226519165095,3.932418157286093,5.197873640994274,0.4557834820899931,-0.4689867677622689
0.460394096570108,4.813405221771901,8.863589755345686,1.7532662786356863,4.077018241334184,6.327775320246323,7.254248812630439,1.435214935761143,4.046340219484426,6.036305413388164,0.5609683908060726,-0.3719542224491432
0.4575652751554571,4.891969975892061,9.080486422333651,1.9950299413755817,4.567677234255701,6.559305273141496,7.258758789376529,1.601771873617064,4.182073249859256,6.935344198614889,0.6936433470151846,-0.2665209966712858
0.4534328608513507,4.97917963374707,9.28988931479347,2.246642565728516,5.091941071230593,6.789924340468956,7.273472665020363,1.7845563304227257,4.318278565603359,7.8786968381699936,0.8524205398433272,-0.1532039120782871
0.4531386427847486,5.076950023483818,9.489365415603746,2.5348849461201737,5.622248443166737,7.049429139099695,7.30474810809083,1.982049920177909,4.440774473614581,8.840808839857893,1.0512726772804029,-0.0333732226218112
0.4567301579258419,5.188816871319305,9.68159099383508,2.860741742209808,6.127909515052574,7.309296283027667,7.356871297599551,2.191126714717318,4.549116168987494,9.793890348665483,1.2921648040923033,0.090461099103931
0.4767707770695763,5.318399372113472,9.866213509155976,3.2253367090513603,6.589329536816878,7.554835147218308,7.433717997087038,2.408126321662136,4.645438996401305,10.715584909205978,1.5798355348559208,0.2144581920056493
0.5215996571911062,5.467198322027774,10.040113731839192,3.598331478804204,6.999157469658275,7.797273260824865,7.539914022580605,2.629422263308577,4.731036583747293,11.581085344383345,1.9145688010866435,0.3335555687886889
0.5893225730248355,5.637788650373923,10.20088591256788,3.976405773529652,7.396720453477093,8.035083537071994,7.682931347530182,2.8620812730832723,4.819597249589406,12.378869170274944,2.272625712761569,0.4433379750892827
0.6684975336993577,5.832027650348661,10.347878674007998,4.370335764786179,7.746682076285936,8.25885811271603,7.865868117001589,3.1112739505498985,4.899261798621236,13.099224364258149,2.6406569570257363,0.5711657431805264
0.748793476296974,6.050134876724934,10.481080614822485,4.755621423592003,8.030511410322548,8.458108773427954,8.088419811626046,3.3885385157300685,4.965945087706858,13.736540884412614,2.999335681757445,0.7138111467627045
0.8444668907524544,6.291055843452492,10.601521960252636,5.105361856895896,8.256138544749668,8.6297642634391,8.34829263611174,3.701485894500825,5.027537111916958,14.28844891729594,3.3303265782975697,0.8877256610159473
