Rise-Time_Kurtosis,Rise-Time_Kurtosis.1,Rise-Time_Kurtosis.2,Rise-Time_Kurtosis.3,Rise-Time_Kurtosis.4,Rise-Time_Kurtosis.5,Rise-Time_Kurtosis.6,Rise-Time_Kurtosis.7,Rise-Time_Kurtosis.8,Rise-Time_Kurtosis.9,Rise-Time_Kurtosis.10,Rise-Time_Kurtosis
0.309198025330752,18.338622242377383,41.03843935202149,-0.2333461664614708,2.071089671984846,14.885831185517729,56.67766996847893,-0.2224645727904035,10.660686474180414,1.8347930858392667,-1.1752287794830565,3.3348675732798405
0.2686015308315346,18.779140567603,43.979625861598535,-0.2632318255383876,2.333636234029141,16.48899080801897,56.76625020107797,-0.1321092054549684,11.264287371884718,2.5820905649016908,-1.184071793331981,3.254639538765053
0.2268309895847919,19.20911362528421,47.03586111430824,-0.2658351085925101,2.704233140592927,18.28574994953421,56.82641375431272,-0.029820369717727,11.938818362480042,3.5432575688928862,-1.1922487451784216,3.16524919789664
0.1840108541948799,19.630920734743928,50.19858205355232,-0.2325078113658527,3.2096139504169665,20.28528169729164,56.86213093198723,0.0868789766799098,12.686917097121192,4.778965570475759,-1.198545169120157,3.0658541858058284
0.1403548314765599,20.04732703670435,53.45729883790042,-0.1528326722186688,3.881425341032874,22.492263024267103,56.877955206283815,0.221052012050074,13.509471328918435,6.365706386820166,-1.20116821270755,2.955711839452489
0.0961585130398319,20.46159735325436,56.80034365705058,-0.0145042104041945,4.75622781460719,24.90593949284807,56.87919039830695,0.3765027740564313,14.405309008065547,8.398907272586387,-1.1975602639590115,2.8343127406721003
0.0517874951546102,20.877631594204484,60.215501975616405,0.1966072877103077,5.875022985238074,27.519617376001428,56.87219161788548,0.5579626234951549,15.37086822063048,10.99596854102253,-1.18415441063454,2.7014060278117054
0.0076602965354739,21.30012381698113,63.690299426159896,0.4962241665815843,7.28217578612446,30.320287428385257,56.8646831866359,0.7713160993872554,16.399707289101233,14.29853279852859,-1.1560529060271447,2.5570749342220545
-0.035732568846611,21.73477774816835,67.21202377534706,0.9012161149019224,9.023374872069756,33.28848378718868,56.86619399238174,1.02389327928012,17.482077225677354,18.47296637343962,-1.1066425269307365,2.401619906015368
-0.0778617452989287,22.18931924177679,70.7676201596129,1.4288735167489213,11.142443297742885,36.39823140670209,56.88862476577875,1.3248016099102342,18.60439467269,23.70979631773565,-1.027181380088717,2.235497274043084
-0.1181292200982753,22.6725090788963,74.34560341368228,2.095865599553351,13.67683293865034,39.61760891848585,56.94698367841462,1.6853135380804964,19.748993948688582,30.23069769572976,-0.9063769151445658,2.059579756411803
-0.1558547897485707,23.193910876553133,77.95303315006726,2.9168988121162345,16.651885006594775,42.90978693245575,57.06032648911802,2.1192695800439525,20.894190332710792,38.25888837989694,-0.7302131322764276,1.875465753607589
-0.1902717060213117,23.765772629412503,81.60808772701614,3.903155113387711,20.074556370952507,46.234639640515645,57.253401784494,2.643433754481064,22.015020186636303,48.01748697402381,-0.4847126617313968,1.6857398385733422
-0.2205039080962434,24.403382331089016,85.28812383700934,5.060721348683961,23.927480458601188,49.55081718445239,57.56887487378808,3.2776788114704223,23.087012852624667,59.6615781487399,-0.1487357593176459,1.4945847497327982
-0.2455732457720643,25.131582210209785,89.01906455067471,6.389310599797858,28.165453575458763,52.81894345017759,58.04929600880335,4.044795311463906,24.209784749957134,73.2296667330005,0.3064416793133118,1.308492128567413
-0.2644178726432709,25.97401175573853,92.757128992958,7.881819966861659,32.73956865988139,56.01738107159111,58.74738737977686,4.969612548415045,25.481426216489183,88.6842931628177,0.912812685493289,1.136741929558477
-0.2768734458915065,26.953678644399226,96.4329040718553,9.54315841131096,37.84645687394519,59.28159596270326,59.7337772737544,6.077022819174667,26.766971174827106,105.85786990519571,1.7012276594871327,0.9918983915924388
-0.2866450565731435,28.10206892570552,100.00173252711905,11.498965713396982,43.30057663691962,62.94153267464812,61.11710109591135,7.388532161366214,27.951521428946084,124.35746385864516,2.7233207230080883,0.8900200092276096
-0.2892897106283913,29.46627815695947,103.49148001610976,13.808827843960568,48.81319764435766,66.70218960539077,62.9884125562058,8.917498436171801,29.005689729912312,143.65635843696734,4.032091308863111,0.8497879833405859
-0.2879884980392031,31.09778497084656,106.88746160893542,16.53207157135863,54.13305657146916,70.37393213430495,65.43430012495101,10.668472919297784,29.925796316242145,163.2449823142025,5.682624450818738,0.8901393736953715
-0.2729014435463694,33.03285021227244,110.13264373504782,19.52098881989504,59.10513295907929,74.06083867209837,68.54374250593064,12.63924900688121,30.71346399709701,182.50344362210345,7.7138636183549885,1.0260272209854158
-0.2230900849028616,35.31655703629465,113.17833661506717,22.74476019827886,64.0727809043132,77.72685078539516,72.42828439685117,14.879123747447498,31.48263908472167,201.03430029479964,10.035962876462223,1.2605391310020204
-0.1169279016612754,37.98574749315887,116.00162186520797,26.272822672246,68.62399459937555,81.23440564488645,77.11948571501613,17.451201607017587,32.15761730816493,218.4674678644241,12.551352132861869,1.5454096267807076
0.0588167575570004,41.056315271692746,118.58982981628913,29.90947189068365,72.47414480962705,84.42341382188896,82.56187552291107,20.48363752717809,32.721990775162595,234.5176335911143,15.110650480183864,1.9190187852367755
0.3246874301680633,44.52145186843897,120.94756436040284,33.39356945267262,75.63754994720706,87.22885611136209,88.62377490478215,24.111995624738302,33.26144633204012,248.9764074587822,17.559158465718717,2.409200664889817
0.7101111419119541,48.33918909321682,123.05184057785792,36.504323278934585,77.97250167096378,89.69640665917665,95.08516901209416,28.31890608035795,33.6994302137179,261.8803277094256,19.58159772106474,3.1313450058610632
