Frequency (Hz),Amplitude_Mean,Amplitude_Standard_deviation,Amplitude_Skewness,Amplitude_Kurtosis,Counts_Mean,Counts_Standard_deviation,Counts_Skewness,Counts_Kurtosis,Duration_Mean,Duration_Standard_deviation,Duration_Skewness,Duration_Kurtosis,Energy_Mean,Energy_Standard_deviation,Energy_Skewness,Energy_Kurtosis,Rise-Time_Mean,Rise-Time_Standard_deviation,Rise-Time_Skewness,Rise-Time_Kurtosis,RMS_Mean,RMS_Standard_deviation,RMS_Skewness,RMS_Kurtosis
0.0008,337.3898906373889,51.14019183450439,-3.247328227236311,14.204969347992233,4927.035393396059,4791.530104233703,1.2293524686396315,0.7910948274870848,12312.793049850523,4707.499356774063,-0.9112342793361782,-0.3103165885734467,549667837139.18475,511504172374.8771,1.6469944445299711,2.9981635222469745,275.50992365815955,164.70576214453126,5.091941071230593,37.84645687394519,72.95676465897908,40.428356809438235,1.2408254453367786,2.7457249465714906
0.00085,338.2486103711226,50.835708810250765,-3.103409023518883,13.307542631707292,4959.945402123243,4858.61904608948,1.2619666942100423,0.9016223333169457,12374.337672849775,4797.8901781331915,-0.9024581188945785,-0.2864406862152684,557000337581.9896,530785882419.36456,1.7302507472864794,3.413290908623482,278.5915744625212,182.45594606848616,5.622248443166737,43.30057663691962,73.37064043457742,41.343463640472045,1.3140958055602787,3.1765808831800877
0.0009,333.06137505449254,49.85710317441484,-2.9206062989518333,12.145375408242598,4905.875545094034,4850.584184482209,1.301211892846471,1.0317960877805055,12227.218090869033,4814.141034667659,-0.8688542412295,-0.2702183714877511,555561765446.015,543929799089.8335,1.8201920917228736,3.861493898497246,277.2454096334092,200.75778956262837,6.127909515052574,48.81319764435766,72.50383475737682,41.693985793138694,1.39968962402455,3.696879120441741
0.00095,321.8919003142166,48.35252712079253,-2.69004025891506,10.696742278239194,4765.009572465228,4768.74683470103,1.3489683189512953,1.1872340043819687,11875.103816372952,4759.3663913967375,-0.7993035159122913,-0.23178681616066177,545288619543.0733,550933619558.6967,1.914343748534807,4.3305265255672305,271.4677816032953,219.5824944409864,6.589329536816878,54.13305657146916,70.36840935766152,41.476980385528414,1.5016598595874744,4.328259317764004
0.001,305.069401957724,46.52203490101867,-2.40355404423076,8.99479017965132,4541.8173775218065,4617.909657748877,1.4077515710759474,1.3761336488926004,11330.132438433464,4644.3698890068845,-0.6784392284321477,-0.10490843043103926,526568954658.1794,552034076750.333,2.009721067664333,4.803054403360088,261.5187340975832,238.78174475287867,6.999157469658275,59.10513295907929,67.07369284028867,40.65032491295093,1.6376004950482477,5.125052350494082
0.00105,283.17502194027895,44.59993685140714,-2.056433127465883,7.16852675995699,4243.743252243268,4407.478878709902,1.4793092218838546,1.6082187837147988,10620.056263045477,4469.291215615702,-0.46734051551377503,0.1940251574249392,500954744189.48413,547029934795.9541,2.109503500349777,5.281025344190883,248.39592510194396,257.6583119410569,7.396720453477093,64.0727809043132,62.7346887221166,39.28480767452864,1.810641786739428,6.1268728563781725
0.0011,257.013011586148,42.82394733152384,-1.6509837977721875,5.460173172332119,3881.9497228729465,4150.095035161772,1.5644221831625706,1.8976907666600011,9771.096854632882,4262.874695580739,-0.13507671719446954,0.8894850022023051,469468805004.7528,536848535572.0593,2.2064123811393164,5.730776079223544,232.5815667870224,276.3322695534291,7.7466820762859365,68.62399459937555,57.504665338708826,37.49094160879947,2.020403316289223,7.36119972268353
0.00115,227.56867278818015,41.39143016841315,-1.1993249963591446,4.167964352531612,3473.104932114149,3859.079618761064,1.6628374512955884,2.2718105653376757,8813.494029035412,4062.315321071736,0.34126584798193776,2.2839003641466284,434083892666.47375,522032793058.1122,2.297892345725014,6.135621522198756,214.688383499292,294.8033117094293,8.030511410322548,72.47414480962705,51.62507705967322,35.325260078263874,2.281845389772953,8.896625103630424
0.0012,195.95602866961602,40.41183217038915,-0.7229791522535893,3.506270661691337,3054.6373540685163,3534.5347327047643,1.7878468759405532,2.8218942150389186,7788.6320409243335,3889.977342137443,0.9772779386221867,4.635591074309214,396815685373.6794,503455159347.82947,2.3789375152275882,6.470164267130038,195.7199965563996,312.77020624726225,8.256138544749668,75.63754994720706,45.31779794086062,32.93683628388867,2.5882226340390755,10.725137204510236
0.00125,163.36268919900263,39.85998931394943,-0.2445279500861349,3.4726938793283466,2646.313157277855,3197.4377128629826,1.932800347792506,3.602968888881242,6733.1445321053325,3778.3888619488084,1.7049374096583179,7.881079409881028,358831249607.0244,482776500444.4207,2.4368160353235044,6.6791154463262465,176.3268686471679,330.15845002524577,8.416397228549611,77.97250167096378,38.83014909187812,30.466910682555557,2.924149700934761,12.7669117146559
0.0013,131.1969763914389,38.90020433669291,0.391937179697114,3.5816864427948403,2268.8077368432246,2869.74185528391,2.096081438916098,4.647163424724675,5690.098030540077,3735.7978065425086,2.4139232421179937,11.456428943413423,322838607949.96844,460371533473.1214,2.4746013458496487,6.785348967927003,157.3515268065723,346.6826935210776,8.521313822815989,79.55987896843197,32.39618665746131,28.072022528022032,3.247802589553956,14.769818457379564
0.00135,100.8487086444893,37.163780749071435,1.2142402569993966,4.419749399618881,1936.8605681950082,2576.6497889593625,2.2807168776650246,5.939378147071924,4714.151858007347,3740.461418922846,3.030954114401118,14.784470372874214,291399293671.7518,436563957952.0701,2.499007207246981,6.845671058914974,140.19283732708206,361.7972283480925,8.595211083268246,80.68651441109276,26.29943673700422,25.822654177812236,3.5201733742302466,16.447828112454175
0.0014,73.31535015048722,35.46785530673782,1.9680974614696014,6.125356048978118,1667.8231498994821,2334.5295957320595,2.5103381898782837,7.525394137725295,3852.530059834322,3775.961282768953,3.4885705124770263,17.371292458992098,266588656968.13077,411581812380.54205,2.5224484700807794,6.959307140165631,126.37582957997186,375.0115088614415,8.654868842341296,81.56975056495888,20.939520509502707,23.659829386128457,3.7391322974024694,17.72826516291281
0.00145,49.71216292529196,34.039025803987094,2.551191898891938,7.817909236793296,1473.513018057501,2150.499719349973,2.809090629835507,9.552985268861477,3151.6139099206275,3820.2618427880107,3.7752283574010037,19.05007384296416,247499080165.85953,386852303234.7597,2.549178249597949,7.196989810807747,116.66281204801324,386.12684464054666,8.701918368652471,82.23902860571116,16.668674905067117,21.58552445785539,3.876697381089318,18.383090993602526
0.0015,31.10917442764056,33.279135334011855,2.794378068342564,8.343635573866433,1339.8716147659256,2029.5060509872126,3.1360169389581083,11.93255736199918,2670.1923905767358,3837.450865987606,3.9528856486790405,20.173394337789343,233400537428.86707,362837634620.1273,2.5979344906460278,7.701052066566712,111.58124180256695,394.92262328834397,8.742981345417462,82.78354405172048,13.671826083361951,19.673930930685287,3.8679577965131546,17.97841529325423
0.00155,20.779311804571325,32.26222627531929,2.7452897508854894,7.730648700353711,1248.4506842530348,1959.0577555106518,3.417250827878762,14.289370981127423,2407.8189923278737,3822.187232561029,4.033398962249087,20.791066971261692,221573832249.95236,340692106399.4167,2.6748617961182473,8.551248158988214,109.21646692796261,401.75909508125756,8.765363382753927,83.0272326045091,12.14812547925889,17.811675069847976,3.754271932663448,16.87158343529779
0.0016,24.1903725000455,28.158616178811506,2.7151423149813008,7.8238295496039765,1193.2089202300263,1908.5245509253957,3.6363389238758486,16.42328550352923,2359.032973153119,3743.125360479669,4.13300195876884,21.677763397000625,210195123963.65274,320785380011.73346,2.785222606735212,9.806361198790583,108.02678564132188,406.83024801122656,8.76751440153093,82.93755968672238,11.654022373778886,16.062204171123764,3.557129238016869,15.299621644036403
0.00165,29.256928483918948,24.477207747187588,2.6352694569382282,7.931564701600104,1154.8323410457178,1857.6061806380237,3.79346988919864,18.17966118399798,2377.762558812506,3641.5245538379713,4.216815585292051,22.44726685316149,198704269348.83282,302751029053.439,2.934488025503407,11.510921924060344,106.9988408363837,410.2834979000035,8.749410725103996,82.50628740249661,11.537292634303524,14.488324201633262,3.345743635962438,13.71803975412697
0.0017,31.852507425780193,21.96062527170286,2.538977774182377,8.008098099525654,1115.4001444123692,1794.0983199159314,3.902046658953436,19.53651500439403,2369.0703796843086,3541.84330026674,4.264765279679801,22.850637459330464,187369447812.62155,285967554056.4519,3.1281749092234223,13.700472513944241,105.64022779945144,412.2754877933214,8.709345310409146,81.70702341301534,11.310187824044464,13.14406642196217,3.1745566649967416,12.478287472952434
0.00175,31.780231161804632,20.204627070188078,2.5277804772912837,8.316494073532052,1065.150476858165,1711.9507409534936,3.9767181872700204,20.540783955113515,2308.762164164963,3446.8626058736572,4.2850866017854345,22.906199626117264,175373633952.27496,270916062745.8478,3.346194882158936,16.197045524228262,103.88414576986474,412.994520856718,8.643871305470892,80.49052661347892,10.778746101901021,12.035794579541113,3.0781844979239814,11.821457306655278
0.0018,29.42842974909482,18.963013001528555,2.6484187217340343,8.990272912397623,1003.1429823104952,1609.569802290777,4.02782551921672,21.23817985194823,2195.790624714363,3360.0144154791465,4.269358121189467,22.536200262405362,163040480715.36307,257682977652.2943,3.5718680785168715,18.76522160762256,101.89630975973284,412.68104009180996,8.548787920957222,78.79072998951102,9.980631562041452,11.108596766963126,3.099678077059233,12.006948653113827
0.00185,25.476931986269072,18.091082300771966,2.91852132787325,10.24761208803289,932.1290355619583,1490.3761767404524,4.049921622725261,21.54946700724196,2047.5217668507476,3281.253259408849,4.212126707373899,21.712052235030697,151182959550.99484,246263469926.7963,3.7879201134239677,21.110815503077557,100.01964540154222,411.60009266890415,8.421860934544604,76.55829304580797,9.00939062302257,10.348696369440722,3.2383955910110114,13.071943986502756
0.0019,20.77661530893424,17.523342354306212,3.285074360486171,12.150809062788191,856.5596519314148,1361.201032983337,4.022892331414479,21.25858583657332,1898.2752991552925,3203.485438127148,4.125538337406635,20.564258332340355,140480853357.85834,236763320146.62308,3.9699462781132477,22.880459456054773,98.54245371436424,410.0514055964479,8.26344972585594,73.77687154241625,7.998623963634229,9.758107420596252,3.4623052778480563,14.88342961579147
0.00195,16.313362314952787,17.220653099439616,3.6057740860310736,14.183152271167287,782.0933647787432,1229.8350601682625,3.9237393124477014,20.122307049271793,1778.990893482113,3121.5772952164984,4.015789000489458,19.187583098359912,131314396996.30966,229260232108.29745,4.091836095694384,23.777359458574956,97.32961335526439,408.41102236730825,8.075491981644003,70.46429290293494,7.109858160964893,9.321235257121533,3.7253611933310578,17.157231072502185
0.002,13.39850480140744,16.9080578652101,3.8216491640810855,15.930655644766421,713.6939096126657,1103.5992943468755,3.741496396192974,18.05366452084057,1689.717030234425,3042.499370658337,3.864763501999829,17.48882662392978,123981758148.69951,223496775538.33185,4.1441237746586825,23.77334150334943,96.48748925453432,406.93608047595694,7.866965462125708,66.75489948798817,6.4740991782096815,9.006494294546807,3.974683352195851,19.478061424868148
0.00205,12.932214159097521,16.2841911774731,3.96333292811609,17.54284464581517,653.6386919996002,988.4578238265193,3.4955042677391925,15.348067079936033,1634.3659876873446,2962.1547571212195,3.6951834735487585,15.667622062532093,119027802821.8574,218671322939.12057,4.150474937548765,23.218299173938412,96.01485063017967,405.83003194244804,7.6497716851661535,62.84714446220565,6.128629703592222,8.77088254170816,4.182425914891539,21.564535079218878
0.0021,13.799586351739997,15.475887583860922,4.0930037333356335,19.34548360512759,601.6453349735298,887.7118994091762,3.2503071824497036,12.788547533251748,1601.7500502955083,2877.9697554020395,3.5320565371618415,13.923635614103343,115669128056.80748,214400702367.62967,4.132419697810186,22.42541034787515,95.74554371724598,405.2510767063545,7.436133254168699,58.963437357045706,5.975229387876826,8.58266499933114,4.355011541985402,23.409905557789333
0.00215,14.291705515054552,14.770012741255796,4.259679576455255,21.53655069837832,555.3047451340107,802.0391070923765,3.095120077342879,11.3096780116519,1567.2512833805206,2792.449174747536,3.389688935318082,12.369194496227008,112722284381.83331,210393174265.2131,4.115770592533139,21.688082817281856,95.40173388377164,405.30761165484995,7.2364068383107405,55.30992658437447,5.841042437356176,8.428947119426946,4.518067922183298,25.178689044919164
0.0022,13.55783738600217,14.308725919138457,4.492543460812801,24.22955750917253,510.00742855375745,731.6455541976231,3.0884495446069744,11.400858703893325,1505.5805463752417,2711.2065938209635,3.2704547783853815,11.045812174824459,108991347751.36353,206479566490.70193,4.120791077623437,21.212944313768922,94.69806890840425,406.04898225515427,7.057653394639727,52.043950256561615,5.5814810322819275,8.307732970311838,4.693162985998886,26.995130155978167
0.00225,11.365578822761055,14.193275054574208,4.744103860848669,26.928389772045982,462.4915173031332,676.9465403325542,3.2432225326506607,12.954829943519579,1405.5057880917052,2637.201130033999,3.1738013350677368,9.983228783919346,103864399769.12537,202456313622.31525,4.163144142125063,21.149836103808084,93.53560417355342,407.4374911662722,6.903626409663764,49.26070956370429,5.125647803412357,8.227555463608432,4.867726742900568,28.69090262113138
0.0023,7.985174532721492,14.514723961193413,4.8702235323004945,28.241604877178215,414.59136823534845,638.7291226025714,3.5626569524407476,15.702997753365096,1283.191712492824,2564.6630417521287,3.1047966772557745,9.229193490734213,97662973055.49698,197989803577.07574,4.257005069788817,21.626726139333396,92.18627132245301,409.32523193729253,6.775472234459567,46.99439302946532,4.553618964582564,8.169358508559027,5.029476974921471,30.11749726087983
0.00235,7.508941422147926,14.295599844419643,5.133639730139538,30.983808228001458,372.3730095123805,620.1350430496445,4.018918646360931,19.437637248426274,1202.2409030594629,2472.543811546928,3.0752017064774795,8.851874789491745,91105303481.1541,192930541833.76526,4.403537808538802,22.669902212500062,91.20170448399406,411.4954214372006,6.671816806588554,45.22177528694744,4.231663995835435,8.041166897417538,5.213574104167908,31.652096883679427
0.0024,12.698047422523057,13.02968002209776,5.687575933792327,36.880316851875676,345.16728120361887,625.5890683595159,4.473616099693106,23.324328047320936,1236.138466962196,2339.888842754069,3.0867795477987627,8.863734667044676,85542891874.7298,187161108497.01617,4.598233036147922,24.265459406322048,91.40798560604347,413.67461532971777,6.590132300493182,43.88592214883196,4.515172099033744,7.807537853698674,5.3539992144066115,32.88436979289991
0.00245,19.05989802369959,12.203211204182661,5.50891452855476,36.08714269730338,348.32640944893427,653.9834735282467,4.755351850230718,25.95396030514475,1370.3983159188658,2175.5613278126652,3.133333353096107,9.206319935972546,82097164906.60722,180857877695.43265,4.821194552989441,26.27488084057432,93.33210706841952,415.6514054777401,6.526801053266693,42.90786127856529,5.397771811517225,7.497188053301376,5.384784214221875,33.203508142294694
0.0025,25.889655845600593,11.615508561468733,4.706204049844325,30.77989843991493,389.143595777518,699.7191721519822,4.8052336862855585,26.652193119219643,1539.60657985298,2008.3825119938206,3.184784718007759,9.704390342882306,81172893571.33424,174442061819.73804,5.040523470537879,28.436032298592885,96.7929475448397,417.3542516261207,6.477714979576545,42.20190990549107,6.529496798574123,7.229552700478693,5.15384158178277,31.2054041144697
0.00255,32.611727494728626,10.806788295438707,4.097625121992572,27.08406981596903,454.5765668798909,757.8870988128836,4.692934530537217,25.915472733415186,1704.0718397986222,1859.4098556111414,3.1947795104892913,10.125513758667951,82660171041.45746,168262651361.37784,5.231493312126009,30.50198564020325,100.8672787080635,418.87874365802145,6.437972550792139,41.67939329003982,7.665575179629522,7.076753586279034,4.594605779557628,26.48184163709061
0.0026,38.48256404255398,10.015132279291539,3.4707403524834097,23.128615315245284,526.1335013133939,823.8524104922219,4.539312427006735,24.743423671371715,1846.0137248511967,1736.4947343971562,3.144536878838287,10.361163761530493,85338043432.61229,162836747092.57172,5.363891562101499,32.14416117454522,104.80271717029218,420.30676319075377,6.404109507641155,41.27326526689246,8.681472469267877,7.01626095911043,3.86605724067136,20.622297336554933
0.00265,42.99022903620539,9.390719294438165,2.6734829441107872,18.54564045727707,589.6169478301157,893.2010532040624,4.43462425738729,23.906629052605854,1952.5538491430088,1640.8785070431697,3.052144522412767,10.471896109151764,88021672937.57797,158423372837.62305,5.427211175435458,33.18568674835632,108.0425249481501,421.70330753558,6.373727215680673,40.93468085070701,9.488169338134547,6.977172186273141,3.187886130018048,15.432631664730156
0.0027,45.78202456155658,8.890522303343845,1.876979769206493,14.584795159065497,637.1109746107796,961.342023134112,4.432095728595985,23.885103981382304,2013.6969463795701,1569.418493704573,2.9706067866432924,10.675656038089736,89779138086.89195,155017878692.52515,5.4357992907509285,33.67764340662087,110.25336176140137,423.1029902566615,6.345523816273818,40.632504885474894,9.995615318756295,6.90593908049927,2.6514315934855075,11.540712969089542
0.00275,46.615729919758415,8.434918389633408,1.277189700229907,11.942543883330716,663.4011829908346,1025.680389989633,4.545344075144669,24.82759256111052,2022.8179206613486,1517.0918339964617,2.9668172873882073,11.237965119704514,89967429237.28325,152435489531.72946,5.4219562475981204,33.86280312684716,111.24607193554988,424.5233413880709,6.318819390882619,40.347846162399975,10.143219040417382,6.751336769231441,2.276323458341287,8.953858004338512
0.0028,45.36701605399112,7.958619550944749,1.0024971394387905,10.641500072071137,665.6360181388815,1085.7324490381811,4.765669521297914,26.69155414079041,1977.0082884920932,1480.4315177460446,3.0896107216070092,12.334145342486648,88255211329.35458,150411544944.37286,5.423577239935668,34.06578750771816,110.89833836568612,425.98103072563987,6.292996469309762,40.06779420514348,9.914194500627643,6.452947691469084,2.0740074789826126,7.5114681196846025
0.00285,42.03402850524593,7.446460114348446,1.1290565791225577,10.695143959339878,643.4910347523165,1142.7651976161815,5.068421317283056,29.286681097508747,1874.9466945789372,1463.370245070964,3.3170606027272496,13.830474562632162,84400346953.58876,148838059624.71466,5.460153406055571,34.47007541548487,109.24794632565231,427.4640494031569,6.267847616801604,39.78751259433196,9.299155785775719,6.004531753378933,2.0058709708360047,6.879766186416845
0.0029,36.735583514631955,6.961510728545732,1.7140611486796864,12.686806523308881,599.3069451633643,1199.3286342322215,5.411243660577515,32.24523058025862,1721.4364694165586,1471.7634683852307,3.585482077036585,15.339808577881428,78372057317.80052,147749595845.01758,5.5316173505810875,35.09044379040708,106.38724774911807,428.9558572515044,6.242975309949257,39.50354098663916,8.313720045788015,5.436489185608113,2.0336774860455122,6.771394393925869
0.00295,29.703715714364023,6.667097528938256,2.715622122313077,17.38328544443864,536.8977429577728,1259.2364006913406,5.727966998908764,34.961760444082614,1525.6479753279793,1514.1230360160555,3.786438412728325,16.196703512050146,70547920305.28618,147228658456.1746,5.624584118830986,35.817530476692156,102.45998849957722,430.4314264358455,6.217841069096379,39.213148389873076,7.00416683337632,4.817854211064602,2.130585213513129,6.851555170490229
0.003,21.273677154463638,6.81315803657712,3.7527163522995277,22.82375048541765,465.8768450137496,1324.914253292509,5.954756904439586,36.829667404693424,1300.7377844619807,1598.5698564638797,3.816279046292453,15.81216518215216,61922913504.3833,147332657362.83554,5.714841085581302,36.44482735077599,97.75071437667913,431.83137079872193,6.192203258587662,38.91747389892099,5.468221002640183,4.251993521017643,2.3289857910511995,6.782179742368344
0.00305,11.988289894475944,7.472546421539909,4.590109087591562,25.61636132472403,405.12889190201344,1396.7325578985956,6.038927027219559,37.367225590148635,1066.760302514385,1727.1963757118926,3.6503724473665207,14.197277483826795,54611446319.790886,147968978043.39285,5.770840382327119,36.72050739745546,92.83838560068055,433.02982113718014,6.166399475419712,38.62378693218441,3.792237581064755,3.9934742129502325,2.47226739324414,6.078654090427163
0.0031,3.5840142273855964,8.87990510807991,4.276437798613153,20.309445590861575,406.57698541453846,1466.8112388843413,5.976028460940504,36.599006061058645,871.4141437433714,1887.2553290383182,3.350156995719937,11.974147448013557,53145996704.02843,148465270324.0684,5.77984877674638,36.61641150996858,91.03592564187217,433.34036526290663,6.146109526330742,38.39476990731464,2.517997729599562,4.059801264399235,2.462833249549972,5.527576747221314
0.00315,12.679799719492218,6.645814648844004,4.78577883889189,26.13041989169789,504.4531195411083,1525.7665529022188,5.811044724072871,35.023887292151855,1158.9055619450903,1880.301876492093,3.38307356213646,12.154812501569136,60565188932.651024,148199737961.72476,5.747444738698508,36.26690630399353,97.70002952724698,431.6005000675229,6.143348449453297,38.35410068895554,3.8081748595793425,3.573847529554877,2.4991919203742916,6.787559899921499
0.0032,22.4603284043423,5.012931454942939,4.784104754791143,27.7748351782718,647.2927832979568,1576.1674740767,5.601481116860516,33.137279779285315,1524.7451121640513,1855.900674916323,3.4389117566941794,12.5388238746996,73546320390.11386,147547730916.1412,5.683885200656883,35.72651597883436,104.97412087120219,429.33248208758556,6.143725554651483,38.351202902804935,5.7272975247468905,3.2628762885953884,2.1003059162666355,5.957221795151257
0.00325,31.52540132907334,4.550364675013918,2.1065462478112136,14.117549031569158,778.5345007884611,1626.0879316188184,5.344448691019932,30.89493305951366,1866.7638497564753,1848.3918487893923,3.450514914298944,12.702259575109688,87356407036.62091,147451805642.87384,5.5674043700765665,34.73604154382688,111.37726357092778,426.6240751164931,6.149621154672967,38.41185146409664,7.623882321690948,3.2672739637058448,1.3070500742280506,2.740830061721744
