Time (cycle),Amplitude_Mean,Amplitude_Standard_deviation,Amplitude_Skewness,Amplitude_Kurtosis,Counts_Mean,Counts_Standard_deviation,Counts_Skewness,Counts_Kurtosis,Duration_Mean,Duration_Standard_deviation,Duration_Skewness,Duration_Kurtosis,Energy_Mean,Energy_Standard_deviation,Energy_Skewness,Energy_Kurtosis,Rise-Time_Mean,Rise-Time_Standard_deviation,Rise-Time_Skewness,Rise-Time_Kurtosis,RMS_Mean,RMS_Standard_deviation,RMS_Skewness,RMS_Kurtosis
13501,16.64978257,39.32408462,6.575492685,46.48024156,292.8493308,737.3339933,6.664527934,47.42381899,667.1179179,1467.227234,6.518097248,46.48227263,12013376760,26459415646,6.39863456,44.74374851,11.30244561,25.06405337,6.397136508,44.57615301,6.202320646,14.58782301,6.55757841,46.26804436
14001,16.60693806,38.93320771,6.576794339,46.57540493,304.0225812,835.1841145,6.378785675,42.72998627,678.4207962,1515.702831,6.53858828,46.68066171,12240123551,23213212925,5.945309051,40.59888005,12.43591111,24.40927073,6.232315908,43.66407276,6.319225749,14.78553858,6.501513752,45.47329673
14501,16.60608247,38.91094518,6.558849516,46.30136308,271.8833009,676.4341419,6.373936397,43.20509897,712.0782805,1729.713528,6.579851658,46.35584629,13630556231,26761370394,6.046182451,42.11896268,15.98166026,28.66194736,6.056547936,42.21922396,6.181004939,13.7462318,6.543179486,46.54634587
15001,16.46134144,38.0772532,6.539205406,46.13526233,218.521387,427.961116,6.099696613,41.36760208,730.2322416,1797.856015,6.422560124,43.94228905,16493047546,39738842963,6.190890482,41.00593563,18.66355569,36.86481889,5.883870115,37.79399705,6.451276985,14.57377289,6.534441009,46.66214188
15501,16.2959218,37.23412063,6.583285404,46.93303743,209.0857975,366.1568633,4.904766459,27.24105092,680.195925,1524.080263,6.62404063,47.78998899,16622902989,37286510924,6.39362521,44.80538084,14.00362224,26.32497966,5.990239493,40.85097825,6.735454955,17.00251239,6.562242245,45.74231895
16001,16.6140625,39.37125855,6.595784375,46.78090278,212.5936825,499.6586312,6.361841855,44.26149699,732.9095524,1730.015523,6.561794202,46.69449022,20660274978,51053613196,6.413197656,44.42200304,12.57295776,26.43164816,5.588282289,35.56309841,6.713952347,17.21153643,6.629147429,46.67894148
16501,16.90985178,41.06387453,6.527960805,45.57692342,249.6203054,639.0728689,5.134014335,27.31004848,807.0175046,1982.977938,6.15606714,40.5352305,25954833166,70207311188,5.58771645,32.2722521,13.07425296,27.31951835,5.894147463,38.69057196,6.8429134,17.58168361,6.633897674,46.68200933
17001,16.46668049,38.62342767,6.55423899,46.22846766,190.7258711,390.8764274,5.618640561,35.75760513,699.1722975,1554.340469,6.491077485,45.81835084,18154310804,38610627466,6.291950373,42.88337705,12.97459121,24.05855967,5.999483988,40.97058025,6.775553593,16.52050936,6.451587092,44.44237849
17501,16.32595016,37.34934362,6.588548311,47.05168137,177.2973106,386.1190786,6.415112036,44.8928663,689.778783,1456.301743,6.428874522,45.95367609,16149634311,24936449644,5.412051337,36.00874937,12.01428184,21.46459031,6.06992437,42.52173466,6.228962166,13.80674325,6.516746599,46.51390502
18001,16.49980808,39.10081513,6.560738559,46.25189851,170.453736,356.2631777,6.328800183,44.01737455,702.2007188,1636.047668,6.48768732,45.36357762,16249107154,25311965458,5.510089438,36.70435345,12.10846846,25.39459727,6.243416309,43.53077318,6.183405187,14.17614729,6.595902353,47.25053517
18501,16.41356097,39.36819048,6.600158673,46.69109708,164.9176799,333.6846926,6.341646734,45.1827659,688.1296156,1743.734857,6.731767709,48.26660232,15874446248,32826247042,6.456536231,45.01225884,12.96909778,31.59970957,6.123543345,40.17087896,6.321617461,15.40932002,6.467780934,44.64366776
19001,16.3684355,39.27344556,6.560669189,46.13182926,171.4955264,390.9012168,6.448413912,44.99085144,725.0564033,1964.248785,6.403018035,43.08041218,15629966062,36189765194,6.063129777,39.06251331,10.86071925,25.5101827,6.554961511,46.231927,5.95275479,13.88680898,6.581810524,46.67694541
19501,15.97597633,37.44113977,6.595614491,46.86529159,166.1088135,389.0458438,6.42394079,44.47584626,635.2885719,1480.44808,6.45472851,45.41806057,11593260485,22688113657,6.150259015,42.78436611,10.90568151,25.84035411,6.435497774,45.43235407,5.929634753,13.53649187,6.540273381,46.450703
20001,16.16009388,37.97401259,6.553020374,46.23753835,169.8149365,397.3173974,6.548407716,46.50240066,666.6088314,1485.062663,6.045017353,40.61616435,12751597142,26115764657,5.373902113,32.69858745,12.0594441,31.92679686,6.231485957,40.9654971,5.812037898,13.79123458,6.565344577,46.26530916
20501,15.87004541,36.29867879,6.46846749,45.22136882,182.4843696,408.9802666,5.61422305,33.5730029,654.9715698,1316.811778,5.252456001,30.92905733,12673083506,24852142204,4.326243073,19.09592744,10.49219951,21.08906874,5.686292284,36.40393862,5.648679638,13.36322831,6.596781301,46.83080312
21001,15.55570681,34.25064989,6.499883607,46.31521846,157.8259273,233.8091124,4.266699661,21.69640883,581.6481075,1023.117863,5.071823107,29.54085693,10252504758,18498336726,4.852581802,25.74928468,10.5959182,19.43335174,4.896057696,26.15755281,5.686478912,13.83813989,6.627668554,47.02546555
21501,15.56350674,36.27516994,6.559034266,46.31444071,159.6095204,267.4021681,5.097922823,30.99854262,561.3537333,1144.660643,6.288327149,43.89768218,9087296006,17569124945,5.992827803,40.37177622,13.66849748,25.25080751,5.878534156,39.38174346,5.769421349,13.5258637,6.318824933,42.879242
22001,15.59476762,36.75653228,6.55193313,46.18754995,169.6437377,337.5088898,5.245159283,30.78683003,598.1139703,1276.946385,6.173414729,42.28779024,9146965273,18455732916,5.869394306,38.71732248,17.71479977,28.81886215,4.48929074,23.19001663,5.205817251,10.81981782,6.426982154,45.85671279
22501,15.6860966,36.8212786,6.542757945,46.04557503,152.6193315,298.5008712,5.937781809,40.12513371,632.6575261,1445.030361,6.280248826,43.01061861,9121588767,19299715709,5.994474289,40.32426906,14.99829099,20.20503526,4.161123746,22.30247131,5.244997963,11.14637606,6.444047692,45.87311215
23001,15.41906934,34.82000096,6.503667649,45.85194654,149.5724135,290.5765913,6.003694228,41.06162185,646.8361222,1278.576908,5.373306347,32.86132608,9131422179,16711853435,4.505934786,22.63214099,12.06340483,17.81160763,4.954901877,30.31580744,5.314726006,12.29025922,6.487663672,45.33637253
23501,15.57506604,34.37926638,6.485498331,46.08040426,162.0546333,313.7108683,6.007478114,41.2067688,626.665688,1230.331268,5.142314219,29.28022765,8283810611,15855907722,4.947853143,26.57107566,9.322553061,15.56926576,5.274146058,33.6168697,5.239702579,12.20198114,6.580826887,46.71470577
24001,15.74500604,37.01900278,6.577266175,46.54865925,183.2581639,378.1357027,6.197580011,42.05808512,642.4705778,1413.959933,6.175434952,42.1193508,8380367433,17328607183,5.980666428,40.30439933,8.763960302,18.29835481,6.406109533,45.42766834,5.382040236,12.84337619,6.56871595,46.32228422
24501,16.10793822,38.95229775,6.535107001,45.69510544,182.1689155,343.4572165,5.956321747,39.44986454,681.2296614,1617.199116,6.374989463,43.42594866,9023605797,22666514567,6.278502777,41.79534546,9.865111596,21.67237305,6.010743557,39.21893772,5.445962275,12.63924587,6.441446221,44.68796019
25001,15.82417085,37.1493737,6.581975249,46.61795817,175.8477904,287.0307037,5.203605005,32.17634493,652.0107006,1381.292779,6.366085089,44.6188288,8410315518,18349918962,5.869227538,38.1180888,9.444907294,16.72449086,6.157944046,43.66197854,5.237395911,11.31286424,6.482936337,46.06694149
25501,16.12686322,37.34048804,6.556356491,46.47848565,198.2592001,432.6453383,6.487392807,46.480173,685.2066225,1491.208009,6.109953333,41.58868177,7554149080,14630586101,5.630703947,36.6558241,11.44731122,20.61819724,6.118198765,42.73255012,5.312498452,11.65574657,6.546434347,46.82081385
26001,16.04545956,37.84301391,6.550553103,46.11424239,289.8945229,859.1293296,5.909558482,36.28878733,681.5442797,1619.63297,6.245108086,42.16795866,6927753922,14533148839,6.441497525,45.72295062,13.84617297,30.7394967,6.249866505,41.71100593,5.52223612,12.70219673,6.432973101,44.71904975
26501,16.08233264,37.77404463,6.586173609,46.74833158,258.3376808,679.881743,5.508129607,31.59449103,649.8851662,1598.26397,6.604872296,46.96831486,6905998782,15973471139,6.468830777,45.30039877,13.48901896,31.50455741,6.318802096,42.66742916,5.557933108,12.77406882,6.583634415,46.91014898
27001,16.04197436,38.21295884,6.543583398,45.93519665,186.5334165,356.0063152,5.233403675,30.72327584,651.7227782,1641.526197,6.244935519,41.35494831,6655391080,15759484196,6.398864562,43.8703613,11.40575083,26.02354296,6.41644759,44.46283132,5.702462143,13.60615853,6.537131479,45.95568555
27501,15.82760925,37.07291793,6.61215137,47.1283362,173.1255552,316.7713539,5.795174961,39.46832477,565.2051039,1213.450928,6.50537317,46.87237535,6194879650,13033574693,6.511934039,47.09468915,10.38554469,23.5200127,6.482051242,46.07132008,5.80525311,14.18279202,6.646524977,47.33964778
28001,16.03192787,38.41296676,6.564271504,46.21018006,171.4713349,359.511026,6.176216642,42.64935882,590.342359,1298.252057,6.319801721,43.90302695,6764940980,15612944110,6.439469883,45.21509926,10.58938574,25.38311925,6.339095534,43.03613403,6.063984483,15.66508106,6.599856661,46.2086198
28501,15.80906322,37.20257446,6.528895634,45.82930498,161.4150961,370.8207726,6.375362999,44.16575004,572.3880043,1213.875832,6.158397988,41.96442442,7140441476,16696127149,5.711243982,35.2142222,9.558135055,20.66804243,6.4094245,44.83463631,6.140761587,15.22053243,6.364624834,43.09217178
29001,15.58285956,35.3377368,6.543619775,46.47457433,158.4872896,398.6343686,6.690034221,48.07115702,555.8087602,1137.655768,6.183675111,43.02734128,5711450930,10841530961,6.129901464,43.05375221,9.39781513,18.18213338,6.20040533,43.54575316,5.461480921,11.55615176,6.498201377,46.57298934
29501,15.48427074,35.23392612,6.526245526,46.08299014,174.8914186,459.4473629,5.987834479,37.76225318,541.8765365,1151.152818,6.319047663,43.74460788,5715142653,10408347619,5.996893233,41.49854046,10.02001976,17.83387198,6.052962638,42.2335431,5.679442344,12.00810868,6.315402037,44.47202007
30001,15.43592288,35.01259006,6.559710231,46.65418753,139.3264453,281.4705177,6.250818149,43.97770674,542.2664042,1145.356605,6.424585849,45.96711306,6051731354,11464104355,6.367400617,45.56436116,13.62442262,22.38945506,6.040597682,42.36989926,5.860035209,13.29506574,6.315407051,43.13710364
30501,15.69616555,36.90103758,6.58433493,46.67681895,143.9550474,246.5935116,5.270059492,33.27765171,587.8255109,1464.40015,6.529457951,45.32962899,6596206082,14430824356,6.30635394,42.9581621,16.16311219,32.2631175,5.764918417,35.78803724,5.583521074,12.51385777,6.57355849,47.19797175
31001,15.88241775,38.24382704,6.536211311,45.75618824,137.7609907,208.0534205,4.566319752,26.78474328,595.6673581,1384.617779,6.145482229,40.83784978,6046036679,12434726437,6.160847569,41.65122548,11.6329765,22.7878327,6.181012292,42.8495042,5.856695744,14.31036423,6.577256752,46.2511811
31501,15.6894081,37.0974405,6.610199582,46.9925533,155.1301453,272.7693903,4.988891121,29.98640001,565.3263013,1231.987125,6.133364193,42.05612317,5676420046,11255476044,5.906324517,39.9449015,10.73545849,22.3866342,6.053503163,41.73565596,5.934259939,14.75780103,6.489580779,44.88331749
32001,15.85895257,37.75066089,6.561678835,46.21809672,180.0339106,403.5452772,5.937628337,39.31481429,596.1448412,1454.97349,6.331337359,42.70979417,6052030984,14151647597,6.258555226,41.95711637,11.03096426,28.21644944,6.54076831,45.35032228,5.616055177,13.49543579,6.56865596,46.27595191
32501,15.60496374,36.43747798,6.552071039,46.21705149,191.4166105,530.1306401,6.372153805,42.75615647,543.0172396,1184.11803,6.391717807,44.63657933,5769620105,10846883352,5.787924939,38.20415749,11.34701226,26.8816342,6.177892571,41.18430809,5.329554439,12.49970901,6.628828683,47.32066859
33001,15.51752804,35.55535846,6.569481831,46.77237162,186.1841477,488.3564823,6.125639306,39.99904809,551.1604821,1124.272597,6.125839796,42.51754805,6123864997,10700763886,5.144333781,30.69649732,10.87532353,23.34361695,6.239242002,43.49858964,5.343373306,12.52007028,6.539844473,46.04370731
33501,15.60030129,36.89769595,6.558768475,46.19094505,166.5957307,378.7073384,6.314178626,43.55834251,579.4453858,1361.935745,6.437926186,44.42566201,7130434142,14652104777,6.056018616,39.97868851,11.39018539,25.48474522,6.3239957,43.16118198,5.20366928,11.78337363,6.463622355,45.20776752
34001,15.49292612,35.88261087,6.510346186,45.70513422,146.3804093,307.1548783,6.214263763,42.3246016,597.2677297,1222.126704,6.069409738,40.77105161,7258537341,11790623126,4.633579803,25.15005137,11.16784083,21.50359549,6.299264905,44.47837602,5.041765396,10.64520319,6.392989127,44.93573429
34501,15.29125217,34.12279301,6.52319752,46.32895207,127.6896847,218.8006669,5.629178603,37.59077328,601.7357755,1081.93955,5.782847848,38.84508899,7031656097,10737805869,4.421955319,22.37932156,12.7275336,23.26487597,6.076299698,42.44300458,4.863958063,9.713146513,6.379401004,45.42307048
35001,15.37451889,34.81541099,6.55509238,46.58176311,123.1066967,187.3401561,4.743039864,28.50523035,644.3755344,1270.983125,6.339775605,44.42686449,8078072037,12840881272,5.746542666,39.36551863,17.21400136,28.30398506,5.708568287,37.27750212,5.065886408,11.00103482,6.47049782,46.38984055
35501,15.67675131,36.5867767,6.54890128,46.20144862,124.525123,194.6381392,4.928577589,30.63097077,700.1450778,1433.024373,6.324353627,44.17522563,11408288087,21381713003,5.618892714,35.88770533,27.29613172,27.04113626,4.270931164,26.22435751,5.672485018,15.06614445,6.52755286,44.88668613
36001,15.81999225,37.05216853,6.547441933,46.1131902,138.8639332,279.1803783,5.918848627,39.85229785,754.944354,1599.601229,6.347600605,44.39232353,12620164343,24262327539,5.76081331,37.09799214,38.33255334,35.61747409,4.843725922,30.9440739,5.848179997,14.80274116,6.177953276,40.67399073
36501,15.88872959,36.8536481,6.583333494,46.79511523,162.2159166,369.4681563,5.793778909,37.11295326,795.3906495,1842.422466,6.537998863,46.28457418,11872135072,21124343856,5.954607614,40.97126968,34.96898358,39.47394783,4.06413576,19.54027381,5.164486134,11.41482954,6.42538699,45.57905997
37001,16.22070409,38.4412876,6.582305709,46.57792053,159.7415907,382.8502315,6.235470103,42.2012266,881.1470078,2255.866007,6.545061197,45.63057381,13224157005,27805860066,6.248620938,43.54159547,22.85256128,28.05823842,3.333198479,14.03111205,5.132145627,11.88613919,6.590851626,46.93434198
37501,16.42767256,39.92416818,6.599761812,46.53624945,149.5145694,339.0670134,6.532490009,46.12880591,952.3086517,2615.421759,6.546201506,44.92959163,15883553077,40841137754,6.08223755,39.13949952,35.76605369,31.7922877,2.248083178,7.941573759,5.275978021,12.14396186,6.374584087,43.81808505
38001,16.95408086,39.0996342,6.617398454,46.73052154,266.3124468,349.8150536,5.822503197,39.46671467,1589.215661,2253.545251,6.252953252,43.12494646,24470855971,29638718202,6.023335466,40.92073406,89.12592811,53.38208279,1.431828069,2.591436206,5.258122125,10.70893382,6.513593143,46.42558007
38501,21.43565951,37.11683149,6.799090657,49.21087544,647.8509903,451.8829048,2.524159625,8.638790578,3787.273169,2467.957845,2.629591554,13.19612718,60712722735,35448422413,1.672518919,5.33739879,201.786217,67.19891759,0.551211617,0.862909876,7.252008533,10.71040479,6.194405776,43.37597054
39001,26.26889533,39.8929445,6.684384952,47.74435172,942.1189704,598.2656434,1.964416461,6.160191326,5492.314051,3150.567626,1.462635927,4.805936131,88001231755,49554505104,1.004622999,1.439368853,257.6187761,58.80879104,0.053935971,1.020789483,9.574820308,12.35030935,5.89230127,40.29072644
39501,21.85376116,35.22678903,7.00402629,52.24675238,785.9540702,530.1991633,2.09513718,7.03038537,4277.464843,2540.840908,1.774092,6.914888654,68940400848,40750642139,1.063201815,2.014773958,175.9809568,48.30294154,0.085399425,0.158085813,8.107538809,11.70188799,6.432551559,46.73989693
40001,9.635468202,6.176258356,1.760088287,5.195538315,332.6313946,179.7299643,0.860416759,0.367348928,2430.735434,994.874674,0.239318571,-0.142141207,27542724890,16096205224,0.655130554,-0.381373801,42.53596853,19.37866489,0.163307341,-0.674919562,3.914714086,1.960901887,1.057214365,2.894924742
40501,19.08578954,27.55708539,5.983090835,39.40756712,599.5160502,311.2399688,0.784227588,0.179065815,4804.008489,1996.349089,0.989611109,2.804946116,50570957939,30309208482,0.577526543,-0.514868538,68.23606232,32.28215254,1.084286995,2.862717112,7.798836358,8.692694925,5.73652464,37.26982275
41001,23.37997317,48.95176263,6.055949682,38.16764593,577.25192,313.7823634,0.731503213,-0.030680652,5062.235954,3105.788593,3.760803286,20.04491947,50089062638,32116170744,0.854268091,0.311756958,62.34277061,39.58407095,3.088983845,15.12289193,8.936325156,15.00006242,6.020628961,37.97486252
41501,17.62988787,39.54967447,6.638252573,47.06341066,305.1840122,200.6514909,2.223338217,8.899679947,2726.628662,2648.819698,5.696284055,37.87048017,26961623896,22822357282,3.357372627,17.27669185,32.90658941,30.92065337,4.897670561,31.44321699,5.80249384,10.97667567,6.630706993,47.33945239
42001,16.30328515,39.31348253,6.58268096,46.3311387,125.3375954,189.5433031,5.626712106,37.88337813,1106.177978,2375.238954,6.473874243,44.42806071,10855692664,23997629001,5.581510581,32.0309156,19.19554714,34.2056317,6.243259791,43.258599,4.707949786,10.50371262,6.56315822,46.70583045
42501,16.03611116,37.1883888,6.576333591,46.639097,132.1451437,268.6394094,5.683721228,36.56075826,844.0999971,1812.170174,6.517849385,46.77436715,6549345199,12379711448,5.48428703,34.29236844,21.44693602,37.64145904,6.287407405,43.89941736,4.610463592,10.17576871,6.480968594,45.70388411
43001,16.0617277,36.93011193,6.568967146,46.68568268,137.5783291,306.3442887,6.232511338,42.99601671,844.8722765,1815.467917,6.425210801,45.53926656,6378952333,12782768149,6.280363145,44.28097596,20.91384862,39.36157188,6.008995472,39.39757084,4.566114399,10.0755393,6.542867712,46.79849843
43501,16.13889358,37.76871669,6.54055008,46.05344092,163.0484057,357.8635427,5.861574458,36.87413732,846.8639706,1870.965767,6.362490573,44.00481121,7170768235,15644077445,5.833850486,36.73644334,15.4608264,27.70864327,6.117567516,42.46624342,4.666796552,11.05712747,6.542576108,45.99843272
44001,16.05443767,37.28718773,6.560083422,46.41074619,145.8286665,243.1611805,5.696301296,38.55413051,811.4652604,1730.830767,6.448443392,45.83075454,6015067223,9741624424,5.576225244,37.50527766,15.66114526,24.46419183,5.436290769,35.79982476,4.676016114,11.22828523,6.551945464,45.98091832
44501,16.06348199,37.35614016,6.579997303,46.69352984,154.5432097,282.4386629,5.717961194,38.11076837,827.9192406,1846.886943,6.546480869,46.73135406,6796455397,10969035735,4.691476388,26.3600378,22.48561622,30.75728076,5.760754747,39.87716715,4.608442923,10.76261179,6.546727893,46.18078553
45001,16.22156543,38.38557118,6.577902041,46.50494987,161.023906,369.2745822,6.378698852,44.11626215,863.807616,2106.47255,6.542141111,45.78630848,7509981347,14664832384,5.927106155,39.02069502,29.29012557,42.97710149,5.431921739,34.15882389,4.554742623,10.42714459,6.574835357,46.76873395
45501,16.27513856,38.79411736,6.577406036,46.41147402,171.6140551,447.3590512,6.449083135,44.18339279,859.2299478,2132.294314,6.584047957,46.18781491,6616353357,14799827052,6.287631043,42.56398422,26.49898523,39.92102694,5.633419924,36.88145378,4.589587891,10.6240768,6.555527708,46.40065627
46001,16.24135085,38.44981212,6.582960397,46.58014981,169.9804839,465.6522845,6.452033758,43.60019996,858.4177167,2122.897972,6.685173135,47.83309539,5718362420,13971205275,6.681648813,47.9004219,19.12091617,33.73142982,6.083499469,41.25379333,4.622986046,10.84364037,6.541138438,46.04978502
