Time (cycle),Amplitude_Mean,Amplitude_Standard_deviation,Amplitude_Skewness,Amplitude_Kurtosis,Counts_Mean,Counts_Standard_deviation,Counts_Skewness,Counts_Kurtosis,Duration_Mean,Duration_Standard_deviation,Duration_Skewness,Duration_Kurtosis,Energy_Mean,Energy_Standard_deviation,Energy_Skewness,Energy_Kurtosis,Rise-Time_Mean,Rise-Time_Standard_deviation,Rise-Time_Skewness,Rise-Time_Kurtosis,RMS_Mean,RMS_Standard_deviation,RMS_Skewness,RMS_Kurtosis
5501,12.12622759,27.3705118,6.551824338,46.6174015,4.496213974,6.830319837,4.203996658,21.29069143,187.7296748,416.2691533,6.481519249,45.8078736,364160704.1,591578924.3,4.876378187,29.14066398,17.09302323,46.61846349,4.933341632,24.07829703,7.006288211,23.12592908,6.305206665,41.15013325
6001,11.95424404,26.86483476,6.500308769,45.81900731,3.927677932,4.533100035,3.583001671,18.89508647,176.5183892,363.6313632,6.230835097,42.63601977,274724962.6,368628683.5,4.369901867,24.65102095,12.74269775,20.27010929,5.196489381,31.01027996,6.733057753,20.93854172,6.533825535,44.47341309
6501,11.978327,27.30158201,6.599076486,47.46288094,5.02669194,6.738817295,3.980166994,20.19179595,170.6228472,329.10908,5.882328089,40.01119657,236937587.5,350158258.7,4.343576375,22.32066749,13.59723659,17.41085503,3.379303618,15.40711594,6.502089605,16.24348971,5.737812547,34.85284225
7001,12.68625939,32.39717135,6.537729989,45.32440538,7.193493451,14.89976248,5.392511549,32.61936573,208.6583923,516.7378654,6.139315182,40.86894395,225062760.9,454747467.7,6.031191367,41.13701677,14.41646333,23.10354597,4.18894329,21.95906783,5.446067535,8.741996872,4.133570171,19.61043002
7501,12.67919179,29.42691669,6.27717723,42.54888485,7.796191086,16.14579497,4.271211544,18.89400547,242.8025837,536.8862818,4.316111447,18.82383299,277592945.5,630963906.4,4.701373438,22.29374235,17.82832595,32.24078032,4.081886008,17.74361762,5.608024446,10.45504929,4.792571033,25.65508028
8001,12.00170768,25.26581016,6.221602597,43.35693033,5.821383878,8.276683868,3.994123065,22.10360277,202.3578817,343.58048,4.970479345,30.65209906,238973356.3,316614604,3.885657813,19.25840923,15.82193221,19.86441021,3.915873691,21.31311173,6.225983398,13.38565621,4.806042572,24.62568229
8501,11.84340104,26.33727706,6.458946724,45.4208883,5.613999375,6.686899781,1.933890273,3.310896036,200.1430827,234.2123621,3.00694628,12.66546527,308180784.4,321641420.3,2.487951113,9.576696239,18.06312392,18.22521029,2.144056627,5.657356793,5.729462178,12.18365789,5.461107135,33.05368314
9001,12.01441661,27.93541429,6.608111643,47.23645744,5.66111533,7.395838202,3.32374057,16.04908689,230.0505273,378.5700654,5.532107482,37.20336578,356493716.3,551248421,4.874801193,29.51216949,22.18483154,19.8448419,1.842456938,4.017681526,6.487310081,16.13220357,6.058068035,39.22842785
9501,12.56153965,31.26599301,6.503771915,45.02030084,6.061462651,13.19031096,5.494438919,33.11463699,314.2868865,842.9337069,5.532592992,32.27491236,371217606.5,742807355.1,4.664737813,22.72956758,24.05246852,23.60684236,3.843670987,21.28071884,5.823013471,13.34958969,6.502528756,45.82137917
10001,12.07074745,28.97835368,6.563800207,46.19044415,5.013419865,9.930168083,3.848455116,14.98110736,240.7908699,532.1735887,3.994827808,15.57277626,457584250.2,270421083.5,0.60979141,0.132160522,19.32693849,29.80182967,4.441281477,20.82784103,6.523460763,15.29281721,6.303603012,43.82869402
10501,12.17560366,28.21859677,6.57956765,46.87423685,4.216777952,7.679555894,5.045751971,31.60063463,209.4725539,440.9385006,5.697601639,37.98340373,1606468003,469611149.7,1.605443761,6.506919966,10.26018513,16.13013157,4.166426781,19.4594567,7.697622996,19.63510821,5.808358667,35.74953004
11001,12.2588112,28.3252152,6.407302047,44.21301414,3.991531161,5.834831047,3.716724263,17.24898735,199.4913592,344.9580282,4.703978475,26.435933,2500582977,643736285.3,0.810712343,2.033893534,8.25758916,12.17454784,3.867421701,19.08724444,6.301371476,13.48144597,6.396125797,45.6135514
11501,11.79147154,25.62197721,6.517529702,46.74281176,3.249269686,4.580151111,3.189312555,12.95454408,171.9417442,285.1315666,3.999997223,19.01073767,2006941909,783875491.5,1.197182553,3.689073524,7.816673516,12.49570928,3.86187913,18.04271624,6.764292369,15.36000878,6.354192135,44.49950988
12001,12.28193533,28.48383018,6.527248801,46.01285515,2.504722755,3.63941998,3.251973753,13.25620013,143.0781001,224.8987027,3.9228283,18.04926608,822328125.4,714785624.1,2.6980504,12.0489005,7.439089878,16.55860411,5.899417997,38.36629712,7.31509505,18.80256272,6.39094556,43.53759482
12501,12.41049563,29.63938159,6.524171171,45.62497335,2.345998282,3.109832629,2.777747795,8.866679586,134.5278248,199.3092171,4.310662782,23.98317823,400576849.5,514672495.2,3.477290317,14.89601237,8.083048325,18.35561373,5.966406819,38.69894221,7.102444817,19.27176752,6.614514291,46.15945145
13001,12.4364107,29.24066083,6.535277922,45.96352645,3.537558433,4.973130466,2.731537903,8.22448987,188.6006909,290.8862802,3.851349709,18.9665304,655784377.7,862980830.3,2.538908439,6.69484069,11.87177371,14.20096357,3.329889318,15.97275753,6.894036337,17.65307336,6.41383831,43.80422914
13501,12.02368127,26.99600318,6.50320187,45.88463252,4.610737469,7.449993373,3.848247247,17.67094973,236.4984454,429.2930837,4.705366587,26.33856711,3260786236,4295708078,2.7747966,8.968412106,26.20699174,25.24998574,1.571710918,2.947102849,6.760694654,15.63657935,6.405086124,44.92433004
14001,12.29757947,27.71501039,6.399871401,45.19404065,6.092321205,10.40324379,3.765482393,16.36299038,328.4937197,555.5096851,3.935376282,19.33003616,77938277846,1.26081E+11,1.831743146,1.810249841,34.90400752,42.04900449,2.642228731,7.966838592,6.809068884,13.29333947,5.324650252,32.62550669
14501,13.29069873,35.16122532,6.620155099,46.41484798,11.27951767,20.63169468,3.299276117,12.82300183,627.8052148,1141.087643,3.534143863,15.78125833,2.48763E+11,3.96026E+11,1.719910391,1.424529593,29.46116859,45.52595125,3.038662744,9.298425182,7.121863074,12.94434726,4.372043762,21.80235171
15001,14.18857277,38.58234725,6.225407593,40.6379506,17.41337135,34.62756646,3.316825681,12.88814328,1000.336108,2139.938409,3.916183366,18.24164969,3.48122E+11,5.59888E+11,1.670632189,1.282872012,26.93906795,46.55033833,2.722774698,6.844002097,8.320652327,18.87513515,5.562273865,34.93149734
15501,11.84582765,25.77204826,6.368975609,44.90514733,15.26210165,24.80555581,2.462914609,5.470083346,851.6196693,1448.966816,2.666590406,7.448834913,2.58515E+11,4.42902E+11,2.325330576,5.15593182,27.41596351,31.9625119,1.733758022,2.186058856,9.60172034,18.23566527,3.662236237,14.07799603
16001,12.34577872,25.16903466,5.767712806,38.23804436,15.19457941,20.30895412,1.720604671,1.918773383,755.5555396,1025.213166,2.203889007,5.341086894,1.52175E+11,2.02389E+11,2.359151709,5.665716944,29.34165712,30.13511527,1.802397755,3.215022011,9.301298642,18.78542172,5.01212088,29.50638564
16501,12.18538218,28.38228124,6.388899337,44.15521164,16.05807285,20.12865589,1.889945285,3.205893693,760.2196887,933.2881905,1.724795186,2.565783924,1.60361E+11,1.55812E+11,1.675300832,2.416798362,29.84805847,31.4935977,1.840581419,3.456964654,9.062650228,20.92811528,5.58981928,34.00810567
17001,11.79733036,25.84990266,6.156230024,41.46217333,12.9352517,15.41253817,1.62016843,2.078155209,583.6837214,680.3571439,1.563987046,1.872950046,1.35797E+11,1.04982E+11,1.234964007,0.688817867,30.61783696,33.27822459,1.424067604,1.559420051,8.393637102,22.55643918,6.332547473,42.39781988
17501,11.14101814,22.97876227,6.054670268,41.51941181,7.260170857,10.61977986,3.23297415,12.19883326,333.072531,488.0198533,3.335354504,15.22662941,53350507422,31285023582,1.270548734,1.095684067,29.60903544,39.21454592,1.385996284,0.451505379,8.075552698,20.5564015,6.157259288,40.52210454
18001,11.60042823,28.215088,6.525675244,45.49177331,4.968217184,8.307801433,2.620605182,6.319129299,274.4678248,442.8421722,3.31629013,13.99559586,9160095916,4321588159,2.921007004,15.17411927,22.98623853,37.22772978,2.009110594,3.122773998,7.107903449,13.40865684,5.116082573,30.73037616
18501,12.14536792,28.69453206,6.28082931,42.63069853,6.263328055,12.08279261,3.741720982,15.16519212,377.9117307,708.242266,3.760232879,15.13035186,802016898.4,1139352261,3.987054313,20.51289892,18.04501359,28.95384442,2.590248585,6.669179772,9.008114608,18.35853529,4.118103425,18.29650246
19001,11.31386389,24.86741154,6.400643652,45.1306397,4.997135246,7.151704591,2.904483436,9.325909973,311.6772003,403.4000229,2.294950984,5.688863663,411214715.6,568128401.4,3.527046372,14.99012152,13.44271972,19.9011693,3.198497184,11.96831958,10.72578141,24.20620394,4.309416682,20.61561226
19501,11.28555065,26.73574911,6.684900351,48.36919088,4.902947931,7.331829427,2.587653564,6.11970725,293.2530175,447.6156266,2.622288906,7.077748366,335337652.8,560766484.3,3.828617483,17.32273277,13.66972668,17.36511405,2.569760312,7.894795292,9.492786161,22.07083498,4.925360746,27.70174431
20001,12.54826839,32.55277955,6.276799877,41.63921403,5.095359856,12.0288439,4.785651035,25.73188822,289.3427454,746.4749536,5.217937758,29.26275362,329215190.2,723518390.4,4.959242769,28.08044649,20.98025712,34.70606336,4.351930306,22.62441707,8.211547342,15.92879035,4.291124639,21.82779598
20501,11.05938188,25.2956428,6.469874161,45.27570681,3.805542523,8.913218316,4.43436231,21.19805119,192.3405792,367.8637768,4.028895346,17.6230777,273689457.8,592010522.2,4.288245648,19.00660356,21.58523467,29.56165169,2.836602277,8.614115274,9.220679638,20.6470663,5.024722195,28.4377348
21001,10.85190436,21.92297608,6.216249052,43.56758372,2.210085109,3.728997011,4.771785612,27.05774027,147.5660238,208.8114268,4.211276566,23.75496542,197277949,336385861.5,3.979752177,17.53910951,18.5702596,20.00159108,1.747617058,3.041842664,11.29035914,27.82661331,4.639873226,21.60051753
21501,10.55864277,22.42063567,6.467570669,45.93782896,1.933836844,1.989365102,1.937053747,3.828511683,123.9050012,142.0371006,2.738185947,10.75509849,151759211.1,207891556,4.272463099,24.51812477,18.68596803,18.58319033,1.442331051,2.049114081,7.000808982,10.3665963,3.982419894,18.89838019
22001,10.76341503,24.4198571,6.5738568,46.83123939,2.593021457,3.227547539,2.960238957,11.1882393,151.2857893,217.722543,3.651942228,17.31820397,217497709.7,229059750.5,3.46934205,17.49160999,17.61401849,23.87647705,3.4391298,13.66633801,7.964880112,13.84160835,4.887413252,29.33784464
22501,11.12073195,27.06124558,6.533409898,45.68005015,4.080778684,5.519578149,2.896737029,9.918399747,237.6239298,338.4373742,3.095191245,11.68474878,477856627.7,289545856.1,1.79189476,7.403487944,20.39851176,21.69244907,1.687343846,2.218435544,11.89739516,28.47510905,4.930371442,26.87814779
23001,11.11251903,27.27441853,6.610755408,46.67485069,4.641867205,5.177851893,2.740192377,10.5001927,288.9430839,356.4005919,3.11262203,13.70340993,678228376.7,395616392,3.008449595,16.99273677,35.29293431,35.02858851,1.505395903,1.103059285,13.74854326,35.58943336,4.904232843,25.11359809
23501,11.22897284,27.36501657,6.578901709,46.2871761,4.501466264,6.116089485,5.031687246,30.65797645,291.9440135,427.0664889,5.118983764,31.14051356,564769424.9,569874498.9,4.469550005,22.93143042,44.83510851,51.4563274,2.687357859,9.603453939,9.526028642,18.611085,4.447922458,21.92099671
24001,11.04415487,25.82817908,6.502426642,45.52729218,3.162248849,4.672130648,3.956866872,16.34220383,200.5214306,299.267102,4.235849928,19.9434535,199926312.3,224342844.6,4.83653855,30.76449705,33.03282852,34.38471758,1.686363858,2.836821071,9.164460094,20.09751067,5.539365057,33.76139565
24501,10.81059208,23.90649649,6.526134251,46.51958992,1.802204151,3.251886987,5.522941675,35.89104227,123.5984536,212.4147991,4.840662119,26.15838008,108109103.8,177735193.7,5.32222454,34.05014403,26.40613111,30.653463,1.892177,3.235150219,7.769882135,12.19110187,4.075758086,18.68923716
25001,10.9038455,24.66470637,6.540031528,46.36775099,1.558629399,2.392910099,5.448042516,36.42390079,101.6273076,184.7346508,6.076883454,42.61122569,106933663.8,185951200.6,5.916580512,40.72779215,23.48933453,31.90220537,2.492833426,6.587887165,6.645896076,8.53142084,3.604081288,15.8621827
25501,11.0634986,25.50314545,6.512433493,45.73989184,1.891356754,3.851958395,5.717857904,36.263904,113.9805446,250.5500447,6.189788846,41.49970984,111150130.6,201020354.4,5.85368805,39.01143333,18.13790543,27.71100136,2.429446584,5.952281932,5.391202616,6.463940416,3.950969562,21.39780099
26001,11.00216135,24.98930408,6.550648553,46.46241638,1.926818813,3.418235597,5.307923352,33.0605349,113.3483338,225.0282138,5.928148262,39.69419429,105995507.8,165367563.6,5.377141075,35.09848488,11.31311504,17.3524016,2.824199796,9.276254817,5.341301258,8.411605059,4.416875642,22.21445999
26501,11.10939764,25.43301369,6.563242098,46.70942738,2.666962281,4.487410043,3.337176417,12.40304075,137.5840556,252.9252844,4.045464535,18.77228412,126680307.6,228730355.8,4.043525008,17.72202482,15.6991192,32.14043796,2.975462457,8.028265857,6.257700853,15.68834284,5.976532623,38.79499946
27001,11.42114388,28.51067076,6.720800719,48.18867908,3.990311,8.405235839,4.253689276,22.58618521,210.1765393,455.3993543,4.691335183,27.06137644,205835861.2,508641696.8,4.735791929,26.078765,28.312256,67.67611402,3.124047197,8.875373358,7.640354373,18.95171383,4.585279762,21.3623705
27501,12.45521144,32.73630972,6.387962262,43.04033947,6.433355504,19.35487961,5.176227717,28.7979799,346.1428799,1022.512282,5.358168581,30.57506525,339932675.6,1085774695,5.122785994,27.55952355,43.1673902,110.6945648,3.433737723,11.91192744,6.463000625,13.96408009,5.108642302,28.3991106
28001,11.30364975,26.07674426,6.466125129,45.09050463,4.738154862,13.48642916,4.732887345,22.97783355,283.5307289,637.5491237,4.023969804,16.20128431,163976726.9,368187570.1,4.696150189,24.2190224,24.92464051,64.91799321,4.796786514,25.56159522,6.707073178,15.13600944,6.118733759,40.92695689
28501,10.91210505,22.15421518,6.209151192,43.49165181,2.523298942,4.973829682,6.295218281,45.28462377,203.261287,305.784281,4.608638322,27.98064939,167183392.4,271459496.4,4.817358281,27.91802566,16.8533612,25.52266209,4.850486146,29.17096756,7.324776768,17.27697809,6.199299388,41.46426802
29001,10.87157575,24.02343789,6.570709955,47.13105733,2.809033151,3.185189576,2.192003584,4.777811097,217.9357363,249.5875964,2.185588343,4.36642475,281782422.7,230141594.7,4.341534775,26.48638753,24.23700989,23.67961131,2.125744921,5.718495251,7.171502317,15.90906025,6.437106246,45.46492082
29501,11.4161299,27.68076266,6.448557536,44.41682528,3.617491857,5.281368184,3.737629523,17.33390748,255.9447391,332.7152364,2.958362808,11.14038124,386748491.8,435482214.1,5.65206966,34.84275036,24.15596422,25.8479106,2.161858291,5.46975082,7.933416021,17.5020766,6.355498652,44.34313984
30001,10.96746832,25.7666013,6.571975559,46.44292561,3.190824795,5.065739485,4.330863937,23.23829477,227.399838,340.4197006,4.338970071,24.36903251,255884349.5,273652402,4.305760524,22.09808294,15.72660115,20.182667,2.934172686,12.0678111,8.205794368,20.27651834,6.432297218,44.34523575
30501,11.08964912,25.29057511,6.534036367,46.38655519,1.958253256,2.709728192,3.7526916,18.67341267,175.7351201,293.3731176,4.049810975,18.39097167,142936902.4,236709350.3,4.019581373,17.71968895,8.577058789,12.25133341,3.89885171,20.1881953,8.168422192,19.9184146,6.07566468,39.5323951
31001,11.14356229,26.26161721,6.545030907,46.04255569,1.588641485,2.354696433,4.338469483,22.63230375,131.0453734,197.5672194,4.406066878,23.7377515,124820801.7,210822080.5,5.667251881,37.89806353,7.50311928,18.75015918,6.269777229,42.24125211,6.541344254,13.4906978,6.369271318,45.21618334
31501,11.10070494,25.59448774,6.505617067,45.63885487,1.762103229,2.360787234,4.779142917,29.51410926,134.4487155,197.8926512,4.800836636,29.24831798,130258632.5,228968047.5,5.946821732,40.87008299,9.852421117,19.83566277,5.110518681,28.33387687,6.640735234,12.88108078,6.081830133,42.09336892
32001,10.87498826,23.97429052,6.534508151,46.5774855,2.59607595,3.470978525,3.553933437,17.20561963,181.3511651,316.9482306,4.699703392,25.66343258,153632404.8,268761263.4,6.060371693,42.88055542,11.72702253,16.91551562,4.626815338,24.88180367,6.387943888,12.67711035,6.25862485,43.78794617
32501,11.119158,25.52499422,6.604063223,47.36661894,4.75361417,5.834119498,3.164696515,15.75097587,203.7856792,334.3768684,4.957845004,30.76132822,217876062.3,443945684.7,6.392443844,44.87092579,13.6493878,23.3786216,5.657324473,35.82117693,6.824797086,15.43227254,6.266960016,43.68152556
33001,11.70942787,29.65937223,6.548813596,45.56182009,7.346426122,11.76384106,4.5245544,24.51063428,236.8059454,428.3883806,4.736805918,25.53153055,289936187.4,646678400.3,5.562663298,33.15685245,13.50228761,25.03856772,4.972945974,28.06642874,8.487155759,25.78249618,6.428810761,43.00058584
33501,11.83613683,29.19812438,6.496203049,44.99734241,6.277916217,8.381845305,2.836989866,10.08401452,190.8192591,285.6657396,3.936630043,19.95888814,231844785.3,431264709.9,5.726722897,37.57202361,19.81037794,15.51308881,0.759663701,-0.035598639,9.206688786,26.85487928,5.776606396,34.80781769
34001,11.16408042,25.29594365,6.506286136,45.89543725,3.782128966,4.270344497,1.763508145,2.943132617,187.252057,262.6740042,4.063401944,21.62776576,209268678.8,300277975,4.701479173,28.84125174,48.656041,32.93921882,1.124114863,2.000561653,6.501552055,14.59025937,6.502516133,46.55751246
34501,11.00686877,24.10696493,6.502630828,46.43922371,2.660014414,3.687255287,3.149452249,12.07433365,184.2314805,271.8440657,5.013458848,31.60044054,225420555.6,365203007,4.996502432,30.08166306,65.84940509,48.37661874,1.390805812,3.216046061,6.507199653,13.41304633,6.04076629,41.19335535
35001,11.17742201,25.85383756,6.495583687,45.50847576,2.186711122,3.720447904,4.480736915,23.26580758,174.0714326,276.0412821,4.856269224,28.0381959,258697562.4,455300814.8,5.128766934,30.64619117,48.69611823,44.58773956,2.144668609,6.547352292,6.170429312,12.84808011,6.226762513,43.00739275
35501,11.10175809,25.72994006,6.556186332,46.37121095,1.661912888,2.912232465,5.682869792,38.13622055,144.5443391,242.1401089,5.061078923,30.39333264,270305434.2,439089535.8,5.334472374,34.63841695,19.01014259,16.95136548,1.614465666,4.001651496,6.011657664,12.49035775,6.325016673,44.49524056
36001,11.16709476,25.83865164,6.524240262,45.94787161,1.707761547,3.16306852,5.153259186,31.20853518,156.1354704,286.7162694,5.346062758,33.47046692,322920583.7,552297204.6,5.443760345,35.39969877,30.12456258,30.95193184,2.039747471,5.106678663,5.886161864,12.53422329,6.341652563,44.01028517
36501,11.13210943,25.11241894,6.514361664,45.97220407,2.601191609,4.200186176,3.286222305,12.07778096,238.2348418,362.8591213,3.811274909,17.56096429,625473634.4,789217265.6,4.782797388,29.73853967,103.3442919,111.5827454,1.689537431,2.519980064,6.031879836,12.44811806,6.353223195,45.08862032
37001,11.33244887,25.19811702,6.537158283,46.50726667,4.424638215,7.127378219,3.029813734,10.15673694,358.9673913,558.5319496,3.693390819,16.6348422,1422355465,1430546552,4.960522417,30.24420808,195.39897,207.5298331,1.536641704,1.765444343,6.421558889,14.17921662,6.338679825,44.03203735
37501,11.47408236,25.78616652,6.435705443,44.91465045,5.292032629,10.11106854,3.651535077,14.52226458,439.0565649,966.885129,4.592860952,23.3668725,1596199443,1553261115,3.090176988,11.88517875,199.1254198,240.2894461,1.982650359,3.994191215,6.950498558,16.9385284,6.551395776,46.48634531
38001,11.39909357,25.78285709,6.622908858,47.74203027,3.672055326,4.944771196,3.118324406,10.33844624,301.2798911,548.2681595,3.292085688,10.45016777,1583654582,1953653878,3.584297431,16.51136606,82.78966572,108.4287965,2.740235463,9.106821522,8.610443681,20.53518787,6.053801236,39.38576529
38501,12.6756895,30.65677052,6.525356296,45.53378477,7.816487663,7.318178139,2.205687913,5.125501518,359.5659327,463.4269499,5.485238322,37.16293791,3460543836,3737434472,2.230556427,4.842275599,16.07815139,22.18414631,4.136731806,19.20415502,13.6668456,20.10094693,5.386332755,34.15751465
39001,15.13257095,34.53793619,6.291513498,42.57005168,13.50909767,14.23621374,2.433620211,5.959111764,523.590551,546.715044,3.054107207,10.15723074,6724399746,7335323204,2.178666484,4.361434041,14.81951081,12.15245949,2.740980256,11.44995591,21.15049852,24.46148267,3.776163322,17.38464463
39501,13.12204847,28.72131036,6.334751516,44.16179686,12.68999673,15.87782823,3.206549169,11.31804093,479.003252,674.2193159,4.079421139,18.90915334,8474017248,9692523415,2.647728112,8.298351877,12.28746333,11.82849693,3.683034275,19.07252746,18.63035195,20.39504001,3.746216381,17.86085566
40001,9.58775112,9.12543221,2.019849557,4.418623769,14.17788545,12.42789159,1.428770665,1.144197044,834.9043252,738.6517624,1.282162485,0.570509853,53657221478,50599077265,1.781046154,2.579620918,48.24068028,39.87815907,0.910165956,-0.529554163,17.02280046,18.89426898,2.665929185,7.860661609
40501,20.80872018,24.85687104,3.440597279,15.40797975,28.77584354,23.48541228,1.233601038,0.603125751,1757.802761,1443.348315,1.098617816,0.029112258,1.28454E+11,1.32885E+11,1.80882677,2.610286333,86.00676341,69.37443218,0.918123326,-0.46203454,31.24115521,34.61528679,2.365857553,5.592086608
41001,24.8787259,39.55671507,4.666815122,25.14222441,31.1484907,24.79240278,1.059127995,0.049586245,1926.685197,1522.748368,0.885845431,-0.476780542,3.35876E+11,5.08197E+11,2.756570864,8.654560363,81.91660111,69.49461072,1.047868537,-0.076638127,33.07404995,39.71218405,2.432002109,5.77434239
41501,15.05387782,25.88864342,5.804352637,39.29370513,21.4055863,20.02454986,1.396292889,1.208795232,1235.41038,1133.343365,1.474432444,1.854286837,1.06097E+12,1.85601E+12,2.493275516,5.983196708,38.91928251,36.00025337,1.418637461,1.385924233,19.22708438,24.37977203,2.613531799,7.27575484
42001,13.30509067,31.20457019,6.22202688,42.64929787,19.56109294,33.99243283,2.675036567,6.77693961,1013.926718,1620.450835,2.330324854,4.600687177,1.90826E+12,3.21719E+12,2.154927409,3.862147064,14.62940456,19.98335477,2.693457258,7.923013092,8.18468724,13.39158434,3.740040879,16.53845947
42501,16.81590829,51.15288544,6.247195754,40.61300133,28.20234384,77.69245706,4.182109544,18.34403358,1377.260665,3763.853958,4.387270501,20.72637866,1.86254E+12,3.27382E+12,2.157327439,3.652063789,11.23452002,20.23274816,4.102126093,20.25993704,6.82758048,13.89148014,4.870667537,27.41074612
43001,16.73094591,45.37887754,5.639857471,33.43550131,24.31642162,72.89384706,4.299397525,18.58745077,1162.755565,3370.932957,4.219058437,17.8644854,7.41515E+11,1.35806E+12,2.409766822,5.171395557,11.91458473,26.67603184,4.398448205,20.20335767,7.954097053,17.72461739,4.046583992,17.22778989
43501,12.33217743,23.7382098,5.642208542,36.34423492,10.72414286,24.2715241,3.945828304,17.76323283,531.3403524,1119.601436,3.459795828,12.82781662,1.11016E+11,2.34788E+11,4.257374852,21.35666277,9.319361156,12.16170231,2.48013257,7.068347722,8.778140918,19.94980982,3.83218107,15.09625423
44001,12.80332946,26.23041012,5.881859804,39.17814264,7.093527246,16.21523942,4.493877621,23.02976241,367.0100804,768.0115829,3.849558883,16.35288868,18688022716,46895409849,4.992249283,28.46070902,13.27979157,17.15205483,1.760132777,2.254268024,11.72491886,28.62670559,3.903577509,15.65092736
44501,13.64798376,32.31227231,5.973927982,38.67605529,5.819796081,16.43582894,4.518410385,19.80031248,279.6363507,677.646176,4.558024203,21.56389481,5527091368,7477016934,4.14702519,22.26190009,15.40757175,22.81150279,2.002761775,3.389820651,9.764501498,21.01507235,3.545815988,12.17564881
45001,11.88270851,27.78423299,6.573612799,46.65700077,2.642387573,5.995214444,5.864473872,38.90815329,171.4874887,389.4064203,4.796907231,23.93872947,3561759449,5464320611,4.851395321,29.03272222,18.10252006,50.72703575,4.891970264,26.33452295,7.188878914,13.36559435,3.711793614,14.12348333
45501,11.74564574,27.42499511,6.568486278,46.5125452,2.412386115,5.679349377,6.334425532,43.99014137,157.2984154,433.4992062,6.483889631,45.40796583,2423871644,3940780584,5.427935618,35.58179397,18.92598782,67.89318528,4.776834819,22.71748548,7.563958098,14.57006686,3.495042426,12.06994954
