Time (cycle),Amplitude_Mean,Amplitude_Standard_deviation,Amplitude_Skewness,Amplitude_Kurtosis,Counts_Mean,Counts_Standard_deviation,Counts_Skewness,Counts_Kurtosis,Duration_Mean,Duration_Standard_deviation,Duration_Skewness,Duration_Kurtosis,Energy_Mean,Energy_Standard_deviation,Energy_Skewness,Energy_Kurtosis,Rise-Time_Mean,Rise-Time_Standard_deviation,Rise-Time_Skewness,Rise-Time_Kurtosis,RMS_Mean,RMS_Standard_deviation,RMS_Skewness,RMS_Kurtosis
6001,13.89359994,30.15548299,6.484223961,46.23351332,6.99553033,11.0323248,3.706282226,16.20679602,297.5560425,453.9193405,3.392814916,12.73972496,8311574036,7417054367,3.563214412,17.75632237,23.90066313,24.98557952,2.287671482,5.189097677,4.522343183,9.919338595,5.325823508,31.34453122
6501,14.30980759,34.86397085,6.565133776,45.99419279,7.874732504,16.39795982,5.403170573,33.95092609,375.7157869,714.4357703,4.782936442,27.34837346,3440944176,5408288447,4.130343628,21.04811813,40.07125479,32.26768413,2.542705234,9.173455217,4.573913473,11.20630972,6.526358419,46.3016213
7001,14.25998989,33.90392136,6.47642771,45.00842852,9.622698029,23.96192865,4.764941313,23.06965757,497.6670993,1086.42428,4.26640065,18.93844374,3666433398,6973082541,3.878853416,15.46839716,51.2344613,60.30120095,4.043406669,19.10387518,5.633520088,14.87129181,5.956745266,37.91494225
7501,14.29948675,33.52967417,6.558108679,46.84101843,8.450951379,17.17115428,4.488062741,22.23319914,498.1894393,876.9969964,3.380343746,12.61681217,4499030255,7827566929,3.402892767,14.17523875,31.88768235,32.4854357,1.984926354,4.399299635,5.097215047,9.598553713,4.543695068,24.25915492
8001,15.15800009,37.63186199,6.357118924,42.99864497,9.549650329,19.90210123,4.914824134,28.18187957,564.6437956,1050.568182,3.69156424,16.27958622,5710420355,10779962054,3.939713072,19.60279747,24.11083878,36.57285983,2.531516924,6.402346805,6.050628263,12.78613993,4.183559156,18.66415485
8501,13.95096902,31.74518161,6.53025761,46.15715505,9.03509694,18.08536779,4.93846882,29.00317375,470.8561984,846.3372253,3.841768725,18.5521569,5342302889,11306313877,3.941831637,16.62872278,17.88501698,32.35333262,3.367933901,12.81101608,6.344309449,14.57192444,4.461512229,21.09966712
9001,13.66447286,28.70789224,6.376921089,45.03635765,7.074153462,13.58170436,5.37455676,34.33433784,381.9289974,831.8134742,4.961905205,28.17393471,3489484957,7026782999,5.044266724,30.04980245,16.4496959,42.75610191,5.254169328,30.54346375,5.467673586,13.50325731,5.330617978,30.98939581
9501,13.58588766,30.2649686,6.602742423,47.72535278,7.672313056,16.46169744,5.261024437,32.17366534,368.5060064,998.3163559,6.242726264,42.47035684,3891528011,7031175374,3.330792915,12.10835516,23.12274137,72.78530105,5.052372833,25.9111527,6.392214138,18.29333051,5.515577096,32.14823978
10001,14.88157459,37.76778189,6.436042391,43.87781692,11.35888353,28.74859231,5.010274619,27.47131658,482.608545,1365.337845,5.560945997,32.90043193,5585857362,14546314193,4.938951712,26.83775492,14.82131956,29.76549489,4.307155669,21.30106623,4.732444608,10.14438817,5.586995795,35.5339488
10501,14.38370484,31.63564847,6.200122691,42.16435301,10.10374416,19.40498515,3.653260455,13.89488144,401.7004333,792.6246459,4.23041363,20.20101743,3955055948,8373926403,4.314741833,20.97300892,12.23307132,21.40235964,4.259106919,22.58954891,5.443297999,10.05817939,4.187109257,20.17196386
11001,14.35170909,29.50048592,5.860225764,38.84241654,10.71153976,23.23212282,5.130381036,31.21386944,408.5083375,920.9329643,5.772613894,38.60044161,3657989940,7699317269,5.473984281,33.81040858,10.70127298,20.38775077,4.310021521,21.31696583,5.966760567,9.879338565,3.036393627,9.800977041
11501,14.61576168,33.67689507,6.430602213,44.61493446,10.70487712,26.43920781,4.579577958,20.8842798,418.9968702,1013.281879,4.643553097,21.51994487,3759257948,6895919781,4.271620791,19.09696184,12.70227057,32.84368701,4.861151452,24.76770943,6.190720826,11.16933984,3.444405556,13.27227428
12001,14.50080008,34.4906068,6.540184212,45.8842756,8.517063701,20.40264753,5.956874743,39.62443381,344.2557143,853.3749263,6.219562365,41.77393898,3631128857,5648141616,3.66043017,15.44245082,12.31933036,31.60099642,5.684544535,35.65930748,6.968671208,16.50524159,5.218220901,31.42763153
12501,14.27165589,32.84784835,6.570452565,46.70469621,8.668020315,21.04828848,6.010667935,39.55376165,319.8906487,717.0008341,6.159077128,42.21907199,8427937916,14945340262,2.447012077,5.205418751,12.740881,22.57716181,2.768196658,7.320628457,8.57164926,24.88712,4.864237702,23.92814775
13001,15.09149389,36.19885288,6.598881649,47.06897432,8.974229546,21.78068683,6.218800392,42.83665529,364.4465551,853.0322558,5.97576764,40.12492261,15871292198,34881162268,3.385945657,13.00199924,13.15568583,26.78782961,4.534027603,26.09074674,4.585464443,8.893906419,5.433693174,34.95706645
13501,16.22561102,40.59227288,6.286158707,42.13595722,9.666542566,23.7447414,5.670066836,34.78959954,431.553785,1123.038963,5.667397328,34.38353228,20621768377,41880601790,2.63229809,6.00779537,11.33815006,24.85196866,4.521515874,22.0140469,4.284783349,6.50942779,4.77960766,28.36390052
14001,14.72824998,35.15233776,6.628721494,47.39668241,8.815865517,18.51708744,5.392524734,33.77954589,432.5798851,890.0009927,5.328393846,34.05405556,39247478113,62044084695,1.967654847,3.18816168,8.176827506,15.6133637,5.400442661,34.24391724,4.246474133,5.885322658,4.482082632,26.02765717
14501,14.89232317,36.49683618,6.620890319,46.8463851,10.56118645,24.94293456,5.982688217,40.20590909,606.9170977,1216.683809,4.919559136,29.63423248,68350295101,98892465581,1.385164318,0.447895647,9.037829182,15.34223502,4.238876153,22.16404198,4.742078504,8.483897858,5.414409386,34.67114621
15001,14.9304393,35.20419667,6.385390315,43.75502933,11.90582831,28.84307215,4.866176157,24.77709026,650.1517206,1327.184458,4.140551019,18.92277644,65484859846,99449596671,1.780883028,2.757200105,11.83112128,22.51180676,4.600128498,26.26082174,6.217554474,16.76742863,6.237092051,41.1884895
15501,13.71345622,29.28291749,6.475407432,46.24130746,7.635134903,12.89170066,4.369142114,21.69404919,369.4921672,657.0057004,4.081743589,19.2003748,31189575095,51924818998,3.027847168,11.5694551,17.32414196,48.39938431,5.861013617,37.05877369,7.110434469,20.77001203,6.277712861,41.24204255
16001,13.84686367,30.28990343,6.518196326,46.55395665,7.069623886,10.62156665,5.043039359,32.32229128,295.3181743,502.9211287,5.498383609,36.68119556,22205710379,33959624735,4.089790795,21.38262058,20.10312749,55.54231222,4.686721367,22.34957176,7.026911533,19.96693574,6.705912613,47.4166463
16501,14.5159038,33.65671642,6.416935829,44.29193361,9.405886974,13.50234637,3.664478617,16.58650235,447.657511,696.0048375,3.785415665,17.03369229,1.00324E+12,3.54097E+11,-0.460009676,-0.282103657,14.26816266,24.08895428,3.356687448,13.52199207,7.707337716,22.05615256,6.408640692,43.24577652
17001,13.83756278,29.07849592,6.340803277,44.24573736,19.59148426,21.56816336,1.892360355,3.502710945,1014.24341,1045.911624,1.698129284,2.376576986,4.82533E+12,2.21514E+12,0.825432916,0.522983946,13.53819723,18.06183487,2.632874482,7.589533226,7.76599638,18.45099051,5.912213537,38.57512908
17501,14.24899484,29.28929921,6.016339058,40.94795863,32.6521097,36.09882999,1.877187644,3.312869946,1726.211196,1753.962241,1.592600598,1.585265222,9.55821E+12,6.74771E+12,1.499898407,1.613292215,14.26543326,20.30877016,3.519042711,14.66899652,7.461819854,14.73900834,4.919608911,28.14745605
18001,15.38668602,38.38064497,6.594203277,46.35153047,35.34626963,48.95208201,2.516857585,6.940779935,1905.622316,2422.466846,2.26928562,5.596334495,1.05527E+13,1.02378E+13,1.720062086,2.229316533,13.97264749,29.36650021,5.442235885,33.36387468,7.582216678,15.20480387,4.867661181,28.1606304
18501,16.85908245,43.58196207,6.276541222,41.62302046,28.45711145,44.60209881,2.743455952,8.482226335,1191.799945,1887.308978,3.866644855,19.60114929,7.05031E+12,8.53385E+12,1.793467669,2.444640684,14.61863007,41.05486479,6.165114857,39.58326014,7.799885162,18.6704125,5.444319036,32.82164855
19001,15.2469947,34.64231868,6.589862874,47.06112849,29.67117952,45.61168531,2.498068388,5.911024342,740.9156627,1300.306723,4.064574663,19.52694156,3.18291E+12,4.22539E+12,1.468251126,1.215430284,14.76505805,28.05980477,4.108232536,17.07745544,6.337483796,15.93747972,6.456015565,45.29192114
19501,15.74240124,33.72211705,6.391973942,45.18501021,34.73790182,51.08873354,2.328212662,5.099528018,675.8808539,1317.698507,5.20444123,31.62697662,7.70841E+11,1.00511E+12,1.461745748,1.077147651,13.42465889,21.61020849,5.051255687,31.89508849,6.38782865,16.01196137,6.074819735,39.53998551
20001,15.89187061,36.68873678,6.619393207,47.36870494,33.5176085,49.70895387,2.835681994,8.673557313,648.7331945,1399.904203,5.452394887,33.65178429,1.89531E+11,4.41834E+11,5.274699772,32.22290983,14.73467236,20.29118333,4.029422216,21.10021139,4.965766089,10.53842638,6.445241172,45.65480897
20501,16.70540532,42.21779641,6.589539735,46.17259223,37.95770685,84.53928522,6.165486311,41.73304856,745.7819687,2277.237135,6.074543725,38.51532973,1.72178E+11,4.17676E+11,4.784389487,24.30476268,24.50989234,46.67951773,5.481349896,33.29954877,4.870659945,9.837668829,5.930559299,39.83761387
21001,16.89153984,44.06462141,6.627293917,46.4354995,60.79705391,159.1855714,5.310052162,29.43951878,718.8331236,2474.834977,6.621548227,45.2263047,2.1015E+11,6.57267E+11,5.589293354,32.34961952,35.40813792,73.72886565,5.513442956,32.89506167,4.992836112,12.18196135,6.433249117,44.21751775
21501,16.55854515,42.44877618,6.621525969,46.53245782,47.90852406,114.7414311,6.139573103,41.89404385,733.0003742,2314.802594,6.219314157,40.05549391,1.563E+11,4.81955E+11,5.518958885,31.84772535,31.24827242,59.07968774,4.675055377,24.00471563,4.935389163,11.46088195,6.21076479,41.61155791
22001,16.08675381,40.28251909,6.67658222,47.58043741,52.98491729,180.188766,6.653205128,46.72013796,574.4063187,1586.940915,6.671733053,47.69482685,84069847943,2.51659E+11,6.096855446,40.07745746,16.67349677,22.3493668,3.073933484,11.53141728,4.360955173,8.700173106,6.271109465,44.02149788
22501,16.10606706,41.26064822,6.594904748,46.15299184,88.79213392,352.4419597,5.537781763,31.62867899,573.2254007,1656.571707,6.625839299,46.06688274,46820217825,1.66686E+11,6.432706586,43.11209382,21.5402704,25.78260078,2.109440885,4.86872583,4.227043404,7.628378064,5.939097293,41.05196793
23001,15.63047118,36.05625506,6.261735175,42.16217397,72.40202974,282.3462752,5.27173068,27.98175193,567.7995798,1433.459398,5.590598082,33.10122535,30132633491,1.00128E+11,6.005476138,37.10356432,43.83202075,55.36626748,2.18504849,5.602261593,4.628480715,9.759583915,6.139867047,42.65235207
23501,13.74880506,26.15378589,6.138832009,43.18415094,23.4772422,59.78797315,5.129615608,28.36923864,375.6482496,555.0388823,4.974786856,31.74132164,15312571931,30769306707,4.862608152,26.27008581,61.81891495,103.9105004,3.353025648,13.23307277,5.64667015,13.73838823,5.48089226,32.37177162
24001,14.11640228,29.16029331,6.235382548,43.58899151,14.31407498,27.21989617,5.502837996,35.95579512,386.554414,692.2424037,4.864657794,26.9437905,12019268051,18938535361,3.646866438,15.40604136,70.55603659,154.6442353,3.896590895,16.33186738,5.648045493,12.33831814,5.148858543,30.71192052
24501,14.75648496,33.78617266,6.297376436,43.06713908,11.2685716,18.53221215,3.76872988,16.03636951,389.5661033,787.3361276,5.490452697,34.80897059,16443938596,15368138971,2.415667035,7.732347579,90.61321947,181.5749251,3.190379416,9.681967923,6.820304026,16.78640668,5.232530489,30.31438184
25001,14.56101262,34.99556377,6.571916666,46.4049427,9.686955719,16.58308727,4.609234481,24.85829881,499.3107422,1122.39107,6.03173272,40.22385454,26380055174,21320471936,1.922842967,4.203813826,98.59827264,131.041477,2.284760142,4.809323472,5.664018302,11.62159308,4.570511125,23.4341184
25501,14.75176047,33.67217889,6.208931124,41.63949998,12.66267885,20.99499914,3.39373822,12.04520876,605.6784712,1228.076536,4.559611366,21.99957667,24425449209,33539101046,4.457780321,22.85778883,84.9154824,89.27091975,2.337014913,6.67961102,5.640837345,12.10482355,4.783414765,25.00774884
26001,13.82717688,28.25657375,6.201775422,43.4287372,20.38101827,39.66364241,4.372115352,21.36862911,483.3931577,793.5087517,4.592230597,27.091371,8099195237,10973217155,3.161916228,11.86450313,54.27730263,56.06004475,1.799262489,3.024046466,5.440962088,12.52133142,5.550038957,33.9116547
26501,14.47784006,33.22872906,6.513379288,45.82648086,34.56241466,56.84651471,3.641120209,14.28158125,360.8203837,598.9552511,5.054278615,31.3892503,4046435371,6538657768,3.956834343,17.54488812,23.10973745,25.83831069,1.859313157,3.079597923,4.647314081,10.01356112,6.375475123,45.02040206
27001,14.92443926,35.70267295,6.502258695,45.39407263,48.40036086,107.871889,4.96409655,25.59838473,434.8514159,1078.116038,5.758232501,36.20777767,3440356740,6256403691,5.779953131,39.20040528,10.82796125,16.40135355,4.720209905,28.25508221,4.654647858,10.48450589,6.511210764,46.09915953
27501,15.04064299,36.18792753,6.552459686,46.09883802,30.25154705,46.01464801,5.004334748,30.98629421,452.6079795,1361.540725,6.40384918,42.83749513,3419653419,7929089088,6.221047768,41.71537349,8.287924144,14.08060666,5.424739833,35.21772725,4.788458601,10.65622683,6.317951598,43.36790532
28001,14.80609768,35.7511197,6.558598604,46.01520727,22.17366688,34.5278435,4.918583709,28.82069348,453.5853579,1324.377203,6.324719326,42.00653423,3113988130,6688440014,5.96214602,39.44444746,8.174202471,13.40396095,5.427146243,35.59504921,4.574384694,9.456065796,6.393349965,45.42117233
28501,14.56307249,33.50610206,6.547341541,46.33515006,18.24314908,27.92990568,3.957776598,18.27607391,385.3353346,961.7150887,6.371612281,43.2438434,2754343299,4978707274,5.734514588,38.29409773,8.187598949,13.29636005,5.431655043,35.61263496,4.724491767,10.21530994,6.463506435,45.89016434
29001,14.4726421,32.78186728,6.562560446,46.72109826,19.95204232,34.90685267,5.043001485,31.09156541,334.4118341,693.5538826,6.154953241,42.70281906,2496023075,4082454573,5.64626257,38.35949761,8.250061754,14.48394678,5.677712933,38.01149027,4.938722881,11.32835013,6.485632632,45.48500561
29501,14.65461538,33.98541218,6.560143591,46.42831162,31.93086176,70.31421038,5.202181637,30.86582961,330.2845112,731.0442464,6.421132991,44.85536268,2535189161,4508968454,5.974862159,41.2773321,8.629852546,19.8290838,6.479099124,44.80277866,5.174304729,12.44503542,6.619863207,47.05813841
30001,14.82316523,35.00496982,6.545779055,46.03351614,35.30812734,76.05438958,4.803460024,24.55541481,326.1609497,655.5336756,5.853124571,38.33406073,2640467511,4990711077,5.959358286,40.05353553,8.920862877,22.81474691,6.363070472,42.87764238,5.477442028,13.51658793,6.444252732,44.22458683
30501,14.57013651,33.75014031,6.560596088,46.43472194,27.50097213,45.45743418,4.274313665,21.7456613,285.0802074,479.7351412,5.467476444,35.82061688,2470260671,4117959618,5.755785557,39.24254015,8.161711853,20.62053533,6.176500321,40.2032812,5.31966416,12.36926328,6.601263816,47.09245992
31001,14.89944637,34.88070055,6.616756008,47.37548449,21.09512066,42.26861421,6.255794981,43.33345011,308.2429015,603.9619961,5.903980333,39.894404,2952575891,5703474383,5.492184644,34.42783872,7.014856087,10.84638373,5.022077886,31.03423713,5.536862322,12.93176493,6.533089224,45.97944866
31501,15.76339153,38.96538294,6.458974978,44.43485878,24.04362934,58.37288374,5.123775243,27.118738,384.3250844,963.1293323,5.935610279,37.44451501,3845546630,9151647297,5.535546114,32.57346661,8.314326415,10.84892319,3.633509536,16.32488233,5.501500688,12.32395864,6.471331783,45.44705235
32001,14.81409385,34.20518389,6.490344334,45.39825404,15.54331436,23.89914216,4.678677669,28.14656833,335.3163826,705.5738993,6.069137277,40.77529933,3272027774,6025467214,5.951755473,40.89434314,13.53033813,15.53562475,2.223025828,5.266878078,5.866558616,13.09642628,6.471626922,46.20799446
32501,14.62553133,31.66383623,6.431589745,45.89215316,22.07375017,45.24000784,4.852987374,28.21636863,353.0573889,756.0622872,5.341482689,31.03359948,3726712084,7458800360,5.347309827,32.18830837,33.07271147,40.52116027,2.084155532,3.772525178,6.50329461,16.08043647,6.25496155,41.64092018
33001,15.25090217,37.36298354,6.596623183,46.47711848,34.68645833,73.24508597,3.715689681,13.92197218,438.8351598,1249.641655,6.385493723,42.88744296,4822653751,13374411459,6.299274815,41.86356337,55.02916418,89.0727429,3.342993171,13.2515873,5.797609158,13.24170773,6.644758472,48.1026977
33501,15.95287475,38.92351057,6.384108284,43.52149171,49.51748803,131.4257121,4.539245693,21.25760135,517.4857598,1333.480251,4.957646448,24.97410568,6320318464,16531070505,5.231572791,28.49780712,49.21976702,87.32027883,3.554865983,13.66908074,6.480856121,16.65121312,6.532490978,46.19320969
34001,14.66215005,33.05789404,6.534805869,46.38971274,29.67700642,49.97492082,3.482756596,13.28844038,379.4524362,690.6211919,4.955452362,26.91060701,4234176259,5893047667,3.788934306,17.18239006,26.00204961,43.622413,4.464904552,24.3803185,7.937401239,22.98580895,5.935696,36.8255576
34501,14.56890624,31.86712042,6.499170255,46.38515926,26.58433901,42.52809942,4.036532384,18.8365003,370.6417408,659.4939781,5.687955331,38.03154899,5490198229,11320147523,5.854879237,40.42220553,14.89274179,22.25372494,4.846588925,29.44823098,6.455330394,14.04463675,5.855059995,37.67900701
35001,14.98167261,35.40688627,6.615058744,47.0648231,32.66431329,75.24629587,5.046918101,26.63168256,440.430423,1063.2768,6.438209164,44.64151703,8382536644,18860045452,4.40372618,21.54227269,11.3518265,20.65509863,5.512878144,35.63299099,5.878385314,10.28854093,4.931040767,26.98165827
35501,15.72798387,38.16452784,6.40308955,43.74612864,20.28767082,32.93712961,5.065473644,30.52327629,516.2359111,1425.819173,6.210892382,40.33637931,13059203298,35044501119,4.518601277,21.12075422,12.4075023,28.30967962,5.224986852,30.39490776,5.77741736,11.4000757,6.206498034,43.83807514
36001,14.65400037,32.3440174,6.54837397,46.69647325,16.58331269,21.53902392,3.683301899,17.32572639,462.4815133,1083.010299,6.490604488,45.39148306,11753476384,24026975777,4.50470853,21.54100043,25.5692247,87.53228701,5.514399004,31.80494717,6.744995289,18.36925734,6.517556759,44.7704839
36501,15.12741247,33.26259867,6.448158043,45.88799229,17.76669613,28.24041306,4.269309659,20.98254043,487.1550343,1060.845491,5.988341875,40.19104383,16049365989,23287107387,3.307526005,12.12879533,28.41116473,96.36784639,5.036283396,25.2615569,7.826323969,22.95527641,6.216531695,40.2890349
37001,15.59139274,39.46089684,6.606405173,46.36311795,20.83010584,47.94191177,6.212918814,41.7335007,524.2726764,1493.135158,6.778819118,48.24998008,34333814174,72909855182,4.423896019,21.13299176,11.80105419,21.04300685,4.632339309,23.67378409,7.047992982,15.91412417,5.89174535,37.89053517
37501,15.98640123,41.52017275,6.536227022,45.21978516,28.54622412,74.53821541,5.390095293,30.55890647,665.0345274,2100.56256,6.172333734,39.71727879,44384869684,98228216401,4.666865603,23.75580053,10.98672435,17.52354861,4.625594428,24.84731063,6.496151876,11.7558534,5.029530347,28.33162671
38001,14.9498319,37.7191547,6.588709726,46.08738835,26.59661301,57.20659679,6.141308172,40.5979157,627.1169124,1786.967937,5.959367998,36.8430304,33801413372,60104881147,4.126406503,19.76166815,18.28251546,21.00998531,5.22794806,34.51357252,8.247630833,14.02766003,5.9039506,40.48160937
38501,13.7381328,32.04419681,6.678201214,47.82462632,35.29468168,38.6795565,4.902628313,27.56059433,604.3129783,748.0751794,5.043583571,31.85018554,24926041989,32208350072,3.672933864,16.37691651,52.51477997,36.14824526,2.156551461,7.822745146,19.29002316,25.50505946,5.06543072,30.53080256
39001,13.74970797,32.61718488,6.687337395,47.91783892,36.86911342,20.64152797,1.523264215,4.363019673,753.6589432,710.1350882,3.850125625,19.08741777,22061023916,19372962700,2.130411191,5.240067184,80.2046083,46.13218431,1.017809508,1.255065157,28.76484004,34.09048347,4.322176164,23.07506374
39501,11.25973939,29.61650301,6.986344282,51.62857147,26.28676544,18.01420284,2.217030525,6.482814981,572.5365341,658.512507,5.772090449,40.90240632,15331079940,15447990612,2.704161179,8.95853875,69.15716033,42.3294403,1.394311427,2.917254876,23.25568749,25.83476484,3.911241351,19.62829767
40001,5.692006911,5.508032741,2.83884217,10.22018891,16.94362526,14.70573553,2.398589785,7.042921826,254.1538631,240.3929135,1.806472475,2.829310442,1057478983,851119561.6,1.608630275,2.061742126,12.65956589,7.607255799,1.101744462,1.053485735,5.088109939,5.226235155,2.650512787,7.26850089
40501,12.24804159,27.17815069,6.082051902,39.39448151,31.85059778,43.09336071,4.451341107,24.59966355,600.7367943,856.8315564,4.580093909,25.80676497,2320275018,2515110610,2.925359723,10.40491735,33.33289279,19.85508477,1.1105905,1.22998432,9.313031275,9.860701775,2.694545091,7.967903412
41001,17.7673588,51.26606226,6.096463395,38.28291559,39.95671413,73.01534773,4.945918004,26.64928611,882.9421128,1837.507645,5.459284501,31.89483397,3137256520,6633815068,5.570951514,33.02172979,42.95702173,31.28499599,2.440729864,8.917079348,9.83363091,12.77954983,2.995871469,8.87606469
41501,15.00423909,38.80933576,6.591805366,45.83174658,32.14256768,70.86355254,5.842002039,36.70884516,759.2900447,1759.838565,5.563654039,33.12023755,2702337768,7650540251,5.575743462,32.0953631,40.3507524,49.98045,3.388100964,12.71780977,6.104822219,10.93735042,4.088401514,17.63468258
42001,14.16892903,32.96107751,6.609523351,47.14673359,24.50157991,46.95009158,5.553213214,35.14410332,513.4948561,877.386721,4.947587724,29.83616925,1513846733,3004617851,4.48468641,23.86990455,58.07328604,137.1067886,4.907303399,26.29543279,2.992094407,6.972749862,6.215487296,42.84149007
42501,13.91276639,30.43009859,6.456359501,45.50139154,20.93289186,30.95644341,4.433731997,24.06401462,570.0170763,980.9225267,4.197607824,19.93268075,1484208896,1883450866,3.17477672,12.76182311,170.8891344,395.4222882,4.296255769,19.76187336,2.987080336,7.689761524,6.544908077,45.75331077
43001,13.61251223,29.21449001,6.498157226,46.5094931,21.9733475,39.01037483,5.074722611,29.73593588,656.0745438,1412.365122,5.695671229,37.29116847,3832685460,3546230086,2.459930336,11.13622815,380.8373227,842.6746606,3.262543007,9.993759406,3.157304945,7.346815418,5.658982915,34.86307886
43501,13.99699495,33.04316324,6.59207168,46.78373988,26.18104803,61.11501918,5.636904205,34.55815926,885.9067245,2104.657374,5.062731513,27.32954189,9260505316,10571481919,2.543074394,7.230021478,389.7523254,952.2574273,4.013885243,16.85330745,2.596829104,5.028650404,5.700526056,37.25592599
44001,14.5991056,35.71472796,6.413881569,43.80272283,24.80636793,59.39813464,6.173275617,41.27566714,700.5699298,1386.894303,5.15471041,30.82296167,13605877231,18557149362,2.745529789,7.183000516,126.9667401,233.8968541,3.231012856,12.13833059,2.700960141,6.39536053,6.4072997,45.0687124
44501,13.56754688,29.79244311,6.547856334,46.83930856,24.27391824,48.65315368,5.766327618,38.58346007,603.9666505,1006.842637,4.691027643,27.35084342,12156249613,18220043596,3.087509604,9.93897516,29.64584904,40.90707581,3.254607627,12.57487502,3.34611546,9.641330263,5.887469761,36.28851532
45001,14.46705751,31.93056019,6.343952235,44.46171312,25.56518975,51.98915704,5.487609404,34.68398533,620.1104309,1222.802718,5.024538448,29.02871638,9549658974,14409587843,2.494098189,5.7304414,19.0731611,24.57487834,4.517581261,26.87499336,2.681746202,6.806008542,6.263115834,41.51331856
45501,14.92121613,35.32038356,6.365776362,43.65001665,23.76472911,42.15957868,4.433512322,22.34294561,617.6829632,1333.306946,5.026219913,27.93725612,6321564795,9738634679,2.489897523,6.012480927,14.84659292,29.72935839,6.217296978,43.05680053,2.321214075,4.461934107,5.975296462,40.84702914
46001,14.28015418,33.6072711,6.58910698,46.8777015,23.59052205,42.0885902,4.522591878,22.62713033,550.8763841,1120.31156,5.452854081,34.50456215,4117992111,6578817376,2.926703709,9.756326621,14.14488815,33.93752155,5.983364349,38.29482365,2.21564663,4.0511924,6.043351833,41.94645632
