Frequency (Hz),Amplitude_Mean,Amplitude_Standard_deviation,Amplitude_Skewness,Amplitude_Kurtosis,Counts_Mean,Counts_Standard_deviation,Counts_Skewness,Counts_Kurtosis,Duration_Mean,Duration_Standard_deviation,Duration_Skewness,Duration_Kurtosis,Energy_Mean,Energy_Standard_deviation,Energy_Skewness,Energy_Kurtosis,Rise-Time_Mean,Rise-Time_Standard_deviation,Rise-Time_Skewness,Rise-Time_Kurtosis,RMS_Mean,RMS_Standard_deviation,RMS_Skewness,RMS_Kurtosis
0.0,6.116145586089628,1.2759773999054314,-1.4579602303608161,7.130871840638937,1.6761532269794044,2.0768284862384156,3.1738788225916257,11.460489679882992,73.01374545710344,76.69793618153558,3.4627606978234957,14.199339413251138,23454377833.30029,85164652016.35951,5.349410603903525,28.81011694005242,2.034176206187282,1.902807319692256,5.632098716451028,41.03843935202149,1.3772926524166877,0.5819344084308491,-0.04347651182574051,-0.6600761919621823
5e-05,18.499677952494004,3.883812109173234,-1.399928631642176,6.936236229493906,5.118026078744316,6.459096715672873,3.1985974230872953,11.598993702177571,222.73402678021947,239.30399638943095,3.5006378258884547,14.454402740406856,73578295456.8816,269800301030.92957,5.360199830583082,28.87577207223409,6.212793922749487,6.116253773859342,5.866715141174935,43.979625861598535,4.170913499952331,1.777919783466084,-0.02748625089657944,-0.6580146089234304
0.0001,31.427985923906203,6.63637350046137,-1.3355668402708203,6.730453998901876,8.783560315465339,11.292254291893135,3.2183060391645886,11.69987114652669,381.79748680738913,419.67069748089006,3.5349232560246677,14.680756150974112,129744345754.98137,480235248490.7904,5.3684452722799945,28.91604481290455,10.664827294547498,11.064876236015428,6.103370337268938,47.03586111430824,7.094668405636719,3.0519321370619474,-0.010281415104032457,-0.6550653403966153
0.00015,45.266398493404495,9.610289391324295,-1.2642139538017239,6.511159426976835,12.78942868638998,16.75115885163045,3.233702117587337,11.769299756226365,555.1507011753653,624.532609840007,3.5654867342083922,14.877579092477191,194149362408.5451,725106832408.2236,5.374344195016045,28.93407308058807,15.533479296713143,17.009694922632967,6.341329689248179,50.198582053552315,10.232304162849307,4.443704949300117,0.008214575614645888,-0.6510549158004721
0.0002,60.292749512898475,12.866226529861942,-1.1852866909842696,6.276144858496274,17.234203297095203,22.99972576357305,3.2448377214927233,11.807634171909339,746.9165179030039,860.3461572035416,3.5921900919125496,15.04416591438434,268952310235.63446,1013166511230.9246,5.3780961675975085,28.9331373752663,20.941088054454625,24.24048716931672,6.579793576893279,53.45729883790042,13.648417629141285,5.986853487076456,0.028055383535569068,-0.645755527039519
0.00025,76.66507174514629,16.44228592051838,-1.0983024985728091,6.023453587452092,22.189021828356328,30.177064032627065,3.2516716197946276,11.81471988184594,959.9833054979595,1132.7809332247664,3.6148915655456375,15.179965942830357,356111827155.0251,1352640208920.5127,5.379909747109076,28.916734308994226,26.978081735634692,33.066334918519615,6.817951053877602,56.80034365705058,17.381117818257827,7.705725648535228,0.049277340790263406,-0.638891651255157
0.0003,94.39802306117916,20.34945326598244,-1.0028836416116929,5.751460168861653,27.689943201082325,38.38464423635669,3.2541583826105676,11.790572965082195,1195.6773517108602,1446.2452361012868,3.633446987095318,15.284613519954547,457228125271.06433,1750579731928.898,5.38000845447576,28.888653192275612,33.694169439702584,43.804787318782914,7.055019324641296,60.215501975616405,21.43660249687009,9.612974245374152,0.07190538766799269,-0.630148855365317
0.00035,113.3498601168036,24.5694239584123,-0.8987399105102982,5.458878156169627,33.73288904810326,47.67536914389679,3.252272907928556,11.73551770952928,1453.5436778443402,1803.4777508868453,3.6477181570925628,15.358011881845876,573400838371.595,2212249620243.28,5.3786368117240455,28.85306165321032,41.092396109482685,56.77005458235752,7.2902572249710405,63.690299426159896,25.786065156995054,11.70802462120066,0.09596013693409498,-0.619191227462685
0.0004,133.22101876409903,29.05498882152279,-0.7856694237125144,5.144838770597609,40.277253650920336,58.04139290948923,3.2465344923550314,11.652828858307815,1731.257608815644,2205.229706677685,3.657601719491897,15.400550311516827,705108107725.2285,2740594224340.9077,5.376064339063112,28.814578465640263,49.12650956847604,72.26064356216288,7.522962969269221,67.21202377534706,30.365179713380677,13.976553846485386,0.1214586595588589,-0.6056748728795083
0.00045,153.5645375808729,33.73296586161423,-0.6635910946072681,4.8090705947206,47.2430242888359,69.412255224814,3.237232572446915,11.544846640178037,2025.0218869291054,2649.7958265964485,3.6639895995798777,15.41853381329721,852123441705.4084,3335822623810.202,5.372594584512876,28.778385355384323,57.7018630993321,90.54685988594632,7.752465881488205,70.7676201596129,35.07623277969201,16.39101419956972,0.1484113334312447,-0.5892615049687899
