Frequency (Hz),Amplitude_Mean,Amplitude_Standard_deviation,Amplitude_Skewness,Amplitude_Kurtosis,Counts_Mean,Counts_Standard_deviation,Counts_Skewness,Counts_Kurtosis,Duration_Mean,Duration_Standard_deviation,Duration_Skewness,Duration_Kurtosis,Energy_Mean,Energy_Standard_deviation,Energy_Skewness,Energy_Kurtosis,Rise-Time_Mean,Rise-Time_Standard_deviation,Rise-Time_Skewness,Rise-Time_Kurtosis,RMS_Mean,RMS_Standard_deviation,RMS_Skewness,RMS_Kurtosis
0.0,7.60559711811967,1.2450347804291162,-4.172648667056025,19.8853438828269,325.3852805409334,317.4644406775884,1.2450678840254306,0.7907893284622523,322.1056436486639,69.27137015066884,-1.529251797775578,5.315448684755719,2438795605.9178357,3454681124.274852,4.45757602586037,25.489363632451422,6.34254294110453,1.4914997232367253,-1.1329332786061042,3.3348675732798405,3.45003637412472,1.048700442762038,-0.5903925352850212,-0.18660044989211189
5e-05,23.001549706371897,3.763948689701179,-4.165475456110121,19.853437549805268,985.7826432970251,964.5573446738766,1.2560064808135027,0.8332904584516823,974.3540880359121,210.5832903622528,-1.4943343868132293,5.177184343691369,7414566611.260236,10706706092.90169,4.613588949630053,27.261563238694247,19.184264772113465,4.5302792993112675,-1.111159454725391,3.254639538765053,10.433917660723784,3.172984388092687,-0.5870005302781427,-0.1903963833816742
0.0001,39.06980421849656,6.38094985868225,-4.160021340057582,19.85520313206783,1677.4919573794816,1646.117155248734,1.2672501386285668,0.877386846976925,1655.3963643181537,359.32699980326544,-1.4551339907937557,5.030245769142553,12664123838.567307,18657737326.93603,4.777576661682955,29.171992480209155,32.590637424769334,7.724834858575785,-1.0856458827153406,3.1652491978966397,17.722788584925308,5.389533846517994,-0.5821801525969031,-0.198224503482741
0.00015,56.26335171085267,9.15635861532405,-4.156040101028659,19.88944852999684,2420.3690732219616,2382.0207510363384,1.2788545757687437,0.9232895750535963,2384.4844850269064,519.528817740479,-1.4112293079016,4.873249115110006,18344156522.98396,27600366521.9701,4.950124632565894,31.23372711331986,46.940397719560984,11.162958361715125,-1.0560729638320814,3.0658541858058284,25.52218767405245,7.757812208050848,-0.5758502754283058,-0.21032250525225038
0.0002,74.92588436281464,12.130123038663593,-4.153252379344222,19.9547353270373,3229.7686255779586,3187.9970248735553,1.290883852901864,0.9712556633407465,3176.265118836214,694.2839367865402,-1.3622403523459814,4.705141447094463,24580561226.21148,37810348071.80808,5.13183454322823,33.4608346370919,62.52146332755283,14.912603416149183,-1.0221401637903569,2.955711839452489,33.988098851589136,10.321847543629406,-0.56796835519167,-0.22679418331995338
0.00025,95.25166932971712,15.315244477498213,-4.151358557181536,20.04951280444472,4114.783012585114,4073.8551279542407,1.3034143327950778,1.0216034961539062,4039.0760329358804,885.3845347115953,-1.3078279134815525,4.525257007661128,31454930288.258453,49526063910.03947,5.3233329873485635,35.86857533472003,79.49744996905687,19.014086807873472,-0.9835786769420398,2.8343127406721003,43.208746836044725,13.104701359065373,-0.5585272563232379,-0.24762095526461536
0.0003,117.25633272288725,18.69363421731179,-4.150034724082417,20.172203776624748,5076.9278149569645,5042.133452528142,1.316537215859908,1.074724701362464,4973.702246736656,1093.0572698998208,-1.2476605848017137,4.333253033438934,38994113670.8615,62930066459.12372,5.525275271889509,38.473537538368994,97.88324152339311,23.4746972373943,-0.9401337142217144,2.7014060278117054,53.191336317599486,16.104608522618005,-0.547550670332482,-0.2726673909998327
0.00035,140.76079534396652,22.214743695283136,-4.1489165391918945,20.321262206750905,6109.374257023972,6087.270324047358,1.330359750017595,1.131089725876702,5972.686383715294,1315.8338152440726,-1.1813989280547668,4.129166547956063,47163611185.613815,78133898157.47192,5.7383330917209046,41.29355017251126,117.531482078807,28.266201113558886,-0.8915509057961977,2.5570749342220545,63.85475925948704,19.29306984693225,-0.5350754117043783,-0.3017339945171127
0.0004,165.38967897487439,25.79706186023141,-4.1475586700850675,20.49504026493394,7196.792167753728,7195.364894164187,1.3450079736168796,1.191257435348727,7020.250759703222,1550.5593300795267,-1.1086528515962213,3.913329506625769,55865321337.58493,95167135860.75406,5.963167238726726,44.347345708626555,138.13112944200702,33.325322807252476,-0.8375221725463514,2.401619906015368,75.02886585835076,22.615055428607505,-0.5211331268672477,-0.33461264891926534
0.00045,190.58446314069195,29.332453408455375,-4.1453789735254265,20.69153659689811,8315.8224591322,8344.549750804144,1.3606295477536838,1.2558839992849844,8092.843285005152,1792.54225849305,-1.0289617803428681,3.6864129882136716,64939855800.2568,113971318663.74437,6.200388445330503,47.65398206911163,159.2183133922052,38.55720033510984,-0.7776374069447933,2.235497274043084,86.46042325855015,25.991351115507968,-0.5057422571897936,-0.37110254503634543
0.0005,215.6306311609585,32.693094058846356,-4.141578061370453,20.907949128630015,9436.152299112593,9505.96582756121,1.3773980070914478,1.325738926465271,9160.275776197012,2035.8374869194458,-0.94179561681826,3.449568481037028,74173309167.88419,134399092462.88081,6.450508116411543,51.23202321173888,180.1988251605822,43.8418716140332,-0.7114031403705048,2.059579756411803,97.82542568483929,29.322886128974275,-0.48890078601109604,-0.41102587263573165
0.00055,239.69706367360052,35.740505812951106,-4.135008158044418,21.139833490544003,10522.128049042623,10645.269483003247,1.3955186378372386,1.4017258766020513,10187.381694299835,2273.6412461090704,-0.846565888327193,3.2046339970182203,83308052270.74934,156218555291.44794,6.713879796655803,55.09846394712379,200.38081642195482,49.04321808587797,-0.6382688920752706,1.875465753607589,108.74695720549273,32.49677027989021,-0.47058486956834006,-0.45421820903273424
0.0006,261.88504849987646,38.33618675202558,-4.123979002925997,21.379833731416817,11534.799296205174,11724.586554234778,1.415237319166191,1.4849160857682504,11136.083197134436,2498.771772175246,-0.7426578391088582,2.954447234746347,92056889168.08073,179122410599.94083,6.990633672343056,59.26739688165996,219.0155895856072,54.01957554365688,-0.5576428710582507,1.6857398385733422,118.81741657881929,35.39364934574149,-0.45075241623185136,-0.5004941853022165
