Time (cycle),Amplitude_Mean,Amplitude_Standard_deviation,Amplitude_Skewness,Amplitude_Kurtosis,Counts_Mean,Counts_Standard_deviation,Counts_Skewness,Counts_Kurtosis,Duration_Mean,Duration_Standard_deviation,Duration_Skewness,Duration_Kurtosis,Energy_Mean,Energy_Standard_deviation,Energy_Skewness,Energy_Kurtosis,Rise-Time_Mean,Rise-Time_Standard_deviation,Rise-Time_Skewness,Rise-Time_Kurtosis,RMS_Mean,RMS_Standard_deviation,RMS_Skewness,RMS_Kurtosis
11001,11.48929157,24.40786188,6.412827323,45.15555361,1.749726291,2.754223104,5.361087266,34.66290425,112.4910882,212.8179147,6.085744109,41.82337158,3058770622,5254784051,5.794095422,39.02083507,10.06516033,27.63600029,6.717622139,47.47484889,2.170261495,4.629887601,6.454005987,45.91137621
11501,11.38533024,24.16319003,6.437380661,45.46452026,1.872602549,3.078016662,4.52163569,24.45514569,115.3330463,207.7940155,5.580908256,36.7677084,3429928834,6165844432,6.100106175,42.59167132,9.729019494,25.27303227,6.721043747,48.28640413,2.151436906,5.079162646,6.5642107,46.30670749
12001,11.57654332,25.50537488,6.530900154,46.82583171,2.766879467,6.379548782,4.819970972,27.25478556,153.8822174,357.2134406,5.473074378,34.69127989,5677912773,10232240833,3.594550155,15.26033975,10.03410758,29.7795369,6.79077001,48.37058208,2.209262973,5.495104417,6.510051688,45.27698194
12501,12.27219232,31.30793308,6.668022934,47.28811409,5.401445864,15.36515605,4.621401644,23.27623468,252.5998111,694.1068557,4.849533544,25.84577022,19375240704,34951268140,2.390562394,4.978812821,11.49688319,32.38206152,5.765766223,35.07485967,2.093459957,4.694346978,5.99915473,39.39800915
13001,13.5243295,37.55559647,6.539778313,44.84223598,6.790981448,18.14559678,4.443019058,22.67630613,283.8721418,759.8145016,4.846732007,27.0676667,45188454160,82952898679,2.38770392,5.46858695,9.600444591,20.47639808,5.423747571,34.88226323,2.07315025,4.634678005,5.260897777,30.36793122
13501,13.18145263,32.47041662,6.179288009,40.90872585,5.778045733,14.75705197,4.115701719,18.71573321,266.4302599,711.3672823,4.563009249,22.45632441,43928465455,84524613193,2.815537316,8.527400879,9.101211901,17.96712673,4.467051091,22.88086777,2.490003117,7.081452559,6.230226152,41.74076611
14001,11.89395092,25.47248327,6.085197517,41.43597852,3.158617465,7.701992758,4.388715751,21.56945237,138.2158831,290.571763,3.867720046,16.1353017,22978847167,48325653506,4.017795742,19.26038832,6.362908401,8.89583723,3.268752529,11.86410262,4.015796585,10.58193566,4.635413215,23.82962311
14501,11.54878376,25.66490866,6.4410396,45.12233651,1.549147042,2.430414701,4.007226645,18.16848639,96.58250853,180.0611074,4.559157276,22.93512099,12552893511,25852595483,5.071153781,28.60431551,6.062094764,6.91839652,2.815123191,9.39617958,3.293734324,7.06012873,3.609422008,13.74946888
15001,11.26900568,24.81389212,6.465191666,45.59149974,1.508520038,1.630856768,2.66981997,8.548052539,82.41615051,86.89589726,2.380616402,6.079286558,13239431875,19704999941,4.370488912,22.99900767,6.848685831,7.409113773,3.199324345,14.18297486,3.288204167,7.65028711,4.763286879,26.60019521
15501,11.37636263,24.58597203,6.439563796,45.335534,1.797067266,1.894776135,2.619531159,8.503353068,95.32256452,96.50891975,2.349103244,6.299411834,18125828576,25542806804,4.941987154,30.70382653,8.818695905,9.609827666,3.187365516,13.92452242,3.023029145,7.606597925,4.544472192,20.3977888
16001,11.79710356,24.1368165,6.214903587,42.67183213,2.371331606,3.49572926,4.108287464,20.59094692,127.0411991,193.3498762,4.297290063,22.22798532,41245036652,73745163061,3.247119299,10.74864459,15.57439096,26.39367195,3.943094469,18.13430485,2.121827264,4.253470973,4.551256672,23.02599166
16501,11.38709066,19.95705537,5.965874489,41.49029718,6.487637769,12.92515315,3.180103519,10.45205371,338.7585459,697.7758219,3.286854171,11.10303962,1.41685E+11,2.9362E+11,3.030440538,8.662838627,49.26345625,101.4675555,3.203093437,10.37492655,2.878833573,7.103319515,5.354639592,33.37927821
17001,13.21274428,27.53139181,5.796320933,37.78105644,15.91459028,41.22958311,3.620889604,12.9952948,746.5414716,1843.291319,3.337304558,10.56436325,3.8206E+11,1.07183E+12,4.055845561,16.9039827,118.9329454,306.7780848,3.540689341,12.22522713,4.590393318,15.01825529,5.464020556,30.89066247
17501,17.07647696,48.7160777,6.16028533,39.64195621,25.66610993,96.79997653,5.248298906,28.00627024,1237.623561,4603.909345,5.196087328,27.49043889,5.35915E+11,2.01871E+12,5.219700805,27.71539116,186.0251745,696.4889182,5.20673018,27.59374217,2.876241228,6.95637335,5.292767252,30.99535847
18001,17.10206517,47.43657332,6.352205249,42.50598387,14.6290559,52.72773813,6.009994008,37.54553831,724.9907261,2614.739945,5.924385153,36.48242745,2.69347E+11,9.73265E+11,6.020717024,37.75400527,103.5787872,374.9098268,5.961709032,36.96048873,2.685536184,5.700878538,4.780836807,24.41624613
18501,16.2351458,40.68092146,6.587498878,46.59073364,11.82943683,33.32355246,6.04406723,39.59097263,581.8449803,1646.924781,6.03144011,39.41336075,2.12747E+11,5.96918E+11,5.949601554,38.22066268,82.75492504,234.684233,6.016292199,39.14041289,2.377735894,5.398409283,6.328237469,43.70241872
19001,15.80927888,39.99129869,6.685762373,47.54682733,10.30543569,30.46969778,6.813490296,48.67802392,508.3849237,1519.056813,6.817338891,48.72534894,1.86653E+11,5.56841E+11,6.751088531,48.02277564,72.17039593,219.0561467,6.799046278,48.52640344,2.221981327,5.567541589,6.653627364,47.26627326
19501,15.91809449,41.01760205,6.687395644,47.4696713,10.19547249,34.92295896,6.863039768,48.83879232,506.8780775,1789.301364,6.867220528,48.88547159,2.03501E+11,7.34599E+11,6.746009201,47.66189073,74.07077798,275.8394812,6.827064017,48.46278536,2.181730238,6.152443369,6.799308795,48.5886184
20001,16.1142516,42.64397369,6.577654914,45.65722219,12.71494661,47.38542452,6.346918631,41.64440481,679.4640623,2569.41305,6.278159504,40.91976621,3.9246E+11,1.37049E+12,5.772264248,35.77730023,124.6082171,460.1624828,6.010046361,38.20323377,2.366387005,7.310276443,6.51684234,44.06808141
20501,15.23327124,36.50032286,6.451659182,44.57443309,12.49200404,39.93400622,5.10416877,26.15959028,695.9468945,2333.922697,5.152193054,26.90630585,5.07893E+11,1.80707E+12,5.22800247,28.4025036,145.9284052,519.8410475,5.246768816,28.49704276,2.19910109,5.54973591,5.48299828,31.68720177
21001,14.12180204,30.73815006,6.387324959,45.21627,6.396035663,13.19043202,4.673128806,24.47838923,303.3291226,645.0433262,4.325677711,20.20376438,2.06689E+11,6.1386E+11,4.633628276,23.0761046,47.29891327,136.6606801,5.575453605,34.67690743,1.70001675,3.120640791,5.032821116,27.86084714
21501,13.69247679,32.18441686,6.616627989,47.18672061,4.482951576,8.082231212,4.805880203,26.01130069,194.4354523,328.7424793,4.425990451,22.04415198,60804291635,1.74905E+11,5.566952207,33.07486809,20.75876502,45.19005474,4.929134285,26.81332622,1.54267656,2.715340894,5.94442501,41.03709885
22001,13.70309036,35.31508997,6.664397931,47.13612163,4.165113102,10.56613569,6.400545014,44.36479356,167.5878913,341.7498234,5.825546546,38.42128731,24048517595,42110205900,4.603979378,23.27130815,12.08163901,15.4135412,3.483127434,14.34832053,1.443478809,2.707172237,6.157658436,43.01134352
22501,13.90827121,36.63559128,6.460437575,44.00637251,4.525798142,13.61761428,5.910440323,36.47737814,155.3142904,352.1122912,5.621957004,33.98976025,14641586639,27064394319,5.931334898,40.30652201,8.930687603,9.7122378,2.921564816,11.32463726,1.518821358,3.440991085,6.381488077,45.39110957
23001,12.33573401,27.98403799,6.428916046,44.72949241,3.204870002,6.282638687,4.31404494,20.04159688,124.1398098,204.480818,4.52481873,24.47537507,10356692582,21250479888,6.052286238,40.63133097,8.610404984,13.71852493,4.67285549,24.99934338,1.891912422,5.578218999,6.147809555,39.35657514
23501,11.66762988,23.34285609,6.101357687,42.22820447,2.958111925,6.386773069,5.254272685,30.25587833,131.6693508,258.3377798,5.10723424,29.18370923,7261522411,14062432236,6.227287214,43.89728039,10.32697335,26.0808801,6.047065147,38.85073264,1.719962762,4.040433028,5.579401131,34.32056399
24001,11.20322419,24.10611152,6.477615086,45.90098346,2.643232679,5.324001118,5.109289849,29.20171974,146.7132821,346.4614279,5.428543169,32.00290646,5772471685,11185530099,6.247633027,44.01328888,11.16195835,29.97447392,6.117834563,39.65551968,1.620008033,3.306744093,5.164295555,30.12858207
24501,11.11843902,25.11462943,6.501948073,45.81269006,2.28385223,4.916745879,6.293342948,43.68923524,129.9863814,302.3343281,6.415546352,44.83106011,4743429732,9446493080,6.303218677,44.34407938,10.6581624,26.09822457,6.547240736,46.17376925,1.472586238,3.260392269,6.414911227,44.87752587
25001,11.00813615,25.36512476,6.544111126,46.24870579,2.164761596,4.962142432,6.557040228,46.45426402,126.4641547,303.3206997,6.618317435,46.94674041,3976670948,8070931797,6.345197764,44.71513241,10.73180784,26.06559569,6.63549158,47.09246786,1.445089646,3.319906232,6.519787564,45.97237738
25501,10.99282525,25.5310921,6.558995408,46.39099191,2.205937944,5.10102657,6.558093173,46.41493353,131.053851,311.7102494,6.589909099,46.63530943,3407002523,7004096119,6.374313093,44.97622681,11.17610788,26.69944101,6.595334794,46.67464996,1.435767886,3.360882373,6.571450416,46.49548808
26001,11.01894895,25.67146122,6.562923426,46.42216655,2.263216645,5.278882468,6.569774846,46.50956884,135.4816697,323.1770489,6.593522687,46.6680583,2976863680,6164275737,6.388102281,45.08816511,11.55552256,27.65718452,6.598445102,46.7116444,1.440818313,3.412803753,6.589735419,46.67116871
26501,11.01289439,25.80526369,6.574163877,46.52565583,2.291561084,5.525990596,6.639606524,47.23182848,137.9222171,339.538799,6.661551001,47.38934534,2641298564,5491938775,6.393098999,45.11291491,11.72986722,29.0760414,6.675717955,47.54625663,1.42398829,3.48300833,6.653565456,47.33218055
27001,10.93051538,25.89571912,6.594377261,46.75157964,2.275440004,5.971557186,6.746350381,48.46388549,137.8278207,370.2533535,6.759734755,48.54047381,2367051233,4934841485,6.395828593,45.11699894,11.76095022,32.06145237,6.772915425,48.67469439,1.398501463,3.653145527,6.7460459,48.31201065
27501,10.87679509,26.472327,6.655107869,47.46168431,2.367655093,7.714715741,6.901155013,49.83355555,145.0528009,488.5389312,6.908398731,49.78505297,2129814492,4435708201,6.40994516,45.35258183,12.490562,43.60338379,6.928453653,49.81048152,1.426118238,4.287697155,6.808313894,48.37496955
28001,11.17323424,28.88139107,6.615041989,46.34651271,3.401387987,12.71003655,6.331865585,41.7377064,215.0368408,815.359105,6.274751738,40.98576672,1964974468,4213652682,6.487736241,46.21616972,18.32599672,71.09745555,6.215115754,39.98362099,1.581061478,4.938113475,6.224823933,40.07728355
28501,11.10375259,26.29661313,6.263418884,42.14574379,3.777044413,13.37711172,5.311820462,28.57419076,235.4298466,845.5300919,5.294843123,28.38213862,1839860497,4094814466,6.386353904,44.30211867,18.06117545,64.33942423,5.194370031,27.01745828,1.225331448,2.685461612,5.24623605,30.26796441
29001,9.985095972,20.79795586,6.272506162,44.05602424,1.432210063,2.885865057,4.059356016,17.26392984,85.13307479,174.9272439,4.091380102,17.59792533,1645398711,3466279237,6.448278443,45.69826448,6.762566238,13.40856919,4.243797188,19.16424113,1.027418945,1.910442946,4.867521057,25.50773148
29501,9.807902078,21.27393763,6.472951644,45.84619677,1.005031497,1.651322562,4.113232745,18.99054706,58.34056495,96.99455662,4.183902478,19.77406833,1533987565,3152169164,6.358005141,44.88384233,4.578562348,7.086284251,4.240068466,20.5666189,0.872824282,1.580892207,5.98828788,41.29504483
30001,9.760023199,22.06594667,6.503089979,45.82019107,0.71870168,1.135218837,5.274786992,33.78320722,40.99993575,64.22191441,5.208054127,33.0564984,1423508374,2973059717,6.40487518,45.18616606,3.470978278,5.541223903,5.413931305,35.4011578,0.826439211,1.683973943,6.271764294,43.66779927
30501,9.667511703,22.18269986,6.540541985,46.22616039,0.575919907,1.014215413,5.919746828,40.55105402,32.46190291,56.88130374,5.901832473,40.37641021,1336431368,2799290261,6.40390721,45.16901231,2.783566588,4.963917821,5.968117578,41.04014215,0.79133811,1.698649225,6.436205853,45.36552297
31001,9.647060098,22.25573679,6.55097662,46.32861286,0.495602792,0.930453393,6.156706596,42.94320401,27.66192475,51.93325673,6.157516979,42.95549042,1261256353,2646580871,6.408841436,45.21586907,2.391940573,4.541066934,6.18811272,43.24332718,0.78179729,1.708465567,6.47480073,45.73074154
31501,9.65080535,22.30315609,6.553111627,46.3458707,0.451267869,0.867315735,6.219730216,43.533221,25.02864351,48.22945426,6.227166127,43.60777626,1198432198,2514312540,6.408193548,45.20666791,2.168786963,4.218926273,6.249126191,43.80996506,0.778637437,1.714320273,6.486298011,45.82698481
32001,9.653020571,22.33393846,6.554469749,46.35626132,0.420128627,0.816951343,6.248789299,43.79530137,23.16672269,45.27873436,6.26023391,43.90541216,1144814898,2399477136,6.406207293,45.18560212,2.008583269,3.959906167,6.27899028,44.07634579,0.776725569,1.717822828,6.492754418,45.87848658
32501,9.654293267,22.35421963,6.555347222,46.36267614,0.396837131,0.776830102,6.262370749,43.91082086,21.77537941,42.91197263,6.277789786,44.0574043,1098885478,2299821897,6.403109558,45.15455401,1.887509363,3.750125538,6.295565462,44.21894483,0.775673987,1.720120698,6.496400407,45.90615102
33001,9.654959878,22.36709775,6.555899495,46.36652376,0.37975599,0.745052209,6.26763609,43.95102829,20.72162332,41.01521494,6.286799245,44.13111789,1059922796,2213400843,6.398931737,45.11410041,1.794328361,3.580157449,6.304397725,44.29105435,0.775350938,1.721791301,6.498145614,45.91813681
33501,9.655150169,22.37421606,6.556201646,46.36843424,0.367209922,0.72050548,6.265833359,43.92511406,19.92723293,39.50961171,6.289799562,44.15022041,1026994411,2138693580,6.393224984,45.05960608,1.722568136,3.443265451,6.307676702,44.31300084,0.775684256,1.723149273,6.498352897,45.91747429
34001,9.654960354,22.37637084,6.556287938,46.36867857,0.359076547,0.702253516,6.258586352,43.85035118,19.34897687,38.33884037,6.287754388,44.12357326,999875528.7,2074321361,6.385740258,44.989057,1.668539963,3.334521482,6.306486457,44.29467996,0.776696417,1.72435422,6.497171684,45.90536975
34501,9.654387613,22.37378783,6.556166038,46.36729144,0.354612448,0.689925857,6.244164489,43.70724399,18.96012229,37.46436843,6.28067347,44.05060641,977985515.1,2019248110,6.375374247,44.89151844,1.629939247,3.250450788,6.301012149,44.23733649,0.778421278,1.725484071,6.494519386,45.88088379
35001,9.65342336,22.36618704,6.555819535,46.36410374,0.354385758,0.68323877,6.221540928,43.48742637,18.75321158,36.86031581,6.267917351,43.92486534,961555738.9,1972434225,6.361105007,44.75755952,1.605767409,3.188633094,6.29084818,44.13674679,0.780992348,1.726533625,6.490170629,45.84187703
35501,9.65196622,22.35273412,6.555204474,46.35869161,0.358435367,0.682455567,6.185451785,43.13682186,18.73156022,36.51336469,6.247556874,43.72696507,950484146.5,1933100874,6.3401164,44.55953352,1.595911106,3.147583601,6.274649832,43.97943796,0.784578831,1.727428325,6.48357961,45.78314802
36001,9.649895982,22.33180506,6.5542351,46.35024316,0.36860139,0.687947198,6.130591715,42.60309336,18.9194118,36.42162997,6.215276413,43.41434831,946355995.5,1900060067,6.310157325,44.27543948,1.60166623,3.126579088,6.24966042,43.73814836,0.789536893,1.727965415,6.473756,45.69533441
36501,9.646952238,22.30049772,6.552751221,46.33720495,0.38738659,0.700916475,6.040261861,41.71483389,19.36982213,36.59722721,6.161822971,42.89475712,951200310.4,1872201751,6.263630752,43.82902808,1.62609125,3.12575959,6.209735724,43.35169802,0.796332364,1.72779409,6.458263323,45.55492278
37001,9.642814964,22.25349809,6.55044805,46.31653787,0.421770696,0.724222796,5.860817102,39.92981646,20.24959894,37.05535447,6.071653648,42.00772949,969649649.2,1848689252,6.176174714,42.97789612,1.676956216,3.146194487,6.140609891,42.6768735,0.806079633,1.726201395,6.431579414,45.30805159
37501,9.620719141,22.17894759,6.549920811,46.31378276,0.529101643,0.767933226,5.292469463,34.23634549,21.94759167,37.88582726,5.87824676,40.07459282,1018629313,1827574894,5.994933274,41.17513512,1.777594922,3.18932506,6.009998366,41.37861383,0.821356049,1.72105436,6.387455741,44.8903516
38001,9.377453434,22.03185625,6.593457643,46.75029159,1.614335847,2.434267922,6.469152199,45.9433218,25.24332483,38.8184052,5.607567739,37.45330289,1133432135,1801145397,5.619922373,37.49129633,1.956727131,3.233366339,5.859822842,39.97058642,0.841945017,1.700645408,6.381127832,44.90817209
38501,8.837105972,21.76317448,6.733289497,48.09106893,5.387965976,10.73582081,7.485302784,57.01802172,33.10983367,41.46156185,4.689486752,26.70370356,1420802132,2015142448,4.318989839,20.87069353,2.423673562,3.373919372,5.141383842,31.46594284,0.977932875,1.714663441,5.755691606,37.23526908
39001,8.615320595,22.87990443,6.818345963,48.5097173,12.38884597,21.68685265,7.610215916,58.87879952,45.52648038,56.59061016,4.483689693,21.63437726,1843060209,2845734667,4.636799499,22.62035033,3.186601863,4.369815217,4.725444993,23.92398557,1.262142292,2.033360462,4.96810862,25.30665986
39501,7.270965402,19.94553858,7.07751033,52.38130829,18.86507508,24.00554235,7.537813814,58.39405984,50.95526621,69.97019769,4.94115515,26.71154511,1961292964,3212679602,4.654694997,22.26623144,3.430399692,5.06054359,5.086708086,27.97859166,1.303972064,2.03493177,5.004609934,25.32854439
40001,3.959204333,3.557018449,3.102632647,12.58003774,0.443928038,0.337807133,3.405897504,14.67138586,22.53133985,17.22339034,3.314340388,13.80147998,16616703.87,14517292.06,2.763169851,8.907415959,0.471114947,0.345830105,3.40217529,14.69176576,0.205073948,0.175026569,2.908044893,10.62106514
40501,7.87003837,17.56043793,6.323235987,42.18115531,0.716151052,0.997368075,5.41772666,33.39931246,36.68324074,52.63020736,5.505976413,34.33942361,32077039.25,59300783.7,5.976393343,39.15752022,0.756880608,0.998351545,5.370844956,33.0720635,0.391882463,0.830055182,6.302482432,42.12764184
41001,10.89550749,29.57558642,6.08881379,38.270202,0.806223367,1.163258412,4.585727808,23.26265564,41.60647415,62.06511846,4.704930514,24.39657087,43357219.1,84121340.11,5.518313539,32.75575051,0.853069716,1.181153488,4.510775244,22.6226255,0.521046626,1.336769067,6.017934845,37.50349534
41501,10.02513923,23.25954999,6.584244533,46.70451192,0.744605427,0.947447796,4.596682869,27.4313789,38.4392873,49.88042467,4.713074735,28.6105989,46760431.7,70209119.85,5.430978544,35.91387255,0.806327656,1.026448148,4.589602342,27.28124063,0.471514888,1.055500029,6.550493066,46.48828023
42001,10.44260024,23.2942269,6.499681022,45.86877158,0.855619076,1.071918651,4.196006396,23.25127761,44.10728443,55.80520169,4.261262162,23.89420891,60148147.81,82248550.74,4.744675119,28.67807182,0.946231265,1.198754621,4.257918852,23.85055988,0.482470296,1.067920882,6.500157951,45.95338022
42501,10.87195163,23.08710942,6.382741058,44.65886257,1.04250019,1.190759433,3.585997593,17.61769407,53.54662558,61.37680026,3.609257656,17.83112349,76852548.67,94716919.58,4.145339013,22.95819018,1.170095531,1.3606653,3.729483349,18.9713167,0.490384795,1.069621722,6.455538892,45.4599954
43001,11.03373511,21.70489712,6.226276318,43.24851129,1.33844055,1.71069506,3.21067151,11.29369505,68.15260875,86.21246209,3.19189686,11.21205095,103199058.2,143598534,3.366204998,12.06475585,1.527613295,2.004645484,3.254979363,11.45360255,0.490996858,1.047560179,6.408356371,44.99520068
43501,11.29568449,21.00163772,6.085620141,42.76845158,2.562947026,4.662720062,3.049093301,8.923796345,128.8460662,233.5180802,3.0613292,9.026071168,205910608.7,389158519.1,3.182959945,10.2351172,2.972941677,5.46419732,3.067931434,9.106306324,0.488250991,1.007406732,6.42489438,45.7265127
44001,12.86411444,30.13595235,6.594961735,47.34562629,5.549712989,16.05241611,4.764937427,24.6872241,275.670732,793.3122364,4.767273382,24.7552094,472118723.8,1425015680,4.894001874,25.86323758,6.579495639,19.31436016,4.810767056,25.10684647,0.512669352,1.1363536,6.542818237,46.83223423
44501,16.41891421,45.60660756,6.072541016,38.72940647,8.388034033,31.79485387,5.351873665,28.77992267,419.694339,1589.312704,5.355175575,28.81483844,674388047.9,2563871084,5.333028794,28.57673143,9.77327891,37.08946596,5.3469563,28.72677052,0.556187324,1.361821443,6.450694515,44.39869826
45001,14.68926027,39.39161232,6.646178106,46.52786125,4.571166339,15.18617508,6.705630154,46.62343531,230.3296849,765.3907261,6.706625241,46.61979654,351889082.2,1157975854,6.686641584,46.56016763,5.25932688,17.41433858,6.702014333,46.6337711,0.543408549,1.32476539,6.586359177,46.34679725
45501,14.79320029,36.09732374,6.633116153,47.1389703,4.421370615,11.44429865,6.582416464,46.56277727,223.3384672,577.8720161,6.582886652,46.56817103,332457177.5,862537382.4,6.586319107,46.60977472,5.051108886,13.08485157,6.584502904,46.5873115,0.545763541,1.282303754,6.580936468,46.64191252
46001,14.82568777,35.55908456,6.605796652,46.78832997,4.319842758,10.69950833,6.652684723,47.22063933,218.3976594,540.7298563,6.652458773,47.21910625,321976859.7,800577831.8,6.654354788,47.22659331,4.922892729,12.20910987,6.653230872,47.22226583,0.547603701,1.2769144,6.568060239,46.48456349
