Time (cycle),Amplitude_Mean,Amplitude_Standard_deviation,Amplitude_Skewness,Amplitude_Kurtosis,Counts_Mean,Counts_Standard_deviation,Counts_Skewness,Counts_Kurtosis,Duration_Mean,Duration_Standard_deviation,Duration_Skewness,Duration_Kurtosis,Energy_Mean,Energy_Standard_deviation,Energy_Skewness,Energy_Kurtosis,Rise-Time_Mean,Rise-Time_Standard_deviation,Rise-Time_Skewness,Rise-Time_Kurtosis,RMS_Mean,RMS_Standard_deviation,RMS_Skewness,RMS_Kurtosis
7001,14.47051709,32.1159276,6.499592681,46.13662546,9.489356303,17.7006711,4.437827576,21.32820868,465.5100153,857.0798293,4.581706951,22.68473022,3906964901,6581869650,4.822286347,26.4035611,7.275023049,19.71039115,6.307550532,43.18991924,0.380358612,0.87972001,5.871306347,37.65030402
7501,14.80174133,34.89613616,6.475925372,45.04903496,11.73547767,31.82272628,4.857172938,23.48664066,556.4472779,1437.27718,4.894539391,24.23853972,3885824947,7953632379,5.575358508,34.84259137,4.556560189,7.602536606,4.419898377,21.54299936,0.347705737,0.717422093,5.98612796,40.64834841
8001,14.50018527,34.0044286,6.560713702,46.374796,8.938436799,21.86863496,6.254086719,42.76950151,435.499147,1047.87359,6.319851316,43.58918586,3319149237,7096728723,6.379232571,44.6853955,3.640071602,6.114633423,5.350507374,33.87800082,0.330717059,0.725558584,6.488375328,45.82959029
8501,14.47416266,33.81090992,6.568062036,46.46170607,8.298388156,20.71571927,6.694282865,47.73624518,406.6765497,1005.645408,6.68581986,47.68606235,3143494435,6716828628,6.453202491,45.63904155,3.427391982,5.884837857,5.781758257,38.81448311,0.332639706,0.732539255,6.462986298,45.50876143
9001,14.55258132,33.68453148,6.547506143,46.24534586,8.546353125,21.25174664,6.657007627,47.26573041,417.5501567,1038.667836,6.662580949,47.35565521,3145785729,6554302832,6.365804085,44.64143627,3.530310423,5.339505586,5.168268783,32.57110636,0.337785515,0.72813446,6.423462547,45.11941825
9501,14.48298311,33.17958237,6.550015014,46.38685812,8.663127761,22.17544937,6.564883996,45.74637835,429.5864362,1103.566598,6.539410044,45.37981372,3096437220,6138150483,6.137714785,42.00326736,3.827727916,5.692522687,4.168929598,20.22769827,0.345723645,0.713258605,6.340236838,44.30013988
10001,14.55039482,33.85097087,6.62094083,47.37240749,8.085792659,19.02875077,6.31411872,43.47885037,404.443245,910.5618919,6.131625682,41.27080688,2965380065,5334358841,5.450859776,35.25783108,4.937305929,10.63373148,5.704067083,37.58216554,0.345807925,0.659785142,6.094516337,42.0584448
10501,15.17516806,38.04383589,6.605407135,46.41774881,9.297407676,21.74233153,5.792390173,37.99186407,447.1072747,958.8805706,5.361036008,33.04634515,3885332650,8662517532,5.423228637,34.10614834,8.307879685,27.58298348,5.693434327,33.14771519,0.391314869,0.778446385,5.280473676,33.23048926
11001,15.38400305,36.90095385,6.39015167,43.73504919,10.56622297,25.10965174,4.854795211,24.84735621,498.5142984,1087.829597,4.903471065,26.4679501,5076341876,13927378079,5.125877021,27.13013446,7.101580068,20.86869336,5.969471555,37.54225578,0.555402842,1.425358519,5.960287205,39.34173536
11501,14.53385168,32.31558578,6.480079188,46.10914822,8.478781047,16.88883312,4.693442662,24.00813451,416.6326341,834.0829005,5.056848314,28.96500958,3333035600,6615430932,5.11681492,30.43279073,6.226194063,14.35251878,6.084088641,41.15667997,0.657726998,1.839376358,4.945944363,24.83487197
12001,14.55915551,33.54884812,6.521635473,45.95763817,7.740838781,17.18423,6.196827367,42.13309274,405.9683603,918.0843392,6.11516183,40.96512852,2983388254,5852126413,5.979187464,40.74651163,5.834803772,13.2981423,6.582335352,46.91541547,0.443486764,0.978613451,5.092341218,27.32382339
12501,14.49367542,33.77726925,6.556622099,46.32862104,7.595055486,18.20256697,6.50365254,45.25290233,377.1020414,893.6906335,6.575207113,46.44101458,2833373038,5875357518,6.385312834,45.01081293,5.840400362,13.38223398,6.539486234,46.27272494,0.39890017,0.848092264,6.395684373,45.07059469
13001,14.43034846,33.76629705,6.570668914,46.4825114,7.406082595,17.62027254,6.602417399,46.8198231,373.5510234,887.7335618,6.611986549,46.89431524,2767108250,5893676311,6.444405981,45.45616749,5.769276629,13.46819999,6.56358406,46.38164806,0.400158254,0.889746298,6.419314103,44.92785221
13501,14.45005493,33.79007707,6.565660033,46.43019423,7.454523977,17.78764336,6.59973735,46.74401793,377.6457627,896.6069923,6.590329937,46.65266035,2760719771,5862996704,6.413688976,45.14755522,5.762476388,13.41803541,6.555735501,46.32259181,0.392138456,0.887459007,6.516307108,45.99950986
14001,14.51035974,33.78876439,6.556202817,46.32976802,7.488759474,18.02134274,6.612297385,46.86788963,378.4427224,907.3257235,6.607033332,46.81932108,2831987045,5810337147,6.316885534,44.12914627,5.823642569,13.34801232,6.523016027,45.98477126,0.392525443,0.885801827,6.514895879,45.99684372
14501,14.57871886,33.66101442,6.540871255,46.17231384,7.507134198,18.45894254,6.647233583,47.2264814,379.3260393,927.0387961,6.637435451,47.13002691,2922437840,5597753865,6.126702412,42.20238769,5.901614517,13.10882868,6.461354569,45.36544583,0.395052088,0.879644835,6.491708461,45.77870628
15001,14.55349338,33.09455745,6.540712285,46.3060085,7.644669477,19.63507749,6.671049914,47.24036095,385.5124267,978.2560276,6.659705797,47.15781713,2915594036,5004516352,5.891051359,40.74927187,5.879021833,12.34680047,6.427744119,45.50861072,0.394578541,0.862721495,6.487166095,45.9101174
15501,14.58809717,33.83882121,6.621552882,47.39701394,7.601772274,20.13152378,6.553663686,45.29452256,383.1397585,999.3594566,6.56469832,45.55673689,3217515175,6663384142,6.033716334,41.19014979,6.197646802,13.51591508,6.502772313,46.72572483,0.396984198,0.888140563,6.571884866,46.99968635
16001,14.90993135,37.54120295,6.648330754,47.05784969,6.580842331,17.25074798,6.802937605,49.11642885,341.4551607,879.4733016,6.770686132,48.75305476,3919320057,12018847844,6.505333597,43.99193976,6.930624026,18.14863622,6.571873642,45.63135406,0.410015203,0.982964934,6.567144461,46.24158174
16501,15.19377569,40.48468959,6.659266241,46.8592956,6.735338108,19.42896538,6.703128899,48.05259944,346.2730466,975.0435619,6.751343299,48.60633439,4529915210,14966307991,6.251224791,40.65709671,7.245873547,19.30745667,6.510381138,44.7535054,0.436207204,1.030645313,6.470356286,45.00742521
17001,15.88630514,42.38684527,6.467823314,44.03759437,9.486121833,30.10315441,5.96508947,37.85072339,440.4309892,1405.945488,6.200261184,40.3925249,4498140821,15101514957,6.349299057,41.66627843,6.83890731,18.62432837,6.725764,48.23198672,0.492265103,0.986572899,5.826866886,37.52080273
17501,14.30468384,29.55641452,5.866242838,38.25701727,10.67611128,28.75607132,4.163014087,17.8001589,447.9291169,1156.960464,4.242699011,18.31531122,3980842295,8982427890,4.294239548,18.41362479,6.892339838,23.52554055,6.90980792,49.44313923,0.475011385,0.587367083,3.685819839,17.79028564
18001,13.76003359,26.71288209,5.116659691,28.32488967,11.15987746,32.41290793,4.302744123,18.35579688,406.2786434,1108.563217,4.713367513,24.31972768,3378251868,7612913873,6.137299388,43.32445571,8.329132616,31.85992191,6.26340466,40.19002714,0.603601425,1.034413841,5.104205875,31.23051326
18501,13.86304159,33.56859388,6.492804219,45.03036131,8.924949179,23.29289263,3.850767449,14.14897426,326.1561728,816.171295,4.22036741,18.40710463,2583539152,4339906457,5.058987046,30.17139171,7.293194637,24.30071466,5.40183732,29.43011979,0.729544545,1.628499221,5.875743849,39.17201881
19001,15.15959805,36.31738941,5.811291555,36.57243342,9.521363829,28.89160006,4.551743889,21.45888303,361.0587606,1044.40701,4.648036643,22.28471329,2469104696,4098290455,5.000965259,29.82983064,3.178435891,4.546351998,3.911872511,17.76652071,1.247978595,4.313037949,6.013737599,37.37157195
19501,13.49624506,29.01264489,6.170012277,42.60941495,4.197848894,11.05057397,5.903021746,38.26587565,185.6242971,447.7753762,5.890398709,38.36196882,2460223809,3832573908,4.771771201,27.95007572,3.083677806,5.29123191,5.850865592,40.8630997,1.447151273,4.920969035,5.695219401,33.30251404
20001,12.92151401,29.24374913,6.544700496,46.34108473,2.752181747,4.405053105,4.709211862,25.79245778,129.1324849,192.8004746,4.506612868,24.21603632,2601148241,4288311179,5.683463169,38.0805507,2.537788734,3.140099419,3.449089361,14.61467778,1.176811528,3.231479602,6.39664994,44.03279912
20501,13.01013364,29.5515745,6.512459511,45.92896175,2.687257545,4.411193475,5.449316479,35.30213896,126.5119137,194.631281,5.182097128,32.68247644,3157012660,4866972875,5.38828797,35.1033596,2.3970511,3.260389329,4.510791353,25.98983591,1.101311195,2.916784552,6.741984242,48.04698545
21001,13.09518994,29.42534758,6.496273341,45.77371854,2.837266574,4.375586964,5.315223841,34.17030884,136.9439197,196.0335744,4.949190855,30.55410153,4328262845,5725565065,4.481068198,25.92370557,2.672495772,3.570089642,4.604869401,27.22319812,1.067704914,2.896049918,6.760310366,48.19388831
21501,13.3691468,29.00983522,6.420368907,44.9885786,3.222094514,4.203321704,4.344096378,24.53609232,159.1622188,193.7931774,3.883642901,20.08959897,5790467504,6887585066,3.55908069,16.66574341,3.194860366,3.899725606,3.933432044,20.57001447,1.032852402,3.073210254,6.810591179,48.69238968
22001,13.44110384,27.24097193,6.319538204,44.26651706,3.750977166,4.743328684,3.409508304,13.56112919,193.435692,252.4754032,3.493114365,14.12946424,17204816478,36247408117,3.943822865,17.17333703,4.094970416,5.984279706,3.916785493,17.41236773,1.165982829,4.003963828,6.587184893,45.3657882
22501,13.80826958,27.43055735,6.276511102,44.61537874,5.580952156,10.42079359,4.056333367,18.17137967,315.6048846,616.7982102,3.690712882,14.10597185,93141719960,2.34214E+11,3.683245897,13.55210551,6.519998675,14.47438811,5.384842034,33.77386367,1.622809737,4.761546502,5.269255423,29.6846746
23001,15.37775911,38.32437841,6.717401303,48.29070942,11.63781655,37.33157471,5.345417479,30.35978116,752.4077022,2396.471862,4.967706556,26.24300483,2.54084E+11,6.40628E+11,3.082774573,8.594886762,15.819598,54.85716893,5.431099219,30.43927561,1.072209105,2.220540528,4.124667906,20.29742819
23501,18.47697502,52.27529651,6.217908803,40.49344034,15.65030415,57.63417391,5.45333137,30.13950034,1005.889433,3671.708739,5.287840269,28.45311319,3.31802E+11,8.96705E+11,3.342091751,10.08462122,17.7180477,57.69597381,5.133676637,26.66677697,0.831614145,1.914056939,5.292291407,31.91509109
24001,16.54205394,46.53896661,6.765736142,48.05981078,9.86246315,32.94403422,6.493022036,44.92899586,552.9317417,1754.993496,6.198885585,41.69639579,2.08089E+11,5.24131E+11,4.433539055,20.41113713,12.57303789,24.55435356,5.120025317,28.65306914,0.737597707,1.667769352,4.393651658,18.89141184
24501,17.05830749,46.63191408,6.535634657,44.89836287,10.06667993,34.72426297,6.482275154,43.53986736,569.24562,1733.869862,6.23132642,40.86512414,1.78658E+11,3.19183E+11,3.694771601,14.91497955,15.4000651,24.58313222,5.430031454,35.55490244,0.549449687,1.050396157,5.670331622,36.79003519
25001,15.86424182,36.92173607,6.384358101,43.97864874,9.598819167,27.4449031,5.673261055,34.01581278,550.8254573,1223.12178,4.666789627,23.58625309,1.56631E+11,3.0285E+11,4.085913501,17.95155206,40.07874924,91.96974883,4.298843323,19.75610662,0.478077663,0.785260165,5.272108583,33.70069553
25501,14.68884589,28.48774464,6.11978662,42.27390268,7.398826408,13.90276803,4.881523596,26.44329703,435.0382145,657.9120219,3.134560038,10.46121719,44112204568,59535032048,2.755820198,8.363908399,183.5016044,473.6102198,4.00263226,16.18986026,0.69709404,1.424577313,4.305387272,20.7739447
26001,13.56502397,22.79879194,5.837203243,40.44619905,8.203906653,15.2592772,4.157402227,18.81772278,631.7231814,1329.083355,3.782901411,15.90851279,12548493731,30680076994,5.769317145,38.98348939,422.2688343,1076.36392,3.423461858,11.30447318,1.173443416,3.389813375,5.30932873,30.94080419
26501,14.64445882,29.31136091,5.821451631,38.44297536,8.184472477,16.01629562,4.006549674,17.88539145,730.3275899,2113.160926,5.099028479,27.41164762,10180888033,17607485576,2.679146489,6.97875185,574.5954241,1626.532466,3.539888372,11.92916991,1.242516887,3.546120739,4.506042008,20.35524018
27001,17.33327235,44.9279769,6.112502734,39.59459581,11.12433609,33.67826956,5.084516527,25.85264719,530.1652836,1227.985018,4.598615455,22.47205058,12340921671,31588354993,4.657122247,23.03860677,270.4682677,834.3936092,4.443462942,20.79158528,0.69576981,1.691277938,5.701257487,36.81633276
27501,16.18227212,41.83797351,6.560744412,45.53045249,7.5154939,19.4863762,6.417608912,43.54102788,460.234924,796.1883441,4.23569826,19.87451892,7289215201,12920070266,4.448481663,21.70963555,50.1162867,149.3683773,5.194722234,29.19528184,0.497155979,1.01998141,6.297682643,44.15159072
28001,16.10209968,38.57807712,6.59370737,46.73463945,7.428582766,14.61039279,5.952418411,40.52630173,406.6858913,638.4192179,5.151244924,32.78479732,7662406389,10058218491,3.638605986,15.92766255,17.36604773,40.2727013,6.101940281,41.10487923,0.532892986,1.247396777,6.279289733,42.60106888
28501,15.79308406,37.38750311,6.592411211,46.69210351,8.197396908,18.61711572,6.090619776,41.05512732,452.4530312,1058.600111,5.945147147,39.34422135,15890769653,35213185569,4.173385332,19.20615011,9.886992703,16.4339191,5.002807367,29.54636719,0.482691749,1.086086871,6.127866512,40.51784726
29001,15.76151202,37.70379042,6.683820532,48.19131216,10.26898574,35.23805495,6.680340411,46.12911325,711.9009219,2605.654009,6.160966798,39.08590319,49667182615,1.36834E+11,4.181503386,17.80020343,7.860441689,18.23950524,6.663518174,47.96060428,0.438381127,0.82611945,5.614432735,36.47577164
29501,16.94762747,45.43399731,6.619205403,46.1632264,17.09122658,61.34061683,5.794542082,34.81747142,965.0615802,3562.081151,5.497992583,30.70065575,1.24183E+11,3.64676E+11,3.629836317,12.10471443,8.68729452,24.31121997,6.539816621,44.84325405,0.490030038,1.160884577,6.361891508,44.26271136
30001,17.81645607,42.30238187,5.850025633,36.79338991,16.86907884,50.98846197,5.039560435,25.68163351,695.7198675,1920.443169,5.104114936,26.29718534,1.31587E+11,4.47335E+11,5.139963678,27.4489297,9.150636307,22.07875457,5.34827413,29.90465612,0.59788966,1.4440694,4.981023837,25.62149916
30501,14.95809813,28.14588035,5.728785793,37.78182052,11.79053552,27.95852898,5.280455865,29.56792886,588.4528658,1335.446304,5.278080696,29.66210651,1.34685E+11,3.41385E+11,4.102470628,17.87051352,7.015663662,10.6599382,4.373081258,22.1887527,0.469596104,0.834731134,4.861155454,26.18189731
31001,14.97652953,30.84814763,6.260624541,44.19546712,8.990123854,18.10954017,4.747348117,24.46633146,459.1270398,873.0966871,4.542837384,22.90431329,3.72664E+11,9.51019E+11,3.376430917,10.46085026,6.91891386,11.89941201,4.788309924,25.68856024,0.499601875,0.978968553,5.963434012,40.65470424
31501,16.47787333,43.85426693,6.617072925,46.23257359,13.65635233,44.80125089,5.171429572,27.44141592,723.0880137,2296.879268,5.078288705,26.55075258,8.28696E+11,2.23172E+12,3.257293979,9.643429627,7.935249459,21.83962355,6.494943327,45.42281952,0.583317339,1.332442285,5.674483357,34.99863521
32001,17.94668924,49.91149669,6.171974495,39.92842409,16.17734226,62.62133546,5.573275243,31.30198154,908.2862077,3497.557127,5.575490965,31.42595959,9.53257E+11,2.93374E+12,3.879748529,14.89807324,11.38230808,39.70198805,5.69772056,32.91722721,0.570349897,1.373375864,6.220843834,42.75818861
32501,14.99719673,36.26710631,6.603243053,46.591386,8.81899625,24.93428135,5.412888872,31.00138281,508.349107,1448.645462,4.938803373,25.06062932,3.79109E+11,1.23464E+12,4.478780567,21.04955613,7.857824568,20.47356459,5.915366982,37.4732766,0.688756205,2.095648211,6.338749286,41.68656284
33001,14.27161738,29.02094835,6.330836286,44.61162185,5.648568592,7.228330045,3.156741231,11.04353323,301.6304421,373.0145273,3.061725073,10.82899599,43257430850,96375195374,3.160576819,10.17102591,6.10551418,9.249163727,4.987645711,30.72099555,0.64855789,1.817597352,6.373767353,42.91236388
33501,13.89445323,26.45218492,6.152661285,43.10111255,5.646158458,8.32764518,5.140234631,33.28186405,307.4430962,449.9767881,5.01771934,31.92866685,11309449906,16907985043,4.682491338,27.89633949,6.122790478,7.875854049,3.716458669,16.61280781,0.644103239,1.65151153,6.440558422,45.05576386
34001,13.81674295,28.47185931,6.474030219,46.64378467,5.253774538,7.938918131,3.854185509,16.43111484,293.0394217,479.0592376,3.982857755,17.69075541,6874214104,8075547439,2.946133038,10.37265961,6.268887639,9.341277783,4.40977824,23.60819612,0.72670919,1.762594599,5.466353412,31.93457766
34501,15.07068493,38.10637708,6.640087666,46.8849129,7.03782234,19.44777134,5.91589194,37.37775571,455.9764744,1324.51947,5.423738223,31.47549463,8307288742,16997889109,4.034894733,17.75212991,7.203810008,18.37572156,6.505090271,45.01636919,0.584795964,0.935156241,3.473228578,12.42151728
35001,17.01724355,43.53902864,6.120447408,39.77676617,9.703077296,30.04759486,5.203747295,27.31463744,638.0652746,2108.686267,5.111584826,26.1571333,12482504061,25855976039,3.728657783,14.51000038,10.24306251,30.21186297,5.811036118,35.35663106,0.664603243,1.478690591,5.093983693,29.09268658
35501,14.53817056,32.13330872,6.53942545,46.6510717,6.080950834,11.50906501,5.767769786,38.38335687,332.2979368,557.2890946,5.150968608,32.06643286,15236910669,29283339342,4.272999128,20.79402738,9.501725068,25.83668375,6.367968922,42.69704369,0.913217579,2.79841225,5.164239331,26.98244726
36001,14.8464121,31.09061994,6.276274717,44.11531728,6.834924141,11.84369891,4.931454448,27.80437668,391.1884679,722.8174962,5.170772168,30.32246111,28896061745,52903789388,3.184594193,9.87018497,8.33539986,18.1687557,6.491345247,46.35617594,0.703017886,1.823701564,5.317264249,29.58267051
36501,15.39830423,37.42283805,6.682924395,47.79973795,7.484900769,16.16391741,6.466725213,46.37523775,444.2935616,1022.329856,6.106602951,41.6103462,1.13847E+11,2.50499E+11,3.139131735,9.592418487,9.072169839,21.81108308,5.961670496,38.76875432,0.574944432,1.107384418,5.064499421,27.86116088
37001,17.19772918,44.4041514,6.295524353,41.91663794,10.82957866,30.15286523,5.941923429,37.98162588,746.9457427,2417.872968,5.559159925,31.85025365,1.13005E+12,1.9048E+12,2.272049769,4.689020743,11.60656034,38.93179434,6.469040412,43.27395589,0.61966874,1.316213469,5.861199736,39.002646
37501,15.1702925,34.05657372,6.43267377,44.82611572,16.39210543,31.94661724,3.546653838,14.34528971,789.3100518,1699.546715,4.277899682,20.96594524,8.31213E+12,1.40519E+13,1.885398426,2.183510605,15.75370833,50.22233161,5.372145803,29.7856276,0.840373465,2.434967648,5.667579253,33.37644081
38001,15.49111118,30.94066841,6.049877385,41.58941812,25.98184466,35.80017167,2.50702846,6.977320946,1178.501949,1611.273596,3.309526013,13.75620529,2.01311E+13,3.25356E+13,1.858567383,2.256182097,15.23415783,21.72045669,2.688660479,7.101308024,0.962734181,1.598234463,6.504134492,45.93877817
38501,20.5809794,40.34972099,6.130990202,41.5517102,45.50297079,55.32137939,3.475373168,14.50796073,2346.9215,2503.077354,3.292379016,12.77479349,2.38343E+13,3.72229E+13,1.95578406,2.693874664,35.08183614,41.45690343,2.525453853,7.835250683,2.131769409,1.547554355,3.6998369,20.82856085
39001,27.86196585,47.14733075,5.241965642,31.39579233,67.92350026,75.69473708,2.780526207,8.194337385,3618.455061,3603.9379,2.505256738,6.217308335,1.40902E+13,2.05364E+13,2.301175861,4.365422345,46.85218905,46.95350484,1.612191489,2.240342053,2.863465521,1.808721362,1.826116536,6.230690169
39501,20.73218616,35.38298184,6.10821342,42.70092956,48.8427386,45.51518697,2.149838756,4.638227995,2722.532678,2451.997353,2.363966806,6.277400886,5.19157E+12,5.68932E+12,2.10703381,3.663092879,34.9827959,35.66227184,1.858412239,3.781733187,2.242655116,1.955877165,2.996519208,11.81491202
40001,6.458790252,6.19366298,2.824513636,9.034957625,6.0425277,6.422052942,3.360118204,14.69882802,302.1071857,320.7721264,3.338596061,14.4736886,21177472426,21419363174,2.903621648,10.66253107,5.373489279,5.527949316,2.175216898,4.467435802,0.516549814,0.528741936,2.116305479,4.091773774
40501,13.08957239,25.82498172,5.656176735,35.48340825,13.11124005,16.32861806,2.903614559,9.141615608,646.123349,867.0377277,3.368871762,12.91207511,38891384365,58669203785,4.315978578,22.01757441,12.94854608,21.60857574,4.45701106,22.7422182,1.298535928,1.982658217,4.163767594,21.01169751
41001,17.68284214,43.61974076,5.722617616,34.62832884,15.58638872,22.32314641,2.913722473,8.804672105,792.0835677,1270.953728,3.727115358,15.91764084,46424399395,81732265210,4.333211467,20.88559902,18.04958045,41.19551657,5.139827935,28.44150977,1.709597591,3.720344169,5.475672703,32.8383842
41501,14.50120463,33.25935893,6.422575393,44.75784384,9.489236196,13.68464123,3.075428475,10.90702633,518.429273,875.9883582,4.497555213,24.91097253,38406766283,61658034758,4.907956894,28.91742191,11.76830365,22.65534237,4.5106685,24.86626092,1.421966181,3.433444433,5.405425514,30.99751845
42001,13.83482059,31.3003565,6.471847141,45.40194725,5.757498396,10.07395755,5.245985903,32.87984308,355.9310512,706.3708489,5.613680528,35.77211195,42716593940,59489308963,4.18882278,21.64890278,10.43985475,21.98563894,4.099102453,18.9069658,1.065216785,1.862681329,4.374926463,22.90592732
42501,13.68661784,30.01781887,6.547153795,46.89805888,5.032826601,8.649596676,5.598354053,37.04669746,297.4211179,451.7188382,4.984744026,30.76873717,65800919341,82562210330,2.232286583,5.317539853,8.942746865,17.45759219,3.593064328,13.04259035,1.235755704,2.803747374,5.466138026,34.97250283
43001,13.8772199,32.18834723,6.543237723,46.23896777,5.553495296,10.79658206,4.515010975,22.62904913,353.924274,644.7273712,4.14258911,18.72860693,6.06758E+11,1.29814E+12,2.867582276,7.517398988,8.889530378,19.98337907,4.29013556,19.12657804,1.544678261,4.401419931,5.04054801,26.53469945
43501,14.2845446,35.93984455,6.732413422,48.44336402,10.16425759,26.55371755,4.335046857,20.36852255,597.4173413,1494.81929,3.963715253,16.15878472,1.86994E+12,3.99132E+12,2.681899857,6.260044687,8.89815111,22.24655512,4.431122722,19.28043137,1.364326216,3.904916071,5.305651775,29.26356292
44001,15.77915799,43.14846616,6.322617973,41.92271796,19.19875887,55.48011336,4.221159553,19.12927107,1122.404173,3326.913876,4.321703536,20.00520148,2.84802E+12,6.08782E+12,2.426882628,4.552530196,6.924539326,14.62809421,4.836931064,25.32607079,1.136780431,2.527762997,5.266755106,31.44367327
44501,13.78472693,30.81665145,6.273440038,43.48323839,14.30556718,31.82249906,3.121508602,9.196681273,763.6854285,1715.051811,3.138257008,9.12521003,1.90446E+12,4.53976E+12,3.248500223,10.88535573,5.82489409,13.28538293,6.331101564,44.38590524,0.990528174,1.677058416,4.153567614,18.90305854
45001,14.54377435,31.78699428,5.664618247,36.01453928,13.5143504,28.81583751,3.280495336,11.42319719,734.6685213,1640.194754,3.54985139,13.51065678,4.35595E+11,9.68641E+11,3.064046788,9.454150659,6.565357643,18.70683696,6.325172641,43.24899064,1.071402724,2.236311181,5.188180391,29.50762471
45501,14.90442576,35.4783968,5.995738074,39.04998969,11.2780777,27.60584499,4.010332408,16.93900716,665.8700466,1708.535111,4.084980963,16.88667962,74536596527,2.24362E+11,6.515180619,44.62442036,10.75743225,32.75829891,5.311966294,30.13028063,1.161507641,2.889803242,5.559691497,33.08565392
