Time (cycle),Amplitude_Mean,Amplitude_Standard_deviation,Amplitude_Skewness,Amplitude_Kurtosis,Counts_Mean,Counts_Standard_deviation,Counts_Skewness,Counts_Kurtosis,Duration_Mean,Duration_Standard_deviation,Duration_Skewness,Duration_Kurtosis,Energy_Mean,Energy_Standard_deviation,Energy_Skewness,Energy_Kurtosis,Rise-Time_Mean,Rise-Time_Standard_deviation,Rise-Time_Skewness,Rise-Time_Kurtosis,RMS_Mean,RMS_Standard_deviation,RMS_Skewness,RMS_Kurtosis
5501,13.96712823,31.80867005,6.554205541,47.0182829,434.0925882,930.7799718,3.345957674,11.43769228,382.3705662,736.7256323,3.871509839,17.17398585,1.1792E+11,2.3956E+11,2.805295666,7.080242019,6.743806067,11.90851915,4.825042896,27.75364861,8.7728739,19.45216261,6.334048059,44.42614452
6001,14.16829335,34.38357776,6.530467377,45.62668604,325.6198789,579.8580562,2.592831888,6.528998679,337.6027676,767.8727326,5.29955132,32.47669561,1.08538E+11,1.8477E+11,2.251697485,4.350456448,7.644466225,14.73793173,5.330617293,33.6662674,8.423831473,19.40193154,6.473295059,45.20538229
6501,13.86993831,31.47624239,6.367155329,43.99275991,218.114086,425.8282029,3.498573862,14.56585198,281.6903295,653.0157162,4.344172111,19.14919469,75723328843,1.33367E+11,2.554222422,7.293767897,9.057277701,19.84662869,5.091071754,28.53918137,8.031807643,16.62289961,6.193167002,42.30357367
7001,13.19299981,27.89501075,6.343808528,44.6709875,50.91859155,100.7327177,4.352733327,23.27081529,166.7762394,331.7523172,5.740795485,37.77329873,15414287866,24324980006,2.042835954,4.012629974,6.607296134,12.34219462,5.506544534,35.22592847,7.481232431,13.59062135,5.933676699,40.86546542
7501,12.67440277,27.74992471,6.521957441,46.33947179,17.60937549,31.47642397,5.13538362,31.75934412,133.2245472,197.7840511,4.690703713,27.48970693,2037072461,3312975572,3.779112329,15.60174378,8.253498182,8.585182235,3.393787589,17.39980851,7.474225268,14.3884079,6.27671364,44.64388886
8001,12.77487298,28.71128696,6.514596031,46.06974949,13.67736607,21.49442202,4.820332715,28.1670085,144.6599129,293.200634,5.819168607,37.6031754,1438827201,2206386694,4.655534373,25.93976906,14.20079024,10.20444274,1.717950203,5.168259537,7.989348244,18.1254904,6.54006067,46.25154822
8501,12.76591483,29.37591408,6.537788041,46.14050579,11.2360107,18.29326254,5.437871866,35.7007975,130.0407712,263.3705374,6.321414986,44.3107036,1011909594,1602951515,5.572758749,37.44154977,16.17655608,13.33403765,3.243719524,16.05801375,8.718265176,20.71778702,6.365301706,43.5334416
9001,12.83215675,29.65790616,6.558371177,46.44956927,12.01439885,21.61781622,5.377286303,34.17553325,143.4557273,317.620352,6.157101616,42.31046224,795037404.2,1454416275,6.024161932,41.86746449,10.80070664,9.709662268,3.108215484,14.8367655,8.481440322,19.51707232,6.545917196,46.37725908
9501,12.95921019,30.44505054,6.579006474,46.56330759,14.07100382,32.75561399,5.908616222,37.5186522,174.9111372,462.5586083,5.997381029,38.12967157,692364445.4,1379856148,6.064698613,41.16265562,6.586230536,8.681666166,3.236185662,13.51587904,8.782693161,20.94527596,6.68943422,48.17784771
10001,13.13218724,30.89607855,6.532003808,45.91880859,11.80603294,22.40037171,5.064484073,29.1846505,157.9190163,327.3744564,5.737447964,36.9369832,583369150.8,1090865285,6.046930933,41.47987013,7.23030172,8.66668275,2.030478018,4.521463189,9.728888843,24.32328374,6.326993817,42.52019554
10501,13.12905688,30.21130564,6.534750943,46.09035216,10.61053902,18.86254805,4.74797284,24.705453,159.2474659,265.4943221,4.785817976,27.36978324,543152533.4,875839598,5.566224525,36.687224,11.81777604,14.44524578,2.696512387,10.70680889,8.954217623,19.24723116,6.459060998,45.88120166
11001,13.0689465,29.19682814,6.52533942,46.25271261,10.46283957,18.92556555,5.639416767,36.57517197,160.8708819,266.3565524,5.32254196,34.39398225,525510642.4,643691288.4,3.498933581,15.98123928,16.29171967,32.41361783,4.520230416,22.59398567,9.757237145,21.16519553,6.160847613,42.45518116
11501,13.19012296,29.73807306,6.567229563,46.95215095,9.557923016,16.99606843,5.973817876,41.74893332,160.4163917,287.5487795,5.405538588,35.35461156,818500158.9,1103514723,3.603140246,17.88163857,9.265930303,13.42633571,2.801218548,9.67857096,10.1567693,23.71874055,6.111884237,40.52485236
12001,13.70932935,33.86845708,6.650578789,47.21501236,10.84404034,24.93636095,6.308383792,44.14401001,202.4266314,536.5838504,6.527015485,46.52516406,1616517830,2002887117,3.180765595,13.59355055,7.552409009,15.18809307,4.940341039,28.98870681,9.993598062,24.69589469,6.434160138,45.27974277
12501,14.59623277,37.01104767,6.457462262,44.25477991,14.48800483,40.93829122,5.683809957,33.53350966,341.6389674,1149.020815,5.57700886,32.08039177,2656214058,5677209792,4.987880993,26.22024302,7.836463145,17.03510035,4.886712382,26.54789697,11.77605232,33.529764,6.165704848,39.68326994
13001,13.51347511,31.85593861,6.518297477,45.68648473,10.80990028,21.25513162,5.935490138,39.83853942,236.4652152,572.2874814,4.504821426,21.22874089,1666379023,3323392375,4.385419557,19.22565051,7.103379151,16.46406391,5.92510474,38.35549772,10.08195292,23.12388299,6.114941884,40.6931688
13501,13.32334536,29.11752697,6.454019342,45.94141699,11.9200818,19.85319351,4.685396872,24.85643865,196.4881121,479.2875872,5.457104269,31.77330734,688371550,1501875891,6.163188283,42.77371635,6.513506842,11.51273985,3.993112158,16.87999134,9.31089858,18.10865643,5.50636817,34.38656576
14001,13.53100098,31.44294204,6.532344925,45.9867769,13.55876046,21.96893875,5.066624956,30.56255371,190.2479821,462.4996482,5.863638949,37.02110934,483869328.4,685596236.1,4.733651409,28.62265287,5.60151846,10.30284053,5.489569187,35.84357021,9.051684119,20.09383304,6.507966201,46.08670936
14501,13.51259253,31.43872559,6.48816979,45.34206727,13.63764409,16.63448812,3.538528673,16.63143738,166.8657636,323.2254194,4.802665082,25.52086838,518520174.3,783668332.9,5.35435654,33.96263716,5.273336229,10.11415638,5.354602571,33.99398287,9.308027813,22.34239009,6.494766581,45.18197286
15001,13.27606819,29.77509432,6.55520888,46.73640799,19.72798851,33.16026844,4.22051796,21.66053725,148.1732207,272.0915829,5.049630007,28.31737956,480525553.5,598648746.7,4.372906828,25.82036443,7.926713681,21.68405219,5.356006189,30.75704709,9.03290059,22.17310152,6.615516458,46.77243206
15501,13.54211438,31.2946798,6.572657897,46.67971387,29.90493619,68.17622865,5.65893708,36.16232227,144.6909316,303.2192852,6.365303866,44.82801923,502841656.6,836495491.6,4.735523743,25.57114666,7.392260944,21.01970513,5.908367059,36.92092526,8.932446806,22.16573727,6.590343279,46.28407599
16001,13.77004019,33.03648681,6.560946905,46.13798755,53.28490701,165.1510365,5.453370957,30.6785159,171.8362215,418.6989161,5.720749747,35.23622943,592752498.5,1457904408,6.242667154,41.90909525,6.037414756,14.93835966,6.35449505,44.42278581,8.74225253,20.45417291,6.46798129,45.03272788
16501,13.83087047,33.42420407,6.614209924,46.8705332,51.73316189,157.0449217,5.986867852,37.50328364,160.6141473,387.9200402,6.441933526,45.33987437,770768473.3,2043960285,6.085704632,39.09928843,6.028313926,14.66039272,6.269583584,42.87318173,8.322394696,17.56554704,6.410362322,45.19422911
17001,13.97568901,34.02683288,6.56188462,46.01784994,41.71856736,82.66675409,5.12290755,30.56399509,170.3705454,439.7048646,6.313404083,42.13941855,807527673.1,2054140474,6.192467062,40.59367811,5.812293119,15.13054936,6.656176171,47.1540347,8.17739953,16.23182155,6.338838754,45.00431884
17501,13.6739308,32.0987481,6.565762304,46.38454225,42.32844239,91.96583301,5.191080742,29.42593218,152.188283,345.5311752,6.564057778,46.7694982,627915000.1,1261852207,4.858781109,26.30098746,6.093682519,14.51590714,5.651094258,34.2915209,8.362704533,17.30339818,6.388222189,45.1809094
18001,13.61117218,31.14003545,6.56247989,46.68058629,43.74326189,114.110816,6.031668448,38.87829294,157.2474517,336.4209448,6.294084066,44.14516515,495454750.5,1016607235,4.937534649,25.9054843,5.014152689,9.118192698,5.149858072,30.93290628,8.608550915,19.08526171,6.534278748,46.46560393
18501,13.63356513,32.05415961,6.571312883,46.42303106,47.98804025,125.3123868,5.705366274,34.91795275,158.1509223,364.1664731,6.449722936,44.89024416,453268338.7,943033615.1,5.871508843,38.67013385,5.873343627,11.66014081,5.714918857,37.76874298,9.176626708,22.04963217,6.597606721,46.71115599
19001,13.58204377,31.68186046,6.507467903,45.61122489,40.13968356,78.16870892,5.298772575,32.11590162,156.0520983,322.5513852,6.146397671,41.7605116,446308019.7,855727569.6,4.902389204,26.33556186,7.189116027,15.14543109,4.965855443,26.17418695,9.701438817,24.84792011,6.568926637,45.74686762
19501,13.31357105,30.0006165,6.555130403,46.66171435,40.88617023,67.64630926,3.880978595,17.13522754,152.593407,292.8329416,5.824164421,38.92799944,401050522.7,702527335.6,4.871117386,27.09843595,5.890488937,10.22695963,5.010773654,28.2924521,9.758273514,24.32048526,6.533380842,45.49895566
20001,13.46965718,30.96118115,6.572440523,46.73651064,46.3548524,88.87515336,4.585124003,25.85112788,157.7833028,350.7447883,6.542871645,46.63143552,390339315.5,757595655.3,6.308169549,45.18460413,5.489111095,11.8668045,6.224732587,41.92259351,9.569861327,22.44686288,6.591079006,46.8302174
20501,13.71504397,32.66532618,6.5387287,45.8606622,84.64927373,240.3351801,5.377031601,32.0273223,176.504493,444.2671566,6.498541519,44.78213542,528212717.1,1321439448,5.896788271,37.04977412,4.978436124,10.20745169,5.789681659,37.38138588,9.580406211,22.23174008,6.582890766,46.75052148
21001,13.54017178,31.65635319,6.555989196,46.29080792,107.4196639,347.6215937,4.995626078,25.12779238,184.9788653,416.6200934,6.120075839,40.85106262,473818916.6,903276231.1,5.138125324,30.45789833,4.401801654,7.856259634,5.550527287,36.17825729,9.63574884,22.48889902,6.543665483,46.15436577
21501,13.67149374,31.71115243,6.584911341,46.88035678,47.52964094,84.77972169,3.751081295,15.47868193,178.9073438,349.8186991,5.909537531,40.17571962,502200386.5,943939730.5,4.694145438,23.93736528,4.361166032,8.561854163,6.266620408,44.24721376,9.648132209,22.50438068,6.574190261,46.57146114
22001,13.91251027,32.91774737,6.500685178,45.38304754,47.19166916,98.48188678,5.242081576,32.53754593,190.7181272,429.2110343,6.508435395,46.40767078,543980850.4,1167713254,6.018922979,40.05508885,4.814527382,11.19905191,6.55779155,46.53189845,9.670894281,22.57853977,6.544410225,46.15334627
22501,13.65786229,31.14012702,6.550172766,46.42875018,47.82295487,117.9779759,5.434119835,31.6855277,219.7914858,540.767727,6.065412229,39.42315237,577493623.6,1257351180,6.081172159,40.76267113,5.444323019,13.29059875,6.021610342,38.58283858,9.67335803,22.50434773,6.580430941,46.72988962
23001,13.76002758,31.17786358,6.554048576,46.64200583,47.09200062,121.9198494,5.842892542,36.89754546,203.7725403,477.0692557,6.591244755,47.17226766,635082488.7,1326388562,6.054852532,41.36032939,4.972060657,10.19006975,6.169537256,43.21385994,9.772373228,23.36871258,6.609104475,46.92010628
23501,14.01845906,33.13535242,6.588668604,46.6435985,47.22823688,128.2074203,6.285616203,42.58235958,218.9603865,538.2580522,6.502261408,45.0545492,762919700.8,1821174924,6.541704751,45.61840174,5.614471662,13.08694893,6.474303755,45.67886319,10.00515465,24.53658229,6.536418638,45.58545344
24001,14.29806642,34.38110056,6.549190214,45.93942543,45.97464857,122.5155212,5.325146943,29.81609445,221.8424588,464.9827727,6.168941548,41.99349053,863758575.5,2092003682,6.00647806,38.34440378,6.439048226,15.87193397,5.950804349,38.04240079,9.71811952,22.43603544,6.51754398,45.85290267
24501,14.20522846,33.40411208,6.570301217,46.44659869,32.71125957,72.6894123,5.53682115,34.05152511,231.9919865,459.4029439,5.727917412,37.60380349,749850327.8,1457480400,6.111201914,42.87207067,5.786736778,12.68918399,6.3866858,45.12449431,9.752546819,21.37361498,6.466177913,45.87622554
25001,14.28318879,33.2680457,6.586696865,46.81363681,30.03739817,70.45921556,6.213065811,41.86419527,249.9996672,580.0795421,6.261549014,42.41199334,831257879.6,1654021207,5.702166947,37.53812747,6.041226654,13.35422066,6.458394188,45.99220081,9.7381953,22.13128511,6.525456414,46.05475261
25501,14.41929753,34.34882127,6.586819144,46.56831372,26.6050862,56.26882029,6.143510615,41.54425293,259.8403777,631.9044422,6.669829137,47.88950281,871736626.4,2177378277,6.613015575,47.12394517,6.483764023,15.78434034,6.504741418,45.28444677,9.863634983,22.45398734,6.511490683,45.88320073
26001,14.51793378,35.01658605,6.594810975,46.58687976,21.70508621,38.37292644,5.769942301,38.37506638,295.8477013,791.1081574,6.452487126,43.98526383,1038046967,3146440983,6.41644247,42.82095855,6.560020314,16.11632671,6.597697573,46.6711202,9.871587596,22.25122796,6.529780879,46.26469289
26501,14.54667924,35.12018482,6.576099627,46.28526033,18.16698938,27.1355275,5.059692577,31.8516896,288.536762,778.6721425,6.676894601,46.9406411,1031003198,3000165054,6.186361815,40.18777512,7.095208472,18.43156125,6.602683629,46.5270633,10.15462822,23.40102503,6.589168088,47.0440534
27001,14.31507994,33.47517826,6.547906731,46.15515425,17.41993781,29.40897259,5.56094768,36.82473106,298.7442939,778.1720762,6.630402018,46.56663358,815498079.8,1974616821,6.548534082,45.92551956,7.478368817,19.63459133,6.325037395,42.4828712,10.60953771,26.29582361,6.578119688,46.11418415
27501,14.20848497,32.39555585,6.574603699,46.88225693,19.06469222,42.81776601,6.310412165,42.89085296,295.4705446,741.1785277,6.511619625,45.0507512,767798440.6,1650922938,6.177289546,42.71047015,7.184008707,18.41082714,6.635119081,47.0280258,10.73071686,26.45034021,6.554519003,45.84138185
28001,14.33159126,33.69664609,6.550330992,46.17004404,19.92489102,43.4770832,5.993825779,39.41592982,274.6520961,620.1677102,6.54867526,46.58897204,751967903.2,1757361504,6.296463668,42.82109545,7.283352623,17.6108075,6.069452319,39.39625541,10.69232831,25.52695525,6.606477714,46.89564803
28501,14.26534074,33.69189065,6.575636583,46.4635673,18.31560985,36.95391597,6.141759032,42.32462421,272.48708,610.7180943,6.464256817,46.15791601,653966518.2,1488459214,6.583071775,46.83140896,6.069081447,12.71499993,6.242056928,43.64675113,10.72344281,25.3805278,6.536432487,45.89054604
29001,14.2744876,33.61072635,6.581734103,46.60389169,17.33128365,33.89890313,6.29817484,44.64797877,291.1289472,799.0822554,6.720991916,47.69930951,630060956.6,1404953311,6.514638516,46.1749762,5.869218394,13.31848979,6.545464883,46.56161619,10.63290204,24.21450814,6.560771968,46.61239844
29501,14.29697373,33.69042585,6.559074481,46.24371072,18.66020687,39.81842017,6.229096721,43.09073132,333.5079257,914.4405501,5.778429697,34.87666728,606965981.2,1288229327,6.25871064,42.8868824,6.001134238,14.92026678,6.589839093,46.28431385,10.77545486,24.65713363,6.543813604,46.35408976
30001,14.12019381,32.77765254,6.57345777,46.61350887,20.12024538,41.19643203,5.531001284,34.01503522,249.4611384,510.660399,6.16136239,43.08484653,559628220.1,1042455764,6.107888599,43.03129625,6.113825714,14.66857687,6.139206446,40.05846956,10.80924806,25.19422441,6.567550154,46.46175575
30501,14.24447538,33.48476068,6.604191849,47.00719923,17.86670146,28.26583546,5.31240019,34.53698368,251.7843382,509.058591,5.961626935,40.55520373,605312198.5,1227932549,6.257323489,43.97357298,5.172069659,9.233417795,5.925533321,40.82380013,10.99006243,26.14154025,6.623439235,47.1917182
31001,14.47445427,35.10707626,6.539614718,45.7543812,18.48910785,31.0688415,5.519418959,36.71294149,247.7522798,554.8481451,6.349217767,43.94016792,658771064.7,1447515328,5.769381227,36.36809258,5.106069555,8.976921232,5.31331964,33.52844768,11.40321609,28.6224556,6.592992602,46.31026715
31501,14.16773584,33.58221887,6.560160861,46.21299176,18.92514078,40.50008503,6.19592695,42.00238788,242.8333429,559.9669274,6.482308195,45.37603236,544485575.8,1112848593,6.249640685,43.68936178,5.137415473,11.9274788,6.65536408,48.10795678,11.54547211,28.40613143,6.452327848,44.35814141
32001,13.913677,31.98706615,6.582698055,46.87187719,20.33169802,43.68220128,6.299829283,43.75567921,239.3065486,516.2741666,6.378629662,44.63085536,533126516.3,1065385886,6.39796316,45.85014133,6.567174313,18.10491915,6.119178114,39.43484635,10.98847568,24.15744657,6.558498211,46.99023654
32501,13.99956871,32.80643897,6.587205277,46.74277704,23.82064306,52.51553304,6.160530006,41.10972072,243.5419971,523.0673546,6.310788027,44.30940015,577956967.4,1254774575,6.338071804,43.86077203,6.217440405,14.13757973,5.686651687,35.13755576,11.35723024,24.91998824,6.43280127,45.36830848
33001,14.04027676,33.455102,6.534356482,45.80298009,24.07813523,39.0647046,4.77840774,27.01816621,237.0175265,568.6321044,6.530570984,45.8767676,565153778.9,1095456482,5.959542963,40.05016126,5.940119906,10.14010093,4.732647994,25.61294312,11.16353071,26.09606643,6.616983093,47.1793286
33501,13.76418331,32.03500654,6.578536347,46.667366,23.81834306,34.8709551,4.307340069,21.93568922,259.2562067,680.9713184,6.67761142,47.69413328,606243360.6,1212682030,5.592086353,35.58277859,7.393822191,13.79181949,5.770851764,39.23592068,11.74937388,29.5943204,6.647586382,47.10336351
34001,13.75321743,31.99831188,6.565985538,46.50699451,24.86613054,42.39885398,5.104443981,29.75714874,330.5652977,860.7663021,5.645235134,33.69495204,714783454,1586428984,5.44423043,31.78926533,10.67768337,23.74286141,4.996259252,27.06782654,12.29396037,31.91733063,6.400961581,43.38608908
34501,13.66275662,32.09741348,6.574777969,46.49767975,20.00772551,26.18769356,3.233795978,12.83970576,277.9479768,410.429637,3.509172403,15.3347343,613514232.8,1009309412,5.361580534,34.98651889,7.93388851,10.63505547,2.64459728,7.862404652,11.04535628,25.89770177,6.536339616,46.33717854
35001,13.63000344,32.09591683,6.569717863,46.43424905,32.56871766,47.09757351,2.521766103,8.000088671,311.9623761,544.4934606,4.245394507,20.97689823,793060317.4,1218622643,4.774204125,28.34532561,7.910659084,13.82100866,4.537046188,25.7098304,11.4965625,27.08447177,6.441634001,45.44613134
35501,13.47572269,31.68168745,6.572787449,46.49326285,74.95007487,103.0374946,1.529208762,1.3289494,323.9489155,717.2615384,4.840628081,25.21339856,1021313738,1447884650,3.905427664,19.57517418,8.032716202,18.62707541,4.807203815,24.84060044,12.11580556,28.28064154,5.754603204,35.63765709
36001,13.46289643,31.6681494,6.57428341,46.51767039,116.5548789,206.3854553,3.311766424,13.70032255,219.8315593,458.2863933,5.861388134,39.1273051,1040997862,1528361192,3.973505858,19.46015389,6.139179284,15.85430674,5.797081527,36.29296429,10.05808719,19.72296228,5.816151048,38.582359
36501,13.32933185,31.20318362,6.541055674,46.05633866,76.99065232,145.5664872,3.790965783,17.35926038,192.1994442,401.2063387,6.154575872,43.01174533,798012434.5,1150938336,3.623355573,15.29087752,4.328457501,8.266801829,4.372930369,21.59535791,9.959654986,22.24391314,6.538102179,46.79809963
37001,13.17676148,30.23006019,6.551192339,46.4393814,27.40698857,66.73472236,5.536643857,33.53676139,197.3101027,463.162344,6.450575136,45.20212658,824525995.7,1168985934,3.599699402,15.3215762,3.757450297,6.712027581,4.388569653,21.19580646,10.6943293,26.46518239,6.232838546,41.36864914
37501,13.04753013,30.14521483,6.555366433,46.35603753,16.09658758,25.28798913,4.503420343,23.56045922,196.6017409,487.1156222,6.248248058,41.72452577,958885412.5,1358497419,4.99183746,31.06682595,3.058773259,4.724857909,4.645730496,25.97653838,9.213881349,21.28007024,6.612433182,47.17196061
38001,12.68556945,29.68729744,6.602957124,46.88097515,30.67065227,25.04266565,2.999475234,12.00118537,219.6011874,365.9756507,6.605279889,47.34704348,2167073120,3225397315,5.454036178,34.57601404,4.281090383,4.032996576,5.018725759,33.22289935,10.03855235,20.39860561,6.575346547,47.18585033
38501,12.26375031,29.62628878,6.776464495,48.6816796,97.72092895,83.7222536,4.095890252,22.98004822,456.7407842,347.8336977,3.9982549,24.37167212,6101069304,12884241261,7.4637637,58.76449919,10.30217824,6.307385526,2.777436423,14.16806701,15.15280842,21.59933661,6.048877701,41.33621173
39001,12.38176644,32.22389267,6.829917347,48.64162222,166.526291,156.2395915,4.352160519,24.78771162,646.5722069,406.255724,1.979202851,7.940069853,12035494109,25658823598,7.564604872,59.75770782,15.49924708,9.158641506,2.19830705,9.057437731,20.14650965,21.45162275,4.951452721,30.90868338
39501,10.30545568,28.09345581,7.089046183,52.51805508,150.1210805,152.672323,5.123284782,32.33813968,509.4693611,333.0039829,2.046117525,7.70774205,15842163433,28166837278,7.234939479,55.60596343,12.08559753,7.363839218,2.24345817,9.610400869,16.44596494,16.98820144,5.093865783,33.52437038
40001,5.445446688,4.232180491,2.761400899,11.48501344,26.91369162,14.34336868,0.424521074,-0.45667247,228.4228284,107.3839051,0.639640935,0.321990923,121338122.9,56131241.06,0.910977065,3.161723227,4.66293991,2.939228698,1.924252253,6.186833953,6.278423896,3.116529624,0.318489951,-0.720718161
40501,11.29612684,20.93174135,6.235788968,41.28435207,51.34742983,26.49012885,0.582021073,-0.121431931,419.6526584,233.014924,1.789410134,6.177358953,238719715,162270349.1,3.642494465,19.05588329,9.004488382,7.476544029,3.554253503,16.49200553,11.593313,7.630864097,2.342064328,10.2169647
41001,14.90409854,36.8071488,6.147084405,38.98825491,52.45249773,34.6478259,1.976900869,6.093242674,426.3752311,329.6083544,3.796921262,19.69059086,258423401.5,281968169.7,5.232919551,31.03904442,9.610395129,11.84168109,5.201487206,30.74540578,11.93171437,10.99520111,3.967317198,20.63275105
41501,12.23994122,28.44829942,6.64615297,47.26339939,26.70872847,20.59389097,2.678788314,9.910926686,224.7897101,212.4052357,5.158125502,34.0764143,146163697.6,199999325.6,6.386367606,44.94515889,5.774303614,9.144993179,6.370466446,45.24356014,6.675539544,8.157690307,5.639778719,37.58600863
42001,11.93554936,28.44305422,6.628104975,47.14430852,8.931721183,16.58586511,6.107440371,40.52911343,107.9780117,213.9201586,6.435775082,45.37054178,88453882.26,186973082.7,6.491409291,46.33570069,4.435787065,9.993405282,6.564694594,46.41240878,3.612899798,7.476611652,6.428253121,45.0209319
42501,12.12687721,29.07262426,6.586564688,46.51487389,6.367362161,12.16995781,5.895610996,39.99990015,95.85713742,214.4323998,6.495958796,45.90098231,84419384.23,200378521.5,6.598191604,46.75045673,4.402427458,9.520073316,6.359429359,44.22789721,3.295896406,6.982309468,6.399673109,45.26177462
43001,12.07845557,28.8896021,6.562150233,46.16554341,7.012066523,12.88486822,5.471149814,35.16917015,96.70456565,216.1444797,6.44668686,45.19832016,83942553.64,202398338.5,6.452352743,44.46792871,4.442841595,9.675454594,6.312211549,44.32236339,3.180284319,6.917300684,6.519590543,46.51571455
43501,11.85161755,27.69874518,6.588610238,46.76047674,8.601513367,19.2780345,6.168757737,41.90684187,94.95567188,214.7505758,6.603325898,47.30140297,75735441.89,164662206.6,6.510531994,46.32468205,4.666699226,11.68530487,6.454645112,44.34697653,3.324883292,8.030455456,6.638057059,47.58635162
44001,11.84225578,27.73076012,6.585102091,46.73726241,11.15205735,24.47261785,4.931554528,27.15963487,99.61120647,237.6344925,6.537367816,45.90152729,75707683.7,162496160.4,6.307662391,44.18004557,4.546497281,11.3030313,6.491947146,44.95070207,3.661913035,9.718800517,6.244646081,41.15872176
44501,11.81555945,28.27388072,6.58969236,46.560386,12.55084972,25.18547915,3.547211951,12.84127375,96.77465918,239.4781299,6.661982088,47.52914936,72550629.87,166217378.7,6.426438556,44.75245669,4.346695326,9.976458213,6.435308367,44.73667476,3.042703697,7.23895146,6.58992106,46.69860512
45001,11.74393649,28.24621789,6.569933739,46.26359134,18.75318907,42.90727894,3.552135435,12.87434628,104.7876316,291.1790928,6.661772199,47.00151855,69600668.87,169333437.5,6.616926581,47.10589459,4.026991303,7.956913133,6.30237978,44.39505727,3.141008867,7.077191383,6.275795709,43.55823653
45501,11.44838267,27.02348744,6.574868968,46.47999684,25.64737756,69.22172794,4.365302526,20.38679584,111.5043911,302.5634961,5.600971386,32.84904523,68184323.82,166022783.5,6.125312183,40.06787858,4.183886541,8.044001855,5.89631678,39.98182687,3.284911095,7.489786418,5.901294267,37.78771114
46001,11.39695915,26.64234176,6.589729547,46.8205907,11.8219248,21.60605185,3.351562908,12.14528113,86.21400974,193.9446955,5.817201,37.61679729,57131989.19,120538547,6.371092214,45.22234937,4.541174851,10.33138405,6.410042095,44.61721908,2.68637788,5.108023403,6.19272801,43.80237624
