Time (cycle),Amplitude_Mean,Amplitude_Standard_deviation,Amplitude_Skewness,Amplitude_Kurtosis,Counts_Mean,Counts_Standard_deviation,Counts_Skewness,Counts_Kurtosis,Duration_Mean,Duration_Standard_deviation,Duration_Skewness,Duration_Kurtosis,Energy_Mean,Energy_Standard_deviation,Energy_Skewness,Energy_Kurtosis,Rise-Time_Mean,Rise-Time_Standard_deviation,Rise-Time_Skewness,Rise-Time_Kurtosis,RMS_Mean,RMS_Standard_deviation,RMS_Skewness,RMS_Kurtosis
5501,12.82102971,29.45598385,6.56313608,46.56530674,5.128316656,10.81465592,5.847125309,38.83519711,315.1441911,793.6538533,6.56567052,45.81604724,7988352196,15034572362,6.01636656,41.72594588,3.721860435,7.371826686,5.245216735,31.53652026,2.756041991,6.617058837,6.551155601,46.02528436
6001,12.99068185,30.3762592,6.476448743,45.11868897,6.285854783,15.89287015,4.965017007,25.42524395,362.838951,938.465792,5.974966034,38.0850885,7686276205,16114715602,5.79100129,37.12700228,3.042663291,4.688938929,4.309501482,21.17108617,2.554475339,5.66981191,6.550360454,46.68330654
6501,12.63951124,28.90788323,6.565979491,46.72203832,5.027656181,10.53075476,5.55080891,35.16416824,308.3049893,704.6010304,6.515581082,46.11193757,6068816353,12015944951,6.287662104,44.44278605,2.948693466,4.794672498,5.294023318,34.212159,2.534980377,5.5182407,6.475489962,45.98626343
7001,12.67312183,29.69496522,6.585193127,46.6945669,4.988207565,12.18194067,6.540397093,45.93245517,304.4619667,671.6456374,6.462042917,46.02360681,5566894157,11142321611,6.353214467,45.00345901,3.178899418,5.586906126,5.350391881,33.36610591,2.521076468,5.473824296,6.340186255,43.87600674
7501,12.77712057,30.4422594,6.554926912,46.12657762,5.432694376,12.80432349,6.013777343,39.40464601,312.7700558,741.9200286,6.500613671,45.35947361,5255700994,10901003233,6.369312219,44.7944674,3.935622855,6.044017941,4.08438958,21.40957521,2.386811685,4.940880181,6.398672743,45.46145322
8001,12.66973711,29.86627295,6.552534921,46.15221451,5.031706892,11.12282886,6.314258593,44.14103247,304.7904222,723.5221314,6.559681219,46.18867947,4926812460,10380633169,6.382896933,44.79624451,6.112467657,10.31630087,4.385905131,23.74413061,2.398553161,5.325201752,6.584342625,47.30575902
8501,12.44025459,28.42083289,6.54124905,46.2682397,4.75900906,10.74610573,6.445942283,44.95483605,298.9001824,693.8088267,6.583053769,46.80797299,4608392487,9531821295,6.371342171,44.79309159,8.544194205,11.69022157,2.715748167,8.244226978,2.483845072,6.093874192,6.482626526,44.85751348
9001,12.39896609,27.96618518,6.561055207,46.7611599,4.695254073,10.17533058,6.496059714,46.46503327,300.4681939,720.2164037,6.639590654,47.31086691,4364494170,8792666755,6.360386349,44.9832108,9.549122523,11.31153487,2.585486251,8.764430875,2.453768261,6.096919926,6.687840989,47.76003981
9501,12.57240581,29.33920791,6.541441458,46.08723218,4.862133301,11.08208519,6.453880205,45.08503773,308.6152844,740.7969669,6.39299382,43.66068311,4219881179,8586737826,6.342261159,44.61777254,10.2980065,12.87729424,3.361073468,15.66218903,2.563142801,6.372995224,6.35189332,42.95674961
10001,12.50530506,29.11385595,6.537588924,46.04897745,4.936199221,11.19346272,6.585264523,46.83819374,282.0837058,597.4140277,6.505437179,46.62361806,4058789451,8326336162,6.354359069,44.67130153,11.69629788,26.70717628,5.764754344,35.92774796,2.239178738,4.863018581,6.499980778,46.14124376
10501,12.48750818,28.76494314,6.574249362,46.76745077,5.002874589,11.75181447,6.483845628,45.08874187,297.0600483,636.0149223,6.236327006,43.36745051,3957245533,8124777616,6.37793526,45.00742731,10.73063549,27.92935407,5.787769883,35.74254018,2.235677973,4.625696703,6.237927789,43.83143553
11001,12.65745383,29.95748423,6.568027959,46.35665499,4.763471598,10.94374234,6.479159037,45.5262071,307.4074336,722.9884445,6.412807052,44.40438684,4183163735,8084371601,6.132267669,42.19050886,9.753361762,27.04603093,6.028728285,39.33362073,2.27867469,5.452686235,6.472572321,44.84932493
11501,12.70870479,30.06312861,6.537672066,45.91229216,4.742027712,10.29456811,6.297424172,43.39083974,306.0604121,730.4770971,6.414836639,44.05340575,4836647802,7867421195,5.181979534,32.08144743,11.55837696,34.72245701,5.989284131,37.63411758,2.234044707,4.905767591,6.22107967,42.24455227
12001,12.53617943,28.7525155,6.551077665,46.37400989,4.38645661,8.628897394,6.375566056,45.55745079,281.5266213,588.0063107,6.420000425,45.5015576,49832643069,10356462162,-2.415364399,8.034599131,11.14335146,24.5050482,4.788741342,23.77924377,2.123737367,4.30291655,6.127542069,42.48843426
12501,12.49858619,28.351299,6.564768366,46.76831688,4.662216774,9.615557113,6.113711268,42.16476818,299.3095478,621.6576197,5.935125243,39.76636149,2.55474E+11,47328076484,-3.958999465,14.56866065,10.48829699,17.53267238,4.698292257,27.74705537,2.102494737,4.643446037,6.399087664,44.55392362
13001,12.73851118,30.28378622,6.609832327,46.95397634,5.088383816,12.70028146,6.585994325,46.42059181,320.3954658,791.9861698,6.547767107,45.96147587,5.38174E+11,84271064826,-4.657986343,21.27089821,8.571081602,12.83015356,4.11706039,21.14532517,2.075535927,4.687315313,6.60310949,47.37168173
13501,12.99486116,31.73558746,6.506828582,45.22633323,5.561938411,15.40284842,6.2815201,41.21522883,341.4397606,938.9079771,6.403068214,42.99477601,5.42683E+11,69349859806,-1.0787503,33.39867817,9.888184298,24.51928553,5.299454092,29.82617962,2.17734991,5.231042297,6.501826065,45.22696233
14001,12.65913834,29.71472681,6.587846526,46.69504161,4.787955468,11.39500361,6.470975049,45.28674956,308.7818116,775.4272949,6.519400611,45.28684105,2.38562E+11,48537563994,-0.023514719,18.97841535,8.400993884,23.36228046,6.557250316,45.15273007,2.138789422,4.94956129,6.490899167,45.44200888
14501,12.58498276,28.62683144,6.506122093,45.84635156,4.727326145,9.831740375,6.080050148,41.5498977,291.4765227,639.0782216,6.362391182,44.32281073,41130319305,16153853211,3.271484005,15.51470229,8.349504625,21.8905562,6.514362991,44.7458547,2.096598134,4.549183957,6.42932958,45.26138553
15001,12.4547394,27.80051409,6.556738607,46.76886605,4.324822851,8.624865231,6.338693638,44.94544862,266.5249963,523.9419408,6.302796052,44.57851999,5303977845,8423262565,4.035897022,18.57627186,8.215354305,18.70189427,6.553418109,46.60279878,2.017531105,4.340232602,6.526182757,46.70552409
15501,12.64155935,29.16816984,6.54634309,46.29344008,4.329833146,9.048199748,6.42654299,45.84981489,263.7997196,519.1449394,6.197136701,43.5889455,4129448081,7493859204,5.990019729,41.1340469,8.182652005,17.9657815,6.408952708,44.9303069,2.075874537,4.727367383,6.550124785,46.52466227
16001,12.75245378,30.25252768,6.584091997,46.53990362,4.377766546,10.63561964,6.562188546,45.96649501,261.2148359,602.9048646,6.587279728,46.80743823,3984244678,8339638793,6.387925098,44.88526335,8.043595879,17.37094403,6.439125513,45.49475038,2.198853206,5.077540806,6.346564606,43.35956883
16501,12.82490354,30.63576802,6.563189039,46.23463105,4.307071411,10.59672454,6.61142308,46.8235145,265.9324896,677.1393039,6.606833169,46.37962063,4132186654,8744957318,6.32639909,43.9130653,8.033834132,17.83367374,6.550847021,46.8892784,2.064854009,4.161958429,6.259644991,43.54757879
17001,12.79894329,30.52102961,6.605927968,46.8352352,4.670754764,12.11710638,6.642139524,47.04484304,270.2601473,717.2158555,6.638729087,46.55110555,4147132553,8471703664,6.369684985,44.94626633,9.853293919,21.11616774,6.193199691,42.90606844,2.087853497,3.899262773,5.776942862,38.63308192
17501,12.83304339,30.48322068,6.540973151,45.92969866,5.328708964,12.85670633,5.484288589,32.10021809,289.9140777,694.3644401,6.239433203,41.74274145,4264239948,8655400151,6.387979298,45.278775,17.96809379,28.77292156,4.776153871,28.68946016,2.142008016,4.730677402,6.621399302,48.19698192
18001,12.57180469,29.04248508,6.575247009,46.70207758,4.36981709,6.790476687,4.521140233,25.05892575,268.0847709,473.6860977,5.712776696,38.51185805,4525669452,9565086418,6.385194387,44.78187003,23.8412252,33.17803904,3.444229999,15.70000307,2.544022956,7.321702854,6.526403086,44.57141583
18501,12.58059458,29.17309565,6.56190108,46.49283297,4.691791129,9.155020388,5.133541131,29.21069229,257.7439747,442.1887377,5.019093817,30.17035298,4723015947,9606914848,6.231967778,42.94690294,17.37413111,21.5040456,2.734594945,10.81589396,2.778426981,7.242808245,5.59369183,33.1942973
19001,12.53925226,29.54989184,6.583393254,46.61501712,5.345969694,13.90327679,5.323418792,29.72919312,234.1546249,478.3700281,6.228524562,43.47345387,4869726992,9211326884,6.164386297,43.22861056,11.25875619,21.24299739,5.359069278,34.69406185,2.335105594,4.849842018,5.798684863,38.07533678
19501,12.68056968,30.07173952,6.522141255,45.68005768,4.289436983,10.38116181,6.37620249,43.69759843,241.4185847,575.0889715,6.490192215,45.22030071,5215386295,9965447955,6.146850898,42.48032086,12.3056715,27.33256659,5.181004145,29.17665128,2.178052399,4.214805858,6.075541984,41.49132512
20001,12.25051238,27.54047894,6.468929086,45.32514747,3.876884783,7.297500566,5.905576624,39.37095361,248.1180166,556.3706906,5.961595784,38.60551837,5548467317,10062147578,6.08248647,42.29525467,10.12554642,13.60709075,2.973060468,11.08126535,2.052703878,3.520110902,5.816706298,40.03951454
20501,12.10647693,25.76980279,6.440339759,45.9509566,3.956445201,6.35269867,4.612186343,24.43571683,218.4566629,401.2896832,5.82793775,39.47504944,6351999424,11508248381,6.067625694,42.44272985,10.08486815,15.22197735,3.477479335,13.99070132,2.189804634,4.209773788,6.116320027,42.72651662
21001,12.50049981,28.9244292,6.542187158,46.20423062,4.919951815,8.415593994,6.094419889,43.18313403,234.3225723,487.0801101,6.230661981,43.71161273,7857427592,14912429223,5.998239684,40.38848705,8.536511256,17.78397095,5.606041475,35.85127438,2.616660666,5.781959669,6.021553701,39.4470582
21501,12.97787574,30.48778462,6.454813023,44.73465088,7.076743006,16.33073859,5.730709336,34.70307988,282.5762316,703.7752581,6.047716075,38.9962192,9160109046,14729522724,5.553717878,36.66059224,9.035073246,26.47279445,6.287229297,41.77653918,2.550726873,5.031020014,6.148428721,42.04791436
22001,12.57965156,28.1004459,6.483397129,45.59686412,6.588707925,12.21953743,4.179617652,19.53269882,304.0702899,632.7709707,5.102598253,29.74352032,12192047128,16765716934,4.175063287,22.20764166,11.79431408,33.03068745,5.59539751,34.25168287,2.668071191,4.557300575,5.435222376,35.06993298
22501,12.44147603,26.39925986,6.499258345,46.77075223,6.964333211,12.67723977,3.273575997,10.63910831,373.7503402,661.4184207,3.040491876,8.815636895,26446402227,31017716786,3.360778684,15.2809043,12.40893494,23.31608136,2.768116907,6.945311443,3.206838488,7.222405354,6.36644386,45.08116436
23001,13.63675533,32.88235814,6.591121756,46.84279847,9.089834769,18.63510708,3.512738547,12.33579068,534.6344791,1056.112548,3.267389484,10.52254941,86101671340,95677048013,1.828468786,2.995837655,13.38773125,24.92810405,3.7967945,17.78202599,4.833151889,14.70981771,5.965660311,36.86375776
23501,15.54970269,38.54668658,5.984231024,38.42361808,12.84995174,27.69670016,3.324575688,10.35753805,759.3076246,1613.209244,3.261483397,9.87886869,6.1672E+11,9.15294E+11,2.5350224,6.887893535,11.16079049,18.84017701,3.371054631,11.8059665,4.678400499,12.3110561,6.011852011,38.5579589
24001,13.55706798,29.95590503,6.463247754,46.02152745,14.40702974,31.00295461,4.112734488,18.35050472,822.0775705,1760.922031,3.964327603,17.09014422,2.08372E+12,3.67931E+12,3.026629644,9.429114701,10.37766629,14.10893595,2.789425828,9.008607534,4.366970988,8.989604666,5.959633151,40.59467397
24501,13.87139896,31.58625099,6.359804003,44.44094394,17.43946933,37.13578271,3.391829583,11.78440615,1000.227619,2182.482355,3.368754263,11.51963412,3.76969E+12,7.41715E+12,3.020788744,9.121807595,12.99715919,19.79648951,3.264468097,13.16423966,4.63610791,10.45944453,6.289707288,43.75045608
25001,14.62272349,35.46130016,6.483379439,45.44720025,17.444872,33.94582869,2.651174833,6.361015265,1048.649055,2094.292326,2.759910893,7.246929055,4.01644E+12,8.18466E+12,2.924101881,8.463164479,15.83853859,28.16981849,2.711809639,6.443552853,5.185338551,12.97627909,6.251833079,42.36020847
25501,15.42181446,38.69156296,6.281915864,42.03138571,15.96212044,36.53258472,4.320725449,21.32052624,923.0639908,2075.834285,4.228762482,20.58020034,2.55E+12,5.08218E+12,2.625922648,6.65295436,22.35516896,49.94113598,3.386431498,11.25877434,5.401638736,14.56552359,6.361020091,42.83225442
26001,13.50103237,28.90264913,6.361426583,44.68960401,13.70790241,27.75384661,3.535506711,13.60424025,775.5430499,1585.307181,3.626824802,14.38489711,9.37923E+11,1.97533E+12,2.750851044,7.773890936,46.9370008,105.0112452,3.312234167,10.92920741,5.118964433,11.07145233,5.705110076,36.78125931
26501,14.10671168,28.87560879,6.018218259,41.02657559,13.50993292,24.26479123,3.545460298,15.95135617,775.2523678,1446.157068,3.470417809,14.56039108,89690851466,1.80305E+11,2.998421705,8.792525231,82.40422099,172.2562923,2.911192969,8.481687876,5.396452449,11.61703889,5.212623183,29.86986182
27001,14.34238173,32.87366454,6.373229491,43.88979384,12.91767793,23.38687048,3.091968365,9.914529902,810.9629786,1706.189895,3.721156039,14.77549014,38636722233,71813845881,3.307830666,11.15134668,96.69698368,195.2557728,2.595827131,5.995176388,5.394264763,12.58275926,5.873544475,38.11923787
27501,13.93429416,33.21923856,6.635036507,47.45036138,9.700754775,19.23095447,4.50118793,22.99399438,558.3032238,1164.836172,4.660439535,24.09601216,29796103605,42392107781,2.751050045,7.741513512,65.78580099,119.2967014,2.863855459,8.021268434,5.452704866,14.22232817,6.372213681,44.01122311
28001,14.5131021,37.4448564,6.613783829,46.40423819,10.55758076,28.49665564,5.861865169,36.42842225,565.3203449,1570.123992,6.198269065,40.56688103,34451176642,50447420181,4.20858748,20.11709883,44.07206734,52.89456676,2.2620231,5.347953047,6.34287416,17.64745645,5.935522135,37.18830698
28501,14.91568824,38.26080904,6.476685211,44.4338473,10.92726582,31.26253781,6.089872273,38.78999368,646.0078535,1843.969146,6.114669228,39.2653298,26343656089,23340862091,2.01428229,6.589706224,44.99090838,51.29702304,2.128615985,6.040319291,5.541366617,12.40590145,6.092194417,40.27683586
29001,13.45707216,30.74252341,6.493688697,45.55799724,9.858752895,19.90386535,4.472024443,21.31205202,627.4274846,1238.173185,4.606343232,22.98020237,21733071728,17856349137,1.135092647,0.782805786,51.93692959,69.47188044,2.828493739,10.78421844,4.976734995,7.670740271,4.779390631,28.43448144
29501,13.50452452,28.22779304,6.264682614,43.99579059,8.311870618,13.04887962,3.972667787,20.37873595,553.6134123,789.3817189,3.590811259,16.53125449,20635590104,19307844543,1.70188144,4.411884584,45.66858221,53.7163625,1.895422414,3.623861002,5.829000286,11.4755534,4.86740736,27.05150268
30001,14.04193028,31.12374453,6.278968431,42.83301306,6.804825233,9.39877708,2.882042344,8.909281896,474.4735237,627.7684482,2.676168064,7.794421677,19892065928,20374114951,2.292465516,6.59067451,25.94061433,27.01111066,1.423473197,1.68189382,7.938811115,21.15232474,5.180852162,28.80411648
30501,13.42650345,27.88915044,6.400387692,45.17382728,6.482466726,10.16799172,3.463126636,13.69196395,422.1055961,628.2997825,3.116280373,10.73961805,29372630681,53686972239,3.07044135,9.058699176,15.29430411,17.60243688,2.717559312,9.675965653,6.364087523,12.65802148,3.513903762,13.0119651
31001,13.58957333,27.11679691,6.316093626,44.78138442,7.412099438,13.69764733,3.435891917,11.86629755,479.9060134,843.3712103,3.212439019,10.31072964,1.05785E+11,2.57855E+11,2.94294475,7.929928554,10.11325572,15.26074138,2.841244472,8.261072023,7.042639067,13.99107215,3.193784772,9.539925169
31501,14.5341723,32.96567708,6.60201611,47.5256319,11.25785554,26.20564184,4.448677786,22.7065558,731.5215187,1673.619236,4.312349831,21.43723892,2.73809E+11,6.47565E+11,2.524437658,5.237500774,9.581494922,17.78348994,3.666673084,15.18622336,6.400066532,12.4032356,3.483094307,12.04687465
32001,16.81181912,43.12465405,6.303230432,42.12030294,12.75472986,33.73891137,4.97612493,26.80825073,842.5554923,2206.433046,4.791804213,24.75688715,3.09002E+11,6.77623E+11,2.533818181,5.447520091,8.54810693,18.84075528,4.878407171,26.68078921,5.698840491,10.55157774,3.863849474,16.80712667
32501,15.93536437,39.93263327,6.666532663,47.3245969,10.78517539,24.60607124,5.389115685,33.54111331,706.441275,1627.993294,5.18743966,30.89496327,2.3268E+11,4.75221E+11,3.489707991,14.71514457,11.51167465,21.13631781,3.597295083,13.04055369,5.404392917,11.04716385,5.347546454,33.3930759
33001,16.68962509,40.78592575,6.574592194,46.25378822,12.29025206,29.68684024,5.883230038,37.97998824,787.4722454,2014.291051,5.949658878,38.28308733,1.96022E+11,3.85968E+11,3.75167317,16.23235598,17.88674696,27.87121032,3.225315699,11.03624096,6.584512497,17.35546896,5.980977581,37.82209554
33501,16.45515145,39.573832,6.584140332,46.4859266,11.48739822,26.03535325,6.010516837,40.25683669,714.2694083,1673.814792,6.111744733,41.2098088,1.27591E+11,2.22767E+11,4.355881572,24.08130993,20.75976367,41.2218865,4.640777865,24.08734646,5.840633636,15.12709744,6.564330768,45.79431973
34001,16.881927,40.2739208,6.594540952,46.89236628,11.32607932,27.32652817,6.166275848,42.04667161,711.503901,1727.958808,6.089189978,40.95627083,1.11993E+11,2.37765E+11,5.111897333,29.9784387,10.06594708,17.60900061,3.778188991,16.01277635,6.175644996,15.54032079,6.516911618,45.7613179
34501,17.30693763,42.25671459,6.489892648,44.97936763,12.42479487,31.80236084,5.944082468,37.7977394,778.6107946,1996.402661,5.884036622,37.0662167,1.12762E+11,2.5944E+11,4.775999993,23.59231927,6.964551353,13.38949339,3.986500359,16.54905683,6.501032566,15.97657717,6.166168575,40.77548737
35001,16.62502774,38.95539139,6.582748139,46.69740216,10.45373041,23.4297605,6.535513164,46.60876639,644.6832806,1435.627626,6.519055548,46.44716101,94940631622,1.63023E+11,4.780845473,26.21144247,5.558807352,10.98650938,6.016455285,41.05764523,5.879610496,12.67759938,6.408887679,45.42623986
35501,16.63460793,38.76171469,6.595998141,46.97545643,10.7831711,24.47782021,6.39260895,45.07234428,659.5002156,1490.615537,6.371490361,44.83504643,93594730082,1.48289E+11,5.251554589,33.87751765,5.480333097,12.45663742,6.491070956,45.88747302,5.884474975,12.68555198,6.435702816,45.74380722
36001,16.75269203,40.20555872,6.583747763,46.45961857,11.25500342,28.84998698,6.473493264,44.50515079,690.556176,1777.63391,6.448778897,44.12125688,1.03807E+11,1.9565E+11,5.335802157,33.15646247,5.687793071,13.4867232,6.191750842,41.39718676,6.163546123,14.86215078,6.651781476,47.58920012
36501,16.78386966,40.95548391,6.639296573,47.20877596,11.00988271,30.19589061,6.795318422,48.95023399,662.0089777,1811.553736,6.802588891,49.05910863,1.2958E+11,3.75858E+11,6.542362265,45.61870626,5.205999458,11.83446476,6.510977125,46.24845126,6.621048589,17.75645995,6.501427579,44.64537132
37001,17.16085298,43.79950878,6.613813538,46.44642824,12.69270951,39.50300388,6.517124258,44.17449702,758.6915033,2374.551611,6.560155824,44.78569804,2.59675E+11,8.47284E+11,5.57372328,32.71022664,5.090197251,11.95599657,6.550978743,46.11263764,6.653054401,18.74401112,6.738936181,47.70436309
37501,16.99192734,41.55870087,6.446253479,44.28506043,13.96671308,34.85806198,5.247904067,29.26632064,871.6205611,2180.155065,5.107805077,27.58148068,3.50112E+11,9.66561E+11,4.373961801,19.89254048,5.07384342,11.32383314,6.413842705,44.64206303,7.080622104,19.09653354,6.220754421,40.67533578
38001,16.29222402,35.13987964,6.519483123,46.84903151,15.46939855,20.7992347,3.35624207,13.67601494,938.516216,1289.795809,3.372645913,13.54015366,3.75896E+11,6.76297E+11,3.333317579,11.22383488,6.989465028,10.15629384,5.540946572,36.69076565,7.9075103,13.767471,5.620164189,37.3900569
38501,22.0500682,40.31306045,5.638884508,36.92517322,32.35141418,32.16631498,1.931027896,3.546880366,1889.043468,1886.977912,2.008272631,3.787033354,6.83789E+11,8.60235E+11,2.26464215,4.578964334,17.50111584,13.09102567,1.667564146,3.651421753,17.31147784,18.85547826,2.746560709,10.59684545
39001,30.1779817,47.18808507,4.33429074,23.70565127,50.75245343,52.79033461,1.872901686,2.649490538,2975.482034,3188.546325,2.027380516,3.425616254,1.0638E+12,1.31636E+12,2.013675463,3.304324847,28.41418027,19.45276908,1.136677605,0.552616786,26.77573984,26.35228218,1.779291631,3.762459804
39501,24.50047192,39.04880543,4.598379269,27.14245466,40.8373762,42.3264268,1.924404789,3.057257711,2377.0234,2498.922335,1.973697952,3.070709058,8.57079E+11,1.04493E+12,1.989370344,3.296380738,25.9128831,18.85945778,1.327821754,1.416740423,22.38463786,22.71079933,1.790297017,3.731746686
40001,6.254371535,5.254952425,2.765136712,11.05422063,126.8028389,77.71001671,1.11504474,1.468903195,767.7469002,399.9384775,0.917003412,1.423685439,53993084455,36480851754,1.099564506,0.30038691,17.73894099,10.8571384,1.273191498,1.487159391,8.012767572,3.935762762,0.608911523,-0.231236171
40501,12.62002416,25.18791833,6.267773442,41.75554272,221.9949866,232.5414784,5.440777836,35.23414166,1345.880138,870.7839313,2.747183616,13.37510731,84255854737,47034865867,0.956454618,0.292955459,30.23931168,17.47336416,1.590456873,3.400824825,13.59843799,7.467286041,1.174874794,2.686696881
41001,16.717891,43.78489372,6.168655421,39.18651691,220.2966937,259.4480671,5.062083089,28.27549599,1322.138616,1216.714981,4.382692775,23.96730871,71270933544,37113040361,1.207398617,1.378790587,28.90747481,19.86705345,2.721823644,9.848434587,12.5070148,9.009699543,3.003312334,14.05855313
41501,14.76860103,35.03193814,6.65076498,47.22030988,126.370381,158.9586246,5.590355328,38.13275409,735.0897462,982.1632612,6.135189117,42.7815947,31979504111,16650181080,1.611269099,3.152188685,14.4472664,12.43205039,4.386165793,26.37198444,6.650812387,6.828160623,4.780035519,29.16051411
42001,14.81675003,34.88310671,6.594764764,46.73516331,85.74328202,148.4752742,6.000989144,41.50076943,500.1189319,1059.761417,6.497294141,45.98417214,6716228480,6759393382,4.3063133,23.19597766,7.655522081,15.05447613,6.32410599,44.63303093,3.446162323,7.227477619,6.395905941,44.55726566
42501,15.03835689,35.03461599,6.57619114,46.63647053,74.29105066,135.7820362,6.046014778,41.71764513,492.337943,1105.919327,6.503820475,45.87919258,3354680869,5795876693,5.784221724,39.29060083,7.97998284,18.89539362,5.690981805,34.55965749,3.212384203,7.084170528,6.384705171,44.45632003
43001,15.04308159,35.4926879,6.569857401,46.39959945,68.36310445,124.9725952,6.122423382,42.94449493,493.9485428,1122.143647,6.54696131,46.39272914,2878600932,5470737562,6.21733439,43.68270344,6.374924143,11.82436958,6.153828698,43.26394942,3.156604229,6.719156721,6.48437894,46.28393722
43501,15.05988083,35.77672522,6.604809522,46.8786077,66.12031804,125.7686448,6.104138947,42.01554517,502.9933595,1170.170269,6.587848974,46.83435203,2695767895,5701511525,6.464546873,46.23999324,6.449364035,10.9146262,5.584852417,37.2462892,3.277750537,7.302341375,6.51907758,46.32888001
44001,15.13859664,36.38579921,6.542437547,45.8505896,63.73052685,116.9243105,6.16687157,43.50179353,515.7873031,1238.159188,6.502830981,45.27743715,2647748220,6370780799,6.419027876,44.00354394,6.643699673,12.60621968,6.208411863,44.19779668,3.429623506,8.206455616,6.556009297,46.17812258
44501,14.77644592,34.32739609,6.568867733,46.51144526,66.76065506,131.8171429,6.233343325,43.627582,497.7197964,1131.159036,6.530204327,46.12586493,2373766891,5252319169,6.38904786,44.41448502,7.693320688,19.15681439,6.506084435,45.12374,3.521084925,8.748579179,6.515008095,45.22307697
45001,14.7160885,33.67513518,6.555760193,46.57043224,67.57585058,140.8767929,6.310160931,43.91919946,500.9903639,1114.846583,6.523024378,46.64775095,2159856553,4411438242,6.277039802,44.31006193,8.899705222,21.35971589,5.843292923,36.66129337,3.394495134,7.988087361,6.563134229,46.36669842
45501,14.65176096,34.27452342,6.56183721,46.35357656,69.92480848,153.5168604,6.413342925,45.5819319,508.797128,1247.828665,6.565279139,46.01079795,1998437887,4544208342,6.574040073,46.77268534,7.856743421,15.657751,6.180732467,43.38992361,3.46780875,7.930831568,6.516459023,46.1705129
