Frequency (Hz),Amplitude_Mean,Amplitude_Standard_deviation,Amplitude_Skewness,Amplitude_Kurtosis,Counts_Mean,Counts_Standard_deviation,Counts_Skewness,Counts_Kurtosis,Duration_Mean,Duration_Standard_deviation,Duration_Skewness,Duration_Kurtosis,Energy_Mean,Energy_Standard_deviation,Energy_Skewness,Energy_Kurtosis,Rise-Time_Mean,Rise-Time_Standard_deviation,Rise-Time_Skewness,Rise-Time_Kurtosis,RMS_Mean,RMS_Standard_deviation,RMS_Skewness,RMS_Kurtosis
0.0,7.605957082082976,1.2368145279000093,-3.815268102716688,17.66943173770612,107.14886480376167,124.89519022065942,1.0476379062822736,-0.4265552816986711,246.1753428636064,104.14490207907066,2.0367206143688894,19.522961888667194,21659269599.01222,215418754823.0865,18.002298481604587,349.6776199810695,3.6815219726247443,1.9518610953769016,0.319275975825752,1.8347930858392667,1.277636498826927,0.7768785396041502,0.19026509136571002,-0.545422206276637
5e-05,23.002237546198817,3.7402257184444916,-3.8064770106058297,17.612977349787073,324.13378708534475,377.9672446089103,1.0500353379311247,-0.4171517445476405,745.0197029301344,320.3196616290521,2.4198212127690346,25.053369015398157,68274819967.81474,703608259629.9165,18.39604482133767,364.84576011875515,11.146833396220607,5.968261222056916,0.4361498390020388,2.5820905649016908,3.8644426219807335,2.350753423399395,0.19618172401243508,-0.5044513960025285
0.0001,39.069957781134185,6.34385810600283,-3.7972283842989603,17.569496133666682,550.7097288456711,642.4080105420677,1.0525819246357546,-0.40680532764295263,1266.4041029617588,554.3965386993077,2.870450253962981,32.0046916230982,121087161298.3058,1293090510207.4087,18.792184615954458,380.34213661404397,18.95730597534946,10.26277870345807,0.5754168908905443,3.5432575688928862,6.564911161355216,3.9947443996206156,0.20281972369938545,-0.4576017218292767
0.00015,56.261508663324285,9.10984333462365,-3.7870974011608802,17.535396860385582,793.2726356699474,925.6735285294872,1.0553214099722488,-0.39530970580928004,1825.1593399784617,815.3159855941475,3.397604244671872,40.687974745612834,182422523746.90976,2018857520099.2295,19.188929737873657,396.0905186046799,27.336786043747654,14.984504087312597,0.7413529110086594,4.778965570475759,9.455245614749522,5.754960546451298,0.21032043170551212,-0.4035895046750744
0.0002,74.91978676866711,12.080862620389244,-3.775636886374198,17.506975381714984,1056.6847370349847,1233.44528462126,1.058307112306885,-0.3824090616658893,2432.6444405451384,1111.675239384973,4.010250702306802,51.45364308848537,254691412190.56564,2921292177269.559,19.58425821895481,412.00295953771797,36.45794121398978,20.26857488219259,0.9389062177423861,6.365706386820166,12.593330845561274,7.6664597798319685,0.21885749085621317,-0.3407764509884301
0.00025,95.23812252788387,15.273579231005849,-3.7623838464062946,17.480483629512108,1343.7081402783535,1568.969865423497,1.0616044660005866,-0.3677840916781694,3095.4468711316626,1451.3282476270406,4.716804020761798,64.68305618794454,340267409425.94586,4045271430355.971,19.976056975716784,427.9858728306413,46.42280660226474,26.227941858172183,1.1737211730259418,8.398907272586387,16.01199653943723,9.749177976877052,0.22864931201532535,-0.26703740474341275
0.0003,117.23114179876335,18.674447060456412,-3.746834935857264,17.451990761136543,1654.5916565428943,1932.5785717026092,1.0652945695032467,-0.3510315277405778,3814.430861666718,1841.090014221708,5.524425706851612,80.77251026529916,441364062251.2418,5438988704884.3545,20.362228200730918,443.94494295945475,57.24847926720021,32.94759713104256,1.4521134900999062,10.99596854102253,19.714110093434403,12.005003179506748,0.23997722256002443,-0.1795777927597091
0.00035,140.71880016435824,22.238222919222068,-3.7283943642315536,17.417053556425063,1986.8425160503828,2321.4240278466114,1.0694792718000268,-0.3316361745392422,4584.206511313964,2286.556967954955,6.438121351916475,100.10727913259716,559927235420.5626,7152526900167.338,20.740744820086135,459.78791727712564,68.85904323863699,40.48169253508132,1.7809484993475984,14.29853279852859,23.669875292621352,14.416222365235802,0.25320917619718414,-0.07468462014752975
0.0004,165.32489415016946,25.88932755089458,-3.706302501375186,17.370243378233965,2335.2014800367883,2729.4556958153,1.0742877233207149,-0.3089331819661081,5393.062501359063,2792.0400761437077,7.45965837495683,123.02416840427874,697533061991.7256,9236222858079.424,21.109660822762226,475.42536502906296,81.0843914541164,48.853656487880734,2.16737848976231,18.47296637343962,27.816556190797375,16.945471282789164,0.26882980843060783,0.05260952539843222
0.00045,190.49032472295258,29.526020564853106,-3.679549250171783,17.304560902647733,2691.825693898727,3147.6389348941107,1.0798855936831957,-0.28205552824813385,6223.372569549036,3360.5924028349623,8.586405014141175,149.76324499438857,855292738530.4082,11738870442786.729,21.46710935818653,490.77062117077054,93.6669855478471,58.05772247542746,2.618653366796646,23.709796317735655,32.060676437655054,19.537208624997945,0.28748083921504086,0.20899397041275547
