Time (cycle),Amplitude_Mean,Amplitude_Standard_deviation,Amplitude_Skewness,Amplitude_Kurtosis,Counts_Mean,Counts_Standard_deviation,Counts_Skewness,Counts_Kurtosis,Duration_Mean,Duration_Standard_deviation,Duration_Skewness,Duration_Kurtosis,Energy_Mean,Energy_Standard_deviation,Energy_Skewness,Energy_Kurtosis,Rise-Time_Mean,Rise-Time_Standard_deviation,Rise-Time_Skewness,Rise-Time_Kurtosis,RMS_Mean,RMS_Standard_deviation,RMS_Skewness,RMS_Kurtosis
15501,14.26318737,30.40033888,6.351743144,44.27074851,28.57805369,52.45458909,5.254126045,31.80966616,438.4842512,836.3075582,4.298009445,19.75345234,9447996781,14286323372,5.237325087,33.77935337,13.06216855,29.98004562,4.625420997,22.13024058,1.843435803,3.446611272,4.658236574,26.5101386
16001,13.81448315,27.81010802,6.304554804,44.44975992,26.09719797,40.80808488,4.927503259,29.60623946,368.7968218,550.3257608,3.540551388,13.78621558,11036032254,19030123230,4.3537078,21.17967467,9.583203937,15.92457155,4.592439835,24.76761322,1.990210767,4.156631498,5.340560671,34.06164558
16501,14.12620052,30.98267305,6.571210101,47.57985533,30.6916565,61.29302975,5.646652271,36.84658671,642.965352,1433.954636,3.590272097,12.08606365,19722870544,45871689753,4.668487841,24.47560686,9.742422721,17.17393682,4.631288018,25.24276317,3.057075644,9.060943153,5.258768805,28.38737185
17001,16.3643718,42.93433042,6.402416328,43.19254452,45.15925185,122.4703338,5.629723131,33.37543563,1115.433344,3016.592094,4.141095549,18.19039742,41067989493,1.18151E+11,4.670746278,23.23848072,14.53160309,36.06418378,5.446331242,32.97482384,1.863080999,3.686823758,5.750212566,37.82229341
17501,16.18860288,35.74105248,5.882288921,38.13243257,36.75344974,67.7973929,4.812865764,26.60233572,891.6420057,2024.053414,3.402135442,11.37497183,30925101251,78322389998,5.292436678,30.29876736,14.54942842,33.61968218,4.393263429,19.790582,2.016187476,2.995467247,3.993990889,19.3247553
18001,15.72180421,31.33608349,5.464352895,33.52268512,41.48906916,84.69207976,5.001891488,26.57238077,722.5746602,1939.532924,5.978121429,39.87587198,33786072441,86545193241,6.022447326,40.79432957,13.49611757,32.3049289,5.361915646,30.77341577,2.062877047,3.220388133,4.371994369,22.69613436
18501,15.98571973,37.82711673,6.580034424,46.52754839,48.48251282,111.6017105,5.759578019,36.37873166,715.4168005,1861.422828,4.849462656,24.19837335,45594757653,1.25288E+11,4.638797684,21.44547829,14.41558606,37.00206017,5.899613343,37.54457037,2.381650208,5.90036315,6.627542181,47.50451178
19001,17.46157471,44.28906325,6.408842139,43.64186293,51.44659009,120.6577333,6.081288603,39.80899411,664.8978169,1906.543537,6.214558699,40.54822467,59960739354,1.95203E+11,5.628061926,32.06921931,14.8321937,41.20895482,6.255905203,40.99811651,3.81208761,12.19489119,5.691699363,33.24684021
19501,16.73446093,41.81869885,6.633159534,46.86891631,51.99534609,104.5118759,6.22049094,43.63572545,595.2808915,1657.090039,6.7065351,47.18696891,51039115542,1.34486E+11,6.361634257,42.49053012,13.03272632,32.01676431,6.67787299,47.6304081,3.300078356,10.13384151,6.523976296,44.07445938
20001,16.80823464,40.51380913,6.560581257,46.07844566,60.06008283,123.1328712,6.350687002,44.68645776,603.6848876,1501.235075,6.516790533,45.25272576,48961970793,86328432559,5.165016817,30.90483605,13.73461109,31.27582433,6.528682926,46.54996599,3.042108877,7.899647391,6.490394607,44.4318022
20501,16.47346948,37.46978056,6.562510416,46.62127629,68.67928644,145.5204996,6.352181835,44.40423006,578.7167732,1271.911016,6.527375939,46.62656129,45298607588,67847525301,4.343534232,23.13916604,14.2502798,33.92376764,6.480496339,45.01389378,2.63120154,5.420066339,6.385014469,45.03419525
21001,16.67448344,37.85574369,6.565241616,46.86961154,78.61808707,173.0963912,6.46137449,46.08045299,588.5051081,1303.042576,6.483158289,46.08802468,46544785183,89555976885,5.230629671,31.1214223,13.79773665,32.3207282,6.641216838,47.57251684,2.523463218,4.689113238,5.862153862,39.77791163
21501,17.0843732,41.25986841,6.563400171,46.1165303,98.0217309,270.851098,6.724099625,47.66892754,607.7400747,1472.423996,6.612524329,46.86383394,72356820251,2.32352E+11,5.705103161,33.72151551,14.59143331,36.70912443,6.6339518,46.95874866,2.530281915,5.545941663,6.561749752,47.14526208
22001,17.13624782,41.65022689,6.565519934,46.09850855,132.9404341,382.7164956,5.88767435,36.00236887,636.6627165,1631.631889,6.547342722,45.43354623,75092695567,2.46017E+11,5.675297845,32.94324339,15.33109513,37.94970379,6.231428486,41.55650725,2.799402036,7.210852925,6.471993739,44.38006702
22501,16.96272059,40.2675063,6.588974222,46.64182017,110.3708418,239.6587323,6.500675402,46.58060192,621.9046543,1555.281268,6.617563748,46.63897768,50583474151,1.23046E+11,6.592327275,46.67200518,13.99336267,32.09610078,6.507079341,46.33300528,2.733928527,6.931437353,6.410122254,43.62124215
23001,16.96098444,39.80050983,6.578251608,46.57788308,128.5596761,266.880413,5.883205333,39.09923155,630.4535785,1514.278729,6.562667119,46.20221594,49153582556,98142071997,6.104309471,42.19261025,13.86197492,33.70371788,6.57271208,46.19507546,2.56469647,5.983380008,6.584581387,47.16610892
23501,16.91980004,39.5452499,6.56706064,46.43913057,143.670459,348.8603698,6.429285964,44.34175839,609.6731823,1418.811189,6.537879174,46.01563249,47478682585,94612906778,6.21266692,42.82175426,13.50751326,32.68675258,6.618165248,46.890184,2.601441777,6.192637522,6.451399179,44.62880919
24001,16.91366361,39.39322597,6.572451167,46.57541019,155.9382424,404.1828369,6.462557785,44.301184,606.127583,1354.975448,6.531480972,46.60011017,45044284630,88216943355,6.294856938,44.94222283,13.56513609,33.18836697,6.627375151,47.01506284,2.48715147,5.457396399,6.519221718,46.34674505
24501,17.01203356,40.03605358,6.576797379,46.52540818,159.6361593,390.2753033,6.434160247,44.34488252,615.3315108,1449.902942,6.566509757,46.37639757,49294816987,1.17495E+11,6.515733281,45.76069568,13.40334368,32.65174804,6.449309665,44.39387399,2.552673015,5.432534612,6.379447275,44.77469728
25001,17.05691439,40.17723552,6.55384459,46.19253357,160.1351577,373.8341951,6.567157815,47.19029751,622.9486986,1503.0036,6.587177361,46.495238,55036686782,1.27089E+11,5.65423585,34.7663545,12.34378779,28.004596,6.608066445,47.62074915,2.490895765,5.180913926,6.377567298,44.82782475
25501,17.02146745,39.75976356,6.584478253,46.71817723,179.5939837,478.5235992,6.483789543,44.66080428,630.290003,1534.312002,6.590456865,46.44357996,51684132394,1.10955E+11,5.679544328,35.81821319,12.78303251,30.59703994,6.525135273,45.76247247,2.605122402,5.480077118,6.349026399,44.96275843
26001,17.13226944,40.42001462,6.579000049,46.53751922,202.8440616,514.4385657,5.974645667,38.70350138,625.1693999,1524.8899,6.636600419,47.0666855,56605192171,1.48052E+11,6.629155031,46.46201893,12.60383826,28.54114711,6.19134908,41.75438318,2.795344983,6.6885584,6.488069749,45.11463705
26501,17.22923527,40.83895445,6.575754643,46.44113673,192.1507862,418.3136862,5.996155342,39.63809629,632.7371812,1543.207822,6.591487429,46.4528823,68525806911,1.7433E+11,6.005808228,38.20302113,11.70050004,24.09597989,6.240403782,43.65115012,2.874482011,7.143592927,6.62469229,46.76992832
27001,17.23329463,40.61696232,6.571289494,46.430013,183.4405142,350.0829625,5.807882599,39.28566484,625.7994861,1500.121565,6.580062613,46.41859857,59304029207,1.14664E+11,6.27080597,44.29715644,11.36837678,23.58230149,6.323568366,44.10449632,3.002469438,7.540961417,6.604321058,46.43110861
27501,17.22841985,40.3689165,6.580007816,46.62357251,189.8609743,419.4616838,6.164094138,41.50287324,624.4138442,1466.371882,6.567556602,46.48324661,66779114261,1.27341E+11,5.443281315,33.83800452,11.31628088,22.67066099,6.353372496,45.10186674,3.076211748,7.684183268,6.609496463,46.50847953
28001,17.26640481,40.73890437,6.583611081,46.61065132,173.4604316,372.6275512,6.352018466,44.23058671,613.7187232,1437.408615,6.557803698,46.27668453,74066572386,1.83323E+11,6.683135518,47.62322943,11.80124058,24.9799918,6.4195722,45.28316827,3.082432634,7.438741154,6.557771632,46.06268018
28501,17.33318915,41.35798593,6.599285142,46.74243506,180.8845722,395.191047,6.287477021,43.81372641,609.4872332,1425.400139,6.622223612,47.3556964,93572090857,2.93654E+11,6.668977475,46.04464505,12.18344359,26.98434452,6.527680569,46.48077046,3.080161049,7.175655936,6.600567747,47.05911495
29001,17.44017273,42.06420036,6.578003963,46.34057236,191.9586434,459.2140917,6.231927762,41.65451382,623.3679631,1542.52647,6.592395155,46.35395482,1.17257E+11,3.8994E+11,6.123683237,38.54898983,13.55918056,33.32554758,6.624654915,47.09836978,3.150956064,7.451888057,6.557001966,46.23083196
29501,17.26987113,41.00135533,6.562263777,46.22162451,181.3979179,444.2463948,6.628771727,47.52888655,624.2090625,1526.169635,6.519910552,45.36937245,1.00149E+11,3.00212E+11,6.220617861,40.08110864,15.14968852,39.18909424,6.273253987,41.75740136,3.21647732,7.621625217,6.547050037,46.03461253
30001,17.04129952,39.31978522,6.572564477,46.66698877,195.4086308,542.4542387,6.511760974,44.48037276,599.4270617,1368.421105,6.535657224,46.22634846,70288828366,1.41374E+11,5.898414253,38.90177309,14.17195165,34.94506317,6.664693557,47.65059886,3.180521552,7.214924432,6.463395066,45.15490043
30501,17.0477811,39.57588406,6.575540049,46.66025476,189.0593898,474.0034306,6.398173248,43.78065807,591.7828596,1305.328832,6.529702228,46.6241824,65698599685,1.25123E+11,5.079280725,28.16044781,14.64274901,36.73535245,6.554663652,45.71428902,3.185924283,6.956620703,6.502844539,46.78520507
31001,17.12938011,40.51385806,6.565346991,46.30800043,186.2769836,438.8995329,6.320878453,43.88845175,605.2184393,1404.460922,6.569530448,46.58419368,62020478594,1.42092E+11,6.347869168,43.6447361,14.07076579,33.39404151,6.537032051,45.85728807,3.521777225,9.06981577,6.644153234,46.81682651
31501,17.05490169,40.17492922,6.569751203,46.41143878,190.3949689,472.5711031,6.292701387,42.2462823,616.8664026,1476.065057,6.52546268,45.64428275,68003156649,1.57782E+11,5.221573989,29.39999998,13.88706661,31.47014235,6.5392788,46.78152424,3.962614364,10.03303601,6.073328044,39.35593197
32001,17.0227065,39.81106529,6.571816447,46.52527207,164.7252301,382.1000345,6.570765935,46.64532532,610.6527944,1446.40846,6.597887091,46.83710584,56888883581,1.13486E+11,5.625493551,36.34764765,14.21240589,34.97337832,6.556908233,45.87748634,3.474025236,7.594435669,6.460015183,45.75699804
32501,16.96740319,39.81659159,6.58484505,46.66920282,163.6952615,370.6925474,6.519196876,46.59793126,615.761805,1495.334929,6.652422108,47.40070367,53079420109,1.20079E+11,6.658044712,48.21386804,14.41483402,33.98333799,6.416707881,44.12348002,3.482053841,7.220061099,6.390193195,45.55865676
33001,17.06909901,40.50792243,6.587644096,46.62714822,171.1484461,428.9231077,6.508016517,45.05752632,637.0688903,1614.05349,6.587340071,46.09259007,57537824976,1.56141E+11,6.722336652,47.53272206,13.40696542,27.72787413,6.376553038,45.01823878,3.661065722,8.561592519,6.643060362,47.68984533
33501,17.10808133,40.86178778,6.56736936,46.25773584,164.5580452,393.3914963,6.364938012,43.44564625,634.799159,1517.531326,6.457058338,44.65434776,65146479527,1.90986E+11,6.441669331,43.31363009,13.81388955,27.48781094,6.181564798,43.35265981,4.080256512,11.10225532,6.629706159,46.25207002
34001,16.97442882,39.81865209,6.558612471,46.29545084,153.7773072,349.204263,6.377421812,44.95168056,606.6202114,1322.393813,6.460300471,45.85072994,60476792336,1.65111E+11,6.130531864,39.27292448,14.728367,33.56828406,6.509294666,45.79238944,4.330645119,12.04628671,6.390325253,42.78198901
34501,16.81308854,38.85891019,6.578962501,46.7410814,158.0303677,408.2335775,6.565649726,45.79501914,605.6593514,1339.748426,6.545737664,46.79130611,46086341462,92229906158,6.259515233,44.24928143,15.93721468,36.73174036,6.321824155,43.2096517,3.882477127,9.85716693,6.695120696,47.63300579
35001,16.90806009,39.65554824,6.5798619,46.62172418,170.1145142,421.2874156,6.218420783,40.81962486,629.8107308,1494.550135,6.566389454,46.27292064,45804323481,85603070661,5.781495007,38.96781209,16.03900643,34.95697524,6.377689019,44.84090838,3.837121448,9.136286364,6.593418152,46.83727623
35501,16.98934551,40.46635564,6.574869911,46.37143167,150.6334263,248.791922,5.720815256,38.01098063,645.8836265,1547.043003,6.526056494,45.66781195,46285238723,96936604226,6.348997396,44.21295047,18.12141236,38.61112487,6.528498884,46.87884739,3.751001335,9.119066973,6.623798629,46.94692567
36001,16.94577765,40.02615291,6.56544887,46.34353271,153.6374929,229.5857152,4.579456294,24.46654849,655.682157,1533.345586,6.537247964,46.18906362,47860444531,96019613054,6.269195015,43.43466799,21.46808959,50.36771493,6.400845827,43.63334121,3.683691099,8.885900899,6.537647501,45.7771284
36501,16.86429289,39.50908157,6.580320834,46.63562796,156.6327781,260.9070264,5.784802904,39.13039927,666.8559279,1577.086667,6.55082103,46.13918392,50260081442,99051130799,6.279403982,44.34107264,20.52831711,46.77707224,6.198374149,41.51975556,3.556451343,8.425832092,6.617740184,47.20521481
37001,16.81850199,39.62637472,6.589438414,46.70655798,161.0819525,334.2642099,6.4856996,45.9923944,663.3681047,1561.823755,6.617451225,47.11530276,55238627959,1.25512E+11,6.677411746,47.55116217,18.19232206,40.42115325,6.276413854,43.59320984,3.52532419,8.606679195,6.544618883,45.72607676
37501,16.90287232,40.60326157,6.619340478,46.98467027,173.7859302,450.4360479,6.378774242,42.74054343,696.3869331,1727.716857,6.698248902,48.12094926,60336248755,1.71131E+11,6.659436589,46.08294091,17.61156421,44.20902662,6.657225877,47.18939186,3.378941745,7.868460022,6.566408744,46.4479948
38001,17.12097331,41.57612586,6.604491133,46.42592156,251.5545742,385.4639202,6.233302414,42.531149,936.287812,2087.206521,6.550243865,45.15586825,70686568761,1.92466E+11,6.063272257,37.75536175,23.23295444,45.17113195,6.428949218,44.12144643,4.144173973,7.522760451,6.531943801,46.68892067
38501,18.94294266,39.06888408,6.74844887,48.30005931,571.3579883,398.6751662,3.212668615,16.11672936,1650.83069,1978.501453,5.524830922,35.98050689,88509649710,97352895759,5.339499142,34.59103884,45.82434941,42.23986332,4.710898993,29.46467838,7.92484547,8.367267671,5.351852297,35.11109455
39001,21.69659274,40.58209715,6.762397747,48.5534744,867.4659989,515.0299458,1.539653778,3.868392493,2216.552042,1913.948861,4.282267506,25.67633471,1.12824E+11,76713328538,2.375420971,10.88753335,67.56379886,52.59197688,3.290826703,16.59656672,11.07920337,9.822842828,4.395439786,26.00112544
39501,17.89496936,36.41038956,7.005259577,51.98344402,712.2561305,438.1078374,1.746221138,5.478837713,1786.081137,1670.6176,4.847089956,31.58252856,87292719435,63650927534,3.297619728,18.38653349,55.62154675,45.3153676,3.231724743,15.66829585,8.805706013,8.200870547,4.941718826,31.99846561
