Counts_Root_mean_squared,Counts_Root_mean_squared.1,Counts_Root_mean_squared.2,Counts_Root_mean_squared.3,Counts_Root_mean_squared.4,Counts_Root_mean_squared.5,Counts_Root_mean_squared.6,Counts_Root_mean_squared.7,Counts_Root_mean_squared.8,Counts_Root_mean_squared.9,Counts_Root_mean_squared.10,Counts_Root_mean_squared
31.35209694187545,26.935993240679533,43.677421451562246,36.34434563637267,36.26605453001921,35.474400090461884,94.59121159576516,26.80371076070119,24.62087337344872,21.496918005590448,23.521953555995346,59.52426159188027
14.973558652740614,33.159907852934325,28.013727940048376,20.973913241568056,19.043018687564448,46.566269674247664,17.98345150632145,25.68898460857007,14.603583529062549,13.620987633754291,25.60540830697241,19.909242625452425
19.05132324842989,11.922327278217342,12.350034428534505,35.763095790808656,14.22106401684162,68.49918742062711,24.61328392499365,12.235628586383806,16.4252023595542,15.891579137276029,21.31344660047767,14.945489943565738
25.73860538567316,11.59202911112033,12.056197899116643,19.21137091696823,9.674991967651808,90.43210516700655,34.56898269125826,14.664551867921054,20.778415642460864,18.16217064079776,10.611947069451908,13.749609104440394
23.736097790800223,11.26173094402332,11.76236136969878,34.80272902714204,10.87678823526312,58.89616924785457,25.807608493736005,8.948358884309657,29.97351810938365,20.432762144319497,14.857169291872111,15.349890111738969
23.564211345584788,10.931432776926307,9.444192587145873,16.820430484175375,22.29451111250257,27.360233328702588,17.046234296213743,4.071397233392301,33.71659043442212,34.282748040073955,33.674974132130416,14.868689900264531
23.859777208186564,10.601134609829298,10.148979800210462,21.983420699811788,33.71223398974202,7.8858786431419,8.284860098691484,7.0209840422524925,22.25167553188893,32.935161651878765,52.49277897238872,11.006998555727131
22.564816752033018,10.270836442732287,10.85376701327505,26.094679554433185,45.129956866981466,28.94193336747233,8.209076649414417,17.236335709932984,17.206319247156262,31.58757526368357,11.96963849425734,9.232107626789938
21.937250518069497,9.940538275635276,11.55855422633964,28.901815471818097,25.493476001847284,23.32099127677334,13.008047634160745,14.96344796317426,12.160962962423593,30.23998887548838,10.349392993214874,11.68084009034252
21.434440905309472,9.610240108538266,8.730434892077033,43.79753104294376,5.8569951367131,17.70004918607435,17.807018618907072,9.384732618724058,8.135243630224569,28.892402487293182,14.634443555387367,12.178994337984308
17.494121536324794,9.279941941441257,12.977021140592928,35.27376675794255,4.011020937687524,18.006679020883922,22.6059896036534,6.600298850413989,36.29039914465193,27.544816099098,12.111721795145977,13.293255843497754
23.45519651238517,8.949643774344244,17.22360738910882,19.69376314907496,25.316158754016456,4.913595611832485,27.404960588399728,2.601720717599134,10.45719357045357,26.1972297109028,10.523909993204532,15.552216569955393
8.700262215999222,8.619345607247233,5.257227420404686,42.01235937870724,3.80994119116484,6.634418622596392,43.38024125369777,5.081370383286353,30.59757000292072,24.849643322707607,9.93109194997231,16.708508681257708
4.271115679456693,8.289047440150222,2.575458037538952,14.961632852567972,6.302812989511464,9.03953607786987,38.15689425734935,5.259451750401998,19.427873064388656,23.502056934512414,12.735777071063756,17.088820459116917
6.61802921809542,7.958749273053211,10.074921698450536,17.877202768960384,5.451893308811433,7.204481578636383,32.933547261000925,5.049384270370933,29.546221514767048,22.15447054631722,14.329397064394737,13.418337964115125
4.664330880432277,8.478377580507694,11.473774736054471,31.221199177138008,4.600973628111404,8.467133597635035,27.710200264652507,8.004625196438436,13.522004579549844,20.806884158122028,12.740860052142972,14.635974089039845
9.67449437629396,8.998005887962178,12.872627773658408,24.8146816345651,3.7500539474113728,20.259307847045854,22.48685326830409,6.716314398414701,14.660238948149203,19.459297769926835,14.510263211505436,16.983485217192722
5.243444818056275,9.51763419541666,14.271480811262345,34.435975552580125,3.2110499173851714,16.995446418097387,17.263506271955666,6.187800558726328,15.798473316748565,18.111711381731645,18.04775289894612,14.598958937156802
9.39776856564561,10.037262502871144,15.670333848866278,65.71636420076082,2.67204588735897,18.28065771360822,24.33484066680524,2.875895841760065,22.771738256185404,16.764124993536452,20.319651181394228,14.616521631558657
9.386170046288155,10.556890810325626,17.069186886470213,45.64063662988667,2.1330418573327687,19.56586900911906,31.40617506165481,2.910864963188282,12.18398027713205,15.41653860534126,15.503705712598794,15.45958989772626
5.98603138774687,11.076519117780109,18.468039924074148,38.29706540018078,1.4513738986254214,25.81939897269149,17.582715016037298,3.253158459772617,6.676099173129201,14.068952217146066,6.99156364618966,17.535787653659344
7.376269768140691,11.59614742523459,19.866892961678086,98.37202870925972,2.483900594942745,18.59684260183425,23.815440935086425,5.068414310383604,27.612816405009635,15.659557653251738,14.866642005666169,17.314260725803084
12.776705210746917,12.115775732689077,21.274284539275385,52.52659688792821,2.999787097785493,9.995594624004054,30.04816685413555,5.596056643198691,28.98569274831498,17.25016308935741,18.004772178779454,17.40302273823091
9.978524059728006,12.63540404014356,22.681676116872683,9.855302599125062,3.515673600628241,20.516211641127057,24.615891011926525,5.819371166441144,19.89466027784492,16.936469458292496,6.977975273831234,21.17276975589607
11.547314582794426,13.15503234759804,24.089067694469986,47.65845677711054,4.031560103470989,12.32356635860278,19.1836151697175,8.790881600905273,28.62633063497672,16.62277582722758,6.041069169551236,20.53120715000609
10.01464374921731,13.674660655052524,25.49645927206728,37.39855924889988,23.96651969277269,11.832053130334184,11.886722173500322,8.878961311749729,11.673729934687127,16.309082196162667,2.85736860248776,18.83563053616386
6.662196550546888,12.61184476501647,26.90385084966458,19.647984794549533,14.187629955283922,10.603755634445388,15.75901638922257,9.65446778891498,21.86817783569917,15.995388565097752,12.06005279034237,20.65856009944179
11.25437314030321,13.328525867409336,28.31124242726188,26.12682797356005,2.9963903864927497,9.375458138556594,4.720944845129872,5.443675987845369,27.20187830291351,15.681694934032835,15.7447633479793,22.08044110215302
5.627030088811105,14.045206969802203,29.71863400485917,17.473754749603074,39.702246691081,8.147160642667798,17.326780940131062,5.562683594553649,17.42530471060213,15.368001302967922,15.98415273470803,24.04693812998732
20.55951220082506,14.76188807219507,31.12602558245647,29.81105104116441,17.78370923582705,26.000164552653448,14.643919516412348,5.064126639209542,21.59116611896709,15.054307671903008,27.707024112100413,27.25638004136732
7.770424184708692,15.47856917458794,32.53341716005377,36.4333797689055,13.907713999544509,19.51273726266021,9.414319581854782,4.801995422157979,14.093140565587728,14.740614040838093,15.710516782349195,27.981829803649823
11.585305196748934,16.195250276980808,33.94080873765107,32.64346520063377,8.981915603778152,6.562785005043708,13.403696681019255,9.755111896278692,13.263772536489505,14.426920409773178,10.0440873184196,28.168625099833445
11.612879046848724,16.911931379373673,14.444760706990898,23.90772416931524,5.2525417913198575,9.325179740696344,18.287150241000862,2.417978049334596,15.610396027942496,14.113226778708263,24.48255017786098,26.91982192399648
11.378718212358455,17.62861248176654,13.519239489683764,12.560396932235651,22.106203694511056,5.652573025376912,23.17060380098247,7.20705127103753,14.098889813769487,13.799533147643348,17.10620483269322,30.77759455264753
10.614441813779052,18.345293584159407,12.593718272376629,18.086929995153465,28.435933150677148,8.777319888191187,28.05405736096408,7.119849965900108,22.473859889886857,13.485839516578434,18.343154588074107,32.26727418372834
11.35804837138419,19.06197468655228,11.668197055069497,13.729305977757749,13.829645367971242,62.47707095702518,23.142316697164365,10.492859588690004,27.115438266495783,15.624045814304484,8.070149197407282,27.06979293829102
13.104135397040409,19.778655788945144,10.74267583776236,15.712683443583924,7.044195197579123,17.263315737409616,18.23057603336465,18.535583840269748,18.264287624034825,17.762252112030534,6.362684306975427,27.03317749377428
15.55260727736252,20.49533689133801,9.817154620455227,18.369613343866533,3.86299252483156,20.776353754105028,18.778154467852453,12.408571029845255,13.884769375553132,17.297842825625157,8.017462811853717,32.44283851946475
11.50507718836475,21.212017993730875,8.891633403148091,18.95042225255071,7.322835533967337,10.881112894420545,19.325732902340256,5.929339650094052,38.86563833174378,16.833433539219783,17.6591050161745,30.53233614778515
13.564632178294575,21.928699096123744,7.966112185840958,15.735573529518849,9.330436659026375,13.44875528057114,19.87331133682806,5.594876707521797,29.514434480365868,16.369024252814405,12.120425467602422,30.87346018903652
12.095575165461875,22.64538019851661,7.040590968533823,16.29074850674417,10.302810834778082,13.904169294227447,20.420889771315867,13.203353855425592,21.221784874837383,15.904614966409028,8.375267757831978,32.59724319910856
12.666497885229436,23.36206130090948,6.115069751226689,18.587571842898075,9.524881182139303,10.40729103670865,20.96846820580367,5.994005392007817,20.234920215725687,15.44020568000365,14.171935798036376,30.88030637912313
10.305239638888388,24.078742403302343,6.788245301343777,19.56243570764241,8.110377333812204,16.531261785438364,21.516046640291474,8.015708381654004,7.23010932692821,14.975796393598277,4.328900495187308,33.27386463054399
10.955359943773615,24.79542350569521,7.461420851460867,16.170998531193074,6.618680040620792,19.18704174457674,19.161344602836103,5.078819335365815,7.1268094706994605,14.5113871071929,10.989141030972336,33.263250082156674
15.494124672647423,25.51210460808808,8.134596401577955,15.961392829257967,8.031560067502918,13.983977380284491,16.806642565380738,6.036866764871622,14.527148769667765,14.046977820787522,11.115912223151856,35.7628109554081
11.841918194256149,26.22878571048095,8.807771951695043,10.141839213503012,10.85513082794414,10.781551936150224,14.451940527925368,19.32679095123811,16.186347942607778,13.582568534382144,9.097910228732232,36.632491272887954
11.324483545127734,24.75006417713847,9.480947501812132,15.252113760968127,13.121617338968615,10.924514832584345,12.09723849047,19.71650084561789,8.535437316082563,13.118159247976768,27.056534727926937,38.03918256830365
12.43084366941447,23.271342643795982,10.154123051929222,15.191253411767017,10.82635185840033,2.607875201731145,13.72307698573978,25.62510069783167,25.504099491474737,6.0425910105776754,28.886059737692165,37.60770313224772
10.868993380612954,21.792621110453503,10.827298602046309,13.200279797131175,11.70425571414983,2.0447220555533563,15.34891548100956,17.059057944013237,9.265514048824976,9.404141070598394,6.920114556223454,35.125462833576265
9.700842027234485,20.313899577111023,11.5004741521634,14.336859859941152,8.427847065675092,17.79248405048334,16.974753976279338,26.46394856787569,34.62509075793511,12.856375284663937,5.901847033004411,33.63251019503037
7.483551561738531,18.835178043768543,12.173649702280484,16.745673849583063,9.10757281725092,11.51374344234702,18.60059247154912,13.521604242969593,23.22479873094641,13.686622090441707,6.158867803479706,32.31023527559282
5.102074530346723,17.356456510426064,12.846825252397576,16.35259005210663,8.71795857904059,12.119504624204769,20.226430966818896,6.3598754442269545,22.624545375855103,14.51686889621948,4.632162061379438,30.040319340628702
5.799658596988276,15.877734977083582,13.520000802514664,19.94713165743976,7.639581298652823,13.346204534938034,21.85226946208868,23.8601564097894,7.623113929793993,15.99535060838696,6.312519420863718,31.36998147813214
6.6921953246414745,14.3990134437411,14.193176352631752,17.890603815568475,9.71738322993813,15.91562477315354,23.47810795735846,36.25743478187204,8.732914057745555,17.473832320554443,10.059327129502591,27.48691192204958
12.567016708491602,12.92029191039862,14.866351902748844,16.567825587830388,10.020696533593838,10.701348209553451,25.10394645262824,31.05281684675348,9.615657660034255,18.95231403272192,9.34361515066502,25.003661497034376
6.634751027705563,11.441570377056138,15.53952745286593,16.160102703541227,9.176714477241262,8.685148935887366,26.72978494789802,25.848198911634903,4.3585781921063385,20.430795744889405,10.83090504842806,23.34732538168016
7.44444628490059,9.962848843713658,16.21270300298302,15.034749290371746,10.478895354197272,13.421307760085336,28.3556234431678,16.202192939014502,13.530767861752247,21.909277457056884,12.363008786097264,24.063082062547423
9.746087205565305,9.885016160155416,16.885878553100106,13.231703067740687,13.117874518585142,9.878769974751076,29.981461938437576,17.143338734200015,16.582217825047177,23.387759169224367,7.356284402809656,26.9273817325872
7.223608732706082,9.807183476597173,17.559054103217196,14.87177779613256,13.045200440660444,9.78446328634068,26.16691263216121,22.04855323651476,21.48773717481726,24.86624088139185,15.455597864016768,27.66294994201849
