Rise-Time_Root_mean_squared,Rise-Time_Root_mean_squared.1,Rise-Time_Root_mean_squared.2,Rise-Time_Root_mean_squared.3,Rise-Time_Root_mean_squared.4,Rise-Time_Root_mean_squared.5,Rise-Time_Root_mean_squared.6,Rise-Time_Root_mean_squared.7,Rise-Time_Root_mean_squared.8,Rise-Time_Root_mean_squared.9,Rise-Time_Root_mean_squared.10,Rise-Time_Root_mean_squared
111.58230252182028,80.16960692569266,169.46415125020854,98.16010056984628,85.82225488870758,154.42754782084896,228.27421319376745,58.58425244594699,52.57141469104727,164.18243270692224,32.06541773053331,396.44369170402
15.60041753322072,48.1146632504724,94.24295017380872,25.58214008747064,10.91238479253565,23.526145967601497,20.336889007661807,79.70979636737258,22.07968693301769,5.816567284566808,17.117298926561304,40.51427297324167
18.756240052685023,16.789200785677686,19.02174909740886,28.64008081431013,17.033789227963698,21.147861524682884,18.37083389110065,13.872156285364756,33.321123519151364,9.5574929887607,113.44827808421536,31.626809754176097
28.67164165909544,16.628991282345446,20.94706395319647,20.52221625814456,31.077284261513498,18.76957708176427,10.770668565234551,28.80263445033933,22.34712874092725,13.298418692954591,173.59189897522944,42.80246439861383
16.420832397717813,16.468781779013206,22.87237880898408,33.472089424114245,71.18143302232662,25.43540750244265,9.988798269302604,7.50505428366553,35.42140875417397,17.039344397148483,192.41660487152947,32.369352745742425
18.884134460524,16.308572275680966,9.300285070151114,8.543467638760793,105.2584324919206,32.10123792312105,9.206927973370655,9.151486945948502,20.43938585195244,74.31227758323966,287.2000785432816,40.06078533040092
16.65226982228481,16.148362772348726,29.75417907742723,13.873697609824465,139.33543196151453,17.307815829877523,8.425057677438708,10.95698013680946,19.51766527576013,70.67852246640302,381.9835522150337,33.03770284530457
18.382026157246777,15.988153269016488,50.208073084703344,18.53208727182606,173.4124314311085,22.288110468644685,8.746473719357198,13.383668250166828,18.49542909490029,67.04476734956638,35.99105948194342,31.96961530345087
14.592581203416447,15.82794376568425,70.66196709197946,17.481359742980118,98.17982212687984,22.95059697053053,15.293006161703683,11.251897238754436,17.47319291404046,63.41101223272975,21.059560746990744,33.7091088066332
19.822006561974547,15.66773426235201,14.828750510540845,30.85090599672853,22.947212822651142,23.613083472416363,21.839538604050173,11.307631652125195,22.348525930806755,59.77725711589311,25.525385259240625,33.48259419615968
13.487239276398222,15.50752475901977,16.55104563578196,28.88351408674991,25.929806625686066,30.851223641087184,28.38607104639666,7.370422791794962,24.01387308744139,56.14350199905647,41.44422462989198,24.53200134515172
20.912015175149403,15.34731525568753,18.273340761023075,12.789329527043927,13.739352856250242,26.42723033815875,34.93260348874315,2.2948735816246173,12.634181814427368,52.50974688221984,34.69253960168352,23.05621971246884
11.048325506990402,15.18710575235529,19.101325924429783,18.85497001050864,8.136888274311284,25.437570016570422,84.16362153063243,15.334109566871811,42.16083025971813,48.8759917653832,45.04865626205561,25.352147347191178
12.4281366588243,15.026896249023052,19.0137261222952,57.998126338843626,10.016343475377807,68.20485794238205,74.50546099417076,12.506089280625623,13.346781465338514,45.24223664854656,33.47853425708965,21.08632755597745
14.493361352701315,14.866686745690812,35.18191195317323,248.6051271022942,10.01663783461743,24.857229793789028,64.84730045770911,14.036505315197765,45.49773843245071,41.60848153170992,29.949809019011013,27.8198504914034
14.040579063067293,15.445291081191806,32.63447527544409,105.05305266140434,10.016932193857054,14.884897687013924,55.18913992124745,12.573327556667628,10.711344233580071,37.97472641487328,26.04011781411383,31.458141901774347
51.03934814078119,16.023895416692802,30.08703859771495,19.97933279465919,10.017226553096677,33.88421361507618,45.5309793847858,18.909402429563816,17.47263093196362,34.34097129803664,35.69652752284941,40.3562920160024
10.817909267204362,16.602499752193797,27.53960191998581,21.37569675567336,7.182540311463766,27.72899877349667,35.87281884832414,14.259336079506127,24.23391763034717,30.70721618120001,27.93597172326905,39.62329861872013
12.941061690070883,17.18110408769479,24.99216524225667,8.318856327466678,4.3478540698308565,24.792953162985995,31.415075691252863,40.53729917318494,22.924150205459505,27.07346106436337,42.87642838176687,34.7754832880912
14.358546033152304,17.75970842319579,22.444728564527534,7.224582969498703,1.5131678281979468,21.856907552475324,26.9573325341816,18.15134771010609,8.460114969522913,23.439705947526733,38.09275776093041,42.61837960501786
