Rise-Time_FM4,Rise-Time_FM4.1,Rise-Time_FM4.2,Rise-Time_FM4.3,Rise-Time_FM4.4,Rise-Time_FM4.5,Rise-Time_FM4.6,Rise-Time_FM4.7,Rise-Time_FM4.8,Rise-Time_FM4.9,Rise-Time_FM4.10,Rise-Time_FM4
55.79498119468461,4.061800031031141,11.14820488646226,13.224050207703332,4.957555239113402,5.621257775596921,25.094060323718622,13.639675870961224,4.748911325028347,4.313586691022346,3.601005496165905,60.25233686569048
5.683260793030651,1.3307455279283051,6.472560413088627,3.564653487692034,1.853350900413821,1.4531242726766478,2.518943845563244,6.4486013434697895,2.4977155551429764,1.5,7.449047482199299,6.660146531489958
7.980420625513575,1.0,1.7969159397149943,1.6057837728322375,1.0,1.476562136338324,1.4814693880159604,2.4941757906614224,1.5,1.7133696096231448,1.0,2.062037028550237
20.83941028148796,1.0,1.398457969857497,1.1211404919531476,1.966348196558248,1.5000000000000002,1.4999999999999991,17.65034979547311,1.4999999999999996,1.926739219246289,1.0,2.733836965703252
47.20454456644301,1.0,1.0,1.096922244539443,1.0,1.25,1.5585975788487143,7.395961305486669,1.5000000000000004,2.1401088288694345,1.0,4.207053718258673
44.32351366242851,1.0,1.0,1.4163738598057185,1.1666666666666667,1.0,1.61719515769743,3.637811199805832,1.0,1.5,1.8046115527617528,10.427607346101114
36.16486846841665,1.0,1.1666666666666663,1.7919704571232336,1.3333333333333337,1.0,1.6757927365461454,3.057555365314512,2.1711700344633025,1.5,2.6092231055235064,9.878417472805875
48.59548894952751,1.0,1.333333333333333,2.8680067482601603,1.5000000000000002,1.5217103020375518,1.0,1.6961264918108527,1.5855850172316512,1.5,1.0,9.173113036592968
4.048800061689777,1.0,1.4999999999999996,1.6857905970683194,1.25,1.5268515596121102,1.0,1.4340478232112253,1.0,1.5,16.717560061196323,19.44515056003464
34.78674186927816,1.0,1.0,2.415633148814317,1.0,1.5319928171866688,0.9999999999999998,2.791222145378013,1.0,1.5,2.957359965067727,15.45929637860725
3.334952413322511,1.0,1.25,3.322249003914421,1.6441604702427328,3.795619559001633,0.9999999999999996,26.19499668050388,1.803015252352596,1.5,3.01444489537195,41.80562409728005
2.9886478540633616,1.0,1.5,1.6309966136194298,1.876389557975464,22.37598121274317,0.9999999999999996,13.74695615996134,1.202999963379945,1.5,2.2068789102735566,74.31140692321428
4.867932888864668,1.0,1.5000000000000002,1.4999999999999991,2.5059092631455657,15.964139997133367,2.0613684398642227,11.150977802051615,1.205029181554237,1.5,7.11450123753583,37.77585403926926
5.108730378715269,1.0,1.4999999999999996,4.580978315015725,2.3618154788180656,5.034326249370608,1.980311385926848,3.715472155358349,4.122529930097028,1.5000000000000002,2.279687657238272,45.42347499196241
3.2378380464049585,1.0,2.02045664127389,1.0,1.9078769858787104,15.48086380617673,1.8992543319894737,8.684635454178673,1.7028577435714674,1.5000000000000002,2.7658904489037,34.38755630589397
31.088617442786013,1.0,1.946105692520477,3.232589682646177,1.453938492939355,1.0,1.8181972780520992,3.9772845488719017,1.2053537257076647,1.5000000000000002,3.6758870062631264,36.82211692186121
6.177952856711349,1.0,1.8717547437670643,1.4000820334795347,1.0,1.3981222465504577,1.737140224114725,3.208311261801834,1.2213774990631578,1.5000000000000002,3.894991186080909,17.615795457596946
2.9843157953034662,1.0,1.7974037950136514,1.5268337371756466,1.169545091691991,1.6403376166576282,1.6560831701773504,3.606420937951662,1.2374012724186512,1.5000000000000002,5.411660067767244,36.86250158449183
3.963115727043801,1.0,1.7230528462602386,1.0,1.3390901833839817,2.3403423474238223,1.578041585088675,10.188798475549763,1.784395080341063,1.5000000000000002,5.187781659931617,34.85084044846715
3.2375694696783723,1.0,1.6487018975068255,1.598790631742821,1.5086352750759726,3.0403470781900164,1.5,9.356685649807265,2.56017258619542,1.5000000000000002,5.165979243667974,29.395459783578456
3.384097708121005,1.0,1.574350948753413,1.6908703517372343,2.3006601036203063,1.0,11.34897257174468,3.2614200828673034,1.5000000000000004,1.5000000000000002,4.998685040319167,22.61914343762713
8.494837448577957,1.0,1.5000000000000002,1.6277140027460169,1.0000000000000002,1.5,6.42448628587234,6.253718895796116,2.406255489159149,1.5000000000000004,1.592001005281592,35.18618658419484
2.06173499080016,1.0,1.4500000000000002,2.1373977845984413,1.2146748052253822,4.756676762595691,1.5,4.765804087745403,1.9618010781870605,1.5000000000000009,1.565257864539202,27.658176335968044
2.672922868938851,1.0,1.4,1.0,1.429349610450764,2.1618295967431327,2.0169374981553605,26.34948112534254,1.8367243381218312,1.458333333333334,3.030274797398709,30.762993022173376
1.7140906288511366,1.0,1.35,1.410836262102198,1.644024415676146,1.0,2.533874996310721,9.836667805075423,1.6711491049843166,1.4166666666666674,4.473667295414072,18.871926909194222
18.09203588979955,1.0,1.3,1.5445456334825804,1.5000000000000004,1.0,2.9726935950310773,5.083411555112169,1.5345390741661222,1.3750000000000009,21.896968456479662,41.08813222399087
2.654947214157716,1.0,1.25,2.40538729940516,1.0,1.0,3.492408451770209,6.830960366596187,2.3459408352211457,1.333333333333334,6.790018816619535,25.85061034039895
16.606301655225558,1.0,1.2000000000000002,2.323769630037802,1.0,1.0000000000000002,1.0,7.981910765823849,1.2206445525970069,1.2916666666666672,1.8569558524067475,16.353247050535305
2.7872580184793327,1.0,1.15,5.140966401627835,2.3043065336735147,1.0000000000000002,1.0,8.550758594074798,2.277114614570238,1.2500000000000004,1.4065106811865564,41.082155452780746
3.862186544226613,1.0,1.1,1.925649188506155,8.134930209798892,1.4999999999999996,1.5772803127549038,4.576104170438576,1.2381343098880904,1.2083333333333337,1.0,26.247723029558585
1.9160018413234552,1.0,1.05,2.168527136039461,1.7621499486316812,5.789022125605101,1.0,9.1922361452667,1.5,1.166666666666667,2.9170123854578174,39.849181879246295
25.58908148587383,1.0,1.0,1.7154943743812685,1.059606530586351,3.473466195552898,1.5,5.442768576682788,1.2108934811509662,1.1250000000000002,2.792249768493215,25.1137134001036
1.6300731173494143,1.0,1.5000000000000004,3.552547888152193,1.0,3.469507102680717,1.3333333333333333,6.77582456685118,2.2922415616963243,1.0833333333333337,3.599195934295123,31.98185679948076
2.31422834517746,1.0,1.4444444444444449,4.289923185767858,1.2344535102628746,2.4490307241237894,1.1666666666666667,9.106461109458596,1.8596650346464847,1.0416666666666667,2.685344800360742,22.2568088392412
2.363463065964752,1.0,1.3888888888888893,3.765230932119756,2.279797654823637,2.616734096026846,1.0,7.505874638527884,2.493240870995932,1.0,1.8446245596166035,21.82279238016621
1.6275272521637407,1.0,1.3333333333333337,6.200817034724763,1.5000000000000002,2.217855325461648,1.2715099682275808,4.438358414425194,2.7257885817636702,1.0,2.5810804129454827,23.08216410503853
13.602808606254966,1.0,1.277777777777778,3.34986101114517,3.020886349034096,6.878120926226557,1.5430199364551616,8.666779990415668,1.8399092500426093,1.0,7.851449309502889,30.243643054507
9.445509276972588,1.0,1.2222222222222223,3.6322033197418993,7.124543682354937,4.56042011152268,1.4525166137126346,2.1233642271485165,1.836379303253008,1.0,4.8121317115188855,19.62794894409
2.6016889169921584,1.0,1.1666666666666667,4.840281700017151,5.312241879284996,16.58393066583809,1.3620132909701077,5.064179117996575,1.7792322623910166,1.0,3.3368072678578944,33.04075408782451
25.073081405012665,1.0,1.1111111111111112,5.151601915149028,4.333463147497329,11.132444240884638,1.2715099682275808,4.182156449618665,1.4999999999999996,1.0,1.865327974860549,37.215900363906506
22.330106046043937,1.0,1.0555555555555556,4.755418314301552,4.136537995069278,12.250013159318843,1.181006645485054,69.89254770420108,2.455491526924385,1.0,3.705943305140962,36.37614768158216
48.30289164609934,1.0,1.0,5.035555522222456,16.163443610526222,22.589307490833537,1.090503322742527,3.4096808254589592,1.3944589889252572,1.0,1.3048702169543271,39.278571421035046
2.670135771954024,1.0,1.0184186125980603,4.742245077985146,6.196273670675754,2.911148653811736,1.0,32.35552808529405,8.40795487310393,1.0,3.694325600298215,36.7283616239142
3.2297158344697414,1.0,1.0368372251961209,13.877332536658985,10.478623255626186,38.68700833521709,1.0,14.077482269695455,2.666062309632081,1.0,1.6508963782538897,21.532599209924488
3.20400198045826,1.0,1.0552558377941814,3.2331296474626114,26.14846191146537,1.751864909915629,1.0,23.735801778258924,1.8585229914349235,1.0,3.1883458035415875,57.90626397806047
36.76055028659741,1.0,1.073674450392242,10.343314537097712,12.65854306003362,1.550616812786338,1.0,2.994681010804839,2.834348715588343,1.0,3.139441690982798,28.425494444288457
43.14139359513398,1.0,1.0920930629903025,13.52309804675044,8.910270624015345,3.7560091023500775,1.0,3.122837755847372,3.4664034036259106,1.0,4.420268636263631,18.61871548859249
22.64493849324988,1.0,1.1105116755883628,4.8020726535546565,6.507960514311736,15.272563056967266,1.0,1.6441338869600244,3.149210830793572,1.0,2.518234135339521,50.981306640892704
20.323128229546857,1.0,1.1289302881864234,15.807909361077936,5.126556732111637,2.9486398304204733,1.0,1.7589793816858967,7.663554774635727,1.0,1.9577577885066493,48.196503251229885
2.431979258790641,1.0,1.1473489007844837,3.337613530813132,10.419023574397098,3.682195284986339,1.0,1.7958840169258508,4.640818037136232,2.511143362875785,2.4960242970393414,35.95801181457142
1.2119097956861469,1.0,1.1657675133825445,2.915588564621077,2.465995456396984,12.799456733722696,1.0,3.105776918464981,2.364434150991712,1.7555716814378926,3.047553432969928,30.26605494030732
2.368842342510994,1.0,1.1841861259806048,3.848187842328479,12.731926284760489,3.747223181897831,1.0,5.786768401496699,1.565695468255481,1.0000000000000002,3.867946828324584,28.18904740603732
11.088850648535848,1.0,1.2026047385786651,2.9399731186866096,11.126311214707336,14.821315534309417,1.0,3.182986391962469,3.294604443967708,1.0598621607156795,24.632202206176792,11.219473025872162
2.8997357105206825,1.0,1.2210233511767257,5.570103517753921,16.430612052976972,17.79321224657006,1.0,1.502379051927765,1.5822652086615665,1.1197243214313592,2.0840287352598965,8.374527303996024
3.017103709482688,1.0,1.2394419637747862,7.975517750815045,24.370466805458992,11.237774914798782,1.0,2.6291851747233475,4.5977835281000905,1.1795864821470388,3.4330731871312987,12.662273233054616
5.180498905744476,1.0,1.2578605763728468,19.478161307439706,18.11969567037172,14.10439326936708,1.0,3.75599129751893,2.1398566899753777,1.2394486428627185,4.294487059281056,26.957760029115697
2.6151507486858323,1.0,1.276279188970907,10.662807489693533,2.5002778312545684,7.103546160332123,1.0,2.8519492381597185,2.2795724146991025,1.2993108035783978,1.7548912577166091,4.257404409518247
2.13851217394699,1.02822091945061,1.2946978015689676,10.1842863353339,2.7158576242398773,53.46069958707976,1.0,2.4575555082318394,1.876799621597384,1.359172964294077,3.112736212416366,3.693329817285369
2.3303655632598463,1.05644183890122,1.3131164141670282,13.118379357860432,12.736164472025818,20.283175883900704,1.1861374992435034,3.476257458632112,1.0,1.4190351250097566,4.2746089300414845,25.23214509781489
2.223600283602853,1.08466275835183,1.3315350267650885,6.340469956946551,3.4810472209737706,13.317220058273056,1.3722749984870068,5.27949718029841,1.5000000000000009,1.478897285725436,1.749974497299267,3.395208560427184
5.116274158026132,1.11288367780244,1.348130089637834,7.859332502368202,4.5841468878760425,17.406474100368104,1.5584124977305105,6.582577866772967,3.0515108795610275,1.5387594464411156,2.051248505602885,15.99777931680634
3.939518521916729,1.14110459725305,1.36472515251058,11.313084654930275,2.8564290313974414,16.80169886435857,1.7445499969740137,1.668603110182319,1.0,1.5986216071567951,3.213248630064801,8.179382552330708
5.108551624815335,1.16932551670366,1.3813202153833255,10.549278991364194,2.7131871031745063,11.159068701762392,1.930687496217517,1.5000000000000004,1.0,1.6584837678724746,2.1124119248386664,22.61362405385693
3.598022729635252,1.19754643615427,1.397915278256071,12.0089404290682,4.705652909701407,10.07762844713587,2.1168249954610205,1.5000000000000004,1.090430903608412,1.574227127595098,3.9345359951365233,11.128411426804057
3.1293575407973475,1.22576735560488,1.414510341128817,7.539449464609191,5.235972595230738,4.990271206821634,1.4035708629931751,1.0,2.450823905634684,1.287113563797549,8.071016720185597,21.894263374617672
7.892915657244811,1.25398827505549,1.4311054040015625,11.628151709893285,7.07468923284193,3.384899659632186,1.5,2.468674573687589,1.0,1.0,2.0934788922060523,29.00527732043137
2.1826620011666984,1.2822091945061,1.447700466874308,6.990652527259559,6.8752733033272495,5.314941515033441,5.913365566793239,2.231656658370662,1.825969687727281,1.0,13.832731969389968,53.51466969279272
20.71779016057761,1.31043011395671,1.464295529747054,3.648215942073509,7.000510576942903,11.510722831263577,9.714191483812318,4.710928735126855,1.0,1.0,4.538195793140264,50.80080080600566
3.3679672820402726,1.33865103340732,1.4808905926197995,12.811215704156282,15.94096459547963,6.9661945902676266,5.357095741906159,1.9345764107542045,1.0,1.0,7.16049566567139,40.61430937257588
