Duration_Kurtosis,Duration_Kurtosis.1,Duration_Kurtosis.2,Duration_Kurtosis.3,Duration_Kurtosis.4,Duration_Kurtosis.5,Duration_Kurtosis.6,Duration_Kurtosis.7,Duration_Kurtosis.8,Duration_Kurtosis.9,Duration_Kurtosis.10,Duration_Kurtosis
9.540279984345258,1.7482961845399585,3.9542279269350704,2.411546225473184,4.364091521037389,1.3697172102212765,21.74015905363016,16.218212304487594,-0.3877429771254097,-0.7100002461614681,-1.547824661595714,47.59224883171309
2.4280630423097875,-1.6056967567286216,1.2143403816888716,-0.6523209838716837,-0.7585256428461955,-1.31905097267802,-0.2093046646857108,-0.0033315743837483,-1.337919925894297,-1.5,-1.0383018006941542,-0.5581910206327683
-0.2417399684960539,-2.0,-1.5255471635573277,3.717094888880893,-2.0,-1.40952548633901,-0.3497371963423656,8.815216576348032,-1.4999999999999998,-1.3487540994430491,-2.0,-0.156643231929269
0.126703802942973,-2.0,-1.7627735817786638,-1.3691167958056392,-1.0162348923648776,-1.4999999999999998,-1.5000000000000002,46.4310344638576,-1.5,-1.197508198886098,-2.0,11.137806579675788
-0.9769972399379134,-2.0,-2.0,-1.701335933984896,-2.0,-1.75,-1.2025719586063657,3.689124032592437,-1.4999999999999998,-1.0462622983291472,-2.0,1.7537340770083008
-1.0756458338038113,-2.0,-2.0,-1.1059049075465563,-1.8333333333333333,-2.0,-0.9051439172127308,2.751655753631878,-2.0,-1.4999999999999998,-1.4759715651923286,2.7845936314177253
-1.0874885725245316,-2.0,-1.8333333333333333,-0.6003286142274034,-1.6666666666666663,-2.0,-0.6077158758190961,2.688979669267922,-1.6993457159427972,-1.4999999999999998,-0.9519431303846572,2.190725054768606
-0.8431529109754954,-2.0,-1.6666666666666667,-1.407320684526565,-1.4999999999999998,-0.899976262035409,-2.0,0.8272880050220208,-1.8496728579713984,-1.4999999999999998,-2.0,3.803419222867977
-0.727168161609463,-2.0,-1.5000000000000002,-0.4663594411099523,-1.75,-0.8351179718492234,-2.0,-1.3950645153738166,-2.0,-1.4999999999999998,0.6323830733801108,0.406018114055783
-0.4909034869622548,-2.0,-2.0,-1.5831589200323744,-2.0,-0.7702596816630378,-2.0,-0.341735851870343,-2.0,-1.5,-1.085316805148595,0.7239834618218102
-0.6717233580878661,-2.0,-1.75,-0.2309436811846867,-1.2705261537416752,2.533794719622533,-2.0,3.075553447345011,0.942411103383376,-1.5,-0.2249943130806535,0.7093071077029753
-0.6774679146482732,-2.0,-1.5,-0.7485372612627486,-1.05511404629322,2.8448438953155533,-2.0,25.642899078742893,-1.6629593140377787,-1.5,-0.2094665437187077,0.5585201349008315
2.7305512465252963,-2.0,-1.4999999999999998,-1.4999999999999991,-1.4916760660817598,17.1182420337065,-1.0290022881359566,4.8317480090387015,-1.7287071113770225,-1.5,-0.3365441033225713,0.3770943964244493
2.0924755095821554,-2.0,-1.4999999999999996,2.8281255101118177,-1.2096625547735849,1.2956763267647142,-1.121717504222815,4.245555756636337,1.7209294096993002,-1.5,-0.9894871689659644,0.0405750404202072
0.8707543731453984,-2.0,-0.712008519270575,-2.0,-1.4731083698490566,-0.026858764763856,-1.2144327203096732,23.968831795226425,-1.864559733462392,-1.5,-0.696655732776081,0.0553265178368138
5.968175511431991,-2.0,-0.82457873080335,-1.0344317830502083,-1.7365541849245285,-2.0,-1.3071479363965317,8.275474478621147,-1.2998656530182155,-1.5,1.3046962936102329,1.023370594854632
