Counts_Central_moment_4th_order,Counts_Central_moment_4th_order.1,Counts_Central_moment_4th_order.2,Counts_Central_moment_4th_order.3,Counts_Central_moment_4th_order.4,Counts_Central_moment_4th_order.5,Counts_Central_moment_4th_order.6,Counts_Central_moment_4th_order.7,Counts_Central_moment_4th_order.8,Counts_Central_moment_4th_order.9,Counts_Central_moment_4th_order.10,Counts_Central_moment_4th_order
9085775.01349219,2336908.0663345978,20970657.55660944,8419086.49674292,8858674.408454519,8515824.271751493,2612954651.460393,6068905.635881244,1123998.5928631765,419169.8273327525,468024.3231048116,510303257.8270965
207397.3337070237,1476199.6187540898,10509281.900920648,389437.1474460597,206274.454533322,7662928.677494594,260128.3587735204,1195041.078647444,69543.35107011798,47503.46727603194,698148.7425326683,358414.5950434103
366947.2666093961,13816.367020742984,47906.245231859975,7373406.552988768,40756.57409702546,51498659.12206441,485184.2004834283,128294.4756935515,24795.44592944731,107388.79461616054,198423.61981555205,115302.34994671104
1022282.1106573232,12665.00565629746,33484.86775532966,251697.4183701941,2509.8510254625685,95334389.56663424,1956395.0168503555,1159611.6584031982,276259.44955042336,167274.1219562891,3482.6669052510774,316971.9516261299
546868.9230345169,11513.64429185194,19063.49027879935,1676344.132901284,13772.973312236776,47863033.1758074,1306775.6639174544,26443.463567465875,1169549.108158056,227159.44929641773,2614.111257912892,241005.1965884484
542010.211600026,10362.282927406415,1.7035168817527389,86238.29734077663,1932772.1034533733,391676.78498055815,657156.3109845531,5120.360771781448,1282877.1233937433,1766742.292907114,5627339.27463717,262866.3090475061
568930.6705356358,9210.921562960892,7306.220652040225,698608.2250325351,3851771.233594511,2089.114344677446,7536.958051652054,17542.083853613694,257841.2994423537,1652745.5359932925,11252064.438016428,70458.15567209099
466150.5137924678,8059.560198515368,14610.737787198696,653620.2017204055,5770770.363735647,1468417.164544128,3650.473133258955,203695.2408279905,139099.36232362257,1538748.7790794712,20482.84916655224,51298.66150688969
450589.4263670591,6908.198834069845,21915.25492235717,1310592.2339394798,2885749.5905233035,828618.864921989,85888.60042601566,120677.62774776184,20357.42520489148,1424752.0221656498,32644.85219314242,55267.11771520013
419467.8266452787,5756.837469624323,1102.9087437565354,4430583.15785323,728.8173109596985,188820.5652998499,168126.72771877237,12685.331873643689,4267.275476228066,1310755.2652518284,77741.93654973498,69402.54229561616
207631.29919480285,4605.476105178799,56663.6787943826,4745995.767132107,443.4828611976929,429295.1948482296,250364.8550115291,27420.06341489739,6396208.795208038,1196758.5083380071,59370.97401541909,121742.18281092402
597220.8858039719,3454.1147407332755,112224.44884500866,249559.1170850072,759049.0525338838,2434.127597431414,332602.98230428575,4201.130818328794,20001.370197876426,1082761.7514241857,29009.09741954392,171883.2796865505
34746.067451635,2302.753376287752,569.8623719465113,66686.16712963072,254.85777991498696,63513.95059655104,9339138.87338926,5248.286353637565,1061159.0851473247,968764.9945103644,22943.82474443168,229029.3283270594
2106.640446207376,1151.3920118422302,34.47141860156739,283877.8458646627,2953.078704266185,20742.753670591803,7497006.156370034,5329.398861326536,632196.8060448826,854768.237596543,53543.34163158026,265986.62685875176
9484.144679339974,0.0306473967068049,19650.205264465305,75.9769452067604,2025.2038332172992,8907.239930745081,5654873.439350808,8173.072597382922,989393.6326744442,740771.4806827217,71961.12801249145,97633.1372167495
6852.829913341881,3106.3982595010825,39899.83154413414,1802277.0084663525,1097.3289621684132,3003.462912804208,3812740.7223315816,31470.74897643208,45415.47720401666,626774.7237689004,83588.7436765963,176070.66026775647
23593.034549562377,6212.765871605458,60149.45782380296,488861.8469910697,169.45409111952742,221674.2606984652,1970608.0053123552,14158.880480403051,92399.47351354882,512777.9668550789,74045.5214500687,231778.3366738509
2681.7980761561635,9319.133483709837,80399.0841034718,2004293.7898889312,119.63178888379925,197917.9553786452,128475.28829312851,19180.76072318972,139383.46982308096,398781.2099412575,220760.5988764676,178030.60220230502
36585.77595989172,12425.50109581421,100648.71038314064,2.0438062042158864,69.80948664807106,237098.7821868824,781764.9119009578,1162.058523014419,398150.0885257464,284784.4530274363,527005.635225045,148852.7347420534
31256.826656140507,15531.868707918586,120898.33666280944,4922263.409397069,19.98718441234289,276279.60899511963,1435054.5355087873,1575.686570894212,51130.32545073266,170787.69611361483,144594.1761397949,212132.39547486624
6826.373394479315,18638.236320022963,141147.9629424783,3166320.4387091976,9.90564498313235,12.137083597622867,266782.8118635401,633.4401372153221,2531.990930982994,56790.93919979361,6279.0072667300055,363985.8150448526
12375.513530372464,21744.60393212734,161397.58922214713,92268045.4739507,3.015755136584092e-05,128905.92323040364,616267.9137688633,7807.435286205438,1231734.0503659353,87020.94442861038,70860.32515560507,311228.9406008401
52327.43778591303,24850.97154423172,145752.33990177704,25432552.794766407,164.63121263820165,24962.28941504536,965753.0156741864,6289.5174671997065,1009198.65527468,117250.94965742716,145284.89539851932,276206.7733469001
17929.042482992198,27957.33915633609,130107.09058140696,4289.058939323184,329.2623951188519,373433.25466133805,658449.3481981443,7549.912181673527,270771.5727674502,110056.19668086548,19842.3152948579,575656.8750765551
26034.00630843528,31063.706768440465,114461.84126103688,9004434.481434526,493.8935775995021,23001.387387206203,351145.68072210223,21086.92449042152,1199963.3148638238,102861.4437043038,15952.657146177748,537596.8494949274
49468.55170831366,34170.074380544844,98816.59194066678,3129256.0227350835,431154.0880044908,18645.50082516528,87658.90049900748,33740.00180613824,20118.43003720479,95666.69072774213,1049.0444724912686,374211.407536834
10444.35710464497,921.461447030042,83171.3426202967,267349.44903589244,19.86984558459837,12946.097422264946,83308.61059802823,40989.70854625436,566137.6221116129,88471.93775118045,81799.41351474487,519597.1978947298
58549.064893611554,987.3576167566782,67526.09329992661,921976.6033442096,75.01613310621875,7246.69401936461,318.3540532988529,5843.871827949611,549525.0723956659,81277.18477461877,143580.90370046344,683941.2413161022
