RMS_Central_moment_5th_order,RMS_Central_moment_5th_order.1,RMS_Central_moment_5th_order.2,RMS_Central_moment_5th_order.3,RMS_Central_moment_5th_order.4,RMS_Central_moment_5th_order.5,RMS_Central_moment_5th_order.6,RMS_Central_moment_5th_order.7,RMS_Central_moment_5th_order.8,RMS_Central_moment_5th_order.9,RMS_Central_moment_5th_order.10,RMS_Central_moment_5th_order
-12071.52550959329,-682377.9110874035,-426339.0306988333,-146610.98661411626,-1759998.039429396,2304693.739348286,-781318.6610549175,-3124595.827567004,-27521.98410020877,-276578.364972101,-650919.0399406083,-387982.0116798978
72325.71124141745,38367.64284964311,-221208.1708466968,-7710.72084600714,-101.20663181035457,-79369.74430315038,683.7224280453344,-825.4859450535915,-340.107877823391,262.0949373549335,133.44113465915098,-7522.338058733544
55522.28584630015,2.0463630789890885e-12,-16077.310994560215,-6498.597101297978,0.0,-39606.42639599694,1334.147018314733,-5877.4063941245895,139.31315721964398,-65.4832684692779,0.0,-12808.702814216433
2251260.880889005,1.8758328224066645e-12,-8038.655497280108,-1.481287881074014,276.2265849183496,156.89151115649452,7.20781735132752,2777.3179722821146,12.4027085571742,-393.0614742934893,0.0,-120.9067219793084
-1465565.7967502924,1.7053025658242404e-12,0.0,0.5860557519010219,-2.7284841053187847e-12,78.44575557824726,-3651.0402334531054,-73.7943979670524,0.0761634151216891,-720.6396801177007,0.0,4913.816217567108
59364.70837621229,1.5347723092418164e-12,2.664535259100376e-15,54.183962348666434,-11.35784747758894,0.0,-7309.28828425754,-4.184542370703145,1.5543122344752197e-15,1636.50759763953,6.550783546039267,-2763.192299174589
65815.2167528484,1.3642420526593924e-12,-15.966441868131296,348.2311147416633,-22.715694955175152,-1.3010426069826053e-18,-10967.536335061974,-6.577388245024928,-33549.92247871115,1527.7044747406226,13.101567092078534,-1164.0145734373343
18373.693118712305,1.1937117960769685e-12,-31.9328837362626,59.112298740539686,-34.073542432761364,-31790.89522225057,0.0,-312.2051356410229,-16774.961239355576,1418.9013518417148,0.0,-2066.143517430054
25765.763353064416,1.0231815394945445e-12,-47.8993256043939,-286.89292112347687,-17.036771216380682,-47152.81188760231,0.0,-429.889105640306,0.0,1310.0982289428073,562.7678173653576,-7168.183549184129
2417.1523261605,8.526512829121202e-13,0.0,-4263.544000824731,0.0,-62514.72855295404,0.0,46.236632631104165,0.0,1201.2951060438995,-97.3170389223178,19094.500329731065
-3813.857714863356,6.821210263296962e-13,2677.6584517880488,-1626.4405559547436,310.40758864526765,-2824.957074178651,0.0,13.678173428638232,1234195.2208010417,1092.491983144992,-1562792.342936401,4291.489269217006
75908.87113746261,5.115907697472721e-13,5355.3169035760975,-493804.637395858,447.7566771649553,-3071.515427099206,0.0,249.19542327301147,6245.661329014869,983.6888602460843,1227.94432445786,9138.086276288035
-6724.900479870715,3.410605131648481e-13,-130462.44221806758,-1337201.8371754342,563.5009679323543,1377.7784482924474,48.83287221482234,-3.623479780944674,-1274.070388160946,874.8857373471767,-5086.608300538387,353.14434665047725
-16.603894420549704,1.7053025658242404e-13,1392.350392266244,1729.8875782147836,-1068.657571679915,9391.208368389962,553.7191400845226,5.545333270614052,-212.79286809560665,766.082614448269,123740.163478538,1825.1959828460936
26.90151221173441,0.0,8190.368269466374,0.0,-712.4383811199434,-1300.9758643123373,1058.6054079542228,176.13119342117272,-135636.53652841313,657.2794915493614,35615.15162663401,5972.677799403463
-352.7099794517712,0.0,-38882.03614324189,909.19395900958,-356.2191905599717,0.0,1563.491675823923,136.5631279646921,-272.31383869265846,548.4763686504539,2899.6153422609505,-1942.66568928026
-70135.57336124718,0.0,-85954.44055595015,-1122.657824660874,0.0,343.1501168258956,2068.377943693623,314.8453678460509,65579.08516079558,439.6732457515461,5568.81118814742,-9919.722066454176
3015.228480300746,0.0,-133026.8449686584,300540.18882019626,0.1064928705180984,36459.55373026808,2573.264211563323,41.84561579809655,131430.4841602838,330.8701228526386,3388.1336429009125,-21749.79870549408
8076.721500435875,0.0,-180099.24938136665,-1.2732925824820995e-11,0.2129857410361968,19128.70713960594,1383.5895207590308,90.47766405023994,913.4022510942336,222.06699995373083,-4169.052674511842,-7658.42995686803
14709.45929447828,0.0,-227171.6537940749,-666041.5109193827,0.3194786115542953,1797.8605489438007,193.9148299547388,-48.636853040073895,749.7595174661825,113.2638770548233,-302884.41779441724,8781.236482989607
-13076.599869481535,0.0,-274244.0582067832,21727.15112606516,6.204175462085232,0.0,-27.542600393211085,-443.0098769189669,1799.732093667618,4.460754155915582,-842.4662413600006,-5631.401872610746
3331.6701603191827,0.0,-321316.46261949145,-2626558.422630519,0.0,-1119202.6082009687,-318.1787292295449,-436.2154570676137,-59.1792971078232,927.6933761894068,-81649.98759234913,-6715.960948256467
-40522.95094123464,0.0,-289184.8163575423,-16172731.789813207,-0.043890360726857,33227.80346392325,-608.8148580658786,2120.4290887080106,-13515.072961169146,1850.925998222898,40556.29651465428,-5920.515961834364
93945.42210594406,0.0,-257053.1700955932,0.0,-0.0877807214537141,-7796.818639498132,46.27386319987045,-1117.06839112489,-13854.362258478404,1696.6821650376564,113.46118004348,-46887.59960032824
-236919.9919445514,0.0,-224921.523833644,-1448821.7623762868,-0.1316710821805712,0.0,701.3625844656195,-79.32027146652038,-2903.8159349091334,1542.438331852415,-18192.279414316665,-74714.98651527028
282.8589472911218,0.0,-192789.87757169487,-337264.03308536694,-10194.354964085149,0.0,-401.1733441013269,301.18187939071765,-8843.733028535156,1388.1944986671735,1837.7317743206725,-29774.953837475667
10708.825928193328,0.0,-160658.23130974572,2262942.278949674,1.1368683772161605e-13,0.0,564.2852874277996,-61.56746449531304,197201.21949471047,1233.950665481932,44840.18956330666,21499.02104042566
4049.7318562397895,0.0,-128526.5850477966,-3695375.6873666313,0.0,0.0,0.0,32.7299252035234,44351.69794425089,1079.7068322966904,-264.2949042245053,-1391.4340100837935
2197.15281355732,0.0,-96394.93878584744,-2035967.91892106,-1270.66516768725,0.0,2.273736754432321e-13,27.46358562622762,-68393.0680615477,925.462999111449,-76362.68238761966,4784.225719701452
1682.2190263957436,0.0,-64263.2925238983,1213117.5669048934,-12271.572489438944,174697.40264700435,-336.3971482914389,-141.8719712545725,1448.0676953540271,771.2191659262076,0.0,9798.879901674907
2408.9217248616,0.0,-32131.64626194915,-59349947.33783685,-357.531967936452,56137.400751346526,0.0,-412.1193512848132,-284.65822517586514,616.975332740966,51879.94532605929,5785.989933819938
6872.827030864725,0.0,1.942890293094024e-15,-4609964.040824549,7605.238089228406,13512.03973819772,1663.0057361056818,-180.33473511779752,365.813441454951,462.7314995557245,17694.51826470291,15823.07890351336
1827.6453535556927,0.0,-9227.81600059512,-209899.0545294516,0.0,-634.9137168764098,1108.670490737121,-1500.207225344314,-775658.320483519,308.4876663704829,221121.84407072217,18016.018739141204
-59333.98629871856,0.0,-8202.503111640106,62069.11434696239,67500.24545979248,315.0316320835882,554.3352453685607,3854.409127851393,1095.558860040483,154.24383318524156,-8396.995354883764,13690.008228353305
-28779.238027766714,0.0,-7177.1902226850925,868671.3953230294,-4464.108881599573,-11114.76916347213,0.0,-3774.751620702892,9476.85352161849,-3.6082248300317592e-16,758534.5002606065,12052.913906939702
-152525.6464673809,0.0,-6151.87733373008,-245087.63550686144,195.2350615400633,-429158.1829738223,1931.621201753164,221.52788843324603,-22133.470952608404,-1.8041124150158799e-16,24191.867192249207,34998.69140300971
80580.17119738428,0.0,-5126.5644447750665,-545297.5188357396,704.465916229278,57541.26823454005,3863.242403506328,-227.1608812727945,7451.298303432252,0.0,-23887.12145518298,55653.85267761163
46295.21109588875,0.0,-4101.251555820053,1070845.1345154368,140.85632435776512,-338285.0321200835,3219.3686695886067,2633.476841618013,-7970.566632453809,0.0,6962.250212831958,77738.77764136279
4923.678782155473,0.0,-3075.9386668650404,-616213.9487239559,-21950.106161937227,-396.6734883277768,2575.4949356708858,-4294.827677078671,1824.341453387212,0.0,273857.7622940165,71954.08216613828
34921.42381548967,0.0,-2050.625777910027,685864.9594480867,-9022.58539003209,-1555.5939591479716,1931.6212017531643,-371.3775002651085,7900.000966818284,0.0,346.06911593871274,73196.3694686792
19188.89184672857,0.0,-1025.3128889550137,-181296.74132659484,-8278.306002762938,-437.46281187374,1287.7474678354429,7520.092583520993,5164.62635935139,0.0,201722.4104651968,55727.97190184632
14683.878843927778,0.0,0.0,-4844058.043645063,-2382.249540347234,-1533.2564820177977,643.8737339177214,-6764.836795171902,3014.800370398899,0.0,-801835.3899616497,-11539.722239097247
237.5493857962548,0.0,-9.733633259293336,1535845.6502801718,-723.3632610913124,336.4152683827466,0.0,-2548.1083189927062,2050.4488831423114,0.0,-150916.78380820566,49266.901092732136
4940.6539151992765,0.0,-19.46726651858668,-1145139.2704839823,-3828.5457135788,14265.741019459558,0.0,-2174.329200342612,35862.18563734959,0.0,-156703.40960773022,23221.912216541867
48461.504593515456,0.0,-29.20089977788001,-30772.94249291281,-2594.138135301509,-2650.374589916942,0.0,-1684.784698525261,5046.991739708775,0.0,40963.68524756572,-3797.3575898154063
16094.000501654282,0.0,-38.93453303717335,1606461.8236716911,-428.93995528419686,-957.1553778895836,0.0,-4109.421494798292,117741.09941568512,0.0,1691466.5401710216,-21772.59031519216
