RMS_Peak,RMS_Peak.1,RMS_Peak.2,RMS_Peak.3,RMS_Peak.4,RMS_Peak.5,RMS_Peak.6,RMS_Peak.7,RMS_Peak.8,RMS_Peak.9,RMS_Peak.10,RMS_Peak
25.552941221791883,22.01801518742952,32.71458181649765,38.98004101765092,40.43460714627493,47.84884409451715,37.98783358043805,44.83883900849497,29.65650123190324,18.198242852433545,25.71102389587903,38.86448949747124
25.953131684803424,16.28947597445905,20.132157583574102,13.781230805159824,3.865315642364593,14.529457239850174,10.089357738733147,18.79970964133963,7.614188332192911,3.646274946897203,5.616434031135806,16.984009152015346
28.617674612200304,-12.500984679269822,7.549733350650562,10.858279332696563,4.450101834381404,10.01362062854466,7.146970764456354,15.821091155647569,2.7118958123686223,4.822843611000122,1.8638698020018003,9.466608645930716
53.543659856406784,-11.204636785835222,3.7346345618398216,1.1471680953742327,4.710531230048434,5.49778401723915,1.022474235047495,26.585429498847844,1.7452667803290645,5.999412275103042,-0.5497764460835675,9.078170202809526
28.64540165994542,-9.90828889240062,-0.0804642269709186,2.771724493513853,3.755470389860029,3.954481510805104,3.46892839035701,8.196222846278943,0.7690950409243413,7.175980939205962,3.933480027990328,18.5541568361438
34.89666861918103,-8.61194099896602,4.5298351836642805,2.030358671138975,3.1368962319406988,2.411179004371059,5.915382545666525,4.514012750750887,0.3823852836399551,4.09109102714204,2.6667865083727804,20.253482092214085
33.15907060709611,-7.31559310553142,3.590853588017594,4.794674245944056,2.518322074021368,-0.4456400376716747,8.36183670097604,3.05842174677108,6.188847203497206,3.916854926875524,1.4000929887552327,12.45888534557519
24.355573835750263,-6.01924521209682,2.651871992370907,4.147331039190648,1.8997479161020376,16.571521984427264,7.67264754855505,7.870365056787414,8.294468787674017,3.742618826609008,3.961121641759899,23.182145486258303
23.232692799416405,-4.722897318662219,1.7128903967242206,6.645847322057664,2.3645582562042864,13.71634401292818,6.658419087203112,4.393842542149253,10.400090371850826,3.568382726342492,17.5913082030674,24.137668491927595
17.784901066970754,-3.426549425227618,7.11862988615626,3.894851351616982,2.829368596306535,10.861166041429094,5.644190625851174,2.574346183484976,6.627940941274002,3.394146626075976,11.959708672367125,34.74409419047353
17.096937466041677,-2.130201531793018,7.931085286973719,18.004147793014408,4.075363616404684,19.62047565583533,4.629962164499236,5.543076839845915,30.38016727528481,3.21991052580946,51.47976569706877,18.201936599126046
30.43630551425571,-0.8338536383584181,8.743540687791178,14.87073987897424,4.241899328652755,14.450181523691716,3.615733703147298,10.38489966010912,8.650531933240021,3.0456744255429435,15.203560636727406,31.707113095722733
14.885352158423256,0.4624942550761819,9.752033649277813,15.674080675750172,6.240226197868691,10.812605387906284,6.586987196771768,4.598054776336594,3.07764641100502,2.8714383252764275,23.96420214228999,25.192020006567795
7.013259083135356,1.7588421485107837,3.211385102480118,12.151906759703968,5.866656164690896,18.3871606492361,7.011790727090263,6.348735301041107,6.132828875792807,2.697202225009911,22.70691229496668,28.91166208414438
8.026007948074176,3.055190041945384,7.760289772216788,-4.726153089526113,6.871831523791383,16.016991857638523,7.436594257408759,8.62071588640634,10.130048507072216,2.5229661247433954,20.00553006804352,28.88932048985416
12.35278312745183,3.156460787355825,8.384328289104664,6.946577227397131,7.87700688289187,-4.282901822969135,7.861397787727253,9.469018227925606,5.993496818119456,2.348730024476879,16.123039467698785,27.707847962694625
25.68928695940317,3.2577315327662664,9.00836680599254,6.915627876123811,8.882182241992357,5.416767126331653,8.286201318045748,9.77424622708525,10.106142932554928,2.174493924210363,17.980498839188613,18.81640311454747
19.6613917134707,3.359002278176708,9.632405322880414,16.935252420218653,6.031813711372907,11.83442455986934,8.711004848364244,9.035765632995655,14.218789046990397,2.000257823943847,17.173855515680565,21.762866241138003
22.461769442789134,3.460273023587149,10.25644383976829,23.78710111203755,3.1814451807534567,9.326705167193488,5.821235294362133,8.895584874866671,6.104710482079684,1.8260217236773308,21.09250976036892,28.925123522666667
22.057062714365166,3.5615437689975904,10.880482356656165,20.02641243820896,0.3310766501340059,6.818985774517635,2.9314657403600224,9.284140643907698,4.708861351854727,1.6517856234108144,15.038759520620538,31.56775918861489
20.88837234690564,3.6628145144080313,11.50452087354404,15.376436746369071,2.5080162146430816,2.369625578757285,3.89482861121095,10.375367705100787,4.359902436019821,1.477549523144298,4.953572029042497,31.513369064493723
14.99422880028036,3.7640852598184726,12.128559390431915,28.680373326454053,1.2004776817209,17.00615409356314,4.107092313016981,11.36427253887026,4.889473246818131,3.3803207379489635,13.10687012181101,22.00973050629633
17.629464277683354,3.865356005228914,12.01174732152713,37.429695741752354,1.2558646567791398,16.71393486271723,4.319356014823013,15.641234600093568,10.66727696512188,5.283091952753629,12.682823937770577,23.23649893833481
17.241072722116037,3.966626750639355,11.894935252622345,-21.90695151336798,1.3112516318373797,4.640206080651784,6.141031989782089,11.40798322614582,5.919917642120555,5.229730643094643,9.464721308251244,26.65857522933509
15.364753807636504,4.067897496049796,11.77812318371756,27.717293503876505,1.3666386068956196,20.61927911892242,7.962707964741164,8.404398194021091,11.650123198709656,5.176369333435659,27.030276763326043,30.81757954622298
11.935217300613694,4.169168241460238,11.661311114812774,18.726555212275493,6.7186896199288935,15.062244687928626,8.159353478130527,11.346801304427787,6.133939287532265,5.1230080237766735,17.260360317150155,30.83523346739743
20.04009030021173,4.075630542433629,11.544499045907989,32.12159961963072,7.086591190811547,10.688789599869878,6.8962280011152775,7.585033701941443,15.730818497326052,5.069646714117688,19.787838372463064,38.24608762329646
18.76081992411821,4.167920566070482,11.4276869770032,41.179898946600055,5.171254938739228,6.315334511811129,7.836106674281799,10.68496411434078,17.52721242624284,5.016285404458703,9.980230215722294,27.70429241779771
16.0979842295652,4.260210589707334,11.310874908098416,31.78316889109352,5.671339792920849,1.9418794237523795,1.749155188248792,9.109888550042276,4.122216051940692,4.9629240947997175,14.01240833554228,27.44412598294436
13.182489552129956,4.352500613344187,11.19406283919363,36.32618922682155,15.43555210732944,12.2151134011709,4.38173163033473,11.055993447307673,4.204583743297347,4.909562785140733,16.098196588013913,24.15150924413691
18.03043326674117,4.44479063698104,11.077250770288844,43.07617022879796,3.88321315292028,22.166367820029315,6.616252131869659,11.03228523725588,7.249850123535589,4.856201475481748,18.96851496710012,27.80291459940976
28.65793363932375,4.537080660617892,10.96043870138406,27.26733211040456,9.194575586140653,18.953508489601425,3.5216934039811267,12.07063096356391,3.568332128431236,4.802840165822762,22.14389461745887,26.8883985066768
19.449184459174056,4.629370684254745,8.36047422609532,28.421876135723657,10.490215171262918,9.462905449317764,7.235663867152796,16.20439211792888,17.10192477602081,4.749478856163778,25.90303796598853,27.19301610201269
25.961410145963896,4.721660707891598,8.269124870860423,37.44730943985332,10.981326869707988,7.671364050472419,10.949634330324468,17.002330242286977,4.909081520986456,4.696117546504793,23.913191999615044,27.10828324377588
23.367759630021645,4.81395073152845,8.177775515625529,46.08597606706397,7.117124125875495,17.257775981044276,14.663604793496138,15.971013655089418,11.09455526387078,4.642756236845807,30.72475704461728,22.91914223356191
28.748978914804155,4.906240755165303,8.086426160390634,39.05963995430617,4.085279839264654,22.682566767780624,12.524706800850543,8.052021591279097,7.773378944728519,6.132624289559181,13.705803017708444,25.357904331996863
23.138143769404003,4.998530778802156,7.995076805155737,39.70476494466105,11.253215939879633,18.880779153403097,10.38580880820495,14.78414630566537,12.224980778101935,7.622492342272555,19.09837874842054,25.499434918776963
23.22716796217139,5.0908208024390085,7.903727449920841,37.517625035059545,11.991760843143762,21.56998874372769,9.852286101824438,15.812211039045264,6.883256516213951,7.275641516229213,15.321168436494524,26.788374328513388
28.90575740594065,5.183110826075861,7.812378094685945,36.80129466401313,17.52855062743039,11.80162428497103,9.318763395443929,20.69918555177404,9.44683147752204,6.928790690185872,30.8908990221604,26.143839710520417
33.67007544454435,5.275400849712714,7.721028739451049,50.05447374030276,17.79500915428863,14.135086954509976,8.785240689063414,15.900950022041693,6.537920008997818,6.58193986414253,6.035727376085863,27.58433124775345
29.48525697204009,5.367690873349567,7.629679384216153,38.50972400700272,20.7284955236735,13.789909371643574,8.251717982682903,19.776776469377783,12.228666118320689,6.23508903809919,26.87527850814607,25.661626329016904
27.43090080312495,5.459980896986419,7.538330028981258,50.58267906148976,13.9456013909503,16.15099801836778,7.718195276302392,16.761538852684367,6.876578685014152,5.888238212055848,12.593088194094168,28.794596530389747
19.00195072754912,5.552270920623272,7.227195720912508,59.9818386506941,13.240811350709569,19.395717475524503,7.18467256992188,25.53175938035036,11.792083500372922,5.541387386012507,23.99168972637179,29.171301696217363
24.55345183221321,5.644560944260125,6.916061412843758,54.41153838136617,12.25303805225392,24.88568289564983,6.690182225793406,20.50136331408578,18.720469790531507,5.1945365599691655,19.7905617683872,23.82744548174542
26.40435351937828,5.736850967896977,6.604927104775009,57.807106625401815,15.513060716645503,16.025684789991193,6.195691881664931,11.891379248909033,8.62991822829359,4.847685733925824,18.97333374979499,29.17255859167332
21.635326563998312,5.82914099153383,6.29379279670626,47.98573674453508,12.926064691657626,16.90222563372958,5.701201537536457,11.097195221476095,13.749405415318265,4.500834907882483,27.14999907853459,23.248936700242723
22.147270704829523,5.568706241227976,5.982658488637511,59.21443709517781,15.787764649924831,10.539146221449815,5.206711193407983,15.10416374505435,6.551284934250498,4.153984081839142,25.867262640016392,24.277131720213703
23.818599229254296,5.308271490922122,5.6715241805687615,68.63817666217798,13.135414316540984,16.626746450225667,5.146382224296545,17.76866102055879,2.859510508175958,6.02304419813874,27.9994550935403,26.262093840965427
25.209642014213408,5.047836740616269,5.360389872500011,61.790566962660805,10.74195306803924,8.85739629772318,5.0860532551851065,16.712739279436356,12.016567731865884,3.76087162327852,25.997853649347217,21.162119214013668
27.18049579254705,4.787401990310415,5.049255564431262,47.47889955566043,12.511395156554173,14.705527967934817,5.025724286073667,29.22853707192121,17.051747539027602,2.186163215428736,28.044312791399665,25.386582893616485
11.85723746922596,4.526967240004561,4.738121256362513,40.44995189303518,14.741116331841663,24.922801622621307,4.965395316962229,13.053239620023284,7.536843680374304,4.972115453959184,36.19775581260017,25.91650877485083
22.572673322726697,4.266532489698708,4.426986948293763,61.32443603836481,13.647555364538132,16.759759167010408,4.905066347850791,7.901031503634918,13.934742087641894,7.758067692489632,28.9539790809308,27.460797898979056
23.478247959928403,4.006097739392854,4.115852640225014,68.62560535057462,15.205887358264636,12.409210030377828,4.844737378739352,9.15077918019784,9.194965715760354,7.228260030565784,28.26748514613022,32.791904875550266
23.421755968751004,3.745662989087,3.804718332156265,46.4095660821663,14.409667343884236,16.6800349363574,4.784408409627914,13.877170794339316,11.95490504197015,6.698452368641935,29.02700112780398,33.97031123513294
