Duration_Central_moment_3rd_order,Duration_Central_moment_3rd_order.1,Duration_Central_moment_3rd_order.2,Duration_Central_moment_3rd_order.3,Duration_Central_moment_3rd_order.4,Duration_Central_moment_3rd_order.5,Duration_Central_moment_3rd_order.6,Duration_Central_moment_3rd_order.7,Duration_Central_moment_3rd_order.8,Duration_Central_moment_3rd_order.9,Duration_Central_moment_3rd_order.10,Duration_Central_moment_3rd_order
-12378.281363548342,-4.1932492565951846e-11,-178394.04447761422,-286112.6531823993,-4054193.912320639,0.0,0.0,22384.38017427822,562506.744586872,1117433.6218060192,1560186.5338331363,-103095.36099378776
-18764.8327314478,-4.107086600637749e-11,-118929.3629850762,-1465174.0620834257,-1790036.976409829,1046572.7220254112,2333278.5313718566,7124.642402021753,72234.6630554503,931194.6848383496,0.0,-258379.24119748228
-7744.332355201878,-4.020923944680315e-11,-59464.68149253819,11149583.51511406,401971.297045409,-5567862.797398171,1.7053025658242404e-12,2530.879821324744,-56048.94139943455,744955.7478706795,661795.5058983295,-765177.6696650562
110499.66768628178,-3.93476128872288e-11,-2.6193447411060333e-10,-4599825.7865326125,232755.92291822485,-4068.4716497340414,133436.6328703691,80074.24821908229,391819.6026840155,558716.8109030095,-168544.2705709422,-634450.7142435426
410816.866375946,-3.848598632765444e-11,-70337.35784206555,-901386.205918485,1.998401444325281e-14,-113673.95382550928,88957.75524691271,22650.06890814298,1825705.1368580288,372477.8739353397,1101139.6714640425,-731872.7084410961
328527.10552103387,-3.762435976808009e-11,-62522.09585961382,82978.9567839536,381057.88477043214,61666.72175631956,44478.87762345634,-3455.5361231098486,164265.04828727842,186238.93696767,-209286.706939055,-326045.19645024714
237449.7990140752,-3.6762733208505735e-11,-54706.8338771621,-129755.00628093231,961118.6335512544,80436.00824461694,-2.182787284255028e-11,33896.21167453734,304474.43168461527,0.0,211881.5456388385,-1746336.1837739183
249082.96852628185,-3.590110664893138e-11,-46891.57189471037,172586.36715263306,313385.30007091485,-29880826.236675408,183716.9272801236,93667.7222675044,2123462.167283157,0.0,-26900.53066432773,-127399.60881808924
86074.85784195286,-3.5039480089357025e-11,-39076.30991225864,-240401.6729427621,-21711.41791830579,809323.0047752653,367433.8545602472,-115749.27530137892,1216704.4046208605,0.0,-16079.808646052716,-471138.3386500333
352683.6475329951,-3.4177853529782674e-11,-31261.04792980691,45835.23314270697,3190.5138265178457,482852.3367212254,306194.878800206,-131376.55888582216,-1320711.0500332664,3.4924596548080437e-11,46192.16152735288,-650361.1349375938
18515.60227620958,-3.3316226970208316e-11,-23445.785947355187,-209976.64485353456,-4510.2599656886205,-156808.10632549642,244955.9030401648,32764.91235188952,347406.56240318966,6.984919309616089e-11,-144838.96390758242,-594489.8574516788
175805.08367926435,-3.245460041063397e-11,-15630.523964903465,690698.9431060484,108600.8853758372,155851.3759410884,183716.9272801236,-11154.334098789692,2758248.660130866,1.0477378964424131e-10,44939.777882207294,-34233.40762917724
128529.37682497124,-3.1592973851059606e-11,-7815.2619824517315,468232.8196543768,56384.3966233067,-329179.4017824657,122477.9515200824,-2433946.806232238,154993.88593105885,1.3969838619232175e-10,-380367.789843635,-68248.68211222958
172898.35368782864,-3.073134729148526e-11,0.0,-75751.17007893724,110745.2283850915,-53948.25431565233,61238.97576004121,-12880.478478713036,-121224.96529069716,1.7462298274040222e-10,336328.4049824447,-111933.71839672633
275144.0279782834,-2.986972073191091e-11,-10169.14183695366,366927.41241209785,79205.00910343596,-188545.0090009228,0.0,-148265.71952779675,-170.8857435718401,2.0954757928848262e-10,-10658.20130585038,622561.7200985164
197901.5412882787,-2.9008094172336557e-11,-20338.28367390732,-25790.420575063603,55929.12933661684,-335129.07112348475,0.0,2712.804928146918,20364.96718271023,2.4447217583656307e-10,8827.65841887633,638537.2649557119
370338.368545519,-2.81464676127622e-11,-30507.425510860976,-39957.43211042804,67160.8094346715,-107471.58821205526,0.0,-59755.5974986441,122999.93934389082,2.7939677238464354e-10,-15717.487863620494,743763.3571717635
141990.85067343552,-2.7284841053187847e-11,-40676.56734781464,59267.91717321352,79459.73832164498,132653.4168086648,0.0,22393.692597946792,310051.2096247505,3.1432136893272397e-10,-142227.01189412316,239314.90791189272
-50224.08094277261,-2.4804400957443488e-11,-50845.70918476829,-279600.5329565129,83449.31725737294,41692.77385891968,0.0,-356116.80768495984,-6327.920793506482,3.4924596548080444e-10,3439627.7178129978,940641.4647897732
-239808.2295626496,-2.232396086169915e-11,-61014.85102172195,-429639.7542453896,103582.40874234308,-25546.06025981687,0.0,-72214.01536261133,12924.6569217953,0.0,-1498867.370901174,-171521.16842202976
62314.71631054405,-1.98435207659548e-11,-71183.99285867561,149059.50700799117,189175.83498870645,-875.754179221907,0.0,-910668.96881311,-186577.05086666392,0.0,8195.785564617383,-1245602.3380081712
-245189.6980975244,-1.736308067021045e-11,-81353.13469562927,816879.1339992814,58602.92270691164,-772309.8738247768,0.0,-741654.4147220539,-8734588.606389126,500781.22535741207,8484.72984591652,-1815456.425720402
-377438.9153892809,-1.4882640574466098e-11,-91522.27653258292,-918599.50919402,267396.4627714419,-217681.0182255396,0.0,-183819.0190778872,-384078.2072595928,250390.61267870592,19116.539985698862,-2459063.446498761
-4776.375871851941,-1.2402200478721747e-11,-101691.41836953658,-98514.79507446256,62553.09366247289,-93685.2396982414,0.0,-146860.97778148364,-138448.34403409084,-2.3283064365386963e-10,-58.2153098028989,-1324515.8214947064
22700.103570469862,-9.9217603829774e-12,-111860.56020649023,17916.248167260135,162668.97452449787,-12939.493118794848,0.0,-126963.37617451856,48688.32386886712,161140.88163573324,-1057.6778460784033,-1792341.8258918857
18061.566262492623,-7.441320287233049e-12,-122029.7020434439,273777.7664411666,200878.5021836941,-160957.24954447392,0.0,22485410.19206571,-550002.5319274792,322281.7632714667,-20783.075420731617,-860363.824733212
31548.90982398494,-4.9608801914887015e-12,-132198.84388039756,94332.9210753864,53023.5386045554,7461.122788411805,0.0,11190193.680512317,337592.99633484,483422.6449072002,39099.35975659079,126922.35355778442
4858.166446667799,-2.4804400957443524e-12,-142367.98571735123,-502738.43403632566,91488.58524818836,-18594.629514892385,0.0,-105022.83104107685,-63464.4546853165,644563.5265429337,6607.16815868845,-40186.108363065854
43178.6309406096,0.0,-152537.12755430487,-8620.50042256396,296539.9501276087,-15192.853235836052,0.0,33040.462157719274,332353.2389184469,805704.4081786671,1639881.7611082257,-296350.9065657476
-38480.891837706266,-823.5682278661475,-162706.26939125854,-325400.07306737883,165867.6837888124,-38399.534835842285,0.0,172224.65605288456,-318012.7831975159,966845.2898144006,-145.75667855490408,-852088.9235332612
28463.107451265467,-1647.136455732295,-172875.4112282122,-196415.515240934,142825.38068907015,29894.9487092288,-37897.19978490956,378453.3666937744,0.0,1127986.171450134,-333523.0064339412,53354.17684837736
4569.832323954694,-2470.7046835984424,-183044.55306516585,120474.1704165837,163934.98240312416,7447.406042542828,-75794.39956981911,-290301.30866909964,-249346.6411065276,1289127.0530858675,-360534.2347841365,-332479.8717487101
879.9999969383534,-3294.27291146459,-93668.1832910126,-23431.953551893766,-34226.65365666269,7995.324858050288,-113691.59935472868,176096.32421188388,-74316.29004238757,1450267.934721601,205929.9817787489,-746007.6337182153
-11841.416565040628,-4117.841139330738,-4291.813516859344,-15699.706912250917,203129.12081827392,6173.522511640794,-151588.79913963823,-899671.223152754,0.0,1611408.8163573344,23388.72374701668,-715121.3326710662
33954.65273089229,-4941.409367196885,85084.55625729394,185760.4078451499,139808.4279611741,-89205.6080508941,-189485.9989245477,18086526.75689129,0.0,1772549.697993068,4962.32800800075,-136603.9297734187
44679.51126489323,-5764.977595063032,174460.92603144716,-120504.0927971194,140769.5398272322,35746.73095043392,-227383.19870945736,-5935595.803802122,-388581.1013468694,1507238.1892154668,-36167.89055775438,-92403.76635729222
168785.9096161511,-6588.54582292918,263837.2958056004,42908.65248777584,73187.74972477007,-2050.6378604648976,677442.8897625487,-2.9103830456733704e-11,-333425.10615211545,753619.0946077334,-5319.332631059568,-172701.72403052932
45800.23798687533,-7412.114050795328,353213.6655797537,99067.02310019766,329291.00104325474,-200574.12202482185,-13396.460290015297,-18683.44221278305,4.547473508864641e-12,-2.9103830456733704e-11,93593.80073551292,18717.94786808404
32514.880759416577,-8235.682278661476,442590.0353539069,-227786.372635505,337979.9386148554,24904.15959958193,-77179.61844241427,-128645.13646316428,16781.228411896867,-2.182787284255028e-11,-286090.4599725228,-621618.3619879558
-135957.20543011717,-9059.250506527622,531966.4051280601,111149.8363524823,9251.640398738846,3401.6588114244773,-55769.32816982445,-429878.670077088,-2.7284841053187847e-12,-1.4551915228366852e-11,45326.79267019747,-568180.6301833874
-221077.9958825344,-9882.81873439377,621342.7749022134,-83017.85484922348,-141011.13209845306,35512.58237995898,-27884.664084912223,-106.60908872093177,0.0,-7.275957614183426e-12,93877.64635639513,-525186.1947385867
-154927.24723571184,-10706.386962259918,0.0,-83220.86117833236,59505.19138271426,26364.94504846488,0.0,240601.0949578992,-869567.233926104,0.0,-81223.77877629931,-557961.4364064097
183272.11389075787,-11529.955190126064,-19876.75029691122,28581.903166085267,-7159.512886221828,65059.26047200128,-3818658.1771838847,-7875.366131493954,10019.560352017954,0.0,17176.51016185604,-908515.92412907
242567.84326337388,-12353.523417992212,-39753.50059382244,-68197.87359944796,-142576.0204501941,64987.02480031137,-2863993.6328879134,-45775.557665522174,-62029.582537431335,0.0,-31615.021251531216,-699474.1374055904
-75244.53692655734,-13177.09164585836,17692.055706225983,-35379.39424143818,7546.635613360436,31437.340770265528,-1909329.0885919423,178886.27766917605,-2327900.689518124,0.0,-66060.13452620347,-944968.6173538984
19720.421753112627,-14000.659873724508,0.0,73819.03748588753,63261.35446682331,-76190.28950392953,-954664.5442959712,-18254.69228563773,175080.17785745134,4563013.19874575,117502.09383915665,-1637216.3688931286
-26392.913435820014,-14824.228101590656,14616159.236489208,-231731.1644969197,135215.02024051943,-76116.29672667645,0.0,1784.9783015321088,-822144.766818004,9126026.3974915,-93038.58494829228,-1462509.980777789
-166927.2441817118,-15647.796329456802,0.0,63428.52616439425,-8628638.242763085,-334491.00687151984,0.0,-1732230.2171830125,21272.197538263223,13689039.59623725,-380229.3979031967,-1432553.31452236
-57999.268117100415,-16471.36455732295,0.0,-61882.82516426953,224121.26242341404,88269.46517089076,0.0,412380.8149813591,-287440.9431251632,18252052.794983,38899.81182133213,-869382.0571631705
-149531.05628631683,-17294.932785189096,0.0,-17922.055791173105,116295.46951758,-21570.866115093137,-99342.0239281574,-155227.78659818583,-273.17620715525254,2987189.3887806083,-25246.41313313685,-960010.4041584658
-47357.77452107611,-18118.501013055244,0.0,360044.08991387946,128577.22221755706,-4127.743207539562,4876096.709888799,-1092053.0748292452,-42243.46767293629,361380.40757312905,71260.72719370242,-339956.6727078143
-490650.502345365,-18942.06924092139,11882.16697372398,-548023.2531000999,505443.8742091082,2592.7306099087514,-1771574.4998786196,-415626.6236253349,-66419.19206734106,23128.35918685532,171984.18002291684,-683386.5771513849
-69343.43064427396,-19765.63746878754,9901.80581143665,-892166.4731755274,473063.5286181913,303.43933977684685,-863304.8206695885,-11899.080272007626,126381.3535783338,-315123.6891994184,369077.87009127135,-880344.065171254
-8848.949047592518,-20589.205696653687,7921.44464914932,-106955.87657490146,433718.30210652127,-154538.0479110318,44964.85853944257,58501.23657355055,5497.331984510197,-157561.8445997092,372295.9417787571,-222002.30798759984
-25556.85229669596,-21412.773924519835,5941.08348686199,569643.404016765,375539.68378072913,-1504633.605826714,472815.7455502689,60092.1182191614,-41069.08330647005,0.0,604197.0038408673,-441834.6933868442
-36638.38691382069,-22236.342152385983,3960.72232457466,39115.44702573527,201753.4700847773,1803453.943380888,900666.6325610952,610813.4580704594,72604.71350353622,0.0,-98616.89636481593,-97778.66955302029
-54390.96282847882,-23059.910380252128,1980.3611622873304,-180314.0544488495,89898.3978433287,0.0,1328517.5195719216,120475.13768116868,32583.836625298933,231672.0605075224,-237888.2814507678,-1411675.3108809688
-12838.639008915146,-23883.47860811828,0.0,57822.66024035907,42201.73434579817,-16444.715483640648,996388.1396789412,44914.07684614467,4164.367387315665,115836.0302537612,263001.5253088433,-1733895.9084872107
-22733.77649059155,-24707.046835984424,0.0,-330100.8963183176,36970.27588592846,54494.09596063714,664258.7597859608,94548.62372974944,-1018.0261778169798,1.0231815394945444e-11,-44503.826650315146,-1608497.4396491717
-47856.363766778624,-25530.61506385057,-823.7835368131884,50487.39225609649,90467.84020057676,372625.8148240167,332129.37989298045,16079.49580416035,-2985.3553202100084,1574081.6828372711,1482950.512327113,-1023326.206898215
-28542.62353882118,-24963.26806243167,-1647.567073626377,7336.191516763779,95938.0371675217,-108464.93750679244,0.0,-40858.35236662731,510.2026335256116,3148163.3656745423,486809.7268622226,-2276119.614279271
-25485.32567568791,-24395.921061012767,-2471.3506104395656,-350805.3848060492,360752.7186645805,391521.4425588137,0.0,-58732.60889516002,-67658.592463568,0.0,-1.0516032489249485e-12,-2549441.179183874
68484.43412769811,-23828.574059593862,-3295.134147252754,143058.3152136252,223023.2685949962,-32231.808699099136,0.0,-108241.43670830553,765.1053910209761,8012.02386817825,-5.258016244624742e-13,-1753083.8287063462
-18269.672103619803,-23261.227058174965,-4118.917684065942,-91543.0096562301,355401.0714472802,73190.26112250148,0.0,-90311.99005395795,-6725.725767241999,16024.0477363565,0.0,-2444654.222373561
-6862.128046193582,-22693.880056756065,-4942.701220879131,-122478.53284098826,386865.8877887952,457376.6552086478,0.0,-124077.7057913433,-24059.5535669798,24036.07160453475,256298.96226231684,-1893744.6635099056
8680.43409113089,-22126.53305533716,-5766.484757692319,-188478.2791524988,219318.1593769594,-324776.0442478824,0.0,-99808.47942932988,34063.51550103874,32048.095472713,170865.97484154458,-803132.2411368005
4062.7814960373735,-21559.18605391826,-6590.268294505508,-130191.5033874091,152082.68278867117,383486.13592665904,-29048.40243779086,-85419.36178759039,-58377.98354288829,40060.11934089125,85432.98742077229,-849082.1481782228
-8612.775380071533,-20991.83905249936,-7414.051831318696,-326757.33794883266,125565.4806103105,77283.15490147345,-58096.80487558172,-99236.8024007284,196094.6872623397,-142900.11041840032,-3.069544618483633e-12,-323491.1375407362
-15264.06406081843,-20424.49205108046,-4942.701220879131,37708.21102267452,589833.1224933272,-371322.1550801208,-87145.20731337258,85371.1069426392,111584.65532902676,-325860.3401776919,-99505.94350047644,-407815.848902035
205366.1866108345,-19857.145049661554,-2471.3506104395656,-51273233.68666768,437021.7143071588,-170280.17944022178,-116193.60975116344,-110746.05039696646,-1977.330271850666,-508820.5699369835,-199011.8870009529,-435329.1617993934
93263.36639534013,-19289.798048242654,3.410605131648481e-13,,266778.5427626028,27569.29499190677,-145242.0121889543,135598.28945362355,-16456.627855339088,-691780.799696275,-298517.8305014294,-67193.70804308231
-27.271562795778056,-18722.45104682375,-4.623264734012385e-12,,1141618.7887979406,-178106.71394685807,-174290.41462674516,-62550.55649181081,149363.15288535933,-874741.0294555665,-398023.7740019058,-78560.1569034253
42964.56679263563,-18155.10404540485,-9.587589981189618e-12,,859881.2518642456,410013.810120304,-91809.65126084992,-70522.86072545208,216562.38605465484,-1057701.2592148583,-134785.08700498752,-291335.4026852059
1303028.6038561654,-17587.75704398595,-1.4551915228366852e-11,,120610.13470063146,140627.8686302315,-9328.887894954696,279093.701507329,-1423.4734681105238,-1240661.4889741498,128453.59999193078,-303573.92799299926
77418.31392791177,-17020.410042567048,-4.2443086082736646e-12,,224928.01535402227,103955.60044966792,470043.75150250073,-92972.74333199416,-80759.63060834956,-1423621.718733441,-94092.89307542553,-213591.0949449555
407434.56023284746,-16453.063041148147,6.063298011819523e-12,,200746.82240099905,22934.789790866307,949416.3908999562,-117881.8951055819,240275.858908664,-1606581.9484927328,0.0,-233740.88384009068
-195815.3627038789,-15885.716039729245,1.6370904631912708e-11,,62650.38530963295,526819.4479721129,1428789.0302974116,-120399.68679945097,107131.28591465986,-1789542.1782520243,0.0,-389439.3505604421
359283.5397988011,-15318.369038310342,-1.7462298274040222e-10,,-12891.468859996432,136797.04275952897,141037.71096347994,-16399.85816112033,26003.721162323225,-1972502.408011316,4307468.834210749,-68751.91722863777
-2295.774450079816,-14751.02203689144,413935.187715822,,66135.34016192182,-8457.386307056468,-0.6885929387898058,353705.0519521036,260776.366057892,-2155462.637770608,1104902.6665702737,-377326.3198828779
-116539.71674925424,-14183.67503547254,827870.375431644,,46037.47780855651,566567.0286874938,2494.4491748429336,118719.97446663864,199240.71931187072,-2338422.867529899,-3319965.130123113,-500306.5190222415
-23646.535979363096,-13616.328034053637,1241805.5631474662,,68291.73664056162,496273.8523923014,2394.671207849216,332493.7717445305,-416965.7852898969,-2521383.0972891906,-597050.0068686473,-519922.1168452409
-132349.74042345645,-13048.981032634736,1655740.7508632883,,93703.26069272251,417896.3389345771,2294.8932408554983,-634474.2324768759,48358.06588117275,-2704343.3270484824,858670.5637597902,-563703.0749270876
-1877.022730943476,-12481.634031215834,2069675.9385791104,,-1505.4993604487022,57063.02876473536,2195.115273861781,-128702.71165704665,-297388.6170215929,-2887303.5568077737,207026.66543417863,-840187.0260628086
-8826.143439079899,-11914.287029796931,2483611.126294933,,31506.265831527217,40943.683675097855,2095.3373068680635,-114491.42907833056,24661.21945197535,5.820766091346741e-10,1099433.9236578045,-1343537.1096517264
-8419.513173940493,-11346.94002837803,-2490731.233409487,,93604.26230376142,14112.901334705086,1995.5593398743456,434683.0264292979,12145.339541760137,553568.3711197885,1228922.2783486738,-586701.0555409214
-771.798521352841,-10779.593026959128,-82244.55235706872,,38065.900336454186,-120948.7959592883,1895.7813728806284,-111390.97647511748,-12518.193658443231,1107136.7422395763,1247682.3707417974,-376102.0413467841
-346.96130504320786,-10212.246025540227,-877729.6038793536,,8968.16851895536,166293.53132001188,1796.003405886911,184755.231978578,-142784.55440191005,1660705.1133593642,333343.32330065774,-206272.6525066363
-53.77668629880876,-9644.899024121323,-6730.611589295722,,9888.84780909106,7978.936302427173,1696.2254388931933,-51306.38879232899,-10457.676111233706,2214273.484479152,-577248.4373198015,-434461.26943253767
-23593.31608997166,-9077.552022702424,31854984.568080228,,-114902.02477764848,-172378.94414430723,1596.4474718994757,52721.41721864588,-29662.76089321011,2767841.85559894,531708.0665398872,-652342.7068278674
6133.481118235191,-8510.205021283524,-3867125.066713428,,-106633.07070162689,-393738.0046791826,1496.6695049057582,162848.5542396138,-145598.62229654164,3321410.226718728,1278789.1176276451,-2876.874574326187
-9127.1108852268,-7942.85801986462,-2166463.234356347,,-257066.50109713263,2131.135019630462,1396.8915379120408,-217409.4875276101,-374442.023293832,3874978.597838516,336116.1483297135,65338.11266180607
-14586.892569071868,-7375.511018445719,-1964038.787003424,,-384683.81409996445,246811.2257998338,1297.1135709183231,-241138.00565202069,5819.682619485658,4428546.968958304,-1.4551915228366852e-11,191424.32250973588
-4823.583977190842,-6808.164017026818,-1761614.3396504994,,-178721.82816152478,-44889.39994972595,1197.3356039246055,248209.8231485759,16014.099734365183,4982115.340078092,262963.60790782655,94933.82323439956
1736.5941452115314,-6240.817015607914,-1559189.8922975757,,-242023.2882602339,181907.48980269177,1097.557636930888,281811.26394218806,4534.575257034377,11606641.449000176,485401.64271525416,63567.588823841295
-20263.83210384504,-5673.470014189013,0.0,,-174865.62957980708,279865.6163620658,997.7796699371706,-829823.9283900261,-7339.27409844458,18231167.55792226,5730606.077761913,152298.80228399098
-8743.901907091058,-5106.123012770113,-68.76371411245691,,-612897.5116515999,-115537.134417005,898.001702943453,-84857.13021704361,-43043.51140456481,39522714.024252415,2366708.760856037,190414.12111915264
4683.690568690387,-4538.776011351212,-137.52742822491382,,-414288.6236743497,278293.44256774714,798.2237359497353,-503449.2077085212,-702649.9741442942,60814260.49058257,1158120.7028931517,130850.59824583292
-7578.122650610813,-3971.429009932308,-3417.8977167024505,,-375961.73314728367,-582057.849288091,698.4457689560179,151970.4350682267,-1368907.9888880628,82105806.95691273,3449777.0198064195,-97446.06799026186
-20718.182676392804,-3404.082008513408,2049.653317261214,,31838.49955311453,-436942.2251304915,598.6678019623005,239050.5702563481,452104.3532255527,-614331.1555009242,5741433.336719688,165636.27526936177
1554.7610143935842,-2836.7350070945067,1366.4355448408096,,-327229.64332070487,77009.41159060074,498.8898349685828,350828.3695696066,189732.02553364285,-258661.8304867417,-3443805.081434145,245916.85576942595
-2399.218521832708,-2269.3880056756025,683.217772420405,,-183620.78313882544,281860.13883085496,399.1118679748652,253468.5071692493,-709622.4153750327,0.0,0.0,215299.6153921085
6368.296981511697,-1702.041004256702,4.831690603168681e-13,,325943.5365058267,-1105658.8775865715,299.333900981148,76215.47594237475,545313.9761198882,0.0,5268012.670844795,298571.9401429712
-15090.771766566517,-1134.6940028378012,51555.059369387774,,42044.379717269054,-770696.6610414382,199.5559339874303,54748.1201492708,108049.91575539904,4.3655745685100555e-11,0.0,352440.7543407243
-18575.451339685624,-567.3470014189006,103110.11873877556,,-79606255.03446697,132959.07705730284,99.77796699371264,114437.59508557516,1522.3714754114,45447.80237799235,612453.9529147802,267409.58585746895
-165094.78705023235,0.0,154665.17810816332,,,-54591.764542812365,-5.2295945351943366e-12,-23084.864633824545,-245991.79763688345,-94567.35666536728,0.0,202767.5581529424
437694.08694062993,-226873.12476984784,206220.2374775511,,,-709365.591216805,-4.1836756281554696e-12,66263.3434809237,-4137354.339834621,-23468.74279597311,-42153.43260915772,19174.216945881304
66444.38589858571,-453746.2495396957,257775.29684693887,,,-1197073.5134616992,-3.1377567211166018e-12,149284.97440986105,0.0,3950.362586232928,862625.8387512936,118651.79794304373
7897.730304615846,6920.1416240200415,309330.35621632665,,,-91199.99320618669,-2.0918378140777344e-12,184527.3562289569,0.0,-24471.68184215068,947665.3526728472,251244.05701801472
0.0,0.0,1657658.3178098083,,,21709.38132282945,-1.045918907038867e-12,122024.58621329303,0.0,-66292.37975952389,1171697.1735994492,-57814.948105045536
