Rise-Time_Skewness,Rise-Time_Skewness.1,Rise-Time_Skewness.2,Rise-Time_Skewness.3,Rise-Time_Skewness.4,Rise-Time_Skewness.5,Rise-Time_Skewness.6,Rise-Time_Skewness.7,Rise-Time_Skewness.8,Rise-Time_Skewness.9,Rise-Time_Skewness.10,Rise-Time_Skewness
-1.3597911893483206,0.1482386543747926,-0.8731392773692617,-1.5176219734180398,-0.4018875451029942,-0.3980249150668334,-1.2604445915308355,-1.4333005236564131,-0.4128579473235881,-0.219476336247514,-0.1126443694113345,-1.024618970575865
-0.1535082734078487,-0.2188317870830874,-0.5271632997445607,-0.2024825056113928,-0.394280985328772,-0.1819451269733909,0.079517383567308,-0.3429641339285556,0.2651920493238292,-0.5564595668672888,1.991159068627776,-0.3147866247762307
-0.6063636122677584,0.0,-0.1811873221198597,0.0303871067490929,0.0,-0.2680372184565673,0.2315354545088715,-0.3667270162247056,-0.2600920503431378,-0.6374465466172415,0.0,-0.34867933894393
-1.189926490282744,0.0,-0.0905936610599298,0.0441007631264122,-0.1470061143028317,-0.3541293099397437,-0.4612427268827612,-1.2838708598885744,0.5622761341592191,-0.7184335263671943,0.0,-0.0540365781151984
-1.8278081368109564,0.0,0.0,0.071986411279884,0.0,-0.1770646549698718,-0.4466048097065323,-0.6673191618269955,-0.6046545946649359,-0.799420506117147,0.0,-0.1784437222332885
-1.392913457323944,0.0,0.0,-0.315227135610819,0.2063012486964525,0.0,-0.4319668925303034,-0.0967591962988485,0.0,0.6680237982107062,0.4786966394343954,-0.8533502968543104
-1.951643555347089,0.0,-0.187466163170739,-0.1707574147084203,0.412602497392905,0.0,-0.4173289753540746,-0.392389540607748,-0.9796923625207884,0.6119459138033324,0.9573932788687908,-0.5311627487226472
-3.13085977927051,0.0,-0.374932326341478,0.5975991980583537,0.6189037460893576,-0.0586852933593621,0.0,0.1931379488715063,-0.4898461812603942,0.5558680293959585,1.1571435676743876e-15,-0.5553213664784633
-0.1624545499982836,0.0,-0.562398489512217,-0.2330178488007226,0.3094518730446788,0.0496464152867715,-3.6447070671874426e-17,0.1994582766776945,0.0,0.4997901449885846,-1.1123688337450972,-0.950112712155064
-0.5875641998561966,0.0,0.0,-0.9364234810409908,0.0,0.1579781239329052,-7.289414134374885e-17,-0.8240499753713841,0.0,0.4437122605812107,0.0300587915776391,-0.8230750644416721
-0.2252287947774369,0.0,-0.3188963929697128,0.0594665207102486,-0.0661031502021454,-0.2659172312457152,-1.0934121201562328e-16,-0.6611125444478245,-0.0867778797021164,0.3876343761738369,-0.1178267869654297,0.2633832135062006
-0.0346297240456385,0.0,-0.6377927859394257,0.0669829708974564,-0.4719655509463941,-0.4380247536980209,-1.457882826874977e-16,-0.641783258975288,0.1813354723211712,0.331556491766463,0.0720902342586019,-1.6389931266230051
0.0180772697914912,0.0,-0.6300770549556293,0.0220657457102629,-0.0918575677930374,-2.9864194285200747,0.2382751083357285,-2.6738983203242435,0.3105604498553271,0.2754786073590892,-0.4800193857753995,-1.2512983915308933
