Energy_Skewness,Energy_Skewness.1,Energy_Skewness.2,Energy_Skewness.3,Energy_Skewness.4,Energy_Skewness.5,Energy_Skewness.6,Energy_Skewness.7,Energy_Skewness.8,Energy_Skewness.9,Energy_Skewness.10,Energy_Skewness
-0.7713153990055757,-0.4349542974348163,-1.0840079026022171,-1.003615444294336,-0.5713000823801593,-0.8859546987979283,-0.7777818786747778,-2.1404611892861785,-0.5983117527838006,-0.2322587925920633,-0.1226132331244686,-1.1972564151438856
-0.3233729613923544,-0.2009879301138643,-0.1749543586905546,-0.3070491439037202,-0.2572445038682099,0.522047013388338,-1.311912760313107,-0.8759820803997571,-1.073625319929136,-0.1702527742183738,-0.106464642935525,-0.6817451726776789
-0.2172869720422049,0.0,0.7340991852211077,-1.5382040763834213,0.0,0.6121889330889866,-1.2258190074067532,4.230755081393342,0.5616770880484797,-0.1138063431123979,0.0,-0.2956638008454474
0.0468334043349443,1.4023235749158247e-16,0.3670495926105538,0.047344442802216,-0.0014707185655788,0.7023308527896351,0.6129997351108395,-2.693844175226043,0.593149149085997,-0.0573599120064221,-1.5916631370785144e-16,-1.7799988481282214
-0.0474196055047533,2.804647149831649e-16,0.0,0.0388076591763661,0.0,0.3511654263948175,0.4676107335932361,-3.943570976650173,0.342463205577237,-0.0009134809004463,-2.42731992082581e-16,0.0564730300740381
-0.0388489902893475,4.2069707247474733e-16,0.0,-0.28126712373431,0.1758003763541865,0.0,0.3222217320756328,-2.1578325292686142,0.0,-0.6873793548470035,0.2375885309594483,0.0031962518588694
0.0981290462076376,5.60929429966331e-16,0.0119898987935547,-0.1276424711322037,0.3516007527083731,3.059047672876801e-16,0.1768327305580295,0.0865997682551316,1.080356341953183,-0.5957634043988764,0.475177061918897,-0.0530085696775895
0.1568319544969376,7.011617874579123e-16,0.0239797975871094,0.4148446208226693,0.5274011290625596,0.1604967888970818,0.0,-0.5044108733259525,0.5401781709765907,-0.5041474539507492,-1.8263496241302164e-16,0.0348086050712808
0.0654691456838147,8.4139414494949495e-16,0.0359696963806642,-0.4028975135447932,0.2637005645312795,-0.1895812096591391,-1.2888996020137798e-14,0.7884580264967188,-1.467500473429071e-15,-0.4125315035026221,2.613847843328815,-0.0985791376658839
0.0285616129656559,9.816265024410772e-16,0.0,0.4460853561519093,-5.55598081999379e-16,-0.53965920821536,-2.57779920402756e-14,0.6503456698374411,0.0,-0.320915553054495,0.1185135585983958,-0.2007437414383603
0.2916474115416949,1.1218588599326597e-15,-0.33878248761353,-0.6954508493889597,-0.0729497099412084,-2.3706597033185832,-3.866698806041339e-14,-5.120801220392775,-0.1046779438639431,-0.2292996026063678,-0.3115203096109853,-0.1572007063666202
0.1763882231027707,1.2620912174242425e-15,-0.67756497522706,1.3635655019776616,0.7875177002203944,-0.0866447509833638,-5.1555984080551193e-14,-0.0275122872398361,-1.114403191787504,-0.1376836521582407,0.014956089516621,-0.2333650612259185
-0.2597647034769391,1.4023235749158246e-15,-0.358233849297101,-0.4180728468608044,1.0199752295916675,-1.8409509897848424,-0.2288481550546598,-2.6309456003695844,0.4563570414705171,-0.0460677017101135,-0.1646181514336376,-0.1915387006362169
-1.0462459455298252,1.5425559324074072e-15,0.6593777953637493,-1.5376039978258866,-0.292387602484032,0.0571390199741689,-0.1582816826551548,-2.050869098490886,-0.7274729415969934,0.0455482487380135,-0.0701718503872843,-0.2890575536479642
-0.2613213251339846,1.6827882898989897e-15,0.6170716726087434,0.0,-0.194925068322688,0.0194545675423522,-0.0877152102556498,-3.5230911292294143,1.1061842170348146,0.1371641991861406,-0.0265337137236783,-0.3250230973489773
-3.647948874451415,1.5298075362718088e-15,0.5189286923632971,0.2181302618812428,-0.097462534161344,0.0,-0.0171487378561448,-6.491779851265352,1.1051492024717102,0.2287801496342678,-0.6007757085933993,-0.106178399116419
-0.5611508913488115,1.376826782644628e-15,0.4207857121178507,0.2772247967523279,0.0,-0.1106793620687109,0.0534177345433601,-0.7398708401737879,0.5089558839876323,0.3203961000823949,-0.1528728881668767,-0.4013272302873711
-1.961665357327036,1.2238460290174472e-15,0.3226427318724045,-0.1470228517907945,0.0193603932234838,-0.0477575544306168,0.1239842069428651,-4.134731957558815,-0.0872374344964457,0.412012050530522,-1.287163683844855,-0.3115719961731805
-2.900458227891124,1.0708652753902661e-15,0.2244997516269581,-2.2714199968547936e-15,0.0387207864469677,0.1017054735788959,0.3414136665826841,-0.6406864446819457,0.4607237032077946,0.5036280009786491,-0.6518492498522023,-0.441398274356964
-0.5456668217004839,9.178845217630854e-16,0.1263567713815118,-0.4574108887035595,0.0580811796704516,0.2511685015884087,0.5588431262225031,-0.9720198563004406,0.0835649894334965,0.5952439514267764,-0.1198176948433966,-2.121167938830352
-0.5918856148136988,7.649037681359045e-16,0.0282137911360655,0.1978726726541762,-1.726438291219855,4.652606837778289e-16,-3.12382209272394,-1.4171431721940746,-0.6318409011086347,0.6868599018749035,-0.8079353734857287,-0.7659322735026636
-1.020385147681073,6.119230145087236e-16,-0.0699291891093807,1.0665161092216504,0.0,0.7035056969274143,-1.220136120614161,-2.243231714981596,0.0897869352470834,0.6699984521303375,0.5721593339354916,-0.3168804627571545
0.1647224977982553,4.589422608815427e-16,-0.0629362701984426,0.2010753817953214,0.5084867700634377,-0.037525682235181,0.683549851495618,-0.8012578164370577,0.1814166756900221,0.6531370023857714,-0.4186689728197035,-0.1003627684253573
0.4032159459131089,3.059615072543618e-16,-0.0559433512875045,0.0,1.0169735401268754,0.0909354512319114,0.8252297560181243,-1.0684088925181636,1.038106515901497,0.5987089188536239,-0.7334009170613264,-0.0690623510164426
0.4228435277790312,1.529807536271809e-16,-0.0489504323765664,0.9968096005077436,1.525460310190313,0.0,0.9669096605406308,0.1717251743045047,-0.1914261604796658,0.5442808353214762,0.0963185675448838,-0.0804844344560935
-1.5365556700459426,0.0,-0.0419575134656284,-1.1790026831405982,0.4635478505792633,0.0,-1.4205474626010393,-1.694454676608106,0.7228661425437207,0.4898527517893286,-1.8085022724148008,-0.1442180630441297
-1.622824964598117,0.0,-0.0349645945546903,0.6593656692055485,0.0,0.0,0.5396365495798161,-3.891961029131541,0.2070418050135689,0.4354246682571809,0.0100753848716944,-0.2360460110152512
-0.5742305988793661,-6.571651465272621e-17,-0.0279716756437522,-0.7550432628671724,-4.632120985852839e-16,0.0,2.901709533086609e-16,-1.229699734804135,0.0789174740138511,0.3809965847250333,0.1573969667790952,-0.1073736304287536
-0.3630635059461347,-1.314330293054524e-16,-0.0209787567328142,2.798568366702737,-0.6188241922896927,0.0,0.0,-0.66279241135749,0.1113385374536237,0.3265685011928857,1.71338726708207,-4.521497964390834
-0.7062441004446741,-1.971495439581786e-16,-0.0139858378218761,-0.3447641557615956,-2.3472320652052643,0.0608627564981569,-0.5489591140982669,-2.589825850577017,0.2691341740429813,0.2721404176607381,-1.3016137073283724e-15,0.0554035902653871
-0.2836228815978338,-2.6286605861090483e-16,-0.006992918910938,0.3222448947651057,0.4168787734194568,-0.9202234407787958,-7.814934540490612e-16,-1.0696036667700524,0.5771932875877238,0.2177123341285904,0.1936513941234036,0.0063453668197576
0.2789007568014152,-3.28582573263631e-16,0.0,-0.0265123563243934,0.9866367325617348,-1.906113127869556,-0.2742219535012789,-0.8877043907634742,-0.5934647649772684,0.1632842505964428,-0.6612115934148723,-0.0753895973367759
0.7763865614919762,-3.942990879163572e-16,-0.7037192306930041,-0.8672881003018501,0.0,-0.3776103651905994,-0.1828146356675193,-1.0472196501012745,-0.277997454859328,0.1088561670642952,-0.5969579318093211,-0.1165836026433612
0.4947914058820703,-4.600156025690834e-16,-0.625528205060494,-1.1100053683621562,0.6770528476948303,-0.614550367524762,-0.0914073178337598,-2.7716294928952125,1.481705874076665,0.0544280835321475,-0.374184619751758,0.1371572110813929
-1.5109014255110331,-5.2573211722181035e-16,-0.547337179427984,-1.2369192064445025,0.2489981456134385,2.95383330257216,-3.136965446795318e-16,-3.8686752734685497,0.7053133349254465,0.0,-0.5902149332240285,0.1025093860452418
-0.2594857491488196,-5.914486318745359e-16,-0.4691461537954739,-1.563668590806378,-0.6213784489060656,-0.4525529560168168,0.0372630558480218,0.2220186172554944,0.122915963955102,0.0,-0.1729111409496582,0.0403609571707789
-0.2845775473290525,-6.571651465272621e-16,-0.3909551281629638,-0.1294695473669612,-0.7567622227527783,-0.5886486077569967,0.074526111696044,-1.7261311819289304,0.2130710786167792,0.0,-1.614892173876591,0.0697526461370401
-1.395055725062282,-7.228816611799883e-16,-0.3127641025304538,-1.2421929137134,-0.0834364950145087,-0.4691385825724113,0.0621050930800364,-3.18246535803619,-0.1853670211370165,0.0,-0.2726666526478894,0.1353889091705786
-1.4894745947863155,-7.885981758327144e-16,-0.2345730768979437,-0.5636173140078301,-0.0312858903983444,-0.6209297149398586,0.0496840744640288,-1.061370169419549,-0.0169724355421348,0.0,-0.4923659065876946,-0.2976400666579628
-0.1868385498682353,-8.54314690485441e-16,-0.1563820512654335,-1.132540180112382,0.0623487109994084,0.0833748647665312,0.0372630558480213,-2.9244843116036945,-0.6098787452959934,0.0,-0.4028689754797906,0.0664858039263816
-0.0529587740024834,-9.200312051381669e-16,-0.0781910256329235,-1.381647994214206,-0.0057641301481843,-3.5507143750265,0.0248420372320137,-1.6552397677490749,-0.0793919284082173,0.0,-1.538860684826996,-0.0142362015838976
0.1308129745712944,-9.857477197908932e-16,-4.1352803230779864e-13,-2.60951791406062,-0.0350762639152708,-0.0784179393034711,0.0124210186160061,-2.0830163212799246,0.3723740942406224,0.0,0.005315378210005,0.0399425957763467
