RMS_Root_standard_squared,RMS_Root_standard_squared.1,RMS_Root_standard_squared.2,RMS_Root_standard_squared.3,RMS_Root_standard_squared.4,RMS_Root_standard_squared.5,RMS_Root_standard_squared.6,RMS_Root_standard_squared.7,RMS_Root_standard_squared.8,RMS_Root_standard_squared.9,RMS_Root_standard_squared.10,RMS_Root_standard_squared
204.7516050095636,81.75975723431335,155.3338461049133,151.0477413707912,150.79700009521864,117.76828618051935,131.3873841365066,180.5268714838118,101.0008873473454,48.35343740457023,59.4961993808373,161.88552818842078
103.66415058948525,19.443125721951624,85.68849722373413,35.315182325627376,6.829788971145973,24.194927416615663,21.89636304021265,43.60757809907748,16.76174709902372,5.123049444284288,12.57876402617326,45.39559062609533
160.13789982075454,25.160490934108324,16.043148342554954,47.40731512038676,6.09652014637603,15.331823285999729,8.916641593131844,41.63730019835521,4.508199742226208,8.074458554768974,2.6268319282238584,30.25727924047213
436.0541206159377,23.393687273727256,10.95960086712757,2.4243332592608846,5.690046189689649,6.468719155383792,2.7268206878318795,74.22881969493667,2.681406983419181,11.025867665253658,2.965809220231873,59.88702053082958
285.09477619743154,21.626883613346187,5.876053391700187,3.430501285195588,8.739440277521092,5.070561537282547,6.846695515324612,69.4395431125873,1.473877659711623,13.977276775738344,4.964519998401356,81.9087243177715
285.3353349148225,19.860079952965123,4.788757547128019,4.121921558154338,7.404906930636047,3.672403919181301,10.966570342817343,18.255224423330088,2.270846627848177,8.191129435295846,4.709152779153117,170.1920083323395
272.74688281289065,18.09327629258405,5.015918117885164,9.841906959185982,6.070373583751001,1.0619499737453484,15.086445170310077,11.63122527948302,20.444232651996387,7.801206729806021,4.453785559904876,219.880997915886
241.5491047970008,16.326472632202986,5.243078688642309,6.2345756597890825,4.735840236865957,27.14520278487531,12.846900149117266,20.29705245826713,19.797614739293778,7.411284024316197,5.981780017885991,280.3764076297934
184.03776414020675,14.559668971821916,5.470239259399454,11.325556802809684,4.257371424775515,24.44448656908088,11.113652266089312,9.61911558947935,19.150996826591165,7.021361318826372,74.66295734942318,342.5850070476179
173.4933815951289,12.79286531144085,11.043178949773624,8.647940234583155,3.778902612685074,21.74377035328644,9.38040438306136,8.989893275225523,8.979955970362601,6.631438613336548,91.24978431333716,354.5624735153669
80.6195913875875,11.026061651059782,11.70323238362795,31.00367072873582,7.474269482865791,96.28984301689682,7.647156500033406,33.586593562719,59.66493108293687,6.241515907846724,156.06363196111374,292.24202145817685
157.65974097885857,9.259257990678714,12.363285817482277,33.15427249390153,8.457269733347983,56.38931316977395,5.913908617005452,36.53904488661413,15.149016643523073,5.8515932023569,71.33552855241852,291.7920427557373
129.2250079082195,7.492454330297647,17.116490693210714,26.744998630631294,7.114534940246567,27.8009020255374,10.512224346602114,27.87962192106764,8.524914117032782,5.461670496867075,107.99038533424344,301.0391715736657
33.43578372905582,5.725650669916579,7.563983373843915,24.543844141515464,13.328144475341654,43.53290173953864,10.501757899103028,50.09878233292983,22.01142105236933,5.07174779137725,237.006028952908,300.83793520956846
36.14816608766478,3.958847009535511,13.003495461528273,10.042904458403548,12.445185056756724,87.6449052081937,10.491291451603944,40.96540466902096,18.391584660300992,4.681825085887427,223.4204231841939,298.62052937624946
87.92645249263037,4.197079913703799,14.101161776419518,12.340801834250705,11.562225638171796,8.790153937850251,10.480825004104858,52.28795370482056,13.10479833486302,4.291902380397602,108.14014979247747,392.2989356879776
236.6056691064336,4.435312817872088,15.198828091310764,11.653115949157703,10.679266219586866,8.329394257475322,10.470358556605774,48.95139282057389,19.187127369634368,3.9019796749077775,122.3358426608528,323.97601680913823
63.56390478215101,4.673545722040377,16.296494406202008,41.10154711773645,8.72934404323545,27.85285794056763,10.459892109106688,47.05034306972997,25.26945640440572,3.5120569694179533,84.22965569191793,414.9886666349392
87.10477273673948,4.911778626208665,17.394160721093254,25.484515553280936,6.779421866884032,20.569866730117862,7.530410962290936,39.40259445350495,10.74558553703719,3.122134263928129,74.66087844332591,400.7692278172029
86.44457680502225,5.150011530376954,18.4918270359845,36.62538209931474,4.829499690532616,13.286875519668094,4.600929815475185,56.36418131296503,11.81672294485811,2.732211558438304,47.51455766892036,453.2479301428759
66.50122902309218,5.388244434545242,19.589493350875745,26.6999688194408,5.517441363546608,10.321032218842689,14.16410625572784,67.9722707013217,7.578940826235088,2.34228885294848,15.945183656003938,501.6907051171369
62.9881609049029,5.6264773387135305,20.68715966576699,47.67959109515951,1.2402273926379508,26.481348351683287,11.314649573563754,55.03203155745096,8.61958602367658,5.088119947814354,24.036534082012512,410.8571832757634
37.62397738155588,5.864710242881819,20.0580445689142,76.67852025209848,2.0398503197418747,33.430380558652246,8.465192891399669,106.43926202725235,18.07196434604925,7.833951042680228,32.39972726269922,423.0489324768647
36.092418769266665,6.102943147050107,19.42892947206141,33.31896920559283,2.839473246845799,13.339968291272587,14.761217977280904,56.77111515624375,15.884520495098332,7.647888883026908,24.01752238964488,511.58085282303136
35.76513830113786,6.341176051218396,18.79981437520862,46.67665353950275,3.6390961739497225,28.82395366085264,21.05724306316214,51.31065857865463,23.24801823070387,7.461826723373586,130.3960355036549,558.4283769555069
46.02881468553705,6.579408955386684,18.17069927835583,32.64755925723777,10.630511980647295,17.507190562597366,14.784728986706442,54.35093957684117,12.160140963534644,7.275764563720266,45.1446366682149,489.2553460171753
56.04054761279904,4.961578314231084,17.541584181503037,66.33636853307186,7.114022512247616,12.756455715720517,15.826546214121638,48.39035798116089,38.21018246019367,7.089702404066945,54.756947874944295,418.48391956036846
87.10023564977503,5.374277431115544,16.912469084650247,88.45481634444012,6.996665108196804,8.005720868843667,9.03389698814209,45.79493519111604,24.93436685169608,6.903640244413624,24.1432521404446,315.026020703146
99.76527758436713,5.786976548000003,16.283353987797454,89.45311089457896,10.71246618814445,3.254986021966818,6.061952401926013,54.06778864430276,19.47498602412784,6.717578084760303,23.23549861064073,315.15504431524624
72.41255721503326,6.199675664884461,15.654238890944663,71.358770471555,36.19455167403861,19.04900489419268,7.004038039641987,53.63914066523972,8.798162494498822,6.531515925106982,24.492307264399685,257.1841726533949
161.28966119367564,6.612374781768921,15.025123794091876,73.81891449483757,7.205707813460294,61.63968945745444,7.109282706651981,67.50944937867607,8.819247220390594,6.345453765453661,40.82498616967871,259.9407251722204
407.9905915163723,7.02507389865338,14.396008697239084,70.16532668247082,11.462218756600157,62.47688392159729,7.718073141021054,68.74574851837986,9.261860631227345,6.159391605800341,71.59754545344717,315.26300885815726
445.09294113893503,7.437773015537839,11.223857765122265,186.0575360416123,15.021355090310694,29.574614976811013,12.648060210440269,63.03683604609344,35.38478022233084,5.973329446147019,59.47040559297261,276.8372814050705
465.88817273608095,7.850472132422299,10.81734789580628,321.9364723006911,20.324389946317968,16.190181054287745,17.578047279859483,76.23935986197378,11.17634249699848,5.787267286493699,87.73820025274806,271.612970464426
372.99267509687417,8.263171249306758,10.410838026490298,308.6119145607297,10.41443425958417,47.64344279700035,22.5080343492787,114.6186187914918,13.80258047803528,5.601205126840378,65.89803685785292,287.398195771365
547.6908147786779,8.675870366191218,10.004328157174314,273.1566096480428,5.802361787864527,55.81527233937628,21.92899247415569,57.73720386750029,15.651414253506584,7.734486813330156,30.357745410193623,315.2032575805886
438.1262677128564,9.088569483075675,9.59781828785833,207.73211308725928,21.437048057251484,37.980480402584256,21.34995059903268,59.87791123411148,21.27203195786007,9.867768499819933,83.44896110479567,367.6532440373948
396.7002796091958,9.501268599960136,9.191308418542343,191.0373190664912,65.36984151126182,60.03202712306241,19.916044562133816,117.48516333759515,18.632165850082583,9.827363340902329,54.32299447913626,397.2886185347326
282.4611660461057,9.913967716844596,8.784798549226362,155.5671395247312,115.79812052771574,111.04890978863271,18.482138525234948,97.1560741226542,16.436626073826275,9.786958181984724,78.69695880076598,444.0496764944291
162.7375987150036,10.326666833729051,8.378288679910378,225.2071760044402,172.62194404180337,82.03525041130207,17.048232488336083,72.26163890884828,9.930498137504134,9.74655302306712,8.147469277682115,429.1649236481068
304.7340744021484,10.739365950613513,7.971778810594394,217.9778155755833,199.31336908794813,77.59176239843653,15.614326451437217,92.87974084901565,23.37945559000904,9.706147864149516,48.37139335778766,491.4591432163891
302.4051177070979,11.152065067497972,7.56526894127841,381.6767084437994,152.62086029259802,112.7481618358492,14.18042041453835,90.87435422300928,16.613422584712445,9.665742705231914,47.29484429478522,371.84961914382734
177.70442989990312,11.564764184382431,7.555610602202643,275.5798473843759,122.23824186156136,89.34786703003914,12.746514377639484,130.8119744761156,27.36298315351737,9.62533754631431,136.92742881139338,368.3215968874057
144.8719742822423,11.97746330126689,7.545952263126876,286.3137478647925,183.9984185454996,186.7867879729384,11.754943999764087,72.66564981599663,127.6731189144908,9.584932387396703,47.20534445150766,335.93367132343985
273.5841739896797,12.39016241815135,7.536293924051108,301.19131554019884,211.6549085929798,184.50854279217376,10.763373621888691,67.26593916634387,12.359518078465966,9.5445272284791,37.21574772650592,306.44302905511915
215.3532133639925,12.80286153503581,7.526635584975341,193.78684012719089,182.12206880183783,174.09145980129966,9.771803244013295,40.8444661785453,30.755759346130585,9.504122069561497,67.54878767328181,328.0914598714529
239.17532174273103,11.976581962381898,7.516977245899574,298.62432479520635,216.6279065287225,29.12865733203713,8.7802328661379,36.09432698509826,10.58491055222358,9.463716910643893,74.53344297429648,378.1706155162854
209.1900538900344,11.150302389727988,7.507318906823807,276.0913357897592,192.14807384623657,79.96532848380869,8.95740224138722,39.42150935340237,12.76643576252717,8.179604737279492,77.1895896561646,324.2561012310848
156.57915591177706,10.324022817074074,7.497660567748039,244.49177278964427,167.9542262621168,46.30285333982521,9.134571616636538,40.35036367764577,37.64875945999256,3.778186522030079,151.6112777590767,351.5112551689124
210.5321099746146,9.497743244420162,7.488002228672272,144.678135442208,169.0816056413897,31.388199525305737,9.311740991885856,47.96288893954418,70.49042345488235,2.6527184795187337,220.47662831100823,337.81141256052194
147.05780814087112,8.67146367176625,7.478343889596505,115.74065432152064,197.063690155692,73.41358872722675,9.488910367135174,32.718450222232015,20.307100997701333,6.389707388297909,254.4090938006852,443.1489655336973
151.2580299401634,7.845184099112338,7.468685550520737,209.35726054665687,252.65852227506684,55.39281504258489,9.666079742384492,20.357530387478377,30.38551240544616,10.126696297077084,314.67596913337366,563.1646206358984
104.6524593629866,7.018904526458426,7.45902721144497,233.64341646949129,269.0360038733604,83.83767852979372,9.843249117633812,21.10284876624111,26.697295254471328,9.450852364940214,312.076889455746,577.6964355029803
147.02041244931596,6.192624953804515,7.449368872369202,515.2570626013899,339.4461954007857,155.2828473860268,10.020418492883133,21.241535026785712,20.12828229539021,8.775008432803347,270.8052728760836,601.6806491751554
151.7663127489296,5.3663453811506034,7.439710533293435,919.8079343742954,299.6193170124557,112.6923424721836,10.197587868132448,37.74700247874067,40.61799032797228,8.099164500666477,177.15784470415664,690.9826509669969
142.09060603297723,4.540065808496692,7.430052194217668,1083.834958906315,307.97734681515635,206.51577655287872,10.374757243381769,54.25246993069562,11.683222639438355,7.423320568529609,56.35491714356159,707.4532794938282
162.5622277670555,3.71378623584278,7.420393855141901,708.5372850733692,329.54742958917024,134.61623500815023,10.551926618631086,113.3907213044553,18.30706712412634,6.74747663639274,20.341438517469047,758.284611439188
171.82741159522357,3.6910771331967154,7.410735516066134,550.2573717340603,361.6827525809536,123.81792140632076,10.729095993880405,150.52528261647603,26.42585527686554,6.071632704255871,43.941210676745584,751.3550494026581
146.02147449577896,3.668368030550651,7.401077176990366,958.3367740223453,358.9638683342076,160.4015907478624,10.378368884451213,64.20288629671452,16.287671118250646,5.395788772119002,71.42147562784055,671.4732199303771
210.11205732689544,3.6456589279045866,7.391418837914599,616.962513511388,385.2867812857841,161.73359328673112,10.027641775022024,69.94154420980537,19.987818126650367,4.7199448399821335,69.26907738282188,613.0035297068135
173.994327256725,3.622949825258522,7.994444889257599,728.7802862666429,390.75909694398285,133.83976610026318,9.67691466559283,32.08051846846704,39.91577660987991,4.044100907845265,43.386498431636994,571.2319566998657
185.85791914826007,3.6002407226124578,8.597470940600598,726.0035623561223,382.1788908935496,182.87443075928533,9.32618755616364,31.102563803285424,19.32857643139485,3.3682569757083964,37.64577242584303,542.4237291761224
295.1433121015299,3.5775316199663934,9.2004969919436,648.0986488895423,457.2430010464112,141.44184122595115,8.975460446734449,23.47291343166244,11.745455791202676,2.692413043571527,41.70306341939616,542.782324343678
336.7243137019929,3.554822517320329,9.8035230432866,480.8959933880645,432.46725977284257,93.09695670481024,8.624733337305257,29.92453992048305,34.91280890270272,5.55882397727624,69.37171327407272,508.2417849163615
316.0047670722677,3.5321134146742645,10.406549094629598,505.92214862623865,446.7966271987941,111.60565407442864,12.177414530476394,25.775698979627137,42.32242171727165,7.844728754516003,63.856664904668776,544.8638815491671
266.875017758259,3.5094043120282,11.009575145972596,455.4004069949383,355.1623554097031,259.6700218360091,6.140810444421327,42.42285312000656,10.908826929800645,10.130633531755768,85.59652035574962,582.412339037358
186.8158483068964,3.486695209382136,11.612601197315598,285.15256606430273,379.95605696176057,386.8909843880955,25.56092490322272,46.086340183106486,28.335136102856872,9.263662467381415,166.15086076067027,497.2605408037228
270.7414101046778,3.463986106736071,12.2156272486586,186.2865558404501,455.7630921281579,376.9851117769832,10.751482900620616,40.7566419569391,17.115137879937528,8.396691403007067,89.29680303133973,425.0342275999986
241.8491035071297,3.4412770040900065,12.818653300001598,341.37879119332075,424.1299550988685,360.3259914679492,6.775058724053818,11.49740630652448,18.84939214737472,7.529720338632717,51.929693788758506,402.3723358383604
235.2420389538462,3.418567901443942,5.104500498964914,213.2936752957468,384.1492390505503,344.79238479936987,2.798634547487021,31.09466060975205,21.74388170151535,6.662749274258366,59.29229172941645,314.80988136985
158.52758415489367,3.3958587987978777,11.924341821973329,455.3065077711588,389.1474454616885,111.91610131570026,6.347853618300629,43.68316955228226,23.16954706366528,3.882718033129964,52.28213208271329,275.2443390665749
360.05612057432603,3.3731496961518133,18.744183144981744,424.763018191009,379.6740645763216,148.52758912738722,5.794671098484745,34.46461497387515,29.987064489972507,1.1026867920015624,66.5265319469268,247.72201697028387
