RMS_Central_moment_3rd_order,RMS_Central_moment_3rd_order.1,RMS_Central_moment_3rd_order.2,RMS_Central_moment_3rd_order.3,RMS_Central_moment_3rd_order.4,RMS_Central_moment_3rd_order.5,RMS_Central_moment_3rd_order.6,RMS_Central_moment_3rd_order.7,RMS_Central_moment_3rd_order.8,RMS_Central_moment_3rd_order.9,RMS_Central_moment_3rd_order.10,RMS_Central_moment_3rd_order
20.39612795202784,-508.2383472700431,-315.323129608986,-413.1818264779816,-487.4066680947072,914.6843524816971,-445.9898690032287,-521.0611916246802,69.36089386766453,-149.19764190931636,-811.4994390175069,-113.79195509221358
155.46818829478005,170.7423889469272,-227.6992147211841,25.005538054549167,-2.6400593455954,-369.2444108011357,2.7378102023651056,-30.39873009044443,-5.160390017298723,12.154698495467349,4.667633461012135,-41.6919955605287
189.63696514920423,5.684341886080804e-14,-140.07529983338213,-6.060411222463951,0.0,-182.2139370941192,26.25294297310741,-29.90013867722089,8.95295024595174,6.626524925676149,0.0,-52.61673818668542
1621.3530544034186,5.210646728907402e-14,-70.03764991669107,-0.4571077614229733,10.535905315509732,4.816536612897376,1.6431212933455763,-22.140482448595083,2.1893521434175685,1.0983513558849491,0.0,1.2227307562578444
-495.2211348074088,4.7369515717340033e-14,0.0,0.2729265333271339,-4.263256414560601e-14,2.408268306448688,-29.641892415781083,-0.4271731175036336,0.046035700190193,-4.429822213906249,0.0,16.320416515305208
95.8885148479728,4.263256414560602e-14,6.661338147750939e-16,4.891114070632337,-0.7163266717066018,0.0,-60.92690612490774,-0.4794454367960336,4.440892098500626e-16,34.14986257023682,0.6897624442541556,-11.008541433423014
107.50730222274778,3.7895612573872014e-14,-0.8414898519513818,5.965993869941004,-1.432653343413161,-1.214306433183765e-17,-92.2119198340344,-0.5608031225376658,-117.40017883238404,31.94175141143119,1.3795248885083111,-12.451498272503144
60.94741960770422,3.3158661002138023e-14,-1.6829797039027643,2.9004898009810907,-2.14898001511972,-180.5609503029151,0.0,0.4247570273511536,-58.70008941619202,29.73364025262557,0.0,-9.934418025717752
79.76375109038922,2.8421709430404014e-14,-2.5244695558541466,-5.1885090782524514,-1.07449000755986,-260.26944773510627,0.0,-7.543423076247072,0.0,27.52552909381994,-4.087740705926557,-31.834904692470584
15.414398871019754,2.3684757858670014e-14,0.0,-67.92797075405402,0.0,-339.9779451672975,0.0,2.9680269840730014,0.0,25.317417935014312,-1.6245428015779384,12.50854509994958
22.58440678723041,1.8947806286936007e-14,21.04895670652919,77.7909217216354,12.326807467207486,5.680510745812256,0.0,0.7073649743981949,1571.498234536653,23.109306776208683,-420.3042155559723,12.983920784674972
122.21401262151716,1.4210854715202004e-14,42.09791341305838,-998.4553049374296,11.206277144370118,-5.536401329424932,0.0,2.2754168545601536,47.87054365196919,20.90119561740305,13.481752717047344,-0.4906088460628977
-19.2487652857744,9.473903143468e-15,-589.225410733302,-2317.5903046053304,15.287560111583392,12.05763567443101,-4.641260787201068,-0.2727096401981784,-21.55376299473969,18.69308445859744,-13.917850435151175,-7.400147046272407
0.2174920427597993,4.736951571733997e-15,38.62892685078563,10.8430820650304,-14.436301546753135,17.601155602614668,2.3165040388126314,-0.0654449791056056,-3.603734099605544,16.484973299791804,271.9209061963222,-9.699501414564985
0.0548489586141482,0.0,60.33918281128709,0.0,-9.624201031168756,-9.10020305539886,9.27426886482633,2.6880955230248644,-542.2683408542978,14.276862140986175,107.24067401786644,-2.2781401357505864
-3.55613109620062,0.0,-92.79532158112664,16.4302042136271,-4.812100515584378,0.0,16.232033690840026,2.335994767582042,-1.962165294214202,12.06875098218055,18.986548983592943,-19.96440790965637
-43.58385659724565,0.0,-245.9298259735404,-12.290375845877572,0.0,13.137840364299096,23.189798516853728,3.652913704922511,193.7059380724762,9.860639823374925,14.1359358152158,-26.70998162055822
30.88481986824357,0.0,-399.0643303659541,738.9849239501683,0.0315537817954446,150.645065460645,30.147563342867432,0.2691276015892777,389.3740414391666,7.652528664569296,8.733333014597175,-44.4551785513658
2.5658389010784783,0.0,-552.1988347583679,-1.4210854715202006e-13,0.0631075635908892,92.59435327982392,20.969090242256303,0.5356154505514533,14.491102474174648,5.444417505763667,16.579319889846555,-30.152321835588182
27.246566579867185,0.0,-705.3333391507816,-606.5815001263145,0.0946613453863339,34.54364109900289,11.790617141645177,-0.844018118309426,15.197262286621156,3.2363063469580418,-296.72275980438286,1.606451223603112
-31.364459967292824,0.0,-858.4678435431953,45.690311491336765,0.6558680151797516,0.0,-1.2293633183156505,-4.76954327819094,41.83293138112223,1.0281951881524136,-9.346659525847452,-12.128764705751331
24.17307860449399,0.0,-1011.602347935609,-2831.5978973183164,0.0,-2012.0370910378235,-6.090370367098231,-4.855679088328358,-0.3996239847482037,19.085549055843632,-268.8976865303522,-21.812016265803845
-23.05618125779264,0.0,-910.442113142048,-7756.054173238797,-0.001257791414898,100.9539011980672,-10.951377415880811,-3.1500661240919534,-84.16518856850082,37.142902923534855,129.6192982175197,-25.280136519591743
208.7085917347757,0.0,-809.2818783484872,0.0,-0.0025155828297961,-72.34828219853155,-1.140852777291805,-10.421206010773384,-92.11866822671946,34.04766101324029,6.289018958970764,-73.32135314423819
-637.001405942016,0.0,-708.1216435549263,-1382.5805663241083,-0.0037733742446942,0.0,8.669671861297202,0.7621544968619117,-6.075183720259345,30.95241910294571,83.93605501450955,-85.90368007349004
7.87431420827964,0.0,-606.9614087613654,-425.6002601910724,-109.0002088846901,0.0,-2.1506894379091115,1.2216835222500535,-85.23350082064007,27.857177192651143,8.125675278964907,-59.70255603108304
65.69677880172783,0.0,-505.8011739678045,1440.2642871430153,7.105427357601002e-15,0.0,17.495436782810913,-1.685791358763118,443.3806314905359,24.761935282356568,112.20223282506764,-1.1016316349445463
13.44559914141196,0.0,-404.6409391742436,-801.1756554385952,0.0,0.0,0.0,-0.5839058967105173,101.62828320195084,21.666693372062,-15.785174319961495,-8.50532383937147
16.386240484091296,0.0,-303.4807043806827,-1124.1001572590808,-22.29779091723797,0.0,1.0658141036401504e-14,-0.1361314615764273,-297.739705050148,18.571451461767428,-266.00834098056384,8.177185823960338
15.335429172306522,0.0,-202.3204695871218,451.44818135023326,-79.15320132426761,607.0861239549679,-12.328799096987272,-2.079788552647913,30.54658222498496,15.476209551472856,0.0,17.15686125336093
22.36632941880349,0.0,-101.1602347935609,-16087.060261344452,-14.087059544169676,129.95773401058207,0.0,-4.934022486942888,-12.271049738578048,12.380967641178284,164.42996158378503,7.50088786493338
-27.25656127693661,0.0,1.7763568394002505e-15,-1639.3108258017896,70.91101316294758,84.275969862546,42.53747339688568,-2.9033920091099183,10.218747000900722,9.285725730883712,66.5585067854614,30.72297133158076
6.090960829243832,0.0,-111.4718744587405,8.05853566384425,0.0,-15.080725802118204,28.358315597923784,-8.349494304104104,-1314.1957010544545,6.19048382058914,14.76728742027574,35.83094517692551
-202.6420520374297,0.0,-99.08611062999157,81.78235742255598,306.1166844738797,3.3870985249862846,14.179157798961892,0.5992753941462482,26.82074968611256,3.0952419102945683,109.84526541185208,40.83697554526385
-85.43433433060984,0.0,-86.70034680124262,416.6875504408098,-71.9533303114417,17.333422711432775,0.0,-27.188712350726973,71.91519910764245,-3.885780586188048e-16,552.7038317363302,47.85325354132789
