Duration_Shape_factor,Duration_Shape_factor.1,Duration_Shape_factor.2,Duration_Shape_factor.3,Duration_Shape_factor.4,Duration_Shape_factor.5,Duration_Shape_factor.6,Duration_Shape_factor.7,Duration_Shape_factor.8,Duration_Shape_factor.9,Duration_Shape_factor.10,Duration_Shape_factor
-8.272163793496356,-21.13172713486254,-2.7863643737720163,-1.6351134349237588,-1.0104137845622598,-2.647849015472785,60.49240078669792,-27.13199644704605,44.01081628878342,-13.356182297650236,-15.951101300216926,-10.41100584970462
-23.78400365264448,-17.242960287659503,-2.6122310216660467,-356.4552415933501,0.5313305332397456,-16.624246117586747,-3.2896242692526387,-177.60524858795054,-6.220250932038732,-5.555408595195026,-8.724124869267595,-62.41460856850384
-14.253648559904788,-13.35419344045647,-2.438097669560077,2.0336809132471934,2.073074851041751,14.730941871384452,-10.743354179000612,-45.16018318877565,6.14872924313838,-5.966464923328419,-26.60195307906061,-15.972334259429642
-1694.2108211498014,-9.465426593253431,-2.263964317454107,-2.5976323156554053,3.614819168843756,5.364815288054895,-18.197084088748586,11.081159841958206,8.725724359638695,-6.377521251461813,-18.28892028863917,-9.15404727083125
-18.43229823247535,-5.576659746050393,-2.089830965348137,-2.4643769510905265,-4.362891862870862,-6.965820019118722,-5.660153857551907,10.087461113648256,2.8398499357161326,-6.788577579595206,-8.455696040458744,-10.61393915718398
-14.635398211266615,1.4258107872259376,-1.915697613242168,14.186653602474552,-1.0000016486471792,-6.1458584982576525,-27.98352854127267,351.8889541308714,-5.002543633486587,-7.199633907728599,-9.347697983237742,74.94134789510862
-6.50082616514273,1.2976765400824417,-1.7415642611361983,6.688452977945577,-16.6674805858205,-5.325896977396584,28.119237442147973,55.96043823073208,-3.5500688915096954,-7.610690235861993,11.715813924548163,43.88581773558808
-58.79845627912506,1.1695422929389456,-1.5674309090302287,10.462011781542632,-2.527205659076322,-4.505935456535515,5.456595232732611,14.273791817425993,32.02573441559886,-8.021746563995386,-11.83435897530382,-339.51392830581347
-11.512093800668428,1.0414080457954495,-1.3932975569242592,-32.62000436444698,57.558921220860185,2.576988660407306,-1.6500521812887408,-24.7977153937324,-9.47555815200566,-8.43280289212878,-1.0004938999127024,-70.96072390418168
-6.080610922810067,0.9132737986519536,-1.2191642048182896,-2.648427390230472,6.993158553453757,-11.847449357744138,-1.007159494289442,-13.737197940010422,3.283025051228175,-8.843859220262173,-52.50494095008377,34.46298180497501
-4.586617661316838,0.7851395515084576,-1.04503085271232,-88.27061559936308,-2.89241469335312,11.079423009635674,-3.6559616026421486,15.63779981895271,8.049540677756823,-9.254915548395568,6.266727018007379,43.31832068939956
-3.2588387958295906,0.6570053043649615,8.22263051842379,-9.59590214960376,1.0005391959088392,24.27567966364296,-2.780954678787806,15.372477713213383,-2.006865295431449,-9.66597187652896,-5.460308234399271,39.04891952994947
-4.6102751818183405,0.5288710572214655,7.154228447168273,447.881825159092,-3.136697630877863,-235.35920978702904,-1.905947754933464,24.763933559118385,3.62058114503002,-10.077028204662357,-17.255494815659596,-65.82234315855725
-4.501388220208679,0.4007368100779696,6.085826375912756,-228.9511172291597,14.981079381721935,6.601009899583702,-1.0309408310791206,9.95779299693706,-6.45359473567682,-10.488084532795748,41.0068830802039,43.50915075114037
-3.55832998166754,0.2726025629344735,5.017424304657238,-9.408079026871222,-2.327150023517345,16.95108301173104,-1.838947910928587,5.991157150121078,-3.247983575473987,-6.209694436517136,-15.92189025276879,-99.4545920286542
-5.405992005801268,0.1444683157909776,3.949022233401721,21.63778611638061,6.05526618668016,26.88667453739813,-2.6469549907780534,-53.374014970617495,-10.012086321049642,-1.9313043402385244,-13.459889039613476,-65.26154778676698
-3.3043564351513472,0.0163340686474815,2.8806201621462044,-8.434165926713275,17.36714383205863,-3.8990082767370766,-2.012809674594756,6.271533309564288,4.412857572338763,-1.5259930749587167,-15.669558004387389,-48.64152847059547
-9.523940272662426,-0.1118001784960145,1.8122180908906864,10.688087896076656,80.90023051883358,-26.347655861100147,-1.3786643584114586,17.419909022217183,420.3684386930986,-1.1206818096789093,-14.387088390862797,-223.07038340934787
-4.996736930367498,-0.2399344256395104,0.7438160196351697,-12.671302931563655,14.218506072339586,8.47321462654869,-0.7445190422281613,-58.63119031699127,-2.799342458674272,-0.7153705443991019,30.606560304240645,-25.59570586119854
-6.428111362568718,-0.3680686727830065,-0.3245860516203471,-10.737204733670165,25.46166514757903,32.62501972437942,-0.1103737260448638,-28.47095119424753,13.495165846375652,-0.3100592791192942,-14.9150611785806,-36.60744897728394
-6.339015210978171,-0.4962029199265023,-1.3929881228758647,-9.683402978425582,-35.842141552026106,41.495316956448825,0.5237715901384337,-8.62183701963215,22.360775391033325,0.0952519861605134,-25.152906955918656,-74.6835356501932
-6.011124519090141,-0.6243371670699984,-1.4494836000567306,-21.179722942797213,-32.20715288867124,-18.395996633329823,1.157916906321731,-29.278871590862234,8.967142400890683,0.5005632514403207,-21.087426776598708,-16.734190360421533
-12.176636787306569,-0.7524714142134945,-1.5059790772375965,-100.69659403535444,-13.164883882770544,14.627813180447236,3.693094754019581,-53.08260942269538,-27.605540933440523,0.9058745167201284,209.9073196607381,-23.90611323888628
-12.459740695948623,-0.8806056613569906,-1.5624745544184622,-41.00407554883267,-25.51726563214749,22.516025068964083,6.228272601717429,298.83430574998204,-3.0234919486058507,1.311185781999936,-4.303305144991154,-18.836773830150207
-18.299973177138725,-1.008739908500486,-1.618970031599328,-11.663739159519038,8.36529420657691,-10.235553258236417,8.763450449415279,-7.303223990859913,-17.955203198738456,1.7164970472797436,5.372947677490723,-24.218286190490137
50.10631784700937,-0.7890397828972183,-1.675465508780194,27.78004880688577,11.823890947883438,-6.495392001706547,11.298628297113128,54.90281337577062,-3.589787565226219,2.121808312559551,-7.417372321354327,-24.916042713737607
20.24537737523876,-0.5693396572939506,-1.73196098596106,27.038255152200627,51.45073889027098,1139.0557767290916,12.489725770844718,21.605299854338845,17.051705035153567,-2.4008734891260457,-3.8909399204849056,-167.10006770363967
-172.50052534158834,-0.3496395316906828,-1.7884564631419255,-68.46413985835508,-15.961988518362244,-19.70283997683102,13.680823244576306,-15.06482023055338,8069.218021354433,-13.472631881330134,19.78841485897148,23.91193534015705
12.37796654892264,-0.1299394060874151,-1.844951940322792,-10.524783889651056,-11.54891508288491,6.075430605491757,14.871920718307894,35.61583996713804,-4.285727795529608,-6.898787609139612,-12.214840161552685,13.223475436147815
8.174196493807504,0.0897607195158525,-1.901447417503657,15.759097291968784,-4.973828568905559,-55.58531661487818,16.063018192039486,-286.68709491773336,-24.090675433638108,-4.396242454860844,-8.620329082956264,9.271817362847871
-21.322542110274995,0.3094608451191203,-1.957942894684524,-31.670690087571103,-13.113193392282971,-18.11309467781234,17.254115665771074,-12.958780039759816,7.070152035905359,-1.893697300582076,-13.007623975261508,9.213569880565135
20.0097364963086,0.5291609707223879,-2.0144383718653893,-7.367373639589371,-5.097596853986408,80.56168512819606,18.445213139502663,2.1083366974106763,31.8829456310314,-2.449841275660783,367.9996115853984,11.316397489142457
-17.90289897284562,0.7488610963256557,-2.0709338490462548,-27.24736319544644,-8.908557346200343,27.73994064892824,19.63631061323425,-3.608177628936754,-6.94515644581204,-3.005985250739489,32.76072807820104,13.519255592502034
-244.82487909656223,0.9685612219289236,-2.127429326227121,-81.93282069541478,638.8086688725775,16.618505599521598,20.82740808696584,-95.39790208485432,-11.868208017604994,-3.562129225818196,12.263087978605244,-49.64607579431394
53.257436129061965,1.188261347532191,-2.1839248034079866,-27.51916044984191,-25.370833330789672,28.324695346354588,22.018505560697427,-187.18762654077184,22.07174889904978,-4.118273200896903,-17.06332797422618,39.59483847683623
22.81902856523603,1.4079614731354586,-2.2404202805888525,-12.524710591956495,-20.65222950741451,43.80125084354502,23.20960303442902,-11.025371576245783,3.122610452109212,-4.674417175975609,-2.155703132549762,31.156405400238363
-267.8050316603248,1.3169299810873665,-2.2969157577697183,-17.0038576194259,-24.59027260606452,219.64323745003324,24.400700508160607,-19.571610386665256,-18.93019881217985,-5.230561151054316,29.835325820045384,10607.66055887138
-44.15534474789142,1.225898489039274,-2.353411234950584,-15.37955612947846,66.07484432413288,13.931129390147188,20.6469578774352,-5.239905613898313,-95.1625478582562,-5.786705126133024,-8.562525622845872,-111.19649932424602
-48.17089716730722,1.1348669969911818,-2.40990671213145,-25.274468396855173,7.651695335453598,17.75959426905145,16.89321524670979,-11.053958767091585,-20.721377935708983,-6.34284910121173,6.8767314768725125,64.07015207651041
-36.59217173703844,1.0438355049430896,-2.326013743821615,-18.61421913554907,9.013172204685176,-11.917735646847472,13.139472615984385,7.708086103893401,-46.60329089258345,-6.898993076290436,-29.85405471200794,16.18787194693315
-9.430548448409937,0.9528040128949974,-2.24212077551178,-17.827343802610798,16.66720398632194,-16.557446408994778,9.385729985258974,-5.126929264561771,33.212454822863855,-7.455137051369143,-14.293407052026875,14.59114617518834
-19.640987209089424,0.8617725208469051,-2.158227807201945,-29.574037746852976,11.506228604758432,-159.89708173071074,5.631987354533568,-3.5351077469652115,-8.552159926107656,-8.01128102644785,-8.811610563333995,20.191319686263267
-24.04077018795628,0.7707410287988129,-2.07433483889211,-9.76178071368332,8.704032471231475,14.17369574395095,1.8782447238081568,2.3191391429948283,5.520016084545779,-2.6482445847801244,-30.93208474144117,66.40626985143533
-7.5350963232045824,0.6797095367507207,-1.9904418705822748,130.4932267937245,9.400676298815718,22.958196859601443,-3.200088114475258,1.0131401180504218,-4.987319573497943,-0.4425830319085579,-5.475516327849643,31.81115346789172
-15.197778464750217,0.5886780447026284,-1.90654890227244,-11.457167122697111,8.547059436047334,16.185031529687894,-1.3984266848834306,-9.865281327840938,1.1173418671491309,1.7630785209630084,27.17985895608177,24.952629799409333
-36.3513568507348,0.4976465526545361,-1.822655933962605,-1078.1393886624687,6.411088606694255,508.1986829057303,8.43575068757495,3.518657705180949,-9.524206842537788,1.5723328713787168,-38.79985509665244,32.51856852894569
45.09743515299418,0.4066150606064438,-1.73876296565277,-42.989841316762536,8.365263833902553,-46.7027448620269,-12.412144531256528,-4.304086465516906,1.420313709703233,1.3815872217944252,-33.349225903392764,19.34920142112921
195.84004991545604,0.3155835685583517,-1.6548699973429348,-9.87158607165107,6.366176502871167,-32.14922848090174,-7.309318249980674,-7.914465979374427,4.72018078892408,1.190841572210133,-6.270218332478568,45.4749339741391
-10.82427664312094,0.2245520765102595,-4.942423541158032,149.8218585218155,7.045895656642515,-21.147923962423903,-2.20649196870482,3.6471216844987913,-2.099322292940686,1.0000959226258417,17.675905784455818,38.28583498674651
-15.509983056406716,0.1335205844621672,-5.274227068225701,-12.007027571976714,6.400617806320679,9.508233188637597,3.1996754271508583,8.899971459662623,-19.351396254861715,-14.442308878281978,-25.042906973444023,12.41577592564376
-12.519342885572724,0.0424890924140748,-5.606030595293371,-15.0686874035728,7.252936517247014,-12.188253790597166,3.308567864166454,19.185042617230785,97.46850736813197,-29.8847136791898,-22.23735854400158,15.505635846729714
-6.021731356710137,-0.0485423996340173,5.81370101880511,-15.524294384202811,8.22665933913141,-8.123904585889742,3.417460301182049,4.130922133130536,3.279643425180804,-3.431862859903178,-529.4741443092205,17.01154863713457
-19.640935239772023,-0.1395738916821094,-1.3122806402914562,-27.52367350596909,6.75737644468644,64.10140101996997,3.5263527381976445,577.5758695667884,-5.249307921651413,-3.8701127060519545,228.1393990244492,13.7197863483767
-8.68165872285822,-0.2306053837302017,-4.822723743028788,10.8974427425476,5.627753139321099,14.554148695374591,3.63524517521324,-4.158548100010357,2.064465316953912,-4.308362552200731,41.6775474996992,11.765886279029472
-9.52581597580575,-0.3216368757782941,1.1611382630961904,1841.210684342314,12.935581176696298,11.913742996242217,4.03659103274713,6.0492743189255,36.590606760897806,-4.746612398349507,22.518828504642528,15.308056287207394
-7.687369304379359,-0.4126683678263863,1.1085932922439805,-7.329328415797222,11.95335570000056,-11.480258477450914,4.437936890281019,12.129991752791115,-12.905829027971569,-5.184862244498284,-3.817438346694973,12.306965815440762
-6.179029517043344,-0.5036998598744784,1.0560483213917706,9.847202929002236,12.196548468951116,-12.055060060723331,-36.741443931784936,-37.32184063903512,9.902001653131448,-3.9427067481952975,-4.230824951186197,11.636571387274405
-8.356194181106204,-0.594731351922571,1.0035033505395607,10.876551277270591,179.6664364242628,-10.659436150163836,-1.7270538296478355,2.7876261932301074,-44.34995373051103,-2.793313578439309,-35.43179724679214,6.8490906655357096
-7.837481264377064,-0.6857628439706631,-1.0454059365742343,-3.301253061473492,-24.93264889855785,-74.10536412175253,6.850974831033788,13.190789200314876,-330.27854711844674,0.1744956715591397,5.348774978216814,10.450918744106785
-14.39602101930686,-0.7767943360187552,-0.2124737334266734,-31.061756425785337,-18.819079950506627,-4.414749783835786,2.91576040139329,-8.19289786458146,32.31196779141519,3.142304921557588,-3.7354382442220633,10.52137906279317
-12.453246255227508,-0.8678258280668474,0.6204584697208875,15.343212941503133,-18.857856968725663,-1.0517377924274678,-1.0194540282472084,-127.59987565968392,30.08692570972488,-240.71073714136503,-12.282687753289848,7.565323975633992
3200.701702685999,-0.9588573201149396,1.4533906728684485,2.770247654271196,-22.276315637754053,-13.372962178993475,-1.6020561475836073,-57.21497283725204,-12.23866540247514,-484.5637792042877,3143.065363075761,9.043817428638569
-34.3502200933692,-1.049888812163032,2.2863228760160093,11.37985366342343,81.63138248835843,18.584271937100823,-2.184658266920006,5.787641952301841,-11.823458991280065,6.575039547637109,2.547415986723051,7.731471520433752
19.577951177528657,-1.1409203042111242,3.1192550791635703,3.497507177137509,290.8415595295168,49.46442502433001,-2.767260386256405,7.145317964748659,-32.3497077668798,-153.9301671925096,21.109979469043804,11.84088592426231
5.299639758684635,-1.2319517962592164,3.9521872823111313,15.918111016569298,11.947350536359156,3.186331784374439,-13.050204605167584,-75.58393288908717,16.61409338889806,-77.46809449024647,10.632011842614338,12.6192957382452
8.284414788391908,-1.322983288307309,-1.0236161247381923,17.001669390342823,10.186948174446451,-5.88075725504002,-23.33314882407876,57.42520264981548,-101.47305170912986,-1.006021787983342,-23.44091136833457,11.48614367524088
-17.867837655006817,-1.414014780355401,14.721685970884662,15.116775868504355,8.916404409234007,74.84643841156416,-33.616093042989945,81.169850620202,-5.90623189837266,-1.9902027294926623,-3.191509173019262,11.83181921756616
7.122253529470562,-1.4096469875844293,30.466988066507515,70.75726978212319,10.782206631639555,61.08787199477239,-43.89903726190112,7.085423685201409,-1307.970030413399,-2.9743836710019824,-7.227871267200261,9.029901806187732
33.36927998605697,-1.4052791948134575,46.21229016213037,18.04416654926691,11.232670922590712,-15.351705012271712,-35.32260436244941,6.169956526989052,-27.242739101244545,28.134565206202048,-1.001919659951345,7.72101233130058
-21.10967178191898,-1.4009114020424858,61.95759225775323,732.9267855958472,10.032126631020107,17.69323258324981,-26.74617146299769,6.582083753347368,-78.4464843700975,25.270583802276143,0.6189954973393326,8.209000303483467
12.2164104886042,-1.3965436092715142,77.70289435337608,-335.4535075272978,11.260688317312916,44.15023103710841,-18.16973856354598,9.681152225053626,-16.357593183588445,22.40660239835024,2.23991065463001,26.293347961726298
29.679399007922925,-1.3921758165005425,93.44819644899891,-42.54033322034719,24.01111513535096,-50.11702460257244,-9.593305664094268,6.54092720563411,139.7672626413105,19.542620994424333,-2.251652335739487,13.632749693666517
-50.59870153651484,-1.387808023729571,109.19349854462178,-29.93659317381603,51.58698182337204,27.214418241720768,-1.0168727646425575,8.889291413762818,9.842117576978614,16.678639590498427,-1.1645169417541812,7.1978842668154135
-305.9273110844215,-1.383440230958599,124.93880064024464,34.692035451457286,16.53069762981909,-31.21540805637355,-1.29931588704535,12.590785872633532,-16.09698433914972,13.81465818657252,-0.0773815477688755,7.684374933745159
51.6621912947866,-1.3790724381876271,140.6841027358675,16.065834827777053,17.72956732842868,-38.01264569811371,-1.5817590094481426,7.680712691630008,11.475992016668762,13.089895707389674,1.0097538462164304,10.970301165609198
5.150623688665118,-1.3747046454166554,94.35254512556216,22.74849182123668,25.71768661387281,10.271050548848669,-1.864202131850936,14.183051088247522,14.041605347445929,12.365133228206828,5.204204132885208,14.336115753719188
-34.92731874881849,-1.3703368526456836,48.02098751525682,-11.46509613463173,944.7888882399334,4.594031724286385,-2.146645254253728,11.2369557422326,94.93844905161428,11.64037074902398,9.398654419553983,15.43669071959926
-6.921924376854404,-1.3659690598747118,1.68942990495148,,31.043997697133936,7.3139200884064035,-2.4290883766565203,10.88857211774896,-8.09829345059797,10.915608269841137,13.593104706222762,33.63661089734053
-127.14403553388978,-1.3616012671037403,0.7608444724609952,,12.809849506447174,6.162216707895641,-2.7115314990593133,7.806890455104301,-14.880851522681606,10.190845790658289,17.78755499289154,-1207.8605743549117
-14.79051824280606,-1.3572334743327683,-0.1677409600294896,,19.19934376349128,-43.269633048559925,-2.0637114095687417,7.593077493668104,-23.2731154977099,9.46608331147544,5.313507074395691,37.17713155685521
-2.4330589432434344,-1.3528656815617968,-1.0963263925199744,,33.02018105980501,26.40297839157072,-1.41589132007817,-1826.122090175004,-12.315187395350726,8.741320832292594,-7.160540844100158,13.339387627114498
-828.1066922708799,-1.348497888790825,-1.066386550443691,,15.585998517682338,61.01691248637601,0.8642195334503047,16.73966194977813,-24.29042079903596,8.016558353109748,2.785189159233451,15.803061960393023
-5.928887010112063,-1.3441300960198532,-1.0364467083674076,,14.833180083289596,-12.987476625821008,3.14433038697878,14.132108950047003,26.97649634801175,7.291795873926902,-4.072123140079643,20.06974816259676
-12.338039641328823,-1.3397623032488817,-1.006506866291124,,58.522521162064685,-6.742217118765852,5.424441240507254,7.639384492883645,-9.766757523877637,6.567033394744056,-31.26164590585805,21.216761235467803
-5.896828127733092,-1.3353945104779097,2.770603577075632,,11.49239398227658,-9.663177278492286,-226.37866287829684,11.78395750110206,-22.22649395867903,5.842270915561209,-4.093051291799368,47.30627456867632
-89.20003470087529,-1.331026717706938,5.184886844007265,,12.21471586262424,-12.920903176441485,-53.22842791204208,13.36760455392045,-22.93920915135405,5.117508436378362,-256.0412154142138,15.58670938471616
-6.313730670734637,-1.3266589249359664,7.599170110938896,,12.401489457936066,-10.326325115877284,-4.374225879385001,12.432905366202377,-29.84410034998848,4.392745957195515,3.178440806616363,9.072506396507327
-52.64949561818387,-1.3222911321649946,10.01345337787053,,18.587359103822585,-10.465611159706532,-4.159107944740918,8.56199043738022,-8.750296642489571,3.667983478012669,-8.097700058149645,9.232577339510769
-6.296932078355881,-1.3179233393940228,12.42773664480216,,17.681981204611983,-13.621898531372588,-3.9439900100968353,10.550553449342262,129.2097979017274,2.9432209988298226,-6.401792554221073,9.07271312507722
-108.61575087113344,-1.313555546623051,14.842019911733791,,8.862049775771982,-20.735986565935303,-3.728872075452753,31.410765613195984,16.7500622766851,2.218458519646976,3.932332253676444,8.69107712694976
21.23325587915763,-1.3091877538520793,17.256303178665426,,8.099824980548897,-20.82822914193489,-3.513754140808669,-50.4396246605773,26.258114895563992,-1.337518307728151,-27.108398130244897,7.420571466852944
-13.45137714409571,-1.3048199610811075,-2.403073725216053,,9.866081792718823,22.88676543086746,-3.2986362061645864,-18.116708647890768,17.619235143153865,-0.6014160106183044,-10.325613484722703,10.172095312253456
33.29450141802687,-1.3004521683101358,4.013566999142657,,11.193587018622456,7.792236831584006,-3.083518271520504,-11.309421955391723,-20.91428803707619,0.1346862864915421,-1.360863305112064,11.6242901466862
10.961074955223587,-1.2960843755391642,4.764494980712892,,17.043426231499577,8.348394938557082,-2.8684003368764204,-16.526497584757852,19.848847722076208,0.8707885836013884,41.26018448919557,24.186360329732704
-285.816140874846,-1.2917165827681925,-33.88105598877171,,-47.23484747475808,9.434613429992451,-2.6532824022323376,-330.4144373806995,-83.42239544630694,1.6068908807112352,-3.1393422542497214,17.214992172890557
-31.48388667633101,-1.287348789997221,-3.0612313265124054,,-266.51958021748817,6.05621137562328,-2.438164467588255,-12.611421650607069,-206.2198919511438,2.342993177821082,-14.958666172077882,13.911675464079975
12.669094248338787,-1.282980997226249,7.731643654682523,,31.9096133720668,21.121028927665417,-2.2230465329441715,-157.27337051745695,-7.855251020321058,3.079095474930928,-5.456758742063189,1343.2398313149702
-241.51030640989936,-1.2786132044552772,-4.489741626549316,,24.85015089900208,11.26186049609363,-2.0079285983000887,18.16087765945596,-7.689698953012008,3.815197772040775,-48.08576126330384,109.4016996900601
-17.965792254734083,-1.2742454116843054,-2.273617773290486,,23.59133852510166,8.634461546381116,-1.792810663656006,6.378041595318438,-52.02856630353831,4.551300069150622,-1.453499420540185,-58.20345228241648
19.48170931124874,-1.2698776189133336,-0.0574939200316562,,21.57582680729906,9.952356666179522,-1.5776927290119227,6.5061195401178376,-13.360721351567062,5.287402366260468,-10.746656184421637,-73.10966188473014
99.91793569209078,-1.2655098261423618,2.158629933227173,,29.26266604438228,12.76270411713667,-1.36257479436784,7.196717793198754,-13.86838258827908,2.117143824707336,-3.319616979653498,-355.749934948162
-8.337667681011146,-1.2611420333713903,-8.361909914120062,,27.99190838714317,9.204778525969976,-1.1474568597237569,4.192662054670613,-136.94019342863825,-1.053114716845797,-1.8305784320137384,-41.58482229406285
-20.24822784760964,-1.2567742406004183,1.8015181231408053,,17.159720481817356,5.055910471613532,-0.932338925079674,5.83159224278416,-19.574627367880165,1.0661011036247745,-2.765026122380572,-38.66234769724724
-13.782073300758402,-1.2524064478294468,11.964946160401675,,23.983816769431705,-36.60690630453762,-0.7172209904355911,4.704192964829807,-49.01506692835101,3.1853169240953463,10.272556008209206,-414.4653915352272
5.613053237828341,-1.248038655058475,-8.151669446045155,,22.596495142258,7.518498218725607,-0.5021030557915078,6.060485323661209,77.11287574969407,5.304532744565918,3.613854102317719,-191.39908075869323
-7.893566838435277,-1.2436708622875032,-5.475345278333802,,-80.38896442043354,16.616917935589168,-0.286985121147425,9.995272257191248,20.612568800598577,-4.054486705124507,-3.044847803573768,-19.6875702879176
-29.837905531458247,-1.2393030695165317,-3.3125652706531525,,68.32103093697224,8.613826673436185,-0.0718671865033417,7.066742443371513,14.45679789926078,2.454533304385395,2.7638413750293074,-11.898551456583174
-4.7222002886795655,-1.23493527674556,-1.149785262972503,,169.13975819499245,7.084748728691217,0.1432507481407405,9.224350909992824,5.773946101314565,-1.1691651713819606,6.961971344836648,-11.32674693604944
4.630587891177592,-1.230567483974588,1.0129947447081469,,-30.53827662411488,9.715064136478544,0.3583686827848238,10.947563997228762,140.96861409193065,1.979658238216677,-6.9339598843562325,-12.42019398616602
-24.27937783381105,-1.2261996912036164,-2.619223717115098,,-39.8116673315837,10.47750191432962,0.573486617428907,12.178832735603253,7.4510469986735,-1.0644805221934448,14.03952985387842,-10.831130344942824
-11.548183222846168,-1.2218318984326446,-6.251442178938342,,-13.907638103141242,70.37809289224502,0.7886045520729894,12.056992486344,-72.42482764314005,13.190854214190864,-6.927868232755213,-15.599613023726343
-4.804245669926513,-1.2174641056616728,-9.883660640761589,,,27.944220620964668,1.0037224867170729,24.78530140127243,-19.65718562038712,5.665975247251888,-12.004473706772938,1949.524969574316
