Amplitude_Root_mean_squared,Amplitude_Root_mean_squared.1,Amplitude_Root_mean_squared.2,Amplitude_Root_mean_squared.3,Amplitude_Root_mean_squared.4,Amplitude_Root_mean_squared.5,Amplitude_Root_mean_squared.6,Amplitude_Root_mean_squared.7,Amplitude_Root_mean_squared.8,Amplitude_Root_mean_squared.9,Amplitude_Root_mean_squared.10,Amplitude_Root_mean_squared
8.385597114427053,6.161685930974992,8.34897838428564,5.71035962624142,8.099673265176992,1.8904567051654888,9.408204185740347,0.8480485883831151,2.5787254646984192,4.241242957515694,3.417231711460179,3.976963547641003
3.273016188722329,6.249952811151768,2.076151362188403,12.642978086233144,1.508643703604542,2.014032540980688,8.212452182025647,0.9270718851399528,11.543894682713884,4.01723673563961,3.2600827807572825,4.08160214395527
1.5576848621749135,6.338219691328543,2.3874339814624905,3.050491861465962,3.775090077376003,2.446322538704302,7.671541850659012,1.3162773749661576,4.09556502374196,3.793230513763525,4.456376871824729,4.046628791101692
2.661546725610608,6.426486571505318,3.9649525349161214,5.955367970975919,2.6781181109867145,1.51437913561132,7.130631519292378,1.5753276999315644,9.02630793245172,3.569224291887441,5.7408405707706045,3.3920072882897707
1.4945104269089564,6.612153931436962,4.225291083448417,7.058350321183329,1.581146144597426,1.428896579849103,6.589721187925743,2.7126698234363924,4.282314903892399,3.3452180700113567,6.430132263933404,3.453541128621969
3.330630173342525,6.797821291368606,4.485629631980714,15.35962221782893,0.4841741782081376,5.551633700070162,6.048810856559109,1.489880650916056,5.285956121387374,3.1212118481352724,7.207481309153044,3.85007775421915
3.1969672311371378,6.98348865130025,4.74596818051301,8.005941487411228,0.5049423500649061,4.995529247511088,5.507900525192475,1.1182977829054173,6.289597338882348,2.897205626259188,7.762041497108759,3.5837863122972244
2.625071118731509,7.169156011231893,5.006306729045306,14.492315908300096,0.5257105219216744,6.446769342818978,8.218111920711676,1.3814961543759874,5.403356367802783,2.673199404383104,5.545810503831071,3.827897701398345
2.843859849339183,7.354823371163537,5.266645277577602,7.97170133520039,0.5464786937784429,7.898009438126868,10.928323316230877,1.2166670643063369,4.092415777364733,2.4491931825070195,6.552669501850703,3.904762224386829
2.070679765602403,7.540490731095181,5.526983826109899,8.314404672770053,0.6108845404939837,7.631566911082011,3.282566608648968,1.820913668178585,2.4702960049488576,2.225186960630935,1.551243941869811,3.64855702954408
1.4503235031496624,7.726158091026825,5.787322374642195,13.212373165454904,1.680852935352651,3.7829351773793913,6.3214585321981325,1.8566265522704688,7.430037753205852,3.564460214282298,5.765003369356502,3.8044188931226346
3.9778291675507584,7.911825450958468,5.959981904639774,9.086805638364904,1.9376600777654287,2.7612988465456656,9.360350455747296,1.8009066575114323,8.045904146201968,4.903733467933661,4.410659276286375,3.972174063728066
4.219332191337804,8.097492810890111,6.132641434637353,1.6873432810420694,2.194467220178207,5.882920056746315,7.04626520475362,1.9174251666227973,5.86399383026594,4.920007981713121,2.2960945650861224,4.331525275687364
5.468897576023726,8.283160170821755,6.305300964634933,5.570362918023916,2.4512743625909854,2.1658757746935304,4.732179953759943,1.5457068168917307,9.045663509864758,4.9362824954925815,2.512092996255756,4.616611052720769
2.2556860916144466,8.4688275307534,6.477960494632511,9.70535188385716,7.060053322208161,4.187239282675392,4.367322166393445,2.493200199505277,3.016509126081339,4.9525570092720415,0.8327963298359802,4.577053824010395
2.103290064309684,7.2129440511925935,6.65062002463009,6.768979054287132,2.5372042392011864,4.348678859096467,9.770588908264855,1.539267237837907,6.126613134946892,4.968831523051502,2.335135436510867,5.256265795043845
3.70575992120437,7.192907708811756,6.823279554627669,7.349731262895565,1.868240893758536,4.510118435517542,2.6705246891018977,1.3916392132346835,6.652469527710288,4.985106036830962,3.4143948717353942,5.680710501924327
2.40637390690188,7.172871366430917,6.995939084625249,5.540168852192308,9.986498935328772,4.671558011938617,4.023083448726188,1.2377007087870384,6.079469281726588,5.001380550610422,2.8737509906469785,6.43766035767888
2.547330392123172,7.15283502405008,7.168598614622828,7.958565245333729,4.651114584499095,6.542603446757221,5.734706929312565,1.2275165721897654,6.804517268795677,5.017655064389883,9.23622768878919,6.635758858665641
2.819341845238412,7.132798681669241,7.341258144620406,12.356791086493816,4.753453489355101,4.127125904036448,2.639802529894855,0.996820629847741,4.068531216531739,5.033929578169343,5.510707089748859,7.492785901095775
4.526804064846395,7.112762339288404,7.513917674617986,9.234375183983625,4.037995695221971,2.5446407620510096,4.69451509994426,2.445439608392616,2.99050304160589,5.050204091948804,4.085435777895308,6.96251139597475
4.245946638845377,7.092725996907565,8.511074905071267,6.453114374810486,3.266471087998515,2.952046594002053,6.7326637121991695,0.8938878333386997,6.140410436219112,5.066478605728264,7.791483370342375,6.540883308301665
5.041348281279437,7.072689654526728,7.860982477363423,4.621962147478146,7.795254741408949,1.452393511976262,8.770812324454079,2.0689352826528453,4.912211220238975,5.082753119507725,5.072386976558632,7.185106818362739
3.810390103827341,7.05265331214589,7.210890049655579,5.955549507731259,11.587612172826384,3.237266237402136,10.808960936708988,2.0743758853220005,6.236246094716134,5.099027633287185,7.869534933868203,7.864033429675361
3.808191105876072,7.032616969765051,6.560797621947736,4.71219580690994,7.195268114592531,9.349408248989924,8.525132238139433,3.1902138022543176,6.4537446947500055,6.72505570835564,3.9746195159007183,6.407549313934551
4.043361422342618,7.012580627384214,5.910705194239892,5.602924485311361,1.5360617763291144,4.30241281588584,6.241303539569878,2.393823616653992,6.021094758122782,8.351083783424095,2.0213609737787976,6.609525569437757
3.796238362995568,6.992544285003375,5.260612766532049,5.146999937305009,1.1115167133355233,5.075546584599819,6.55394919924546,3.0661906378989574,6.389744731195751,8.20366509542526,2.744483538992845,7.56405086794176
3.9769222738309167,6.972507942622538,4.610520338824205,6.48330378727421,1.8190603266188083,4.656695418779339,6.866594858921043,1.5343270118914192,9.39446431154002,8.056246407426425,4.363504551146353,8.094862515209844
4.175102627236526,6.952471600241699,3.960427911116361,5.960740747988967,2.495427607771064,4.55207152492182,7.179240518596625,1.5085253153836695,8.16671078587801,7.908827719427589,4.003277441598964,8.058701039258144
3.4079105552440887,6.9324352578608615,3.310335483408518,5.72217730797882,2.696822439407467,3.935179626475238,7.491886178272209,2.965775123289575,5.67434648126427,7.761409031428753,2.797612632279096,9.405330596875944
3.813485232224429,6.912398915480024,2.6602430557006747,5.45630583840746,2.780897714567633,2.786694753200028,7.804531837947791,2.453806503497658,6.959940895328589,7.6139903434299185,5.218889743748222,9.091578188717268
2.956684055163268,6.892362573099185,2.84659131313944,6.215956217633199,2.088184842388707,2.730143158180917,8.117177497623373,2.7153300655751265,2.1873806746645776,7.466571655431084,1.5614422259174958,9.286659142545282
2.750081709914486,6.872326230718348,3.032939570578205,5.05477538943387,1.5280849743117917,5.396913338617073,7.826855763477406,1.6382993994089616,1.4578680946808626,7.319152967432248,2.6608559378839822,8.457477338881551
5.325851911217772,6.852289888337509,3.2192878280169697,5.736251875018408,2.236693871950348,4.139108966985128,7.536534029331438,1.992580149477967,4.846925660531616,7.171734279433413,3.4852245864848688,8.658810613447692
4.826283131304815,6.832253545956672,3.405636085455735,3.2859100229709752,2.9359273205467247,3.9379072494673593,7.246212295185471,4.974961569465608,4.5365976236650445,7.024315591434577,3.861458539495164,8.848805373368194
4.280848560755642,6.8857560448398285,3.5919843428945,5.311599546868856,3.6645961651338856,1.975974828734752,6.955890561039503,5.697604316215622,2.310268894987804,6.876896903435743,7.070488856588848,9.256313688525154
3.4228721746929454,6.939258543722986,3.7783326003332647,5.071242565173419,2.889340679313717,1.1704472604755087,7.20486002208488,8.8075817143687,2.3567947395809705,4.76867336822389,7.181698287912886,8.460056159565118
3.1258996220181543,6.992761042606143,3.96468085777203,4.37066793825129,3.2115631917021075,0.5202199225623977,7.453829483130256,6.698621702364567,2.3241835575279386,5.193782257383948,2.4208887978412106,8.2811490657491
2.7084218053918048,7.046263541489301,4.151029115210795,6.221110654764234,2.527014801251393,7.407646198945534,7.702798944175632,10.245025393966245,4.178742974583369,4.30114749582923,2.075788497914609,7.963592552473882
1.99288032612061,7.099766040372458,4.33737737264956,4.620434147600492,2.2209814160235504,4.304607197617532,7.951768405221008,3.990990300093341,6.559453804822814,4.730874638402721,2.213213664706032,7.503105690078721
2.327574250943423,7.153268539255616,4.523725630088325,4.86124522528408,2.534400319120492,5.729935055034629,8.200737866266385,1.3503260728927842,9.05761169303957,5.160601780976212,1.962895628263392,7.079022406036792
2.0305657797665124,7.206771038138773,4.7100738875270896,5.862765147677838,2.262077810201938,4.440185682431417,8.449707327311762,9.917441082312324,1.947606298982723,5.297870564554029,2.172772826629647,7.400252628559698
2.0390950906041603,7.260273537021931,4.896422144965856,4.565984330920596,3.049115134791911,4.505700667663636,8.698676788357139,9.840157638772776,4.34066910208188,5.435139348131845,2.455378846282937,6.846657761697378
4.307311420626379,7.313776035905088,5.08277040240462,4.229134127875901,2.983957810177524,2.7063055699356333,8.947646249402514,8.99613774769648,3.0798991330608376,5.572408131709661,2.037440489407443,7.806497514409431
2.2733191469930847,7.367278534788245,5.269118659843385,4.064060796038948,2.551719146071134,2.7364471050369548,9.19661571044789,8.152117856620183,0.9916692272485086,5.709676915287478,3.74002142204336,7.7435122245539
2.821666837783812,7.420781033671402,5.45546691728215,4.30043107122699,3.071258523098152,4.119143094419745,9.445585171493269,4.704091260747135,4.111068774010503,5.8469456988652935,4.759892928994957,8.014505775762936
3.2309316324098347,7.304150368295511,5.641815174720915,4.059340721690351,3.6264317027560633,2.3292631266841783,9.694554632538644,5.194879644735694,6.1342460913826775,5.98421448244311,2.0530304533547348,8.671372193356397
2.0477167270095444,7.187519702919619,5.8281634321596805,3.527169923493576,3.330805725485552,3.480205404598709,8.572918008410625,5.421202772363285,8.05378545371488,6.121483266020926,5.175744190466826,8.498150907000827
3.0384835946493256,7.070889037543728,6.014511689598446,4.2336921229079545,4.891621764861972,2.822871580679471,7.451281384282605,5.488317671480391,8.68470961252034,6.258752049598742,4.571977136918306,8.788310062425952
2.974474408299534,6.954258372167837,5.722942955115214,4.049335285231204,4.071152150512096,2.360608538818908,6.329644760154585,3.946575138501094,4.081367289157399,6.396020833176559,2.892142439146578,8.41277802109483
2.7492435654185674,6.837627706791945,5.431374220631983,4.269376384965377,3.6762199202032497,2.917234874176468,5.2080081360265655,4.390485155055544,1.8618367557845767,6.533289616754375,2.150110722123604,7.912518841641937
3.1088682279498583,6.720997041416054,5.139805486148751,3.911835159902679,3.653452192099487,4.19818974610886,4.086371511898546,6.86164577694858,2.681114162101889,6.670558400332191,1.3201873123058856,6.666465641663619
3.2269481206303507,6.604366376040163,4.84823675166552,3.086711764116305,4.019108374994615,2.8669922510796177,2.9647348877705264,7.547422272341172,2.8570324487485896,5.557745394584454,2.0457099186546315,6.789497502470321
3.03292782321667,6.487735710664271,4.556668017182289,3.863055085537766,4.067670222447914,5.500609902097271,8.225867984995858,7.741993291498982,2.481053352643667,4.636330506952365,2.6484252737057026,6.907697487891673
3.1910238346895423,6.37110504528838,4.265099282699056,3.834479445837766,4.31399326334175,5.630712847389605,3.508420413485531,4.225940718144906,3.3015766299804863,3.714915619320275,4.2749846957123125,6.844405187695614
2.8570965469865035,6.254474379912489,3.9735305482158254,4.272270140204572,4.139680065391827,5.519624288384036,3.020584713872265,9.181004476893657,8.3148442961474,4.839750132448923,4.542033968250833,6.947083506676896
2.483176983122114,6.137843714536597,3.681961813732594,3.917049417778852,5.177683388795276,5.333416099860767,0.723648944743314,5.03078809518968,3.8474447919521473,5.964584645577572,4.705921116217499,6.971500545752528
2.0900675133736706,6.021213049160706,3.3903930792493626,2.83691895811413,4.557630023772472,3.2445595556955986,6.185390566580491,0.7430854722144922,11.223006112423136,7.089419158706221,1.9723922725718592,7.739587157043846
2.026853813994413,5.904582383784815,2.946306313098753,2.15961325876146,4.654463547003915,4.354076589942086,11.647132188417668,5.659198312545223,7.174243769813383,8.21425367183487,3.411214554620796,7.862870758908123
2.033852315034554,5.787951718408923,1.9772882569239028,1.9071577865781804,4.047206855078119,5.7944430258268165,9.544102452643006,3.771656633956858,3.36768882375698,7.55566946814215,1.685544948740172,7.5487548243591
3.815207627545285,5.671321053033032,1.0082702007490525,2.057043167055004,4.40681369000579,4.602199613102844,8.354304677738671,1.9309406238914344,3.2454438045330987,6.89708526444943,1.8579754001181528,7.925764642453215
1.83177429871689,5.554690387657141,1.651999314428324,2.035820360665344,3.744001525602599,3.16179150725682,7.164506902834335,2.2834156067035725,4.743424543736275,2.95878904601673,2.5607889291336563,7.153467433129304
1.872137507912046,5.438059722281249,12.563518981326292,3.347710891466595,4.653971681526122,5.252250587353833,5.97470912793,2.134804256725734,3.5344204349644484,4.24015792772021,3.070665237784602,6.650781368449357
0.9825866330627312,5.321429056905358,10.894132215753569,5.151985966176313,5.496449521480344,5.816572051055362,4.784911353025664,0.7862302213799437,2.003383437609715,5.5215268094236905,5.115946232017316,7.051230695373832
1.1425841394724192,5.204798391529467,5.878937922415706,2.6011298277197983,3.7931522310798687,7.3634220057356545,5.607164879254158,8.479114397035502,3.1192640528947706,6.80289569112717,3.468029852582076,6.889407103246963
1.5017043014060356,5.088167726153575,6.015660087736356,2.943172239049345,4.311226844342543,4.51612984173122,6.429418405482652,6.091294285250365,2.261444508146343,8.08426457283065,2.9528793573322685,6.4325383694644565
1.536320095970645,4.971537060777684,6.152382253057006,1.5717439679584002,4.325758690507195,1.4441508482470136,3.3828129379948924,7.930934163759352,1.159572458133503,5.398586448900621,1.4690302467578615,7.076562797010237
1.5762247238348672,4.854906395401793,6.289104418377655,4.312205373462409,4.057566521997489,0.4938099978748066,2.9586563413192897,12.880992803426214,2.8512388229227352,2.58339557060496,7.842366815225408,6.928341466104872
1.943125731758953,4.738275730025901,6.568714582353072,5.599428775872029,3.715786004201533,0.7499219265485011,8.02388368971314,5.439473429389292,1.436192570984413,2.178161680260707,3.726438189314688,5.436912553228022
2.432165258451776,4.62164506465001,6.299575941406123,4.951114182075262,3.840682432975846,0.4887078600196524,9.057777249847405,2.195984915195287,2.947986990994917,1.7729277899164542,6.794529712134615,6.312484372433999
2.7803340242651164,4.505014399274119,6.030437300459173,3.2567644144983245,3.6036177478986313,1.7513654111086605,10.091670809981672,2.1490366837011114,1.736626950167254,2.52919324123798,4.132891471824722,6.929249781175068
3.4431991106080364,4.388383733898227,5.761298659512223,1.6907095827706196,3.515286556482046,4.314529117400665,9.047873511894991,1.3506182291135465,2.965480101632079,3.285458692559506,8.563926343964425,5.892295398879725
3.582453137192361,4.271753068522336,5.492160018565273,1.7833478920972134,3.9659590061213055,4.733238012550447,8.00407621380831,3.0786206363933086,2.733439270303721,5.743218027189762,6.653422406710036,5.561078143213835
3.856397973489823,4.155122403146445,5.223021377618323,1.5649761920706913,3.586446368011767,3.3768390676246787,6.960278915721629,3.1842576539523098,1.287016633814216,6.997930723769653,5.033817533920614,5.814660387591873
4.275372990794721,4.038491737770553,4.953882736671374,3.78676839546231,3.328648869240201,0.8779449161086725,5.70408462099733,1.3890585371742634,0.6740038473717724,6.011106536315204,2.8482081229568057,5.4788028902557695
4.14579998229289,3.9218610723946616,7.751113862618556,4.738704027034366,3.196273605787919,5.361388961853,4.447890326273031,1.9506679581037865,0.773008015164676,5.024282348860754,2.2541857105396543,5.3250644440510335
4.273697439975677,3.8052304070187706,7.069334970004402,3.055811915381145,3.0494765297168884,5.875891810957151,3.191696031548733,2.7169411301515085,1.1828625002997086,6.475868594580261,3.930056750084285,4.922841783903364
4.535916233823552,3.9272328368564526,6.387556077390248,2.4104260646971527,4.447702724287223,2.023083923091334,1.935501736824434,3.387671588615233,1.3653100788014954,7.927454840299768,3.202815787758013,5.507574605568468
4.802218601924241,4.049235266694135,5.705777184776094,2.880600938703478,4.693392444269007,4.874151276915535,3.2854137225824966,3.058312746533027,2.1215614656332376,6.116902620958478,4.43897330929926,5.254067794500508
4.919557555217756,4.171237696531816,5.02399829216194,3.790211369667847,4.1575872770479725,2.930904083683107,4.63532570834056,3.225026727514764,0.5343995578611356,6.12177056131908,2.857347680409277,4.760856167699256
4.30176613931657,4.293240126369498,4.342219399547785,3.408765192282366,4.955977869552831,1.6889217424164842,5.985237694098622,2.8568915060774733,0.5811345259543094,6.126638501679682,1.2757220515192949,4.387670275684129
4.367460529559683,4.41524255620718,3.660440506933632,3.8199158003991727,4.698221265371543,3.155309338831915,7.335149679856684,3.396319164472604,2.0360305293233423,6.1315064420402825,2.840754840988064,4.4040605247978215
5.423845916865004,4.537244986044862,2.9786616143194777,2.8485519458650987,3.812147968963636,3.01296571334906,8.685061665614747,2.809651907325049,3.898483725228357,6.136374382400884,2.851852663682977,4.45207067649335
6.001105089901303,4.659247415882543,2.296882721705323,3.4553976137733584,3.797015390937633,5.436255768716486,9.074737788798942,3.251858609321393,2.676763809464296,6.141242322761486,2.8629504863778896,4.722407877940694
6.003165775645579,4.781249845720225,1.6151038290911697,3.977890130600791,3.7433630187467406,4.321159528151298,9.464413911983138,3.3327812311399607,2.59098856642156,6.544469002501878,2.8740483090728026,4.633953665072423
4.250253248270459,4.903252275557907,1.335511854501771,4.717902192750623,4.7900547803772975,5.217872700771582,9.854090035167337,4.609922655703413,2.073990840655992,6.947695682242271,3.632756621519522,4.667942436540854
4.370369889289908,5.025254705395589,1.055919879912372,5.891701988434068,4.285581157829793,4.355360749771773,10.24376615835153,4.688321151959388,1.0206050092460872,7.350922361982663,4.391464933966241,4.822056534423639
3.6150231079872728,5.147257135233271,0.7763279053229736,,4.257251949631827,1.9042059882606728,10.633442281535723,4.49225729484492,0.7353584909507264,7.754149041723055,5.150173246412961,4.776085864964935
1.1653051620143815,5.2692595650709535,1.968537405974208,,5.342638937471777,4.427501833559889,11.023118404719922,5.510559475413623,3.160952232853655,8.157375721463447,5.90888155885968,4.795776145155313
3.991409370793952,5.391261994908635,3.160746906625441,,4.351129592713798,3.636557798770806,6.725553826722153,5.391321950644729,4.622713883628299,8.560602401203841,3.979491085568769,4.734199479083712
4.999342514599556,5.513264424746317,4.352956407276675,,4.3930564757411386,5.311103784899779,2.427989248724383,4.032505604659713,4.091553504906878,8.963829080944233,2.0501006122778573,5.467321530000485
3.072033412746424,5.635266854583999,5.135423758088982,,4.284202773606427,5.657039693090413,3.011670456331802,3.8737577728566808,6.223561147473298,9.367055760684623,1.0235996725059244,5.322077058742298
4.481561253457821,5.75726928442168,5.91789110890129,,4.041693498902601,3.110998517344987,3.595351663939222,5.42535438195744,6.119425665311171,9.770282440425015,2.962321807174457,5.425920876761714
4.160938586402273,5.879271714259362,6.700358459713597,,3.964454178691736,3.349401169199898,4.179032871546641,5.10935402754329,4.777445537829014,10.17350912016541,8.066158276031285,5.19522805507496
3.184706200020971,6.001274144097044,4.001161335672362,,3.4356066889136603,3.659392340451598,2.652569266298217,5.451609166951239,4.356146609838912,10.5767357999058,7.410965661240195,5.508991242306199
0.6635206940777952,6.123276573934726,4.728517658248773,,3.886678683505896,3.085758549938008,0.1169412373627379,3.5712180685507016,6.314417075740122,10.979962479646192,5.569163583752242,6.16947260384773
2.99009739942331,6.245279003772408,5.455873980825184,,3.0253043837233067,4.468971630280049,0.2438585079476091,3.563275257518126,7.069498851331036,11.383189159386584,8.124566501920587,5.954624306031446
2.331581562276079,6.36728143361009,6.183230303401595,,3.443625390429902,3.4917469684862006,0.481125687461295,4.1781421827527,5.448721286759125,11.786415839126978,3.630692613550712,5.684676711341137
3.114316652435658,6.489283863447771,6.910586625978008,,3.25513406321384,3.7769118531320505,0.718392866974981,7.616717129095604,2.527163744178867,12.189642518867371,6.329144115420912,5.5646320481672
1.9893236464561588,6.6112862932854535,7.637942948554418,,4.426251887259285,3.536644844350158,0.9556600464886668,7.114741187847726,3.793058617729933,12.592869198607763,2.372005288611771,6.097713221215239
2.6519600354164625,6.733288723123136,8.36529927113083,,3.8097523160129967,3.3076983786621947,1.192927226002353,8.511236370314512,2.3254537865693385,7.178234069774987,7.881843553132245,7.529559963355102
2.210641651970207,6.855291152960817,5.081556983706779,,3.958476578044204,3.956976137333801,1.4301944055160387,6.555235933490459,2.0477090972683327,7.17073164738662,4.788271449405243,5.87362178334806
2.23441782420432,6.977293582798499,6.388170942144998,,3.950207737533842,5.017631584913762,1.6674615850297243,6.049031188334795,1.8220563389022235,7.163229224998253,11.542002805377672,5.882919971938718
0.4022872426805842,7.099296012636181,4.43879001253999,,3.698295982346048,2.9019876938625693,1.9047287645434108,4.9922283248589325,1.4771281146593216,7.155726802609886,3.3077553322804185,6.059700402554013
0.3674226613763918,7.221298442473863,1.7540267877364095,,3.281378371973968,4.956758437361653,2.1419959440570966,5.62103282599939,0.6113940802850457,7.148224380221518,3.458955613611836,6.021787366987767
2.136743379742179,7.343300872311545,10.958223334096743,,3.36942176638379,4.0731056156120085,2.3792631235707824,4.399702977900176,4.446480768951569,7.140721957833152,2.9489979048286683,5.250731232539671
1.3279529726542318,7.465303302149227,12.49379133041784,,4.219344581398435,2.835032494077129,2.616530303084468,4.578717680621526,2.7935549926204297,7.133219535444784,5.096898415941474,4.944441188240433
0.4052187300712433,7.587305731986908,8.340292497321467,,4.292449197509327,2.395011422403122,2.8537974825981545,5.337552997944955,2.922085016599291,7.1257171130564165,3.337982466795933,4.782297369139973
1.1122710314965127,7.70930816182459,8.51925200283318,,4.678615715602841,2.426219917611561,3.0910646621118403,5.464638275440134,1.1167443362093896,7.11821469066805,5.130992126864935,4.62841571598499
1.1125437739765995,7.831310591662272,8.698211508344894,,4.534921246517091,2.302382565824637,3.328331841625526,4.376689426302678,1.033919115619688,7.110712268279682,4.545745740379717,4.652790490834374
0.274126987112418,7.953313021499954,8.877171013856607,,4.101515509243578,2.257779038606812,3.5655990211392123,4.159430537998444,1.1094311224878413,10.55547756817126,5.476223068564925,4.4184459266397935
0.91286436629151,8.075315451337636,11.076055228800016,,4.714821213996816,2.4986407470992003,3.802866200652898,7.11708488366736,0.8241022528153004,14.000242868062836,3.804503234565552,4.354724952989966
1.3993576285135985,8.197317881175318,7.339723463075252,,6.092677620266674,3.275482830459991,4.040133380166584,5.797186489876237,2.07200938033831,12.782189773134316,5.67436582824082,4.124783172384343
1.3540851922821449,8.319320311013,3.603391697350488,,5.801787507326359,2.517564086830391,4.277400559680269,6.745114577213473,3.8919193132081458,11.564136678205797,4.855301477800669,4.359485465849007
1.6124872570417903,8.441322740850682,1.5031772396786185,,6.123913560486263,3.427964144757093,4.514667739193955,5.554272808116461,7.516180187714297,10.346083583277276,6.8252274231790135,4.684863618170356
0.4700069388379642,8.563325170688362,1.663052220464551,,7.307955696832296,3.46497325041034,4.751934918707641,5.017280559888625,4.374714982025147,5.282617285182326,8.795153368557358,4.119487946824718
0.2795116810027165,8.685327600526044,2.31741460103126,,7.196946264548608,3.373314342787365,4.989202098221327,5.233376278496592,5.346500400802616,5.681928133418693,8.083294018579904,4.206340869860503
1.0655205307533662,8.807330030363726,2.9717769815979675,,5.934963899300373,3.2258096954833246,5.2264692777350135,3.038279737850258,6.670564922291689,7.540047824140508,8.573118509188527,4.051145859071008
1.9318264663866629,8.929332460201408,3.6261393621646754,,5.807571575330289,3.1524979600486933,5.463736457248699,3.20198999815404,3.969474755394091,7.78009327969245,6.953921991519503,3.7844074369106497
0.8847896916233773,9.05133489003909,4.593391181946379,,6.518543080325103,2.911795560877502,5.701003636762385,3.69029504657333,4.575134962097844,6.784445710661416,4.551577704795779,3.89967110400276
0.5817515039436857,9.173337319876772,5.560643001728084,,5.6643206760425615,3.984178064205929,5.938270816276071,3.8418375688263087,0.5078763000110665,4.906421219034968,7.261689024165057,4.031872858312994
1.2064758270460485,9.295339749714454,6.527894821509788,,,4.361830743394835,6.175537995789757,4.85510724735552,3.753478806181044,5.529973167188517,9.281060969359627,5.643460833819759
3.0411525270717363,8.201873930310661,7.495146641291493,,,5.222140107508543,6.772301357565362,3.900109991558091,7.688213527006176,1.6452375004217394,5.063840643120624,5.905623971597051
2.3867253628145084,7.10840811090687,8.462398461073196,,,5.912920901188213,7.369064719340967,3.4325664542513943,5.307360802728691,1.6339870202136302,4.528172798092273,4.055484182821009
1.2374438787020614,1.266613006736462,9.4296502808549,,,3.721333295332857,7.965828081116573,3.3496934927204745,5.682193719533034,2.012178526252947,5.009296060167507,3.667639079915608
0.9443323321377144,0.697359659811023,11.496496354706382,,,3.906886875785926,8.562591442892177,3.773068982240408,6.057026636337376,3.900803554936653,9.6016107181653,4.273583909685185
1.5224460660434322,3.4601565663331493,9.95442200522442,,,3.394858299422973,9.159354804667784,3.4947088728929936,6.47405865670849,5.70410923255221,5.294950854564691,5.186901354877678
2.4966321211182048,3.8712525041925456,8.412347655742456,,,3.443324630766083,9.094755878244936,3.3838898491632063,8.833082829233305,5.448364033309922,5.092519645370061,4.281012283539973
2.6650639521634947,4.2823484420519415,6.870273306260493,,,3.293088626988885,9.030156951822086,4.45606314937309,4.505654166063874,5.192618834067633,3.699200933340972,4.422544763316527
1.5230041873414362,4.6934443799113374,5.32819895677853,,,3.180061695178444,8.965558025399238,4.211284871653959,6.599036182835021,5.022003851421435,8.06408486476263,4.263160184267288
4.843469454697315,5.104540317770734,5.743029153351001,,,4.180828052179302,8.900959098976388,3.929576482250539,5.639832353872095,3.2405126653514573,11.23274921215438,3.0942664485977263
