Amplitude_Median,Amplitude_Median.1,Amplitude_Median.2,Amplitude_Median.3,Amplitude_Median.4,Amplitude_Median.5,Amplitude_Median.6,Amplitude_Median.7,Amplitude_Median.8,Amplitude_Median.9,Amplitude_Median.10,Amplitude_Median
0.141989609946834,-1.2923400058395005,-1.8169835612846856,0.1886040188603135,-2.956464136852591,-2.294825125653068,-0.909151346205674,0.3058447655201255,-1.66724891526914,-0.6097924114388662,0.7008619247671488,-0.4021608037180457
0.3090886739025847,2.74532644115212,0.1923385735102993,1.935988328113589,3.8411000880699655,12.71897435263496,-0.6276811043586008,0.4235340545593083,-3.565900389673008,6.117656314890015,2.574901624109048,1.327884570203314
0.231136157833454,-5.015507904507485,2.201660708305284,-1.6838772062422942,-0.2798749564506151,6.947936297411619,-3.0946887539768686,-2.638953598716501,3.189692886178258,3.768432587564901,3.197226698854451,2.3970224177981603
2.5749731344822635,-4.196187916606319,1.133842525504947,1.6845235073993694,-0.6465184444203951,1.176898242188277,-8.333221522497523,0.0234677662582694,-3.929541329405581,1.4192088602397863,-2.9060224210076164,0.5525502294594662
3.4410156998180685,-3.3768679287051526,0.0660243427046096,-0.9133675605341204,0.2304446716608952,1.5303914791396362,-4.475896429106276,0.0536681032954716,-2.547324376540012,-0.9300148670853274,1.87855846704954,0.0617930867400385
4.154462894717885,-2.5575479408039863,3.613899918212289,-1.620893666562878,-1.3845264034270823,1.8838847160909955,-0.6185713357150293,0.0724577512844818,-0.1757609237045709,2.9981782966273,-0.5810474066180642,0.30199670703158
3.1717126313534303,-1.73822795290282,2.797734898342417,1.345052526881414,-2.99949747851506,5.317790090595966,3.238753757676218,0.0653459074547841,-0.440068327467932,2.856984918961221,-3.0406532802856683,0.2710844661471784
2.569611821522377,-0.9189079650016536,1.9815698784725464,-0.6853726517988648,-4.614468553603038,-0.3071384064468903,-6.348129840597496,-1.3994271870108228,-0.1545434895457993,2.715791541295143,-3.6838590262842392,0.2111516141411345
3.112442052128024,-0.0995879771004872,1.1654048586026755,2.088030773787464,-2.481827403793432,-1.1828420036603622,-4.445088789605398,3.250386658604908,0.1309813483763333,2.574598163629065,0.3174689803024841,0.7771919400739382
3.596560350133177,0.7197320108006791,-0.8225931612920014,-6.27518948230795,-0.3491862539838252,-2.0585456008738343,-2.542047738613301,-0.5101891824263152,-4.710851799434671,2.4334047859629866,-0.0184734703222679,0.6824076154636555
0.7121036196889734,1.5390519987018454,3.07413759949973,1.458056906924747,-1.5787454566096533,1.426799169104963,-0.6390066876212037,-0.0124591640324721,1.4735580015923624,2.2922114082969083,0.2455299918750042,0.0199476854992819
3.979611056783622,2.358371986603012,6.970868360291462,1.7917846482497364,-3.2913695501576257,0.0291569699961119,1.264034363370894,0.0181794261957786,1.117557396266938,2.151018030630829,0.4119008006207489,0.2689297553311767
0.0653374136963862,3.177691974504178,-1.2945630245427866,-14.293546244007528,0.9264001331077928,-0.0007841037674848,3.529214256864322,0.0189972779496946,6.411840935633055,2.009824652964751,0.202236661957666,0.4566143373776036
0.0005345313323935,3.997011962405344,2.105680722536407,-0.1855219403874234,-2.491369749008404,-0.0063393726664611,3.4592907788255944,-0.0273923068104906,-0.3919871149315265,1.868631275298673,1.900972355581386,0.408421523487137
-0.138572236688818,4.81633195030651,-0.1923494452443941,2.198270707236519,-1.6533348772291556,-0.0182459400598516,3.389367300786867,-0.0227330827272641,-5.633919647654115,1.7274378976325946,1.0585701324559462,0.4107599156238232
0.1212933318174035,3.610595425264429,-0.7690512209825527,1.2715187397494363,-0.8153000054499073,-0.3730052142835833,3.31944382274814,-0.0018683656316903,1.7618110039342192,1.5862445199665165,-0.2044809225646184,0.2022816211973894
0.289855338404813,2.404858900222348,-1.3457529967207114,-0.5659995766711226,0.0227348663293408,0.15899631614285,3.2495203447094125,0.0498268358021563,0.2812729155824238,1.4450511423004375,1.1532335138520111,0.4654341958028425
-0.1033560341076414,1.1991223751802664,-1.92245477245887,-1.0905998123300007,-0.103418843623222,2.260471883967478,3.179596866670685,-0.006127749796832,-1.1992651727693715,1.3038577646343594,0.2388015510593685,0.0057230704331321
0.0531596969769058,-0.0066141498618144,-2.4991565481970284,14.47738838985909,-0.2295725535757848,-0.6313048114907391,-0.6570277786077647,-0.0203341736913135,4.0978089759532015,1.1626643869682811,0.0834778610303583,0.3244692090909247
-0.0956837051068865,-1.2123506749038953,-3.075858323935187,-4.966111604814051,-0.3557262635283477,-3.523081506948956,-4.493652423886214,-0.0160161163369988,0.2171335270005341,1.0214710093022026,0.4187568832975308,0.4175306933395192
