Duration_Central_moment_5th_order,Duration_Central_moment_5th_order.1,Duration_Central_moment_5th_order.2,Duration_Central_moment_5th_order.3,Duration_Central_moment_5th_order.4,Duration_Central_moment_5th_order.5,Duration_Central_moment_5th_order.6,Duration_Central_moment_5th_order.7,Duration_Central_moment_5th_order.8,Duration_Central_moment_5th_order.9,Duration_Central_moment_5th_order.10,Duration_Central_moment_5th_order
9003039174.550776,-4.4654466603931626e-08,-504608007.8707377,94162261321.32465,3050452645.3932743,-33234938294.0078,0.0,53740399.06546316,782799814.5965643,5.3405761718750005e-06,56094133.34927575,162324731280.32983
27052705441.216675,-3.6762733208505743e-08,-756912011.8061066,-1045651707.2807409,3171217438.008126,-3233618898.3378,0.0,-3241679259.1573725,1769520149.574366,6.103515625e-06,48525028.7806008,133824973086.03609
5992940861.497803,-2.8870999813079844e-08,-1009216015.7414756,14764350033.303896,6304721581.858086,2080658138.3289576,0.0,13310570900.352083,19482382911.056736,6.866455078125e-06,-3460483096.988513,-42281027301.26989
-3607999031.3859606,-2.6246363466436218e-08,-1261520019.6768444,-72052922609.66469,3523783329.7603087,2097182738.08608,0.0,-25129203783.14283,1032110219.6004407,7.62939453125e-06,830783005505.4945,151484129084.09836
-13974248042.05967,-2.36217271197926e-08,-1513824023.6122131,-79305529367.701,5025830936.105763,-775123186.2150718,0.0,-41035204226.52713,1268906786.2947495,0.0,139562273304.22357,-24127188278.31665
2152891038.244969,-2.099709077314897e-08,-1766128027.547582,25194385820.11917,11382167399.480366,6744681.631426191,0.0,-92026008557.3392,-9014750552.851786,0.0,179854761.47837338,-220646585020.9755
-9433057891.73166,-1.837245442650535e-08,-2018432031.482951,77220921365.79282,1879013179.1540327,-49083076776.40981,0.0,-49744666822.49814,-2620244462023.073,23664346545.98538,82179263.32053974,-429837574512.83344
-13063955969.756376,-1.5747818079861732e-08,-2270736035.41832,-70208949759.84946,19587837242.45832,-15376853608.499817,0.0,-5719061411.6509285,-156689621766.1184,11832173272.992687,361142628.9383864,-727951368504.0461
-97595762.32265246,-1.3123181733218109e-08,-2523040039.3536887,-10655403371.374704,1193120391.7754023,-3538066298.8575687,0.0,-7468162030.028807,-10073440557.082384,-5.7220458984375e-06,4834747.065514006,-227507563268.37463
445265244.58408433,-1.0498545386574489e-08,-2775344043.2890577,93255596037.8761,8313684369.656011,-874876701.948713,0.0,3072849943.647367,12370265001.009945,42943506163.15034,-3426238.653867633,-470147835767.5548
873471661.5526205,-7.873909039930866e-09,-3027648047.2244263,99153781590.86348,17796154072.834473,-16704279046.374748,0.0,5675175271368.779,-34160005072.47407,85887012326.30069,-495953799.0035633,-159223921372.88275
1756518521.1695864,-5.249272693287243e-09,-3279952051.159796,56366859744.94496,2821401016.6100345,308258665.80210435,0.0,2849153258141.5776,32637502490.19168,128830518489.45103,1035552266.1921742,-113770394303.21524
-55972810.68364942,-2.624636346643623e-09,-3532256055.0951643,-191036298557.1557,7577626233.42755,-828459205.8119407,0.0,23131244914.375942,-567927149.8570479,171774024652.60138,-231810990.2829997,-14202338886.414894
1072196165.6594392,0.0,-3784560059.030533,58616489558.51596,42348065518.372986,-3800537493.386733,0.0,-13494497691.651892,8997252522.803349,214717530815.7517,135511545385.83728,-51695845271.02208
-2083054491.578717,-3674713.975698354,-4036864062.965902,-102057431480.88852,-95490184904.02748,-12334090581.986164,0.0,16284134253.369902,-12837509531.853626,257661036978.90207,-102073631.13621786,-290023087519.7813
750406981.7237514,-7349427.951396709,-4289168066.901271,-47878495036.22851,10734326261.961245,3059412762.534297,-498493305.58661,59161876219.57969,0.0,300604543142.0524,-10524448063.400808,-69337819238.83525
160769394.2052402,-11024141.927095065,-4541472070.836639,48440875667.127785,36780623164.63867,543174149.7232698,-996986611.17322,-16827839694.05045,-9447163780.084305,343548049305.2028,-17478562771.23696,-113688484528.40744
185525535.88805136,-14698855.90279342,-340724415.44874907,-849181968.372897,796289804.3811098,924159737.9944848,-1495479916.75983,16102509995.028025,-848363561.5225896,386491555468.3531,9930219121.338074,-98650970134.325
-621313704.8159962,-18373569.87849177,3860023239.939141,48080663079.55306,18228767196.597862,517203435.8004421,-1993973222.34644,-40586771148.64057,0.0,429435061631.5034,556954998.8429931,-96344054379.19658
1220386421.5621862,-22048283.85419013,8060770895.327032,136386525874.8589,8931786470.868196,-10538872957.49555,-2492466527.93305,3979261308123.258,0.0,472378567794.6538,179288306.93085653,618170671.6703156
921352306.621942,-25722997.82988848,12261518550.714922,105915525478.79643,9838473562.0209,2857148514.779901,-2990959833.51966,-632436085439.3094,-14831803660.506966,83582369565.65277,-1664815167.7260938,871806916.805776
6828831316.078284,-29397711.80558684,16462266206.102814,33699178050.835423,-1022352733.230131,12543918075.215374,50501124537.075584,-3.2596290111541755e-08,-13619920508.11695,41791184782.82639,-3411203394.2763643,-22049997884.03073
1560254672.5775237,-33072425.7812852,20663013861.490704,130314923918.4818,27768573093.93325,-14881232835.020315,-71657452.17640866,-2067531835.520805,2.7939677238464355e-09,-1.1920928955078125e-07,4839645491.900089,9356712746.884296
8525544873.624186,-36747139.75698355,24863761516.8786,-203453275828.7624,46892420699.06304,1833843928.105204,-2770684527.9349093,-32752566907.125908,1841382607.185404,-8.940696716308596e-08,-33140145702.34723,-291226361112.35004
-15494271316.094704,-40421853.7326819,29064509172.266483,52496164417.02072,-14594444589.151556,-242486982.3149022,-1167338825.343019,-20428411251.16104,-2.3283064365386963e-09,-5.960464477539065e-08,1909385202.3973544,-78529119188.21634
-13175204731.97556,-44096567.70838025,33265256827.654377,-8696831082.959593,-16585956663.959208,2049658874.6697228,-583669412.6715095,581919.8384007994,0.0,-2.9802322387695312e-08,8792540672.941444,-173120888234.03003
-37683082293.4864,-47771281.68407861,0.0,-6940646369.546562,17984146067.822132,-1567380219.5274606,0.0,6638770692.820185,-30007758664.6172,0.0,-2453356675.396014,-46154964699.1187
35179470564.92976,-51445995.65977696,-119206633.72149734,763438354.9392234,5643957723.517477,769134585.1734958,-350691454834.2208,-21280042962.07532,77165913.2468594,0.0,745621606.8834938,-102011118409.5403
27980108674.895206,-55120709.63547532,-238413267.44299468,-5277653667.996196,-11180350667.863716,-36762323.154192895,-263018591125.6656,-2830890176.308264,-1562981091.8504522,0.0,-717600448.4737096,-86042413123.40202
-1831387454.336047,-58795423.61117368,146357461.0603108,-1211010565.0665112,-1273573219.2736554,2276373553.3719454,-175345727417.1104,-454071798.6696995,-130519354546.20715,0.0,-3271639066.1493654,-184316424725.5768
2133071960.5151,-62470137.58687203,0.0,11595057025.24932,3537432216.199568,-3620669854.740063,-87672863708.5552,-196798638.8306096,9373736427.185316,5182248960386.896,22694177819.573467,-452115787786.3295
-247172986.30524933,-66144851.56257039,2865782566845.809,-29619978486.680546,-1760364528.9330733,8633517543.703562,0.0,18544650.918091632,-24441701109.519222,10364497920773.793,-3602346179.4311657,-331749229881.25684
-12809173152.61126,-69819565.53826874,0.0,5192194816.68405,-65423662148523.72,-18787062245.494675,0.0,-178789997650.14584,1058603146.0499972,15546746881160.69,-30881799423.39781,-530922458723.3508
-240698454.3026481,-73494279.5139671,0.0,3198744013.386638,10218836588.706911,4343965350.959769,0.0,16948046884.86717,-17044605734.974094,20728995841547.586,910399382.4484956,-171168719299.05475
-5568706859.487336,-77168993.48966545,0.0,-282483479.5307788,7009768517.862177,-453428010.76304,-4511634156.991416,158192230.9188965,-1955906804.245016,328084385579.4795,-291073940.37863606,-150904422860.59192
3861766051.4750113,-80843707.4653638,0.0,20476070698.786552,-47941787340.63094,-787417.123758629,470819406363.90753,-329602582960.036,-873539784.8079044,5803787980.354301,1744949484.0374546,-20924371883.625526
-37939068177.6574,-84518421.44106215,19897339.35178106,-88820059014.65308,78569484429.95468,10660066.083588189,-87822789406.50206,-14221816909.64968,-2350421921.273457,505174712.6598015,2759031856.2818046,-195354416232.91147
-1678984348.4973602,-88193135.4167605,16581116.126484215,-309588736975.40704,49363981231.020966,803294.5982059187,-43821388004.14121,4548786834.87613,6942896995.67047,-4793438555.0346985,23123464273.97628,-223274150107.2433
715796504.9310983,-91867849.39245889,13264892.901187371,-5821713655.276105,42780085578.350464,-1640368863.1797588,180013398.2196304,3431725688.1916366,49482391.283332445,-2396719277.517349,12956200446.05537,-45385829893.47437
-161877445.70725814,-95542563.36815722,9948669.67589053,40635823209.7391,41914198321.787125,-190204100928.5852,17194150030.101673,3673263085.283624,1358510014.8492775,0.0,203904512326.31305,-121640236698.53474
-596450275.8711982,-99217277.34385556,6632446.450593686,4683746868.239168,19156513020.553707,267422325604.4632,34208286661.983715,44109654521.97171,6410533445.839432,0.0,-1239232692.8224452,-38685886477.74799
-1671549643.1365747,-102891991.31955393,3316223.225296842,-4635372705.528084,4710741457.681545,0.0,51222423293.86575,3749175993.149379,1116857840.993035,6682980611.642064,5227522252.736327,-422378909231.5219
-50008918.771816336,-106566705.29525228,0.0,-6757198009.391378,-7113868230.230988,-105115443.28104752,38416817470.39932,1364385860.227182,34060712.6393699,3341490305.821032,13349640854.148312,-374689996832.5368
-275826481.41476035,-110241419.27095065,0.0,-63191115994.85778,-2551497754.7295465,18131678437.39844,25611211646.93288,5472778774.912747,-12068549.079584925,4.132743924856186e-09,-1840926219.977724,-333054906821.7695
-2002085879.804269,-113916133.246649,-1149663.74017047,4084227733.160886,4893594633.179947,63593513439.51712,12805605823.466438,187141197.5134321,445791.34575579327,133522540521.1184,76928128529.70703,-246134397624.22507
-634514021.6284919,-111384663.61894567,-2299327.48034094,-283830761.5638415,-3213296327.103068,-11348954153.25052,0.0,-722075668.8940519,4102559.967353292,267045081042.2368,20422287734.01184,-524639841819.4728
-542135610.646487,-108853193.99124238,-3448991.22051141,-32068854270.480045,57107687508.59848,107569892359.05698,0.0,-470949825.857234,-6703227615.492023,0.0,-8.549250196665524e-11,-771337274849.2734
2199518500.903911,-106321724.36353908,-4598654.96068188,9927337811.321316,21538331904.74967,-4314565631.963246,0.0,-2407595083.839948,-4577126.723861483,202620558.66765416,-4.274625098332762e-11,-532820758203.1453
-89756705.70557258,-103790254.73583576,-5748318.700852349,-8460468287.290508,46361726007.66114,3540282547.5440154,0.0,-2561096232.469145,-38948987.45327004,405241117.3353083,0.0,-1160449097379.5828
-54556901.07337558,-101258785.10813244,-6897982.44102282,-15992288724.762836,47274494779.729935,89986940273.25748,0.0,-4807599736.886679,-1051545192.3744934,607861676.0029625,3350504705.3937964,-512429467431.8207
100757048.56640376,-98727315.48042911,-8047646.18119329,-20817810944.922874,14082035641.584032,-55630345048.32322,0.0,-3297466779.85067,-129949876.7305127,810482234.6706166,2233669803.5958643,-184802145650.7336
135651792.59736544,-96195845.85272582,-9197309.92136376,-17887851099.473248,9457226188.188086,73724900177.8318,-279889200.0144044,-2212110219.449367,-2811960879.819812,1013102793.3382708,1116834901.797932,-207551707338.4053
-72097776.51675881,-93664376.22502252,-10346973.66153423,-40485152377.23692,6319305753.094366,3908602261.698112,-559778400.0288087,-5634696749.73233,11244897731.568789,-10714471015.45787,-7.858034223318101e-10,-22509678583.27144
-164420403.42379734,-91132906.5973192,-6897982.441022819,3371784120.9541526,62721425021.79306,-26986356697.95699,-839667600.0432131,23574109340.11325,6468267718.15676,-22442044824.25401,-11229651734.626991,-93896056363.0736
17299036640.692116,-88601436.96961589,-3448991.220511409,-142473900844722.66,35329299966.6572,-7197585395.646474,-1119556800.0576174,-9014835785.627785,-22084176.771966595,-34169618633.050148,-22459303469.253983,-58715179383.45069
4242237790.581042,-86069967.34191257,8.731149137020111e-11,,15003066709.45752,-1202504769.410948,-1399446000.0720215,5573126763.190788,-100910829.07575132,-45897192441.84629,-33688955203.880974,-4758322956.358445
626920930.3510922,-83538497.71420926,-8.634136368831e-09,,167257249210.62875,-49266081453.05677,-1679335200.086426,-11007647161.855928,7416688152.214584,-57624766250.64243,-44918606938.507965,-6357914776.548292
5254602162.221946,-81007028.08650595,-1.73555842290322e-08,,139924104648.18854,25902518209.391087,-848438869.4746655,-11569779054.031183,15394191708.158524,-69352340059.43857,-20226766974.08588,-171415070105.24182
59466335541.99519,-78475558.45880264,-2.60770320892334e-08,,10865225452.007343,20775386787.14221,-17542538.86290496,19787314331.435547,1216846127.736055,-81079913868.23471,4465072990.336221,-23448363314.08085
3350252098.5265207,-75944088.83109933,-1.3969838619232178e-08,,11357317227.664446,11780336452.295437,20499508383.18695,-19234395222.934624,-6184336494.676868,-92807487677.03084,-799933266.6208404,-6764024119.548497
27479326033.85124,-73412619.20339602,-1.862645149230957e-09,,11135876709.623234,-1401588248.1255772,41016559305.2368,-8948026362.134901,21688172663.37742,-104535061485.827,0.0,-24470488514.372253
-9408954346.33118,-70881149.57569271,1.0244548320770264e-08,,4280844257.580385,31878354779.669617,61533610227.28665,-18449381948.537548,4500556866.574307,-116262635294.62314,0.0,-40373372382.50113
16540599661.48564,-68349679.9479894,-2.384185791015625e-06,,-2712900104.4837646,6797735553.502965,7823033905.63995,-2410268381.952594,53965066.6118842,-127990209103.41928,677244608253.2932,-2734197524.0526133
-8414898.939489106,-65818210.32028609,24562276367.339447,,-2175334145.7145863,-4325297349.175383,-45.55705782734845,22851014461.2104,21606164511.47068,-139717782912.21542,42756281231.6234,-10505863855.455748
-18610431719.84797,-63286740.69258278,49124552734.6789,,-530071544.0613904,56307212700.585335,40839465.61364976,3315233946.603762,12992999220.37561,-151445356721.01157,-252670831149.75748,-38295369229.041336
-2827512190.7303,-60755271.06487947,73686829102.01836,,-1673063470.9997678,60554529433.24666,39205886.98910377,21996753610.96392,-30227045110.35427,-163172930529.8077,-34156151788.05228,-34366442516.08123
-4163462673.33933,-58223801.43717615,98249105469.3578,,7398263273.333871,43263485523.47807,37572308.36455778,-61051726903.77218,6332616167.051221,-174900504338.60385,32294964046.441944,-43403322725.57705
-219562563.5988827,-55692331.80947285,122811381836.69724,,5140230974.407368,5783326957.931537,35938729.74001179,-9589252345.421911,-36696041175.17223,-186628078147.4,4883918470.352526,-95623696407.05128
-172205012.48866442,-53160862.181769535,147373658204.0367,,2483062.401480364,1352487196.1224048,34305151.115465805,-32029658648.72708,1211805521.8510458,1.52587890625e-05,91599007730.38322,-212353581827.6245
-141160033.40357846,-50629392.55406623,-262983089943.35468,,-869651168.6950407,-10307862062.793308,32671572.49091981,75514337898.2039,192833283.5046228,77543796568.76561,234984461156.9673,-70256895032.24736
1163396.0077307697,-48097922.92636292,-47873545398.45322,,-4911857464.749372,-3445929769.397501,31037993.866373826,-41109744221.98361,463993702.19785625,155087593137.5312,59634524504.12141,-25741911112.65356
-624587.1764163405,-45566453.29865961,-112722213529.203,,-437728249.3988792,14327380724.171528,29404415.24182783,18012476889.89471,-16086120060.661997,232631389706.2968,9190837068.934032,-10811114250.071156
-7086.593271844848,-43034983.67095629,-13050800.701336978,,-348152951.9904623,24321063040.0419,27770836.61728184,-4150408661.330552,-302353307.9471243,310175186275.0624,-45350771332.06624,-55430168050.94075
-449936639.0190774,-40503514.043252975,24300957160653.445,,-9181684143.81326,-9120510546.68197,26137257.992735848,1418712576.105067,-875121392.558602,387718982843.828,19520060429.6059,-109786073286.51588
56332327.96638495,-37972044.41554967,-533432818928.867,,-5130236936.856986,-150825159046.26477,24503679.368189856,11454724068.740166,1383050164.546205,465262779412.5936,86495689827.5979,-746758782.1055583
-121782801.08845451,-35440574.78784636,-337601293413.4563,,-47428468396.18197,-11986353024.815945,22870100.74364387,-30608143090.69072,-31693541303.2662,542806575981.35913,17018664418.71664,24566626884.78194
-304313292.95621914,-32909105.160143048,-249250953313.5608,,-72738256987.01328,19731019548.550663,21236522.11909788,-44177451934.695305,83772619.94762121,620350372550.1248,-5.960464477539065e-08,19138303304.512363
-199805719.8474478,-30377635.53243974,-160900613213.66528,,-33486912718.449715,-4843711670.370746,19602943.49455189,29967055537.494167,277627572.6879976,697894169118.8904,-43239900750.58534,9914536779.505457
5165622.9000645615,-27846165.90473643,-72550273113.76979,,-39724805995.84131,14535414428.54224,17969364.8700059,29437382172.378643,146726568.6852833,3865824586764.816,26832248147.45674,697477978.4639717
-221228425.30586928,-25314696.27703312,0.0,,-19997664815.37464,39241108924.63981,16335786.245459909,-96096353933.92693,-72885394.53843902,7033755004410.738,784346792305.9954,16319753132.595009
507791710.8654696,-22783226.64932981,-547683.736834364,,-110460923624.14424,-6177101486.942277,14702207.620913915,-22879000600.31244,-1582065293.913968,53586765513250.88,268407006782.37543,20377165444.881165
236833622.21912083,-20251757.021626487,-1095367.473668728,,-90485309081.06938,10144260181.60288,13068628.996367924,-65300863054.24895,-78853951190.5641,100139776022091.0,87280460727.81355,9417911043.88333
-196444296.0804557,-17720287.39392318,-24600606.745828103,,-54506345053.7328,-76654760974.56056,11435050.371821932,18248189396.66404,-298682162048.19336,146692786530931.12,338156150856.9454,-97449696085.94691
-432729259.04126126,-15188817.76621987,43312424.16996099,,1063377038.2311672,-56011594789.20766,9801471.747275945,20546786111.85472,20239095924.39776,-79669312251.56783,589031840986.0771,14258811152.111128
15174121.421310697,-12657348.13851656,28874949.446640663,,-80473423867.43303,46842022501.343,8167893.122729953,39475644502.14266,7007254601.880252,-3471200648.6754494,-259360626408.2241,12841549147.46773
-14863630.68322121,-10125878.510813251,14437474.723320331,,3191544457.459465,21047549886.865765,6534314.498183966,24087164541.442413,-83732156976.97986,0.0,0.0,-3457715046.870169
35731169.00488572,-7594408.883109942,3.637978807091713e-11,,149070453068.9888,-98582849720.60835,4900735.873637974,3272285065.5148544,96804460803.35896,0.0,749269600923.1394,34474509474.25529
-692813919.2936388,-5062939.255406633,1213206467.216164,,-13088826965.654036,-69399373142.51123,3267157.249091983,-2426388960.8792267,-6990047227.530254,1.4901161193847656e-07,0.0,36143979767.40736
-380016519.0264896,-2531469.627703309,2426412934.432328,,-186960346844384.0,12867399827.60588,1633578.6245459914,6152263235.840686,-87291191.5742269,429818254.9504437,48862757576.74003,22097486030.3188
-4753670511.7438135,0.0,3639619401.648492,,,-3021109486.0291862,-1.0622898116707802e-09,-3296035292.6355524,-14982702553.68882,-3044765239.1585813,0.0,23346478871.722843
7973945709.357725,-8122163561.307776,4852825868.864656,,,-55715140841.80871,-8.49831849336624e-10,3660831936.980963,-491268652067.2029,-238270295.1201201,-1584695401.5045247,-8876950782.017164
4887074412.099881,-16244327122.615553,6066032336.080819,,,-181520495988.0933,-6.373738870024681e-10,11441268710.765522,0.0,-31727864.647527847,76517113600.73227,8179766371.559801
12466687.424129885,104959305.89075482,7279238803.296984,,,-7268486192.551854,-4.2491592466831206e-10,11425062272.13483,0.0,-127392856.49461326,85819157716.58138,17045065269.474308
0.0,0.0,144682398959.66776,,,1818202645.008296,-2.1245796233415606e-10,4582647064.009281,0.0,-910201081.0882208,76929690357.82462,-6665872226.467648
-2535017515.926478,-3210219763.649141,108511799219.75082,,,6395127246.483645,0.0,4795542883.843395,-169095856306.0223,0.0,-67537525229.30751,-214498675879.36884
