RMS_Central_moment_6th_order,RMS_Central_moment_6th_order.1,RMS_Central_moment_6th_order.2,RMS_Central_moment_6th_order.3,RMS_Central_moment_6th_order.4,RMS_Central_moment_6th_order.5,RMS_Central_moment_6th_order.6,RMS_Central_moment_6th_order.7,RMS_Central_moment_6th_order.8,RMS_Central_moment_6th_order.9,RMS_Central_moment_6th_order.10,RMS_Central_moment_6th_order
1520674.4650609717,4730.239233282809,4079391.033799565,84548563.1231752,12.06984617640821,91335.18830492624,779.6172021513762,7803.456245199831,11196.954484659773,1146.1821348518424,11555500.16772102,1787829.4217090677
2673663.262698421,5582.685395328346,4858653.886820739,2232378.1875913027,31.816874262502324,57212.41383780488,317.6528625404899,19323.74454784717,13216.502225426886,12.815921810697075,8862.777232526525,3626319.945590813
138245.62056051925,6435.131557373885,5637916.739841915,116695902.2195954,0.1866598917847723,28832823.12634395,12589.1427247897,18064.058286549007,3556.581400952041,9606.09129447316,1709848.0291782836,1115397.922261068
4298383.636950517,7287.577719419422,5074125.094836438,1065791549.5642968,0.6720081659937008,1770592.7786873064,24860.632587038912,598215.9998649117,335215.9012532877,19199.36666713562,1616465.449442752,1230846.65039525
4315748.650151965,8140.02388146496,4510333.4498309605,16.702282909403277,1.1573564402026295,91615.46700734284,18673.74836065324,56674.56078088517,193498.55920702225,17599.434839064197,33646.729309104405,5357666.442390601
5224587.27294611,8992.470043510497,3946541.804825484,89904190.76146293,1.642704714411558,71655915.80322973,12486.864134267564,9034.616571241611,1101269.3365678734,15999.50301099278,19549635.28515936,9483869.009306254
92289.68961951716,9844.916205556035,3382750.159820007,16988991.168747067,129684.9692992361,2975427.2382194167,28501.19382046022,15436.62745617068,102804.98298331312,14399.571182921358,189623.6790233964,6039556.455721276
1353707.5984161685,0.0584849734569967,2818958.5148145305,119378516.98360066,1138.1686905596598,1983664.6265581343,63826.91963724556,2809.130662265322,5324061.396744406,12799.63935484994,2460282.8557878,4669775.05540895
292516.83579876943,21502.023097287714,2255166.8698090534,1404671609.8379283,14569.941670993436,991902.0148968516,21.72773341954594,8296.092861390413,5156868.274564056,11199.70752677852,312301.0965031332,947962.8309536492
208326.4953502381,43003.98770960197,1691375.2248035762,254880871.99196923,15728.993335245264,139.40323556933365,2901.545051909874,8260.84558937736,1005832.5336980858,9599.7756987071,1525894.8005444803,1232977.8343883238
105854.76158914124,64505.95232191622,1127583.5797980996,151050811.3215871,794842.3500559254,3799950.165453629,1786.6923693493306,21752.95162930431,10733.422735502809,7999.843870635679,26608688.85646363,593112.4014830254
796182.5419754037,86007.91693423048,563791.9347926229,3661303130.644352,1740.9431421084998,3912762.361108547,9583.683802747351,21300.194078680244,1948.160015151172,6399.91204256426,8001652.063688295,968648.0921845963
4703283.391968704,107509.88154654474,0.2897871450732274,251573737.8926719,102795.40502876286,2029987.1552266995,10413.996542875757,24766.21779703954,5907.831740563526,4799.98021449284,19642627.32570935,1688776.8010289492
2139817.575914409,129011.846158859,94114.93721930964,55891062.389436245,1435381.8535768294,115360.67419744944,5331814.157318842,112782.90023138,18397052.135881163,3200.04838642142,30832693.228193413,1226496.7412840524
4687680.918597971,150513.81077117324,84176.38544368127,72156343.36760148,1182167.7161944597,4321.366777273607,10653214.318094809,217090.5056363439,24470.52245489105,1600.1165583500006,31286693.79949356,1050296.7919333763
2938132.621072146,172015.7753834875,74237.83366805292,192023720.162788,35908.17425343125,3629843.5459706425,15974614.478870776,681097.5638768491,139994.34486724818,0.1847302785793451,77704941.19004989,1129559.5841819963
12454467.573387858,193517.73999580173,64299.28189242455,122599150.40171458,3193.624606418604,24934269.431007423,8038455.453232817,17617.252860765762,299528.5531796678,56083.716240810536,673627.4751969439,1680870.3482718605
4464416.0773879085,215019.704608116,54360.73011679619,89277294.12347496,129449.19094888144,2855364.0531654702,102296.42759485947,210515.45517843915,451986.0973971147,112167.24775134248,2319632.717980646,3254282.8591394075
2303419.16061902,236521.66922043025,44422.17834116783,96606570.48679836,177275.92893731012,17345068.855351076,165688.56880187168,212386.1713197204,179057.71495719318,107375.41945605483,707345.8000320358,3762356.421811346
1480533.4433745916,258023.6338327445,34483.62656553947,106348924.83952416,1321760.0514283257,124333.62225265094,229080.7100088839,562756.7628146065,37027.64367951016,102583.5911607672,21975018.098206293,5827605.088633015
1275010.2121997955,279525.59844505874,24545.07478991112,211530681.929086,1327862.179294538,357190.12993507064,292472.8512158961,145994.59577803453,79781.8288342557,97791.76286547954,3103.4227006728697,6751585.146741546
2554168.662724075,301027.56305737305,14606.52301428275,162559751.24280438,1045104.413787436,71745.97178927205,355864.9924229083,897431.5688719697,413958.0710574692,92999.9345701919,5490949.335718862,10979255.757836292
2070801.4359516385,322529.5276696873,4667.971238654384,785496519.9595376,223076.1082048886,145816.61788603172,419257.1336299205,294237.68861586845,44157.169640466,88208.10627490425,26069928.200606607,8112876.309807899
162746.08712354914,344031.49228200153,4517.369844719421,577374119.6889361,73173.3884283425,194680.6995316554,482649.2748369328,3895145.342297403,59328.02613792972,83416.27797961659,46133800.92430866,4392779.179255382
570351.0381927468,365533.4568943158,4366.768450784458,642304460.7682372,138234.71229266434,788710.865009975,375359.6364093789,676302.5873060337,4584408.24870549,78624.44968432894,11685363.529578784,3645137.482802349
2481685.139414361,387035.42150663,4216.167056849495,600580205.7001129,226829.5076138196,72124.45970179449,268069.99798182485,53711.53339927441,76320.03548384683,73832.62138904129,1678025.8735959532,3180095.0765778343
751706.4672268154,408537.3861189443,4065.565662914532,121676083.78790642,84920.89779571234,157918.53531459082,160780.35955427086,281082.7657602283,2231109.136549313,69040.79309375364,73044754.38796596,3455314.731832716
455223.5011914319,371397.62395459466,3914.9642689795687,430071267.1089631,221874.3158475196,121732.24836902352,53490.72112671694,1636672.9132596755,2567.5707489355123,64248.96479846599,53814754.38917032,4773454.505327308
645695.6909669723,334257.86179024493,3764.3628750446055,1894819197.744147,68160.25072449203,150674.43689816602,60586.1448196572,2016737.3837148184,119.57463805603643,0.0002128722647783,60597692.1893433,3775933.8553033457
665105.6817447067,297118.09962589527,3613.761481109643,704679227.5160874,22846.957030972768,33646.02750352758,67681.56851259747,7018700.424403213,26783.6691020774,24.11930779655159,67316621.8166638,2374887.5246802955
1025384.8381665936,259978.3374615456,3463.16008717468,1226972568.6398854,28424.821001594308,7812969.292746765,74776.99220553774,96854807.94231306,1132952.3303028257,1.3380292917570604,60349657.12668661,4399742.275351113
108570.38129873687,222838.575297196,3312.5586932397164,1177981499.8738515,46901.14494529621,4147804.106333497,81872.415898478,1928493.325314276,14394.19503785001,65877.42022803912,68100586.9133492,11978414.727409348
554417.0351473788,185698.81313284623,3161.957299304753,1357681698.3979058,100590.87276441848,1149945.2539622895,88967.83959141825,10676.882431935355,3851667.4219395146,131753.50242678646,71410175.06452687,18574087.086583786
1774845.0199223266,148559.05096849654,3011.35590536979,2539902628.379632,132090.52358554976,46842.42877962457,96063.26328435852,473214.9695980901,9200.897891404837,119776.9900221761,67304503.98342428,21976797.40421744
2611289.697938765,111419.28880414688,2860.754511434827,311231394.06615514,603677.8854106783,180545.0808919145,103158.68697729878,4568165.653693855,225907.0306465761,107800.47761756576,89455277.82016407,43349258.55760799
2589747.9307112684,74279.5266397972,2710.153117499864,1405021810.9341798,261970.92608525936,356123.2632908997,110254.11067023904,2882976.2002878045,622745.9469252174,95823.96521295536,19228859.185633555,61370686.56472522
2342960.05190282,37139.76447544753,2559.551723564901,2937305451.8349667,373070.8974755246,1360147.5022554237,117349.53436317932,1197786.7468817544,40930.63556630031,83847.45280834501,3468852.3039027927,57565532.78899296
4837270.592305182,0.0023110977839369,2408.9503296299376,540683963.4862411,533414.414353929,539157.0752234373,124444.95805611956,3062610.081669362,194457.8195000567,71870.94040373465,25229.53536617359,73445250.84793214
6930963.660994772,0.0170949136835752,2258.3489356949744,324979679.3220047,919861.0445567736,60475.49608882843,131540.38174905983,7006339.769597842,874213.1606285505,59894.42799912428,6904685.337678905,68206048.0031003
4382179.899845278,0.0318787295832136,2107.7475417600112,2262595691.219061,1164192.8614776083,185295.5865988098,110948.46043078144,29772724.37854237,841314.5613821698,47917.91559451392,27063548.546420407,32643330.86149899
15728424.815692728,0.046662545482852,1957.146147825048,363272182.3870289,1554902.3878777972,131438.87472334213,90356.53911250306,4793859.887241364,5714710.2681538565,35941.40318990356,344946511.75510776,30041767.14983784
17236222.705945928,0.0614463613824903,13704.445328836133,676875614.6258605,1359373.2165633938,623387.441708233,69764.61779422467,4143302.482790196,19848486.296889152,23964.8907852932,4399830.69979328,28276100.67972668
8255188.363692961,0.0762301772821287,25451.744509847216,1214431314.2481172,2178182.079758168,441159.2887157883,49172.696475946286,16147440.486159235,5166007.934786204,11988.378380682843,464476.1839355421,26539442.48803148
33405397.03132985,0.0910139931817671,37199.0436908583,255424422.3798145,3915829.588846385,2544458.390721182,28580.7751576679,2010290.0627971245,277096.1244511827,11.865976072471812,966344.461885753,18858147.699875828
52999002.85092108,0.1057978090814055,48946.34287186938,113430805.64613564,3426134.318200724,1718950.053394008,7988.853839389516,56662332.4510928,112849635.46721128,495.6157714646168,1761416.522828928,14869459.097342048
30031386.43958873,0.1205816249810438,60693.64205288047,168464517.09371898,3045657.404509177,1386685.6187453973,103766.3479843334,4692.347607321932,647744.1855932649,247.80788578506696,642780.6873632108,13278463.889664227
20027514.264342275,0.1353654408806822,72440.94123389154,153921459.35062304,1317403.4811032682,8287916.824372425,174.40760988867532,35139774.65139341,168000.56791232893,1.055171316685833e-07,5809487.787627757,11473788.54504544
20101803.30806064,0.1501492567803206,84188.24041490263,192991231.216378,2050116.122110494,11018416.789228763,116512.65016550344,16611463.300867846,4079510.369922756,6.3402896526771215,5193827.125108935,10448776.168708386
31277435.38631502,0.164933072679959,95935.53959591372,316146169.7094665,5303064.065466985,16881477.150388632,152.6100101804986,24792611.53148128,124231.33199397469,12.68057919983711,1902260.6309108112,5644538.80866486
14586525.160646658,0.1797168885795973,107682.8387769248,2324434591.5872474,2984842.781497332,16226286.225316994,89.59264306358756,1026.932178937558,2829.052730414356,19.0208687469971,1664091.15934908,4821754.215702638
17958295.662255615,0.1945007044792357,1989.1470169123984,476709241.2357702,1749498.5781967274,6676753.639218519,26.57527594667653,6004458.432126435,854168.4480947934,25.36115829415709,568427.2325696297,2585175.488337986
58792815.5825928,0.2092845203788741,1656.2536103779207,3211646957.151051,2950623.6199292657,357519.7916787297,4536.454526729711,13508774.49410731,179634.1182911046,12.76935954820971,75536.34655269724,1909594.232389276
9866620.40871584,0.2240683362785124,1323.360203843443,97565397.79124752,5393729.09204639,980951.5195067022,3403.9500250812816,7195997.716474216,4159469.458816239,0.1775608022623293,309544.0315344581,1341261.525683329
1830421.548626189,0.2388521521781508,50092.46963826575,19207908.545583203,5453152.994424036,467644.7994128249,2271.4455234328525,138951.21890944397,16918.771957724068,0.1303827940678306,688640.9212196477,1052141.7448293178
12107547.583040709,0.2536359680777892,26731086.906652,476780599.4210309,10200015.631166477,8897964.866431162,1138.9410217844234,6699626.125160676,12928359.819057528,5671278.583183988,746669.912434176,576357.8243300817
1645943.602691634,0.2684197839774276,1636859.92127704,21456686.55441655,7003189.651037405,1493896.4647208638,6.436520135993761,19881.527758169,3016469.7808770007,11342557.035985185,21976077.464854944,523624.0053566346
3081944.989972091,0.2832035998770659,64551.81131184486,116654917.1331754,3284533.795838047,3483344.3441368034,56.83467597682734,86827592.3861597,50412.78534933658,17013835.488786377,2928445.3229532284,380786.2660798798
2777959.9607544844,0.2979874157767043,43034.54087456534,18148860.656124696,3399810.822144696,12322057.093829649,107.23283181766092,1115350.4662295992,14432509.935783193,22685113.94158757,18678.933357860657,218265.40024993764
1628526.7667727673,0.3127712316763427,21517.270437285813,14711404.292732792,5277575.0097582,166577.12869971473,1105042.1809865015,5660369.378026367,6966.707761503644,21452.27819364113,21590.26845518305,339573.9605329363
3708456.182683619,0.3275550475759811,6.285119261232313e-09,115070293.8539984,6163398.117974619,4806336.42798663,61919.09487042896,140640461.80390853,2917.0074213117496,2128.674525196514,7070553.877015913,372194.8236624316
4437351.278232036,0.3423388634756194,643.5670643579895,2235906599.742268,7510186.3964614915,1030.0937924131529,55272.63924666889,32384873.08830572,56554.10242865263,1134.1762045890016,1328686.72906319,594431.6228633445
479833.77158073307,0.3571226793752578,551.0444234678749,5128824539.687869,5186301.223238632,61530.48712030719,104407.11407498016,11431928.904363424,85566.49040981512,139.6778839814892,72349435.27203599,1344631.6476592575
1136863.3177738762,0.3719064952748961,458.5217825777603,64644398.12439104,5036975.52217246,65928511.73342049,153541.58890329147,4851517.587490974,2658.576879115596,122.22747429301104,215116057.3647536,357410.60396688565
450341.8692216265,0.3866903111745345,365.99914168764576,14143171.51172985,3026990.499841488,4848688.386529086,103869.21207555226,171246.63300185712,536266.5437967761,104.77706460453284,102284452.84630384,303728.06264396897
513024.7176267082,0.4014741270741729,273.4765007975312,17902097.258582987,2104105.911775326,18668.659001397224,54196.835247813055,19282.236870904155,20257.77347950453,0.15023356757439,5260930.353681325,260296.4549119664
505679.37790602,0.4162579429738113,180.9538599074166,15071565.228937035,1501234.6943229325,17848.728971960383,4524.458420073854,162332.44509558502,17569.161863254947,81667.92624087112,2141885.2229602104,64537.29016211031
139723.0173761173,0.4310417588734496,88.43121901730207,9547957.507340224,690078.1627818272,1371.8694453194794,3393.492694130309,43284.48307173952,13316.05380843207,59248.01326939305,202.03113596299303,237225.6613739737
611225.6296702796,0.445825574773088,1528.040936180288,5639433.739941618,1003262.9884613828,141158.91222255927,2262.526968186765,487585.8569318253,5197.694262998689,36828.10029791498,25065.32795031352,114365.38271722234
916380.7422369604,0.4606093906727264,1408.8378841224464,11688849.348970952,1286558.4702609696,78355.64362042783,1131.5612422432205,856551.3283058105,37498.57733021809,18709.52694050665,15515947.387707314,117200.22463994674
257890.8278144595,774.0608070652047,1289.634832064605,28888752.48460921,969832.0949464452,24457.140682781464,0.5955162996763929,1561461.6177765343,41702.69735909008,590.9535830983208,7667233.981243093,411341.7506233835
63070.08241985428,1547.6610047397369,1170.4317800067631,37848424.48633338,1933832.807342093,6821.567126888702,0.5010853556247439,57964.91581789895,16843.477760310405,5.53158444090955,143403384.7400596,1565423.089894921
68876.7143574946,2321.2612024142686,1051.228727948922,28235698.996361937,11559432.495977191,48817.58432311112,0.4066544115730948,221339.3050972625,47384.86110956485,2927.147141165181,72486623.30161168,381292.3919166881
166306.81320953468,3094.861400088801,932.0256758910804,10140208.15873902,3525140.4921245086,1979.6624035262128,0.3122234675214457,82972.17514402678,38360.28789969851,5848.762697889453,1569861.863163727,289737.7309691792
342881.8644915698,3868.461597763333,812.8226238332387,29273326.873500142,2046082.139263644,18642.29398087493,0.2177925234697967,166427.52682419505,438460.4906432683,8770.378254613724,2963370.9269769145,197917.2634617032
629027.8146783323,4642.061795437864,693.6195717753972,364622946.6715435,875548.0186136446,18222.990267118104,0.1233615794181477,129847.9086711823,3006916.709828396,11691.993811337996,13675620.824735597,406308.7969334696
794906.184582011,5415.661993112396,574.4165197175556,42007538.27843606,1583777.2108357225,57103.17291994946,71480.33940521503,502547.97176761535,1022992.822603874,14613.609368062267,24387870.72249428,1082065.2173016528
637561.2214414091,6189.262190786928,455.2134676597141,43190072.267443,1201484.2227841215,24226.06831595051,142960.55544885062,259463.1847796009,6954932.489302351,17520.668089549094,35100120.62025296,2532328.7650373336
416524.4321999556,6962.86238846146,308.13612318804417,9180532.484291742,1295657.8739856966,26888.18645231162,214440.7714924862,747410.1073433994,8618127.760963619,20427.72681103592,29129202.750323743,1094570.6403109776
284900.84544671164,7736.462586135992,161.05877871637426,51156595.59366729,1397722.7822154236,35344.95471466057,285920.98753612186,145013.55252407442,738110.3261618864,23334.785532522743,23158284.88039453,500706.10031595145
6633384.416425569,8510.062783810525,13.981434244704309,,1300340.4440934502,23978.16565690849,357401.2035797575,292615.2089349057,51402.94521191681,26241.84425400957,17187367.010465316,498398.19655720814
2073.6949637380767,9283.662981485057,9.601323221102549,,1516821.9443127334,188082.9699236233,428881.4196233931,317254.7601699384,101035.62142842804,29148.9029754964,11216449.140536102,810554.574090385
81489.19411964282,10057.263179159589,5.221212197500783,,1586441.6829265114,47091.21991463651,214473.87529665965,551355.9283396375,239737.9251355686,32055.96169698322,8839685.14587287,1488285.309696265
4942.97007775305,10830.86337683412,0.8411011738990204,,1932008.6454174824,175489.53312920785,66.33096992622848,785597.0451978471,2835807.493980636,34963.02041847005,6462921.15120964,645173.2571149128
254832.2584921619,11604.463574508653,21.31810010300076,,1315563.6183992838,150917.51605974644,44.836740730208334,356607.05538751296,557881.547740298,37870.07913995688,665222.1838976616,988975.2291097896
43762.25325667663,12378.063772183184,41.7950990321025,,1750912.4525482568,173668.65052189556,23.34251153418819,956639.675833496,632841.7422220779,40777.1378614437,5382673.367227359,1074992.0636082843
5377310.1847586455,13151.663969857716,62.27209796120424,,2382265.1558360443,158437.96451545638,1.8482823381680504,1327733.662621025,426370.3432258911,43684.196582930526,3606693.192300356,746166.9206355731
22483.82597801925,13925.264167532248,66863.10351921267,,1829557.5068692104,66580.16371384845,715.124892392932,86767.93281226665,1904043.1640603945,46591.25530441736,3554502.0764109376,1131775.139011672
7300.941911586535,14698.86436520678,56012.14997678552,,5070046.9280872205,361577.921805308,36.44399236197941,24143.10830417336,2444429.4985911883,49498.314025904176,151304333.33646014,1382568.3309428496
1703991.2232672328,15472.464562881312,45161.19643435837,,8838706.093410898,1345603.5712091958,107.7234720928134,333604.00546644395,10139901.109329352,52405.37274739101,72361706.22109304,902113.1623488094
3788614.5457842816,16246.064760555844,34310.24289193122,,7693127.005068181,312077.1735024125,539.7613605094417,61685.90506141754,3408628.626257222,55312.43146887783,25075023.428592328,717365.5987645497
5737145.79453367,17019.664958230376,23459.28934950407,,6882181.273365979,690983.6094529878,971.79924892607,301489.151769518,587913.9567887572,58219.49019036465,43085497.771017656,720774.7168180911
3486070.0400507706,17793.265155904908,12608.335807076915,,8351799.52811298,43738735.78432503,1403.8371373426985,202571.95227869865,578074.147307954,61126.54891185148,2436624.256508145,1324901.197994294
1069132.0266956815,18566.86535357944,1757.3822646497692,,6212318.283694698,57470312.87595562,1835.8750257593267,372469.83990373433,140812.79698024745,353598.98575546226,12940671.023586664,953551.4628137698
594060.1093038445,19340.46555125397,2579.10478943979,,6322271.232408595,31855203.454129763,2267.9129141759554,266400.7521747022,18125.464624487136,314310.2302815539,1503136.658231954,753958.0311361691
144672.88063250956,20114.065748928504,312.8114926576072,,5609176.03260836,1647392.981168945,2699.9508025925834,1191589.4399409967,5679.178767005829,275021.4748076454,20707760.775343884,783112.3840328371
852.105300646607,20887.66594660304,1142.602470023206,,38463551.41368514,14424322.521737851,3131.988691009212,883347.7359593282,21131.292279348057,235732.71933373704,9807673.838590004,989414.1984348028
592.8312151398969,21661.266144277568,6577.583669987969,,56728653.40348285,29360008.2595989,3564.0265794258403,539517.8557173152,70081.24786845733,196443.96385982863,17458042.81955704,1489217.5617930852
776379.0607543,22434.8663419521,5186.057366657942,,73530582.9406067,35677583.34433345,3996.0644678424687,467566.2510319797,48412.33540164621,157155.20838592027,4914654.536379026,1251810.4872097473
446841.0334659042,23208.466539626632,208008.7347743332,,57685842.26471554,30397724.59270612,4428.102356259097,961042.5233425868,1431288.2951572782,117866.45291201184,16789396.552843068,1673962.6645472192
4406119.463374197,23982.066737301164,223144.6202526071,,46952621.51372084,111743.706800432,4860.140244675726,306739.492114051,5471163.623466747,78577.69743810344,457628685.295824,1777648.7596854018
1635459.6380496663,24755.666934975696,148764.313134627,,39847613.76656056,420703.1182857501,5292.178133092353,512538.8242828223,16187.76117273336,39288.94196419505,27624646.614352725,1406293.8591020436
275384.1488614768,25529.267132650228,74384.00601664689,,38369651.55272672,1682966.7078782534,5724.216021508982,389694.8527286733,139572.79772814276,0.1864902866621492,37559634.36984931,1499924.2391776545
13832.328959373172,26302.86733032476,3.6988986667973554,,46673851.0975294,1150417.4408157775,6156.25390992561,795873.1915100055,410078.1046182634,262597.2645066933,52102638.88086867,1654513.7661239018
419416.6373487191,27076.46752799929,18.38153605639808,,60142917.75481997,1698850.1574986782,6588.291798342239,691334.8702409854,335344.0155872578,525194.3425230999,1943640694.742952,1763409.4954328812
713310.7697871563,27850.067725673824,1313.5187927505342,,80057535.52083239,15122471.8715391,7020.329686758867,538229.4970974461,72398.70735664928,6561043.017860671,179976225.40728325,1517467.9628203835
683911.8303705455,28623.66792334836,2608.6560494446703,,127372838.87119424,5913767.350058111,7452.367575175495,426799.4837518776,452693.8834627256,12596891.69319824,15121592.820676386,1747005.2267742858
923943.8207530496,29397.268121022887,34908.92811886777,,158821787.7367007,11016389.06531475,7884.405463592124,446433.1369762699,1867630.7926334336,18632740.36853581,17603812.20744185,2656905.226173264
568871.8898112457,30170.86831869742,40102.91286178208,,261462447.911616,9677897.34476065,8316.443352008751,580265.98504107,159673.28939343346,105097.95537466332,20086031.59420732,1971038.7564144689
22074.071328435744,30944.46851637195,26865.60977769396,,260611611.8883977,36567735.51619982,8748.48124042538,657778.9571680827,35007.48557592134,67449.88121784195,55714553.02356071,1386257.7721335704
13722.04219487782,31718.068714046483,13628.306693605828,,352680281.0343511,9827803.5590551,9180.519128842008,470531.36356707074,354989.4120437048,99.5707278357873,72757999.4397082,1369327.158056351
114698.29398772516,32491.66891172101,391.0036095176952,,445587824.932054,4677763.32937461,9612.557017258638,502205.6066053032,305470.06443877984,52.71304769781623,36512256.012127146,1367735.752880354
76374.79620785131,33265.26910939554,6222.830680035016,,683686610.0233271,4082517.844729307,10044.594905675263,4490727.172385509,898395.477030407,11919.371992829723,5874876.996891875,2374979.948808558
72440.61546106632,34038.86930707008,12054.657750552336,,479112219.8553001,5740612.176679025,10476.632794091893,8006484.906069669,47931.50465503855,16077951.966966929,194865390.97082075,2849602.026192606
1710053.4138776213,34812.46950474461,17886.484821069655,,,21445234.526081435,10908.670682508522,646471.0305547444,11578.456982585303,262948.28489341226,681340577.0274525,4338179.65232392
1817765.138918783,251078.5751363684,23718.31189158697,,,5556523.553766317,337086.1046213849,670401.4784371675,288984.7986399404,597640.2937919889,6593684.419691871,4856464.8977121785
1553828.287519388,467344.6807679922,29550.13896210429,,,3963721.9139694734,663263.5385602613,497851.9323523749,377.9935522539344,80444.72111186638,34166241.01011524,2745006.3425002834
16055.342985295843,2803.679061443314,35381.96603262162,,,16769532.817956936,989440.9724991376,219121.64382028967,189.71344272601195,8527384.698564697,108645207.21666878,2628280.925597364
2450741.4755529147,2330.7076462598984,7810.435043594402,,,23288239.244312603,1315618.406438014,227903.0937736438,1.4333331980894652,139922.11529418526,171033289.2701668,2837636.0478611053
8672.760504255044,4689.471683510936,5866.1740380074825,,,4820819.949564796,1641795.8403768905,263589.82640327915,19984.72976219688,766.6687550165352,37126168.11984596,3311871.833992389
102305.89468685177,4570.836830670913,3921.913032420563,,,6063609.868434593,1723622.175127522,539171.8461035673,501380.2884028585,395.13203689839446,80392834.07672496,2330489.392295234
23697.510542513413,4452.201977830889,1977.6520268336435,,,214561.0142330134,1805448.509878154,735418.7656252861,2306732.130226604,23.595318780253727,36555201.12294599,2161081.3295864365
39800.14133288229,4333.5671249908655,33.391021246724215,,,1030767.1629333306,1887274.8446287853,1186283.721873314,2237803.195259985,328.82639046543426,1407648303.502905,2864302.629140381
2155077.283995125,4214.932272150842,18302.19342989632,,,9861.629261568009,1969101.179379417,2896044.6899851155,3063786.9569316143,421.83480997177,78512302.36195762,3213732.2721504206
1066836.5134661314,4096.297419310818,104719.00170581286,,,19611.351070517387,2050927.5141300487,6155224.367476924,1549085.6847034213,5060822.097950915,49131512.8432486,2728998.2513391185
