Counts_Central_moment_6th_order,Counts_Central_moment_6th_order.1,Counts_Central_moment_6th_order.2,Counts_Central_moment_6th_order.3,Counts_Central_moment_6th_order.4,Counts_Central_moment_6th_order.5,Counts_Central_moment_6th_order.6,Counts_Central_moment_6th_order.7,Counts_Central_moment_6th_order.8,Counts_Central_moment_6th_order.9,Counts_Central_moment_6th_order.10,Counts_Central_moment_6th_order
2902851.662815908,35693.39882982887,26037736.60567902,306360653.800139,4552389623.509603,60863.62816007062,26955604.88575052,2431338.611340938,332201633.26160866,28362046.81737062,212098828.24105725,1774489322.5466526
19236418743.683628,39554.34831576412,17474406.39039989,7984426112.674586,1262655907.9447184,452843258.2415357,20036982.575539432,2869249.319727455,187782111.84219465,24540937.93041777,221901.7170141186,5347494302.029102
18101352.29073381,43415.297801699366,8911076.175120756,9353474971.99656,60920537.11357352,2001482225.9141595,3343.652559014939,10065458.921590645,11964444.426875504,20719829.043464925,134004182.63107632,3858967950.0724072
23472829.367313474,47276.247287634615,347745.95984162454,9010074211.722055,2247639.842293425,5625589.849786323,8023317.228936362,28376320.699492503,27184801.336760294,16898720.15651208,28324336.909148853,4334007448.209979
12548894.663502252,51137.19677356987,20091996.74736512,7569096073.31101,0.8189604402464439,8545200.604547087,5352633.059482751,61160.39262046307,36635150.65361716,13077611.269559234,2455821670.518696,3450761685.925383
11880725.583227724,54998.14625950512,17859781.898831148,75514391.34073628,320175545.637426,5185735.498150472,2681948.8900291417,32124884.84099466,43130425.64971147,9256502.382606387,517342217.2306104,6792917023.254799
15797212.264159828,58859.09574544037,15627567.050297178,949491812.4811772,619875347.0227743,8205253.453709683,11264.720575532005,5890792.385075398,621169587.7016093,5435393.495653541,183451519.86702147,8356281326.968762
5102630.8671857305,62720.045231375625,13395352.201763207,52463972.26965993,10780250.082595523,575025788195.3501,197883294.2870056,12780284.933069913,971185667.2522649,2748790.5359307546,3571651.106859821,3534357568.947291
28573050.801779795,66580.99471731087,11163137.353229238,120710106.6941904,826674.774303118,2756988034.1657887,395755323.8534355,1152127128.7217166,98944738.63762829,62187.576207968144,6681953.501871411,3912621193.66712
97941658.13258338,70441.94420324612,8930922.504695268,1172357687.652521,89952.60435911122,1520386349.6288676,335662067.41926646,13093991.50837526,35825101.066776514,308606.31398832763,16107268.477164157,9690347802.260616
18309948.48464658,74302.89368918136,6698707.656161297,908683344.8228405,1861722.913415794,114029033.78524251,275568810.9850974,1977377.5517191296,31046331915.61272,555025.0517686871,365228625.1873258,6870718092.930708
59703519.78311841,78163.84317511662,4466492.807627328,730547856.4086686,22646297.93446492,113339615.3010105,215475554.55092832,9058772.663205463,1107924161.3800142,801443.7895490467,12770939.914983436,7606015583.42387
26748787.400750782,82024.79266105188,2234277.9590933584,180030148.75802192,48340420.83748051,635721936.8885486,155382298.11675927,14452211253.133308,778123625.987727,1047862.527329406,15484173.482476609,7402900839.402905
72792119.36373778,85885.74214698712,2063.110559387944,494801267.8946604,50687498.356312126,81343423.21344829,95289041.6825902,7546058.227421467,146679948.2916242,1294281.2651097656,115725547.6269753,6506617386.682216
5678819.857553753,89746.69163292237,3590789.5709644696,445172706.8017232,20349745.43777021,301834836.4136933,35195785.24842114,601900978.443036,4836137.212895946,1540700.0028901251,1792844.1610056236,12602714289.207294
5370903.465244367,93607.64111885762,7179516.031369551,348067435.5950728,9143757.426479451,326123968.86413056,27042175.65622933,3264116.6422009,2167608.8202620107,1787118.7406704845,8919655.13338132,7853156436.992538
64941276.498479314,97468.59060479287,10768242.491774632,162969943.54121372,57404703.657704405,32699570.674684253,18888566.06403752,21100527.1345219,20313657.718235776,2033537.478450844,30579775.07187617,10293702975.987
19863719.76886968,101329.54009072811,14356968.952179711,24456712.793084625,106253187.61229146,5271918.541110626,10734956.471845709,245875533.45690367,48094169.60288211,2279956.216231203,3188217.786489401,9872158761.804104
9884034.816665918,117042.88815609782,17945695.412584797,216667871.45001155,129233454.66440728,20229787.69016452,2581346.8796539004,563182146.1064767,14161877.313208863,2526374.9540115627,3793154097.2738566,10366107028.942638
20437570.831270035,132756.23622146752,21534421.87298988,173318082.1875782,69340080.36278276,26627.46989375244,67910132.6118438,2254418470.0769567,2273235177.0193834,9288.017825487315,4528936314.402363,11879705355.404978
5629266.197284967,148469.58428683723,25123148.33339496,403897731.42730427,124992620.00421833,429007.6564396807,133238918.34403367,101505841.9515756,16451333.903211158,644685.5887649824,689182.4508378216,10316346250.260902
2211864.488194352,164182.93235220693,28711874.79380004,73779876.90158612,22488467.11802778,138759235.572408,198567704.0762236,1063733639.3764346,29446558670.42236,23071411.264433097,282478.28002337046,7757348639.924196
392104.2158436592,179896.2804175767,32300601.254205123,161570243.55667558,59272634.92802928,56748522.66158794,263896489.80841348,187711127.40023056,529998957.3859828,15327439.04642764,555156.2990880096,8795324051.440407
4721935.373069363,195609.6284829464,35889327.714610204,204581501.3981568,38375125.3907546,25373609.306392435,329225275.54060334,46780376.50300069,204530581.9513733,7583466.828422181,97544.33414283376,6480869103.094101
3468876.5560435536,211322.97654831607,39478054.175015286,742572530.4650674,17196920.437091064,27137913.6641599,394554061.2727932,305299211.8963914,8455693.597198933,173484046.2769488,238419.8725697076,7853967712.07314
5796915.031775567,227036.3246136857,43066780.63542037,784050699.8866739,62184303.16445875,283140080.36544645,459882847.0049831,5895334624.904552,6957627.769672254,339384625.72547543,14504982.123016575,3080865932.636013
82933596.85154255,242749.67267905548,46655507.09582545,812725138.3890097,50626839.93466503,10650237.024618782,525211632.737173,4732396932.75716,4606340.749675886,505285205.17400205,10805059.696271917,2002705753.0526829
11554122.662703091,258463.0207444252,50244233.55623053,293109458.5122028,27743570.99565586,7998680.651611115,590540418.469363,3569459240.609769,73703.87421043687,671185784.6225287,6703112.46122287,1300773151.163743
14827826.117034815,274176.3688097949,53832960.01663561,319545353.10192585,36633532.8701056,155545748.38840008,655869204.2015529,334636398.19019663,18056121.922614828,837086364.0710553,17609418.632015746,1015349352.102166
52887037.12328717,268471.76868783496,57421686.47704069,216590482.1873608,1320192222.9316802,9535368.679773344,721197989.9337428,174670279.68187535,133073061.38541396,1002986943.519582,382680.7229645157,1649575561.9004967
3776596.6724991766,262767.16856587504,61010412.937445775,266306933.96548507,139203134.36080372,40736688.410260126,601052791.7627283,1298547787.5920925,98431733.06295316,1168887522.9681084,45705254.10477045,2051472548.6729896
9557590.009928046,257062.5684439151,64599139.397850856,243828486.4885825,251120445.47758377,6910265.987137982,480907593.5917139,185991142.93036693,102104983.7121116,1334788102.416635,39766569.12671386,1394034023.9598124
8367525.341556183,251357.9683219552,59736265.68928081,270236659.473934,111899639.69405928,15043864.271317087,360762395.4206995,117475520.50439264,2337564.298563473,1500688681.8651617,6212073.171165059,1334350530.6903262
2437387.980997491,245653.36819999528,54873391.98071075,568513061.3345231,136914081.14350545,7874370.418564916,240617197.24968505,22279547.528453555,1.2221768112539566,1666589261.3136885,223621.77509005004,1116201160.652542
22400315.64509264,239948.76807803533,50010518.272140704,749500598.6365693,310230364.7816837,29909267.12787254,120471999.07867062,5985151809.483215,6423.192437590416,1832489840.762215,254677.60700782447,733474483.8278819
31087566.544137742,234244.16795607543,45147644.56357065,804506110.9710199,199942077.22692657,8990725.057018906,326800.9076561583,733707887.6677226,20280861.91126816,133462907.17909274,6021306.120922955,825114882.8853121
47353129.15905257,228539.5678341155,40284770.8550006,232774360.41249257,222128859.6447353,55028638.83718795,96932049.83170636,44.77049276477311,3248889.192932268,66766586.66655854,85952555.31210735,885165194.7422962
31640785.11400685,222834.9677121556,35421897.14643055,2397783812.48298,267262639.38098496,91548879.8567812,0.0505128814830784,8775559.237862773,0.03791370516884,70266.1540243404,420602249.36957055,660814416.2262872
29547692.50761627,217130.36759019567,30559023.437860496,861232825.0861943,747269118.9702998,43642867.98570223,17122753.140988585,1086099582.9593558,104229618.87623052,53323.25134528631,303735849.3983013,1298016367.3858497
78739560.58998355,211425.7674682357,25696149.729290448,221051717.74651143,464994545.0744991,32099349.01304537,84851.0741933024,556862781.1668624,153.86422826403776,36380.34866623222,76321169.72959831,944836254.9520028
133735626.17033754,205721.16734627585,20833276.0207204,28813974.8206305,366829660.4004169,12835262.764438352,1044973713.5452298,16.16109134288155,955861306.9628912,19437.44598717813,6272792.072160542,1980959222.858958
192304851.12308088,200016.5672243159,321476.9509148931,3313699.616892121,284701677.04684025,134466028.2643162,2089862576.016266,101800425.0128638,6430680.809985386,2494.543308124032,14421648.448943684,2217965454.0409174
97519850.49331988,194311.967102356,1510363.3952753106,3642097.180533727,143575362.77337542,83612550.02602127,696599604.2816627,106128092.91149962,298020.090733538,149285494.37987193,216500.61787018125,1744866936.32453
156769989.58550528,188607.36698039604,2699249.8396357284,18785172.02614068,228903820.2372521,74938938.62606099,522449811.03419656,13389124.867795551,17237621.33078877,298568494.21643573,37038761.69568429,3052787196.703089
22773229.10476559,182902.7668584361,73660.64669602209,43178050.70611553,190179416.92205903,34048258.006494485,348300017.7867304,13922305.8836161,119396639.55455746,1587493.5345945698,1505418.1506140498,5674994377.836831
40671942.19317012,177198.16673647618,53860642.6600069,74447772.72410022,354528549.7247469,229991246.668826,174150224.53926426,33456.57876028403,11645858.853629896,18194149397.476345,2684196.4070817046,5564816381.529005
79065938.26009953,171493.56661451628,8119613169.986352,487948499.8203116,573026156.6859912,46576147.86766661,431.2917981538301,8409990.088619767,28373752.779297285,36386711301.41809,252706339.6040094,8734674911.98734
8385354.93658268,165788.96649255636,531264.5656969495,54638523.7809048,2522988502430.244,69378861.36214532,274206.6108234276,551055133.460997,17423673.806488764,54579273205.35984,312863155.06699264,10371936255.56096
60311954.737374194,160084.36637059643,354177.074821947,37350980.2247273,321904418.04171073,11613319.997823346,547981.9298487012,186870592.0183504,14898319.630652346,72771835109.30159,3629.138518028591,3096232878.6383457
34597329.66933254,154379.76624863653,177089.58394694462,6149376.612691039,265767497.758384,3404233.73108743,77399120.61370529,1955590512.391225,27809.759419266666,399096279.6887861,35028.68999666434,6303594783.607637
24372763.70299179,148675.1661266766,2.0930719422100568,101247586.70226294,684476429.5196928,20847.2501291384,9598503.673834536,1002652648.6813302,12200050.31219473,3766893.504027732,40614708.10157052,2656595931.7378592
83354571.39317651,142970.56600471667,240.33173635208027,541701011.8637278,117401960.12415583,3474.1530251141826,340207450.6487139,153658338.4225942,2662320.4186651194,2750888.6737188227,21946688.045281943,3257023197.080182
111214862.374731,137265.96588275675,303116.15275995806,1231388054.6796582,152812226.7127367,227.1281181326312,170425000.29162964,10769550.271228757,11802044.266432067,1734883.8434099134,280069640.04500484,4221951023.321809
44302181.3192645,131561.36576079682,605991.973783564,71750484.35299328,98925269.08362988,91220.59746989756,642549.9345454237,1933494.4519385807,363272.5967645783,1268244.222679879,3182087.4489329103,5601579946.162114
50289702.11097278,125856.76563883688,908867.79480717,23011241.708363906,117203272.0214043,5153209176.225234,954774.6678369094,2561412.136660007,6349902.225787519,801604.601949845,583661409.7433733,2567524420.2214627
81040161.2329224,120152.16551687696,1211743.615830776,22932430.396414936,247969671.065267,671381859.9105718,1266999.4011283952,68303202.1092389,384015.0796975501,4989076.888100154,1222251.780364587,1370283992.7758498
90496094.9615248,114447.56539491704,1514619.436854382,2659532.042872763,84465891.12324108,1117045.3615759886,1579224.134419881,8929059.388864454,1292793.4082463146,24175810.402243394,1060312787.7378372,3789993532.427981
130406763.25668631,108742.96527295714,1817495.257877988,218762209.4013564,78506286.66438904,241160.6542820311,1336245.7301734386,3610087.34055731,16075.710104532816,12193060.176489267,606641157.079799,3692814438.9389377
76557096.89714906,103038.3651509972,19782.207182133905,246965541.0988796,53217441.82056107,728439640.7495539,1093267.3259269963,2679999.773925049,43031.58687990485,210309.95073514155,8734526.576213047,2862972931.693816
124406565.55943044,97333.76502903728,33668.4021144271,55672061.485539466,60197518.31635967,2279727036.861276,850288.9216805538,2120806.863483716,676047.0721013527,360090547.0320224,324198651.69144267,2116407242.9672885
123010234.10574184,398753.7155535136,47554.5970467203,7765762.066092063,196617467.622751,610300148.7856568,607310.5174341113,2176398.2962710704,988537.072600766,719970784.1133095,47619044.42057013,3276947449.780018
185346972.9525659,700173.66607799,61440.7919790135,96905007.56676894,156449888.4754746,3888807294.609351,614663.1782698395,14200145.667787692,32991634.46720078,4704650910.988426,5.153633246339708e-05,5114528636.578266
243780547.73197004,1001593.6166024664,75326.9869113067,129738551.52493314,132481859.2520816,102736926.46742272,622015.8391055678,12003585.697313575,508698.57045136346,3767309760.32534,96.73658256854064,2880695279.0149693
80657016.2720345,1303013.5671269428,89213.1818435999,103848823.64921229,256749728.58051503,13790508.566249812,629368.499941296,17640894.007545415,2670.139030280153,2829968609.662254,193.4731136007488,6974964719.150652
57160027.50468355,1604433.5176514192,103099.37677589308,74486964.03662938,227190928.4386224,187819382.0082093,636721.1607770242,52343929.48861184,8752384.313690208,1892627458.999168,4009173.2641369263,2992893587.933058
61192611.65585752,1905853.4681758955,116985.57170818628,14585212.253207842,74284749.05289236,649944375.0142051,644073.8216127524,17392347.8048551,21195078.33923312,955286308.3360816,2672782.308219499,763794907.775862
57644787.93932676,2207273.418700372,130871.76664047949,232224903.8907281,158170985.93815678,288474249.62727875,561807.481761212,14862111.93026321,12258439.78288445,17945157.672995523,1336391.3523020716,715322125.2347206
42418973.47484833,2508693.369224848,144757.96157277268,442612992.7154321,71295459.990828,66392067.55869378,479541.1419096717,20788330.849014506,23670797.87918102,55982528.75339197,0.3963846441493531,223488469.80482808
24281350.93362559,2810113.3197493246,98118.58972289068,177705385.45286107,280137317.255121,1056689541.337212,397274.8020581314,124042668.38182564,23121043.801629312,94019899.83378842,12596981.971594796,469080444.3262885
144542752.18313885,3111533.270273801,51479.217873008674,69637575278.25983,405969789.20600176,153887699.58522826,315008.46220659104,97816494.22369404,2771734.588009592,132057270.91418488,25193963.54680496,422019263.1725235
103120826.36270428,3412953.2207982773,4839.84602312669,,189666646.1343709,29078583.11689622,232742.1223550507,73289249.46906798,949889.015306134,170094641.99458134,37790945.1220151,258808865.32134423
9454432.896427996,3714373.1713227537,4968.552361534622,,662417027.9306713,740644777.231617,150475.7825035104,524249604.3428426,82668540.49295837,208132013.07497776,50387926.69722526,708578192.4681878
248878108.88534603,4015793.12184723,5097.258699942553,,416761019.708558,140913169.1111439,87398.66537245004,508791764.35429424,94418265.93825056,246169384.15537423,28303607.57637036,629580611.8641603
336662375.2898588,4317213.072371706,5225.965038350485,,211927675.79012945,1010185248.8562295,24321.54824138969,133562682.43364324,51440086.69398616,284206755.2357707,6219288.455515456,500697360.02525496
87922870.14295045,4618633.022896183,2434694.0983391856,,225079212.4152456,395678689.0975837,35031358.174501434,143083184.8199642,203534102.34626427,322244126.3161671,396928.19903898105,357830731.2921526
175449954.10445768,4920052.973420659,4864162.231640021,,120110980.59004176,199439261.3466725,70038394.80076148,376181331.3217517,235049577.9535512,360281497.3965636,1747271.1110997144,222819970.08730203
166936389.31442747,5221472.923945135,7293630.364940857,,277530965.9857112,206172373.9414878,105045431.42702152,535970510.8922891,40761662.39595042,398318868.47696,777338.1395858297,408313482.95209306
222147984.6404281,5522892.874469612,123378434.54920802,,92877565.89517438,198483277.21595952,24010622.40396712,161035291.63233203,35185855.84883676,436356239.5573565,819334843.8672339,208588588.5252432
47719.854573795084,5824312.824994088,105055892.19029108,,129869652.89683443,86310712.61150885,8.491000218670347,51025855.35204664,210538428.31757924,474393610.63775295,180026529.82223427,151458805.4942474
137676692.7892555,6125732.7755185645,86733349.83137417,,115953997.77467644,426727746.1704929,854.0621537227677,64943080.753727816,132812140.82978362,512430981.71814936,561717799.2525986,149310935.89980417
40545003.15601003,6427152.726043041,68410807.47245726,,131328514.04206142,378086214.7185697,107245.1040515898,149990539.51019976,231215213.2658137,550468352.7985458,15863840.36968152,340038448.9030768
27405107.63615903,6728572.676567517,50088265.11354034,,117333639.29100066,370298471.2884753,213636.1459494568,175775453.3159198,13832771.15493787,588505723.8789424,178677910.11372265,295659971.401621
11550395.4533381,7029992.627091994,31765722.754623413,,184823876.3169308,62134489.2029476,320027.18784732383,151814926.04303983,107719474.60071597,626543094.9593388,620531.8675738996,666753369.0618975
735012.9292803443,7331412.57761647,13443180.395706512,,153548604.97818422,18785728.577663995,426418.2297451908,387080608.5854783,6253809.378392265,71509182.34236646,237692722.04402232,1424222347.0734768
160399.8790308851,7632832.528140946,115793490.19439565,,173061791.71871358,417688637.7748339,532809.2716430578,118835094.22237456,2508751.103628637,71678625.05948967,562686509.3495927,567712475.8227351
112139.1179083468,7934252.478665423,365694322.6806206,,141356249.9205886,218313213.6442864,639200.3135409249,63022075.595731735,478451.20495901786,71848067.77661288,2673324.8205014,503457931.3928553
1110.2632448799725,8235672.429189899,104598202.77707031,,166510652.08336937,63331911.11652132,745591.3554387919,93363855.2509906,48538432.37443489,72017510.49373609,8937279.219801735,440750304.3297548
472.160817558508,8537092.379714375,4491519.545054165,,360743406.41549736,116954378.33930267,851982.3973366589,118585486.14351068,2751051.6384291374,72186953.2108593,6928275.457140591,599791627.7766188
1576057.7820365953,8838512.33023885,120624830211.49376,,200704739.07348087,144143566.49798003,958373.439234526,84077279.87676029,1418834.7569453665,72356395.9279825,5578151.065874709,835335763.9432354
508738.7197705424,9139932.280763328,4746273197.345449,,593082633.7272354,890490170.4614178,1064764.481132393,73116187.67275563,8747201.234663252,72525838.6451057,295985710.884768,177470749.79742318
1380373.746750784,9441352.231287804,990152.1310542052,,414057979.58853394,278096294.181028,1171155.52303026,144506711.10644972,25024824.980913244,72695281.36222892,10209168.918215966,213540551.6540424
3087625.098782893,9742772.18181228,65930262.43267699,,510313327.19766974,69202808.06417772,1277546.5649281272,170898565.73172063,6430.614952904155,72864724.07935213,5282713.599039905,212469612.3566093
2390079.232600623,10044192.132336756,130870372.73429978,,429057450.8179173,57027352.74527714,1383937.606825994,86052125.51268022,2253.511067320754,73034166.79647534,36230551.21890324,208346956.2639165
58321.699490589526,10345612.082861234,195810483.03592256,,243609292.8663121,54768737.15933033,1490328.6487238612,99172361.95577928,1609.113565872506,8671479579.443445,104266400.08394696,144012773.31117946
2125698.622004685,10647032.03338571,326348288.4738216,,538776828.1907163,736414062.7484978,1596719.690621728,629626108.5367324,3049.502381065944,17269924992.090416,20453828.9539591,181494010.30135667
13781895.68167446,10948451.983910186,163789304.90617877,,842406925.6765789,224789929.2577658,1703110.7325195952,446549837.1727194,63848937.09382692,143916660017.97162,69294913.28527834,137829574.16524073
7184738.924657854,11249871.934434662,1230321.33853598,,667033538.904373,219058001.86656824,1809501.7744174623,637215293.6952415,322727595.2451638,270563395043.85284,93348761.0943364,242294722.4415073
1077172.2195972097,11551291.88495914,1520.688906954998,,673047330.9690537,739368130.1021062,1915892.8163153287,366572411.0468026,1134561121.5205407,397210130069.734,707714559.7279136,569203425.5695944
499338.1187447544,11852711.835483616,14362.394490406752,,1116935147.2971404,641491191.0448686,2022283.8582131965,207581031.313586,411401813.2361514,227765174.19106463,1322080358.361491,217993836.18024725
37024.64605774658,12154131.786008092,40954.06380554888,,1407124710.5774963,242086823.1613007,2128674.900111063,332476115.33547974,485153206.1382212,320115.82808670646,5467351.004097774,355280063.9274598
121619.14508373842,12455551.736532567,67545.733120691,,1279323526.737143,652034117.7464339,2235065.9420089303,60027371.06453612,1328382049.821553,617301.6436213696,16442641.509299956,315474533.92772055
403212.2983056491,12756971.687057044,94137.40243583312,,1499194046.4785194,306785075.6426214,2341456.983906797,44797053.173992574,201110029.1854677,112268237.45894274,279930119.32279694,126885097.33884928
930822.1110180182,13058391.637581522,6582878.838298051,,2284376359.272677,225845996.36888823,2447848.025804664,88925708.5188329,338946046.62496245,47311.57674569396,8787285.932630764,260767484.8375987
238664.2823864982,13359811.588105995,13071620.27416027,,1916534253044.1528,169374734.02474484,2554239.067702532,156119936.03740716,1561427.018678183,11492300.075699426,181702285.1026184,272859212.79296154
2196042.387092385,13661231.538630472,19560361.710022487,,,206882217.0288601,2660630.109600398,144230300.44130734,1767553483.9286833,81913647.68196425,849188175.5608327,609038123.7344879
34829003.06679512,18443146.88792972,26049103.145884704,,,389377853.80027217,34837783.93441071,88751703.74802902,1233193615.075348,142073145.0695235,53082196.07441312,697902159.4665776
44870540.10057755,23225062.237228964,32537844.58174692,,,1282570926.5542476,67014937.75922103,98712516.5464334,210681997.10638905,32981.35725546711,63844045.29085411,297080571.8483555
1733.4712282744556,173171.59728537576,39026586.01760914,,,96389771.68921308,99192091.58403134,107776536.51025067,106182050.6198728,19318.179600680927,146507207.26272443,148483598.67928058
29931.71354185757,13743.065675856757,4837551616.534541,,,97614316.11691947,131369245.40884164,215284459.8061395,1682104.1333565377,11980.649168778444,2320694464.6943,232544516.9924864
5398793.679369693,39461.81645450735,3628187089.0752425,,,46430315.846656255,163546399.23365197,112405241.437551,330073875.34415513,345220.7398409285,280898890.39590967,1906399570.4580235
130870469.71324456,36643.11554455641,2418822561.615944,,,99277424.58318543,204136303.2630155,98820609.25142406,243273832.75672284,172614.2171060034,924275888.3079172,382010537.50050014
8760816.292880986,33824.41463460547,1209458034.1566453,,,130856290.31777672,244726207.29237905,346817649.68249446,121518295.90066056,7.694371078252083,103978607.07319283,337837356.7429758
3305728.574705493,31005.713724654524,93506.69734692988,,,176907470.07906657,285316111.3217426,476151597.6088573,1535539955.8219266,1640728.874891704,453727127.6740338,613052624.9922982
333278267.75944334,28187.012814703583,247.8057939326065,,,507523255.7365439,325906015.35110617,371651229.95103335,281027385.91976416,22138.298607797515,1611047162.240941,82098667.55177999
17481697410.472744,25368.31190475264,8635950790.573559,,,271050917.74457,366495919.3804697,428648631.022068,504198377.8313515,3116078.290033412,474730397.12681824,397293092.0094244
7278981458.515472,22549.610994801697,863733.4330029772,,,220258806.10787776,407085823.4098332,324997492.1353011,468511020.58384806,4415.960794949247,1549070120.2535028,310954503.89809567
