Duration_Root_amplitude,Duration_Root_amplitude.1,Duration_Root_amplitude.2,Duration_Root_amplitude.3,Duration_Root_amplitude.4,Duration_Root_amplitude.5,Duration_Root_amplitude.6,Duration_Root_amplitude.7,Duration_Root_amplitude.8,Duration_Root_amplitude.9,Duration_Root_amplitude.10,Duration_Root_amplitude
133.7851125121894,138.74279171687135,184.21583222991927,177.06678160868069,185.4095123898163,226.80205565140287,209.3335392458916,118.63526430420468,130.43971240701103,174.93319853878356,164.36465315388267,118.82846983868632
59.63506481668214,224.97500225438785,149.37999921126817,99.26829069832108,104.66759459521776,278.17734843614534,89.23220856992413,109.7213266490602,63.37595752927167,81.88467689476055,181.3016689560328,111.8273279483949
76.17825866326136,71.18902770974367,114.54416619261708,146.5198423189188,166.77626648815527,418.770993937469,153.80985980441798,24.03692584301148,52.784486181444585,83.98404732510036,97.08562322349634,69.72424762852492
118.1747128530901,68.57967574423273,97.55773597077558,103.3678778972629,99.87094542282732,559.3646394387928,310.1956162321424,25.829478274454065,93.80952469437004,86.0834177554402,56.94265641382463,48.51519071906279
127.59761288395852,65.97032377872178,80.57130574893407,265.0060038792864,118.63809203472024,370.79827699108415,222.81148336301965,19.632456335806644,100.81361143614592,88.18278818578001,201.80086429454445,65.03829306696665
124.62373196798538,63.36097181321084,93.06018630289606,51.82707369927255,171.3166785720238,182.23191454337552,135.42735049389685,19.61183946214204,220.87630020128807,187.5547657834913,348.893613038838,55.427981402151495
127.3242121467768,60.75161984769989,100.4006686074216,120.04854249647444,223.9952651093273,50.10724832459207,48.04321762477409,17.937805650377353,150.60061685538005,180.1642797077104,495.98636178313154,44.446852025156296
115.47034454071678,58.14226788218895,107.74115091194716,129.16468250550395,276.67385164663085,151.44447003769534,70.69164294102612,64.00602982470002,135.88583847972393,172.77379363192944,90.33919009432265,34.81367654063375
105.73174795545656,55.53291591667801,115.08163321647272,152.0726424474097,155.6759634656307,107.56796097308997,119.8046188040581,73.16996214746695,121.17106010406782,165.3833075561485,34.448020132762565,53.09596574751298
103.08836850031996,52.92356395116706,43.48066096369487,254.16353247888003,34.67807528463056,63.69145190848457,168.9175946670901,42.99605339460073,50.16416664389866,157.9928214803676,69.51287541569268,54.96573125139405
83.75764155790593,50.31421198565612,68.516775812762,152.36968052181774,23.419712575301222,99.659931231287,218.03057053012208,13.656959313838328,143.39915082624734,150.60233540458668,59.25865541793988,63.51471214326779
110.53428026483728,47.70486002014517,93.55289066182912,86.51970987953644,177.36156584381152,22.66347187993544,267.14354639315405,6.735472841023765,55.258160733044,143.21184932880576,55.38035049487623,73.30926272566558
29.47298218952734,45.09550805463422,16.583897209801307,275.43903261494825,24.266243911069388,19.47282849776376,328.29913112128,11.07725248634477,215.4674960720436,135.82136325302483,48.08655459618227,82.81473417635628
25.14949995957188,42.48615608912328,12.111434693296554,54.14184205085526,38.85337767528162,52.29692679361765,287.74247125741005,12.72413337860104,60.48593712178471,128.43087717724393,67.41396240028067,85.5570208962575
24.052187020181545,39.87680412361234,79.87482150564558,101.41938871179906,36.15251474852106,32.40450210739475,247.1858113935401,4.761988995835386,177.68958607478288,121.040391101463,52.30704823969509,74.24401759185935
17.438580854146604,45.12554345016296,83.77203010044117,172.00837048490675,33.4516518217605,48.40634837486432,206.62915152967008,12.838154992874,102.03602223015054,113.64990502568207,44.61993732143671,76.91317859712758
47.23394157082444,50.37428277671357,87.66923869523677,181.548728810269,30.750788894999943,144.45383232674791,166.0724916658001,11.134600348684502,95.3721564956645,106.25941894990116,73.35001274854638,92.1118411680348
18.093372615487965,55.62302210326419,91.56644729003236,184.638360976682,22.90774722347868,104.49362614743352,125.51583180193012,3.572159871793024,88.70829076117846,98.86893287412022,78.51118048481759,77.93990799068158
34.70970829762861,60.87176142981481,95.46365588482794,498.6978602421225,15.064705551957408,99.84776205034666,142.47338174829778,7.595418165402238,125.62145323926644,91.4784467983393,69.1553338095929,76.75540099497583
39.272705364610346,66.12050075636543,99.36086447962352,285.1215666625233,7.221663880436139,95.2018979532598,159.43093169466545,12.661389261546498,48.609554018257214,84.08796072255838,69.8973253304856,76.95728877590184
25.24647743301156,71.36924008291605,103.25807307441912,254.9276765813489,4.449540908481485,164.86745520222794,29.29200139631291,11.078630858602718,42.27869082465805,76.69747464677747,14.520896718988258,85.69863836336852
24.725634220649763,76.61797940946667,107.15528166921472,570.6401457347366,38.04595896310304,111.78581728031556,112.80620011668093,12.298394067714034,147.77681520537578,121.60737670697362,86.85963964659861,85.65921282791885
56.63487679340472,81.86671873601728,121.61226560016252,251.2874649127405,34.77742510086137,34.53919673638981,196.3203988370489,22.5902023016692,201.29059670305952,166.51727876716978,110.50191538346894,84.6016504347602
55.70038118470412,87.11545806256791,136.06924953111036,64.90209098758342,31.5088912386197,129.0703076424276,144.31120313093578,22.27371766683623,110.8926568984733,160.2179686107742,25.459902935008405,102.83173057533006
55.83617409985611,92.36419738911852,150.52623346205814,294.60060862144445,28.24035737637803,101.2960413812673,92.30200742482268,29.97531393926164,149.3143435342132,153.91865845437863,17.944907852829893,110.08441743333672
30.562612704206018,97.61293671566914,164.983217393006,138.2351945782361,178.92189745585634,77.8287778373591,44.82054272868136,22.565809132534948,42.20494535635928,147.61934829798304,12.849391775259043,114.1498727931283
25.73849396671551,32.99313260764549,179.44020132395377,86.22025315018367,99.8394016328482,66.94451516970483,58.47899068208197,41.201622559896535,98.9577069511279,141.32003814158745,25.227088321426947,114.93100445047882
55.56474417565604,41.23665775428826,193.8971852549016,160.02982126637872,66.15460374774928,56.06025250205056,24.592612199519262,17.27134559326893,154.25492295258164,135.02072798519183,74.70406168092461,118.59979901912476
29.042664417468327,49.48018290093103,208.3541691858494,82.22880189257164,248.32627729731016,45.17598983439628,200.3589403631765,18.66387244047821,84.14296468293047,128.7214178287963,73.23229058226026,136.23164381927268
26.23706384115956,57.7237080475738,222.81115311679724,166.68442626460188,50.26174249480972,157.19647823758174,150.96949979417926,14.413420979262042,90.1358062118745,122.4221076724007,252.11899665829483,153.92803037421174
29.524207707733343,65.96723319421656,237.26813704774503,212.53375988164848,57.04947599472082,37.60308982177741,75.1463158432019,6.564496236783459,71.37018371754085,116.12279751600512,96.6193954252384,159.64801016175142
56.58764236289659,74.21075834085934,251.72512097869284,187.11949868213125,62.37517756609948,33.624502052692925,68.67437462334232,29.82659835702733,110.491652634028,109.82348735960952,40.680924549001055,158.06299220549505
74.13706708575403,82.45428348750211,85.72568359108608,123.31496795396798,41.70090729548583,52.00357593305625,90.6993465610301,9.80792204168704,137.04567140547712,103.52417720321397,110.75675553135952,153.0413435305121
80.66897372348261,90.69780863414488,79.75077691726521,78.57593668187607,168.4441999141401,33.429234564453175,112.72431849871788,14.197627417650908,67.94501732660729,97.22486704681836,72.87725363324886,179.23093954939722
66.17380444479616,98.94133378078764,73.77587024344434,111.82694695065034,197.42361950116629,49.18008071876605,134.74929043640566,20.60273928573247,100.3998476018892,90.92555689042278,117.28315543418682,184.77120049486047
72.97579058203108,107.1848589274304,67.80096356962346,102.80973096523012,83.98783851088741,248.0954601589777,108.92182109471344,41.747043720487895,163.59533779204685,73.34448935953989,63.86404554863834,150.26516389788796
62.937298515266114,115.42838407407318,61.8260568958026,97.98372664729948,31.03727799443188,45.08943229449275,83.09435175302124,17.51735197071246,142.58255730840932,55.763421828657,25.81860796204364,162.6825002990847
80.79106971211655,123.67190922071596,55.85115022198173,104.20191358310753,16.80017536901434,95.56729113219708,90.3100091654734,62.88180450542199,80.53294684211704,61.35155042795777,42.1176374045482,190.9840914331085
53.02140065018795,131.91543436735873,49.87624354816086,113.26341539288109,26.611698796102186,53.62050366259474,97.52566657792552,9.869187058565398,170.5504651226892,66.93967902725853,65.96384346063044,177.4420943861744
74.39913651921502,140.15895951400148,43.90133687433999,106.28185507792833,29.644231177115152,46.97380283567691,104.74132399037764,9.923461834291592,198.74289762373425,72.52780762655931,57.87474032921536,173.39378575999902
70.69854298415208,148.40248466064426,37.92643020051912,112.18184607662776,37.830456415824,52.79037356407484,111.9569814028298,15.892318177810273,105.2404745552706,78.11593622586008,27.75738247621669,177.9475498299773
80.64090604849929,156.64600980728704,31.95152352669825,132.91153028744617,39.23994472463974,39.06925230112411,119.17263881528194,16.045625842919563,90.46793969860398,83.70406482516084,89.03898384118702,173.60327605509204
81.74111307544557,164.8895349539298,33.889500419515585,125.7243276345928,34.46777718161309,78.58256623532131,126.38829622773407,14.915849119832554,25.02458833750509,89.29219342446162,16.767350988255266,195.88076328034035
104.84424204112834,173.13306010057258,35.827477312332924,102.29598700737316,31.14391221703676,105.7186384571244,118.35850338990832,9.809211283540504,23.984101056888367,94.88032202376236,35.268872647189504,184.4441424405692
111.9840849069562,181.37658524721533,37.76545420515026,108.95219739443776,40.583334512855714,84.61872366309348,110.32871055208255,14.36497820477121,62.29414883927606,100.46845062306316,51.66204562666759,210.5761697346147
87.82246634887896,189.6201103938581,39.7034310979676,55.90420245333775,45.34718764450064,80.96742285415662,102.2989177142568,61.212986200739,74.11372416196788,106.05657922236392,56.16034646860472,216.04837931929103
