RMS_Median,RMS_Median.1,RMS_Median.2,RMS_Median.3,RMS_Median.4,RMS_Median.5,RMS_Median.6,RMS_Median.7,RMS_Median.8,RMS_Median.9,RMS_Median.10,RMS_Median
0.1389431762413702,-0.1533269868126561,-0.9374994233769094,0.0243161138503074,1.4591004040464557,0.5640466594286536,-0.2646622050769179,0.7644682184039684,0.6814390738970524,-2.94187957639356,0.4176427188019989,-0.2881580216390171
0.2236015272130507,3.568110866202137,2.1189795560798568,0.3010789612196679,-0.2870306229980104,7.579574366725366,-0.6527483326846526,-0.1984623471443778,0.4212838831556468,-1.3730127179831744,-0.9946218440986924,0.0509874869282263
0.4084844477457867,-17.168089214565864,5.175458535536623,-1.182001797064722,4.308566669399219,4.145423802450688,0.0036019530008992,0.1797290630565235,-1.8443311479155289,-0.7444453558778928,1.85743953906627,0.4409358618466028
0.7303045208922926,-15.715015310574223,1.098737600007726,0.5104674628872183,-0.1775308972469961,0.7112732381760114,-1.7754491624868685,0.1427885335321793,-1.1495999617671666,-0.1158779937726113,-1.7320918970475927,-0.0489975153356698
0.322263066065925,-14.261941406582586,-2.97798333552117,1.3633171728183586,-2.067966850183203,0.2659374011412211,-0.2421845831039384,0.1303383453120125,-0.2961330497989755,0.5126893683326701,3.481186586503436,0.2744322389428599
0.0781826288650908,-12.80886750259095,3.041575826516604,-1.5270534592566969,-1.6578691969798935,-0.1793984358935691,1.2910799962789916,0.2028253634100559,-0.9280175598473668,-3.0445648848097115,1.1295212557644714,0.8967183310615556
0.6136257368150488,-11.355793598599307,1.5871860167972305,-0.2070253690111365,-1.247771543776584,-0.7047802618958159,2.824344575661922,0.1937948623234174,-3.4582911702000256,-2.8902581888018286,-1.2221440749744938,0.9810759224244724
0.5859200818528523,-9.902719694607672,0.132796207077857,-0.1550820334421407,-0.8376738905732743,1.6150575183331677,-1.3156982325912685,0.9965229719335874,-3.149374847660793,-2.735951492793946,-0.260600012346968,1.152163272465747
0.3658986247650552,-8.449645790616033,-1.3215936026415165,-0.030924916442538,0.9147428934091456,4.010649431561809,-1.1197853922183212,0.0486324461188366,-2.8404585251215604,-2.581644796786063,0.4621623496105665,1.348522651443175
0.6966215966082272,-6.996571886624395,-0.6619677370040211,0.9377093339122702,2.6671596773915653,6.40624134479045,-0.923872551845374,-1.6828451578684185,0.2845312441202012,-2.42733810077818,0.3957109179322013,1.0374204403366625
0.3171523016806912,-5.543497982632756,-0.736212537153951,-0.142972113381532,-1.4484595509068234,0.2322765328325657,-0.7279597114724269,-0.1266160538691849,0.6365415268848353,-2.2730314047702977,0.2591032013453902,0.7897967123228257
0.7790482504495022,-4.090424078641117,-0.8104573373038808,6.265640141410435,-1.1618505314684873,-0.0147834012306456,-0.5320468710994797,0.0338220458709616,-1.993925830907109,-2.118724708762415,0.9317097212076094,0.9941606391341278
0.0752353522771618,-2.6373501746494785,9.587495768591396,11.181326670784385,0.9734607202023396,-0.0037279657091357,1.328510570122758,-0.0684217923700414,-1.752847747989795,-1.964418012754532,1.1913550232585302,1.029877675731508
-0.2945508452065584,-1.1842762706578398,-4.740870562247993,-0.0349896289042369,0.5783029933954249,0.171939108825132,1.3118974363527496,-0.1444440001095825,0.3306121814926674,-1.8101113167466487,-3.340060947492525,0.6561082051480156
-0.2002250012414876,0.268797633333798,-1.9446401031336604,-6.793748247083841,0.8777249958029687,0.4883829381001847,1.2952843025827412,0.0716033526673664,6.662476526988629,-1.6558046207387664,-1.3010574029965676,0.469964972325811
0.4239066551444783,0.2025119328820304,0.0059855904526116,-1.2963876477449474,1.1771469982105125,-5.9795350111986405,1.2786711688127328,-0.1269957807197215,-1.0755628498431196,-1.5014979247308835,-0.1468322042690326,0.8677258140508397
0.5144696014947745,0.1362262324302628,1.956611284038884,1.3170795414712235,1.4765690006180563,-0.059746432257674,1.2620580350427244,0.0771323920747593,-2.64101196992722,-1.3471912287230008,-0.4687595794686373,0.6287404410288624
-0.0485653198562763,0.0699405319784953,3.907236977625156,-8.538664327181035,0.4610180769102652,0.1870770494650875,1.245444901272716,-0.1124211647870231,-4.206461090011321,-1.192884532715118,-0.3356128687012749,0.1923760562624167
-0.3017253227732105,0.0036548315267277,5.857862671211428,16.466141552136836,-0.5545328467975259,-1.6447304004357866,-0.5480068984031523,-0.1164521632827323,-0.6037401733918805,-1.0385778367072351,-0.02942450657536,0.12548301131529
0.3054287445833961,-0.0626308689250398,7.808488364797699,-1.5135430131723489,-1.570083770505317,-3.4765378503366606,-2.3414586980790206,-0.2669845453580965,-2.4502477192194787,-0.8842711406993522,0.3051018458340807,0.4053312127945163
0.4244184658476465,-0.1289165693768074,9.759114058383972,1.7718222769826513,-0.210612205242812,-3.837850365733593,0.0444677747838451,-0.3823410497082588,-3.2687733955395,-0.7299644446914696,-0.4674281931191569,-0.2466226264175599
-0.0418753456449536,-0.1952022698285749,11.709739751970243,18.392549135788627,0.444500822750273,10.456171620830323,-0.4552297903822016,-0.2759153290869305,-0.4468326387508036,-1.3863918436256475,3.073787843530975,0.725455618192048
1.0646501562463655,-0.2614879702803425,11.553461714450735,10.970600025844876,0.3321998667894786,-0.2419976207109724,-0.9549273555482484,-0.290133608993295,3.531712527629235,-2.0428192425598257,-1.6463810080057042,0.3789534596173434
-2.677407110670321,-0.3277736707321101,11.397183676931228,-23.505758261413835,0.2198989108286843,-0.2141801407617132,-0.4737475915815729,-0.3495102363781124,0.1194750359758607,-1.5485770123317997,-0.1599061751446145,-0.0959344978147389
5.742187909100665,-0.3940593711838777,11.24090563941172,9.193643525597333,0.10759795486789,0.239068159846516,0.0074321723851025,-0.5269161976650503,0.9305663632243846,-1.0543347821037736,0.0239069902688978,-1.1668310649558684
0.2244045687257383,-0.4603450716356452,11.084627601892214,1.5113050311934195,2.618550328579236,3.069326002913318,0.1901213023895914,-0.1991085304485004,1.5272224049943417,-0.5600925518757474,-0.1143216454229383,0.0752719071966834
0.0693001374157669,3.4526028038370247,10.928349564372706,-1.1980177839336823,3.855361934137644,1.93448290076462,-1.209611396238038,0.1250817516482578,-7.286882004046264,-0.0658503216477213,0.4867933135945543,-0.3893493898260978
0.4129545062954036,3.124314887434432,10.772071526853198,-0.2520716037863098,0.229176483521206,0.7996397986159223,6.16564799486051,0.0324977178704003,1.462423782940922,0.4283919085803047,2.4494336473421807,0.1690859458823195
0.2945904504410387,2.79602697103184,10.61579348933369,-1.315452317726202,1.5924249729921285,-0.3352033035327753,-2.027478704891825,-0.0267832849393704,0.1749428644633872,0.922634138808331,5.697014735213782,-0.3325389894014998
0.2272674740327757,2.467739054629248,10.459515451814184,4.851416196170987,-0.2453926308182569,-6.264007246903042,2.036127338027704,-0.1235422302800472,-3.100572639794664,1.4168763690363568,-1.180218876664755,-0.3066794489496643
0.4439311954892273,2.139451138226655,10.303237414294676,13.34871127347821,2.530736270536929,-0.0561495257402808,2.007442752188637,0.1864212502382889,5.02173468018318,1.911118599264383,-2.4450819716196524,0.0038681669095645
1.51031657837424,1.8111632218240623,10.146959376775168,2.717708999991237,-0.2220624370850765,0.2749554459033354,-4.464405729783564,-0.1639651826876887,-2.25052534131717,2.4053608294924094,-0.2921491690309507,-0.4420510686144514
-1.5696545865602065,1.4828753054214698,5.576664880501735,-0.1827757491908723,-0.1306829239077735,0.6062712606619767,-3.3783389345427315,-0.227708899967234,10.63310806865725,2.899603059720435,0.3997535921776455,-0.4243904665338651
4.788066534061633,1.1545873890188774,5.340394496992154,-1.2318194741451398,-6.68173662851823,0.6195901987804435,-2.292272139301899,-0.2980405332322463,-3.954356032876213,3.393845289948461,0.5335459504463315,-1.599192717992754
2.436059721529717,0.8262994726162849,5.104124113482574,-0.6589210280611848,4.409879923870093,0.8163332309160848,-1.2062053440610665,-0.4720731259678731,1.0771909560889092,3.888087520176488,-2.975436911759969,-1.3613903208711706
5.352214326920716,0.4980115562136924,4.867853729972993,2.0257476196889743,-0.6250990483888339,3.932986777831775,-0.6403805582744331,-0.7074728528958287,1.349428013664307,2.2830130537715343,-0.9050710618874972,-3.004833029337353
-0.3566376200470305,0.1697236398110999,4.631583346463413,0.6520780146953777,0.5390222561279334,0.543289043831469,-0.0745557724877996,-0.3701965144537831,1.7111830274108026,0.6779385873665809,0.3113593550915643,-2.819760629503812
