Duration_Central_moment_4th_order,Duration_Central_moment_4th_order.1,Duration_Central_moment_4th_order.2,Duration_Central_moment_4th_order.3,Duration_Central_moment_4th_order.4,Duration_Central_moment_4th_order.5,Duration_Central_moment_4th_order.6,Duration_Central_moment_4th_order.7,Duration_Central_moment_4th_order.8,Duration_Central_moment_4th_order.9,Duration_Central_moment_4th_order.10,Duration_Central_moment_4th_order
62753154.611915566,3787570.0979321054,13004083.536769642,110800669.5258462,413817702.8319994,1577510344.6713057,202804210.06458008,298567980.4295424,61372526.70393397,65408246.16029943,25064107.613866005,1974325068.3146408
32620404.092778835,3727817.408163209,16086856.40083952,66435542.15090981,310856127.172231,22236473.40034904,302283026.55629104,69158209.62020199,8670421.94860534,199712073.8028495,1419063892.1353393,4851004987.765689
4303967.067372136,3668064.718394312,19169629.2649094,658515920.0190861,388995848.77534586,5047482.717484475,303909901.35801804,22712706.54259711,1175170.9485439686,99884836.3978626,151287349.3337434,4659638439.307851
7951702.067617302,3608312.028625415,175975.92622199663,788189123.7330234,280085612.0217396,1613123187.8375266,305536776.159745,38666292.60784349,1235660.0310673935,57598.99287570156,62131985.864190206,4237122834.266877
80771102.59932275,3548559.3388565173,208360.9213608481,128791487.37900786,278319196.6758108,1520325998.5586648,307163650.961472,15520178.16749356,962433.0299052192,863476206.7508498,472775927.5737004,3369544934.9461327
25134029.345739342,5063440.4450884815,240745.9164996996,83488569.88113607,630544557.2540498,310417229.1434905,308790525.763199,20958917.97157257,965039.8472988048,1726894814.508824,231240189.6780518,3910957880.469105
50288077.61578876,6578321.551320445,273130.91163855104,450890799.59857553,706335893.9324286,3184080870.628704,248242701.5116944,66853328.480656415,94065546.8982782,6828266945.647251,2407.904776242114,4306938007.012684
110260770.18543082,8093202.657552409,305515.9067774025,561852732.9844897,435723027.09331954,275388419.6812643,187694877.2601897,72648310.43706788,1026841.9128709724,5470688326.396877,1663035.9123157584,3703930563.558058
9179119.129966484,9608083.763784371,337900.901916254,569424163.4386989,756719514.5896364,73868099.7169313,127147053.00868513,101874537.54632244,1495664.81915871,4113109707.146504,3323663.9198552747,8037704641.762907
8442869.961502327,11122964.870016336,370285.8970551055,430585854.7691932,722524138.3668171,696033009.0900496,66599228.75718048,191380271.3428805,44165917.28956911,2755531087.896131,34728780.13149691,4462226947.691196
12501035.486570513,12637845.976248302,402670.892193957,272465236.2957037,332473305.7118943,741126147.293932,6051404.505675827,107128766.88200748,51709192.9587801,1397952468.6457577,23159917.43666505,1390527766.539014
17981485.21928664,14152727.082480269,435055.88733280846,410511430.1731574,321850557.24839705,1009575385.0119303,8254107.216086535,123245262.07086544,76482579.65387356,40373849.39538521,11591054.741833195,1338376400.323403
16212731.594929116,15667608.188712228,467440.8824716599,658858177.0896194,285931084.94321346,325766118.07807595,10456809.92649724,140973952.8553227,142509999.76679608,100520576.20423087,22192.04700133769,844352408.7764204
11027802.416768974,17182489.294944193,317300.4105548765,668860147.7441999,701654158.8178777,1332756915.850854,12659512.63690795,302621618.3058905,89956313.97940138,160667303.01307654,313335966.0756915,1213657675.3249106
199277767.3523722,18697370.40117616,167159.93863809324,110415484723.51231,519212127.7097184,663546545.6673912,14862215.347318657,269397625.6165532,5624902.493890165,220814029.8219222,626649740.1043817,1195854411.6554277
136623307.20582646,20212251.50740812,17019.466721309847,,532990138.26513046,135890380.02233824,17064918.057729363,336389476.9089746,9122145.49162156,280960756.6307679,939963514.133072,827057733.5218775
30729611.21052397,21727132.613640085,508025.3710542943,,1519179989.0728073,1220249102.7015264,19267620.76814007,688364955.2137243,134755547.99444348,341107483.4396135,1253277288.161762,1191486233.0818644
186670555.3995464,23242013.71987205,999031.2753872786,,995254423.4805776,460008187.8908934,9853957.064563315,956300180.1707772,209159589.52520463,401254210.2484592,670293052.8716762,1338989097.227442
367162401.4097137,24756894.82610401,1490037.179720263,,601118133.4235682,1152553406.3225152,440293.3609865604,371596039.0219123,134746777.77922475,461400937.0573049,87308817.58159044,1382039303.2874606
169093968.08370855,26271775.932335977,1041597.04895653,,564801973.503555,1443466121.4729185,148674621.64405,365956589.45491856,635783217.9365075,521547663.86615056,17346230.530178208,874489083.8975959
361179033.07696,27786657.03856794,593156.9181927968,,320345248.12370706,333437439.1427224,296908949.9271134,831063096.7218995,636792651.0931252,581694390.6749963,16970579.040933467,743173330.6623286
170475666.68355057,29301538.144799907,144716.78742906358,,389170192.9442211,483058042.10728633,445143278.2101768,980317818.140434,240933373.57334465,641841117.4838419,13948370.70861053,1110465981.1240363
274611710.1996686,30816419.25103187,65753696.869647086,,226886083.26983747,488114117.7103078,352960458.88926226,448650554.0481545,144621346.43725058,701987844.2926877,3005940792.1740565,888523957.3644423
1399665.0129072168,32331300.35726384,195636858.37239468,,351815596.6641361,302268199.12469006,59.6102402611343,218341999.51685244,482145844.21482974,762134571.1015333,359387566.7370925,619561365.6423302
450195685.709521,33846181.4634958,325520019.87514234,,232971818.1678953,1225942001.9993136,2557355.2520138766,101992912.21280372,584341375.6413268,822281297.9103789,1390126796.525406,541866758.767147
121122568.50565816,35361062.56972776,455403181.37788993,,527354569.4556028,691810716.0390978,2455659.482331252,280592155.0905863,762538648.0947603,882428024.7192247,297321820.11873394,880477841.3689524
93280061.70340727,36875943.67595972,585286342.8806375,,330457554.0562918,698836991.5393891,2353963.7126486264,1060243795.8615316,160196082.39693806,942574751.5280704,324918967.90308434,683585419.719995
36796161.8109237,38390824.78219169,715169504.3833852,,568932715.6085225,318180647.09315026,2252267.9429660016,853089606.0477214,773299841.1638991,1002721478.336916,93114314.44884588,1441645275.8726237
6393453.592798368,39905705.88842365,845052665.8861328,,398200748.2313162,139413141.763254,2150572.1732833767,1732364704.2540913,44474225.84073604,202948184.98750848,770104872.1614586,2701527593.267835
4495883.450717123,41420586.99465562,1839962087.370957,,522450653.34024906,625197936.0819536,2048876.403600752,911204539.4081076,9296034.74969927,703661735.9899025,1869183240.3402565,1152133611.375445
1047166.0476612508,42935468.10088758,1331519806.1068394,,462050866.663301,447783754.83564216,1947180.6339181263,842764568.9216312,21656045.317177,1204375286.9922965,311284078.1601539,1237405807.4581425
55986.565169252775,44450349.20711955,588014836.0248926,,485413541.65838987,246564404.81833303,1845484.8642355013,621744310.492654,143077876.34510547,1705088837.994691,92083294.22246848,1155809167.3054204
30175.997810651475,45965230.31335151,353978.2013126191,,830250430.3873321,458093306.1894053,1743789.094552877,1115290576.154842,10929211.380211337,2205802388.9970846,556285984.1816365,1252000903.888686
13790621.621743295,47480111.41958347,48915751669.52165,,609305635.4271044,512077080.4423927,1642093.3248702516,412486217.0245549,40597271.25825685,2706515939.9994783,274443525.74528056,1228996736.2593398
5782978.188513555,48994992.52581544,5038322888.700167,,1318382124.1367378,1152061146.2706342,1540397.5551876267,525374784.77435577,206106596.022932,3207229491.0018725,732086899.3468188,677971386.3655826
6245324.328575984,50509873.6320474,1996771904.740909,,1167949015.8949273,226661793.5131409,1438701.7855050017,1083179105.8644462,393559840.0481769,3707943042.004266,364644720.9472008,790495865.3326969
9556745.160407852,52024754.738279365,1504390116.0788944,,1237315941.138634,255606806.82778856,1337006.0158223766,909710706.7658764,6430379.190708564,4208656593.006661,3527781.841006062,814293963.6378098
6149279.289272048,53539635.84451133,1012008327.4168797,,1057415271.906806,164856599.8430298,1235310.2461397515,559548231.5113966,11598882.09164897,4709370144.009055,1739317442.4660883,698782401.9839494
137986.92681505016,55054516.950743295,519626538.7548649,,837011926.6467476,169318478.2882503,1133614.476457127,454246977.615723,4794006.743221914,14488996708.066406,272521439.5220058,509746530.4845593
5691408.665282989,56569398.05697526,433625058.5398424,,1281680102.1508772,505489773.9355673,1031918.7067745018,2131059117.8773696,3318452.097564099,24268623272.12376,2762692607.4812827,608203102.7293891
35970660.45483811,58084279.16320722,219984889.5601637,,1850450823.290593,682739402.2584492,930222.9370918768,1177663888.1690564,167871793.8316889,76506758051.80063,1760501149.634906,447737368.3952226
9347967.460916584,59599160.26943918,6344720.580485048,,1820107212.192031,1223679272.7188375,828527.1674092517,2022847045.604464,687948006.217735,128744892831.47752,638931598.4831144,743808225.1779243
9345650.347925344,61114041.37567115,1393862.3342277403,,2005940770.7278624,1890732410.9172108,726831.3977266268,1036729612.3790492,3228356671.824985,180983027611.1544,1582508799.8827963,1233664567.3929627
5194038.153042437,62628922.48190311,2399482.0646092384,,2812577091.1261263,1112967987.3595967,625135.6280440018,731521440.7436241,561292334.4626877,685583772.5607435,2526086001.282478,601472782.7266124
701163.8436663134,64143803.58813508,1600341.3621879527,,3103215273.683896,871210140.0545306,523439.8583613769,841287472.1135386,920634823.14992,43222112.05998573,1361263530.4792874,1072031526.3814784
635104.0354408901,65658684.69436704,801200.6597666673,,3335724529.8041544,730141834.853119,421744.0886787516,267172688.2915755,2137146043.94163,19265496.807746544,3271757019.6014647,701594050.3141568
2324734.0180410547,67173565.800599,2059.957345381683,,3497412473.1473145,1238234030.499148,320048.3189961268,249909330.0888647,892881808.140358,279860335.7045343,3976217020.130504,664902553.2496002
6512473.83483834,68688446.90683097,16072262.547944045,,4373206818.393232,680989609.8586524,218352.54931350192,346089011.0006673,817778709.9000844,4218214.615363454,307339334.12032795,703685849.104496
4098951.723161785,70203328.01306292,32142465.138542708,,633372930199.8497,438474489.9593277,116656.7796308766,448807155.4854872,4994205.505715349,87217073.04421303,705343614.5762627,844480071.1449047
