Amplitude_FM4,Amplitude_FM4.1,Amplitude_FM4.2,Amplitude_FM4.3,Amplitude_FM4.4,Amplitude_FM4.5,Amplitude_FM4.6,Amplitude_FM4.7,Amplitude_FM4.8,Amplitude_FM4.9,Amplitude_FM4.10,Amplitude_FM4
4.026692699903611,1.0,1.1,1.7871465569237628,4.28581569076369,1.4999999999999996,1.3932408320670109,12.255372759180858,1.4197153547579642,1.2083333333333333,1.0,2.697888103982876
4.097470134831471,1.0,1.05,1.5600459744373152,2.504690669435364,4.940581854000044,1.0,21.01233804523007,1.5,1.1666666666666663,2.516634785630892,2.2669459269116703
2.2792628931391774,1.0000000000000002,1.0,1.67546318635544,2.2719126535655234,8.10930054213517,1.5,5.026351478477735,2.358341145016253,1.125,4.075610710689425,2.5645243876377384
2.2120220627630864,1.0000000000000002,1.5000000000000002,3.220962626604217,1.0,2.6399709433075667,1.3333333333333333,17.213632406532763,1.5545770520899576,1.0833333333333333,3.0936921050563466,2.471517443169572
1.86791305194594,1.0000000000000002,1.4444444444444446,2.785702780192281,1.3238450706050773,13.90877472339083,1.1666666666666667,16.28661745766167,2.1198515435269933,1.0416666666666663,3.1420767812887296,2.267229354075408
2.067657907624098,1.0000000000000002,1.388888888888889,2.7190422111499104,1.1047818848672544,4.349772881318222,1.0,9.166334557583472,2.3858461610408828,1.0,2.2330211801704403,2.151725274930308
1.4933898606509222,1.0000000000000002,1.3333333333333333,1.9160901902724647,1.4999999999999991,2.450434752106575,2.7096021324330035,3.372835893859157,1.6554959350974248,1.0,2.102210257410939,2.6983739580331405
2.0215540426789773,1.0000000000000002,1.2777777777777777,2.321611275883879,3.23668954684651,4.444498898333118,4.419204264866007,6.773219850038404,1.959859772397473,1.0,8.633606584023811,2.3980411749094865
1.9120029181842328,1.0000000000000002,1.222222222222222,2.563005612266818,4.001040158005104,3.1409523536744293,3.8493368873883393,2.9427834183356025,2.173927946394784,1.0,12.04970238844461,2.06454546348482
2.828594589204773,1.0000000000000002,1.1666666666666663,2.7370379685324204,2.392582905214055,3.4344374695442714,3.279469509910672,16.39728348608731,2.339379648168962,1.0,3.490813766874667,2.0095631779162293
3.077903515112615,1.0000000000000002,1.1111111111111107,2.382081704925644,10.29784523929669,4.117403157010988,2.7096021324330035,17.661369442000787,1.4999999999999998,1.0,1.9713508480942343,1.83287194476676
2.254280268652325,1.0000000000000002,1.0555555555555551,2.603922679415918,7.343702893274035,7.154396924726735,2.139734754955336,15.511759770723453,3.994492707136656,1.0,6.633357639979419,1.675762245836986
2.289519129753996,1.0000000000000004,0.9999999999999996,3.2176861469529854,9.017661014118408,14.808073216649898,1.569867377477668,10.272337015637047,1.3564916038246932,1.0,4.264201391569807,1.7060535648785198
2.488525924633709,1.0000000000000004,1.01290178052678,2.335557766404095,18.41337185678565,4.246087582050934,1.0,13.656412309584844,5.915895281156058,1.0,5.536641897305255,1.5390399918401652
2.137148110287977,1.0000000000000004,1.0258035610535603,2.577336413975504,25.24026144642855,2.495882696986965,1.0,16.195174028893156,7.905058923000217,1.0,2.747560465261728,1.7539167720476505
2.1627239307615587,1.0000000000000004,1.0387053415803411,3.114007266856936,18.506957486943,1.7635638595788778,1.0,21.08507784956761,2.2319115370599536,1.0,2.972778905900887,1.4903431173126256
1.9125433815623525,1.0000000000000004,1.0516071221071217,4.172160375182451,12.822304502647713,1.4319748224531197,1.0,3.1576422777518105,2.8492899254971555,1.0,2.040355150015547,1.5380591902413183
2.0889015304060528,1.0000000000000004,1.064508902633902,3.8312485164486056,7.282355408912807,3.693037708870196,1.0,2.167892143789979,4.09964626648723,1.0,2.607149525800647,1.517312861813942
2.574487560743814,1.0000000000000004,1.0774106831606824,3.450815475660112,10.854347254758208,8.53796999947891,1.0,2.078597783688296,9.009628544695202,1.0,3.1407437478731746,1.554981445343564
3.285559156438837,1.0000000000000002,1.090312463687463,7.258765647461852,7.611914704884572,20.113715823759364,1.0,1.968212784174184,5.958918078563436,1.0,2.9292090706002907,1.6784629764223855
2.6827525634395863,1.0000000000000002,1.1032142442142434,2.0888998602244992,7.572758058358549,1.6191536374605031,1.0,1.3610819278875994,3.845773724183682,1.663789760748413,2.337591032003088,1.9249032158888053
1.9548949008453973,1.0000000000000002,1.1161160247410238,2.394126279009116,14.373140039511766,3.730723855000674,1.0,5.140371645367971,1.5201745044136026,1.3318948803742066,2.629993225677062,2.221756989285142
2.303122694441537,1.0000000000000002,1.1290178052678044,2.959824090657743,8.17699352257529,2.387724024454511,1.0,39.62678414043295,1.5977496492839698,1.0,2.0846295220591813,2.419240619227109
5.631404601198673,1.0000000000000002,1.141919585794585,2.6917030457573987,9.141365551132216,2.1276550117651927,1.0,1.5472494289451009,14.422182498709304,1.0020489544874114,1.8142391563137847,2.243600443264203
4.33344989862223,1.0000000000000002,1.1548213663213651,2.5055526381437967,9.624565419071953,2.026376627161191,1.0,1.7782243553022703,1.814635142722116,1.004097908974823,2.687494795505696,2.42296244238095
4.066339839459735,1.0,1.1677231468481457,3.765251273097459,7.416756548074952,3.4174033414390257,1.0,2.034265577401128,3.1308375209294192,1.0061468634622344,4.969233177328559,2.118613489216808
5.836055027770247,1.0,1.1806249273749263,3.5209792807320173,7.747699739302109,3.134628250482666,1.0,2.2903067994999864,3.670757941535961,1.008195817949646,1.9138166395413367,2.2958835247029903
5.6129283786764494,1.0,1.193526707901707,2.2642778933363705,9.38459765857907,4.821531064965442,1.0,3.0453558583442883,2.1518884530804123,1.0102447724370571,2.119150228138273,2.091409511143943
4.199813497470776,1.023539456478643,1.2064284884284873,2.5583675167709377,9.333811943163724,10.718435273336487,1.0,3.458474541512031,1.7399635946038736,1.012293726924469,2.099525712399558,1.7682145597133625
4.103729731166761,1.0470789129572862,1.2193302689552676,3.7041709616280833,11.71917640102255,6.326338869184657,1.1586614822332322,3.3149776335217496,1.0,1.0143426814118803,2.028039205909004,1.838121641857176
3.3044898289913207,1.0706183694359297,1.2322320494820482,3.2780724476071588,5.021870776960592,9.743282801784876,1.3173229644664644,2.846175637840516,1.5,1.016391635899292,1.7843302221834436,1.703403165690621
3.317898577479117,1.0941578259145726,1.3379812490561245,3.357510100000629,6.252767191926429,7.637984703125466,1.4759844466996963,2.4460147924855606,1.812920152272298,1.018440590386703,1.809971894907988,1.86553207131168
4.223165004478822,1.1176972823932156,1.4437304486302005,2.991718614147365,10.026175525616631,6.0983087069401,1.6346459289329287,1.0492959611452684,1.0000000000000004,1.020489544874115,3.241772439296346,1.978861726644087
3.618541028545887,1.1412367388718587,1.5494796482042767,3.628572762541955,10.912803334392258,6.881674368218495,1.7933074111661609,1.5000000000000009,1.0,1.0225384993615263,4.161525856126673,2.45559657169619
3.13786829247718,1.1647761953505018,1.655228847778353,3.7169757110807073,9.416615095207884,6.33191643057056,1.951968893399393,1.4999999999999998,1.312854251948013,1.4575624335911763,2.8968813387019265,2.314304568099596
3.824670975681295,1.1883156518291451,1.7609780473524292,3.1936522017509907,9.657992538381706,3.6273151583902368,1.0131996936591712,1.0,23.2146353829389,1.2287812167955885,3.337103341304122,2.132186428965331
2.8816817290008854,1.2118551083077882,1.8667272469265053,2.643042659852396,8.758873100660045,2.0800345691599094,1.4999999999999991,2.8431160984381862,1.0,1.0,2.4188276682833085,2.209013203443068
3.515986959630143,1.2353945647864313,1.9724764465005813,3.174845791599744,9.226482099695962,1.6085381995949557,5.497269121606752,2.6758458740594167,2.5621112004761297,1.0,2.9358674598677497,2.127124481490461
3.340189518181577,1.2589340212650744,2.078225646074657,3.0411721925888213,5.409580433745155,1.7213161278845863,82.05898857343718,3.773245467362303,0.9999999999999996,1.0,2.511096824089978,1.98304423932722
4.613392583434863,1.2824734777437174,2.183974845648734,3.158692492220411,6.457300208342713,3.6608211387724383,41.52949428671859,2.525646924315883,1.0,1.0,2.9249252369792016,1.8206005483649133
5.872346820969014,1.3060129342223608,1.0,5.268202497491441,5.530151090787653,2.477677979239949,1.0,3.957807318676499,2.046572284895738,1.0,5.005592697985039,1.8159712535649493
3.6950326563020313,1.3295523907010036,5.369251458560998,6.292988372676262,7.572960952610633,2.581611527013694,1.5000000000000009,9.728036117916083,1.5220839257397532,1.0,2.5822809653821324,1.9995382251143208
3.006600798297698,1.353091847179647,9.738502917121997,4.040209958460677,6.325297087921159,2.664850921448409,1.3750000000000009,8.517060953394896,2.3341256236643755,1.0,6.482079704030616,1.9674940022246712
8.562205025269673,1.37663130365829,41.763230708981766,6.475064701800875,7.344563117723688,5.332861718222232,1.2500000000000004,9.754823152353222,1.514654579214797,1.0,2.926684138045441,2.36288111128004
6.942247796616106,1.400170760136933,1.0,3.9951135596198726,5.3150666384979806,1.9907951347659056,1.1250000000000002,8.137500513487758,1.5477901226881816,1.2235291630327674,2.146780695818904,2.74772142223548
6.167753831098724,1.4237102166155764,1.4999999999999998,2.581525179899824,4.0465066536258005,1.882542643743512,1.0,2.9788729602711337,1.1043115656541165,1.4470583260655343,4.53134253090099,2.5115638439777777
2.384018822498869,1.4472496730942193,1.0,3.8686599970613815,6.634088015380577,1.2056237847815086,1.0,1.747303133994749,3.4202988463007333,1.6705874890983017,4.162480842279506,2.549971305970903
5.6946128016092175,1.4707891295728626,1.0,3.162099059650547,6.398885237804443,2.094328372746758,1.0000000000000002,2.8429391099191035,5.501793700474769,1.894116652131069,2.885859096193628,2.865578956931849
3.994001044389444,1.4943285860515056,1.0000000000000002,3.421504006461696,5.631113024684777,17.159099689030516,2.2029876792568794,2.6107523473549827,7.543712518721993,1.7364133480801562,8.167443647740173,2.6523382565564018
3.2480433553463377,1.5178680425301487,1.0000000000000002,5.280536659545231,8.085684688748286,3.931196249599161,1.3283169510028638,5.644964768979945,5.865128176255705,1.5000000000000002,1.0659410898338215,2.812644023669729
5.036177822150382,1.541407499008792,1.5000000000000016,4.748828747548867,9.09432749976994,4.313861232415787,1.4999999999999998,1.6479757499026362,17.608317245724027,1.5000000000000004,4.85427049952349,3.2984507139655115
2.0200556301560595,1.564946955487435,1.416666666666668,4.124806760460842,7.46959514684129,3.9652754663024026,1.5,13.327904288223682,5.339049726884524,1.5000000000000009,2.1432780854865063,3.163407824310485
2.318929987631833,1.5884864119660782,1.3333333333333344,2.708260535456973,8.016065493170188,1.500000000000001,1.5000000000000004,10.788572605389394,10.353704993499376,1.2500000000000004,1.2950062850253028,2.82704730524004
1.797074564639975,1.6120258684447213,1.2500000000000009,4.249581422941231,9.60220721327086,2.6541313378542872,1.659366271029714,23.474564783470896,3.671166147763143,1.0,2.358986756866129,3.291827506031844
1.96740609057418,1.6355653249233644,1.166666666666667,6.4400992588228325,6.507905585844981,2.596746989424199,1.818732542059428,5.943755802316613,15.009118021337956,1.0,1.7266823262361195,3.5617726392097366
1.5853906668509654,1.6591047814020077,1.0833333333333337,3.079015242241677,6.344088046084025,1.0,1.9780988130891408,7.015636747997229,22.79792490648797,1.4999999999999991,3.90261084385253,2.763161351296528
1.6118140999350812,1.6826442378806503,0.9999999999999998,3.078704926637571,8.03230079233456,1.6617838353247905,1.7335741098168556,24.248832176187715,52.664969330907226,1.2499999999999996,12.73121971260217,2.501850283169033
1.7349825122943947,1.7061836943592938,1.0,2.6592912897105285,8.475354686039797,2.348789046074369,1.4890494065445703,7.954792099060101,22.26482045107868,1.0,6.760388826244362,2.5960905969447454
1.6182912082309855,1.729723150837937,1.0555555555555556,2.9859239482205657,9.806563965377496,2.396696722634392,1.2445247032722853,4.252648838520001,21.9609789604834,1.25,2.0520916795408395,2.655652861353604
2.098175813647512,1.713507080819316,1.1111111111111112,4.100737588312547,5.575800466106831,15.722245032354005,1.0,2.116603533803992,27.298427899033644,1.5000000000000002,2.4543394901952813,2.757549127987742
1.371717778632619,1.697291010800695,1.1666666666666667,5.301304878333252,5.892828908691808,3.054085125390242,1.0,2.482723064690987,16.88544849616616,1.0,1.0,2.9542078693324347
1.4917640727793111,1.6810749407820744,1.2222222222222223,2.515698220805904,6.869498844259437,5.60439886172482,1.0,2.303296898609578,32.55328493225532,1.0254263732139628,1.0,3.5983302310943204
1.0932823380120809,1.6648588707634535,1.277777777777778,5.3393910446237385,6.427965449278624,22.33445367699402,1.0,2.6576193801968326,31.51029916713907,1.0508527464279256,1.0,3.0178573090732383
1.3163059538911943,1.6486428007448328,1.3333333333333337,2.754352568646957,6.77886802646488,3.871279526702352,1.0,3.899651187470829,3.411718212747176,1.0762791196418884,1.9374265738482648,3.283325050945001
1.090568864372944,1.632426730726212,1.388888888888889,3.5405779437244265,6.333672068716188,3.697693479462118,1.0,3.7216797518176223,5.540747289031634,1.1017054928558512,1.6249510492321766,3.3924687008958863
1.0381398327708011,1.6162106607075912,1.4444444444444446,7.125072465507269,7.435160686512059,2.440068091185936,1.1005474172551823,3.113328719780573,3.1462030195689,1.127131866069814,1.3124755246160884,3.080272192706396
1.0911741760344666,1.5999945906889703,1.5000000000000002,4.365917260380887,7.944530875729185,1.81830950763149,1.2010948345103645,4.312501701094995,5.048606032165933,1.1504361244404506,1.0,2.5100009560971968
2.158977769720501,1.5837785206703496,1.3333333333333337,3.530784749785256,5.075541776491191,2.036531780274235,1.3016422517655468,3.768739947039197,8.157989649268533,1.173740382811087,1.0863218779691803,2.417068370950691
2.0690536482880613,1.5675624506517287,1.166666666666667,2.410907684953597,6.211078015585512,2.6741844062223965,1.4021896690207292,3.220246338450006,13.277968719307788,1.1970446411817235,1.1726437559383605,2.773069504072836
3.653090460765077,1.551346380633108,1.0000000000000002,,4.499397138542874,10.82109383204648,1.5027370862759115,3.815360782381205,48.36376112463819,1.22034889955236,1.2589656339075406,2.6949443017295973
5.617400866446273,1.5351303106144871,1.0000000000000002,,4.760467779518142,3.401589824226589,1.6032845035310936,2.6600046613523047,5.127618727683595,1.2436531579229968,1.345287511876721,2.50596881454217
2.588361647910902,1.5189142405958664,1.0,,6.320959341530617,5.273434986021262,2.771195731476084,2.649050965816794,2.89421118534978,1.2669574162936337,2.947599178085941,2.599126169184895
1.9571657281466897,1.5026981705772455,1.0,,5.435203800935221,3.0814681721187207,3.939106959421075,4.290282912934567,3.630724275783073,1.29026167466427,4.5499108442951615,2.614632292223499
1.7359580602588682,1.4864821005586246,1.0,,5.414228149330083,2.317691020003948,3.1260713062807164,3.7696449056961407,2.02515338301673,1.3135659330349063,1.5000000000000009,2.135610706984993
3.505822109723305,1.470266030540004,1.0,,5.781616028330697,2.349433605438418,2.313035653140358,2.591047160074708,2.379024124506434,1.3368701914055432,1.0,1.883256915416738
2.4350634784060743,1.454049960521383,1.0,,5.479856626683136,1.6253902305109615,1.4999999999999996,2.749175964678119,2.413335245872674,1.3601744497761796,1.0,1.99134733762214
2.100185927964333,1.437833890502762,1.0,,6.3530563344405495,1.9141655142200105,4.461963854030677,2.8466347989386054,2.593435761298987,1.3834787081468165,1.243724935877744,1.931610267030178
5.311591724678489,1.4216178204841414,1.0833333333333333,,6.740693468502474,3.244156114771587,4.9817752262540544,5.716240787593806,2.6910542764869114,1.406782966517453,1.5,1.3634988319285857
1.914516449030736,1.4054017504655207,1.1666666666666663,,8.597889581684807,3.141687643200162,21.51458832561167,5.457016073253164,1.7739985730045953,1.4300872248880894,1.4999999999999998,1.367563811927681
3.737726046836457,1.3891856804468998,1.2499999999999996,,6.375343345948664,3.130967193040177,20.6940047925872,4.897219599064649,1.862448403510661,1.453391483258726,1.9217491466682528,1.7281919499143177
2.3456399068480547,1.372969610428279,1.3333333333333328,,6.699915099808489,3.264535558043303,19.873421259562736,1.7964202610148905,4.646877002306646,1.476695741629363,1.896813211320939,1.9508139409767264
3.2024308350167505,1.3567535404096582,1.416666666666666,,3.900395201878873,4.128850585550755,19.052837726538268,1.7451416876090868,4.002732435828705,1.4999999999999991,2.034157335367336,2.039643835892889
2.283445883501217,1.340537470391037,1.4999999999999991,,7.287054358722188,2.643960789633819,18.232254193513803,1.697669520975263,10.437000382133462,0.9999999999999996,2.26629157886832,2.270379620291305
3.3826784234476515,1.3243214003724164,2.100188713504436,,6.2881718995432685,2.675404974159433,17.411670660489335,2.6060031623465987,14.6181767228055,1.0555555555555551,3.3965652870379106,2.428694181090985
3.9428073903686593,1.3081053303537955,1.7799162490622935,,6.7387720921285945,2.280241177899032,16.591087127464867,2.076415110011453,6.51577871403271,1.111111111111111,1.871660082596382,1.959355340329477
7.288249947679061,1.291889260335175,3.01222787429861,,7.709223534157704,5.025778996341918,15.770503594440402,1.867936698438974,14.22410619431096,1.1666666666666663,1.8518553178950687,1.696547393386565
8.761910124623487,1.275673190316554,6.548261045928781,,8.962227283198416,1.672394220472711,14.949920061415934,1.9280591476138216,25.51186272700852,1.222222222222222,2.092376652920974,1.8012165913591058
5.554274194070736,1.2594571202979332,1.5190873830255125,,9.31444342130269,2.9014411665883366,14.12933652839147,2.679533729312198,2.970262549546917,1.277777777777778,2.4395324536494294,1.3214698610563322
12.346025135971198,1.2432410502793123,1.2566794084597357,,6.403403300643605,4.957736827555294,13.308752995367,2.6028222424208707,7.062089909500412,1.3333333333333337,1.8853214460092629,1.553408873803718
21.130604306398386,1.2270249802606916,1.62297474694787,,5.9020019921150455,4.845558846177629,12.488169462342537,2.367900885550813,6.47915481211104,1.3888888888888893,2.1700682983486503,1.6393039053113678
15.912647203323626,1.2108089102420707,1.5819831646319131,,4.55220348252415,4.030823677581605,11.667585929318069,2.851099994121215,2.38710059031132,1.4444444444444449,1.0,1.4997183391674636
7.849287129937964,1.19459284022345,1.5409915823159566,,5.148893073951479,6.028611342116988,10.847002396293602,4.211601292034993,2.9170558645129105,1.5000000000000004,1.5741798255174295,1.7722511738903874
34.61193830260145,1.1783767702048291,1.4999999999999998,,5.511167661954399,4.352851579789585,10.026418863269134,4.041604117008939,3.1743715008667888,1.580191782355493,2.266962077165752,1.5685626529950656
8.423114248786344,1.1621607001862084,1.0,,4.178274238636914,4.162690535590693,9.205835330244668,2.138260429306028,3.5798642069446376,1.6603835647109857,2.281407047007964,1.755532733102305
7.581016424027385,1.1459446301675875,1.0425354208712705,,3.047347088690014,2.9372528565427607,8.385251797220201,2.6780756005698225,13.032388091579303,2.0431311005075754,1.875810746744624,1.7980997159908143
5.589933102372298,1.1297285601489668,1.0850708417425408,,2.733916861767133,3.15567517952142,7.564668264195735,2.27403307829096,5.178080926793789,2.425878636304165,2.110425683029116,2.239583407126468
4.318762576123805,1.113512490130346,1.7730470549691,,2.7570215239113973,3.4419778016277194,6.744084731171268,2.9675029182574484,1.5660410821474444,2.808626172100755,1.8052128415145576,2.4924827556144264
18.33393932513372,1.097296420111725,4.418030874386626,,2.097096571561229,2.219812331340362,5.9235011981468,3.701948410521344,3.349542747273174,1.4346543415121955,1.4999999999999996,2.24421696819408
17.741801432329954,1.0810803500931043,3.2786872495910844,,2.362303218256369,2.173748619071695,5.102917665122334,3.909433095391417,2.91621951135211,1.4999999999999996,1.5,2.6262970587620136
36.520427977611895,1.0648642800744836,2.139343624795542,,3.0447084729930367,3.043472160469661,4.282334132097869,6.56546629561874,1.969494451188616,1.0,1.0,2.640280762135333
10.733689711310005,1.0486482100558625,1.0,,2.6265799604448863,2.3716191536836497,3.461750599073401,5.846445540427771,4.461546291645691,1.0,1.2885744919745248,2.501745579180608
23.59724893201726,1.0324321400372418,1.1889849522191054,,2.3388779991744246,4.115539035826989,2.641167066048933,5.03529815793388,2.6704717466086323,1.0,1.0,3.263762373329074
23.36059773861537,1.0162160700186211,1.3779699044382108,,2.375332703259353,2.02852223163161,1.820583533024468,4.997385574464939,15.522789595611153,1.579769022227708,1.0582928863018075,2.8233071634070765
3.4750146593921443,1.0000000000000002,1.5669548566573162,,,2.2810419383906653,1.0,3.774641163709248,4.490536227671454,2.0119979848460754,1.0,2.515850143450194
2.206885957888548,1.25,1.7559398088764215,,,1.7720272117899798,1.0,5.338428485124282,2.0234158726213614,9.052964903703934,2.3583244486990727,2.111360477087357
2.245555026196851,1.4999999999999998,1.944924761095527,,,1.960005866784689,1.0000000000000002,6.593389728286603,1.0,6.222135620975578,2.0680098254851247,2.6909770845355165
1.4999999999999991,5.84962413710918,2.1339097133146323,,,2.214895773985943,1.0000000000000002,9.19074987962333,1.0,1.939700767309421,2.3712720828767453,2.7031168444187945
1.0,0.9999999999999996,1.5584926461392372,,,2.214795506706088,1.0000000000000004,7.803600907028074,1.0,2.2463329747684098,2.434113120065589,2.9725592794485443
2.3127043523857385,1.1905266308151603,1.418869484604428,,,2.0013307634219144,1.0000000000000004,8.392141653200717,1.6760865654571175,1.0,4.66391190107305,2.193415233006093
1.7688558777109245,1.2126318714712203,1.2792463230696187,,,1.7564474690105032,1.010685833846949,7.563959159192114,2.6009392684600283,0.9999999999999998,1.612666770977493,2.538897200045443
1.8318145856070616,1.2347371121272803,1.1396231615348094,,,2.053937147695182,1.0213716676938984,6.658294900840128,3.518876377270876,0.9999999999999996,6.60728372950773,3.072337566632042
2.4701832601475417,1.2568423527833403,1.0,,,2.1520450743697244,1.0320575015408473,7.492352932775452,1.748242078582741,1.0000000000000002,1.840525392565057,2.8881101214225
1.9843496708603363,1.2789475934394003,1.0,,,3.2591242030974685,1.0427433353877962,7.533183339132906,1.6840681064095862,2.091242737045824,1.5000000000000002,3.664099937520268
1.3833324999922896,1.3010528340954604,2.332950330595589,,,4.571447428182091,1.0534291692347453,5.497123655162047,2.106103141381213,2.973707498893591,1.5059544835916856,3.3502546281362373
2.6540097712536297,1.3231580747515204,2.034471784493199,,,4.046098622314477,1.0641150030816942,6.303834381341965,1.4375496293468255,14.222682806934836,3.924984817400553,3.3354211381120984
1.4050754481174366,1.3452633154075804,1.5000000000000002,,,4.164086871222346,1.0748008369286433,6.062959974526666,2.064055378494197,5.553183528748047,1.581953084294687,3.359644166990264
1.0,1.3673685560636404,1.5000000000000002,,,2.752949372398721,1.085486670775592,6.280185047661174,3.434887839163319,1.4592928223086592,2.1583100511095985,2.197272378151148
1.0000000000000004,1.3894737967197004,1.3333333333333337,,,5.560313867081291,1.096172504622541,6.619860762139318,3.121600270949006,8.382805006448713,1.0,2.492345096212308
1.5092061249487532,1.4115790373757604,1.1666666666666667,,,4.920544282712121,1.10685833846949,7.630890591165085,2.9738019131147326,3.779211565679838,1.0,2.733613607971519
