Energy_Root_mean_squared,Energy_Root_mean_squared.1,Energy_Root_mean_squared.2,Energy_Root_mean_squared.3,Energy_Root_mean_squared.4,Energy_Root_mean_squared.5,Energy_Root_mean_squared.6,Energy_Root_mean_squared.7,Energy_Root_mean_squared.8,Energy_Root_mean_squared.9,Energy_Root_mean_squared.10,Energy_Root_mean_squared
2783404.789336911,155553.2495832871,348225.2827266658,,,128673.089108008,8168158.739695054,1158426.3104842291,98253.9681368264,15153.72074488571,391620.644193683,578299.0523403534
5258358.9295420805,179175.14022873814,1080083.0354749984,,,92729.68230053468,7771439.132999211,1299457.7949556652,75309.82809401571,10737.321081360951,1540081.0494466294,913082.0770122848
2333235.4343180936,202797.0308741892,42662.386540569365,,,103812.48671343064,7374719.526303368,1276394.8699433818,117917.20644525536,2609.4790315029613,1051382.731188686,976549.151983393
2288556.50976536,226418.92151964016,232722.2976017927,,,111180.07461093208,6977999.919607524,1199377.6829045308,106702.99900186717,17874.127186020374,358123.5841518593,951796.5659970596
3397099.5886179428,250040.8121650912,212456.85234191577,,,107045.5394986291,6581280.312911681,1085567.057814903,137097.55116005268,218537.2710929552,357629.8344293162,1364129.7650254655
3290771.4369619205,273662.7028105422,493182.41118344135,,,135314.75680921212,6184560.706215838,1256639.902813004,145895.2051207495,10791.315762281369,521490.0837423355,1343448.4830883185
17053762.303316984,297284.5934559932,773907.9700249669,,,91297.8332968844,5787841.099519994,1213916.7566695758,196283.9313841256,14468.22839556422,484212.6646194957,1741731.5075966662
9410034.836375374,320906.4841014442,1054633.5288664924,,,68821.08964504866,5391121.492824151,1586776.5316973468,247483.04642378603,14908.44056649456,499266.9341483633,1579859.640183416
1766307.369433764,344528.3747468952,872982.3659365892,,,117455.62980216208,4994401.886128308,1815893.497819975,249714.7476846162,15348.652737424896,359148.002806665,1804390.1080785776
164479.18823004517,368150.2653923462,1827710.855860781,,,186534.5487544357,4597682.279432464,2065085.6120723349,199599.635626318,25831.46269754964,598789.1303240015,1903204.630836456
45870.017598649,391772.1560377973,1853701.6790738115,,,206637.22627689765,4200962.672736621,2171374.8704618174,276948.3163545896,104737.98257455802,549743.9876841324,1980195.6456572288
25546.71615267206,378543.3967196163,1044922.2171538228,,,316670.5466529226,3804243.0660407776,2331750.8259300194,42161.064935739545,300815.1142215163,482669.1301476847,1080960.756391952
17975.786673110248,365314.6374014354,2816689.6036820696,,,381579.578118289,3407523.4593449347,2575318.3386455053,211834.9677193626,261677.450957004,415594.2726112369,1066837.0609274765
11457.32743339389,352085.87808325444,1047934.6759487054,,,129771.29747508034,3010803.852649092,2828319.295631967,195747.4259302028,149672.4205260041,1120901.588470155,1202785.8139033758
16581.77748670578,338857.11876507354,1123074.7853276243,,,331911.9348016778,2614084.245953248,3025038.6024749465,179659.88414104297,37667.3900950042,1826208.9043290727,1144370.9581953236
13088.097369855182,325628.3594468926,1198214.894706543,,,737271.1224301276,2217364.639257405,3059908.6205792627,163572.34235188316,67835.13142394995,716131.9753562452,993461.9527681972
114316.32529992113,312399.60012871167,886520.447929945,,,451720.9465562175,1820645.032561561,3136054.7126790043,147484.80056272334,33522.63638906778,30810988.23447816,1206147.386180794
67851.79970244339,299170.8408105307,574826.0011533468,,,287465.1029213812,1423925.4258657182,3227855.879969739,232248.6116587722,42811.848363792415,3752731.622165347,1124373.2433770995
36123.02765644725,285942.08149234974,263131.55437674874,,,200242.34558966407,1027205.8191698752,3075604.1288219253,990838.4878174444,25848.237247902674,495438.50469235313,1087360.6483645784
181281.71894730785,272713.32217416883,680312.0449978679,,,187375.08733696988,891852.3761554055,2891416.897959909,914104.3398198684,12113.914241689772,530695.7884968267,1180790.914783385
423996.5493162082,259484.5628559879,1097492.535618987,,,488876.74225553696,756498.9331409358,2608652.908726431,565636.0184729644,14817.260103660155,349975.618182382,1074470.4999236166
35316.11342777673,246255.80353780696,472616.9938764865,,,2813895.671163091,621145.490126466,2443459.5321796783,217167.6971260605,48508.93050982832,128951.7245659154,1212083.254461069
18816.91132670188,233027.044219626,24989.4486376538,,,317339.42512059695,485792.04711199633,2378469.945547506,42164.52965380927,146172.26612825715,204877.2614620055,1158500.3491607958
59900.64057206762,219798.28490144503,1045.0803648022131,,,284771.6595401463,350438.60409752664,2382709.4226332954,33276.04223804227,334884.9320796484,374650.024461604,1178552.4572471804
32703.54321191769,206569.52558326413,3266.941187439608,,,122045.7093599796,215085.1610830568,2381386.5799508425,4851.924112063994,2721130.147609042,383608.0852602535,1102780.6876269106
53578.51506561955,193340.7662650832,449.1872451515113,,,259361.6535846108,79731.71806858708,2435182.4475424443,8505.045179455863,5107375.363138435,443152.28871390433,1169079.371242494
26761.961416178685,180112.00694690226,8424.324826027174,,,307327.94569364894,91168.57772330704,2355532.7683643806,29706.38480329712,7493620.578667829,486278.33245598193,980102.5262438488
20199.187071223296,166883.24762872132,2325.3539282793577,,,146859.84431801477,102605.43737802698,2440649.7955421363,37193.40747321562,9205721.544793172,630320.1990608515,1255766.250834711
104019.35714314209,153654.4883105404,5624.194261795354,,,365448.9966441673,114042.29703274692,2180285.199199937,102093.17670197376,9302624.818647116,698081.7389665795,1497385.2816148747
42882.2001556278,140425.72899235945,13351.996900204274,,,210337.05905260105,125479.15668746686,1941909.742203781,21044.21908093444,9399528.092501065,723306.7128053773,1557946.2008404045
124781.66838396114,127196.96967417852,21079.799538613195,,,1104639.4056913,136916.0163421868,1796480.5964529216,6157.618731475054,9496431.366355008,639247.184014122,1524791.655969347
65705.45963055783,113968.21035599757,3262.5241142047307,,,530635.6944679944,137492.80517175514,1841296.121811826,15097.47696464944,13407719.32278167,682525.7573231567,1521598.3110504446
67581.63038639526,100739.45103781665,381374.2606617309,,,559544.9124101648,138069.59400132348,1832068.3762488344,10377.281177493596,5443583.504632024,872325.0478194953,1536478.403568914
67559.07636927359,87510.69171963568,1346402.628089324,,,756581.5686199387,138646.3828308918,2504380.220522205,15811.679896375012,595494.9050711764,747226.4422314195,1410038.2756952671
70008.14596910203,74281.93240145472,199965.79366998744,,,673795.8524291468,139223.17166046012,2745809.92795088,7446.865348017134,63225.26732394426,758688.2063067906,1475849.4971115252
77972.9194448329,61053.17308327381,2297.83171663554,,,703913.1833753816,139799.96049002846,2897119.9294218803,10810.518919950257,7886.672567068722,702688.8780566986,1408398.542941169
60890.76966856471,47824.413765092846,4181.381162874022,,,685688.8136549358,140376.7493195968,2104824.4591937205,71812.8487996109,60194.95434776725,814382.5330586596,1311336.2392169358
49161.09278751456,34595.65444691194,6064.930609112504,,,646648.7553628035,140953.53814916514,2058437.1569549765,13380.209962417835,33445.17242839307,668945.3894700285,1182908.6907276914
45934.409952310365,21366.89512873095,7948.480055350986,,,511100.5879831247,141530.32697873347,2175670.111076049,9146.76141093692,29442.705180714376,717270.3177265053,1149987.0746814378
42459.59511464185,13910.842764560664,26373.36993114969,,,385794.78179032885,142107.11580830178,2471261.449236552,72033.83874714424,64909.95447712584,762622.533245413,1159339.1986300405
12253.325456802895,6454.790400390378,40369.09958181493,,,354438.3506535394,142683.90463787012,2059627.549933991,66646.89180691578,43364.9972387275,520209.67974544415,1080854.7847527305
72431.24874307588,10208.169019348234,27162.0297787962,,,304717.92655943707,143260.69346743845,1951123.6118500603,64235.020672830346,75506.85073462917,558347.3141154324,993846.752441732
15653.50234502702,13961.54763830609,13954.959975777458,,,590794.884157605,143837.4822970068,1980265.0465880933,73638.20801812391,69229.6432829936,692322.2675114933,951227.942419226
785989.9092844827,13388.120066461575,120127.75149558282,,,190917.2222691781,144414.27112657513,1993812.5237322329,50228.236892368535,70889.93879066095,628604.9954151595,886667.2848218427
410217.0523106599,12814.69249461706,226300.5430153882,,,185109.5838832435,144991.05995614344,2079640.949542616,61160.32248597746,62805.1613065288,800570.0336121463,701257.3209168732
2534911.6383531657,12241.264922772543,332473.3345351936,,,159716.63686186855,145567.84878571177,2171154.964511567,39018.18427654157,90024.35231838716,774897.7130842844,718737.6830687253
39936.646905662965,11667.837350928028,438646.12605499895,,,498779.5785828083,146144.6376152801,2217645.002001195,80042.86118555162,81725.96793323415,1940916.0760176328,772066.8091651757
29946.959389589265,11094.409779083517,30817.517064254425,,,2880179.936058457,146721.42644484845,2146998.3880329547,67733.45994808212,73427.58354808115,722785.5834652621,729922.0855249995
48287.39878469571,10520.982207238998,242131.9246792456,,,,147298.21527441678,2048587.5279537505,99953.52224612652,535008.7940774302,1606138.5043922146,745001.8993212704
32060.1336984028,9947.554635394485,763736.2237815907,,,,147875.0041039851,2069753.740070013,166668.92228174992,7903615.698708737,2675274.3510284703,637256.7204806888
53059.65336589009,9374.127063549968,773853.0034252864,,,,148451.79293355343,2087934.382406264,121531.40056978258,4084527.394041061,650633.879209319,713109.0733124382
97540.9040499782,8800.699491705453,783969.783068982,,,,149028.58176312177,2201348.3091346724,99461.02533647334,944551.5838738437,1048081.3291550986,809537.5468452121
78254.37736331268,8227.271919860937,690313.0560093882,,,,149605.3705926901,2163996.053395396,94471.20791877936,30472.18915980207,1808845.442248328,798420.369052267
78796.27756135455,7653.844348016421,1770616.7079005016,,,,150182.15942225844,2344797.934247248,74207.10569042414,43181.47946298918,1603691.5494005189,803935.706592433
409752.33874355216,7080.416776171906,1438004.3744663247,,,,150758.94825182678,2500501.913267616,67827.72104700904,39655.005557019314,780616.067058508,912034.567890126
101063.24437653038,6506.989204327391,1105392.0410321476,,,,151335.73708139508,2483356.8759103767,94812.77903412835,35710.22277535988,638027.7773754863,767659.6582581467
118111.79760396692,5933.561632482875,772779.7075979706,,,,151912.52591096342,2445947.82319508,51381.62630981288,41463.11544911799,1385810.7956869076,936765.050965949
45980.486763884015,5360.13406063836,440167.3741637937,,,,152489.31474053176,2480435.597695882,42804.13006595519,23490.67432009729,697107.3932772623,968713.7940348532
25208.15470959258,4786.706488793845,372631.6788430774,,,,119933.5876075888,2440663.1904617087,48108.61928079938,28994.63584708333,621033.5434477902,815761.8632713006
14472.6401449409,15154.03993096853,305095.983522361,,,,87377.86047464586,2573354.2087733587,74395.67162074259,30152.02473409353,685777.6421840803,846581.9611751722
7457.416247456419,122814.36304023466,237560.28820164475,,,,54822.133341702895,2515873.4629924744,39828.83706803427,20712.11471771073,901368.7152359836,949177.084998966
54019.106225303054,230474.6861495008,170024.59288092842,,,,136732.73652229295,2654512.788401908,49702.49802612968,26693.41899032423,620671.5852128054,921258.2354359768
98635.58002812378,338135.0092587669,102488.89756021212,,,,4643.953415857913,2787230.117668608,96730.4144883068,25199.33979219734,538773.2467581625,1154995.2552669994
70041.81178938673,445795.33236803306,34953.20223949582,,,,5040.287772062287,3109167.810060787,64655.56108321743,29352.605106886826,701493.8175629891,1051290.4932516722
80150.31321095447,553455.6554772992,147773.996900434,,,,19688.108209072863,3081434.6477518207,70645.53756833609,57522.86174601013,579600.3350386242,954195.063170004
1115050.36597483,661115.9785865654,254911.3438702121,,,,34072.24453786683,3002758.223096362,97374.40486750574,24924.792376165457,1002648.4528764538,855004.1591257713
33313.59379210527,768776.3016958315,362048.69083999016,,,,32321.632455622555,3108395.6878482937,23993.330538798524,37799.39869786456,730415.3295556891,934434.8958323192
19361.99389857793,876436.6248050976,469186.03780976834,,,,52612.126129178505,3037141.0064335503,233171.93746414987,28543.885515789418,1867298.926306856,869247.9172342699
12523.388915379535,984096.9479143636,576323.3847795464,,,,4813550.944734697,3121072.290703145,1100582.0803470053,146364.69311275936,1989213.412551919,839036.9015317003
20240.27827553738,1091757.27102363,683460.7317493245,,,,917950.2332920932,3303544.181007672,19405.92875154739,32078.446299701194,465885.6551105066,780614.3640878372
23953.20621710519,1199417.594132896,790598.0787191027,,,,192029.4058675849,3261157.728163154,17570.584329675687,38846.934955904704,2157467.093669225,811037.6039014114
120929.63288538692,1722829.2569005103,897735.4256888807,,,,260958.27850081387,3236749.0146596464,15379.303467852204,40709.38740819462,659561.3817159389,628957.3815916502
13020.68415744492,2246240.9196681245,1004872.7726586588,,,,187175.1329247957,3123892.896689711,40359.86324531413,42380.652207087136,1204890.591720315,592322.6367340406
23031.718135865147,13616008.804891376,1112010.1196284369,,,,171927.77749831133,2920396.1775291925,30603.19060771932,53788.686090871975,982127.0369664016,541296.9959019709
14000.4175750386,5928437.955997298,1219147.4665982148,,,,89661.31776304475,2990826.6291945493,11980.798613217312,63778.30622731604,1035106.8422532132,792941.1732650204
68869.55270123418,2662037.1651165043,2289803.375272706,,,,16686.737613834615,2933047.156291173,22150.684925722973,82162.24134034391,2710402.1329879244,784485.532880452
1767286.481881506,6894734.997753695,3360459.2839471973,,,,15198.48178007895,2519048.192119921,16644.437161726997,86506.95310170624,4475677.248018222,801656.8510169354
10981.88674361942,11127432.830390884,2431208.7844854025,,,,12647.25634055325,2296926.788548079,18334.06468303334,87281.66448727259,4621204.474033599,722039.450749127
37182.021568495344,15360130.663028074,1501958.2850236082,,,,39865.90919907422,2499493.7963339887,17871.192253781057,203555.39147047047,870407.9252029908,636868.890971741
1734489.017816021,34499218.35418625,244972.8870727,,,,34404.2104269573,2424839.977618554,11094.68153717459,81731.66531336127,5436509.755294956,554311.588726274
49061.93302104023,4927244.157007216,4935.0592573501945,,,,22768.61076009337,2253439.7481667544,15243.649543006482,73168.493762551,,673928.3909953312
64970.80424603564,2945835.4050220046,14183.31066059123,,,,39551.70321739096,2185116.528037648,15601.93536168282,70666.47506089215,,561083.9008790404
115529.11347026203,964426.6530367932,18445.898108315083,,,,3258706.295846378,2518324.1864201254,13030.823598833022,62759.0613648131,,652048.7002380245
137658.6882188814,168981.6578845848,9277.91019774271,,,,85861.16397890128,2348808.358928788,14592.304833274784,52916.16663956644,,902236.1530153058
51310.86268794116,1482792.9988515598,130134.7285887882,,,,39719.76992218897,2437671.67227169,20102.419628705145,37412.02695655077,,511347.1985018409
147786.70097788845,2153225.617861842,212142.012034708,,,,52848.41061140869,2438504.340774224,19119.21337019575,88330.41144691574,,555067.7071998769
55067.71788579041,335186.38551291084,370728.37289599935,,,,82706.87314783072,3047228.470216257,21764.542793807344,915031.3953883896,,599979.439246981
63716.52846203518,71911.06150495102,1754184.9022844925,,,,219690.7747066065,3322941.6758217574,18591.71595485376,208206.0967204602,,614610.1963429276
39955.84074371072,2998.8357478179137,7187734.583871556,,,,62388.02511179574,2755262.816341801,8929.626750477859,78251.76905726112,,590973.9278101869
29948.85913557948,7744.947116292673,5630079.134650147,,,,39541.58197669327,2587632.13692287,17683.343590389213,835940.979579481,,619116.4082914774
71395.79567658369,15997.18097491966,4072423.685428737,,,,19510.9061908704,2544217.0618418218,23607.23729191188,660697.0301986503,,612309.7842921672
44547.98179227177,24249.41483354665,2514768.236207328,,,,60407.266048260775,2650438.1180687817,9746.191382776868,508840.571221027,,625202.0783065953
44342.54247010548,45362.398057678656,598884.3599001227,,,,101303.62590565116,2784606.4877901203,13809.554142397968,429483.2918822884,,635713.9696900944
25132.148079100145,139829.9462243261,343733.56279572035,,,,142199.9857630415,2980227.1668870435,19642.29776457785,641248.2325451354,,720841.2732582659
373104.8471060869,601678.0639149488,417707.7617651025,,,,183096.34562043188,3031020.088484599,35083.04183508466,660641.5557989123,,770499.8801654052
141232.00410846245,1969333.496687654,164928.69388885418,,,,223992.70547782225,3228557.3830348714,7046.677931216998,347951.56005303847,,798612.694431745
14259.480576741264,2564776.2571422854,176267.85288614192,,,,264889.0653352126,3245177.6885790173,16305.780738733043,427736.5561276447,,776195.2143341209
102299.96821191184,916382.7612681632,828507.1110323735,,,,305785.42519260297,3344168.1876637093,107026.44155608624,422683.2450121537,,563817.8844934066
75258.01350253639,63013.25753483454,1478157.7600919304,,,,346681.78504999337,3294072.630750772,125822.6723216644,59234.6536326994,,555175.2368586981
32639.75531381244,60090.86636655442,1512536.8390910437,,,,387578.1449073838,3326807.2630302347,23130.14060388466,34254.00649442908,,478830.76472271583
124205.55396447444,77362.11990308545,1546915.9180901565,,,,428474.5047647741,3351952.267610881,98651.57476082692,42939.80916747992,,476504.3625035572
113114.26868468145,94633.37343961648,878087.2559700932,,,,1129409.842065537,3414664.6082186094,18134.782197135803,36339.21525497688,,454623.3805262891
88199.34800626256,111904.6269761475,26476.541917962582,,,,1830345.1793663008,3234773.4782009576,17096.1117700577,27779.537695624647,,1207251.8287082957
40164.98381960319,129175.88051267852,35290.808183269146,,,,2531280.516667064,3309440.1541833435,26549.31173935209,12397.950796000528,,911458.2163598252
56609.87770059763,207988.34148924387,192264.64525345,,,,3232215.853967827,2990035.189066186,20505.96330502476,34628.23479314742,,928662.9317548994
108378.1120591077,457322.5856316292,166115.64631236249,,,,1352911.1106077707,3586782.3591243443,233070.21734439727,36725.28457143173,,896853.296194556
43922.86351060993,1759600.7845011544,2535752.8304543905,,,,1314525.745189053,3904228.784896304,280686.45225933375,36977.51582631349,,510964.4672189481
74236.05525799557,881747.5100796251,23107.03276495096,,,,1276140.3797703353,3162904.8114956496,120384.85224809636,21993.04799295197,,768833.4223869385
13983.79061295932,27347678.21702016,144683.59083349476,,,,864977.1298216265,3529477.811423062,166860.50868543077,7241085.070815041,,2574283.3017299483
73282.92655390252,17158303.660003934,13357.81278549458,,,,453813.8798729178,3394759.798081872,280363.65422917577,109092.30523231452,,1355248.6948206443
111109.37429483733,11861319.55928247,11911.11634657056,,,,180748.38994337307,2997138.6308379183,372687.6488686769,62022.391879245806,,2911934.4700585715
58846.0953459481,6564335.458561007,692658.1503052528,,,,98415.7386291537,3201691.4574767603,245657.4383645194,316572.78363543726,,2014320.3603912164
75955.14140005001,1892409.4314244848,468008.8737965576,,,,72960.36699338029,3123648.731776602,161864.07991706132,57217.75332921076,,1536405.9418136347
41893.91643456824,9392415.19600366,5829576.810090569,,,,47504.99535760688,2945581.711366881,172735.17017471322,47919.370031776125,,2377035.1705814307
357873.1412674226,16892420.960582837,6935249.322202019,,,,153377.6723388697,2941982.8567746663,199312.02125184823,66816.92260277011,,800636.5170938551
15583.598847667645,3613948.7783699576,78460.60946353158,,,,510100.91504913993,3052745.4438921576,312960.70127539046,59204.40044522393,,521683.66192569456
155390.5059290004,511544.1029842143,54401.60730461005,,,,866824.1577594101,2906423.73059588,316604.67184669845,199650.0069985421,,778641.3494943677
126384.2491057844,11945.773363292015,20880.57343725653,,,,1223547.4004696803,2901726.873368465,279803.4700466495,64813.3080848987,,1379916.8465938992
97052.05264943565,6827.637141331991,619366.3617651449,,,,955986.054913512,2753289.848259702,238227.31887491763,221657.19448699048,,1766268.2237731607
40947.57441313432,76616.15522761026,177014.27529108588,,,,3078391.230420227,3563644.81986553,286486.2293027,62987.23587906443,,873492.6682583904
37645.54274995482,54187.00163998065,351803.0164124757,,,,5200796.405926943,3768771.889327884,383645.3186353021,164699.38992107005,,1640278.2364485392
9330.462645544323,31757.84805235104,355090.0426274436,,,,7323201.581433658,3632784.483175787,287046.22662496887,201607.36707676903,,2280558.968810444
12982.098130171664,9328.694464721431,907473.8855301824,,,,9445606.756940372,3961772.949970508,412930.8699098521,58841.94062824138,,919325.0387720184
24339.68018842944,10895.95136671375,1097409.618629922,,,,11568011.932447089,3770946.293778083,341910.8472228134,69089.24952843176,,1696743.6464716394
50207.93970265836,110649.52446688022,1107792.079202422,,,,13690417.107953804,3634994.693099277,308419.19347143866,61289.41113992637,,1669789.495263744
43162.6453628985,370368.4186250274,13798941.50302718,,,,11664800.714936567,3576169.2641882664,296134.37292228785,94026.05156201209,,724834.3997411502
43263.67808309489,630087.3127831746,,,,,9639184.321919331,3293327.278068092,408535.2186134527,139160.0666360491,,955808.763445914
42842.58536839192,288806.9907620572,,,,,7613567.928902096,3252465.796225017,292701.5771283822,363850.8951602939,,973977.601520308
67757.69268356974,4147189.901151952,,,,,5587951.53588486,2938642.7635773765,211754.7491412653,192852.55801667497,,1120854.0789311691
81497.8076460498,851643.4340258689,,,,,3562335.1428676248,3043036.092576792,415141.97892815,61701.47544843001,,1607593.3503175548
46875.83393685066,1247937.2875023754,,,,,1536718.7498503893,2849069.2774441964,305978.788891722,208334.45961709213,,688155.8766563883
152523.64164858163,20401804.161232863,,,,,1359875.159733935,3131389.6798892003,145688.56926766894,133496.75907707858,,1341267.7361598352
34143.715187160655,14217136.202594891,,,,,1183031.5696174807,2879433.129601414,350123.5789028402,275187.65462592297,,1683074.3996267845
343631.00918449217,5149917.756091299,,,,,1006187.9795010264,2800805.6322181844,203784.65393508587,167275.70755529287,,904983.7594733124
101305.83427733828,170164.56681736204,,,,,829344.3893845722,2788796.163317912,200136.8942888704,222514.59187434675,,1464126.3010297664
1026888.6558207936,12145213.24136429,,,,,652500.7992681179,2691292.6066958345,80915.57983603081,198381.4934464366,,3801535.237119063
57295.36785734485,1481401.1738128634,,,,,475657.20915166347,2745470.0294848364,62406.97826572279,397009.6162184824,,1448635.860847068
163630.64284218816,10500910.5556206,,,,,405262.8019852687,2702345.655973601,330643.074773175,92170.71861252729,,1179935.7879782836
10861.945608056738,33932.1883206399,,,,,334868.3948188739,2655577.393957756,319786.51565079135,111139.71956046374,,1111565.802256534
82799.69107998455,4393748.142137494,,,,,305452.37215891393,2758449.248417245,356421.575994754,255956.7345183441,,956403.5110120424
140866.48646608743,69093.80638765299,,,,,143651.83033101313,2941682.802975328,293391.3728125039,594697.4941496754,,1116756.6743031582
65555.9438861935,450132.11072647694,,,,,161961.80783994042,2640446.6996075017,84443.62146314493,1013824.7022027113,,1472063.2488068538
68515.34234232103,1443047.9887467253,,,,,155520.0544836385,2574306.175835012,108508.18538882,1173581.0887233044,,947604.2600141516
116955.08132904944,1606075.5340077924,,,,,149078.3011273365,2508379.217509418,290715.8111049649,643300.0584891458,,1041415.7904972844
136827.27367567335,168151.25256508426,,,,,79398.00253653151,2514366.331020683,280271.8380125413,1089628.3495343046,,1412251.9001284738
85920.14081345552,860478.4835715386,,,,,9717.703945726516,2422500.139026205,206111.4385416981,532683.6855881801,,1292343.7435234473
67704.32080919335,120052.38331089764,,,,,34657.21032798646,2151179.371786956,278473.6773675475,232515.04212382543,,1329803.6404069322
67102.86563527078,3157754.366630652,,,,,40213.58628003315,2163224.034873466,356865.5155259191,445206.07413266576,,1410111.312954281
300343.27468553366,159157.44256555266,,,,,50710.900801610704,2288871.5177282672,311211.8937976266,470369.58258859575,,1366637.3495780218
43118.638599215024,,,,,,61208.215323188255,2349296.893170104,340921.9000207361,217761.7375634921,,1351167.4009664585
100742.3580816404,,,,,,71705.5298447658,5260932.970730892,231764.9259276047,329347.4281618624,,1359610.0702046256
327617.7500324254,,,,,,431965.7308694592,3789973.083175922,127419.98992461116,385363.7075775183,,995250.6861627406
4557787.056637561,,,,,,12902.15706252374,2505837.050619248,441434.1168991741,888551.1329101598,,1418421.0844429666
79857.50079527842,,,,,,109558.7216287574,2280887.467034931,250942.7275874024,668030.3546680346,,1479267.5393864838
736109.0547806306,,,,,,212336.83609790943,2257408.8015395585,187553.4329626484,1373349.260783157,,1372976.8621950883
217101.6822421869,,,,,,120281.8848300002,2250029.5144987684,232947.0154062232,1849339.7847641904,,1723065.2655249557
529486.7197877476,,,,,,158004.3849829553,2362767.844552531,320218.54535978776,1792531.3483543897,,1839493.35080112
2496987.273206397,,,,,,83854.87253781666,2536135.536359424,411328.4793755845,1396154.5280791672,,2021038.9240611987
145776.73059264777,,,,,,57958.86748105652,3278606.51975034,330035.47295154625,1421140.8399183615,,1826446.238369675
722039.0235834377,,,,,,19523.891945517524,3332575.165090352,355812.43319018243,1231826.3656518145,,1634717.6083308633
198682.9351822004,,,,,,26734.457562231262,3171823.8266171804,331945.1959639973,1179936.047674534,,2011009.193207172
1835328.788359476,,,,,,19044.145796868976,3936920.6703851935,193709.56258711388,672432.8474035331,,1867191.38367344
2467256.876678961,,,,,,41707.8606349944,3687426.1762002273,159867.85401938664,803566.7767658595,,2208002.7810864653
3981397.041952799,,,,,,1133503.5758474148,3358166.6952208807,241327.21410873008,598625.5964417807,,1788339.1629758377
,,,,,,2934265.097301462,2897778.135722008,98427.96128214712,3301736.392852105,,1441310.8177353712
,,,,,,5511851.266749679,2937007.0722912285,176201.66438647595,2496136.2364336667,,1773977.1267862872
,,,,,,3776815.523184222,3147434.790226536,71590.65355936676,2873501.5977093377,,1484860.8848058162
,,,,,,2395768.157232741,2320297.2205878804,107957.5545125227,2044940.3272379744,,1955928.994087616
,,,,,,1014720.7912812592,2988516.497798921,176325.15434347768,452370.8357308716,,2934904.816529997
,,,,,,231814.863356838,3277136.576892129,204583.962159734,2448884.241949402,,2990688.64923038
,,,,,,208692.9580270824,2817990.6473422684,177022.06233625827,373042.44828913495,,3484354.1647575963
,,,,,,214185.1983525656,2789440.5692253094,310009.86663438217,422404.9922571594,,3012353.958861571
,,,,,,179532.29855140726,3039554.2506377944,214302.0985217193,328395.14517520607,,2474203.229046979
,,,,,,133215.38590064883,2923256.517801229,183897.08906203145,536769.0359775207,,2572320.408117766
,,,,,,141993.1598816808,2494784.9212802025,227056.27533052184,561503.0080708822,,3499527.853332979
,,,,,,158844.92468232854,2549159.296307924,270608.12057101337,862614.8567446894,,3583673.862358409
,,,,,,175696.68948297628,2679971.511123176,370077.9568480709,928824.3384567414,,3189488.8972270363
,,,,,,192548.454283624,2432915.6596873943,531739.9178856954,919490.4175607288,,2489723.300324963
,,,,,,314619.4977621656,2681584.0825743047,365761.4956531297,696887.1072564531,,2427536.772206247
,,,,,,1613469.1370582064,2862429.155542026,231010.0333198062,824531.6758630377,,2362193.723793272
,,,,,,2912318.776354247,3132146.0420571,246738.18675343657,635313.024336916,,2135873.507540478
,,,,,,5094191.140567137,2847275.094395362,203937.5266229572,757526.0350950285,,2321229.088733022
,,,,,,7276063.504780027,2775062.725123028,83450.93256496203,756517.3350825048,,1663564.1581300937
,,,,,,8171567.691642217,3114363.0113013163,356928.8328792701,645881.607705829,,2411314.6533794324
,,,,,,3403518.539230218,3049319.3267007694,349552.01308474474,538579.8909721706,,2562163.942200636
,,,,,,2441073.703344514,2756698.387182244,280648.58026809624,609942.9835690479,,2742592.6443003407
,,,,,,2679896.709072051,2569643.5709860204,376313.3477440964,834248.683123222,,2132485.331925393
,,,,,,2918719.714799588,2724340.268711554,526379.3037914146,1384627.1843104926,,2197253.8366912035
,,,,,,3157542.720527125,2929710.442348869,321748.3834643801,1040849.4987130184,,2082447.424733636
,,,,,,404336.5302535232,3156349.383815342,307999.392916332,935224.384496999,,1641014.4613822186
,,,,,,9858.994534542098,2906574.8780671875,387966.2843082894,1195803.7981071733,,2251837.4965542094
,,,,,,15107.189081276005,3350804.8930292577,458333.2148080213,438984.19531794486,,2108276.4583964865
,,,,,,89030.38818003549,3159743.945174766,306414.64009083534,1208425.764695459,,2079648.8259920843
,,,,,,2243567.8168158904,2929647.7208873546,422455.8004712876,1023858.5246792207,,2052777.0217438368
,,,,,,2250696.3257704605,3510665.63156815,312557.78015117056,1128371.54261341,,1872655.51650946
,,,,,,4644033.149338251,3264590.8236781578,282834.6739020175,939825.6653596638,,1693968.0626902997
,,,,,,1484631.0895172236,2680761.0126412245,395378.87173794257,1382259.240695597,,1603734.7321761216
,,,,,,938209.4739660776,2703680.3074116576,419869.1808330392,1294108.5065128603,,1698417.556808993
,,,,,,779807.6436758931,2614252.701941562,462672.0968271524,1133074.7534130882,,1805116.525959952
,,,,,,1150846.481013553,3002629.4684328386,482895.7740516503,2050319.0632171868,,2267271.751317568
,,,,,,2069654.9145673348,2926785.876927118,573738.7256789476,1049760.3023732756,,2669811.9839723324
,,,,,,2894133.2576365927,3024378.1742458823,433423.8999140085,595397.5485847652,,
,,,,,,1624337.36614314,3439165.696043273,191590.29018102447,924604.9252361387,,
,,,,,,47061.28373938394,2919608.8445751667,144021.17110021628,713530.7673484347,,
,,,,,,891460.3152144885,3113728.670083436,682079.9419944304,307065.3442759393,,
