RMS_Crest_factor,RMS_Crest_factor.1,RMS_Crest_factor.2,RMS_Crest_factor.3,RMS_Crest_factor.4,RMS_Crest_factor.5,RMS_Crest_factor.6,RMS_Crest_factor.7,RMS_Crest_factor.8,RMS_Crest_factor.9,RMS_Crest_factor.10,RMS_Crest_factor
3.1383385243992103,0.4933836994806964,1.068282551744437,1.92599784141653,1.33559024054181,3.695957784263591,0.8596375051109372,2.676472678007788,2.441939699884972,0.9409204748005064,5.490030237257924,3.5887563660523587
6.6735217270690175,0.6428881261484396,1.224937846853411,1.1867031477929024,1.3270252769559208,5.047686344697913,0.8646429919827907,6.148483902290909,1.5108014429148604,0.9560886853609436,2.811344398220932,6.901622553526868
2.0541213958152293,0.792392552816183,0.9868271516877204,1.015079659089592,2.480840306617694,4.69945931525517,1.6578346729688764,3.3067418153783743,0.807260517964115,0.9712568959213808,2.6721564675274667,5.421375227231647
2.8836282897304093,0.9418969794839264,0.7353641441623995,4.428399954671404,1.5247953781685462,3.244315338345136,1.6987075071622806,2.844954455533619,1.8481580299671208,0.986425106481818,1.9658018375918804,6.230460614821086
2.843382200773904,1.0914014061516697,1.1935698051614096,-0.6655235868012838,1.4086078328440297,2.5190168909770403,1.739580341355685,4.208778580881705,1.101596049951949,1.0015933170422553,2.0300594314535574,6.136866161129323
3.26166721302411,1.0736506832886124,1.168127604683341,1.6886853838259304,1.2924202875195132,-0.6890593597313847,1.780453175549089,4.216022790248164,0.9147026402039026,1.0167615276026924,2.80914480594735,4.476479313692749
2.587623411059212,1.0558999604255548,1.1426854042052728,1.6785510034243938,1.1762327421949967,1.5929508322993209,1.8213260097424933,3.526919270413196,1.3013814895347624,1.0319297381631296,2.8951020799923937,3.7338464117693726
4.229845363778293,1.0381492375624974,1.1172432037272042,1.3665635954512645,0.8401284444494221,1.409203535184998,1.8621988439358976,4.224981816419416,1.6880603388656223,1.0470979487235668,3.4721763797638663,3.232746534729509
5.626074639498109,1.02039851469944,1.0918010032491356,1.3200188534819035,0.5040241467038474,1.2783903797780662,1.482884366162612,4.941029487014943,1.391587797330786,1.062266159284004,3.683491092753125,4.445005224992955
3.944653639377364,1.0026477918363823,1.066358802771067,1.093581079039918,0.1679198489582728,1.1475772243711346,1.1035698883893263,3.7052180071576064,1.054308893711701,1.0774343698444413,1.550568457213627,4.340577712334594
3.0127898700097053,0.9848970689733252,1.0409166022929988,1.410654235047688,2.180000190420352,0.3246920036841545,2.14765290158148,3.477405988818313,0.996388902930776,1.0926025804048785,1.8379046593239703,3.748389974416902
4.560350651643002,0.9671463461102676,1.0154744018149302,1.3450464424082218,1.3688875353775654,1.1123120522495775,1.5157150273199569,4.505360751197321,1.7938067995298983,1.130335044905154,1.442700461323388,3.1524636408428752
1.931963295714057,0.9493956232472104,1.0215984793925854,1.4644138522245935,1.4862437331755878,2.3977356630021656,0.8837771530584333,3.0894438744552497,1.5616986330614475,1.1680675094054291,1.35601730629132,3.1581409886768945
1.7873611496922932,0.9316449003841528,1.0277225569702404,-0.9298339258122784,1.6035999309736102,0.9203043855453702,1.591974119597486,3.780794563331274,0.9860310147774404,1.168413612226689,3.502621200000076,2.768713971715083
1.5489499082001732,0.9138941775210954,1.0338466345478956,1.4545435670103866,1.7209561287716326,1.011660805434207,2.3001710861365385,2.9528454191938502,1.325847580691477,1.1687597150479487,2.967994114953681,2.876046671061732
3.1545062840799925,0.8961434546580379,1.0399707121255508,1.7207922097383672,1.0946896822267524,1.2167132494095911,2.646709632314116,4.032002656774278,1.2355959863229782,1.1691058178692086,7.413744552305465,3.2645400240234625
4.32089518620517,1.1616892092178723,1.046094789703206,1.996502838853916,1.4087604243289131,1.092375551919006,1.2324532511954118,3.434150298791056,1.426142202298969,1.1694519206904683,2.799205267942319,4.760287006032427
4.131962717394179,1.1344366839379076,1.052218867280861,1.544045642227018,1.0452492374240068,0.9680378544284208,1.226705191515667,5.031321802527499,1.5718080460700408,1.1697980235117282,1.3710116083105706,4.422573403414604
3.9227065694446392,1.107184158657943,1.0583429448585162,1.8117089138520093,1.400700308321084,0.8437001569378357,0.4080663828918822,3.48575084197777,0.598685292042224,1.170144126332988,1.595547758461081,4.20432498158802
3.861800265201817,1.0799316333779785,1.0644670224361714,2.098925109956365,2.9852245643038784,1.1106720350254886,1.398885861146787,4.193881273316417,1.0686021169740798,1.1704902291542478,0.9295281044268564,4.304404366613601
3.0655510553507206,1.0526791080980136,1.0705911000138264,1.429371291299627,1.3200494709694857,3.334903864752109,1.316137489962954,3.665092236148234,1.423829999026493,1.1708363319755075,1.799504408024226,4.602952473152573
2.9559971100988407,1.0254265828180489,1.0767151775914816,1.7379412609265237,1.6043273612879263,3.0184768593633384,0.7903205622599917,4.049859377333112,0.8614935511517632,1.1711824347967674,2.142774605580735,3.831355942606183
2.0708830072351985,0.9981740575380842,1.2901772668543292,2.04376987135195,0.98762092222834,1.7815017294680822,0.8339924701691294,5.736579390682763,1.3670156383037122,1.171528537618027,1.9478916660542345,4.36753243363826
2.51810863237563,0.9709215322581194,1.3033995412879729,2.6702735023470785,1.2081540173490175,3.1070991726303654,0.8776643780782671,5.026446476642389,0.9821674658737216,1.171874640439287,1.8079031749905887,4.241411236314656
2.560972992307188,0.9436690069781548,1.3166218157216163,2.729162118563158,1.366780748426304,2.0490694556041684,0.9213362859874048,3.043242075629029,1.968907144779129,1.172220743260547,1.978118173998596,3.3293773138786764
2.511913661930438,0.91641648169819,1.3298440901552602,2.4767213582485,1.219488288293616,1.7241514127558093,1.520874133445762,2.270241822260047,1.4047571358144302,1.132324647417328,1.8059052584460065,3.233023974705833
2.606025770665645,0.8891639564182253,1.3430663645889038,2.729946110982922,2.6247121128398603,2.7678356934534447,2.120411980904119,3.5523420959406504,1.9060555376464352,1.092428551574109,2.876763176245224,2.829233650895422
2.73188849009822,0.8619114311382606,1.3562886390225477,2.4052640119226645,2.739415811438328,1.96801107113264,1.8998654075194623,3.296743831352375,1.1682360754820849,1.0452608903588547,2.834450468597611,2.839190957151819
4.535198993599372,0.8346589058582959,1.3695109134561911,2.525792427013576,2.3789919548976286,2.42342261830193,1.6793188341348058,4.839585322595031,2.815652884242412,0.9980932291436004,3.0907824881973363,2.5676928424030603
9.12933537974075,0.8074063805783313,1.3827331878898348,3.220848685517339,2.3999481318975087,2.538211709412628,1.458772260750149,4.775575537489625,1.1403264443138492,0.950925567928346,1.9599992432313496,2.6060884224214824
4.98370725471637,0.7801538552983664,1.3959554623234784,2.383382817371277,2.679880271008253,4.453747764887064,1.2382256873654924,4.420517813297205,2.219120809851345,0.9037579067130916,4.339396091106298,2.233686926771625
4.650114144424062,0.7529013300184018,1.409177736757122,2.403832033715665,2.463715499557544,4.220362507672335,1.0176791139808357,4.173568355892933,1.3728075129163535,0.8565902454978374,1.09784974559466,2.762853508172848
4.261133909183681,0.7256488047384371,1.36346016619228,3.2937456586732696,3.174710183055015,6.250272115866788,0.7971325405961788,4.480624502388601,4.01963601762895,0.809422584282583,1.829294514505336,3.198568121256084
5.324597126928001,0.6983962794584724,1.3177425956274382,2.753965214399976,2.2415304704820653,4.653538638712376,0.8075078990582569,5.924788819558931,2.3460499688200844,0.7622549230673286,1.7787020422181292,2.7534714289516806
3.910849864895907,0.6711437541785077,1.2720250250625962,3.211573034655559,2.549540014843858,3.303956973445294,0.817883257520335,3.7082017816954553,1.974922860768757,0.7150872618520743,2.697714043672616,3.6906619262357294
4.002216349697951,0.643891228898543,1.2263074544977544,4.288925606383195,2.5253443331519696,2.935212348614567,0.828258615982413,1.862640024210268,1.611866762064167,0.66791960063682,1.657206854365172,2.8600176363794625
3.714341829778997,0.6879766455210609,1.1805898839329123,3.6670385655063606,2.675784828787356,2.170881980857733,0.8386339744444912,1.7253698215011717,4.105496010460399,0.6207519394215656,1.7002191763085324,2.624990468569021
4.31171216274054,0.7320620621435787,1.1348723133680705,3.762103171248521,2.806129394808882,3.707823976405937,0.8168336006040505,2.298307466160604,2.3384887313996723,1.0413548166892723,1.9867877547863304,3.14097956135472
5.478819726185397,0.7761474787660965,1.0891547428032284,4.728157693627358,2.678595337634771,2.024451296366542,0.7950332267636098,1.5497591267751996,5.628724112986991,1.4077324200306534,1.6177111915886289,2.532117400245941
4.252593787368032,0.8202328953886143,1.0434371722383866,2.101307786295932,3.2313553827882298,1.4815428497735286,0.7732328529231691,1.8281970322156529,3.2454507801476025,1.8427924400387352,1.8388884570399768,2.858671128520234
2.398651005802461,0.8643183120111322,0.9977196016735446,1.977001802860312,3.3074793651875707,3.718870274999487,0.7514324790827284,2.735108223137746,2.2878807135861816,1.463111120252633,2.346569745538934,2.508624554154798
3.830956883019854,0.90840372863365,0.9520020311087029,2.9144937838075755,2.449246342656916,2.6376740907973444,0.7296321052422877,4.0890290044159885,1.1233316508393,1.0834298004665308,1.817092272186414,2.2551902260212984
5.184261201111797,0.9524891452561678,0.9062844605438608,3.5246328642623124,2.6431740201552687,3.2326901547568974,0.707831731401847,1.0621665344171938,4.329237316157215,1.1152811303404628,1.6603330110613737,2.644215365258722
3.7733165948328256,0.9965745618786856,0.8605668899790188,2.504224738553442,1.93511055251104,3.4690904558644515,0.6860313575614063,1.3066071521516796,2.2223038261299126,1.1471324602143949,1.545883354895211,2.390025223136895
3.947639143695511,1.0406599785012034,0.8148493194141768,1.9728949063820949,2.2642685892302152,4.209784561710353,0.6642309837209656,2.165370478132369,2.5004226939739285,1.178983790088327,3.0414836736514066,2.1184981349561616
3.827832853960742,1.0847453951237214,0.7691317488493349,2.555640872957212,2.6727141119402003,2.648214999926139,0.6424306098805249,3.0241338041130588,1.1501198714860383,1.2108351199622591,1.9546837167580693,2.38471369253762
3.81088181301318,1.1288308117462391,0.723414178284493,2.4268596298365326,2.6885459345502425,3.138346174030188,0.6206302360400842,2.690861063432376,2.310384862819489,1.2426864498361911,1.303468630139467,2.383014468907805
4.940219944863583,1.1451969320129396,0.677696607719651,4.180186832897713,2.656308811329632,3.610800684733501,0.5988298621996435,2.311118684594999,1.428014984235631,1.2745377797101232,1.6544495057969617,2.392509833129521
4.4218497254207945,1.16156305227964,0.6319790371548091,2.5006181056326686,2.739091033571208,3.1284850377266995,0.6870037124872977,1.8669811673059813,0.3066903405216055,1.3063891095840552,2.295468014721702,2.217172720268616
5.308897732238981,1.1779291725463403,0.5862614665899671,3.044138748547674,2.903743351506098,3.4549179394190985,0.7751775627749521,2.868397747701466,1.466997283633035,1.3382404394579872,1.93930105609052,2.295476143128797
5.087242836670836,1.1942952928130406,0.7728758485276468,2.99959634663254,2.7486015773176526,4.574544476571751,0.8633514130626063,2.781439639074164,1.5752624148798529,1.3700917693319197,1.4111841987200835,2.314619893352145
4.198123506230443,1.210661413079741,0.9594902304653264,3.182218404317827,3.123382445547616,3.2949279052079774,0.9515252633502608,1.184306882262258,0.6889428888203788,1.4019430992058517,2.0243075739713183,2.1604989951298954
4.004073299264616,1.227027533346441,1.146104612403006,2.653146002697376,2.4286333805880305,6.396481024608788,1.0396991136379148,-0.150755383607573,1.206390226676847,1.4337944290797835,2.8372544316506247,2.190582199464953
3.159431541689466,1.2433936536131418,1.3327189943406856,4.710724740634608,2.653475821935762,4.724941275429887,1.1278729639255691,1.210147113478353,1.1852237301473565,1.3182327449119824,2.356002343601626,2.510600603348796
3.4898782637908723,1.259759773879842,1.5193333762783654,3.5526560902680417,2.702175372672297,2.4076345018210192,1.2833019703079085,1.198968743660198,3.6684521769739584,1.1638914457622915,1.9244489600661616,2.611976033120484
3.5350436183752643,1.2761258941465423,1.7059477582160452,2.673180226674714,3.0198027360487094,2.4472240949783712,-0.1071621373789027,1.5332201687189506,1.2325254452170633,1.009550146612601,1.9220605039736016,2.493594778855908
3.2398580380554227,1.2924920144132428,1.8925621401537245,4.043884898700789,2.505965760307938,1.9090079318684947,2.5382166553681387,2.0419180540323687,1.3437095083988992,0.6152512055915202,2.712637496288986,2.5539664877756416
3.662704241547696,1.3088581346799433,2.079176522091404,4.05650688574053,2.87010506245117,2.4855920671672744,2.1976480817540702,2.650732751631495,1.3956631393763077,0.2209522645704396,2.280784972074537,2.635207678225416
2.418820417426032,1.3252242549466438,2.265790904029084,3.4018370845560337,3.0584056029359385,1.718793619601375,1.2913728915806613,1.4577814890838978,-0.6772109697118129,-0.173346676450641,2.223052429796588,2.6377589041900125
2.6235095467272807,1.341590375213344,0.7963368329936178,2.5467232004752343,2.41823988702086,2.6089791262711186,0.385097701407252,3.238450766491113,1.807544823590988,-0.5676456174717216,2.183095458191328,2.574357046301369
3.1809922375664925,1.3579564954800445,1.5116240322503682,2.3305115533613745,2.388053064434607,3.13696114143209,1.1615186440952467,2.996209512154272,1.8752169601625623,0.3343165998208327,2.566099506622388,2.784559300615577
3.2976833620666546,1.3743226157467447,2.2269112315071187,2.6455034322681072,2.224068037227612,2.7041042610350186,0.7666131971940046,2.41578682572045,1.3521617120293243,1.2362788171133872,2.6415872519837937,3.046910439339319
2.590229386865715,1.3906887360134452,3.813063682966373,3.154046859622414,2.4101340409133667,3.5586301642375138,0.3717077502927624,2.4326094930308115,0.9517825593520376,1.252885052615918,2.4386679604212067,3.046618969650929
3.264181597521,1.4070548562801457,0.97978035657414,2.277655937124862,2.338022422276145,3.170854022176732,-0.0231976966084797,3.587087354796366,1.6386399549134998,1.3962905436052149,1.9105713994999496,3.688309859436895
5.1178277442898725,1.423420976546846,1.2990551196818485,3.9419514648439145,3.3622812236662143,1.9929727270929056,-0.4181031435097221,0.8888114065004619,1.1411424943413326,1.5396960345945117,1.872801992343934,3.812641440890265
6.979938463818407,1.4397870968135464,0.8156482576619537,3.5837753080778527,3.4092148193204914,1.5481541639442469,0.3500908943233344,1.394833573030854,1.7644536709852234,1.6831015255838084,2.3594575893295984,3.347864809029321
3.8500434194307935,1.4561532170802467,0.2122923242308189,2.9605128097684994,2.4082429265715155,1.7001429808319568,1.1182849321563908,1.6016268872317947,1.964382158269098,1.8265070165731048,1.8677031694238573,3.1359607270500724
3.3254608876588767,1.472519337346947,-0.3910636092003159,4.673203267121616,2.62580731252137,6.133525898651482,1.8477181750536729,2.0943240066846367,4.141727778095079,1.17640231380802,3.289577226348644,3.20321245745479
3.632159276865061,1.4888854576136474,-0.9944195426314508,2.0478081267568102,2.838303457185389,2.1522894195072886,1.4701364978333251,1.962034469561476,3.240567719057441,0.9438868624381755,1.185425935386144,3.633413083917873
3.719898836572769,1.505251577880348,1.1378966897834035,2.132648281672318,3.85602269842195,2.353925615306177,1.0549523320082457,1.390663199595502,5.31679070778246,0.961479293955652,3.6013956630314743,3.943300967610857
3.365097435424937,1.5216176981470482,0.9312045937826964,3.0040956697497814,3.613785695490816,3.9764468960974,1.1269236539206493,2.2417531690194523,2.914847607765299,0.9790717254731284,1.5243264900134978,7.628514971518689
2.749786939287965,1.5379838184137486,0.7245124977819892,3.134703153425445,4.434748790973348,1.0741369642228265,1.1988949758330532,2.996046788832732,1.9078383888285224,0.8724581899655894,1.4282648987975537,4.192294982419675
3.4935920300477306,1.554349938680449,0.517820401781282,2.7728618471490867,2.945075177093896,1.8426544938219176,1.1973479096416009,4.86788547133336,2.644185379462016,0.7658446544580504,1.90007738972342,4.56099722926169
2.4649433896852946,1.5707160589471494,0.3111283057805748,3.5322645441713854,2.879472940600338,2.480662070263903,1.1958008434501484,4.176420366384726,2.4330894523715485,1.1347400305111242,1.364681429005666,3.362014900741844
2.8585525221959847,1.5870821792138496,0.1044362097798676,2.3845715087186714,3.488036218798655,1.012521015507612,1.194253777258696,4.280457775574577,2.7905203458853856,1.0093691105375724,2.053935106395926,4.862853128382765
2.955760858808289,1.60344829948055,-0.1022558862208396,2.1830605086330515,3.491380759723595,1.8578013448135016,1.176370124492903,4.889888772997458,4.240609826612884,0.9849402888546296,2.688370803290317,4.2470181436902505
3.227570663829354,1.6198144197472506,0.8962520444193462,3.805803132624544,3.65171894331967,3.4896665782518754,1.15848647172711,3.16538679473146,6.0388198556130535,0.9605114671716868,2.591213857133881,4.670192549250311
2.245396383693084,1.6361805400139509,0.9602711296578622,3.578568861352769,4.678237815721039,2.061894541155864,1.1406028189613169,2.4226460114244195,7.94955960044819,1.1415934237206744,1.5372640451989077,5.229233522154245
3.1856097315343352,1.6280370966495508,1.0242902148963782,4.36892096077005,3.055914213254157,4.656912988937139,1.1227191661955238,2.558321327613393,3.2726644464630428,1.3226753802696618,1.2712671974473653,3.7402620433799374
3.8245155533508064,1.619893653285151,1.088309300134894,2.4997020284547755,3.498634290036532,2.871820258204554,1.111159542493156,4.425783922441683,2.9904788478576827,-0.7041540398509456,1.0492417723901368,3.8482915163701374
3.326602734498836,1.6117502099207508,1.15232838537341,2.9609981528392084,3.205030445468587,3.0504326596132483,1.099599918790788,5.1938525311665,3.873568051733782,-0.3809127737615675,0.7178284732333868,4.036542385437065
1.8883770383194955,1.6036067665563507,1.216347470611926,2.873999170600282,2.525546779361219,2.5909482990539265,1.08804029508842,4.433652913925447,5.567146991953126,-0.0576715076721894,0.3864151740766369,5.23818266093482
1.5872746404559976,1.5954633231919506,1.280366555850442,2.25537417184013,3.650192851709927,2.9380923936948258,1.0764806713860522,3.692887072150167,2.011729686327781,0.2655697584171886,1.2541832084727362,3.3497538140722725
1.5651274811048688,1.5873198798275507,1.344385641088958,3.0157058093144085,3.009874732971665,2.0818435260982207,1.0649210476836843,3.629360510831975,1.896130241864613,0.5888110245065667,1.1431212941824485,3.18420347956752
1.580358250866189,1.5791764364631506,1.4084047263274737,3.846264728878598,3.47035337311645,2.388421594878009,1.176501832153167,3.894498517073997,2.485305086255045,0.9120522905959446,1.032059379892161,3.490418492648809
1.7885174863300728,1.5710329930987506,1.4724238115659898,3.9575842462260327,3.2318582271339147,2.72139958755104,1.2880826166226498,5.253280678042903,2.460020383830696,0.9507010957913538,0.920997465601873,3.932601309692189
3.142840547404402,1.5628895497343505,1.328639216961803,3.1339967688837467,2.648484930436969,2.515377427284489,1.3996634010921325,2.8640076920297988,2.2022445516189184,0.989349900986763,1.0054028787570386,2.917224193441647
1.7674492919311102,1.5547461063699506,1.1848546223576162,2.757291383535002,2.274960334177191,2.986281969113546,1.511244185561615,4.398493803206555,3.740214973253256,1.027998706182172,1.0898082919122043,2.932460857435976
1.448383819300216,1.5466026630055505,1.0410700277534295,,2.8739667127662143,3.0066337001485604,1.6228249700310975,4.408902775658666,2.5581877266110142,1.0666475113775813,1.17421370506737,2.6240491856420056
2.6150505134366133,1.5384592196411504,0.9308254158113054,,2.7467428455823484,2.512739667036316,1.7344057545005804,2.740193701660566,3.2003721010253154,1.1052963165729903,1.2586191182225357,2.4186484715591687
1.6635749345944415,1.5303157762767503,0.8205808038691814,,2.524467315486608,3.3597528837838944,1.4509710310414548,2.26377980398364,3.132673713764111,1.1439451217683998,1.9021958664967031,2.793513341996915
1.4579229858922051,1.5221723329123504,0.7103361919270573,,3.621368259172228,3.212805983300475,1.1675363075823288,3.431874708913465,5.167914375825164,1.1825939269638088,2.5457726147708706,2.760258732791456
1.945598908341837,1.5140288895479503,0.746774504813873,,3.035660813859893,2.010591583626585,1.3224653161619686,3.606799167369173,2.2194994324918613,1.221242732159218,1.3299092050264616,2.3461935772056
2.266696884307946,1.5058854461835502,0.7832128177006886,,3.195946291802014,2.301392979626479,1.4773943247416086,2.5874209375629142,2.7564420672161205,1.2598915373546271,0.9759524425603068,2.45049646933634
1.4970942303687569,1.4977420028191504,0.8196511305875043,,3.116854357554595,2.099122055724634,1.6323233333212483,2.860838685916343,2.504239385887858,1.2985403425500364,1.0032845602960918,3.0207886053329847
2.037951018334032,1.4895985594547505,1.0374625433684193,,3.2124711215042683,2.394588918634564,4.243607391165815,3.0685096815979223,4.405367847811713,1.3371891477454456,1.5307452536441717,2.48082609061296
1.8229616735472065,1.4814551160903502,1.0856726823482516,,3.034742001580608,2.551223367892036,2.024716915202216,4.236571335498086,3.971283901218501,1.3758379529408549,1.2115884308570468,1.9837339662604832
2.175617177623193,1.47331167272595,1.133882821328084,,2.73865998474519,3.0407835677793096,2.2188289290961256,5.626250848605814,2.656214409532857,1.414486758136264,0.984070136010054,2.2690883927123195
3.191035313222238,1.4651682293615502,1.1820929603079164,,2.974537790497627,2.739152947508308,2.1706536668649643,3.996107549352907,2.340080086435368,1.453135563331673,1.774252723884389,1.890463640091284
1.6401656766409805,1.45702478599715,1.2303030992877488,,2.796566722360352,3.162290261422131,2.1224784046338026,2.4168220764048978,2.1482859340927343,1.4917843685270822,1.4960058841344164,2.062806486787123
2.215413642728847,1.44888134263275,1.2785132382675812,,3.230195275563951,1.825860655084837,2.074303142402641,2.5574245972737173,3.580561433468694,1.5304331737224914,1.765208476915379,2.2977037118487456
2.5109756134416306,1.44073789926835,1.3267233772474136,,3.055135370032817,1.863136987988428,2.02612788017148,3.3968874339549826,3.629039296078118,0.9110794050516836,2.032306171799424,2.5092726312799374
3.233688165889389,1.43259445590395,1.1795024708608548,,3.638375365965727,3.288352035723554,1.9779526179403184,2.6321203155643604,3.279037730777953,0.8435856286129706,1.411364054683418,2.163339054924037
2.5544683434245585,1.42445101253955,1.45239729763773,,3.292947942739738,5.233821825190471,1.9297773557091569,2.4559699609240644,4.284367960879938,0.7760918521742576,1.2273773692863543,2.263631658201972
4.792902769528972,1.41630756917515,1.8155442896343663,,3.672320475932619,3.3546752115032747,1.881602093477996,2.551226598055304,7.666401765184034,0.7085980757355446,1.7165846156967095,2.0621277023126043
3.401556842771383,1.40816412581075,2.7198216277046465,,3.3258550419731288,2.4855410045978537,1.8334268312468345,2.7843479528213484,8.303447436428971,0.6411042992968314,2.2183278288042163,2.05392248813367
2.8036234056304328,1.40002068244635,0.8829209808284804,,3.2019440104571952,2.309413391843913,1.7852515690156727,2.719892816981419,1.734948733518963,0.5736105228581185,1.1198299778091867,2.168284889928855
5.116146611284328,1.3918772390819498,1.2949505168337838,,2.5546128014155904,2.689367312492207,1.7370763067845112,3.297413884679226,2.2643805725923136,0.5061167464194054,1.835269665050945,1.9192118107922511
5.84723041348616,1.3837337957175495,1.2607364735229796,,2.543963570949608,2.0810221878576005,1.68890104455335,2.236313422091607,2.2848969595484467,0.4386229699806924,1.4325841595923157,1.8521201613323763
5.405571901689534,1.3755903523531496,1.2995062277538982,,2.720991432722597,2.1939350441023,1.6407257823221884,3.095750823378032,2.6617848248259848,0.3711291935419794,1.0827673287829231,1.596514590669713
4.794073885860128,1.3674469089887498,1.338275981984817,,2.3426321824489644,3.720886986295884,1.5925505200910268,2.5612759797239746,3.613388873393887,0.3036354171032663,1.344450927024967,1.903026819120464
5.559130236510809,1.3593034656243497,1.3770457362157356,,2.433721534728916,3.7270358088469577,1.5443752578598655,3.3910086185711763,3.204734869136922,0.2431252142455684,1.5527628086138765,1.8665193064902268
4.549780566842511,1.3511600222599496,0.9933641853049068,,2.612151709019695,3.984307741586421,1.4961999956287042,4.104642761652493,2.9068739217810333,0.1826150113878705,1.207583493543982,1.8616858425595089
3.659066567599385,1.3430165788955497,0.999038767389728,,2.372665543518599,3.489683746272738,1.448024733397543,3.5840940696876307,2.5099070750960824,0.729048660789177,1.2794635056146306,1.7903890464240944
3.2158686889857826,1.3348731355311496,1.004713349474549,,2.575532421213641,4.267162337433084,1.3998494711663811,2.741213578477284,2.1390158633778986,1.2754823101904833,0.9639451826723218,2.392803894434941
3.0870024840327126,1.3267296921667495,2.0132594101066266,,2.97107510145132,3.865767680238149,1.3516742089352198,2.920425740108881,1.9127848822774605,1.82191595959179,1.199162518823637,1.990505176177377
6.0100903088728,1.3185862488023494,2.4738104759534947,,2.9673840788444488,4.427608077411444,1.3034989467040583,2.7005879279419926,3.5881880329554137,1.3674011081675868,1.4343798549749522,2.0482858232285968
7.539635226382261,1.310442805437949,1.4171762210300458,,2.799261245645248,3.919663309188863,1.255323684472897,2.895217322819633,2.429503909868341,1.134832446796295,0.915804895027976,2.030223071049911
7.0573740251638455,1.3022993620735497,0.3605419661065969,,2.488304431328608,4.108965793367798,1.2071484222417357,3.0250554722950134,2.1605991159301885,1.173321337348536,0.7949530558375286,2.1430278199145665
4.113578307166066,1.2941559187091494,-0.696092288816852,,2.612825741416367,3.61252461903936,1.1589731600105742,3.2428215873653987,2.715991638923197,1.414189048604292,1.4320362918360487,1.827900536012629
4.336236014131213,1.2860124753447493,-0.3668858109598717,,2.7997509694993656,3.872874608354264,1.1107978977794126,2.141057295872138,1.8924927709810209,0.7252441549684802,0.930964505182296,2.3865956836382267
5.255944070160213,1.2778690319803494,-0.0376793331028914,,2.033234138477833,4.026729496542147,1.062622635548251,2.045216626605036,4.0619586098242575,1.4921277516942273,1.5712812146433826,2.126436561588704
2.552883120456677,1.2697255886159493,0.2915271447540889,,,4.08386451230384,1.0144473733170898,3.1254230755428742,2.490706330821669,1.3736306618502765,0.9243571754700284,2.0540095469860846
1.0706719849448645,1.2504423910797189,0.6207336226110692,,,4.065991498614024,0.9625021031726548,2.776852469783574,1.2336652211486872,2.6747939195974784,1.0790584772577725,2.0652129566229545
1.7691899890473477,1.231159193543488,0.9499401004680496,,,3.543816663011606,0.91055683302822,2.912832344509641,0.853708520186077,2.3022177857188586,1.3056176250724594,2.206702077388088
0.7381697328638415,1.9155688814616525,1.27914657832503,,,5.557981973439171,0.8586115628837854,2.922967608994876,1.0068796275920668,1.254463439643277,1.8554035675011469,2.01651941413399
