RMS_Impulse_factor,RMS_Impulse_factor.1,RMS_Impulse_factor.2,RMS_Impulse_factor.3,RMS_Impulse_factor.4,RMS_Impulse_factor.5,RMS_Impulse_factor.6,RMS_Impulse_factor.7,RMS_Impulse_factor.8,RMS_Impulse_factor.9,RMS_Impulse_factor.10,RMS_Impulse_factor
251.90625491261264,-27.41035207933747,-29.57132786328728,-44.47121390251379,26.143015465170777,34.12989844493211,-54.18356031212589,178.60274342842987,50.34572626359428,-12.65664269704267,-34.62440252363894,-188.22081879012163
49.08684345122886,4.121136710702477,-10.098691369912384,18.7087531670836,-9.63295522006906,3.516356802148884,-3993.657777490478,85.71108335936837,22.473358001719227,-10.386571871375915,-26.39710464693977,-46.51515207124538
26.810184342537323,0.7281523600578481,9.37394512346251,-10.995701743163467,1.0328497098553475,4.626116334144692,7.659347616148943,195.82160707958,-3.655433689630476,5.456958976712725,1.0034618962288069,29.2598422481848
12.083783750847804,1.6146508680588707,4.700482413517722,6.598484484239954,9.846481924883204,5.7358758661405,-1.2017866882500725,-331.49919069095404,-4.82858043796071,21.300489824801367,0.3174060493099006,660.9965929140723
40.88813463886162,2.5011493760598933,0.0270197035729337,1.8284582765634056,-1.8160205950725603,-3.8522405131942623,1.1522799546684894,244.91848986364505,-3.080618275205292,37.14402067289001,1.1299250787764248,61.26994861816765
80.21292995618896,3.387647884060916,1.489305360784683,-2.1120404414596936,-1.805395167335664,-13.440356892529024,3.506346597587052,51.54612396959499,-0.412045310546545,-2.2883033468410496,-0.0615782709814929,48.5360568629368
27.363402597928776,4.2741463920619385,0.6231499540204467,-6.701945395421421,-1.7947697395987676,0.6323106105056493,5.860413240505613,97.95374495068764,-1.4288929071256544,-2.4580626996591164,-1.2530816207394109,21.81581554196226
21.950495967679373,5.160644900062961,-0.2430054527437894,38.76279433395406,-1.7841443118618714,89.7784740779966,-5.831616520031168,12.928290350595226,-2.545152707477544,-2.627822052477184,-15.200005579761765,25.6753722242093
26.213141220949147,6.047143408063984,-1.109160859508026,22.17835977232897,-0.3616636055374311,47.62961725701361,-6.072685685212271,-45.2802797661157,-3.6614125078294335,-2.7975814052952503,62.4177661201947,32.391547979751145
31.180594285681604,6.933641916065007,-10.75374144119809,43.559888507444064,1.060817100787009,5.480760436030606,-6.313754850393375,-3.0137842786718334,23.29424651330736,-2.967340758113317,51.30328050968746,39.89440244568314
17.672589571274155,7.820140424066029,-22.40868549105393,5.603801893957424,-11.20552442111136,97.5492016528218,-6.554824015574479,449.5800492044401,11.81335047311773,-3.137100110931384,228.59583135122327,37.09454180160827
24.662775192471965,8.706638932067051,-34.06362954090977,5.171323263274524,-4.047295816649696,-2727.6364962644147,-6.795893180755582,826.9924126421092,-9.69490449973962,-3.3068594637494506,20.78876831597862,57.44077219280681
48.78942838281379,9.593137440068071,3.2340656589552523,5.6707222961767885,7.893608725881367,180.85712456116747,27.72803847266756,-60.94755769627673,-3.06536092286767,-3.476618816567518,44.12814959565818,53.26942357387367
-40.05639127491493,10.479635948069095,-1.488670490181718,75.552707930847,28.239027549197964,-148.43040038097013,23.641333376288504,-50.15856018007626,177.00388667160473,-3.646378169385585,-20.015898239720684,106.54160832868084
-36.51557586132122,11.36613445607012,-6.2310371826956885,0.6956620877959047,20.83115826325711,61.43244863465236,19.554628279909448,175.03529246710067,3.2824480874533304,-3.8161375222036513,-26.55113065936948,185.0560457181046
68.10990761107206,9.509520837457329,-4.902213305783919,12.268706008182864,13.423288977316256,0.7162600126845978,15.467923183530392,-4034.0532256842766,-5.258179966904703,-3.98589687502172,62.82114383015646,91.96815388739071
31.89210588389638,7.65290721884454,-3.573389428872149,4.00049151736721,6.015419691375404,4.938735810583183,11.381218087151336,871.2009467972761,-5.490891936335219,-4.155656227839785,-74.72525179725655,131.99789684440222
59.28315621797165,5.796293600231749,-2.24456555196038,-6.475940140243436,3.93323491273796,-23.534147232767804,7.294512990772281,-286.2610450338118,-5.723603905765733,-4.325415580657852,-278.8257911612408,-175.26947481448633
-173.8266117983271,3.93967998161896,-0.9157416750486104,1.4446068641351295,1.8510501341005168,-15.474687094678842,1.5262776866596663,-92.38600682799648,-202.90712546159543,-4.495174933475919,295.0302528335206,-350.4153706623735
108.583004561063,2.0830663630061697,0.4130822018631592,-8.211945169543068,-0.2311346445369259,-7.415226956589882,-4.241957617452948,-45.408881044234775,-3.850698900566367,-4.664934286293986,-17.361941833428947,140.60265733995672
32.80576058376268,0.226452744393379,1.741906078774928,9.459243405001,-44.77120835996666,-0.6174356353011012,-66.3552952494104,-34.4350889864522,-3.1318242937267025,-4.834693639112053,-26.09420805288246,-195.19564353187468
83.2812703440553,-1.6301608742194098,3.0707299556866983,3.7807078009770096,2.700732192784592,5.069681030572923,-34.85921867268022,-39.1084749667612,-53.71186678354592,-6.066834492292479,3.667176423068913,79.94895755359526
19.082290104002,-3.4867744928322004,2.8716739363806005,9.037366313207748,8851.914751692295,-311.98325316657593,-3.363142095950036,-30.623791776232927,6.852886988337555,-7.298975345472905,-8.735726345363192,340.8084668301033
-17.218861123106567,-5.343388111444989,2.672617917074503,0.9319823368272108,17701.128771191805,-4.384594706410264,-48.88216043519748,-22.12411015429565,-7.533602199580193,-6.591219261102065,54.51505939704027,-79.01336594640225
4.4135763796950105,-7.20000173005778,2.4735618977684046,3.9391045217010254,26550.34279069132,86.24853737176956,-94.40117877444492,-38.00405879042816,37.34306901052002,-5.883463176731225,52.66789830004912,-39.064904516544
49.72938668989896,-9.05661534867057,2.274505878462307,46.21933660335458,13.205507952425387,4.907346001575579,61.49136766327305,-56.315255450811954,-2836.743643826816,-5.175707092360385,1207.7308076382587,-145.94591595938036
37.695839442297405,1.1804516111451355,2.075449859156209,-35.62415006573951,1.8381130778054064,1.3405175751087557,783.3571004757259,-96.48494685379715,-4.569727226084268,-4.467951007989545,20.6136102181848,-144.21173741244013
