Amplitude_Central_moment_3rd_order,Amplitude_Central_moment_3rd_order.1,Amplitude_Central_moment_3rd_order.2,Amplitude_Central_moment_3rd_order.3,Amplitude_Central_moment_3rd_order.4,Amplitude_Central_moment_3rd_order.5,Amplitude_Central_moment_3rd_order.6,Amplitude_Central_moment_3rd_order.7,Amplitude_Central_moment_3rd_order.8,Amplitude_Central_moment_3rd_order.9,Amplitude_Central_moment_3rd_order.10,Amplitude_Central_moment_3rd_order
19.28023653088318,-12.94282833864669,40.32974068369332,-36.445217093482185,86.19786714613534,151.84259772870638,54.23501787701608,-25.22835672068059,96.14468885447629,36.56115040129943,27.84560466867785,52.10454181646725
97.02748231590176,-362.6664374261032,27.366759257746075,-34.645702833504295,-141.8265012388591,-2270.308327760606,39.341810783490295,-120.85044368957698,71.13391433926515,-182.8519784822597,6.439516370149291,-9.529563147305792
-10.84615148558436,0.0,14.403777831798823,-86.74618384222074,0.0,-1295.6680380286302,75.39389755841415,21.011638037193503,40.58200224617655,-126.6327146682637,0.0,-113.82400297139893
-128.77448314395917,-1.776356839400251e-15,7.201888915899412,-8.035324775937998,1.077777864451825,-321.02774829665424,470.5114778095796,3.7260347955766586,192.32033320945945,-70.41345085426768,1.5959455978986623e-16,-13.818360175404916
-157.70986423501213,-3.552713678800502e-15,0.0,19.89551901597904,0.0,-160.51387414832712,306.51888227727284,-1.735308732460842,55.53887541269432,-14.194187040271654,0.0,18.366244603707568
-185.0440299875244,-5.329070518200753e-15,0.0,3.5156410982618147,53.869434440907504,0.0,142.526286744966,-6.379037666193004,0.0,-57.996721690954814,67.78895635399616,28.83955661246931
-146.88290874910908,-7.105427357601003e-15,-11.49707825683326,-31.251046523633377,107.738868881815,4.440892098500626e-15,-21.466308787340825,1.7012769253729318,85.16953771805247,-54.4598637469463,135.5779127079923,29.406863785450764
-118.88986571437512,-8.881784197001254e-15,-22.99415651366652,38.64482796206958,161.60830332272252,69.3109806343223,-3.3306690738754696e-15,75.58240249530678,42.58476885902624,-50.92300580293778,0.0,7.215298948359603
-137.26465701903794,-1.0658141036401506e-14,-34.49123477049978,-67.44217593321505,80.80415166136126,41.827393926948815,-2.4980018054066026e-15,-55.9026113984584,0.0,-47.38614785892926,-3.677012819368713,-0.0965394535104772
-150.67116037132246,-1.2434497875801756e-14,0.0,239.9648472845359,0.0,14.34380721957532,-1.6653345369377348e-15,5.518740974704757,4.076600168545497e-17,-43.849289914920746,2.191153371035244,3.109953512919276
-29.641040017884706,-1.4210854715202007e-14,-186.00665488232377,-49.6515306052942,2.212520995101344,5.1351978691610665,-8.326672684688674e-16,-7.377170741198318,-130.65177351370463,-40.31243197091223,-0.6663034026874599,15.57734571082696
