Counts_Central_moment_5th_order,Counts_Central_moment_5th_order.1,Counts_Central_moment_5th_order.2,Counts_Central_moment_5th_order.3,Counts_Central_moment_5th_order.4,Counts_Central_moment_5th_order.5,Counts_Central_moment_5th_order.6,Counts_Central_moment_5th_order.7,Counts_Central_moment_5th_order.8,Counts_Central_moment_5th_order.9,Counts_Central_moment_5th_order.10,Counts_Central_moment_5th_order
31812.0134755436,0.0,-1764292.2742122663,-91232437.46285675,-6.387049481687818,1.0658141036401505e-13,-2498388.6081222454,2338.7545907146628,5361.574077518856,690212.0944714857,17179.103551756238,-2486924.123030229
-10321.363063901914,0.0,-2101665.1879654243,11655270687.097788,0.0,2576380.199764161,14238617.746980738,84399.37535262354,-4687899.808970353,853529.3000305246,415207.64084823016,-712442.1833138354
7444.350054057278,0.0,-1891498.6691688816,2307666018.729829,-91.71049502070684,-210411.3431287929,30975624.10208372,3996.916648621141,14213181.58678772,1016846.5055895634,941323.1661783088,211556.28506043163
-19604.52827688481,0.0,-1681332.1503723394,-2.1827872842550278e-11,-183.4209900414137,-6677088.4423936745,14627138.149400584,42289.33017784189,-2247497.5497381384,932109.2967904332,-8559.543571756438,2169044.793168451
144755.30503978828,0.0,-1471165.631575797,664007937.2071277,-275.1314850621205,0.0,-1721347.8032825566,82428.08262784628,-17132025.75063773,847372.0879913028,-372809.32636822725,3044075.098080787
-393682.4940533016,0.0,-1260999.1127792546,16988505.03016205,8394350.174790477,0.0,742777.5707503126,506592.96062366135,170603.57721637527,762634.8791921725,4088.357576075308,2924683.3215428167
-137824.59935965188,0.0,-1050832.593982712,-361721.063868652,0.0,0.0,537382.0196052813,-412311.4819224136,8479314.482442902,677897.6703930423,-1122143.032503255,-229900.1500617888
-1304.3412768084293,0.0,-840666.0751861697,6148286.440179336,0.0,0.0,0.0,1911.2313360954847,6823477.706781832,593160.461593912,2842987.484933552,-2453197.3733088174
-5986.77143138319,0.0,-630499.5563896273,3147833.7418474164,-27397028.53301828,0.0,0.0,69850.5348595242,5995861.40059702,508423.2527947817,5579908.72056449,2152292.6224350394
-207905008.7463481,0.0,-420333.03759308485,49557529.24180657,-2224869.735924492,-3237131.26201613,-543342.8648246148,88626.0326914951,943754.0352835922,423686.0439956514,0.0,2466885.3031411106
-250482.56591863887,0.0,-210166.51879654243,125187605.53656945,1577056.561676609,-7915573.642364154,-5.115907697472721e-13,332611.43880649086,-69541.34268153987,338948.83519652113,1966452.1088153047,-5313245.559569673
377258.94508850656,0.0,-9.09494701772928e-11,-56418028.2782321,140265.24307455006,14937.731974366649,412966.020632137,-436884.4988849184,-922856.6206516988,254211.62639739085,463662.7030369781,-7203421.489057985
469560.8100260682,0.0,249951.54936347864,-12870372.190856963,-1.942890293094024e-15,69426.99280203447,275310.6804214247,1245.1043827943945,104685.60352331906,169474.41759826057,7751788.569444964,-8810952.910062822
91847.45604894172,0.0,222179.1549897588,-283908.42204246507,6168045.120061638,231622.40576259533,137655.34021071234,-595494.9852511099,991346.7345188332,84737.20879913028,-3171977.170956559,-2357381.943004649
-68117.8692689001,0.0,194406.76061603893,-313900.59223751473,634870.3379143979,-107179.9004178324,0.0,34989.66512578611,7973171.73465898,0.0,44540.12654392028,-14915105.58111238
63633.29304769409,0.0,166634.36624231908,102709.99668133265,320213.2780334774,-752964193.8171803,4096821.9169421415,-29333.503028990624,14056024.673465392,3.637978807091713e-12,-126184.81287439707,4517991.068329618
88971.07413487519,0.0,138861.97186859924,-141386.44610849535,-25329.56228788748,19147451.76387978,8193643.833884283,17488121.009637225,1745269.8608172291,7.275957614183426e-12,66702.05040390274,-29613.530104967263
420451.32591733057,0.0,111089.5774948794,-1259010.0035574893,-2593.227423274154,-5583130.640710469,6828036.528236902,-295756.1205391474,-1204756.382726696,6.548361852765084e-12,-112576.06016344287,20603873.411056872
154536.59478926196,0.0,83317.18312115953,-505462.3943891823,9958.925813217214,-145475.88739569386,5462429.222589523,57955.319469596376,-57029590.25416043,5.820766091346741e-12,1647515.1207341328,15316139.827008992
673007.9549330829,0.0,55544.788747439685,4470556.117841546,-96881.31185920548,-477823.3577034375,4096821.916942142,-284179.8659752605,21150235.72423622,5.093170329928398e-12,-39930.461565794125,16157839.733126912
152625.69855020416,0.0,27772.39437371984,516685.1987177084,425709.4403214999,177675.0379706473,2731214.6112947613,-43670412.10054324,-1896870.791977057,4.3655745685100546e-12,-533069.987318313,14369916.270256096
244213.31405096813,0.0,0.0,-791799.5724617192,111023.94825892054,-47837.73656132191,1365607.3056473809,-193198.9659001149,-510570.8938557705,3.637978807091713e-12,219850.6067800256,5964512.039880847
29103.50170122387,0.0,-106208.356968722,1723388.1543207455,14494.553729756604,-496318.72055857466,0.0,971638.8093344576,17982.274543920405,2.9103830456733697e-12,38954.70141574064,7799225.682515383
40683.133815733454,0.0,-212416.713937444,1220292.3984370546,-30992.448365409105,-1476148.9478119535,0.0,68573.2952874526,-13958.146362173107,2.182787284255028e-12,115646.42657193117,20976432.27897068
181457.3882004541,0.0,-318625.070906166,-1097805.4232701254,241870.84810160816,-274974.83609021903,0.0,-260800.3214655444,586793.2063669881,1.4551915228366849e-12,-191088.7293220129,19795729.948304974
159903.82630043008,0.0,-424833.427874888,-453465.2452315087,411195.2469104232,42543.03122302893,0.0,3585995.1120908256,-39282.88075615705,7.275957614183424e-13,-57670.687102217846,25473115.56700568
-4293.424445672497,0.0,-531041.7848436099,-1074443.7318027946,-393627.19213157735,-690819.2758113992,0.0,2725253.9172341595,-140150.72968424464,0.0,39431945.8176178,34765016.27540584
-118457.99298415348,0.0,-637250.141812332,-279704.4943184717,-175359.06573204068,-53.29703328177594,0.0,-8599889.497428846,-39493657.57989855,0.0,-4659184.599571065,25976743.5091823
31057.615555783435,0.0,-743458.4987810539,-416651.8759212336,661276.9282712139,22486.626081227143,0.0,-514406.8982986701,27035.69272954373,0.0,9398.932150042958,21245521.9632325
-29570.6190447854,0.0,-849666.8557497759,-335221.9598285232,160708.7572493105,-3809039.266660267,0.0,9441386.502651896,-307446909.4247068,785674.0000431292,3047.4425359342654,-5315075.719142565
-16613.709182038227,0.0,-955875.2127184978,-2390236.242022912,398579.76175252703,458386.897951624,0.0,-2400985.4849049486,-3946064.5304467343,392837.0000215646,19988.336689070195,-13377255.55653896
93811.00639035278,0.0,-1062083.5696872198,-2058681.6581946723,-158538.17420647288,-45929.2260229359,0.0,-921952.738699036,-445920.0217597653,0.0,1701.602655146752,-674208.6804680622
43002.52169758893,0.0,-1168291.926655942,3555028.051071694,45023.68966160179,-151147.53102993444,0.0,177029.53504138874,-51310.90393378957,-142217.1511023854,3363.2392976503857,7794318.542436467
69798.2905166414,0.0,-1274500.283624664,-1017174.3262978322,237284.1351019244,-484014.84872513,0.0,42481854.7298481,-275724.2933138845,-284434.3022047708,-353196.3556525804,-743400.4710312068
-242043.26431880184,0.0,-1380708.6405933858,-2244787.777399479,200042.9778505488,15348.429921220248,0.0,23518372.15659604,-31675.65900526339,-426651.4533071562,82095.91062688104,-733450.1671189793
207267.4728788836,0.0,-1486916.997562108,666997.654848246,57087.95001976344,-11256.75211473844,0.0,4554889.583343976,-7991.146827318553,-568868.6044095416,17322.786711799363,-1644553.7857609205
270459.25071518065,0.0,-1593125.3545308297,-922028.0649241892,-32315.89281590509,203232.7940440917,0.0,-491102.637124424,-597198.024558135,-711085.755511927,599032.4278758841,-2631410.1752684573
1166632.4992630284,-283.3646743060791,-1699333.7114995518,-413016.37147251,-5891778.2027579965,-43405.91585841835,0.0,1049108.5314310454,270474.9125979544,-853302.9066143124,6332.403879856093,-5884187.033922722
41345.0787518862,-566.7293486121582,-1805542.0684682736,-798778.5048499884,250673.8718752385,614192.8513101412,-4295.406413448013,6749559.760083132,0.0,-995520.0577166978,-175091.75845270837,-4697972.91668715
125983.99066579808,-850.0940229182373,-1911750.425436996,-600708.0442310544,-515960.0145628326,78586.26351233928,-8590.812826896026,413971.9626299951,1084851.8141143546,-1137737.2088190832,-284889.4086577985,-3323539.057698587
47084.76699775846,-1133.4586972243164,-1790776.913456264,-191241.44580054667,-74979.05633998374,334065.46539796906,-12886.21924034404,-553621.6846448357,-40758.21732768141,-1279954.359921469,139250.08266982093,-4819268.055715196
23954.32594661623,-1416.8233715303954,-1669803.4014755324,-467994.3941980743,190712.7567884309,-2798.3926729866976,-17181.625653792053,-794088.5105212386,5.551115123125788e-16,-1422171.511023854,339.91348274736754,-4461571.232344446
70189.26827050363,-1700.1880458364749,-1548829.8894948007,1839396.6186493884,2031763.1176160856,23994.95360647145,-21477.032067240067,90995430.96638171,0.0,-1564388.6621262394,6146.436089289128,-746741.8435218016
120057.88383082318,-1983.5527201425537,-1427856.377514069,-2998792.5526737645,443641.69585735153,-28376.91753778532,-25772.43848068808,-16671494.211887708,-639710.2638511268,4113562.1772990506,59760.27043815558,-205364.1340407374
729881.5711860554,-2266.917394448633,-1306882.8655333377,-71618.03749799919,433145.6666191922,-2507.152885591433,-23322.039736011648,1.119104808822158e-13,-74758.48190176625,2056781.0886495253,-1566863.8111185054,-3847710.799388033
207107.77651148688,-2550.282068754712,-1185909.3535526055,-599665.823457467,145096.85165235802,-381856.0939825751,-0.0605426207557048,163455.65903677928,5.065392549852277e-16,0.0,2211317.2288016733,-1123614.0852339612
-3338.327971522446,-2833.646743060791,-1064935.841571874,-1242112.1210020836,-1572593.8283517917,53188.99985306324,-188553.28501094723,-1991571.1797389288,-107511.15347984192,-1.9895196601282805e-13,463370.7119498514,-2023542.801596316
-410917.7471479946,-3117.0114173668703,-943962.3295911424,694931.8497193106,185180.20702273547,81020.32390853045,-6185.0794381285605,-9279940.28703146,1.2789769243681806e-13,-3.979039320256561e-13,-270078.74669515726,-4344025.374951154
-955015.8767967594,-3400.3760916729493,-822988.8176104109,97489.32234968018,1399762.394417816,300458.8444122438,-3092.53971906428,-1.0283069944369403,0.0,-5.968558980384845e-13,-34945.711881443975,-4467635.629354655
-663800.2172470104,-3683.740765979028,0.0,-18992.47131574147,566846.8244527916,-3498.7913793560024,0.0,2720254.6059220526,-309104.6868344299,-7.958078640513122e-13,146946.15075941573,-812039.7895513297
162409.32281136373,-3967.105440285108,-8353.99022438375,40304.58671066892,-285309.97054467443,-302615.53422538773,-14681873.933266444,-1507051.9669438617,-8706.222009436653,-3.979039320256561e-13,53.01854722439391,-1291426.0699461112
419933.13330496754,-4250.470114591187,-16707.9804487675,-110760.54162925517,-137962.17935868213,903893.620900797,-11011405.449949833,341531.15715219907,-178240.42133738307,0.0,-323487.5641542041,-3305458.613360485
-443528.7412436702,-4533.834788897266,5975.805961086204,-360556.2833967033,-339742.8576096369,324461.69129513873,-7340936.966633222,279629.82843276684,-4025023.324553179,0.0,-3274.650438867967,-8916694.825769681
24973.63810007909,-4817.199463203345,0.0,373753.7058829023,456586.9532079946,-1007750.4262964496,-3670468.483316612,-136.96477828752523,205878.6133405566,75637352.25451562,-19543.30024014941,-15842837.621700246
-1525144.876849054,-5100.564137509424,129535422.11727214,-2679520.491847736,-1117243.902739697,103477.93330821129,1.2789769243681806e-13,403086.1116889176,-1193106.6939512256,151274704.50903124,-600988.3924649348,-13631687.758977355
49545.758033532205,-5383.928811815503,0.0,-31304.67016975929,-2029694328.917112,-581663.8401825238,6.394884621840903e-14,-8278148.985345498,405426.9205857101,226912056.76354685,2612703.599928118,-21286030.12755616
8268.269425229679,-5667.293486121582,-2.4424906541753444e-15,-71900.1055556734,-409171.86403788073,29390.17692706251,0.0,-45572.35491093576,-400826.4775659696,302549409.0180625,-515.9436225549136,-7742196.722424559
-193333.81310556244,-5950.658160427662,-4.884981308350689e-15,78665.82421145443,938612.894451311,16272.467610951844,-445308.2336173318,-232645.9287554276,-1684.9500964751087,7057112.510256196,999.9625550719164,-7969018.76102791
-264733.78503045684,-6234.022834733741,-7.327471962526033e-15,-931612.8392874688,-578977.271695005,-1436.1551577746134,245096.01599489152,-5950845.860784447,-250755.51349737,218243.92948123624,-513367.5266384351,-3907255.8321363055
-648081.9155472737,-6517.38750903982,73.32502931682104,-9897190.04905062,758635.1662141143,24.696363884281894,-9782329.212209249,1684685.654825858,14268.196190650218,50220.12547361071,387259.2745242767,-20026717.98939235
-1090864.44651568,-6800.752183345899,61.10419109735087,-31844.263614201296,1097097.0022054426,-2.5891971769581463,-4864866.825208057,89415.43235985603,207332.71303288,-117803.6785340148,6081259.561512671,-8868884.074585766
-622975.8372864301,-7084.116857651978,48.8833528778807,-584663.123003928,847549.183041412,-6175.6546862630685,52595.56179313557,397.7818050926124,-10944.709728952565,-58901.8392670074,47351.7445898536,-11782425.22358898
-1089767.5444825843,-7367.481531958057,36.66251465841052,227126.61953564084,1154399.40028466,-26380133.35603564,64561.14771788094,-2907.1403904918484,-11628.360996478516,0.0,4690523.158891584,-4253208.192774755
-1109719.6357761289,-7650.846206264136,24.44167643894035,-78626.3128843285,2784729.6683804067,9649772.11137297,76526.7336426263,-615225.2540314167,-1449.780706884566,0.0,-85765.00607063166,-2773027.584627399
-1767614.1618835442,-7934.210880570215,12.220838219470174,-59359.34873527884,524231.77965408267,0.0,88492.31956737167,61147.34986777284,17562.315755373707,1024877.6661049892,-4855118.175501959,-8968282.581446577
-2878425.941252708,-8217.575554876294,0.0,-1268830.0062786497,258878.438061965,-15410.660964505378,66369.23967552875,35893.15684856798,1196.7865462249526,512438.8330524946,9109370.430992562,-9021015.65582779
-924919.3592201832,-8500.940229182374,0.0,-595600.9401557444,36139.51251237395,3725722.542494454,44246.15978368584,-6940.808696085167,2553.795498352842,0.0,-124597.8881094272,-5216567.638289681
-1652748.772182621,-8784.304903488452,778.8062567806212,179450.0553337459,156052.78692592416,1139745.7570983423,22123.07989184292,21623.64174242541,28428.0737067745,8470926.695330534,8770409.653850846,-5127459.310469639
-1454741.346492582,-8589.098127855375,1557.6125135612424,12510.925874043887,1059700.5991771356,-3185610.2482834943,0.0,-46391.37569364883,31446.68857887608,16941853.39066107,1477935.7338454688,-12721468.130783398
-3091705.210074801,-8393.891352222297,2336.418770341864,-1818463.258914241,557574.5946996758,5379540.130307629,0.0,-156292.004722139,24560.52767512323,0.0,0.0,-23644872.37616157
-3202435.35062343,-8198.684576589221,3115.225027122485,505804.12901130633,627646.9929302337,4191.6242841957965,0.0,-95557.92839734246,11280.756930772077,11311.813235929483,0.0,-10472724.732873771
-1149267.263802951,-8003.477800956145,3894.0312839031058,-303127.09494139254,1383927.669835478,22449.567599452825,0.0,-148653.20138622634,41.77627370334708,22623.62647185897,0.0,-18414295.90961763
-621445.8619647122,-7808.271025323068,4672.837540683728,461439.0932309596,1541618.7468916827,915545.8280369496,0.0,98581.5179817735,-42118.31265221942,33935.43970778846,243195.1468767709,-6377147.454431944
740949.1052037781,-7613.064249689991,5451.643797464349,-93303.87690521983,398017.5933144981,-2847855.005138974,0.0,-147389.91192355665,-465513.8197785729,45247.25294371794,162130.09791784728,-3022161.110127131
214561.06774634973,-7417.857474056915,6230.45005424497,476982.4200338175,1227823.6815782937,1652136.7552354324,-2327.9771710158425,-60268.17989100398,83160.90604826415,56559.06617964742,81065.04895892364,-4274852.077960436
-170734.42674423064,-7222.650698423839,7009.256311025591,1565613.5191697697,71098.8381007396,306189.3354652208,-4655.954342031685,-83969.31643853227,189310.4182543872,-885416.1136357833,0.0,154017.53953527895
-305266.78816411353,-7027.4439227907615,4672.837540683728,-97456.0476976485,1861777.093333332,-2705377.255401449,-6983.931513047528,936410.6572355644,-155102.02775212197,-1827391.2934512144,257448.0145614505,133163.28695578728
1992951.1692590087,-6832.237147157684,2336.418770341864,-265441767.2183483,4186451.974056792,-294899.984780071,-9311.90868406337,-879325.9386022614,994.3723553994712,-2769366.473266645,514896.029122901,-1160104.7354016264
1186036.4590540498,-6637.030371524608,0.0,,-311182.984475633,-63872.26708916305,-11639.885855079212,-247881.5384965692,-9492.993509020622,-3711341.653082076,772344.0436843515,55522.19215955232
85567.80368777027,-6441.823595891531,0.0,,2624355.226348446,5973565.939999737,-13967.863026095056,-2987399.9275635765,718056.3877295476,-4653316.832897507,1029792.058245802,-287327.5166686182
-554683.9564034753,-6246.616820258454,0.0,,4070844.207373286,1398522.3218787797,-8199.015598458322,-1497251.2327167492,929209.5540007486,-5595292.012712938,547024.8312628871,-1495249.3883809824
5126254.19881382,-6051.410044625378,0.0,,1003951.7259392808,4098091.354829013,-2430.1681708215897,464570.1943333042,607049.9446342001,-6537267.192528368,64257.60427997229,-1014413.8351176588
1127781.1536382728,-5856.203268992302,1.1641532182693479e-10,,1541071.7452413226,2907128.4977965434,1163831.0325590628,-299989.4226523028,-1305154.2272117194,-7479242.372343799,-16052.148063990491,-1534411.2439956574
-325942.72593999247,-5660.996493359225,2.3283064365386963e-10,,793385.9320959393,-82967.74327472373,2330092.2332889475,-14793.836773606135,803685.9515438272,-8421217.55215923,0.0,-581251.0501750741
537154.244120512,-5465.789717726148,3.4924596548080444e-10,,2706693.586027652,2701334.0380618987,3496353.434018832,971096.2207838123,137611.36888000413,-9363192.73197466,0.0,-1145347.1843646904
4157708.5956110894,-5270.582942093071,0.0,,340520.08439466305,912675.1174621996,62472.56436697158,-1268458.6474231742,-17388.287095186013,-10305167.91179009,7150488.079728023,-301897.184888907
-972.2391194363896,-5075.376166459995,80036.20236382136,,861637.6643717088,273672.0260636276,-0.5493369425033231,101562.23441269169,1180211.3960385926,-11247143.091605522,-5338553.283436303,-339097.98710970586
453465.21886983374,-4880.169390826918,160072.40472764272,,1064706.2785181128,3275801.209541984,-122.86674272167036,30355.838285522343,1017304.7869495752,-12189118.271420952,-14801666.43868691,-955619.5080979936
361725.49089433294,-4684.962615193841,240108.60709146407,,564760.0550246638,-2243809.1251121787,-117.95207301280357,1930188.596905024,1395807.0666278086,-13131093.451236382,-142585.08225088322,-1084972.7188243773
-508027.6162434967,-4489.755839560765,320144.80945528543,,726794.5040826347,-560849.0618684822,-113.03740330393674,-954798.0183234088,65632.39875089776,-14073068.631051814,-2929055.8575261803,-1892300.363117144
-19614.80428315228,-4294.549063927688,400181.0118191068,,677663.9631251184,195393.5558827617,-108.12273359506992,-47151.6540860801,271444.1359017569,-15015043.810867244,13682.063128929623,-2607555.073096576
-6777.2411476523,-4099.342288294611,480217.21418292815,,451054.6158275042,158707.66804502084,-103.2080638862031,909097.8292315408,15783.137302442969,0.0,4403526.755012183,-9236104.446637472
8050.29512431249,-3904.1355126615344,-2924131.271695407,,-39210.48288991302,-1225781.906015247,-98.2933941773363,-103943.4206144887,54671.2193079429,-209719.33639129068,3170710.448221557,-3181476.0052285525
1929.938463867048,-3708.928737028458,1242198.235467541,,79660.39711047562,-439459.2690144036,-93.37872446846949,-298526.38816815184,4137.746658015319,-419438.67278258136,-58872.23778326388,-1854807.634216327
66.6932375294746,-3513.721961395381,167947.6922202105,,-290000.71317217086,11503.65116926166,-88.46405475960266,-1020605.6760005308,-1159932.594401781,-629158.0091738721,155803.58159292105,-863620.0142065063
-45.90082619255077,-3318.515185762304,-210590.4937340767,,-918574.5364277606,-910247.5887021368,-83.54938505073585,348941.818049084,-97033.80812886285,-838877.3455651627,268428.64608316246,-2356037.1552213985
-36966.70571160882,-3123.308410129228,778916419.9755476,,185298.07577048667,-1129081.2025503707,-78.63471534186904,-424672.8015557585,-62782.08679106068,-1048596.6819564537,286493.3764348691,-2970986.888844398
-10105.488390393164,-2928.101634496151,-32124717.51098315,,909476.2979613777,-3190989.080955945,-73.72004563300223,505988.5745543374,-129878.9654234152,-1258316.018347744,5565710.473890608,-239866.07336621857
-3067.915570094261,-2732.8948588630747,54888.64944484733,,-646466.8624715847,-2048678.276032192,-68.8053759241354,-439859.1714977413,-149498.95507803804,-1468035.3547390348,119929.23245474396,381439.8534661373
-63036.29548789192,-2537.6880832299976,-1815595.6014892096,,-1251933.5610994585,-321230.38345392,-63.890706215268594,-460035.6499523174,606.2765450313783,-1677754.6911303254,0.0,706056.6886136972
-58529.48905812902,-2342.4813075969205,-3686079.8524232665,,-389578.8394524942,-107573.37005740228,-58.97603650640178,19120.38536458892,-0.5901588487593207,-1887474.027521616,540725.9544407119,357825.9888724219
-3823.486410540225,-2147.2745319638443,-5556564.103357323,,-306508.1977184222,172204.83751154988,-54.06136679753496,508809.7508210873,6.043366206120814,-116213407.013989,1502798.4211211868,67776.35110155371
-45858.291291382615,-1952.0677563307672,0.0,,-1512603.42036923,8849136.424612952,-49.14669708866815,-5037315.688805482,-26.882768888167675,-230539340.0004564,542672.8481944732,686349.542947327
30159.59178226497,-1756.860980697691,11738.730861307551,,-2441433.197727324,-696625.2632037568,-44.23202737980134,1040392.8616426229,-282713.7449202288,264340197.943716,2454285.3924314794,596467.4202749762
-66075.68182494804,-1561.654205064614,23477.461722615102,,-2343112.9620933807,-158927.01308132723,-39.31735767093453,-2762953.563568237,-4716262.198597637,759219735.8878884,1664606.8012727646,90892.62007723084
-32655.76454882244,-1366.4474294315378,223.06653130191867,,-1140925.9428802263,-1929540.031582824,-34.40268796206772,1126488.674992035,-56275.65730052938,1254099273.8320608,16004808.802489355,-2249630.283447817
-18646.02038676501,-1171.2406537984607,-1071.4757079627502,,-702752.2718954141,-1833925.2542818664,-29.48801825320089,443139.6443264861,-2795516.4919992336,-809181.536377821,30345010.80370595,1176535.8531992713
1975.422849372905,-976.0338781653844,-714.3171386418335,,-1686327.071641294,876116.4806191116,-24.57334854433408,1995574.028806192,-62957.619712249005,-26353.622707386054,-210536.5663825109,1238167.391599511
5841.092540016913,-780.8271025323074,-357.15856932091674,,689766.4997001714,5327919.479406758,-19.65867883546727,511054.7946628442,6384739.656491448,2.9103830456733704e-11,0.0,1549731.6554229665
13403.697704614986,-585.6203268992303,0.0,,2404576.3048439706,-4744602.697212356,-14.744009126600446,13156.561556708535,2985095.2277879133,0.0,-6801762.616164948,411315.6641066781
1645.5849981262515,-390.4135512661542,199592.588033858,,1151563.4133794175,-3212203.938534965,-9.829339417733635,-33891.82053677503,-2249847.168753257,5.4569682106375694e-12,0.0,103715.6643579982
10988.947992003066,-195.206775633078,399185.176067716,,-1340581806.0961308,1044965.4469321166,-4.914669708866825,391230.045132654,15629.189757634002,264401.47027415736,-601386.6771198871,273776.4453380056
-2516.6544993135794,0.0,598777.7641015741,,,-498071.98590841296,0.0,-354426.3904109712,-33166995.11488225,1795071.8030803872,0.0,-2894808.590282367
1504465.8542696773,-77161.16919507926,798370.3521354321,,,-3231108.8874106,0.0,218941.7801176021,-2087099.341639152,-3868314.063834266,1307715.4780755315,-2692361.4359175875
497477.5421470473,-154322.33839015852,997962.94016929,,,-13339758.05437482,0.0,417453.4052210396,0.0,-842.1572173118964,386717.3186204681,-314560.6475716513
-222.2145215377532,-324.4161709027153,1197555.5282031482,,,-788910.6224134086,0.0,806006.7835335574,-2.9103830456733704e-11,-546.5262199678049,2511671.357384774,-671759.4878087355
0.0,0.0,-7504237.21669509,,,-137080.79687924957,0.0,1739728.619469473,-5.820766091346741e-11,1271.1108329644462,-7182493.626366802,-767442.0786727765
-24844.51083661727,-496.1076703323615,-5628177.912521318,,,203020.40881226063,0.0,720959.3877385188,-3986163.530904683,0.0,-3856055.710415936,-7523582.33541879
1104399.3783457126,-460.6719042003573,-3752118.608347545,,,430896.0198071949,-391106.15352506936,538516.1104003605,36011.516759364866,-8.659739592076221e-15,19053035.971563924,-1588432.8003971942
-87689.01192188094,-425.23613806835306,-1876059.304173772,,,946986.6008777076,-782212.3070501387,2000918.4543008213,-1220733.3224561678,-1.7319479184152442e-14,2523924.2522284254,-109816.7446259676
