Energy_FM4,Energy_FM4.1,Energy_FM4.2,Energy_FM4.3,Energy_FM4.4,Energy_FM4.5,Energy_FM4.6,Energy_FM4.7,Energy_FM4.8,Energy_FM4.9,Energy_FM4.10,Energy_FM4
2.9513001570280064,1.0,1.35,2.6514903357003186,3.69768645768242,1.0,7.024698508972612,5.011347392660741,1.88655384762446,1.416666666666667,41.38421540456685,2.327950794978239
22.23718349455908,1.0,1.3,4.162841539105687,1.5000000000000004,1.0,3.911020911356293,68.65706823656171,2.2461040136955184,1.3750000000000002,64.8656030004454,2.4811623938633933
16.025161617478428,1.0,1.25,5.700252823163589,1.0,1.0,1.9950675722435045,76.81829049989037,2.149282834974079,1.3333333333333337,6.553983314722199,2.6555967219904626
20.571460649846085,1.0,1.2,2.8226004552161403,1.0000000000000002,1.0,0.9999999999999996,69.08890221410476,1.656403306942131,1.2916666666666667,1.7866734204703294,2.645265599678873
20.26075388378766,1.0,1.15,9.498753777218225,1.8835270308919545,1.0,1.0,14.92188997976088,2.843354119058212,1.25,4.469575984703821,156.80518029279028
30.4319268210878,1.0,1.1,4.448141958689625,13.691343328102873,1.5,1.9490662604753848,34.20529487257513,1.8752706242315031,1.2083333333333337,1.0,2.226188937277484
6.076409613814696,1.0,1.05,1.6143848434025496,1.823118635069496,18.275965608244984,1.0,42.79274278413646,1.5,1.1666666666666667,5.696764026436292,2.0555016834724977
2.4878830481651333,1.0,1.0,3.052836684378633,2.2319566516507914,20.25480467978876,1.5,98.58809960799456,1.8286728252783844,1.125,7.797731529884595,2.069811735157764
2.684116328794252,1.0,1.4999999999999991,21.24489585234177,1.0,6.623771548538074,1.3333333333333333,21.56513142141568,1.6743262550081528,1.0833333333333337,3.8958603818193183,2.158801753933863
2.78406670734034,1.0,1.4444444444444438,18.066192388112988,2.205117926229783,10.961251541480063,1.1666666666666667,99.72104804053546,3.22502825610331,1.0416666666666667,7.661254617499162,1.951174514688176
33.698891112455385,1.0,1.3888888888888882,25.45226516641599,1.342845399712135,16.750389871669785,1.0,66.96006770348936,2.329671582449332,1.0,4.362800887541331,1.9457943311122428
13.379754689417917,1.0,1.3333333333333328,15.9893892110179,1.5,4.178122684566006,1.81272339720899,6.535486670516513,2.117542767577865,1.0,2.6796783406234383,1.942930234819337
16.46884057951357,1.0,1.2777777777777772,7.430476039010987,3.478312093052754,6.707375308770814,2.62544679441798,26.59410519828859,1.4464235250884592,1.0,35.273134806309976,1.944746210426752
61.13023556792244,1.0,1.222222222222222,35.2855993544496,4.887156124470741,5.0885002688186525,2.3545389953483165,125.05801030815668,1.940349609506672,1.0,13.97211623013627,2.042000169034178
54.65075672030861,1.0,1.1666666666666663,21.996103191313487,2.111524495688163,75.29870900973665,2.0836311962786533,39.41435550508157,3.527524137947491,1.0,6.143163169035069,20.12778086489409
4.199780230525026,1.0,1.111111111111111,21.0499657725602,2.1036942890686965,3.5167811519427867,1.81272339720899,38.01883439907653,1.4999999999999998,1.0,1.724002368552206,1.9938059709731024
4.042617539683274,1.0,1.0555555555555554,32.103705153380176,2.28144529218652,75.21715478796524,1.541815598139327,36.55376531336275,6.467284025250813,1.0,12.551182510244791,2.203130975503456
3.636514208296156,1.0,1.0,55.16434007717532,2.643984741081092,2.144677743467852,1.2709077990696631,22.73318799984916,3.661133415759535,1.0,4.819218743868487,2.469956179012853
20.36140413455286,1.0,1.061163597923455,44.53027000724791,2.778119616740633,8.54844719427545,1.0,66.8511458144891,6.518793434015256,1.0,16.964879129382677,2.130357397387712
1.3411727204665924,1.0,1.1223271958469103,11.391369195607316,3.2415856941103978,1.5431082179449236,1.0,72.37293761525454,26.146009944062044,1.0,4.3634298078584495,2.3757863801690453
1.475403507127601,1.0,1.1834907937703654,16.994101384681475,2.4698563940959293,1.7954847708803812,1.0000000000000002,100.45033227306018,2.153522836204101,1.0,4.877647069275488,2.102498802974448
1.742333002376624,1.0,1.2446543916938204,10.077546765895653,1.857887194830938,1.547025901866445,1.0000000000000004,10.042118443779898,3.698755576310663,1.0,3.9702253164388543,1.963349478709588
1.5525866652379294,1.0,1.3058179896172757,9.106373685960424,4.445352899418273,7.781352521070057,1.0000000000000004,4.475285003441099,12.261845893638467,1.0,3.313598666920616,2.1521621287562342
10.668203877398543,1.0,1.3669815875407307,4.198782595264267,1.6597725695749457,7.4768893255568125,1.0000000000000004,2.5789148856018467,6.1173093714948426,1.0,4.255550005755752,2.144553384609061
4.101938693362657,1.0,1.428145185464186,11.259470532591669,1.7627961539662724,7.9198179113088445,1.0000000000000004,4.640859564373956,11.08218039197637,1.0000000000000004,33.86207568123108,2.7127452663460785
20.7363274800818,1.0,1.489308783387641,10.413067370881288,1.9011954025935385,2.060879833058803,1.0000000000000002,5.182823747232027,3.053715847388914,2.910194916768479,2.188668090390576,2.874333217296112
1.1489821053275446,1.0,1.550472381311096,4.2309594283980925,2.043578242218524,17.22621736518,1.0000000000000002,8.754351979677915,9.512294744125152,1.9550974583842395,21.168295327913523,2.3226235270489908
21.38778638169592,1.0,1.6116359792345514,9.200883233584362,6.906784629909394,5.563062593997288,1.0000000000000002,17.421146628297347,2.0693433661361498,0.9999999999999994,1.9157948985252864,2.184020096195584
11.362288663416642,1.0,1.6727995771580064,16.355031886436983,1.784171839254436,2.468561445557284,1.0000000000000002,1.539354198152752,15.89776189872988,1.06829402710355,1.6012572335103463,2.275424693355278
3.037913703099297,1.0,1.7339631750814617,7.296141371109857,1.7458471739894756,254.86134879021205,1.0000000000000002,1.505464950977888,1.7544553404984518,1.1365880542071007,12.503958421419563,2.34474740180753
2.678382851956359,1.0,1.7951267730049167,161.3065501771784,1.8087397041432656,3.0744554214534907,1.0000000000000002,2.293597827216076,3.6014207341098787,1.204882081310651,7.848702001179303,2.232930314236138
6.614554166014071,1.0,1.856290370928372,73.04342915231747,1.7955961212184184,2.005298622339424,1.0,3.081730703454264,1.8292050102817383,1.273176108414202,5.058196548829968,2.20175459401141
4.140725213222213,1.0,1.9174539688518268,3.499196390343821,1.913778164133908,18.312993929394366,1.0,2.945221545485452,2.470295433726406,1.3414701355177523,4.16446188884799,2.217241968066148
4.573567234974465,1.0142332867955266,1.978617566775282,3.0064732001868046,197.1689645504463,2.8070269916430464,1.0,2.861422170044588,1.967346768786553,1.409764162621303,3.199476093563631,2.1842531401052754
17.33329924746936,1.0284665735910534,2.039781164698737,137.8063628809706,4.873442489647086,6.387579699527839,1.0730781846567137,3.0104661701196416,1.0,1.478058189724854,5.833362962713226,2.411853880242168
5.160211694895613,1.04269986038658,2.100944762622192,5.254042815835394,2.058418420923112,2.4456766360415907,1.146156369313427,6.071990079049726,1.4999999999999991,1.5463522168284043,1.9273631101770488,2.4875294076248884
109.74648320657266,1.0569331471821068,2.2386928474971803,214.56576189640964,2.093572057180267,73.76200848657645,1.21923455397014,5.073155527473094,2.94482560988779,1.614646243931955,2.25785866018672,3.0165515825679248
93.73430304345764,1.0711664339776334,2.376440932372168,22.134128187227763,2.1306173457575257,21.82624710754193,1.2923127386268536,1.035669350445137,1.0,1.6829402710355057,3.2195442681741304,3.648218564597982
2.512145016161896,1.0853997207731605,2.514189017247156,4.232079628744461,2.1441129050959824,2.161409189915492,1.365390923283567,1.5000000000000004,1.0,1.7512342981390563,5.45458309189667,3.572477037973333
2.292102349429232,1.0996330075686869,2.6519371021221443,205.22698716259544,2.189303074708805,2.5579948371360564,1.4384691079402805,1.4999999999999998,1.19281599451171,2.2569392139868034,3.566201234855923,3.5146872878665367
2.298637407834305,1.1138662943642137,2.789685186997132,3.940597434951932,2.2651444967523666,2.0572579241273523,1.0042750823168598,1.0,10.880898475668626,1.6284696069934017,17.831226799189235,4.65145595740425
5.941612003259295,1.1280995811597403,2.92743327187212,7.002408907585212,2.533795766673319,1.434161524425078,1.4999999999999996,2.693594312150676,1.0,1.0,21.031900221217256,4.233266766216757
4.325722435086954,1.1423328679552671,3.065181356747108,5.295428325574309,183.3793609468124,1.512556908498902,7.539943089906374,2.6012471003829853,2.527513293306829,1.0,3.337651192650081,3.886388361210704
4.568842201056043,1.1565661547507935,3.2029294416220964,34.34256505375332,145.93317454105568,1.8703202273282624,67.38871484074328,2.5201911258074974,1.0000000000000002,1.0,2.792824453082197,3.3288515529330445
3.2105863436001845,1.1707994415463203,3.340677526497084,34.65442842681176,2.1772995052341564,6.589787849855203,34.19435742037164,2.934010910502417,1.0,1.0,7.730816328532627,2.9915748916880127
20.595084247278585,1.1850327283418471,1.0,12.15003670640598,2.394430044322226,191.17261728996723,1.0,2.4881510483462352,3.675732203030328,1.0,11.485847798900734,2.611809012703526
30.41254617393087,1.199266015137374,7.614676127023024,16.245892643513656,2.2260322226271088,1.762462776978096,1.5000000000000004,7.4871203064710175,1.8647331599527,1.0,7.522135508293687,2.370637215017986
4.133193057271986,1.2134993019329006,14.229352254046049,25.45751539654104,2.0526126496941552,2.1560726846438443,1.3750000000000002,4.711736258495326,1.5406122696355251,1.0,27.024856669217417,2.258140180347905
80.98283434984496,1.2277325887284274,10.971465726467224,102.09697686435686,2.0489815105269926,3.6364392819940297,1.25,5.465249795447347,1.503200207156967,1.0,14.171509705031983,3.2765319211561903
36.8877469236332,1.241965875523954,1.0,7.837522387596421,2.033504472658577,71.80114096125499,1.1249999999999998,4.1939035151538775,2.2276249662795053,1.2731342931439933,6.794284727093056,1.994961637956209
10.739949970970857,1.2561991623194808,1.5000000000000004,1.7633918139173752,1.9643990412946093,1.798735028495403,0.9999999999999996,1.5222315778321505,2.034175007678674,1.5462685862879864,4.421579376666717,1.910505761128428
21.30792478150242,1.2704324491150074,1.0,32.85031227663206,3.0817905861539145,1.442191046480732,0.9999999999999998,1.793188448919858,3.546357540786166,1.81940287943198,4.048178688777221,2.034537347661012
101.89069261630787,1.2846657359105342,1.0,76.25888185936186,17.441784382705002,2.124234047220956,1.0,3.095335688143205,6.263317346715755,2.0925371725759727,1.9464659689548705,1.954717852067273
77.43301353733655,1.2988990227060608,1.0,3.689696806110313,3.767020970580432,11.350509067966618,3.4996722412004333,2.243985546776276,20.63026159692886,1.8385172141140984,10.402252921972805,2.2471924383290087
10.59042472835789,1.3131323095015877,1.0,5.994160037326193,175.4553645759932,2.089610821211941,2.768715291845653,3.367657041624052,29.35985805898605,1.4999999999999998,1.2107205419658886,2.1552161985252605
27.832743247514504,1.3273655962971145,1.4999999999999996,3.716375330496184,3.4345050072048204,3.889502274056476,1.4999999999999998,1.487025518357895,10.772719039867669,1.4999999999999998,11.710614088274598,2.437798417350272
4.851065317559361,1.341598883092641,1.4166666666666663,9.196158374163408,1.8748152903872697,47.37985829336586,1.5000000000000009,33.836689008715354,4.496974060861752,1.4999999999999998,3.167796156325544,2.036122412938
4.176425218875576,1.3558321698881677,1.333333333333333,10.918892870101166,1.7085884116175392,1.5000000000000009,1.5000000000000018,3.5207744098482183,11.078687424934552,1.25,1.9327869600985432,2.2228698233587583
1.780994431171933,1.3700654566836945,1.2499999999999998,7.503735006522677,2.7239878530607515,6.279615647480658,1.7474445211658851,103.07895081538284,2.5770963423667226,1.0,2.681108037235343,2.0341368997696434
18.34407017426725,1.384298743479221,1.1666666666666663,16.278011199949276,2.0181152573264485,3.496626295325884,1.994889042331769,71.38976766442462,12.612528090087949,1.0,1.4973191426999142,2.059750566389566
38.20587687053635,1.398532030274748,1.0833333333333333,3.724709786899129,2.298875656118317,1.0,2.2423335634976524,6.062729806834171,23.720732724681767,1.5000000000000002,3.153116039294188,1.7369398474555051
1.687443174186241,1.4127653170702743,1.0,2.3810519651768383,20.998712439974884,1.7396936323706709,1.93175017262324,20.23130914530352,22.88405512803488,1.25,7.448631322424294,1.6332617139387378
2.564187299252997,1.4269986038658011,1.0,65.58120454255383,2.561953386600404,2.809032867862039,1.6211667817488262,4.773246284436874,36.03998296436947,1.0,5.251342972108326,1.710133786712664
4.528624776809173,1.441231890661328,1.0555555555555556,8.262720353228456,38.464024013996216,2.027590276194329,1.3105833908744131,3.0469657950504314,22.52765034012182,1.25,2.500065368119238,1.7739632513469403
12.279070860271224,1.4314267375355207,1.111111111111111,9.41099441735293,3.3962842778140807,22.62780936753808,1.0,30.92579078354473,22.542560962518618,1.5,2.349222977844081,1.9044223246522107
2.411180460397359,1.421621584409713,1.1666666666666663,36.67399356634921,3.6176973242541295,2.34229427448169,1.0,1.7850765844256764,46.17425723074213,1.0,1.0,2.083528797327733
2.1264864287406247,1.411816431283906,1.222222222222222,64.39681279753992,2.3121638403531493,6.11579889770567,1.0,8.387247589213676,62.95512172521985,1.1314117229015357,1.0,1.9804817944912807
1.1542266715528184,1.402011278158099,1.2777777777777777,46.98384789276916,2.4907892921939467,20.950430870690703,1.0,38.47985320380968,9.461018954742912,1.2628234458030716,1.0,2.0662622360883973
1.1381869494548922,1.3922061250322917,1.333333333333333,14.286956417953853,21.805810511051693,2.315204782723064,1.0,3.3032134351614406,36.99863761748166,1.3942351687046073,2.267950869596159,1.936839135546452
1.0617349865844137,1.3824009719064845,1.3888888888888884,174.94274564437814,2.8917563808110383,89.5315354164258,1.0,35.57546335492544,11.193597985726685,1.5256468916061432,1.8453005797307729,1.9343715457621145
15.649184152443874,1.372595818780677,1.444444444444444,29.19967484758036,3.6897551720382697,3.066255908540279,1.0983508926667778,34.88507961829012,81.54581761750038,1.6570586145076789,1.4226502898653863,2.0647977247957616
1.0945915863111264,1.3627906656548696,1.4999999999999996,24.08143707152326,2.4920858581266154,2.1581391107123635,1.1967017853335558,37.45469130562638,2.6289931306269905,1.647242451100949,1.0000000000000002,2.0441897192588248
2.284284934082741,1.3529855125290624,1.333333333333333,3.4662880326261947,2.0616521653628377,85.46211065541551,1.2950526780003335,20.12049021674884,100.43590763958616,1.637426287694219,1.1533874319019186,2.282933512153132
6.400946877616365,1.343180359403255,1.1666666666666663,19.20720175005377,1.861600235941398,2.178707942003185,1.3934035706671113,4.889209628501538,9.445692831626944,1.627610124287489,1.306774863803837,2.74320108382242
4.309870002250618,1.3333752062774478,1.0,,1.5786110260253976,2.893710816819209,1.4917544633338893,4.434986347529858,79.45537148008884,1.6177939608807592,1.4601622957057554,2.8499530028638858
18.089476355261223,1.3235700531516406,1.0,,2.015887965736501,3.2789485928995923,1.590105356000667,2.3071330481531125,2.429982813598552,1.6079777974740292,1.6135497276076738,2.8907305532391723
2.78147152926094,1.3137649000258331,1.0,,1.942261509864216,2.658570914540063,1.7776656378453193,2.57196592445878,2.427454010872492,1.5981616340672993,3.2121016661024866,2.986037053348386
2.3388511080492704,1.303959746900026,1.0,,156.50197311030166,2.4796174288619093,1.9652259196899715,5.685987329669657,5.893300670965407,1.5883454706605693,4.8106536045973,3.601996403986604
2.0335669859826586,1.2941545937742187,1.0,,2.045176077963797,1.7903386487768345,1.810150613126648,2.3137351385749936,4.297326770029021,1.578529307253839,1.5000000000000004,3.1197453402263897
20.53611654947633,1.2843494406484113,1.0,,2.1926877367651643,7.941069954226862,1.6550753065633237,2.074694169668982,1.9019040350474208,1.5687131438471094,1.0,2.8187795439166896
11.828134485792472,1.274544287522604,1.0,,2.584195941616496,2.1172105993522976,1.4999999999999996,2.2001409390090245,2.943478055161721,1.5588969804403794,1.0,2.548716082067847
2.42556692155952,1.2647391343967969,1.0,,27.20062797991873,141.73559772039914,24.972367862363395,2.0132533582382504,2.4281129589799595,1.5490808170336494,2.2753683734612054,2.219036204241718
18.249817919048084,1.2549339812709894,1.0833333333333333,,2.7267446607441754,29.791320967265573,4.7996023273187065,5.846610490643391,2.161512980379706,1.5392646536269194,1.5000000000000004,1.7150922710496734
2.28549492767841,1.2451288281451822,1.1666666666666663,,2.8330971954017774,3.1989729857849705,8.533895601138111,73.7833009580603,2.9022489378717724,1.5294484902201897,1.4999999999999996,221.9613265832713
3.474371050307417,1.2353236750193748,1.25,,2.931990122831535,3.554674228461731,8.232539777092587,3.287613294017837,5.3129167047972725,1.5196323268134595,2.6043077648915447,1.859849974316275
29.66507610528205,1.2255185218935676,1.3333333333333333,,443.9198383485718,5.402028788813339,7.9311839530470625,1.7487103538835322,17.75149688304468,1.5098161634067295,1.9540450272324483,1.7297406590738076
12.86200565569891,1.2157133687677604,1.4166666666666663,,2.9954517509239054,15.755513295033648,7.629828129001538,2.758957268705995,7.909568037277033,1.4999999999999998,3.694627607472156,1.851272695360357
17.661369205724277,1.205908215641953,1.4999999999999998,,3.3662613689740133,8.83328988362455,7.328472304956013,2.3568868924079367,4.767227742781607,1.0,2.550028419881324,2.1681798405891413
4.140409256111433,1.1961030625161455,1.6445095685940618,,6.918151176849468,104.21554864153268,7.027116480910489,4.413235560175952,4.795090733912417,1.0555555555555556,2.2528694095501245,1.7324002098568505
4.43912003939647,1.1862979093903383,2.7429504654625423,,214.6921816641081,166.21045996581262,6.725760656864964,5.376772722331103,7.015830234748688,1.1111111111111114,2.2746327922559773,1.4134622188165165
3.918349232126985,1.176492756264531,5.178192556512036,,3.0418412494342646,8.824345643195354,6.424404832819439,6.779408483625824,13.14584468201476,1.166666666666667,1.635933639169398,1.421724827798321
8.739076852087926,1.166687603138724,5.518441609775766,,41.0964818516976,52.16023343440027,6.123049008773915,6.155458938129881,8.582498598636194,1.2222222222222228,1.8349010349198147,1.4107691695196125
15.019818223125316,1.156882450012917,1.9350641617109727,,40.69988482781587,2.8141178448330746,5.821693184728391,7.538528306516034,1.6730766269721118,1.2777777777777783,2.93347527589741,1.5847127864436523
100.5259905294404,1.1470772968871092,2.6976958612810407,,6.145705788618226,97.41728079240978,5.520337360682866,7.978193827651807,8.490706523526978,1.333333333333334,1.6216230700841034,1.4761290965217684
30.71741154600687,1.137272143761302,2.574229561158071,,4.959084482712138,217.60531118303905,5.218981536637342,3.028475562093261,8.512375900112593,1.3888888888888895,1.5326236969589184,1.3629271034560555
92.34802189537795,1.1274669906354946,2.216153040772048,,4.9779708530241615,164.2397180128808,4.917625712591818,2.221517577573205,25.06191157834704,1.4444444444444455,1.0,1.3685327698653489
51.82272391135433,1.1176618375096874,1.858076520386024,,4.557001973495742,84.52156726324358,4.616269888546293,1.98503730916366,2.362660854847922,1.500000000000001,1.42335040956928,1.343414802876545
25.79344491916866,1.1078566843838802,1.5,,6.608519805785195,4.675409368881013,4.314914064500768,2.018384331355967,2.683220018730039,1.3034514359046323,1.7560057394015105,1.4295542471989804
44.38066204428235,1.098051531258073,1.0,,192.97223584595645,59.60469537393644,4.013558240455244,1.9823773138246743,6.287137003851826,1.1069028718092633,1.688356707492491,1.4973202135190964
7.707728390682823,1.0882463781322655,1.4969501898046425,,207.2904512972068,222.71604183096724,3.71220241640972,2.238647100217757,18.63710060425222,1.9494289941620384,1.7605053883593895,1.5048635347760404
13.747616852344516,1.0784412250064583,1.993900379609285,,6.058660387438402,2.4808217627652063,3.410846592364196,2.013613825641524,3.857963640506815,2.791955116514813,1.9023880345292616,1.7046926730997465
10.069948342774463,1.068636071880651,6.013684809550339,,5.0136553710808425,40.24323580765404,3.109490768318671,2.443506200336074,1.485659708533889,3.634481238867589,1.7011940172646312,2.090689123392389
37.39536458510539,1.0588309187548437,6.478273091854788,,62.58289974004934,131.0095220273223,2.808134944273146,2.306257690578044,3.912940421679945,6.208798951421092,1.5000000000000009,1.8259533920282995
20.5183343346198,1.0490257656290365,4.652182061236526,,239.6835225500648,1.5011999292038212,2.506779120227621,2.839421213951021,2.9410774926716297,1.4999999999999991,1.5,1.6973253435839233
29.1731674880557,1.039220612503229,2.826091030618263,,190.84276799897728,2.439403291827825,2.205423296182097,2.3922421314268365,2.103228938797383,0.9999999999999998,1.0,1.761330807604759
7.176191252246696,1.0294154593774218,1.0,,277.8018402310124,2.0241612253615764,1.904067472136573,2.708836925610751,6.710883053689896,1.0,2.103990337329077,2.2724279019589835
71.4746895226852,1.0196103062516144,1.1215774102714648,,163.26298549354755,265.5596733007434,1.6027116480910486,2.882316722896236,5.356396931351669,1.0,1.0,2.605946182000145
61.93936361479851,1.0098051531258072,1.2431548205429297,,11.723828379411184,2.289606635318864,1.3013558240455243,2.195290739245159,18.3003088546532,1.521216556026384,1.3012391665238094,2.074559684625213
4.597379332332853,1.0,1.3647322308143943,,,1.942104679961688,1.0,207.6253518643177,2.376505187799475,1.7711352422919402,1.0,2.1867854343220063
2.301684788811402,1.25,1.4863096410858594,,,1.847541753283488,1.0,179.44991352249644,1.7426646472802287,7.737783351729001,2.2849672789416715,4.799130316220944
2.8443572410616427,1.4999999999999998,1.6078870513573242,,,159.73937625466584,1.0,2.4458622116008244,1.0,4.875390244612765,1.844647154305602,8.975171088625395
1.5000000000000002,2.763030202041072,1.729464461628789,,,1.8779324595990603,1.0,2.395599241904192,1.0,2.428627575261689,2.294468179628302,1.859479461912336
1.0,1.0000000000000002,1.644112923853925,,,2.13036087436515,1.0,2.272890803577716,1.0000000000000002,3.1300818363919025,2.4751540590175267,6.107883006358046
3.9379148293611466,1.4406646877478717,1.4830846928904438,,,2.1504510380823985,1.0,2.169449583942866,1.868233291959831,1.0,6.324598710112995,2.010103243351128
1.8689758023029943,1.4449029243373095,1.3220564619269624,,,2.144842228320358,1.0367223882778565,2.3373804941788614,2.0559237527693184,1.0,1.6412340669422807,2.542779197470065
2.645052741978926,1.449141160926747,1.1610282309634812,,,37.31274716125573,1.073444776555713,2.540952333664316,2.168197987993879,1.0000000000000002,2.815629084311668,11.11991825712207
5.595674300598794,1.4533793975161848,1.0,,,2.0620024813372635,1.1101671648335696,182.7655652604006,1.6160880824218755,0.9999999999999996,2.3165447436176305,7.297641490715256
4.370665111152618,1.4576176341056226,1.0,,,2.1700734979117584,1.146889553111426,2.3549764374550137,1.6600649259196345,2.205069268300092,1.4999999999999991,16.39506059241834
1.4805039434390268,1.4618558706950602,2.3057530559904618,,,3.2620592151033256,1.1836119413892825,2.132184000274848,2.1276074263129843,3.9764364684678286,3.133006000703816,8.193913806955177
2.411381066911713,1.466094107284498,2.8153727900880177,,,10.774755902761576,1.220334329667139,2.076495135450794,2.205980060726748,25.474102578277108,4.784491551380964,8.88756408900946
2.018781763361928,1.4703323438739355,1.5000000000000016,,,23.61600395985436,1.2570567179449954,2.1491362681008424,2.198374851402128,4.010013457953382,1.6823536285584553,11.478230528478717
1.0,1.4745705804633733,1.5000000000000002,,,17.610142303487898,1.293779106222852,2.419056717984101,2.8441333466741416,3.0413545544705025,1.718056231365228,5.482812258837676
1.0,1.478808817052811,1.3333333333333337,,,81.0715328111423,1.3305014945007083,2.6962729607352376,2.6283234598768725,4.075843775711385,1.0,4.603804881921862
3.249028808989,1.4830470536422486,1.1666666666666667,,,24.63806394506091,1.367223882778565,2.8385070516251343,2.254793367657751,7.659177495065077,1.0,3.1076993392092853
2.3745144044945,1.4872852902316864,1.0,,,6.153034388136388,1.4039462710564217,2.821834782999713,2.267854164147044,4.512893128978233,2.3187908980060272,3.272113394657472
1.5,1.4915235268211242,1.0,,,14.117278821066948,1.440668659334278,2.613612587399303,1.5691764966275934,1.3666087628913894,2.008208765061972,2.794625503465737
1.322420282421504,1.4957617634105618,5.099773731379156,,,17.443388428514382,1.4773910476121346,2.7536426185205976,1.5687289440805845,1.0,1.4999999999999998,3.244412735619602
