Rise-Time_Shape_factor,Rise-Time_Shape_factor.1,Rise-Time_Shape_factor.2,Rise-Time_Shape_factor.3,Rise-Time_Shape_factor.4,Rise-Time_Shape_factor.5,Rise-Time_Shape_factor.6,Rise-Time_Shape_factor.7,Rise-Time_Shape_factor.8,Rise-Time_Shape_factor.9,Rise-Time_Shape_factor.10,Rise-Time_Shape_factor
69.17372096996586,-9.805495388583672,-17.62497919184525,-7.05075894555359,-4.719807839966816,-4.8316826018845696,-20.034983735409565,-11.27516351441817,-8.330667090843644,28.007295307400685,-22.982058072519624,116.72857543060148
-78.91242325614314,-1.63541558606448,-7.63138955075488,-6.947700191529286,-30.470187164298707,6.715767177944802,22.109487781452327,-11.756758356384845,38.95663382643957,2.7315320047407816,8.131046320216988,-11.04715435477054
-21.61082351846684,12.924567325208466,2.3622000903354867,-30.771730401588943,-1.7058031671109464,1.812429693631163,-2.3328083123540115,95.85985264613916,34.77990794047904,0.743613181581998,1.012111489422861,-3.171819078005264
15.028047332226976,11.540193857775996,-1.7076750362147703,12.646479095402952,1.529483865593767,-3.090907790682475,3.1297982065275463,-5.320047676643807,-2.45402988538391,-1.2443056415767857,1.0008679656384891,-8.31674893113644
613.5839027571269,10.155820390343528,-5.777550162765028,-23.84223567556104,1.0000813236051358,3.1440022349310905,4.040717235003341,-4.630232157877984,3.4856083996680285,-3.23222446473557,-1.2051694424963562,-19.50656129621665
32.70903514568403,8.77144692291106,2.146385488359546,2.8826219549698378,-0.4867547568890598,9.378912260544656,4.951636263479137,3.865133221424134,-1.4060307013962552,-3.490138538886574,-1.6929877624009484,-16.26323455520802
13.517862528424786,7.387073455478591,2.840485399388729,10.933727572139718,-1.973590837383256,1.0703312662639024,5.862555291954932,3.542667955184354,2.1376346801900112,-3.711123063646519,-2.1808060823055406,-30.028973170320217
13.490795209287056,6.002699988046122,3.534585310417912,-2.1556698766728526,-3.460426917877451,59.816517774380216,-27.742875497451585,-4.46354123659328,-0.5003595443857805,-3.932107588406464,1.0299153006786637,-13.629127358360948
4.390040854522589,4.618326520613653,4.228685221447094,4.2172371696742905,-3.11894052174077,31.286831685837253,-21.263426772972537,5.277091809995815,-3.138353768961572,-4.153092113166409,-7.823770929447098,644.4186946683175
11.59718222002088,3.2339530531811835,-2.615934544235881,-5.765379831038974,-2.777454125604089,2.757145597294292,-14.783978048493488,-5.536969682727734,17.513011937686578,-4.374076637926354,-15.29335631680452,-32.08984463536364
7.274799249147743,1.849579585748716,4.103205179244384,-47.48797306057776,2.186838547438988,21.34386781198294,-8.304529324014439,-16.697289271165168,42.99233312611189,-4.595061162686299,-24.844620569701963,911.2410495448
4.906374193812693,0.4652061183162477,10.82234490272465,25.38248888078545,4.804603791448107,-8.168645425808899,-1.8250805995353896,-8.785141173761602,-15.252898086158105,-4.816045687446244,-15.370287871859595,-11.049286172578888
31.515801155158325,-0.919167349116222,2.983009914513646,4.643548898552016,6.356623684400102,-9.691301766569902,-3.329391399905938,-3.904663683809126,-4.623855466393594,-5.037030212206189,-14.445529651157036,-9.53898341447219
-23.98736071573396,-2.303540816548692,11.475476883145598,-3.0604867044720923,-7.755736294407757,-2.9111649755359967,-4.030512979190288,-8.325103939430916,4.021250203020141,-5.258014736966134,9.629443430906363,-9.160077356282544
-15.234098370142934,-3.687914283981161,-3.3796209075720145,16.010038992924596,-3.943938585827374,223.4650946331392,-4.731634558474637,-4.06315209901992,-3.835275534740496,-5.478999261726079,5.7003882601966165,-9.20560289061115
-15.906972132584665,-5.092904293179824,-3.2124971921925445,-2.0845725436181484,-0.1321408772469912,-1.4950462213148548,-5.432756137758987,-6.689432716893291,26.73916468084376,-5.699983786486024,-43.56893259317386,-10.111621501875934
