Rise-Time_Mean,Rise-Time_Mean.1,Rise-Time_Mean.2,Rise-Time_Mean.3,Rise-Time_Mean.4,Rise-Time_Mean.5,Rise-Time_Mean.6,Rise-Time_Mean.7,Rise-Time_Mean.8,Rise-Time_Mean.9,Rise-Time_Mean.10,Rise-Time_Mean
1.6130735914910168,-8.175987418140283,-9.614998656487291,-13.92191980010164,-18.183421401603283,-31.961442947559387,-11.393780809031483,-5.19586721478869,-6.310588830134537,5.862130952128693,-1.3952369987644817,3.3962865582962354
-0.1976927952469925,-29.42045047170987,-0.7812212040422075,-3.6821019016710985,-0.3581331723922414,3.5031211392889747,0.919826330156886,-6.7799127915292985,0.5667760472166972,2.129415754408776,2.1051778888531167,-3.667394486594298
-0.8679095471145504,1.2990145328061793,8.052556248402876,-0.930727016015689,-9.985788252939626,-1.28469582375959,-7.874986467517702,0.1447128897284349,0.9580566911268372,-0.3376255825134477,112.09069284344083,-9.97118971050076
1.90787538961302,0.854830741222647,2.046859671343057,1.6227612526244135,20.31880489922583,-6.072512786808154,3.4413300329622243,-5.413980513142636,-9.106298531254948,-2.804666919435672,173.4413578363346,-5.146537998564434
0.0267621629640724,0.4106469496391147,-3.958836905716762,-1.4038989413406426,71.17564476229668,-1.324904531303554,2.7732521878633123,-1.6208807739577933,10.162188258884022,-5.271708256357895,-159.6593790769892,-1.6594084551448107
0.5773369460889087,-0.0335368419444175,4.332998485402172,2.9637835873799787,30.74609098907956,3.422703724201046,2.1051743427644003,2.3677028505052604,-14.53694135672511,-21.29207100384812,-167.4082127539109,-2.463272923624664
1.2318715172068904,-0.4777206335279498,8.458715872826573,1.2688900028180778,-9.68346278413756,16.17052250588939,1.4370964976654883,3.092861164359187,9.130496177216417,-20.066635589163724,-175.1570464308326,-1.1001942243552336
1.362560610555603,-0.921904425111482,12.584433260250975,-8.596904132848591,-50.11301655735468,0.3726079567639228,-0.3152691839806092,-2.998441717182763,1.781433037728516,-18.84120017447933,34.94564985900013,-2.345683216749657
3.3240194538015,-1.3660882166950143,16.71015064767538,4.145216178185742,-29.187487906947563,4.4684651191626505,-5.021528708378476,2.132215554302316,-5.567630101759384,-17.61576475979493,-2.6917404582650546,0.0523093279036283
1.7092088565923091,-1.8102720082785464,-5.668624447509772,-5.351062185120407,-8.261959256540441,8.56432228156138,-9.727788232776344,-2.0422058093254,1.27610978684452,-16.390329345110537,-1.6690505818656056,-1.043401567586937
1.8539672112571737,-2.254455799862079,-1.990070937542387,-0.6082279833233737,11.857211249569628,1.445437345885669,-14.43404775717421,-0.4414143321169545,0.558561756046133,-15.16489393042614,-1.6681367507150924,0.0269215279068106
4.262213673290763,-2.698639591445611,1.6884825724249974,0.5038642816751298,2.859622448099764,-3.235203508119193,-19.14030728157208,-0.2612221632224498,-0.8283135272432455,-13.939458515741745,-2.2571171009229896,-2.0866705190139494
0.3505646406574714,-3.1428233830291434,6.403373261179418,4.060465480699068,1.2800644930861895,-2.624783607948026,-25.27898087710872,-3.927126843332354,-9.118111620517787,-12.71402310105735,-3.1185188324643653,-2.657741002959272
-0.5181118842587942,-3.587007174612676,1.656900738497523,-18.950621890987044,-1.2914755085987195,-23.42871617223422,-21.27286495162052,-1.5022141911516496,3.319062677401788,-11.488587686372954,3.476684244245932,-2.3019813846348307
-0.9513763795241484,-4.031190966196208,-10.410017252038068,15.528077552600692,0.0464584263492078,0.1112354027128797,-17.266749026132317,-3.454585251333204,-11.86296473886307,-10.263152271688558,5.253994579305725,-3.022056330474241
-0.8826682379298222,-3.765546570795238,-10.044512499707864,-50.3954889855097,1.3843923612971352,-9.95614548553759,-13.260633100644114,-1.8795805397541887,0.4005863444662427,-9.037716857004163,-0.5976762859275018,-3.111087761338589
-7.953604503544172,-3.499902175394268,-9.679007747377655,-0.9693211963928996,2.7223262962450625,1.462566372707725,-9.254517175155913,-2.934513952874544,-0.1356657215101224,-7.812281442319767,1.816484990692168,-3.307220003110438
-0.1313256372972065,-3.234257779993298,-9.31350299504745,0.4522314370657673,2.022456974024077,3.751700081909078,-5.248401249667708,-1.8053034863425608,-0.6719177874864875,-6.586846027635371,0.8205469232366795,-2.358045754365214
-1.0387348454821974,-2.968613384592328,-8.947998242717246,1.4987644254231758,1.3225876518030917,-5.938031597303134,-6.16551827326996,-10.142455808121428,1.9168072907977225,-5.361410612950976,-5.486223131988208,-2.23263468317096
-2.266548114335581,-2.702968989191357,-8.58249349038704,-1.127443440919777,0.6227183295821063,-15.627763276515344,-7.082635296872212,-0.5948909942138397,0.9264216993588488,-4.135975198266582,-4.003856064996,-3.6498780427915314
-2.281725050082588,-2.437324593790388,-8.216988738056834,2.750174703796428,2.0107861213834943,9.915464326655874,-1.2050981567399914,1.0234528285559976,7.823112731737133,-2.9105397835821822,1.2102460702036535,-2.013967621861086
-0.8309604661129579,-2.171680198389417,-7.851483985726628,-1.7152266557687432,1.060495791169024,2.8036985049607424,-0.1208018847006109,3.093347945753384,-9.249382654911424,-2.09363486857983,-0.7451258675039979,-2.7157308601079766
