Energy_Root_amplitude,Energy_Root_amplitude.1,Energy_Root_amplitude.2,Energy_Root_amplitude.3,Energy_Root_amplitude.4,Energy_Root_amplitude.5,Energy_Root_amplitude.6,Energy_Root_amplitude.7,Energy_Root_amplitude.8,Energy_Root_amplitude.9,Energy_Root_amplitude.10,Energy_Root_amplitude
2352.2660124443005,271043.38867064624,2623743.6104704253,,597287.4382398847,145893.28973553595,1645129.770209851,231115.3244711593,12717.211939478511,75470.2386423602,264368.6757039763,388752.8895713135
17041.439619085148,258150.0375217312,3108178.4736439995,,,178985.1444794399,1712906.9750437017,356167.40055284445,125251.44129669455,79727.33121087466,415783.1291073684,408217.35162103886
33061.17372232794,175412.09456149078,3592613.336817574,,,163475.70026790173,3321123.519453832,330657.34672214714,180791.9434308672,17188.084458763984,171111.00837739854,425193.746997332
27481.23380190886,92674.1516012504,4077048.199991149,,,189194.7961472162,4929340.063863962,362786.9916237271,117190.91339992316,3938.0530500450977,142302.05475321924,429687.54094969726
1878.1171887614776,29955.139002482287,4561483.063164723,,,151525.6417320948,6537556.608274093,469443.7640252574,70834.37570388564,6045.389779666217,124980.44925705848,373208.1952703445
7778.994542242031,72235.9723702868,6294309.030365492,,,144776.6992903798,8145773.152684223,579625.344031495,24477.83800784812,10853.801144693394,458440.9392447708,384091.4824277383
16191.200117718365,53969.4182621537,4974227.757801473,,,147476.23951298205,9753989.697094353,559767.8392904552,61760.55327695269,28278.063988812453,97350.12818674784,420919.2029736187
44455.36033246412,76438.28421968932,3654146.485237455,,,176846.15237120702,9337422.719851388,625308.0519469139,81674.87296571402,26527.736105636934,172584.12513014974,392710.797182144
30550.08812853341,98907.15017722496,2334065.2126734364,,,118037.76008689696,8920855.742608422,600181.5193510861,81744.25293384522,24777.408222461418,99043.1880023648,454947.41114862735
22387.5150753919,121376.01613476056,1013983.9401094177,,,119776.43943968776,8504288.765365457,675460.0468894321,137188.31117042867,21876.29716934144,439597.338571568,633408.5454862214
1283943.259824541,143844.88209229615,268259.07149186084,,,103141.3029353403,8087721.788122491,878499.179448582,75547.10750361625,14440.860282535912,384570.0851208709,383506.8786487637
4299069.939163056,166313.7480498318,643844.6365774389,,,68479.36855427414,7671154.810879526,999180.5351936752,56355.32222043977,5955.038572188804,884152.372177238,518143.1444986546
1520347.9682483808,188782.6140073674,20103.60691883713,,,73318.75229896413,7254587.83363656,988574.559758794,91452.76723191667,1063.926625062529,469381.3379523456,525560.3729456498
1466828.129346392,211251.47996490303,227657.31488792555,,,81877.2953660724,6838020.856393594,926678.8353185372,71881.66584774472,7619.291079052737,231945.34281364235,523928.5860717821
3254708.713236385,233720.34592243863,189264.8475993797,,,74516.38422522339,6421453.879150629,811778.9533439234,98690.75450602287,141888.08339733144,289475.58791747014,785083.940563557
1758794.3544522475,256189.2118799743,477713.1381708024,,,59181.837738081376,6004886.901907664,919626.3266734632,105820.0742089257,6155.888156372933,518938.8094755751,806707.8711884795
15333032.864463603,278658.0778375099,766161.4287422252,,,49740.62116215158,5588319.924664699,878136.7353711242,151889.78490934477,4876.010469981641,475688.1151207112,1127670.6587511366
8146583.526135366,301126.94379504555,1054609.7193136478,,,54238.25483083556,5171752.947421733,1100906.464681595,199086.89486992857,8899.236396005528,497653.9603790659,1051415.8838579557
960134.1878071292,323595.8097525811,858486.6251690659,,,76884.99899943826,4755185.970178768,1284663.340434708,212723.66525354752,12922.462322029416,284211.7722970374,1215063.06156951
157799.2282000922,346064.67571011675,805877.1181999121,,,108206.8122747112,4338618.992935803,1472193.577831973,175040.92157976428,25760.97831496758,582324.6427962963,1231203.762086635
16597.19258203681,368533.5416676524,1359058.7095634528,,,108683.80162978084,3922052.0156928366,1537334.5422721042,272582.1626104379,68566.76749820664,542050.3236529487,1283354.838664655
17052.442920619986,355499.64515242865,440303.2235577781,,,79662.70546498618,3505485.038449872,1636661.240029296,26590.88103075476,202487.87066755223,402476.4032141096,768781.0567817184
6971.405681733153,342465.748637205,2811052.6583582205,,,60760.22274778555,3088918.061206906,1800774.453133814,190881.1996054956,160659.76316474378,262902.4827752704,785039.925022832
5938.550002535637,329431.85212198127,587927.3794012351,,,81642.51685530704,2672351.083963941,1974863.6718163665,170973.6165932083,97490.6870359059,721614.3186934171,779754.4120202363
9001.819235998588,316397.95560675755,858791.5467837615,,,161708.04134083446,2255784.106720976,2175676.830097237,151066.033580921,34321.61090706802,1180326.1546115638,706371.513949594
7061.428504110251,303364.0590915339,1129655.7141662878,,,242025.06036132987,1839217.1294780087,2153576.275217395,131158.4505686337,46716.96808737385,651830.8310580374,588622.8991216713
12319.547811299675,290330.16257631016,831279.1942778407,,,180786.2428280445,1422650.1522350442,2285433.23502445,111250.8675563464,22513.52399329997,15934611.142683815,700217.1226079412
10335.587541943252,277296.26606108644,532902.6743893934,,,162240.1063202709,1006083.1749920788,2329496.966477354,226170.8954961181,34211.88353241407,684003.611714511,662248.7296571526
15635.069451962572,264262.3695458628,234526.15450094623,,,144883.90188004702,589516.1977491138,2265470.1283578184,680935.4229766931,23022.450717817315,378831.8779298812,701688.604199909
24980.91251463269,251228.47303063903,665164.0367055854,,,141662.0092433147,515948.5491514135,2153073.330295921,792473.7892068905,5012.455752238747,453222.4742908141,756623.5810724981
32203.31800481704,238194.57651541533,1095801.9189102245,,,137642.74074010996,442380.9005537132,1896033.394934189,485091.8310316801,12259.4859306469,312730.2494393117,668779.0888737357
10434.565048509408,225160.68000019164,261899.2645994064,,,125844.9680669952,368813.25195601286,1793660.8012828927,177709.87285646977,37000.2122255029,38373.53212377989,676716.8199218111
10247.961356786813,212126.78348496795,783.9489301536626,,,97504.90092153636,295245.60335831257,1784734.746471791,29005.97587429422,137377.35485603387,108902.26102970008,698590.3987452287
7266.360977217337,199092.88696974423,565.9484814068007,,,100463.2021115248,221677.95476061228,1837726.094196063,27016.564982721506,231658.5035284865,260298.65412972728,704378.7691850872
13343.45670827825,186058.9904545205,3259.368449089128,,,85537.26023767743,148110.30616291193,1820751.8574537183,3804.9944760709946,2565758.8236331693,251150.6760430568,656560.9013057387
10781.278565146176,173025.0939392968,204.3183878085336,,,100166.67478744622,74542.6575652117,1875011.5977504496,3388.587565129975,4899859.143737853,279435.6127738489,674290.9935644456
8772.423688164563,159991.19742407312,3170.12988483412,,,98914.62300273724,81851.71931789423,1786413.5649974889,29398.682286900585,7233959.463842535,313064.9537246005,571853.0193703496
10989.079212239578,146957.30090884943,982.706006505712,,,101060.5170614776,89160.78107057675,1843641.429159073,24153.16969127817,9183892.723616626,452679.1100683766,688674.4553432203
31009.80848326287,133923.4043936257,1663.0950939633892,,,169042.07768634413,96469.84282325929,1601530.9608882898,101716.37190485284,9091724.038305352,466053.6079354789,853181.2415174515
15716.781517111704,120889.50787840202,11364.66851310702,,,129446.24967487674,103778.9045759418,1392619.287840848,11044.402052846432,8999555.352994079,451230.1417465158,877303.043568592
55365.30565499794,107855.6113631783,21066.24193225065,,,240538.3726750741,111087.96632862432,1267569.9622904474,1347.4765743351704,8907386.667682806,393739.4840549457,847005.9448394943
31393.587557247432,94821.71484795464,1327.4510871677849,,,258296.29449747247,112023.04183126248,1257041.27552921,5134.941056209681,13265746.624382138,420822.110037372,858072.7559291406
28415.20709611731,81787.81833273091,137000.36114095885,,,272998.7223896926,112958.1173339006,1274036.2522226134,1193.949219111926,3297623.516353375,536735.4281107105,905784.8701736232
30501.40081669441,68753.92181750719,1346206.7181386547,,,448874.40447494655,113893.19283653876,1788194.4150005295,2223.157660498351,368385.42058856686,423947.8192465589,791978.2820545394
26668.562475429662,55720.02530228352,22784.19029055286,,,364553.0504191858,114828.26833917692,2086938.1146848183,734.3221830581648,22761.13920155031,441659.33767605055,776261.3986300242
18400.3571087516,42686.1287870598,1856.2387435324183,,,390373.22149282,115763.34384181505,2360077.21239341,1726.671885901902,2340.2348698314154,380718.994562273,720975.187093968
20403.3964418224,29652.23227183608,3852.9972830340384,,,365922.50819463335,116698.4193444532,1591278.7696817357,17472.570307037593,59992.323027392726,455414.171095309,646026.4969146644
13003.89164882728,16618.33575661236,5849.755822535659,,,274968.7395090089,117633.49484709134,1544598.6995411755,2479.1475742496536,17901.53466799801,359509.6546881084,604487.3863893264
11630.58743586132,3584.439241388705,7846.514362037279,,,187609.29837536096,118568.57034972947,1697088.9408657602,1424.4734277744487,18210.02347817603,408466.104057556,573887.2447497374
17519.276052423207,4485.334994289838,20123.923577177746,,,140959.0752819042,119503.64585236764,1939955.8703292848,17174.7676582995,64765.90446628439,439645.1121998593,573033.1611397606
8441.797984849713,5386.230747190971,39843.120746398745,,,117777.02945321912,120438.72135500578,1649943.7957302448,10852.550780934936,43357.65928405775,287211.6203916454,524944.5616170405
18070.362418805027,7644.334530102233,25919.570616956746,,,131027.98089137756,121373.79685764392,1649133.402946902,7353.838591794226,73281.30757801294,246208.42181816392,501437.83841116674
6795.74306619357,9902.438313013496,11996.02048751474,,,148723.59048873436,122308.87236028208,1674567.518228243,8638.22138505656,56693.00738099164,292895.56542207976,459479.1148382477
67130.37981788203,9362.06233270401,63838.04689450787,,,104667.97652425562,123243.94786292022,1676334.220249541,6176.82417695027,46997.86572867047,285823.9187227666,402651.6083537849
58848.74290363168,8821.686352394525,115680.073301501,,,95982.2594251437,124179.02336555836,1748493.3742528446,10253.599479396658,58725.35549721026,439702.5700054862,310499.3681285465
196077.193151142,8281.310372085041,167522.09970849412,,,102102.89670912112,125114.09886819652,1808872.0979058573,2365.2985034775725,90001.2882883131,432900.3234450364,330434.937796866
17907.12675410404,7740.934391775556,219364.12611548725,,,157123.63517631977,126049.17437083466,1851896.8032281552,9536.590522632952,81253.44167488607,462578.1222741672,367120.3191658138
19723.535220016794,7200.558411466071,7489.55273580147,,,326412.37452833983,126984.2498734728,1801467.533107394,10840.924631477636,72505.59506145905,376324.9070267226,360501.3138209969
34743.34561477288,6660.182431156586,216022.7904807157,,,,127919.32537611097,1682857.7300720925,19041.33127280441,380507.79948650976,389963.4743530128,374666.5424805916
21750.15064280054,6119.806450847102,748212.6618197839,,,,128854.4008787491,1724926.1093851535,122976.84786805224,4092604.9899939215,242790.06702886024,336480.3097869696
42621.6026572201,5579.430470537616,716341.0002300786,,,,129789.47638138726,1650514.7208792877,44046.25299645421,4021519.472226165,344069.3172368046,370781.01822246256
76566.92390161687,5039.054490228131,684469.3386403732,,,,130724.5518840254,1728093.501704241,21873.2997725189,262305.3232463484,621873.3850722219,420917.03599976026
53840.091832850245,4498.678509918646,614580.7308189556,,,,131659.62738666355,1714682.685117754,31776.015167720423,14879.619046641032,456998.2228472304,405915.704272197
56270.90207562816,3958.302529609162,1433045.0311961256,,,,132594.7028893017,1834337.9142939765,12050.90851705286,23597.665552183444,439303.6817795413,403532.9053966401
77555.60649028559,3417.9265492996765,1133751.2747888868,,,,133529.77839193985,1906056.859228132,3998.30850715777,21233.39127165525,346349.99657754187,481922.208282733
66934.95796471136,2877.550568990191,834457.5183816479,,,,134464.85389457797,1800563.259569882,10745.66107021551,12034.802773459458,278992.8771242971,405119.00907167
76404.92992793546,2337.1745886807066,535163.761974409,,,,135399.92939721612,1879103.520812879,2253.5310421753925,28362.84992417893,323102.30439371173,434332.0994939658
20599.2781898188,1796.798608371222,235870.00556717016,,,,136335.00489985428,1964464.6347060327,2113.2313697687923,14089.832880962937,290440.03653668764,475551.07924236986
18193.988538368685,1256.4226280617372,200328.9274243484,,,,106945.43569479512,1853709.8219945235,2228.006994034499,14888.682999852635,288391.35042239004,430755.9199180159
10277.039454505715,1824.013201205578,164787.84928152655,,,,77555.86648973596,1908103.9733303045,5151.919001216887,16290.429235040154,388890.7036256674,440715.5705284464
4323.775600938678,106364.3972332359,129246.77113870476,,,,48166.29728467682,1827732.805378005,3626.2592620107735,11361.521991132402,298611.20247583993,435939.20512483374
7375.283906710275,210904.7812652662,93705.69299588294,,,,108191.89198322927,1945805.620759692,1753.4602709227415,16742.756322540918,239398.5909666265,463459.6803282633
27190.37960441178,315445.16529729654,58164.61485306115,,,,3754.4485704133535,2051060.488484035,3880.6379453282334,15105.444309053351,340307.409424373,612072.9039891486
19973.82870517537,419985.5493293269,22623.53671023933,,,,4138.211182102209,2285961.76481234,4172.540270160011,13577.616784747024,496684.3566681211,594237.3756695379
23312.79925347249,524525.9333613571,91734.9691852431,,,,4493.421946483968,2295249.8860668945,4539.111616138992,13066.156287355572,369143.9942698473,573882.502969628
59073.34471183678,629066.3173933874,163956.58366814462,,,,20020.129811614614,2245464.1244194657,20170.95174532596,7766.680583727802,345354.2534728971,523264.83630800695
17091.71947482757,733606.7014254177,236178.1981510461,,,,21020.391357101667,2350715.01584256,3402.2578031383982,19012.82181584419,437038.3626636906,578783.3185081403
14541.81830886679,838147.085457448,308399.8126339477,,,,37074.981029054296,2280409.9203553325,3669.3074425066457,10813.189687763002,472886.8122940526,538015.5114393884
8825.910714465508,942687.4694894784,380621.4271168492,,,,741001.1093727942,2362804.2689001346,18354.344615244005,16038.7276638939,445351.82732044574,531389.9591144916
7080.373058955045,1047227.8535215086,452843.0415997508,,,,514911.8923057955,2556626.175713117,2401.032003629671,15611.238609150594,349038.08918790217,487006.769905572
6067.796416076975,1151768.237553539,525064.6560826523,,,,153405.30114746548,2453822.498446709,2839.442354520173,20690.12348678763,438475.1392081072,506211.1130212565
8413.803186114417,1251088.6723355833,597286.2705655538,,,,149355.9649994135,2430354.964726905,2318.709395573944,19453.541160814064,429138.9915870455,416166.8317832547
5251.577093466853,1350409.1071176275,669507.8850484553,,,,79092.82088780543,2315054.543558851,20100.310002992253,18837.91691903951,497257.0570775573,391526.9804374993
4397.35472006876,13295848.249088967,741729.4995313569,,,,119061.91029265262,2082451.9124080727,6484.804779366751,33811.98186640468,526234.6483438894,352802.8988967696
6420.483123523579,3349587.307134276,813951.1140142584,,,,56608.415836472544,2101658.314763393,3421.4569380700564,41487.68860371503,583765.6127963272,433378.7214879859
8542.346557226641,2293427.9623915628,2086966.445785527,,,,12474.96161868281,1995430.9660450728,2212.3470026930845,60669.52962126144,748236.2848712652,423786.1949190195
39816.94792494805,4084312.114432682,3359981.777556795,,,,10339.763649311752,1603285.394169432,4330.775902495858,68966.12898972089,733003.1539695975,447388.1068621399
5800.223610565444,5875196.266473802,2093530.4202692525,,,,7921.118777863538,1443721.625439578,3329.812250173183,71560.81584863258,736388.6420492869,416148.8625896319
13380.78761167041,7666080.418514922,827079.0629817096,,,,22934.772185852536,1517780.083670057,2618.6674604599057,61240.4433682484,527176.5154807125,389388.9075647325
33521.95961390109,33409714.397914425,65136.09476666864,,,,13176.66798837077,1552675.4635538843,1244.2397350838785,59356.15892734638,759420.2025663744,365585.78503182286
13976.732590544298,3273015.403368542,1125.510140272899,,,,5628.256689018524,1386061.5060850412,2271.5253634085807,52425.88065057357,,385345.0215547548
18655.812279113085,1760395.9612665249,14134.872036074445,,,,20850.3579759772,1347102.175591148,2964.3945406044627,50931.07660600137,,304087.3581302925
34482.12115995547,247776.5191645077,18393.49407001268,,,,252905.97769731408,1459802.5946028477,2224.876704261721,40913.66036942189,,307158.5283686315
74822.94426565115,127162.5636456817,6864.918221320829,,,,37709.29947410617,1346341.8851385566,3188.49286506913,24330.128813953368,,381103.8513980588
26704.401905663755,908779.5969749752,104889.53666950464,,,,12547.43785440107,1377522.1978869075,3092.1636403853936,10058.823290749327,,279366.42434591945
84438.2991201518,1757025.579938069,129630.75950678014,,,,21562.794464073,1436973.0879491924,3265.1209360215125,22309.21725909758,,286472.34626640385
18977.253361062463,283037.5359870422,370694.8343485936,,,,41312.82364954437,1708646.4511115763,4142.743128662521,713871.5292961433,,287546.17474656506
12398.254996949834,38342.561592672086,1467733.0463364492,,,,139673.50818120292,2003537.1448421744,2719.172201558516,83032.44278372214,,298550.5144942844
5423.505149593275,2683.6215396882885,3997237.52534993,,,,56602.960202396105,1653959.158509762,2881.4793041357925,23746.746464562788,,285933.93589947326
12191.52027370112,4471.728492619256,2718547.0065954933,,,,14033.561936573886,1605343.3030910438,5473.95776142947,300132.7118113948,,298166.1638805861
19605.63059182136,14297.852936949585,1439856.4878410571,,,,6228.235791086398,1544631.0971633692,6670.992731431856,49561.85315165168,,279833.19099062827
7410.538603538387,24123.97738127991,161165.96908662084,,,,17338.445588922557,1715824.3967313657,3496.362524740565,57465.54207955741,,274260.7822640171
2874.371430668201,43208.39226716456,20081.72215748409,,,,28448.65538675872,1707987.5996460838,2448.605476183254,32696.362154672403,,299593.8053355552
5328.745151229509,88103.89698879246,295506.67090337275,,,,39558.86518459488,1828606.231280824,4253.532745170014,57947.36788943801,,278355.33258761954
39251.55097250836,535725.4242691855,414639.8007274634,,,,50669.07498243104,1808188.2155107828,5634.6388237274,89512.08504509392,,272044.8031045091
44688.06784200941,1753298.8480856451,103812.02318205942,,,,61779.2847802672,1939184.984086179,2158.246054392567,130538.97161047648,,302510.2537799241
10958.778244754432,2184424.676715405,90316.3855271695,,,,72889.49457810336,1959196.0397939207,3656.959023074438,30062.964144369664,,259669.05213937888
13879.738662513715,193242.4921765842,792284.6450973275,,,,83999.70437593952,2006462.762847839,6663.430717217008,22347.26845547721,,260728.63454539696
20643.267332881747,58327.207896903165,1474933.6470802338,,,,95109.91417377569,1866159.960775697,9311.113422117049,7321.536717820338,,266963.9099300903
5374.753563352753,59740.41850886423,1507343.8363601393,,,,106220.12397161184,2067141.813665556,6866.6862804625325,12180.606779390677,,262684.6231429909
15600.25027877133,76077.08325672176,1539754.025640045,,,,117330.333769448,2042064.5111458176,9797.452064843272,12781.591370525295,,265853.88394444063
10136.734119508414,92413.74800457928,554957.8306800451,,,,889188.0431698528,2051027.809842385,4425.137392671416,8561.540131742073,,260564.6011342152
14160.88674928618,108750.41275243682,7427.677218453984,,,,1661045.7525702578,1858134.6904248649,4575.734679214362,9137.2129111658,,257384.30411034025
6078.992785704326,125087.07750029434,5190.540921493235,,,,2432903.4619706627,1893577.060181504,6583.93598525137,5576.046365591882,,275642.6618461389
9428.438255218118,170913.2295785845,120945.56690682136,,,,3204761.1713710674,1655508.3441157318,5944.488266830306,15488.677495178445,,264406.5966040962
35687.41534370532,262949.01905741426,56121.95483823629,,,,950208.5633647406,2030351.077820925,38202.84460741668,2352.842581013092,,286869.93202564906
8480.896151704485,1744038.4667411903,90825.85196174563,,,,1109548.9037648204,2239958.8215290834,58388.66576045215,12321.433862598356,,300198.8573873377
14629.624390422132,799436.0537362633,15636.805016910455,,,,1268889.2441649002,1771876.302751657,14648.488065252188,8171.529080135867,,337757.4682498017
12068.823144007143,8892724.505020011,18403.46808865929,,,,752280.0593594839,2062245.6160711304,31269.40950305705,68069.11894001662,,680492.5192525052
10891.360456352617,16339112.984474136,8585.979599079132,,,,235670.87455406747,1928000.007325232,57474.5686057467,5650.588659512742,,431283.5308982977
19035.22472364036,10994721.998524964,5432.722014335813,,,,138068.6323009792,1799327.2937597395,113943.85167848309,7458.766019745231,,787878.8767447411
5919.091460993643,5650331.012575793,25972.30235079805,,,,74466.3110058061,1912271.7269398065,73215.95054485198,26172.9514844476,,517621.7564999133
13530.695050671786,1335402.071692346,136920.23026889702,,,,55544.18108543124,1891427.3126770065,32027.427927403216,6114.3406349493,,496522.6569312977
6230.968324484682,8189495.956807719,3450805.1781416954,,,,36622.05116505637,1759475.1726585948,33783.1040731502,4700.20207461118,,594700.7703190558
14652.44529372844,15043589.841923092,2992465.2819464128,,,,142731.38501162978,1683930.0615933798,27382.725522428325,5281.193543314182,,340453.58514784
6621.485318215864,2984123.260461072,41079.21305682732,,,,478335.8038184373,1796163.112420836,117386.04187209754,5790.715105581718,,315981.5941707338
25097.850770033416,128791.16228308792,39133.68362452784,,,,813940.2226252449,1720008.150707333,133173.0807796124,19863.93543364312,,285983.08395385835
17149.188746431242,3757.815482615094,7122.869034062277,,,,1149544.6414320525,1699590.3222664734,111480.31463317864,7506.622035229077,,331929.85247226764
10815.23623065596,6362.91214248597,40308.62327048894,,,,800040.8524993348,1693593.1587588054,75558.50680562084,15458.535884014947,,383207.8180435319
12292.150605621728,55116.76460151917,99676.9646409554,,,,2901176.277217809,2298327.6870194376,112544.00485939172,5353.228219009802,,301757.217617863
12049.196589751917,37167.11658433172,235962.8606108233,,,,5002311.701936284,2460887.0784473303,200058.11485329765,17182.592581236066,,376891.0391037038
6284.523069501412,19217.46856714427,163355.74167342164,,,,7103447.126654758,2378547.0728975823,103919.1742369786,12607.964776581342,,466542.7906864716
7829.731398861599,1267.820549956823,504656.9217518965,,,,9204582.551373232,2738553.7973083905,223113.3054414093,8547.874530223527,,344077.166058382
12703.127709126367,5638.741266079867,698768.1162057298,,,,11305717.976091707,2595834.3323984807,195434.45085563057,7021.188490374554,,415207.8229252369
13385.46136166602,68647.33434744534,587556.8580736062,,,,13406853.40081018,2490717.505552265,164223.57868996987,7793.971510198852,,461384.2716312856
12255.271890239492,315951.4788976691,371068.4299482152,,,,11327227.77508108,2464124.460288287,90353.5111342699,8907.731082646822,,401214.7792238013
8805.505627178996,563255.6234478928,,,,,9247602.149351982,2257031.473389724,244899.3782402671,16691.362683408846,,418380.5349608794
9697.348692153268,232088.66501877664,,,,,7167976.523622884,2250569.784360665,92000.4972442336,52168.41480233888,,395082.74861359614
29056.01811872844,1497431.770870735,,,,,5088350.897893785,2083648.15797942,42985.91406123409,35090.07581245464,,422539.01803772285
69053.1732711653,390476.79025494045,,,,,3008725.2721646857,2186027.8389817527,262607.90185651305,6054.309646106324,,508219.5106489917
17320.743039676214,176212.51616141235,,,,,929099.6464355876,1996261.3395812863,144867.98859408937,36557.55324620022,,469818.01908785023
9273.46540837479,2280722.906053082,,,,,850652.1348373159,2147888.065800033,36102.52745740298,11096.9452240593,,521396.3156139926
5095.628909480601,9338976.471034212,,,,,772204.6232390442,2037555.3248200887,213187.8054531796,28211.82924925468,,580109.4914594083
21499.332495547635,3262878.2028152007,,,,,693757.1116407725,1956293.404240836,59042.087829328775,13641.494689315185,,513702.3190732433
9016.323086922524,124890.11223122144,,,,,615309.6000425008,1826096.920802028,44463.870908071,31913.27272316175,,629912.4919446124
219797.93000293165,929078.174132857,,,,,536862.0884442292,1846929.6326897773,23352.107297033857,30774.547017204004,,599182.3386076523
3518.682295535043,288506.0795501176,,,,,458414.57684595743,1879528.055127337,18888.051607409445,38921.8451426798,,539559.6899276597
4851.72728269092,1489755.546733191,,,,,374252.0353823463,1876135.2830243849,150445.1012853693,10266.2885724775,,431510.89806761
2339.08363213918,20793.4432511736,,,,,290089.4939187352,1835185.8801559408,112906.1790150582,9492.356680816416,,413240.45182203664
8968.031183276107,383325.6219415605,,,,,237159.9759022764,1904280.424809772,233917.5990838144,30014.70416201325,,480833.516003634
14044.205577306227,7792.861766480112,,,,,137688.20963540324,2017455.8272886623,146205.2420899698,82887.04065346638,,580437.9167491482
50279.78477018555,24040.52712667348,,,,,151366.1347276574,1855259.3440735813,28145.06307356822,130991.98884341298,,665404.9347263488
46176.58188727652,39793.52510761852,,,,,124150.96044879127,1812800.9249367604,35444.344724422466,265429.8826245152,,596235.8990212008
77320.68173462876,78412.84114756192,,,,,96935.78616992514,1674925.4730245413,127578.68700682976,92808.80198043615,,649202.2073586049
81187.60575152034,5596.950385142095,,,,,52811.44270124349,1723616.571717954,115163.00287719318,152651.07246090312,,865179.9487153017
24285.63711027281,12747.784834955555,,,,,8687.099232561837,1648933.775142456,56983.15861284123,124590.727258888,,865453.8282292584
18249.416757867984,24889.445377907257,,,,,25835.720392822408,1381316.4652411493,102303.59252865502,33140.22825720821,,999442.947404021
42059.1581138297,102275.69584485891,,,,,37398.27621416398,1372351.3162632163,204436.9678566327,38629.04845267099,,1076710.8032986526
44841.98902531113,31852.91707263975,,,,,48046.79648405216,1608346.3193919684,158164.3140925148,33461.2483720917,,1049787.9139408804
23628.20782572021,,,,,,58695.31675394034,1554504.6715995732,217454.0307663777,9036.361860854671,,933477.3521916094
72231.79442977387,,,,,,69343.83702382851,3417288.588923842,34313.932684242965,14004.974802100342,,748398.6908187718
180846.8604569887,,,,,,304707.5982965466,2351062.847623492,38497.98138860394,32233.28404484653,,640507.2709290988
185034.06943287287,,,,,,9649.979608630314,1686762.1000625528,316849.4151546778,135417.65814581513,,698597.8295732096
67747.12748690399,,,,,,33189.53462292179,1605918.0953173172,126688.61756122817,55175.23080977323,,771630.297008054
52389.01030970362,,,,,,145506.9216260643,1710040.2235353843,91800.14244606212,317494.343834888,,771780.8507687729
14989.659457404903,,,,,,82007.98025640742,1718356.6221903665,113656.63185134814,695774.3840596026,,834005.5010999325
33105.05772799719,,,,,,150090.6061176244,1736765.5353673005,178383.87578996384,446565.971331472,,892406.2720912732
163617.58326294908,,,,,,68247.89233321544,1854387.6600780848,265613.78921001847,420092.0242403204,,975952.5121447266
37856.37874418297,,,,,,54644.90507026034,2362703.81528231,190063.0389049989,470406.5113608489,,969516.4411066164
88817.16946859701,,,,,,5687.707387742066,2355747.744518789,210728.6359988537,135124.75596995075,,898492.2445324063
38299.93700102213,,,,,,5363.001000544015,2212835.84642755,199464.4652208169,193030.98643907707,,858672.083413041
48542.785768116046,,,,,,5214.747995817979,2753104.8710247376,61765.87443204426,61718.163833715706,,892521.1993797568
147946.84741535995,,,,,,10654.017742195449,2402351.7352743074,79440.88216245739,39912.63278530166,,961231.3814072176
150237.90605765875,,,,,,990939.247012362,2099713.0459421445,118106.25357323771,56284.22280363293,,884968.2795871377
,,,,,,2895736.464960236,1850579.2287677447,48156.37805891728,2917461.6962325554,,816797.5181958294
,,,,,,4099718.329691576,1866416.439885164,65249.388042474864,2015853.133746096,,887399.4423060314
,,,,,,1666008.0604949363,2042264.73523674,46972.92180307085,2663053.038255733,,851168.3735478418
,,,,,,1328753.0529030047,1608149.3735221578,62024.01618158085,1698411.7696989165,,977014.95726134
,,,,,,991498.0453110732,2039168.5819419287,75477.40944020807,133924.3081527173,,1149419.010788272
,,,,,,130215.0787786478,2304781.2091233283,67479.85762018635,1552231.0688060345,,1223966.20583702
,,,,,,139336.6282767444,1975544.312990275,58700.578662732776,23638.209828364023,,1289983.104266496
,,,,,,164505.96197335742,2005994.4467445444,101181.50919504376,18796.02681568354,,1270607.4865702337
,,,,,,118583.36136477898,2139116.6578888884,64798.759633195616,12408.251186566427,,1250875.290167434
,,,,,,104768.66349619853,2021076.4282759288,70410.64084744625,15683.485364811568,,1360452.1807347897
,,,,,,106630.57507760957,1766400.4961640756,63585.24690843149,47280.6914719046,,1452344.7155704317
,,,,,,119952.52280625,1780129.5923959112,107290.02297165927,95550.19917603362,,1499389.9952004394
,,,,,,133274.47053489042,1814277.4103745504,118847.47242258316,75157.20559824728,,1473765.996712995
,,,,,,146596.41826353085,1675142.7770464364,389467.0934822417,85539.03071223386,,1271443.1641936104
,,,,,,217565.93309221204,1710242.49840046,135200.43742873264,64352.845152862224,,1193116.2361887202
,,,,,,1240539.21303938,1884194.1875322943,96199.37688783005,100850.45044076284,,1147449.3982477414
,,,,,,2263512.492986548,1972885.783427849,115554.45764255596,80804.0348868299,,1106684.7388404177
,,,,,,3459252.680263631,1893564.924593445,82927.47702527085,72543.82611202892,,1061816.1682091788
,,,,,,4654992.867540713,1918792.6703459893,31608.309241180505,110791.33637376004,,859611.3027471447
,,,,,,7831470.321183046,2016334.672130023,188191.168581939,74425.92538061982,,940991.444177017
,,,,,,3090567.012513533,1882958.9303786068,149326.08003462982,66218.1493784624,,1011362.7748496678
,,,,,,1095228.016379479,1884895.593015689,86934.65746262352,43843.99660240956,,1077837.6876469837
,,,,,,1612295.0520254353,1742292.6636751783,197560.7922046448,72950.04315193002,,1050698.1887608063
,,,,,,2129362.087671392,1935138.7523459648,406622.019803416,177439.01729054554,,971905.715450882
,,,,,,2646429.123317348,2041909.417392198,165731.0849032242,178309.93456280956,,973439.0254502392
