Energy_Central_moment_4th_order,Energy_Central_moment_4th_order.1,Energy_Central_moment_4th_order.2,Energy_Central_moment_4th_order.3,Energy_Central_moment_4th_order.4,Energy_Central_moment_4th_order.5,Energy_Central_moment_4th_order.6,Energy_Central_moment_4th_order.7,Energy_Central_moment_4th_order.8,Energy_Central_moment_4th_order.9,Energy_Central_moment_4th_order.10,Energy_Central_moment_4th_order
4.409309775854889e+25,5.256604183529662e+23,2.693829707701838e+20,6.660912318190638e+20,9.049731900254989e+16,1.0884127036014673e+23,6.012455544276663e+30,5.105204025907858e+21,5.63166092100671e+26,4.967033235251737e+22,5.976269326654668e+19,4.192613303633258e+26
1.0705695532143794e+21,2.638373510966317e+23,4.276676127659363e+18,2.6393186589271568e+29,1.931236274903387e+17,4.938524219383503e+21,4.809965384733699e+30,1.95442089679438e+21,9.97156992714768e+25,4.359589403707737e+22,9.736608578099985e+19,2.245783696865587e+26
5.062782765548194e+22,2.01428384029724e+21,6.243305072889242e+24,4.966845832289471e+24,1.2980065696406224e+17,1.2115634940590476e+20,3.607475225190735e+30,1.7804020334735755e+19,2.103002645582996e+24,3.752145572163737e+22,3.0455144701900326e+21,1.2511356961853836e+25
4.9398525559947055e+22,5.79355283882592e+21,2.92538989270154e+26,4.850917425171318e+26,6.647768643778578e+16,3.372954785830114e+21,2.4049850656477697e+30,3.4773713467952653e+24,1.4070655744391735e+21,3.144701740619737e+22,1.3340691207563247e+24,3.2512058468418096e+25
3.4402135524949074e+18,9.5728218373546e+21,5.788346734674188e+26,3.769038117499924e+29,3154715911509316.5,1.183723000490555e+23,1.2024949061048054e+30,2.394017075637364e+18,4.544169335770679e+22,2.537257909075737e+22,7.103831982003065e+19,3.111618391420945e+25
1.5891438683033355e+21,1.3352090835883278e+22,8.651303576646834e+26,3.7400995411768775e+29,2141989729951371.2,6.339196445633701e+21,4.746561841067464e+24,2.3388445612346736e+17,8.947632114097441e+22,1.9298140775317374e+22,1.7573773637793744e+22,2.0718286365102384e+25
6.336399415459144e+22,1.7131359834411958e+22,1.1514260418619482e+27,5.854303743654342e+26,1129263548393425.2,4.296564225755154e+22,1.2570390164859878e+27,1.060190862118234e+18,1.876994200008848e+23,1.3223702459877373e+22,2.0223738719612698e+28,1.3810710405115934e+25
1.897056278807271e+22,2.091062883294064e+22,1.437721726059213e+27,1.6192547203012598e+30,116537366835479.56,7.959208806946937e+22,2.509331471130908e+27,1.3562428539422623e+18,1.22858292712105e+20,7.14926414443738e+21,4.94564912028036e+21,6.591211850377862e+26
2.509375619764269e+20,2.468989783146932e+22,1.7240174102564777e+27,3.756023364981147e+29,2.267197285217486e+16,1.1007740926032776e+20,5.284983528002413e+25,2.9802493504797143e+19,6.9764707940963525e+19,1.074825828997376e+21,2.492988228149015e+20,9.899503470023803e+25
8.034467519953893e+18,2.8469166829998e+22,2.0103130944537424e+27,2.057399450716093e+31,229492825329.22623,1.1992897675011164e+19,4.163035578640656e+27,1.307696948236547e+21,4.900608107415033e+25,2.4129038440786574e+22,7.674061413209743e+22,1.3993276342688664e+25
1.0643833386325322e+21,3.224843582852668e+22,1.8275009614898607e+27,5.154561561552698e+30,4.917349654938095e+21,4.461178056202085e+20,8.273221322001287e+27,2.9644651031863108e+19,7.001794982270603e+25,4.718325105257578e+22,2.4963201513498733e+24,7.565358620314227e+24
2.2381537637397293e+20,3.602770482705536e+22,1.6446888285259787e+27,9.2233383726259e+24,9.8346993096467e+21,5.94046932210442e+23,4.296437954083371e+27,4.52145706551149e+19,3.952416042751076e+24,5.556551280747693e+22,3.895327891831764e+21,1.139604957361315e+25
4.03241726511934e+24,3.980697382558403e+22,1.4618766955620968e+27,7.264931333028265e+30,1.47520489643553e+22,1.188227388089171e+19,3.1965458616545434e+26,9.068024798860157e+16,8.858379569349603e+26,6.394777456237808e+22,6.931327167396525e+20,8.698317394752104e+24
1.0377744494466925e+24,4.358624282411271e+22,1.279064562598215e+27,3.843641089775928e+28,7.19231110276333e+21,4.8897528168433815e+22,1.903206117897728e+21,2.520190324727983e+21,4.7607285494067406e+24,7.233003631727922e+22,2.841913089963932e+19,1.4579128342126722e+25
1.826361396513864e+19,3.018334178987073e+25,1.0962524296343332e+27,4.88090780924597e+25,2.088614225839844e+23,9.13200467943698e+22,4.875369320359082e+20,1.6057450809465812e+28,1.3316591922808682e+23,8.071229807218038e+22,1.445363664707727e+20,1.426690716141944e+25
3.3589192176759835e+22,2.867193229834478e+25,9.134402966704514e+26,5.503330730078847e+27,7.911674500822627e+25,1.3374256542030582e+23,1.407677303116432e+20,1.4728873973964536e+20,3.4807899755341964e+22,8.909455982708152e+22,1.0677702734107775e+19,2.2157776615120342e+25
1.0175756004365192e+21,2.716052280681883e+25,7.306281637065694e+26,1.7084490728621266e+28,4.7313211834417664e+29,1.761650840462418e+23,1.2819707042294678e+22,2.408081064256438e+19,8.853083697949584e+22,9.747682158198268e+22,3.0338396770870563e+25,8.380563785624682e+27
1.2331156157317955e+23,2.5649113315292883e+25,5.4781603074268766e+26,2.6509809281767134e+30,4.168226902021829e+29,4.51245404560933e+24,5.2227634745651954e+20,7.592950548033994e+18,5.607180701371471e+19,1.0585908333688382e+23,1.5315852989209595e+24,6.606506475856719e+25
8.763753114633831e+22,2.4137703823766937e+25,3.65003897778806e+26,3.861024248103775e+24,1.8084496429483577e+20,8.005428859724999e+27,7.307008163159455e+17,4.519519789913525e+19,1.3300961964994597e+24,1.1424134509178496e+23,2.0561674429787093e+26,5.97532197111416e+25
1.210332357252063e+23,2.262629433224099e+25,1.8219176481492403e+26,8.606253361349983e+29,5.813182247932271e+19,5.259841783443491e+21,1.0181891316167556e+18,1.6430722110049373e+23,5.43201431756811e+23,1.2262360684668612e+23,2.199712796737628e+20,6.96206554610197e+25
2.0863547596075047e+23,2.1114884840715043e+25,8.27165392379723e+25,2.654516916234317e+30,32500046442986.32,5.905910129094826e+20,8.424662211417797e+19,9.903397914906923e+18,8.076712490157647e+22,1.3100586860158726e+23,3.874270647641528e+25,7.092027454497639e+25
6.937588377199217e+22,1.960347534918909e+25,7.352581265597543e+25,2.911032479009849e+23,2.386252083500046e+24,8.86581014711441e+20,1.674750550967392e+20,1.3274048757841598e+26,1.490536260008099e+21,1.3938813035648842e+23,5.672760641650206e+26,6.198119170839485e+25
1.850487622312127e+24,1.8092065857663143e+25,6.433508607397857e+25,2.1859780007539168e+27,3.535588500345546e+25,2.94852773858608e+26,2.5070348807930043e+20,1.3958101151216732e+22,8.935692803031731e+23,1.4777039211138956e+23,1.068968786517132e+23,3.4826766364622977e+25
1.8797374928394536e+22,1.65806563661372e+25,5.514435949198171e+25,5.623113070946704e+22,6.213477794185175e+23,4.659642286437455e+30,1.3924320348124764e+23,4.087423623555532e+19,4.5368857917641855e+24,7.403846695541388e+22,1.719800446559547e+20,1.3498771740819473e+25
6.3304681501242646e+22,1.506924687461125e+25,4.595363290998484e+25,3.956564264376316e+22,5.100063927841787e+23,7.960636739280604e+28,2.78235703474416e+23,1.9613722868004844e+21,1.1606000547011442e+23,3.065417994381987e+20,6.750240305216883e+20,2.0727383649049126e+25
6.93064846302643e+23,1.35578373830853e+25,3.676290632798797e+25,1.7652126171729204e+28,7.725045183090797e+23,9.108005086676623e+28,2.319163296207245e+23,5.9540494204598417e+23,3.683425633463293e+23,4.108411305498364e+25,2.402157980082827e+20,1.986566849397438e+25
7.039827261256784e+22,1.2046427891559354e+25,2.757217974599111e+25,2.39688225893589e+29,8.789529292021272e+24,3.009181951273905e+27,1.8559695576703296e+23,1.7420659548801645e+21,1.6880196696702537e+28,8.216791956816786e+25,9.141719342451067e+20,2.132047019688225e+26
9.348496504014446e+21,1.0535018400033407e+25,1.8381453163994247e+25,3.613519755987722e+29,1.1493264700320983e+25,1.0617885937369236e+25,1.3927758191334145e+23,7.556295470019416e+21,3.221780562155369e+27,1.2325172608135208e+26,1.01801597583071e+19,7.821359617444713e+24
2.2616115042130466e+22,9.023608908507456e+24,9.190726581997383e+24,3.197923497430994e+24,1.6120464354043795e+25,1.38506630551218e+29,9.295820805964992e+22,1.6939004006277696e+28,6.018335733711854e+27,1.6433553259453627e+26,1.4044918259858529e+20,4.385500839777871e+24
2.05155075214328e+22,7.512199416981509e+24,508539603069.60767,8.557191983719324e+26,9.70156282103432e+24,8.08083001951369e+26,4.66388342059584e+22,2.7639852164994807e+22,2.3733492187997724e+22,2.0541933910772048e+26,1.6497532277806473e+21,9.719171498780268e+24
3.810154512403985e+22,6.000789925455563e+24,1.357454197796332e+24,1.0110684127386562e+28,1.2501446897019996e+25,3.3087257430388384e+26,3.194603522669171e+20,2.03826793125859e+26,5.719980547681327e+18,2.465031456209047e+26,6.900144536803457e+16,6.875697091764929e+24
6.108828749804772e+21,4.489380433929616e+24,2.714908395592156e+24,1.04908060704805e+23,1.885001879726245e+25,4.467482995248102e+26,3.5561241059339203e+22,3.055689137218021e+22,1.6894661573156426e+19,2.875869521340889e+26,6.978340151286774e+18,6.656544672698659e+24
1.1057382493494568e+22,2.977970942403669e+24,4.0723625933879794e+24,5.418619044472483e+24,2.234704665975871e+25,8.80367305130305e+25,7.0803021766411485e+22,9.307374149146205e+27,5.558816129332654e+19,3.2867075864727306e+26,8.260158996057473e+19,7.031155377929134e+24
1.4643761127256198e+22,1.4665614508777175e+24,5.429816791183804e+24,3.0989648359310696e+21,5.699966966755116e+25,2.181484787815402e+25,1.0604480247348378e+23,1.0870717978682268e+24,8.282146447474016e+19,3.697545651604572e+26,9.241536703915098e+21,5.007093587918717e+24
1.945903224978874e+22,1.5886246387073105e+24,6.787270988979628e+24,4.554908854618174e+22,1.7090185847716645e+26,7.025110055056068e+22,1.4128658318055606e+23,1.2120661553986578e+28,2.915675628340115e+19,4.108383716736415e+26,9.597732670862908e+28,2.9848217820074195e+24
2.6072047753758472e+23,1.7106878265369034e+24,8.144725186775451e+24,1.1729532635692596e+23,3.999961983901121e+25,4.322164868609408e+19,1.364010598162526e+26,2.2874812633859e+26,3.312486825777758e+20,3.653425707513698e+22,1.271311441661587e+28,4.32095649172107e+24
8.142017971915932e+22,1.8327510143664964e+24,9.502179384571274e+24,7.599132826780075e+26,3.5470536211261087e+25,1.3687270213690647e+18,2.7266083304932467e+26,8.44721728969211e+28,2.315171760050571e+20,1.1704018727571865e+27,2.561541001507933e+23,4.7779734701599775e+24
2.872900805320061e+23,1.9548142021960893e+24,1.0859633582367098e+25,2.6315505400081403e+24,6.076212394338783e+25,8.447710891292001e+24,4.089206062823968e+26,6.393250859456271e+28,5.380823251838224e+19,9.909619733105624e+29,2.7014541248531824e+16,5.463166301683025e+24
4.165077470440969e+21,2.0768773900256823e+24,1.2217087780162922e+25,2.6726715636724955e+23,3.3651484119762524e+25,6.572045926390164e+24,5.451803795154688e+26,4.784152095544393e+28,2.2700584300679893e+22,4.9566425178640376e+29,6.984931637014075e+18,1.9602417549294127e+24
5.919492096041014e+22,2.1989405778552752e+24,1.3574541977958746e+25,1.5095940728959314e+25,4.700832138373416e+26,5.094323544732004e+21,6.814401527485409e+26,1.0919685269057414e+21,5.292073482609864e+21,3.665302622450424e+26,8399664938969466.0,1.480613819836468e+24
1.601574376360081e+21,2.3210037656848684e+24,1.4931996175754569e+25,6.183029311789068e+23,1.017852845756714e+26,3.002844061738666e+21,8.17699925981613e+26,1.7108672696514974e+22,7.605237665345526e+19,2.287132026938868e+30,1.518862546828054e+16,1.6329951917049216e+24
6.369505084552173e+20,2.443066953514461e+24,1.6289450373550393e+25,6.998476037017692e+22,1.0572674519888094e+26,3.712741089441109e+27,9.53959699214685e+26,7.488797657986532e+24,6.780770321631261e+17,4.57389752361549e+30,1.9860906332585216e+18,1.4055824595480024e+24
2.1541018095789309e+21,2.5651301413440543e+24,1.7646904571346217e+25,9.16709977666309e+26,8.57619240693811e+25,7.956083898665131e+21,1.0902194724477572e+27,9.475735913832502e+25,9.01400472077733e+19,6.860663020292113e+30,1.1807807717764837e+20,1.443819782956904e+24
6.088394326143504e+20,2.687193329173647e+24,1.900435876914204e+25,1.1557049064222048e+26,1.659721945425472e+26,1.5217715087231582e+20,1.2264792456808292e+27,1.820259206186635e+26,1.0658083608157405e+17,9.147428516968736e+30,3.1909409814987643e+18,1.2132827844707252e+24
1.7630384535380754e+20,2.80925651700324e+24,2.036181296693786e+25,8.999212123312658e+22,4.673684500990827e+26,2.0335893953790432e+21,1.362739018913901e+27,3.872694381179816e+25,1.1543233226791816e+18,1.1434194013645358e+31,1.15860126872906e+20,1.5048317738202815e+24
1.320756027012958e+20,2.736343042816498e+24,2.1719267164733685e+25,1.0252405306527056e+22,6.600677976290952e+29,6.701801907845995e+19,1.4989987921469732e+27,9.331853601225289e+25,1.6479910557204787e+21,1.3720959510321982e+31,1.7355329641314222e+18,1.4199189436293672e+24
2.473840196514564e+20,2.663429568629755e+24,2.307672136252951e+25,9.809691832174415e+27,1.1882432410849393e+27,1.0853690456475954e+21,1.2492327704530878e+27,1.7117705051818884e+25,1.685306510610866e+19,1.6007725006998604e+31,3.644740060890343e+22,1.5578698887686127e+24
1.0327098510467002e+20,2.590516094443013e+24,2.4434175560325334e+25,1.061496324128106e+22,3.9403015319373625e+26,9.819662987803348e+19,9.99466748759202e+26,1.5104077199865234e+24,4.8462027474519805e+20,1.8294490503675223e+31,3.657127981352298e+17,1.9233403068967223e+24
7.602338521949334e+23,2.5176026202562703e+24,2.24612981967721e+25,4.949834923332869e+27,3.120711854627883e+26,2.261454844793684e+22,7.497007270653166e+26,1.376865144943576e+25,1.047389189730104e+19,2.0581256000351848e+31,4.543981627763158e+16,3.124445683919293e+24
8.133312367161427e+22,2.444689146069528e+24,2.0488420833218864e+25,2.1726412095629595e+23,1.6700940399420105e+26,3.8891691290936056e+21,4.999347053714311e+26,1.6109735897731244e+23,2274796554185.65,2.2868021497028467e+31,3225492786201168.0,1.706766502271003e+24
1.4456991561156308e+20,2.3717756718827856e+24,1.8515543469665631e+25,1.605803469138085e+22,1.3110818982860924e+26,2.630483593668216e+21,2.5016868367754576e+26,8.532454870252035e+25,6294382992095109.0,2.515478699370509e+31,1.8175387385754e+16,1.622859830131237e+24
2.9942175330394446e+20,2.298862197696043e+24,1.6542666106112397e+25,8.805122434457988e+24,9.047937502367185e+25,3.560676620562111e+21,4.026619836599818e+23,7.267632154141559e+26,9.792471130903162e+16,5.319993210756559e+29,6.216092135134883e+16,2.515064737524707e+24
5.618927443475257e+20,2.2259487235093009e+24,1.4569788742559162e+25,8.103363245974698e+20,1.40286693105526e+26,3.015424006668849e+22,1.686379069093591e+25,4.239881610680076e+24,1.1645752381140694e+20,2.659997068790895e+29,8.906909493471824e+21,1.47702967149612e+24
1.2064529323377402e+22,2.1530352493225584e+24,1.259691137900593e+25,2.6533315197005248e+22,7.594973039322652e+25,1.989712118553574e+23,8.370554729203116e+22,5.929055693299282e+25,5.5352959980024496e+20,9.268252313227905e+22,5.319364475335559e+21,1.408946131064109e+24
1.258856410158748e+21,2.080121775135816e+24,1.0624034015452697e+25,8.210888425014419e+23,5.4683920742072455e+28,3.651884097049514e+23,6.731806783575871e+24,2.343850204433909e+26,8.115347328853074e+23,8.115198265583701e+22,1.4055185841510095e+20,2.190970398011304e+24
1.4856919266556285e+22,2.0072083009490736e+24,8.65115665189946e+24,3.421756085380236e+24,4.776228697350079e+28,3.572584897213452e+23,1.033279787581932e+24,1.126165695953222e+26,6.750563347183359e+19,6.962144217939496e+22,3.000728491462634e+20,2.645662997560282e+24
3.060494309239344e+21,1.934294826762331e+24,6.678279288346225e+24,1.5546846257294798e+21,1.108162688631418e+26,9.499611805819522e+22,7.940303970121841e+23,6.581019860357361e+24,2.5535324787772658e+22,5.809090170295291e+22,1.6241769535979067e+18,2.610219986692658e+24
1.0001441304231963e+23,1.8613813525755887e+24,3.750451350633653e+18,3.9597012019420754e+18,7.236189507307718e+25,2.1229980347317266e+28,5.5478100644243634e+23,2.324646775758125e+25,7.640299279183253e+21,4.656036122651086e+22,1.0758334201565747e+23,2.0044833736488664e+24
5.606051932808035e+24,1.7884678783888462e+24,7.398482071896752e+18,1.3716574832475914e+19,6.596628641316399e+25,7.997733109337e+23,3.482450000843774e+26,3.075067080279309e+25,6.332270936727991e+16,8.356073965467905e+24,6.106501574883898e+16,2.5480183723630057e+24
1.0580748903184913e+23,1.7155544042021037e+24,1.1046512793159852e+19,1.247859008789938e+20,8.503351656923053e+25,9.02501226523795e+23,2.6118377619010816e+26,1.682802521520449e+25,9.88308263803568e+17,1.6665587569709297e+25,1.0334458804244966e+21,2.6737730773108976e+24
2.5270515816843043e+24,1.6426409300153617e+24,1.1563427759961804e+26,1.2592833060397784e+25,5.282833629599706e+25,6.409120186847689e+23,1.7412255229583893e+26,3.6087240248088073e+25,6.718478962655505e+18,4.024970254220082e+26,2.796707110037128e+19,4.584317327573931e+24
4.818951709197843e+23,1.569727455828619e+24,1.819550131511984e+26,1.8934965609639047e+23,1.0287972806211587e+26,1.7205146012181263e+29,8.70613284015697e+25,1.0585570984013237e+26,7.408026046887087e+19,5.639021567503303e+29,8.882839910540218e+17,2.4555728393442627e+24
3.258036253615033e+20,1.4968139816418765e+24,1.097049620356024e+29,4.435720789279725e+21,1.1022357526429402e+26,9.24837057853544e+24,1.045073004506404e+20,2.31948552087598e+24,2.2869940532872945e+18,1.1274018164752388e+30,5.954364498227364e+23,3.40967339128394e+24
2.283196143509403e+20,1.423900507455134e+24,2.7093515792333344e+25,2.0679873393861585e+24,8.351885285405225e+25,3.015826740396548e+25,9.4202033279492e+23,4.819418897804613e+26,2.608545005895435e+18,1.6909014762001467e+30,2.2166357791352103e+19,3.694575242914484e+24
9.7535733748607e+23,1.3509870332683915e+24,1.842961852655404e+25,2.3591540661895329e+24,1.4053203049000514e+26,6.006331512971824e+23,1.8839361582893896e+24,3.28142768202674e+25,6.830680728754204e+19,2.2544011359250552e+30,3006997655503016.0,1.98403213521454e+24
3.8201625156522015e+22,1.2780735590816493e+24,9.765721260774732e+24,6.909569957787693e+21,1.0880498541416047e+25,1.2215110450956548e+19,4.547263624641374e+25,4.162029937163158e+26,2.30169229026806e+19,4.6976851137875024e+29,8.066554653305162e+17,2.681696695363824e+24
5.125382658946211e+20,1.2051600848949068e+24,1.1018239949954252e+24,8.863622286417068e+26,1.4555648650488185e+29,1.4725296726786458e+19,8.104305431522698e+27,1.5937873706007337e+27,2.691749699922596e+20,1.549267626567573e+26,4.847549480477308e+21,3.9344561701900176e+24
2.64014174700614e+22,1.1322466107081644e+24,1.6036822460117523e+21,6.624665531378003e+26,5.198778892527651e+24,3.078867593482526e+19,4.845669716109572e+24,1.1150859872436465e+27,4.4450209059736296e+16,7.762248129405682e+25,1.315021324406766e+25,1.9542284092951087e+24
3.6887107058302095e+18,1.0593331365214218e+24,1.3462179413310272e+21,6.6776273857883065e+25,5.336439745247073e+24,2.6455362041902e+24,2.43996245200748e+24,1.2998405098592646e+25,7.317313660927639e+17,3.1819993135631795e+23,4.548435660681759e+25,3.5392195958920833e+24
6.331783979263222e+18,9.864196623346792e+23,1.088753636650302e+21,4.712323785094579e+23,4.933476900160994e+24,1.7696354369925383e+25,3.425518790538869e+22,3.083110122945922e+20,1.2490608011086878e+17,1.6765574363315946e+23,2.4853740847912133e+22,2.1690801583738e+24
2.6428447149396736e+18,9.135061881479372e+23,8.312893319695769e+20,2.004234205770693e+20,1.2806193649589755e+25,1.394920741309792e+29,3.168134476339974e+26,1.131143328291452e+24,7.95161261828512e+17,1.7111555910000934e+22,1.113550299611348e+26,2.88845636512985e+24
9.373272571007024e+19,8.405927139611946e+23,5.738250272888518e+20,4.128455151549529e+20,1.2464890643394513e+25,4.5969147041901566e+21,6.335926400800894e+26,2.99692513453292e+26,1.991498340101023e+16,1.2950150839347775e+22,2.0057663897720674e+25,2.50503863389805e+24
4.9079251546581697e+20,7.676792397744521e+23,3.163607226081267e+20,1.463641465813974e+20,1.0355286979799808e+25,9.25991489744352e+20,9.503718325261814e+26,6.321956692073564e+20,2.7218811996518388e+16,2.7426383823230624e+25,8.226383980653529e+27,4.5486012356346687e+24
3.657518119759049e+18,6.947657655877096e+23,5.889641792740155e+19,2.489807998785066e+20,6.790159254822122e+25,1.4037622161963448e+18,7.25247315022233e+26,1.089218402035058e+20,1908671052799212.8,2.3310987938061016e+26,3.9185808369071264e+24,6.531616895606466e+24
4.142519666766935e+18,6.218522914009674e+23,8.664167317283013e+17,1.4835302344679098e+23,4.954574680640515e+24,6.534006997770261e+23,5.001227975182846e+26,4.991689795467338e+20,6545800344406018.0,4.387933749379897e+26,6.943407278564299e+23,6.287975400149053e+24
3.608536945053936e+19,5.489388172142249e+23,8.356227050642925e+17,4.48213131493235e+20,1.3968333389931595e+26,1.4008797682234105e+24,2.7499828001433616e+26,1.7657446647429766e+21,3.652358395079802e+16,8.952928389625041e+27,2.740789541568364e+20,5.720074891677935e+24
1.076813477427892e+20,5.367402118878347e+23,8.048286784002836e+17,5.619903026861817e+19,1.094557376472696e+25,4.631351177474991e+22,4.987376251038783e+25,2.259983058544965e+23,3.912090342048512e+16,1.7467063404312091e+28,4.020673566613137e+21,4.2053023154752494e+24
6.664872534656301e+18,5.245416065614445e+23,7.740346517362748e+17,3.581061086670228e+25,3.033934420079232e+25,1.6571209963275645e+24,3.991992240964082e+25,1.522743225087269e+21,4.082458520038752e+23,4.787773706755999e+19,8.58937650828688e+18,5.363130258712438e+24
1.056602454683054e+19,5.123430012350543e+23,7.43240625072266e+17,5.7366516896151074e+25,1.1246266893594492e+26,4.5027347607789984e+23,2.99660823088938e+25,1.2349839881906975e+22,1.129811996277282e+18,7.723604433329776e+20,5.085066768952538e+18,4.170997901021903e+24
3.892449440617131e+17,5.001443959086641e+23,7.124465984082572e+17,3.7534935289898382e+25,9.326916938682678e+25,2.284356197955357e+22,2.001224220814678e+25,5.675456371330463e+22,1317749697430219.0,1.4968431495983952e+21,1.5807570296181967e+18,5.626425650091046e+24
2.31161764376929e+17,4.87945790582274e+23,6.816525717442483e+17,2.611450192097696e+20,5.100520841276579e+26,5.274638207338502e+23,1.0058402107399765e+25,1.3741708193930907e+21,8.813323806432684e+20,2.221325855863813e+21,8.135817883452848e+16,4.650913481912269e+24
1.984699909466551e+17,4.7574718525588376e+23,6.508585450802395e+17,8.803545428373464e+22,3.777140853771091e+25,1.0002699255709e+29,1.0456200665274716e+23,1.794357874588656e+22,4.193290304160696e+20,2.9458085621292304e+21,5.208283453193702e+18,1.8127051255304391e+24
4.29335243934698e+18,4.635485799294936e+23,6.200645184162307e+17,2.422049074249457e+26,1.1298442292509774e+25,9.124479521889916e+22,5.027352272835654e+26,1.1533526227931946e+23,7.066760329097203e+20,3.670291268394648e+21,1.0335208727552877e+19,1.2687984831505744e+24
1.101170294170672e+17,4.5134997460310336e+23,5.892704917522218e+17,2.285484978112124e+27,3.638882693364772e+24,1.241670658038107e+23,1.005365892560478e+27,4.183647679369416e+22,5.0694357509881126e+17,2.5468946308306294e+24,1.546213400191205e+19,1.5487893119442984e+24
3.171986852810439e+16,4.391513692767132e+23,3.929254195300528e+17,2.2437281107805543e+20,2.870046551682784e+24,1.7337870050158127e+27,1.5079965578373907e+27,1.269751011764868e+22,1.0961769828345976e+20,5.090118970392864e+24,1.4443957021208893e+22,1.399381502069014e+24
2.2774291040766945e+18,4.2695276395032296e+23,1.9658034730788365e+17,1.0826887287140852e+25,8.833069627061194e+23,2.7862446757691555e+23,2.010627223114304e+27,1.9603417992434184e+21,2.1137493799032848e+17,7.6333433099551e+24,2.887245190841588e+22,1.6337083086557517e+24
1.6444179204726192e+19,4.147541586239328e+23,235275085714553.2,,1.0256814325108438e+24,8.03171240710795e+22,2.513257888391216e+27,1.7092432250283077e+21,9.502921225714878e+21,1.0176567649517334e+25,4.330094679562285e+22,1.0009662586355568e+24
2.6039582106357213e+17,4.025555532975426e+23,3.901697413663165e+16,,1.1427687006208427e+24,1.948128839560364e+22,3.0158885536681286e+27,2.980848461693496e+21,1.8868414235479727e+21,1.2719791989079568e+25,5.772944168282983e+22,1.3031704769105364e+24
