RMS_Clearance_factor,RMS_Clearance_factor.1,RMS_Clearance_factor.2,RMS_Clearance_factor.3,RMS_Clearance_factor.4,RMS_Clearance_factor.5,RMS_Clearance_factor.6,RMS_Clearance_factor.7,RMS_Clearance_factor.8,RMS_Clearance_factor.9,RMS_Clearance_factor.10,RMS_Clearance_factor
13.213036706987822,0.6387415273808631,1.6981612682737035,1.4946602251306864,1.7326733011126731,8.326429029058982,0.875342965068688,8.934617075170706,1.8358993874284693,1.0278756343335411,3.967167921822861,9.858970855306143
3.201441053103768,0.7921713069845296,0.9875149803125048,1.0462954698500115,3.9400629986916416,6.971701054053008,2.1092687341096883,4.754805491500626,1.0110919084584875,1.044540293664722,3.895553047824986,7.502668064579413
4.736226957723408,0.9456010865881962,0.7537109807674863,8.5634463146638,2.057963322343184,5.972932520724783,2.274936538472543,4.008244756299455,2.5432924943679533,1.0612049529959022,2.36242168399175,8.607473876831577
4.069615883316194,1.0990308661918629,1.4446833732642628,-0.7125625986828429,1.7758249884233432,3.7921524084361056,2.440604342835397,6.16221827620949,1.2273079901843642,1.0778696123270826,2.6658613181869777,8.177415475790722
4.4038024990902445,1.0811917119780745,1.3833909602491898,1.975506228794958,1.4936866545035024,-0.7312875116401156,2.6062721471982515,6.054816368592442,0.9473347808173108,1.0945342716582631,4.080375587213058,6.153803572428911
4.303879595797022,1.0633525577642855,1.322098547234117,2.502932180523976,1.2115483205836612,2.1118967609753616,2.771939951561106,6.247504568762439,1.65385190671233,1.1111989309894434,3.812042198394911,5.00469875561595
10.49829923649528,1.0455134035504972,1.260806134219044,1.4727753722397086,0.9002564041376242,1.8264168092720503,2.93760775592396,5.936599280274963,2.3603690326073496,1.127863590320624,4.742104759746726,4.444833993349877
11.93079194189615,1.0276742493367086,1.199513721203971,1.5240673017206332,0.5889644876915873,1.5306449901497636,2.0240414188172458,7.532730913148591,1.509364221279027,1.1445282496518043,7.546076599530403,6.05984470113106
7.651046698172392,1.00983509512292,1.138221308188898,1.2349841664949903,0.2776725712455503,1.234873171027477,1.110475081710531,5.530260083555892,1.137692893124104,1.1611929089829849,2.2573359798270607,5.9580026803402
5.886955326296744,0.9919959409091316,1.0769288951738252,1.4709131379801663,3.290907338136756,0.4274842666667162,3.02138955246478,5.168875092510735,1.0237192859821005,1.1778575683141652,2.6004374650001623,5.064339732211312
9.26864391390042,0.974156786695343,1.0156364821587522,1.4092585311190733,1.7557685830996617,1.151573891379574,2.100217448960622,7.459134002275055,2.6067273180184816,1.2375700641521556,1.7705666049043345,4.247412695868694
2.433571946615657,0.9563176324815544,1.0222639316423836,1.7381678872851056,1.933620460183955,4.822837267075938,1.179045345456464,6.479530900517168,1.830921548726323,1.297282559990146,1.549205352575734,4.218536383792984
2.383461685270781,0.938478478267766,1.028891381126015,-0.9330627688867532,2.1114723372682485,1.482082526053387,2.267352208626849,7.479287946986143,1.323563047143261,1.2896391151792372,6.160286349157328,3.5553505404747034
1.8084697651737585,0.9206393240539774,1.0355188306096463,1.6950201213615768,2.289324214352542,1.0117652130736328,3.355659071797234,4.093376934414676,1.6103170073782536,1.2819956703683282,8.387806894060873,3.6981915746706657
5.118496380597634,0.9028001698401888,1.0421462800932777,2.494363230032361,1.2322712805850942,1.277196194475788,5.680069594984336,5.80071937546376,1.647433130160014,1.2743522255574191,13.016105739300189,4.299252032750032
9.45406216827608,1.1902210267170197,1.0487737295769093,2.8371020699729144,2.3786699447639688,1.1372852648278529,1.4861320764664991,4.817631980253277,1.635954132392888,1.2667087807465105,5.734881700789222,6.39064921445764
6.647674753800273,1.1641765671382045,1.0554011790605409,2.034695675127768,1.04693562750305,0.9973743351799176,1.2951498524506255,7.418516162326802,2.0142092132746314,1.2590653359356014,1.530872448543741,6.011163483278895
7.255966610329732,1.1381321075593889,1.062028628544172,3.068931568346265,1.6773957157521306,0.8574634055319825,0.5024214367495646,5.02371855316785,0.8878201068929499,1.2514218911246926,2.0026903642132163,5.538979619373987
8.351858462470476,1.1120876479805737,1.0686560780278034,2.5096828953424857,6.042156073741045,1.184989019308698,1.6107548615498772,6.5299373267735845,1.2981163580838595,1.2437784463137838,0.932783328050253,5.567089633018824
5.510511114623533,1.0860431884017585,1.0752835275114347,1.8553431411479795,1.4458201955309298,7.172263607883584,1.5109980609203315,5.025080320592179,2.4985875275977283,1.2361350015028747,2.406085214107275,6.17120391164242
3.9459239872025766,1.0599987288229429,1.081910976995066,2.686829349878093,1.91149747875088,6.07839380877823,0.80520460022059,6.000258243784558,0.947279838239938,1.228491556691966,4.108283555769841,4.926815198459672
2.4651085788796965,1.0339542692441277,1.3417780241423036,2.7812887553082817,0.9877330666582378,2.46269922372699,0.8452470832223243,9.710179159384229,1.6302503824540415,1.220848111881057,2.597906281910091,5.623144422678893
2.9997015267685905,1.007909809665312,1.459401741687234,3.732533750953507,1.262647825573267,4.174919608083742,0.8852895662240585,11.907841347889685,1.0254680529474274,1.213204667070148,2.4489186648678203,5.353015054254649
3.490354577190543,0.9818653500864968,1.5770254592321642,3.577396652900353,1.4292413941550703,3.800161873460544,0.9253320492257928,5.942250553114748,2.742125677197229,1.2055612222592391,2.3199211400745923,4.234096315095452
3.225258823514609,0.9558208905076816,1.6946491767770946,3.273866313535838,1.5760890442664863,2.3806777271973627,2.1136586808354068,3.1624129429967884,1.982390833731246,1.1529052279779042,2.226637357178088,3.949321771823043
3.7542320035160888,0.929776430928866,1.812272894322025,3.644286977223185,4.14781250711292,7.066398644498609,3.3019853124450207,5.875958266862342,2.3592369678907668,1.1002492336965692,5.095165014027348,3.471011100290976
3.658813850111978,0.9037319713500508,1.929896611866956,3.245898791578645,4.694136278606599,3.0135140097826496,2.8880832602698923,4.359777513760389,1.4334000855017055,1.0579232425766456,5.080626056692266,3.463666107686824
7.016691144994063,0.8776875117712353,2.0475203294118858,3.4471508471947736,3.66949122558769,3.440831226199135,2.4741812080947634,8.88050182887917,4.694520944469188,1.0155972514567222,4.554483281592337,3.225391666960689
17.550754849914064,0.85164305219242,2.165144046956816,4.688941811697689,3.658690364725278,3.808192856667892,2.060279155919635,8.11836335912941,1.1929196740054988,0.9732712603367988,2.400405191926064,3.2527106515201103
8.38463577229154,0.8255985926136046,2.282767764501746,3.377105176415353,3.414746337051923,7.099103695882443,1.6463771037445063,9.49399105976612,3.767255027800567,0.9309452692168751,9.137263072640554,2.7927511452239013
7.653051189935706,0.7995541330347893,2.4003914820466767,3.383973453280685,3.376388519237724,5.55189346466492,1.2324750515693776,7.657128427852771,1.6116675764402268,0.8886192780969516,1.633223395615006,3.5059537081071945
5.747370542261548,0.7735096734559739,2.306176475627173,4.757749447295886,4.472358953278898,9.736768829762942,0.8185729993942493,9.663899725200425,9.939695282295352,0.8462932869770281,3.868935962853117,4.123935564520249
7.398011229110787,0.7474652138771585,2.21196146920767,3.847606973404544,2.884358280165457,6.853003392878399,0.8272242435941808,14.045471875593163,6.751584476715691,0.8039672958571046,2.7692672828897247,3.835747988701794
5.995504887042545,0.7214207542983432,2.117746462788167,4.738114338531224,3.153674056628556,3.801485655781009,0.8358754877941121,5.963701571496667,3.280823512061268,0.7616413047371811,4.534095854623496,5.136051969628741
5.484850574667901,0.6953762947195278,2.0235314563686635,7.572445324640195,3.1080712340714167,3.3806582189574668,0.8445267319940436,2.6968261403589584,2.0980782905074444,0.7193153136172575,1.9231671143632325,4.073141706979895
4.730399738524192,0.736290720040455,1.92931644994916,5.520445563615328,3.2385192166781605,3.278694200124993,0.8531779761939751,2.1060999484876803,11.776880641313891,0.676989322497334,2.21377558511984,3.469932032252616
5.867721940938672,0.7772051453613822,1.8351014435296569,6.582097590411766,3.4494498286263084,4.9915537785310615,0.8355744719839853,3.2898641735475405,3.613344710278008,1.0427517337420766,2.872975818362429,4.202226317164102
8.158811746294953,0.8181195706823094,1.7408864371101531,11.102324801420654,3.2586339412245344,2.596057807041793,0.8179709677739956,2.0350636664265034,10.032313361764588,2.33104858620648,2.295782297385577,3.363601289658053
5.801343050925303,0.8590339960032366,1.64667143069065,2.730483011789933,4.170484701218297,2.038045845487825,0.8003674635640058,2.785977025977075,6.7517267277391895,2.620981373284609,2.850440082859368,4.03444237545949
2.924691442909771,0.8999484213241639,1.5524564242711467,2.8401168814397804,4.062584889612705,6.079993685673947,0.7827639593540161,6.60251196507037,3.1117800456002502,1.8553256920542447,3.3079817949894794,3.6169927365934935
5.32287401148838,0.940862846645091,1.4582414178516434,4.529645513632314,2.8159090031110967,3.847868974062323,0.7651604551440263,6.186832312483538,1.1283483910992105,1.0896700108238802,2.5509227562373047,2.9985208062825204
10.471942370846492,0.9817772719660184,1.36402641143214,5.359704477950128,3.1012032028933936,4.306807251908645,0.7475569509340365,1.077151679369735,7.466288161794558,1.1468536409096362,2.207868325906219,3.49880924855374
6.267617824416506,1.0226916972869455,1.2698114050126366,3.336930249972714,2.281805975401213,4.6688214781630695,0.7299534467240468,1.6791202849618985,2.8616546351981103,1.2040372709953922,1.8745477942642483,3.1299519194236263
6.21176467013182,1.0636061226078728,1.1755963985931333,2.32357048982572,2.7380643184912894,6.545134835617153,0.712349942514057,3.4391312862252024,5.276118326280933,1.261220901081148,6.267979069208379,2.6687573637127464
7.018738085129295,1.1045205479287998,1.08138139217363,3.076704007217297,3.260049747627309,3.631075598983152,0.6947464383040673,5.199142287488506,1.4546387945719144,1.318404531166904,2.69371186019917,2.992828049385097
7.369218286865998,1.145434973249727,0.9871663857541266,3.074282091113561,3.248487921044493,4.4770941923583045,0.6771429340940776,4.747029908953489,4.259411091439414,1.37558816125266,1.3727398264874957,2.9565058394109194
8.347743813695775,1.1699979397579074,0.8929513793346233,5.399644541509561,3.274725962822388,4.427715173611838,0.6595394298840878,3.607178631687664,1.7388889634545626,1.432771791338416,2.646123432708417,3.1817385193296315
7.710833922334674,1.194560906266088,0.79873637291512,3.2848066436683565,3.4144250263891576,4.104121505456472,0.7405996783474496,2.24330165309248,0.4104750039995112,1.489955421424172,3.0984001332271727,2.876494834970257
8.564306252812722,1.2191238727742684,0.7045213664956167,3.865800067201628,3.7276787278228416,4.900440333692368,0.8216599268108112,5.334271974624801,1.862927425611828,1.547139051509928,2.656836477214946,2.907016580403227
9.6163722228131,1.243686839282449,1.1234256303708543,3.942438682263777,3.56979573526597,7.258561388700036,0.902720175274173,7.081089213465482,1.8188276476330447,1.604322681595684,1.7901607697318904,2.971243134964144
6.856460798651978,1.2682498057906293,1.542329894246092,4.420462503816838,4.034435480123247,5.106033058826736,0.9837804237375348,1.196207683515687,0.7311947289739978,1.66150631168144,3.0533910398113995,2.657172961060422
5.937460872640042,1.29281277229881,1.96123415812133,3.3871592894410374,3.022378611980528,10.364426212966944,1.0648406722008965,-0.273547089055013,1.2594481429988016,1.718689941767196,4.620130258021709,2.742198123147583
4.310626806626284,1.3173757388069902,2.380138421996568,6.197246815456936,3.309708812117736,7.927658605008555,1.1459009206642583,1.2947942713410945,1.1980981774024386,1.381526048269698,3.583976135067166,3.1637302686318107
4.73844261240086,1.3419387053151706,2.799042685871805,4.698988295914549,3.289424884710736,3.631148838481965,1.390157340438723,1.247145811017779,6.574665181148276,1.1955729635597214,2.407967600206599,3.242704601297138
4.975770879089769,1.3665016718233511,3.217946949747043,3.660540683219004,3.804162366443453,3.618777927586786,-0.1594882734821988,2.5997558690834013,1.3059930439166634,1.0096198788497448,2.71387878599686,3.057046089019137
4.77802973737304,1.3910646383315317,3.636851213622281,5.916171139960036,3.1765773574252383,2.346046694654256,7.145176729242767,3.5394890280353546,1.599834965573323,0.5985611625767295,4.243442659791999,3.2134504153514776
4.91246088626969,1.415627604839712,4.055755477497518,5.981142649921316,3.717087313948184,2.891409551930895,3.2977320546817293,5.530961324610408,2.027890375573372,0.1875024463037142,3.2845232044879054,3.341100689539307
3.313525886025888,1.4401905713478924,4.474659741372756,5.151286117236456,3.770329191318728,2.062551892134892,1.890029301326854,1.7599228100241415,-0.7218556440794888,-0.223556269969301,3.167132002176172,3.277325028537484
3.428174543721402,1.464753537856073,0.8179172957678407,4.974056247046864,2.898544146820963,3.437024595098284,0.4823265479719791,7.031732118488537,2.782562365644348,-0.6346149862423164,3.6293995639617074,3.372576566450082
5.180472514343205,1.4893165043642531,1.8451933614959588,5.8857870735563305,2.8508038744778776,4.696453143227384,1.1786220146012596,6.702736148101518,2.7024862931053133,0.3392661079802183,3.989761071605085,3.626783813713244
4.707812774468268,1.5138794708724337,2.872469427224077,3.7515792431593575,2.785068382069806,4.129480072780122,0.7561936125614608,5.012607660529176,1.432919192051692,1.3131472022027528,4.300375141709382,4.099203532400065
3.6936944968065375,1.5384424373806145,5.656718766990773,4.443434022433742,3.1600245087649075,5.472017973973783,0.3337652105216621,3.643432399379873,0.993586751066611,1.3464833199313158,3.810566797273692,4.105422205111911
5.667973128102184,1.5630054038887946,0.9800749942067866,3.5376134834070774,2.8831021140651054,3.953216784715973,-0.0886631915181366,9.401789630145776,2.202214802537255,1.6965182118224915,3.104656058886788,5.637506517040422
8.80943299579941,1.587568370396975,1.370273521999396,6.401067630770201,4.367257359305555,2.9652277220406456,-0.5110915935579354,1.346505764220864,1.2313451245117175,2.046553103713668,2.510764812877275,6.051750122135361
12.50590170142616,1.6121313369051555,0.8339088022402852,5.637020125330775,4.35692229416314,1.6715063129129732,0.3104124325939591,1.6573469053800187,2.2168723795326204,2.396587995604844,4.110469489191905,5.43992206963682
6.661314117540978,1.636694303413336,0.2244583213128484,3.8020775454011857,2.9974252289280887,2.2229904412119894,1.1319164587458537,2.7036939455339577,3.0853739669829565,2.7466228874960192,2.7618131113297424,5.091196113446944
5.916504734574733,1.6612572699215165,-0.3849921596145882,9.37069891903963,3.2443076688816146,10.32746832859622,5.085490490786726,2.900643728334415,8.209138818883762,1.4172766507198165,5.300609380834678,5.1689272729920726
6.564810794886608,1.6858202364296968,-0.9944426405420248,3.526206326455173,3.6674845376590417,3.878193741932953,1.8336309387050325,3.2729209238741195,5.538065560411368,1.1784140085731274,1.2546038490056874,5.854973378902788
6.420034484985378,1.7103832029378774,1.1716380417095134,4.361878781255085,5.3990609344479,3.116019810848364,1.1376537080771554,1.8718939577640044,10.049758158732756,1.0886946953577707,5.596488674243639,7.109295724189833
5.875783405798311,1.7349461694460575,0.946364711295242,5.035394553863671,4.698434105904092,5.737917807652377,1.1983822915385027,4.786520465616696,3.750182991741215,0.998975382142414,2.302355385330965,14.006356940780112
4.047049441129671,1.759509135954238,0.7210913808809707,6.493261258853818,6.022491861745902,1.0771802933295265,1.2591108749998503,7.329402426788371,2.327080639860204,0.8959738593045654,2.216430824021808,7.178118356903413
4.635121661753666,1.7840721024624189,0.4958180504666992,5.474168694280732,3.857676891528895,2.7348324756176368,1.2529663266681306,9.799327043232845,3.848456103744838,0.7929723364667168,3.394260737185857,7.938853517207463
3.2736234186483544,1.8086350689705992,0.2705447200524279,8.762180550188084,3.690600802658083,3.5781221825856355,1.2468217783364106,6.726697888449204,3.0786856206651105,1.153179015361008,1.9299044115239168,5.74679284342228
3.5308205040413734,1.83319803547878,0.0452713896381564,4.391208404077453,4.695109471872132,1.0126416064492978,1.2406772300046909,7.607774702064822,3.613506502600614,1.0123301070844428,4.610216647410641,7.848036449147911
3.819053756892692,1.85776100198696,-0.1800019407761148,3.0044701851973605,5.54356169282705,2.7990339900112904,1.2148966382573692,8.719154669937017,5.781864538323349,0.9869622491511948,3.6002844365728883,7.393593802652029
4.077366387956652,1.8823239684951405,0.9028961277840744,5.612592430217722,5.388914520129046,5.054870895646949,1.1891160465100477,5.750324737168755,8.591053898414755,0.9615943912179468,4.268379368384978,7.932965280741498
2.766068962620627,1.9068869350033208,0.991644427743463,5.851218324915157,7.122061974377816,2.721107958062564,1.163335454762726,3.860948048523608,14.489282993892497,1.343489638971178,2.157382741765085,8.84328868094895
4.516804376078217,1.895257516585129,1.0803927277028516,10.514743218474356,4.855070473489614,7.5948387566271585,1.1375548630154042,3.637714600895319,4.626699230936833,1.725384886724409,1.602100597061299,6.147724682220025
4.725349826754127,1.883628098166937,1.1691410276622405,3.2901131470822005,5.121660134650355,4.217863983486622,1.1237528456837411,5.894799328206268,4.177002661331128,-0.7433259891364995,1.051256127346365,6.062146574875984
3.870141991405084,1.871998679748745,1.257889327621629,4.688504958800754,4.380919973967592,4.294216257307217,1.1099508283520785,8.46347475916564,5.182980452046088,-0.3855091721205461,0.767372704277182,7.4300154013434065
2.0915439827577464,1.8603692613305527,1.3466376275810177,4.409275547615763,3.465938429098126,3.403247217578694,1.0961488110204158,7.702063000115178,8.710414572134589,-0.0276923551045926,0.483489281207999,9.897531975928135
1.8328081102520384,1.8487398429123616,1.4353859275404062,3.4906019541737714,5.223521902096226,3.835501786135131,1.082346793688753,6.364090768677048,3.1076053400514665,0.3301244619113607,1.2952206502779764,5.589720018091475
1.6805397858871909,1.8371104244941696,1.5241342274997949,5.412468389543875,4.174445481958071,2.654231159147132,1.06854477635709,6.137365496515951,2.682449571974775,0.6879412789273142,1.1718221807058269,4.680810454172406
1.6190694506180623,1.8254810060759776,1.6128825274591834,6.892136768408075,4.922764491673529,3.2045088756076376,1.3809838480462124,7.376052895608567,3.416356100533206,1.0457580959432675,1.0484237111336772,4.614309268356642
1.9094145261413693,1.8138515876577856,1.701630827418572,9.037591393203456,4.290618320426561,3.827869893052216,1.693422919735335,9.456263530127584,2.992405834226918,1.0943095865405488,0.9250252415615275,5.090617538212972
4.952415925121664,1.802222169239594,1.481902863432116,5.932004832414445,3.3635371110856305,3.293162393310527,2.005861991424457,4.818401730417119,2.672691838981802,1.14286107713783,1.085566257945067,3.976439786201819
2.273699866200108,1.790592750821402,1.26217489944566,5.224151459356924,2.79118897626592,4.553721974207071,2.31830106311358,7.041899422920354,4.334507322904525,1.1914125677351113,1.2461072743286064,4.032006624389018
1.6057539262826264,1.7789633324032104,1.042446935459204,,3.6474547621477895,4.729915943351875,2.630740134802702,7.115186391430695,3.4316251190989853,1.2399640583323923,1.4066482907121458,3.6212314837135433
3.850783904498002,1.7673339139850184,0.9443864810975828,,3.6059817746403566,4.068599297540117,2.9431792064918247,4.006944055720082,4.074470252431938,1.2885155489296736,1.5671893070956853,3.161303565058497
2.314193757868926,1.7557044955668266,0.8463260267359617,,3.319367112440644,4.908995242119835,2.21862576858304,3.4530182125438063,4.17502437202982,1.3370670395269548,3.1458592214776955,3.778602272706372
1.7125511632494814,1.7440750771486346,0.7482655723743404,,5.1010973441219125,4.697925375533518,1.4940723306742545,6.614801218535952,7.811500523221964,1.385618530124236,4.724529135859706,3.899538547943082
2.828013684264561,1.7324456587304429,0.7779253964958965,,4.341127359192853,2.7533218563866524,1.765364331253929,6.710866031611218,3.0488619708845834,1.4341700207215171,1.4539701150793027,3.225056173912023
3.7203068482829305,1.720816240312251,0.8075852206174525,,4.628745538238717,2.8749050475702305,2.036656331833604,3.9184573689011226,3.535911816773197,1.4827215113187986,0.9763661148964388,3.2049445133927548
1.9628380859031047,1.7091868218940591,0.8372450447390086,,4.436152885747081,2.48491135422578,2.307948332413279,4.348360979906906,3.2021457173178023,1.5312730019160798,1.0032927050009506,3.9264242134915017
3.359689418119975,1.6975574034758671,1.038599440833614,,4.574113255960677,3.0472031565147293,7.127209071314855,4.399489253681186,6.021639019097265,1.579824492513361,1.954459117125823,3.019866468271563
2.2904047179924776,1.6859279850576754,1.1602912594739736,,4.29968084712314,3.5335610697419204,2.5456814441776743,7.776904837115665,5.98907272580658,1.6283759831106424,1.2779604521955954,2.183329865578642
3.098364324748077,1.6742985666394836,1.281983078114333,,3.8556235841931614,4.360776486663176,3.571633976472379,11.47710230559545,4.1073106565715225,1.6769274737079236,1.010612822028433,2.453775498755274
5.4006974407527215,1.6626691482212916,1.4036748967546926,,4.168633637539087,3.910147108569421,3.4693529596739485,7.121106487123041,4.219799766771718,1.7254789643052046,2.268692434942592,2.09006152699357
2.1571660421484333,1.6510397298031,1.525366715395052,,3.8506012315924254,4.307140479422309,3.3670719428755187,3.167632745386265,3.621194985467929,1.774030454902486,2.8274856814090468,2.27514559022447
3.6084214766775338,1.639410311384908,1.6470585340354116,,4.745345062756868,2.351174052904797,3.2647909260770884,3.2583378888277856,7.059715092385522,1.8225819454997672,2.551336987871802,2.675886466446297
4.122139927628183,1.627780892966716,1.768750352675771,,4.306497729631472,2.39332980138681,3.1625099092786586,4.578580086197592,5.739885133123579,0.9160912159487266,3.640538678767237,2.932337366222976
5.90588803655084,1.616151474548524,1.2091379329618004,,5.313294069582353,6.232714397523842,3.0602288924802283,3.3968265555639703,4.557491686845768,0.8561585966045081,1.6562421625770931,2.508448179855064
4.46920367041417,1.6045220561303324,1.906232725747788,,4.735223680094752,7.335579615728518,2.957947875681798,3.342142420125601,6.756229175556968,0.7962259772602898,1.3682966627151365,2.5616446201294867
6.967116392382358,1.5928926377121404,2.4172365173556494,,5.7366909332382985,4.984889046153175,2.855666858883368,3.3435675886424723,12.484557232321412,0.7362933579160713,2.467023327870893,2.3874588944387214
4.796321647471856,1.5812632192939486,6.347856834349569,,4.524600126709562,4.094264623275648,2.753385842084938,3.6598053797769534,15.196382766268153,0.6763607385718529,3.332898750876008,2.2926136783052966
6.007893119830502,1.5696338008757569,1.0810497133256385,,4.174041149616366,3.284410549214981,2.651104825286508,3.5968806587567674,2.236050495206367,0.6164281192276344,1.4865295047057645,2.367558974155893
13.272744494518523,1.558004382457565,1.541675590784948,,3.196660318649882,3.830640248873884,2.548823808488078,4.19172353655002,3.484723493179197,0.556495499883416,2.46952322515984,2.039592980897735
16.051446847324712,1.546374964039373,1.4581739067135249,,3.1418001616995315,2.493790467624219,2.446542791689648,2.9037765513817093,3.3435238589389966,0.4965628805391976,1.651673671240825,1.9760330355658025
15.79430356079583,1.5347455456211812,1.4840259270068714,,3.334506096803416,2.6636733164223787,2.3442617748912173,4.009842015397505,3.720203262874988,0.4366302611949791,1.0888994822335496,1.7050803150138392
12.177622349390752,1.5231161272029894,1.509877947300218,,2.9104003839044146,4.889869339014862,2.2419807580927875,3.242593619611243,5.732983794128336,0.3766976418507607,1.7888332382994718,2.0357886812341075
10.695680249158675,1.5114867087847974,1.5357299675935645,,2.9961207660013,4.886585339487027,2.139699741294357,4.388096228335561,5.602164079937635,0.319034042169497,1.82513980186959,1.9772552840502744
12.44815604227408,1.4998572903666054,0.9933967774342376,,3.221759768398893,5.969064518819159,2.037418724495927,5.406856854216587,4.533806545749089,0.2613704424882334,1.500110523748526,1.9802153022036155
9.659895839402996,1.4882278719484137,1.035427041050346,,2.918534228187829,4.908849282757787,1.9351377076974967,4.673006943362537,3.4984410213551187,1.1730523226311187,1.3765725139366876,1.8872309414166004
8.057177855679464,1.476598453530222,1.0774573046664546,,3.057485411004402,6.193851906401804,1.832856690899067,3.615029239775024,3.402734088350861,2.084734202774004,1.1331850265236068,2.582898117275987
6.9192001306626345,1.46496903511203,3.371657905300492,,3.566423001655812,5.537717879235186,1.730575674100637,3.7726277763061615,2.591079707240518,2.9964160829168893,1.3817530467597967,2.235528621181683
18.110023653305568,1.4533396166938382,4.164960050822903,,3.824435956466084,7.3275181232736,1.6282946573022068,3.514416173641768,7.079325022763496,1.578891066354063,1.630321066995987,2.196053621789328
13.515259172926784,1.4417101982756462,2.5310090643357936,,3.5167839666435423,7.854172487392705,1.526013640503777,3.786652143982745,3.539540209534302,1.1450432724723976,0.9632973716540816,2.138036863089672
12.694514544173428,1.4300807798574544,0.8970580778486839,,3.033160950171727,6.550660725674594,1.4237326237053467,3.963437170224323,3.203185533125484,1.2071955049031011,0.8167776154083958,2.2783569175738583
9.2524421212495,1.4184513614392624,-0.7368929086384257,,3.418581294472118,4.373144825288066,1.3214516069069164,4.262574121813553,3.8947709775236334,3.45019523457614,1.647312059675399,1.980771663159547
9.05795723232319,1.4068219430210709,-0.250601546631671,,3.8987810638851896,4.700333158321635,1.2191705901084866,2.765009399784516,2.6687050911810983,0.7602039401699299,0.9340966290156428,2.712944356485018
8.122660916667993,1.395192524602879,0.2356898153750836,,3.366054925251,5.576103447241485,1.1168895733100563,2.5957731403001265,7.442337781182962,2.2214507877222203,1.7759824789114376,2.35837593595342
4.114219329039582,1.383563106184687,0.7219811773818383,,,5.790480101664461,1.0146085565116263,4.242762881411963,3.5671641364787856,1.5118575730253705,0.9280723245420208,2.371716203794977
1.1221717858573668,1.323903001856141,1.208272539388593,,,5.908386828996408,0.9684769616964928,3.743670656178717,1.4843009428247296,5.120449579007846,1.653974645974469,2.418187684296493
2.452712270367523,1.2642428975275952,1.6945639013953475,,,4.899137840148525,0.9223453668813588,3.887733411757086,0.8659737669221126,3.9523024774113846,1.8457882029806765,2.489729582867984
0.7848143272574327,2.4198994885212803,2.1808552634021026,,,9.176262254296155,0.8762137720662253,3.7321246243879727,1.0269274676961155,1.277204046859635,2.376378702990341,2.2219316701309464
0.9437051972906498,1.3105673237356863,1.7570639810171444,,,7.0015373397638685,0.8300821772510916,4.696751846765279,1.1878811684701185,1.0850232123776489,1.507392887711035,2.1448600464944687
1.9884072546592668,3.016142237656225,1.6382741945686303,,,8.174205868631896,0.7839505824359579,5.114016240836826,5.791628247659252,1.247390732505198,5.095465494369626,2.567034308208021
