Counts_Median,Counts_Median.1,Counts_Median.2,Counts_Median.3,Counts_Median.4,Counts_Median.5,Counts_Median.6,Counts_Median.7,Counts_Median.8,Counts_Median.9,Counts_Median.10,Counts_Median
1.0698612491881043,-1.0899165885803055,-1.542147916944863,-2.078672470359562,-9.786342784856783,-10.07987925942998,-4.703631320758792,1.4700178326094373,-7.0296529143556015,-7.227348458790291,8.337122368106982,-2.1549632970913937
-0.3440150320366945,3.2186100412618366,1.6332863624344456,1.3506682689572989,17.03306854338521,20.197574045694463,4.030169125780628,-1.7857766002294015,-8.01633881665654,11.396146967017277,-2.5240611752460262,-0.508629326781063
-0.5934069674613758,-4.959722216087803,4.808720641813754,1.8682155316009883,0.5967300481089923,-15.718853656466738,-15.133118084811551,-0.3809818644674041,3.949831279791145,5.863684134994254,2.969064453398582,0.4692044470832857
5.148014358128242,-3.884100076904229,2.670135647978382,2.792473361553148,-6.411358425285985,-51.635281358627935,-24.51864083049057,0.3970215589185308,-7.242029447785427,0.3312213029712314,7.32115400602135,0.8189644121240667
9.194061018000172,-2.808477937720654,0.5315506541430102,-4.603529566783504,0.972733606622188,-20.27820240778797,-16.51990340180403,0.4296379737349795,-13.685766117585413,-5.201241529051791,13.023329037005158,-0.0800886232782345
9.052378595538157,-1.7328557985370794,9.374837874665651,-7.208990393893482,-8.803179104820218,11.078876543051996,-8.52116597311749,-0.0013173343313977,2.0412774001952414,21.900771779948585,-5.502938576090621,1.0749189003528603
9.866768208742233,-0.6572336593535049,8.947623309474553,-5.4013006872875415,-18.579091816262626,4.059587612090055,-0.5224285444309498,-0.320999597895818,0.8287961949530214,19.958478077635714,-24.0292061891864,1.1391854737204348
7.927865062874073,0.4183884798300692,8.520408744283452,-0.7693163543935952,-28.355004527705034,-0.7463483286304076,2.640036745229298,3.0471047988127724,1.5556223349135898,18.016184375322847,-0.3923530185301169,0.5906136384475247
8.746729764431926,1.4940106190136442,8.093194179092354,7.054510833885985,-12.825857397972571,-4.262238870040848,5.280732455689231,1.1920957817679905,2.2824484748741583,16.073890673009977,0.8988115943936685,1.7793179967810469
8.995096593859515,2.569632758197219,-6.558233259791548,-31.212914099290696,2.703289731759888,-7.778129411451289,7.9214281661491635,-2.704950010394093,-0.9261762184899104,14.13159697069711,3.13436268432818,1.632372215719927
3.601285968025401,3.645254897380793,4.687650540887745,1.1066853608216949,-1.819676978804064,0.0049642640477305,10.562123876609096,0.1321220133891685,8.018510099443475,12.18930326838424,1.665905350119605,1.1530252001295185
9.152489174205858,4.720877036564367,15.933534341567038,6.401453243006159,-10.102727313605804,-0.1069841221634943,13.20281958706903,-0.0147182920231357,-4.339853546532267,10.247009566071371,1.6148850835045967,2.656537217942807
-0.0903901202254852,5.796499175747941,-5.064610889899949,-49.47129568297987,0.3766270787339273,-0.308285010312146,2.108633743830893,0.1731674553885995,17.19469616651159,8.304715863758503,0.3530919176234679,3.34459301101
-0.7013356366902883,6.872121314931517,1.64579580947921,-0.3451475247465786,-0.9446246958426068,0.10103417537975,3.667720273297757,0.2577635514626511,-0.3906351885111084,6.362422161445634,2.372487686103879,0.5401191999222235
-0.483437465751132,7.947743454115091,-5.6175235209251015,17.63173001548106,-0.9705741706294134,-0.1828047105922446,5.226806802764621,-0.2135671200002319,-7.622857105790245,4.420128459132766,5.607181737465059,0.8303610752432731
