Counts_Kurtosis,Counts_Kurtosis.1,Counts_Kurtosis.2,Counts_Kurtosis.3,Counts_Kurtosis.4,Counts_Kurtosis.5,Counts_Kurtosis.6,Counts_Kurtosis.7,Counts_Kurtosis.8,Counts_Kurtosis.9,Counts_Kurtosis.10,Counts_Kurtosis
6.408447344295519,1.510188075015768,2.9709707631795848,1.917931803416951,2.3800392165896245,2.834497536315851,29.64174125373563,8.759874150215653,0.1944448002829246,-0.9991782026738734,-1.4678348187981052,37.66425319207866
1.1260822012505178,-1.7690238641848968,1.2569692179195175,-0.985144576638382,-0.6827420199219274,-1.3076399081548498,-0.2392431710943121,-0.2250921923015676,-1.1312948927626527,-1.5,-1.3264568792888345,-0.6766184727580722
-0.2092187855072582,-2.0,-0.4570323273405496,1.5761699027381928,-2.0,-1.403819954077425,-1.0256356872781929,2.7633726473154665,-1.4999999999999996,-1.378603819503597,-2.0,-0.6637392977574055
-0.5299798944646739,-2.0,-1.2285161636702748,-1.0695072993998669,-1.2892132746392888,-1.5000000000000004,-1.5,22.86674119565032,-1.5,-1.2572076390071938,-2.0,5.881179047264894
-1.1539232280344498,-2.0,-2.0,-1.8399404099560923,-2.0,-1.7500000000000002,-1.464505774153808,1.383730575658067,-1.4999999999999998,-1.1358114585107908,-2.0,1.422201731888384
-1.1009591524619928,-2.0,-2.0,-1.5162384272017193,-1.8333333333333333,-2.0,-1.429011548307616,15.689756746700375,-2.0,-1.5000000000000004,-1.6501053403280326,2.653889095889025
-1.0746851032372486,-2.0,-1.8333333333333333,-0.0062854384115063,-1.6666666666666663,-2.0,-1.393517322461424,4.604776876718117,-1.9317879553040609,-1.5000000000000004,-1.3002106806560652,2.0242471318227384
-1.0436229842864624,-2.0,-1.6666666666666663,-1.4537123433545305,-1.4999999999999998,-0.8675743543439784,-2.0,-0.514624473850751,-1.9658939776520303,-1.5000000000000004,-2.0,4.244005324840286
-0.7801287968727064,-2.0,-1.4999999999999996,-1.080473560882029,-1.75,-0.6690992598046954,-2.0,-0.5679596513375391,-2.0,-1.5000000000000004,-0.0869315912116772,0.0478476254992266
-0.6684278498870282,-2.0,-2.0,-1.7701746833053509,-2.0,-0.4706241652654124,-2.0,-1.1766538525227703,-2.0,-1.5000000000000002,-1.267283527899675,0.2164246242106733
-0.7593321631491343,-2.0,-1.75,0.0751896771018914,-0.0798368357663008,1.08340043573648,-2.0,12.308798038187108,0.8294919382802513,-1.5000000000000002,-0.1890846992085206,0.9986360312773755
-0.6862683273343104,-2.0,-1.4999999999999998,-1.3023470336921057,-0.9005051164714462,1.176144256088583,-2.0,88.93009667745439,-0.8022549715308549,-1.5000000000000002,-0.5944282358947661,0.0362985131186919
3.084004346893763,-2.0,-1.4999999999999998,-1.5000000000000009,-1.4124034348383518,29.86850626015751,-0.3485095954541277,5.344224486840021,-1.7496163094242485,-1.5000000000000002,-0.6261820945107175,0.0247725918260215
3.470379149360653,-2.0,-1.4999999999999998,2.687601470341457,-1.053112314491707,0.1167255293763855,-0.5449558977253116,4.2598028282678255,1.968394507114998,-1.5000000000000002,-0.8847893283964088,0.1224665285826009
2.020265066977432,-2.0,-0.8760575355100788,-2.0,-1.3687415429944714,0.3446575519915527,-0.7414021999964955,10.511386724570462,-1.659445140110902,-1.5000000000000002,-1.0940218444720935,0.0181502963006527
11.486396637953415,-2.0,-0.9651921732943533,-0.765670597280514,-1.6843707714972358,-2.0,-0.9378485022676796,4.8329147769419984,-1.6410657444382837,-1.5000000000000002,0.1725104826022025,0.873575434694339
-0.3016054810216229,-2.0,-1.0543268110786277,-1.6888676746033693,-2.0,-1.6415720250322852,-1.1342948045388632,4.237667023664369,-1.1736402452381474,-1.5000000000000002,-1.2980907541522508,-0.1946401096726226
0.5640429983392337,-2.0,-1.1434614488629022,-1.5558256971068445,-1.7977992990730476,-0.6243949537730691,-1.3307411068100472,10.092090449582722,-0.706214746038011,-1.5,-0.9153396040184894,0.9707219241386342
1.6922885041665667,-2.0,-1.2325960866471766,-2.0,-1.5955985981460954,-0.6845723908590147,-1.4153705534050234,14.09991313875634,-1.4082050483297774,-1.5,0.2997281278470431,0.30412138787602
1.0406446838404868,-2.0,-1.3217307244314511,-0.9122067748494193,-1.393397897219143,-0.7447498279449603,-1.4999999999999998,19.279143644616507,-0.6777390825498122,-1.5,-0.234990965019997,0.8421508166530223
2.4945492531623064,-2.0,-1.4108653622157257,-1.4868338393824452,-0.7676311428019438,-2.0,-0.0111229100259668,3.125509176713529,-1.4999999999999998,-1.5,0.6533800716002243,1.0172739860640254
1.3387223323992572,-2.0,-1.5,-0.3223079373930266,-2.0,-1.4999999999999998,-0.7555614550129832,8.883940372025041,-0.8582792685521561,-1.5,-1.493519714643934,0.5546372601460301
-1.0311206025271693,-2.0,-1.55,0.376291700026603,-1.6905650684437954,0.5407588303736777,-1.4999999999999998,3.590017494158638,-1.478877246631954,-1.5,-1.5520057886017162,0.0702034062266969
-1.1745621129074706,-2.0,-1.6,-2.0,-1.3811301368875908,-0.8446818384483668,-0.953608848973252,3.9420897572176408,-1.0823270365553217,-1.5416666666666667,5.572645353048854,0.0413648598344167
-1.403227578432676,-2.0,-1.65,-0.3510017460085111,-1.0716952053313862,-2.0,-0.4072176979465043,0.8491681137526963,-1.1362299431318763,-1.5833333333333333,9.195739063382849,0.1659755232339717
1.9848819110924767,-2.0,-1.7,-0.68307596365488,-1.5,-2.0,1.4741664784637267,2.8124012236336746,-1.4380037158019503,-1.625,12.742204942422836,0.0680360205183223
2.301805941036018,-2.0,-1.75,-1.202006915610306,-2.0,-2.0,-1.607179854175869,1.7181137570710234,-0.3795580315605424,-1.6666666666666667,0.8956294544644239,-0.1276195607355563
0.6815548329337506,-2.0,-1.8,-1.0175044077559672,-2.0,-2.0,-2.0,3.6562605470526073,-1.762407156803481,-1.7083333333333333,-0.4245351480522812,-0.0900778394501546
3.831930645946085,-2.0,-1.85,-0.1118667351838378,-1.8053054714332653,-2.0,-2.0,4.240804289488515,0.1603144524252773,-1.75,0.1995386175380424,-0.5312927759009005
11.83643995818574,-2.0,-1.9,0.1032729657106781,2.1100967674985,-1.5,-1.665893321043045,7.204470768474401,-1.670584981544491,-1.7916666666666663,-2.0,-0.2215779237371307
3.1772719965436016,-2.0,-1.95,-0.9813886636403556,-0.2394592554402708,2.041127861727298,-2.0,22.43858984550152,-1.5,-1.8333333333333333,-0.4687655531751371,-0.6806219372454034
-0.3002654027793232,-2.0,-2.0,-0.6497937631579318,-0.8461796253420291,4.340228572805878,-1.4999999999999996,1.8068053746994552,-0.9468499967678516,-1.875,1.68144542671621,-0.6613312243866019
-0.679033215505719,-2.0,-1.5000000000000004,1.7890450298201488,-2.0,0.2023570527610227,-1.6666666666666663,12.087588000074463,-1.4933430690438023,-1.9166666666666663,0.1421361099233289,-0.6379577502126175
-1.143779607141825,-2.0,-1.555555555555556,0.1395913814265279,-1.499965886959472,7.96276732225942,-1.8333333333333333,9.520676283319109,-0.4466214547390148,-1.9583333333333333,0.730493169719582,-0.6872848728312033
-0.7380200638874519,-2.0,-1.6111111111111114,0.7346766836924394,-1.9402454090588648,0.831964320842165,-2.0,2.847093945938605,-0.6576854331757365,-2.0,-1.007530555440329,-0.7854381882738961
-1.6630638185155042,-2.0,-1.666666666666667,-0.716239053544101,-1.5000000000000002,-0.1281481769204888,-0.078601735471814,-0.0593571053531993,-1.1977632288052062,-2.0,-0.0033194022972145,-0.6222005193253732
-1.054653777632527,-2.0,-1.7222222222222223,-0.6289774844367133,-0.638279591213025,6.233522258418667,1.842796529056372,1.6511888954547782,-1.5186126606872945,-2.0,4.623299854845103,-0.5782690368759558
-0.7329454719370272,-2.0,-1.777777777777778,0.8941653478251168,1.226401448956654,0.9337291787956086,1.20233044088031,-1.2253860385015054,-0.7473461019489118,-2.0,3.1897476378321032,-0.5813922339132409
-0.7269204975329004,-2.0,-1.8333333333333333,0.627089319611664,-0.2618749386250303,2.5904939522080896,0.561864352704248,2.954694052866288,-0.3461864279008284,-2.0,0.2276022376886688,-0.5887460735251424
-0.3941823205050867,-2.0,-1.8888888888888888,1.8809098699066604,0.6744598478935018,0.7772169446172086,-0.078601735471814,10.2042820128603,-1.4999999999999996,-2.0,-1.1000394069972894,-0.5240625491162461
-0.6212733956366585,-2.0,-1.9444444444444444,-0.4715879175583373,1.3901832446898084,4.426575141981255,-0.719067823647876,40.62404002950437,-0.5660658083473278,-2.0,3.1369283871508715,-0.8099990298484356
-0.2671305860187325,-2.0,-2.0,-0.3221778254914715,2.8193019208360086,3.0540585198357126,-1.359533911823938,6.698223239838807,-1.5966988726517113,-2.0,0.3497581949121175,-0.7479507089774988
-1.215217676295406,-2.0,-1.9573479028312544,-0.6430302895895119,1.947759506001192,-0.0876953506287669,-2.0,30.07870627100177,2.2859859497897377,-2.0,9.329534323069645,-0.5922165720501513
-1.4703598760417618,-2.0,-1.9146958056625087,0.2774694137485576,2.79328036320973,-0.8139322885724747,-2.0,8.455059711693922,0.7717983200603755,-2.0,-0.8798580998048813,-0.9087486283790414
-1.2495322191623717,-2.0,-1.872043708493763,-0.4880352519051114,7.23904501331736,-1.2677329960081658,-2.0,12.758914981505924,-1.1580237307252133,-2.0,0.363424408392627,-1.0930060534674657
-1.0454468440310287,-2.0,-1.8293916113250173,0.6994784214369956,2.599967315780809,-1.5652277041104954,-2.0,-0.9554840007518236,-1.4796437928537287,-2.0,-0.7920517502854176,-1.207855040008079
