RMS_Standard_deviation,RMS_Standard_deviation.1,RMS_Standard_deviation.2,RMS_Standard_deviation.3,RMS_Standard_deviation.4,RMS_Standard_deviation.5,RMS_Standard_deviation.6,RMS_Standard_deviation.7,RMS_Standard_deviation.8,RMS_Standard_deviation.9,RMS_Standard_deviation.10,RMS_Standard_deviation
11.104976564546932,4.408229198951611,5.198937575353709,15.75456588717379,3.3437668137287053,12.899124017075884,10.38380260213328,3.5247189413870474,5.477965536890538,3.849611235787647,7.5805981731299905,7.787580687467084
8.878181527936055,4.828807138991056,5.013797746139049,14.543387509310666,4.259105008448809,6.652832641340305,4.897795066709355,4.156106375696675,6.410751505343901,6.944553754905973,6.637578089154939,8.960617894556147
8.214570058586137,5.249385079030501,4.828657916924388,15.557037000686528,4.374889373075467,10.687591469007677,5.557612585451903,4.781125657425711,5.758837764168255,6.882963298295797,5.404043771611168,9.31216508641716
6.256140750294224,5.669963019069947,4.643518087709728,14.567837142444294,7.308900781913575,4.868137552777195,6.21743010419445,4.243910488506016,3.3524410815143244,6.821372841685621,9.990889371901272,10.132268375358835
3.684880264234844,6.090540959109392,4.458378258495067,15.5400596202316,7.38479099458223,5.564535810634693,6.877247622936998,3.329333473953449,5.60351028134648,6.759782385075444,2.937281263288354,10.547410359680129
5.914287032311556,6.511118899148837,4.273238429280407,16.152661372953872,7.700919429700178,3.0942599444377685,7.537065141679545,4.450016084114828,5.503950864419163,6.698191928465268,6.115836048940854,11.47955812802456
5.894426946317775,6.931696839188282,4.088098600065747,20.86649482758539,5.635734421752743,3.825836157381254,8.196882660422093,4.016059478991169,4.887950098531046,6.636601471855092,10.787686025366051,10.412761544172652
4.45933496947098,7.352274779227727,4.024532353296491,18.199368003386432,4.137749453031471,3.103096537576083,8.85670017916464,5.691742776621366,2.9258202534075486,6.575011015244916,12.974471769693473,9.094893419024212
4.6068221009915336,7.772852719267172,3.960966106527237,19.732205524078648,5.420029780519548,5.344306448469607,8.177094122894212,3.4600975939678835,7.950149425286464,6.513420558634739,11.115334352684128,8.590402774303831
6.75141823910202,8.193430659306618,3.897399859757981,17.857351993954047,6.056350471379546,4.799508796613647,7.497488066623785,3.206330117653001,4.360355751689855,6.451830102024562,6.9171755316353165,7.900265510113883
5.349717863973446,8.614008599346063,3.833833612988726,11.137689070695057,5.11730292527742,5.757436545714395,6.817882010353358,5.956801467741928,8.084627953366263,6.390239645414386,16.28987205610534,8.117636285879895
5.903433561264519,7.863972406287512,3.770267366219471,16.103007935302063,5.8967692306437405,4.831879273165467,6.13827595408293,8.652695344899893,1.5949396774110236,6.32864918880421,15.200552183244389,9.248319754977498
5.51655225352546,7.1139362132289605,3.706701119450216,18.09294179540121,4.676691560686393,4.481862875282697,6.228562525293738,7.637746642454529,1.208404632808059,0.2443542217355618,14.05940784128291,8.360638698202672
4.59434744083426,6.363900020170409,3.64313487268096,13.036608019507554,4.008792084873376,4.371639283643534,6.318849096504546,10.305992690959384,2.1331662205857467,1.6997855774378248,16.068283729798072,8.340307349146897
6.376310136756063,5.6138638271118575,3.579568625911705,22.58782037373761,3.8714947266464472,9.828875972957771,6.409135667715354,15.987202659520634,5.243945478789955,0.798620295953891,15.089516009767124,8.836441722104317
4.934423272430414,4.863827634053306,3.51600237914245,20.437315407390244,4.454301460676166,6.689302982882242,6.499422238926162,4.727288485861543,3.289891673913961,3.965986474246124,15.41840524602493,10.22815993568785
5.857383522940303,4.1137914409947545,3.4524361323731947,20.68890846608162,5.567872796741453,6.353026350063939,6.58970881013697,1.927800909747746,12.40059784828333,7.133352652538358,15.833498725812778,12.033087119469451
4.5281725400434105,3.3637552479362034,3.38886988560394,19.261833264679684,5.739476855430437,3.8379646919474544,6.679995381347778,8.603215648697898,2.110117752026676,6.595567071925966,17.024774572481004,12.322728482944328
6.206584640880916,2.6137190548776523,3.3253036388346846,18.52565111056636,7.443312871316661,4.806565564220774,6.770281952558586,10.246141304134936,5.374397481868355,6.057781491313573,18.76849323554601,14.07714923312233
6.162681295837176,1.8636828618191013,3.261737392065429,27.96029780011277,6.328436946252172,4.517967619899824,6.860568523769394,8.214773118343459,5.2008301324568444,5.519995910701182,9.109029993114149,15.492140920336713
5.710984770838372,1.1136466687605502,3.198171145296174,31.28989452302744,6.513981775820925,7.044794633904147,6.950855094980202,6.183404932551983,4.578210778255278,4.982210330088789,8.685987150238773,15.423983680521529
6.389198749629073,0.3636104757019991,3.134604898526919,21.73092649291049,7.14335373318788,5.468360487787033,7.04114166619101,7.893714161701795,4.720848107333585,4.444424749476397,4.925559826572867,16.17440744585933
6.968009964959896,0.3728381729708493,3.071038651757664,16.837258684880272,7.613468890320835,3.878788575537719,7.131428237401818,10.014603768077915,7.828889785495333,3.906639168864005,10.288624601470902,15.199491911767334
6.036955917952466,0.3820658702396996,3.007472404988408,26.89018732732586,7.523454466709456,5.013229302182347,6.661534717019471,14.267417324887216,9.716124421855293,3.3688535882516133,11.86037036532156,13.682822471722313
7.73053412089481,0.3912935675085498,2.943906158219153,19.432026484647004,7.603847091800129,4.40255250680588,6.191641196637124,6.914755117084572,11.473057475338472,2.831068007639221,18.08723468506776,13.590014716639912
7.1383452287688245,0.4005212647774001,3.122796802759233,21.264715289976053,7.722454947672297,4.870498569977446,5.721747676254777,6.993608228592016,14.067189800068045,2.2932824270268286,10.52239679568934,13.42653832557404
7.260554770060565,0.4097489620462503,3.3016874472993134,21.67382895184826,8.00807652500532,5.432503004521644,5.251854155872431,15.541379453739005,13.147984340277128,1.7554968464144365,6.025618758508808,13.736316506112734
10.500647808708989,0.4189766593151006,3.4805780918393934,18.91129603330757,9.561790713706632,4.596717950036394,4.781960635490084,9.506951917516322,8.074303601654673,1.2177112658020448,5.745340716226939,12.927091423870577
11.91613851922561,0.4282043565839508,3.659468736379473,13.202899744777246,9.16772551501539,5.111223330408433,4.312067115107737,16.845196808982546,15.99785863932267,2.72108953289948,7.259359184832054,12.042629631833108
11.055306281956245,0.437432053852801,3.838359380919553,15.21088625848177,9.337172149743608,7.094985911825958,6.078810301783794,4.091648923916403,4.476201125906276,1.3949156344958655,6.95868650367356,11.84131721205229
9.838957545765671,0.4466597511216513,4.017250025459633,15.52844716698096,7.608348968844662,10.152096397859015,2.0646723293224056,11.96226607988699,7.428226282446511,0.0687417360922508,9.981258946471362,11.744616665966674
10.184589702410914,0.4558874483905015,4.196140669999714,13.36234308448597,8.216619155973484,12.272675184152066,3.716981062068428,11.451011586356197,10.44387364470674,0.4800734339510853,9.137362154664984,11.053000359224576
11.481759976715605,0.4651151456593517,4.375031314539794,12.328618894042735,9.678491315236665,13.163852007108844,1.048519730909052,9.08233089129741,7.063802101679943,0.8914051318099199,7.924263118634478,9.926918539452396
11.68976161272782,0.474342842928202,4.553921959079874,23.21435925859376,9.11517790941898,13.68628040176101,1.3879997377443207,2.637679444475148,3.760741711814205,1.3027368296687545,7.817399823797638,9.817638297235847
11.732788303567002,0.4835705401970522,3.546319121971386,17.392962104258444,8.589758981485188,10.169919254487928,1.7274797445795895,7.020222713071486,6.865969337538692,1.714068527527589,6.132538609337673,8.526656438986207
11.594418716170368,0.4927982374659025,3.014242937323896,20.332090306636164,9.400853322636834,5.145058845010793,3.456851772968597,8.229760493444038,5.9162394879688005,1.2318874333883862,4.1090892405195945,7.997295722204836
9.531563097979022,0.5020259347347528,2.482166752676404,15.897991056098512,10.000660694182889,6.598562106464514,2.9336080664347515,5.722832731387158,11.082542255690408,0.7497063392491834,5.166904742406796,7.141937182072935
6.653042539994129,0.511253632003603,3.0864670188606422,11.01470776793145,9.87237655398163,5.457858173651941,2.410364359900906,4.69194504605162,4.322933606419309,0.7120929956332706,5.928923931815805,7.078353372186771
8.733526300355464,0.5204813292724533,17.291636724494694,19.280032821435764,11.035536592552598,10.506270475770451,1.88712065336706,6.289937003987435,11.502391274879953,3.4406724033797182,5.595522976354018,5.600464078853648
5.201573153976712,0.5297090265413035,9.33495426833452,9.27441722193157,9.621147414097845,8.148909832537129,1.3638769468332144,2.662624696608799,10.76453538574924,6.169251811126165,12.246533174575514,5.176898630650679
4.211858473350652,0.5389367238101537,6.333611281452521,13.66221016904136,8.309444156855387,11.248645173783778,1.7717664864211298,14.15327866382332,4.37748959384387,8.897831218872613,7.797083796141599,5.3367456874366574
6.592524950419518,0.548164421079004,4.236727124675323,9.158847350685916,9.05885072291083,12.6830810321345,2.179656026009045,6.858567146660763,10.041157287012464,11.62641062661906,3.858798894047184,4.764570173323869
6.138971881941589,0.5573921183478542,2.139842967898125,6.667882617261966,9.675133574013058,2.760181302840822,5.632135802978061,9.237589475942883,2.084712910001605,4.400600646667785,2.9617684474050088,5.153179276185532
6.723773123626271,0.5666198156167044,0.0429588111209269,14.505626769801689,9.23490466586795,8.643119080883885,4.440636314360774,16.58230793557462,2.0269685313928103,3.08422883064715,12.67809573747701,5.229595001210217
7.083085325890357,0.5758475128855547,2.487901349195385,23.37538253786296,8.5678321933168,2.209259855144138,5.271539870664759,12.365898453831788,2.3771386187477552,2.5116716327825803,5.57865380109679,4.238657502301984
4.864202632961247,0.585075210154405,2.425040742179067,24.2727689845578,8.743567091915995,3.2108233060414446,5.72972823243245,9.280992537072242,4.385404693338884,1.9391144349180105,15.447900437876264,4.197461485712633
7.089555097800599,0.5943029074232552,2.3621801351627494,10.924181587460442,7.84648851049832,16.986212877385142,6.187916594200142,6.424555232635263,2.914188577926243,2.0551852332034226,19.343018369224065,4.780764834605893
5.678123753079603,0.6035306046921054,2.299319528146432,6.940184142193961,8.119053477903355,8.708006110391551,5.386053282620417,3.089974535014921,5.481209801534691,2.1712560314888343,14.118101433082083,4.262673174417625
6.410946218775718,0.6127583019609557,2.2364589211301142,7.623133181281857,8.006314504366442,3.5074781343282755,4.584189971040693,2.6423325948997456,3.9364482078489935,0.729112420840174,11.150560959640794,4.330970971920278
6.196197798366748,0.6219859992298059,2.1735983141137964,9.285735700696035,6.797530783908717,5.112122072753042,3.782326659460968,3.833924196331664,3.623829812974324,5.571277790207962,6.178155451626068,3.419854335105434
5.1734215046089655,0.6312136964986561,2.1107377070974787,9.491445315662132,5.687415942780884,2.6291001705635155,3.066054619620969,2.532360794948484,2.869116111356627,5.669669671356417,1.6140563673311394,4.170642835315772
6.525704400980486,0.6404413937675064,3.3938228147399254,7.141470413917042,6.35705160130648,4.156099852323975,2.34978257978097,5.055967264505242,1.7666158154212728,5.768061552504872,3.1849747687168,3.700797516711648
7.659308724511305,0.6496690910363566,3.28549787071294,8.083502732484122,6.136073818250365,4.781486248678381,1.6335105399409713,6.315083727533389,1.8745461714917253,4.118026880169118,12.551731061869784,3.672344130972494
5.1185197057178,0.7622143300912636,3.1771729266859547,7.504404707067655,6.304442638651738,2.431514831169156,0.9172385001009724,7.337258663266257,3.6428512612638926,2.4679922078333645,10.180290470986622,5.137017858761594
4.0340646485263445,0.8747595691461705,3.068847982658969,12.97306356350513,7.174709961878354,2.784129386532701,0.8749015118636597,3.451074381871704,3.414239293657318,1.32986714815595,22.878448370173466,6.723300792707038
4.6458112673622445,0.9873048082010776,2.960523038631984,10.658229123535737,10.38555924007714,3.815685576781771,0.832564523626347,3.953049231057484,3.6225385944868926,1.9344165691459256,16.82953213834837,4.920680250402071
6.4748086037699855,1.0998500472559845,2.8521980946049985,9.078047980978814,8.715620411807393,2.453910840981645,0.7902275353890345,3.25659141284085,2.4478178612505648,2.5389659901359014,10.780615906523272,4.150930063950381
7.306426917050338,1.212395286310891,2.743873150578013,12.004030601926589,7.150312648211202,3.668979596885326,0.7478905471517218,3.797974777680894,6.446269543561379,3.143515411125877,8.893788461002478,4.718507097895404
8.560045452905438,1.3249405253657982,2.635548206551028,16.403671029580106,6.37088005381642,3.87055616486416,0.7055535589144091,3.794477858504615,9.383891826720149,3.748064832115853,11.96075963609491,5.779012341388845
9.163005570454189,1.437485764420705,2.5272232625240427,8.109159667966841,6.870266098027188,4.57145798068459,1.8229545998268488,4.521053712806165,7.130181366899308,4.352614253105829,15.02773081118734,7.250972409024858
8.578496013474423,1.5500310034756122,2.418898318497057,8.998312264653332,6.895354550195764,3.582589433906151,2.940355640739288,3.5845046522630675,10.488369927593588,4.423076745547221,18.094701986279773,7.796246344828541
5.461987159348598,1.6625762425305193,2.129972203190823,8.298947212017385,7.728609098705055,3.997091120517901,4.057756681651727,5.800933810096279,11.413443266343826,4.493539237988614,16.608494834362084,7.155565451248783
6.297922897171142,1.7751214815854262,1.8410460878845885,11.486259274905976,8.45358057210506,3.504236631463048,5.175157722564167,3.737061262706266,6.571462186149781,4.564001730430007,15.122287682444396,6.14598079427119
11.847584124902188,1.887666720640333,1.5521199725783543,,7.758094846423757,3.242819957619645,6.292558763476607,3.845576185489716,4.321718391329492,4.6344642228714,13.636080530526709,6.260788136015585
2.227360646237354,2.00021195969524,1.358603770128702,,7.98800072790031,5.12325872845805,7.409959804389046,5.135103451281364,4.463149094807905,4.7049267153127925,12.14987337860902,7.224886507115064
5.143302813354924,2.112757198750147,1.1650875676790498,,7.800627081998555,3.7563027471349977,4.522445524154293,5.878185244097108,5.160011502170982,4.775389207754185,10.007451332523638,7.794882926379301
3.4794421243196374,2.2253024378050537,0.9715713652293974,,7.3363763169185585,4.377958566371707,1.6349312439195398,5.030198350389448,5.185618581673503,4.845851700195578,7.865029286438259,6.45811875493587
5.424969118534331,2.337847676859961,1.3113467663975504,,6.808408406355081,5.494943881430325,1.411474107717896,4.353549879813375,6.472924243383673,4.916314192636971,8.088205215656128,7.335719073585775
3.694978057252861,2.450392915914868,1.6511221675657035,,7.085301878995701,5.833698582318394,1.1880169715162523,6.453631146714821,6.12790872898681,4.986776685078364,13.238323953149049,7.400973625387192
9.860844358036454,2.5629381549697747,1.9908975687338564,,7.499298596526715,6.109319384113068,0.9645598353146084,6.136198139296019,6.397627263391753,5.057239177519756,12.38373167509503,7.063639504673679
3.283077045981778,2.6754833940246816,6.37085550551756,,7.025661292596688,4.845620944610638,1.3585173829723036,4.132701334756655,5.997039109150958,5.127701669961149,10.38438904602054,7.653138156985928
3.2898585251997825,2.7880286330795885,5.802297515521852,,8.768283602009046,5.958960257598864,1.3413417148789957,2.829719121040726,5.88364898818425,5.198164162402541,19.80049897060337,9.093285112396185
7.469887313407637,2.900573872134496,5.233739525526143,,9.880192621733991,6.8539395510312,0.8947770637399983,3.4001411051796846,9.274218858692148,5.268626654843935,17.288214625828786,8.640972549538523
7.423293080527509,3.0131191111894022,4.665181535530436,,9.606516561095573,5.462932573442222,1.0473604163945662,3.264272849970439,7.783958278808747,5.339089147285328,14.105559168951984,8.24878619492719
10.120963964512118,3.125664350244309,4.096623545534728,,9.679577672477537,6.018578948483556,1.1999437690491344,5.729824580015775,6.040357276323453,5.40955163972672,11.46272527536549,8.271206247754192
8.934611845707941,3.2382095892992164,3.528065555539019,,8.696278487925998,15.17831182340343,1.3525271217037025,5.296339146351203,4.770131866873957,5.480014132168113,8.307549499180992,8.405872446497078
7.133563352081144,3.350754828354124,2.959507565543311,,8.480701349382581,15.420063975365414,1.5051104743582702,4.931666384090764,3.7360237732196033,8.409144883130217,10.701821383161043,8.085020471662142
5.507778589874555,3.46330006740903,3.521522777603047,,8.506884637160022,9.892265939169876,1.657693827012838,5.828952261396917,3.191838262500931,7.547455800103377,8.980225022740886,7.988829943263035
4.431859497660579,3.575845306463937,1.9739043478367897,,8.559738488171527,4.664953666638709,1.810277179667406,6.985406050170765,2.152042882346292,6.685766717076536,12.905965780934867,8.125024548392213
1.455867273625981,3.688390545518844,2.3528141341034496,,11.135801872050749,8.86794009838601,1.962860532321974,6.844550204499978,1.6874562109413038,5.824077634049695,11.256064055481978,8.170881330681187
1.6232397470255897,3.800935784573751,2.311234422232062,,13.415613503478896,11.03452224185492,2.115443884976542,6.205967332797734,1.6886344323234843,4.962388551022855,10.602675906411388,8.754063032665723
5.271908499279524,3.913481023628658,3.2583403597539764,,14.517208346361937,13.013583285454525,2.26802723763111,6.082634991271108,4.446316004044112,4.100699467996014,10.078278523251347,8.6317530434603
3.3937289658037963,4.026026262683565,6.934384318335351,,15.09805272033022,10.916944706798684,2.420610590285678,6.542398722510288,7.578226402429655,3.2390103849691734,11.853823952112943,9.536792255358836
4.365143223800851,4.138571501738472,5.593470274096834,,14.676350647148135,5.649013618843188,2.5731939429402457,5.870431933296305,9.247846260199552,2.3773213019423327,22.20612405692884,9.493888929771169
4.2335001115455375,4.251116740793379,4.089053405889242,,14.4772628235843,6.924230130430928,2.725777295594814,6.314432129207224,3.179924085502376,1.515632218915492,17.386658413154258,9.299377358915136
3.254887229520316,4.363661979848286,2.58463653768165,,14.394851878181688,6.023013877736627,2.878360648249382,5.885715017973016,3.737662930672689,0.6539431358886514,14.15268203547077,9.539665653791838
1.869981521334276,4.476207218903193,1.0802196694740578,,14.535941949125307,6.155970472351006,3.0309440009039497,6.595147674545697,4.669168616500516,3.989519742883704,16.18803734534708,9.706653405115924
3.4492611599976257,4.588752457958099,1.6245395919405512,,15.201573784861878,6.078933917884773,3.1835273535585173,5.998206789426135,4.916600365489839,7.325096349878756,26.404934541882923,9.775900034284987
4.543033462528719,4.701297697013007,2.4865793942583663,,16.36348251733795,9.199901690180797,3.336110706213086,6.063422744229928,4.195369267064496,8.126269980581117,21.979966896313453,9.751395112122635
4.4195339176902655,4.813842936067913,3.348619196576182,,18.500281448643523,7.506928229999434,3.4886940588676536,6.2978776487855335,5.847967945169705,8.927443611283477,12.729019250671382,9.417301561352293
5.442961308137539,4.9263881751228205,3.887931310160453,,18.84600740151594,8.226786577138922,3.641277411522221,6.494430262707644,8.315154910277718,9.72861724198584,13.543850189675446,9.858954915677248
3.2780714142684744,5.038933414177728,3.731512624368708,,18.691069283432444,7.058887281017766,3.79386076417679,6.766027094741462,3.8167177605941967,5.602695244358434,14.35868112867951,9.857161546261016
1.718012951114278,5.151478653232634,3.3890570658778896,,19.308236342798025,7.477763207166938,3.9464441168313575,6.7421888820968,4.017751076282939,5.393283967837905,16.79338754935975,9.551728535720118
1.6130460081253837,5.2640238922875415,3.046601507387072,,21.21491646265581,7.229019097854766,4.099027469485925,6.303119709354047,6.023602405172067,2.152890527710209,20.43212129889179,9.355171934284652
3.1762883061282103,5.376569131342448,2.704145948896253,,20.594945989864243,8.166862524339898,4.251610822140494,6.152430314531182,5.170085847706151,1.9363611222552988,12.894288934765015,9.395975338939376
2.853925999966846,5.489114370397355,2.9646347228501804,,20.73481368015105,7.760922710636873,4.4041941747950615,9.694044155078313,6.857394214742936,4.779424024824339,13.432797352613283,9.434835481897602
2.6160322919015955,5.601659609452262,3.225123496804108,,19.00243437876021,7.260279936387072,4.556777527449629,11.304478750626624,2.289544128372354,12.689792902269106,17.589558633628055,10.235147139699002
6.218932686607386,5.714204848507169,3.4856122707580344,,,8.349095760936919,4.709360880104198,6.361032700602063,3.0675648451163027,6.744945495064092,29.66384038787641,10.647382427129465
8.282950500291138,6.582289567343853,3.7461010447119616,,,7.817963618563286,5.939772291053647,6.4931887930448,6.794415562876007,5.19252934133132,10.227194987505278,10.715471342313
8.221489561862922,7.450374286180536,4.006589818665889,,,8.13626960774316,7.170183702003095,6.07530766162957,2.6889376491878183,3.716420426260982,14.43581287927961,9.644877372799035
4.31373819328354,2.841968914256184,4.267078592619816,,,7.32800426187807,8.400595112952544,5.472191817116051,1.8753873314419416,13.24947617769046,16.355938625770953,9.743269585435057
11.611355363861408,3.641228781005806,3.558037384001452,,,7.786418835356812,9.631006523901991,5.360898911368748,1.0618370136960649,5.656376890278526,19.45108111310997,9.880703225856152
3.4392756394923314,3.0126361900728864,3.117147688124624,,,5.526963714694291,10.861417934851442,5.170122222762551,2.986152247429594,3.0252966098835543,11.084736725468094,9.902060506273118
5.582416072609198,3.029799640605172,2.6762579922477965,,,6.238182999252348,10.762089585368903,5.903677352888449,6.804932526199905,2.3594355593648686,16.771997110822838,9.787161727255432
3.944241802497261,3.046963091137458,2.235368296370969,,,4.520345174485743,10.662761235886364,6.42526613184469,8.297830711071779,1.6935745088461824,12.806595790872237,9.290977573443175
4.250682128528241,3.064126541669744,1.7944786004941409,,,3.696358830650401,10.563432886403824,7.939104958537347,8.953244442059393,2.627207917200867,31.83769836481556,8.65959642167981
7.436719818316924,3.08128999220203,5.133542834669798,,,2.850005515202084,10.464104536921283,8.88929015269006,7.647606749573155,2.473300748580765,17.881467118992624,9.444374495401096
7.448980158859374,3.098453442734316,4.723341664660018,,,3.102578614910489,10.364776187438745,10.039389148694566,7.843569445269383,10.258208424292985,16.291558165145506,8.686921708655882
