Rise-Time_Root_amplitude,Rise-Time_Root_amplitude.1,Rise-Time_Root_amplitude.2,Rise-Time_Root_amplitude.3,Rise-Time_Root_amplitude.4,Rise-Time_Root_amplitude.5,Rise-Time_Root_amplitude.6,Rise-Time_Root_amplitude.7,Rise-Time_Root_amplitude.8,Rise-Time_Root_amplitude.9,Rise-Time_Root_amplitude.10,Rise-Time_Root_amplitude
21.35921624846108,43.93848994894338,52.30586521380289,28.64460631824783,45.21707507032607,59.72235176811428,38.40488746956974,22.586226771657262,27.5028665858187,70.75571702020434,19.857942970621338,39.7081543187868
9.186473179863516,28.225196875187528,33.8747907808766,17.177886821805092,8.0678636490254,20.72336804035711,14.137699410310136,38.291234439677794,14.958836913613831,5.624956801318441,7.069148403443069,24.467069493762537
10.86067192189492,16.713631197512697,15.443716347950318,24.17926490705131,11.662192407372007,16.34845229529908,16.195354148505086,9.838116674826376,26.13998237914033,6.367440219735243,111.4035776163037,21.421391342047823
13.001823408744311,16.48915674330527,18.89779662170224,19.88466685948845,25.501130155040467,11.973536550241052,10.168808460469986,8.39134559384717,21.574318900767643,7.109923638152045,173.36602187783916,32.69860437895073
7.846773293494785,16.26468228909784,22.35187689545416,32.78586753453668,71.17275039690149,21.89988123976471,9.043282969080238,3.10446492033922,34.54916248297992,7.852407056568847,138.90185900985645,19.92788551302188
8.488461552178437,16.04020783489041,7.61267591887783,6.57449117428962,104.0281370231028,31.826225929288373,7.917757477690488,4.262742934758475,8.372648428176465,73.54123960893135,210.05627901458308,24.474490686405144
8.801364907997785,15.815733380682982,27.65075918405012,9.799475985698331,136.8835236493041,15.558732792764587,6.792231986300739,7.478368579411525,18.84351735305818,69.46099029511372,281.2106990193097,18.813225244407704
9.803602475533696,15.591258926475554,47.688842449222406,13.629043775686489,169.73891027550542,19.794981701766613,8.737946123023164,10.388169769411014,17.46200835529321,65.38074098129609,34.4068182971532,21.313054811533704
9.464770454833545,15.366784472268126,67.7269257143947,14.573537627863434,95.15897625126844,19.439853659420976,12.966394489777006,9.210115058165323,16.080499357528243,61.30049166747846,8.86691714235299,20.45325664666312
11.099669351554528,15.142310018060696,13.088742783183353,21.789670000953016,20.57904222703145,19.08472561707534,17.194842856530848,7.727892452575723,22.293801683928656,57.22024235366083,17.346943964720513,19.8622715254262
8.691725240804658,14.917835563853268,15.109011258095082,15.951624494560209,19.66980023565233,22.295473321271512,21.423291223284693,1.8876374057602845,19.77379090806828,53.1399930398432,29.08186420226673,7.706014772772707
14.134950702851675,14.69336110964584,17.12927973300681,11.262354369541328,10.713100133641444,6.623646362035581,25.65173959003853,0.6350895802084104,11.886999952716405,49.05974372602557,27.35009039433204,9.564347390389267
6.774688332670378,14.46888665543841,18.787233162520355,14.446032539509655,4.722401931836218,4.43837728439653,50.99610484500744,3.569557147718168,41.07198275484896,44.97949441220794,24.79055620824312,10.826186045995527
7.257869040942995,14.24441220123098,15.047502752008995,22.80373538394604,7.579676775622418,27.05342604060224,46.72920817676489,6.694780423074359,8.531280832296805,40.89924509839031,26.891672049058894,8.640340731462793
9.164273650553696,14.019937747023553,29.879028822284337,247.8765182364136,8.201128669996995,7.718320084898985,42.46231150852235,5.3026706556514425,30.657195980573405,36.81899578457268,22.044806933631552,11.479994645963805
6.633625013440611,14.671564418977388,28.05034058794754,36.969593997018265,8.822580564371572,7.946573452180244,38.19541484027981,7.309147242152653,10.25028468117021,32.738746470755046,14.31202454549326,13.193402073425874
