Energy_Max_Min_difference,Energy_Max_Min_difference.1,Energy_Max_Min_difference.2,Energy_Max_Min_difference.3,Energy_Max_Min_difference.4,Energy_Max_Min_difference.5,Energy_Max_Min_difference.6,Energy_Max_Min_difference.7,Energy_Max_Min_difference.8,Energy_Max_Min_difference.9,Energy_Max_Min_difference.10,Energy_Max_Min_difference
181714.60064815567,165489.74492216093,6352361.606684335,,,4135986.4453961696,18001314.39827259,5101711.780753269,429894.09298128495,53407.052312418185,820921.8163245564,10987945.981195584
273923.6880753621,173716.36748039396,1413307.1788271188,,,725124.934777423,17247632.727188706,58050209.80716404,540538.4800430993,33068.71268690733,926204.2402005144,10461926.65607128
11572700.075934038,181942.99003862703,359235.9093812064,,,916807.729663356,16493951.056104824,6542503.5610999325,304290.4147811921,28267.55928687444,851931.0083513372,8234593.136443428
13982076.536742551,190169.6125968601,3822524.160031627,,,912041.2982827072,15740269.38502094,7011133.870946385,291404.5502187102,51293.93657755009,5526065.478900303,10685504.610546228
7189160.875823435,198396.2351550932,109031.0324910233,,,1798191.316081662,14986587.713937055,6932222.955692502,466236.365246553,30094.414168431817,4360506.064371156,9351295.398405649
6759457.978968391,206622.85771332617,89650.45368153369,,,2430674.537302459,14232906.042853173,6759619.482552392,402237.104698053,80470.97128946798,999785.3526157908,10534824.48435751
1587296.2240800788,214849.48027155924,487034.1034486648,,,2071758.4627031093,13479224.371769289,6550864.1658507,744966.1653898513,849058.7198443429,1071944.665888044,11286354.487402257
4893952.860689809,223076.1028297923,1027767.839573042,,,3475009.900120838,12725542.700685404,7791726.592183519,718682.4245946191,56696.671542250566,1039582.1828475004,10157779.105256625
46043326.409109466,231302.7253880253,1568501.575697419,,,1587155.5019344443,11971861.029601522,8330747.67367387,890199.3648037866,88755.74450309433,957104.4362969028,10547293.436553605
24456091.80950244,239529.3479462584,2109235.311821796,,,958932.8476135716,11218179.358517636,9500031.476354549,1160321.2066886174,63965.53939771219,1050326.3239865273,10148046.819355862
2868857.209895417,247755.97050449144,258587.06943078025,,,1718773.797819622,10464497.687433751,10798451.324733138,785781.1855087312,39175.33429233005,1029698.1944237476,11121448.668308567
390242.8114103905,255982.5930627245,9495409.363002472,,,2421570.6278252187,9710816.01634987,12854237.251634125,589274.3172849924,51569.00334218769,1105786.6966331557,12617897.046329863
180118.7261918346,264209.21562095755,4153044.511455226,,,6031695.126331016,8957134.345265986,12870922.587984446,601989.8562682436,178216.49967680033,1231752.409428586,10716287.84978726
97451.60024284758,258512.0634795561,1490123.9811508444,,,9450876.814529186,8203452.674182104,13600661.24860967,64099.97173479458,483880.7090516368,1306431.7206032637,8231265.568674512
134219.3158662806,252814.91133815484,5753775.31945677,,,11111576.610530036,7449771.00309822,13608529.476800296,486688.7316824039,866049.4771957812,1381111.0317779414,8815273.819797616
72198.58280512624,247117.75919675347,1377720.987864875,,,1602267.9320382662,6696089.332014335,16938040.77531289,411891.0327246581,479155.0429054904,3682149.944462671,8323131.284738189
97210.13189314165,241420.6070553521,2072452.635546161,,,4138739.860176339,5942407.660930453,15929182.774853917,337093.33376691234,92260.60861519964,5983188.857147401,10452578.01766838
136534.89797646768,235723.4549139508,2767184.283227448,,,14688701.410428757,5188725.989846569,15388638.192913868,262295.63480916654,229558.81389196828,1634618.0853546574,9374457.569613436
1419088.2953520743,230026.3027725494,1988028.8472218905,,,7340449.558222158,4435044.318762686,15959217.092863506,187497.9358514208,90228.4293685283,125427977.38286112,12230000.784333725
1255019.08583101,224329.150631148,1208873.411216333,,,4153082.640522101,3681362.647678802,15839768.544560594,86130.7692605842,116339.79703726756,13540100.404666848,16816663.11010536
522608.45117068745,218631.99848974665,429717.9752107755,,,1928672.7417651888,2927680.9765949184,16132573.970159937,2404539.2438207576,67853.41299372596,1339639.140144416,12145335.017078944
1960672.5116603628,212934.8463483453,264576.202869133,,,1585298.0845886564,2516028.232798689,14866432.320849108,2012176.90888856,47839.10621391986,1546505.1539512463,9259114.397332516
5951473.616210178,207237.694206944,99434.43052749045,,,17386075.760927714,2104375.489002461,13252114.763943488,1107324.6013669188,34421.77857637615,995160.068834735,10511900.250664812
512617.88688291947,201540.5420655426,748640.9830942557,,,104152911.09908536,1692722.7452062322,11345269.634928633,202472.29384527763,82695.85221931251,1537991.9884635345,34272397.81826587
152339.89326678615,195843.38992414123,268472.5959340752,,,12320730.77170222,1281070.0014100035,11211849.762648975,49239.7687972572,102590.7149266884,2588456.4067866234,11895115.072360002
1011943.7219602134,190146.23778273983,2932.8437701666726,,,7792531.462809337,869417.2576137749,10684794.80574539,68301.9320472893,545063.2588202035,1919540.3012905207,10916344.52871212
255032.15790663235,184449.0856413385,6523.790602197141,,,2594307.0299942465,457764.513817546,12166236.041969052,8390.615590389063,1656798.341103626,2168597.1006026827,11109351.73509864
715256.0887981775,178751.93349993712,4863.90244877087,,,9496258.386710124,46111.77002131743,12276516.04062092,12073.447069489825,2768533.4233870488,2819761.495323399,11878696.465747816
349433.1146363858,173054.78135853578,191812.1351215632,,,11840986.553387472,106926.51022017928,11776014.94076608,6962.022655224024,3880268.505670471,3335933.2462978046,12880338.047279404
107630.3288864428,167357.62921713444,16468.627683627637,,,3066368.125679133,167741.2504190411,13929657.842451174,45361.46655003677,1034563.4123608692,3083511.818689627,16526211.725458488
937588.716241648,161660.47707573307,36481.653953573696,,,4124230.56141384,228555.9906179029,11954610.901840478,213623.9039864489,2478549.7887616623,3872889.918209902,13093718.181728534
396274.1329743867,155963.3249343317,39311.5894036988,,,3311936.040206126,289370.7308167648,11769258.127069771,70520.64062371122,3922536.165162456,4994807.98220208,12927820.626573524
1194267.909902289,150266.17279293033,42141.524853823896,,,44893465.12597009,350185.4710156266,10430759.84158302,69023.2045845412,5366522.541563249,4675216.5482373815,12576498.616973111
533260.6751333601,144569.02065152896,21827.14491981557,,,4650565.208779916,342247.3957615903,11803745.635122957,83979.31325760254,26626591.37704528,4466755.218088304,16415082.865928922
539823.0421417321,138871.86851012762,1495567.1976521185,,,5641994.3227602905,334309.3205075539,13748206.838399298,97949.18321357248,6915966.866744652,5555188.742240067,11148589.30247079
526287.7775470349,133174.71636872625,2692544.0513584386,,,4925124.725572028,326371.2452535175,12288810.465579974,122583.9205128424,1436068.2445862538,5004566.756307255,11966819.670458049
1031644.3928878058,127477.56422732493,1216006.8374764684,,,6210508.767822227,318433.1699994812,12307826.192214184,114267.1047522088,222676.5405802639,5278294.50321478,11421218.309192082
1402624.0835286991,121780.41208592354,4037.158056529677,,,4819315.951705682,310495.09474544483,11485953.024972836,106175.55806294616,46204.205771279165,5430519.263625326,11567159.366334165
616690.0294557302,116083.25994452216,3381.9841615162554,,,4793808.641486973,302557.0194914084,12454630.206249071,521385.981588632,127401.10273703784,5867222.330482837,10869279.934801998
612352.8498819896,110386.1078031208,2726.8102665028337,,,5569738.881943915,294618.9442373721,12375457.273094663,120603.06529322307,103774.76831094264,5323050.856512215,12734759.53070264
550466.5569943752,104688.95566171946,2071.6363714894114,,,7012670.999832895,286680.86898333573,13094345.26624525,95825.90416424478,115407.98281646626,5647106.196622195,11547287.370317342
379105.1805511227,55818.630819588696,63287.264235436094,,,5297231.746427516,278742.79372929933,11851875.580076676,426344.2878032295,132484.01551804098,6486429.406521857,11525410.93164233
88679.45935395894,6948.305977457932,10602.997022440002,,,5321399.185240267,270804.718475263,11777239.391094051,480673.4525873773,86720.21090585674,4719267.511723416,12160659.633353109
614160.3280647694,24352.164721414127,23380.11249149895,,,3540666.6708059665,262866.64322122664,10446355.630250372,626210.6455922503,166937.88549784938,6090788.352029188,9566572.405783094
150821.1538203187,41756.02346537032,36157.227960557895,,,18916700.41356053,254928.56796719023,9365800.177756654,662543.4114383636,148460.0882954352,7081652.719583938,8808979.395911168
10674889.4543101,41211.67543226211,540808.8278970094,,,3486690.1934343693,246990.4927131539,10142589.283932203,465186.9230584398,205670.5345098876,5890291.352659456,9190635.44994826
4141873.3817442,40667.32739915391,1045460.427833461,,,4039968.874275933,239052.4174591176,11558634.754249187,532413.8338189408,146219.8142803558,6238419.23551805,10063997.741938343
25897633.443839587,40122.97936604571,1550112.0277699125,,,3130394.474629128,231114.3422050812,11580239.447104322,517691.20948891225,180536.844098091,6834690.108619666,9513487.318647332
284670.3887216229,39578.6313329375,2054763.627706364,,,11967394.892894838,223176.2669510448,10674564.836950094,615304.9646291492,163083.08105207628,82415582.06544062,9058503.45812231
307921.7315263726,39034.28329982929,126511.95229076371,,,110981919.49298662,215238.19169700844,9828174.806429371,522542.67049794615,145629.31800606154,8601302.007028185,10781741.378473036
652143.4695664598,38489.93526672109,237055.1521494322,,,,207300.1164429721,12079920.3401861,715374.4944113774,979585.3741058954,73324460.03316447,9986233.214317322
307419.0210873434,37945.58723361288,1506869.5742349683,,,,199362.0411889357,9780317.977940649,945562.8274598238,29642475.90655404,112677848.41979548,7567023.208285461
210383.01216327288,37401.23920050467,1689462.5940210647,,,,191423.96593489937,9548264.175087027,812667.4276553566,1403140.798125939,5446676.217465345,10675853.838949934
608198.3202459419,36856.89116739646,1872055.613807161,,,,183485.890680863,10235980.138081089,864675.5103972103,3064709.031584723,6947216.741487389,10169754.302798877
328249.23708824674,36312.54313428826,511506.7477934517,,,,175547.81542682665,9989613.567407375,753050.2059785295,233408.90467425744,76687088.46588595,10904133.44855229
724560.6800730793,35768.195101180056,5153594.704622297,,,,167609.74017279028,11700546.835964443,942783.992623052,278602.60921882815,49012262.7959573,10392009.832964022
11462957.907735806,35223.847068071846,4051512.649703162,,,,159671.6649187539,12183629.975381264,987515.9227650708,217490.70082518365,13931232.653929817,9570796.048900569
492801.3026930408,34679.499034963635,2949430.5947840274,,,,151733.58966471755,12437912.539717147,921120.1442318358,232419.68446472503,6576677.807930423,9263258.919513997
509481.422262423,34135.15100185543,1847348.539864893,,,,143795.51441068118,10554263.523966936,851226.3483545264,231397.5627410792,54263327.12207923,16719347.980175842
452941.4534340238,33590.80296874723,745266.4849457585,,,,135857.43915664483,12058753.245443366,654957.789368818,231707.1312939386,15079127.74257315,11771248.402186736
196167.5910725048,33046.45493563902,628175.928059736,,,,133061.09526612324,12052054.976319516,763278.2353148083,294494.3113106596,7450726.700210148,10387367.843803046
77173.21144299049,257513.1089599092,511085.3711737135,,,,130264.75137560169,12555650.089059096,1112653.3271580134,308507.84455136885,14221219.009762391,10597504.566793878
37882.17881903479,283734.17247682274,393994.81428769097,,,,127468.40748508008,13512892.627219848,752900.541128695,194949.77638235423,39770910.45526029,13126021.420196444
526421.1413630508,309955.2359937363,276904.25740166847,,,,466389.6451755987,13687800.390360408,1129171.0178546049,230043.4150813815,16254525.945066065,9189007.29236444
788243.9463442324,336176.2995106499,159813.70051564602,,,,13092.652900207082,15002482.619056618,1450155.3121499617,291592.1959633451,4974018.944255695,15838615.257224958
735598.9907667624,362397.3630275634,42723.14362962348,,,,14091.566004359522,16018925.705307383,1070356.675974815,301687.268739837,4891104.06635832,8953448.148831196
845342.5670954601,388618.426544477,367516.101822354,,,,103446.96007800924,16591912.70619096,961631.9861944184,984020.176301152,11258206.567654544,8741387.38442485
17403458.263874877,414839.49006139056,526200.4324697466,,,,225052.7553796401,14408071.81615532,838643.9134431853,441833.5100680775,44542682.64759743,6873868.797491098
356300.23177639337,441060.5535783041,684884.7631171392,,,,185799.2214939484,15617831.255027369,185826.4035493133,299911.6738522606,11534492.830532858,8930622.130267132
121799.47738554903,467281.6170952177,843569.0937645319,,,,225148.40857768507,16005310.451718412,5233486.601852689,361195.84264936514,75446724.9086496,7348655.871941898
92169.3333411397,493502.68061213125,1002253.4244119244,,,,34018785.41748591,16591239.696097024,20066410.835180465,3656243.036604392,73329726.79216164,6729939.305943709
634962.3229735733,519723.7441290448,1160937.7550593172,,,,3518243.61165215,16408259.909850497,224578.61412862147,433943.321233995,4463827.403780904,6168078.8471998
846505.1844323729,545944.8076459584,1319622.0857067097,,,,679780.0595732538,16522385.704538992,223501.22519776225,380834.1532165288,85041092.8851949,7494602.560766801
3906427.032361688,3802404.2304806425,1478306.416354102,,,,1031700.7393718074,16304574.33104874,169801.93025047512,405295.29702762526,11294266.19332878,5065434.754957987
286933.57602263155,7058863.653315326,1636990.7470014947,,,,866929.6359840052,15647416.395829707,205144.7900984335,449488.7550225096,43416429.91198754,4554412.217457617
536044.5461108492,5199921.893772561,1795675.0776488874,,,,665885.6480441152,16099850.16949962,226113.13465014345,485026.3344465892,26975113.960713707,4617052.602640214
361753.3357743189,18895138.105215386,1954359.40829628,,,,425208.94101450266,16752861.81405832,107195.64110134312,474121.0726818782,33227858.957900137,8535105.031556495
1252122.821582647,6026416.587639855,4337320.660555087,,,,63192.791469109136,15388433.961618276,223351.4390681405,513555.1056135278,78177743.51157893,11266877.445818065
39616172.85711928,17205072.321669977,6720281.912813893,,,,109487.16221815936,15688855.793678584,164915.0826866955,562765.9072034471,138499111.4136543,12167154.757514294
94738.67338134575,28383728.0557001,5067840.635950072,,,,104431.12967453018,15095881.293602329,200922.13372240448,559207.1682963424,106202288.56026006,11974054.328758815
866930.4546776842,39562383.78973022,3415399.359086252,,,,276993.2856111607,16707793.269250412,209423.9675361461,5086724.574608481,23403206.99066773,6499257.16412738
45695303.90771835,79219933.2006096,771388.1296991066,,,,346225.35187805,18606583.056209445,254474.87129585145,585357.7072142952,142280093.6810201,4825751.044467671
937157.6004505951,19123545.1491171,35212.137513616384,,,,450320.9496785617,17358034.273305677,187268.58579967776,616119.4025815066,,5644283.82558047
1093904.6392290462,10960275.157059904,29731.7350415026,,,,526761.8905033448,16333674.04043562,204059.0926194283,576391.6100743443,,7469501.617285099
1344817.9968391843,2797005.1650027097,36821.9683891458,,,,35031069.33170321,16868244.68776328,195799.8444983328,609142.6498825469,,16362237.98058216
1011957.9167142828,354524.687275857,15579.67818420936,,,,512218.58282837895,16573073.345052756,168622.49051168055,616861.1358174519,,17735237.294194102
447772.5359431873,3612179.005243176,228360.26425602628,,,,530408.3713069734,16309801.528568076,220904.39224804973,608884.5720275096,,8989096.31724517
1306517.5809357967,7158679.484888662,265482.23827943177,,,,439010.8800252368,19473561.92670704,226242.4941911625,516894.3634644534,,8124793.335764727
530571.8797899891,828876.4649600127,8143.075977748085,,,,523596.42361168895,18253268.2328541,287698.3919940718,2444604.045178908,,20177311.538381264
804824.7588851304,212639.4189631712,1900487.3164896169,,,,725999.2607730641,20658952.40807865,292228.54517955054,1186020.6075750892,,9970341.593379809
1028074.4830949752,7723.36174712791,9481214.3290414,,,,140779.5170101922,17572830.818396285,100739.52112670775,475007.3498931396,,15291051.165291898
541336.2856055065,15748.432436265824,13060564.63011546,,,,281272.37946619693,17925881.783642326,267977.2730752763,7711375.10553815,,10390544.854280269
1117777.9032167625,33121.457515082315,16639914.931189518,,,,196612.42178090583,16204009.052695565,299505.89678043535,5599828.748512323,,9729471.105196508
796686.5185800454,50494.4825938988,20219265.232263576,,,,487624.5454431997,16593131.59064951,110693.6955668612,4614888.95186496,,17151267.18240021
1032716.949307218,100310.56255432284,8914257.954573318,,,,778636.6691054935,17685602.757806778,281473.01926747663,7872460.365829786,,7818398.126164242
578217.831078731,353344.1172415626,625453.6649152485,,,,1069648.7927677874,17619389.06084689,294758.9171892601,11188293.778990353,,22744929.89320051
8899346.155640177,567348.0108271578,82503.44941449718,,,,1360660.9164300812,18817879.389531054,587669.2656125552,10514653.202553362,,35584788.71161521
1160794.3689751516,1459183.970090458,266705.1660565941,,,,1651673.0400923751,19319036.3115194,112427.5824580183,1590865.300746764,,29675002.819762968
77895.9793973472,2183428.832972784,324941.59034168365,,,,1942685.1637546688,20234272.63610861,286960.8285119605,8412070.368333725,,26005265.557654224
2506636.796498019,3973255.346083561,1609205.7788578111,,,,2233697.2874169624,21055206.97247494,2144391.643918262,7723484.522674423,,17468074.42704785
777026.1540958987,140052.31597644364,159331.46327852458,,,,2524709.4110792563,23373150.91807052,2431045.8983031465,1072681.4239527553,,11928166.028593412
789146.6051634683,11991.485866120907,1621811.9873620777,,,,2815721.53474155,20074961.4726265,289889.2767994399,685980.5270033705,,5854884.692524506
2970386.432710069,80416.18325457477,3084292.511445631,,,,3106733.658403844,19783993.329283547,2235184.995655712,750238.6236115936,,7948516.29730152
2277767.556542998,148840.88064302865,1511692.3187467095,,,,2501631.5033083726,19939947.031191207,299333.98682847887,695693.2224468542,,8535787.543574046
1054294.7855575974,217265.57803148247,299724.07989132527,,,,1896529.3482129013,23448341.07999161,175796.96803936927,596365.7092019932,,93587424.27702191
744083.9159358725,285690.2754199364,618143.4683259851,,,,1291427.19311743,19644036.898639817,315578.71611180843,117540.24057359542,,32121857.80641654
1196907.2240605452,247903.8432371225,587487.8352994327,,,,686325.0380219584,21004646.80371737,305677.9915998357,664819.8676358339,,68202750.8909279
1237483.1756407637,1067507.5281917942,789316.9584203289,,,,1551273.2471891772,21529381.46133969,2065480.6259296355,764928.886992424,,67386331.15380621
1047309.2930227418,3859196.181083014,34355714.108774126,,,,901685.6006894096,23191008.75500589,2969477.3214870747,743303.3147791116,,8134354.492761066
1723458.2174183943,1732639.3659506773,90991.18415051732,,,,252097.9541896421,22368126.389308143,1578102.4985706585,435751.7572466176,,28025832.63682023
94965.15794643978,126076311.0855364,3334446.754067191,,,,582311.6240636756,20745708.682236627,1573260.0041388497,182887952.4098085,,39666524.637026265
1413402.8836203092,10454057.432865383,59193.74212028946,,,,912525.2939377092,25296013.03457426,2258484.8732626336,2360171.1788033936,,39255033.38188736
1547396.9690481776,13750455.452653188,104630.22916561695,,,,470916.0193581269,21084551.952088915,2349296.5579142934,1002372.6221405772,,44850550.82581127
1327301.336337957,17046853.472440995,13615556.630211491,,,,137339.81803693992,20245478.826666143,1616207.356990201,4516387.754565522,,41002366.99723632
789619.6741274074,3855557.521777081,3632784.133330981,,,,93148.71159069629,23471101.71631252,1397615.2640840567,884402.6206683454,,42911172.23485793
990287.4272098358,23486932.249745376,18102469.992717847,,,,48957.60514445265,20450537.046904795,1416756.5777336727,982772.2602779408,,44456870.676597714
8833155.615275182,43118306.97771367,31950180.32519893,,,,323031.29017155,22951601.68569894,2228418.112975989,1148646.12976314,,41442433.87424427
255753.32597152208,9253732.416524468,458572.88619585615,,,,488565.7205680129,22828178.286532097,2621034.6870916435,1108919.1638676112,,8256696.6227634
2153167.9891685485,3176773.5976396995,173852.57487454073,,,,654100.1509644757,20372463.5178449,1800019.2615150749,3433251.665193247,,35758717.84591467
2391387.790328268,73982.19300936209,184320.01763460977,,,,819634.5813609386,21664471.15474525,1699221.676406477,1158894.7664251416,,37480318.340695865
2935244.909210631,16757.799496794305,15667747.27660049,,,,2514759.0054810843,20593220.6763312,1981972.289621503,3175966.0264114407,,45988616.43960667
966717.7872618705,156188.54266105057,1305761.945323608,,,,6581256.029867731,23113931.38662213,1889484.728929612,1194622.0137581085,,31530336.14724732
1111369.0779783917,161689.24257378487,3176465.307145587,,,,10647753.054254375,23990904.93038129,1804932.496577348,2104298.6343615646,,50399871.28104495
64602.45056431276,167189.94248651914,12569533.181449529,,,,14714250.078641023,21496098.456190325,1608266.7307914945,3533881.8607304394,,51796430.63984484
159287.5948978796,172690.64239925344,14649461.950185772,,,,18780747.103027668,23739997.820354994,2510126.7539160447,917004.534457988,,44706280.71797901
462792.2651024785,38873.97952781116,5817880.741723464,,,,22847244.127414312,23006354.77214537,1659493.6369869602,1382103.4903192376,,56620800.33469398
1132081.0506921583,447975.0964441935,13136371.33620601,,,,26913741.15180096,25609727.804621056,1617787.67278952,1166242.8044546978,,47042970.33020172
967994.6893569062,1079302.9669567998,576147172.3434794,,,,22823459.96081892,21838808.49614405,2000652.0144744825,1379318.7932072566,,28750069.850523025
1017279.5842909042,1710630.837469406,,,,,18733178.76983688,20286170.82528549,1972828.261499961,2429119.4147559586,,35586686.79599661
796346.384432513,815240.4372484956,,,,,14642897.578854833,22277354.023433097,2239249.5674145794,6509445.83329675,,46133021.83213599
1070742.1566031233,21770901.559834883,,,,,10552616.38787279,19048635.251841985,1970930.061538875,2335236.303016188,,34024272.38182116
236470.56329625408,3002079.725961195,,,,,6462335.196890749,19782412.57916417,2272704.205126704,1330723.5390918572,,46921371.96654856
320814.4962643662,8407351.718044028,,,,,2372054.0059087058,18802752.847940184,1941686.278938632,2129763.732261879,,9710827.405366844
3597826.1956472746,157265731.46245915,,,,,2011215.25497046,19192960.00830003,1506230.2035075957,2482162.661036703,,52595600.343512975
624976.8269216204,40598603.1726308,,,,,1650376.5040322142,19723211.884910345,1656736.021984349,3489350.3723622262,,48833592.41736888
8764009.25625428,17507476.377387907,,,,,1289537.7530939686,18166597.097697224,1662329.2764364006,2429432.597335711,,10039721.229834344
1890407.1059604047,308150.3987241696,,,,,928699.0021557228,20567002.59703036,1661379.2214752587,3029944.6986907814,,40969241.57172637
5975017.398960098,129032689.82203628,,,,,567860.251217477,19828887.65274978,978480.6641197226,2728857.0991152087,,161944716.46294597
1307233.6031297608,11143822.70993968,,,,,207021.50027923143,18685368.83433906,990430.4780935168,7106221.27942322,,11407919.302805653
3520305.6375672715,66283523.41955671,,,,,482188.5294439357,18084664.352759376,1651735.149251663,1385038.6735382115,,11162229.778215874
216157.6705524264,141615.40194231263,,,,,757355.55860864,16319850.1026019,1692971.3714775012,2421242.3132335427,,11163885.1229814
1675207.6735737503,36319826.49149434,,,,,928347.73696494,17529428.20066075,2230102.646719797,4808158.572145396,,10691059.74987517
3594852.6684509404,733210.4205240444,,,,,71594.4799502698,19731160.315979578,1676144.4074374014,8360051.558999023,,10445336.757085724
1024751.1439092075,11886058.698694548,,,,,93902.98851775892,17373906.49494966,1087397.3543417798,12775754.029541131,,28835454.19163974
286402.76592308003,28215542.775386423,,,,,343260.8973240907,15659616.044510864,1110098.7173014544,13678289.228818793,,11124895.157524472
1212474.4026986898,30693651.06596192,,,,,592618.8061304225,17629411.32075878,1579910.0599043053,8093433.611739084,,10732801.893931575
1001819.8649331692,3628282.278361837,,,,,304613.47854004963,17830087.29086399,1707604.1410194302,15919735.242789889,,13502452.766416144
1049124.8328493529,25940655.627267554,,,,,16608.150949676787,21968709.93492344,1607247.0703233746,8618545.199425425,,11434157.083316969
1247981.9720671102,1175747.9931030076,,,,,51455.74251041638,21858492.686851107,1574182.88641018,5642334.79387722,,10723695.14177344
643541.6713781138,63608823.51769629,,,,,76735.69164815385,15863050.031249156,1718559.4349160332,6827761.164664096,,10872042.32187066
8599835.198126981,2829545.04266683,,,,,96687.36338946463,17080033.38014032,1678256.2883589272,7046340.546473731,,9011045.03527921
351128.5361410479,,,,,,116639.03513077542,20489624.96592808,1470763.25950487,5579354.603059368,,14534654.892459566
810676.6163404253,,,,,,136590.70687208622,25788945.68655251,1980121.380808796,7111953.690737245,,42997433.9396977
7912258.216970752,,,,,,1273556.8588948194,29063080.311976887,954712.969085672,5609206.964592409,,11907551.03764984
147108801.31957656,,,,,,51327.87943817864,19505011.30244193,1891852.1018397803,7490921.950975027,,38586174.20632331
680891.1490430231,,,,,,521533.21439605055,16625195.690128772,1597268.4513198847,7967427.414472159,,40488311.37165024
24105588.470188364,,,,,,734660.3145767171,17491282.73160875,1292626.0578509837,12589782.606188431,,38187202.39781032
7781138.516869333,,,,,,583213.1304790056,18033978.49521565,1959976.605031006,14265429.155322758,,47172439.75268525
19375285.39880488,,,,,,113171.83957852256,16071090.149660405,2223663.526899376,17209118.70234402,,37827136.20356939
57076403.188749775,,,,,,100195.51045643492,18069749.64585277,1894121.9847021475,11465476.334068162,,41653835.75858839
2926710.9175779955,,,,,,115264.35637193406,18271218.219192564,1559133.280304192,9230575.137633964,,39415490.72899975
18154826.02285952,,,,,,301553.32262013806,20185162.353573862,2067394.8210205904,12805691.25605848,,40763252.78649956
2918846.2155342577,,,,,,488531.8661932553,18624504.865595296,1878952.7540531063,9553693.44315236,,45763900.26543809
61640891.58223794,,,,,,414394.9000490887,22515231.10708759,1582322.207466137,8071619.496660611,,44143562.1662864
135682227.5057356,,,,,,417824.6402999314,24022880.65421179,1202637.4701241006,13004267.577030089,,42203211.19756728
300945952.2750455,,,,,,894901.7534586194,24297022.80176422,1846361.5167461743,8431495.949932883,,42264244.29830818
,,,,,,773658.1392311291,23964284.12151296,975291.255715442,8631250.989466384,,44170406.57388833
,,,,,,13222288.539083842,25759269.402578685,2037881.5561501791,8220596.656573517,,46087416.05696766
,,,,,,14144269.937094431,21397244.861706343,308647.32006085,7487925.836719582,,38930647.7008573
,,,,,,7287700.733600396,22313976.575662147,1169791.6094189435,5576087.113099551,,40656769.25989595
,,,,,,431131.5301063601,25364911.1426968,1930509.8357627613,2485143.124227703,,46645803.454123005
,,,,,,882891.7547963599,23712882.03716614,3951389.2155239023,7997903.537512281,,46343408.49188206
,,,,,,1058610.9521441185,19195077.481735453,1521884.967874478,6732304.735224349,,45183164.198772825
,,,,,,803093.2150233563,20321749.06966181,2450227.7054809406,8514244.420157272,,48999372.94531388
,,,,,,784463.2311901199,18822709.892165847,2713212.566000317,6495216.096990411,,49102996.784726605
,,,,,,502741.1543047944,17818742.739113607,1759786.38659241,11902713.685061133,,47125576.45294255
,,,,,,583682.3979170609,19357787.126060225,1454711.3892681878,9637832.46360226,,51392167.382537946
,,,,,,573162.646556602,18446627.097689763,1457629.9692838483,14003910.145147974,,49909900.71820333
,,,,,,562642.895196143,20821021.23921313,1889665.0075967903,16553915.462598195,,50821614.42458186
,,,,,,552123.143835684,22047553.39541012,1682284.0992362178,14859135.454330709,,48963206.21985434
,,,,,,512002.3929636023,22168492.86751428,1941250.5823689112,12545239.988146948,,52082255.54030371
,,,,,,2063465.25007716,20995220.974319577,1509803.0441168314,8606555.69094945,,50583339.03138668
,,,,,,3614928.107190718,24337569.202685,1453840.4852102965,9998869.59858776,,52072010.29165269
,,,,,,10406106.698194591,23220205.84456112,1103098.6116462646,14276490.949302455,,45426039.65308392
,,,,,,17197285.289198466,19521594.01778805,839065.8536854999,10481836.52238507,,44999613.35337127
,,,,,,15894027.12990403,22905615.92341216,1849660.4942309768,10454623.534753006,,46281375.44348493
,,,,,,9506208.373585988,24617530.93368607,1854101.0162861915,6976480.534134546,,45237505.27127295
,,,,,,3507062.6017995006,21244823.219358325,1951309.7131312448,9191000.53646385,,46363014.319566205
,,,,,,5550997.000082031,22553818.964420643,2224295.5364706,12539031.031379258,,43338852.38490149
,,,,,,7594931.398364561,22261808.58182983,2080750.49690641,18329644.93293891,,44280209.09544603
,,,,,,9638865.79664709,27681362.455781512,1873491.5905809049,10645488.735317042,,44482361.33766119
,,,,,,1939794.674250988,26173441.736382023,1966334.126539608,16434344.45144197,,38171486.90648468
,,,,,,33074.26793456131,19749270.643427223,1629145.256547623,15791590.440549998,,34113795.96608536
,,,,,,153180.28915878496,22261624.01308204,2963477.973883042,7477234.203442136,,34970946.22427534
,,,,,,660156.8830016688,22493361.5788856,1804861.956624376,10277835.63289779,,38277326.43268662
,,,,,,17489404.326850288,20693712.35238167,2934603.2565564,15696155.58075374,,39582232.25413269
,,,,,,44597681.49286757,23340729.3146834,1821751.9121395256,17331740.197596036,,25449268.644489072
,,,,,,19422949.9816786,23224071.737103164,1849675.64339861,13732078.4460497,,8661762.624145728
,,,,,,22274272.351587664,21135866.84594256,1803352.6075205973,15165558.2278414,,12046299.909578506
,,,,,,19752208.67547463,23749235.107347004,3918421.37755904,14923600.086200375,,26760200.964416005
,,,,,,17578939.95704819,22679361.296639785,2410082.0522404425,13062229.704075286,,13251598.189175963
,,,,,,19439794.09310637,26010127.749118418,2839840.538140671,17420554.056404322,,33283730.80590704
,,,,,,15930116.49756329,27437097.213898405,2865369.2078411523,15438293.3780737,,31641565.13862983
,,,,,,27958366.11425517,21681929.84789502,2083255.4692285208,16500328.184181802,,
,,,,,,21536909.2907272,25110896.61206851,1572346.5588278845,21849692.21798108,,
