Rise-Time_Median,Rise-Time_Median.1,Rise-Time_Median.2,Rise-Time_Median.3,Rise-Time_Median.4,Rise-Time_Median.5,Rise-Time_Median.6,Rise-Time_Median.7,Rise-Time_Median.8,Rise-Time_Median.9,Rise-Time_Median.10,Rise-Time_Median
1.6934602355616557,-10.632677559090432,-4.405489761052905,-2.3647997278006176,-1.3144712722812386,-7.903035115373612,3.8199457636352223,2.004945556154512,-2.828843846528451,-7.36340831705641,4.909988717766304,-1.4106494774085416
-0.0184214373356321,-21.32181705702144,4.574352201556351,-4.321513855301571,1.2806292379043689,5.159498228001448,1.123577310985044,1.6957646307396068,-1.2300706926914935,4.405833013649477,-0.796629800430015,-5.940804033294121
-0.6521976731958441,1.2990145328061793,13.554194164165608,-1.380680383096223,-9.985788252939626,1.7280960350724497,-10.58181877176159,2.814336203060104,6.856709460094468,2.7638788525768474,112.09069284344083,-7.232474933456739
3.4418212491578246,0.854830741222647,4.797678629224423,-0.0969593047343533,21.497090937411965,-1.7033061578565487,6.828334703457328,-1.245484157383374,-17.812431197605957,1.1219246915042178,173.4413578363346,-6.512467872728623
0.8861244029972095,0.4106469496391147,-3.958836905716762,-4.7724578081026365,71.17564476229668,0.8596987831722487,5.662735376932308,-0.2939780252268551,26.25234045702362,-0.5200294695684116,-159.6593790769892,0.2439845531526181
0.8679754452874939,-0.0335368419444175,4.332998485402172,4.673023569502544,3.519894833468882,3.422703724201046,4.497136050407288,0.8567151825496246,-14.53694135672511,-61.6350805278458,-230.0524600847937,-0.6355554720781633
1.3781444943587724,-0.4777206335279498,18.225069913784125,1.388740839794588,-64.13585509535892,16.17052250588939,3.331536723882269,2.897477735793693,17.103203761866858,-57.5679767467106,-300.44554109259815,-0.0011952479825619
3.010870869138394,-0.921904425111482,32.11714134216608,-7.821115601688062,-131.7916050241867,2.3557003599428312,-0.3152691839806092,-1.85654282443434,5.767786830053737,-53.5008729655754,34.94564985900013,-0.8894762314657747
3.6855968707480233,-1.3660882166950143,46.00921277054803,7.00861864531176,-70.02678214036357,5.690373774606851,-5.021528708378476,0.3762589455599265,-5.567630101759384,-49.4337691844402,-0.1839059109383976,0.7610200490606216
1.7524974423850463,-1.8102720082785464,-5.668624447509772,10.50207055651808,-8.261959256540441,9.025047189270872,-9.727788232776344,0.5828106555390709,1.27610978684452,-45.366665403305,-0.6715649578534371,-0.651530198316884
2.105012834805261,-2.254455799862079,2.719659356367889,0.4923091731525177,11.01583555248004,3.875718922359841,-14.43404775717421,0.0241691363548946,2.134328883886477,-41.2995616221698,-0.5042411763049515,0.4125707750554607
4.799509287877468,-2.698639591445611,11.10794316024555,4.934637687815528,4.2603854140764845,-0.4546728374750161,-19.14030728157208,-0.0067773209447698,-4.733233273569287,-37.2324578410346,-5.002856705409023,-1.794964021417599
-0.0620259826760971,-3.1428233830291434,15.524919418241192,3.7895684177170335,-0.5101623576898917,0.0264765325996651,-3.542453585712977,-0.0941898568721948,-28.234584182113583,-33.1653540598994,2.563107676853169,-2.6198519466528225
-0.7550121069076161,-3.587007174612676,-4.878591839934944,-2.646684593643561,-0.3086565820033388,-4.113199583930087,-4.610335909820743,-0.3963214358097611,-0.0918609593519894,-29.0982502787642,8.217691403189775,-2.091057813816607
-0.334783053057103,-4.031190966196208,-18.019361387643144,15.528077552600692,0.7016710440794617,0.1016223511076155,-5.67821823392851,-0.4809890111023527,-21.27250316403532,-25.031146497628995,6.726221111893312,-1.6020980552360822
-0.5539178323114514,-3.765546570795238,-17.942610364939448,-6.962872645352273,1.711998670162262,-9.95614548553759,-6.746100558036277,-0.8582726680653684,0.9163411274281064,-20.9640427164938,-0.5842746771597809,-1.94265183634256
-2.0704253105326447,-3.499902175394268,-17.865859342235755,-1.950683227315912,2.7223262962450625,2.3879547856408347,-7.813982882144043,-0.9767524064113088,4.258362196711349,-16.896938935358598,0.931345406558396,-0.8675279641313178
-0.0338748572701228,-3.234257779993298,-17.78910831953206,2.589755101794603,2.1551115442229305,17.613582125789886,-8.88186520625181,-0.0338654682898061,7.600383265994592,-12.829835154223396,1.9500491245250733,-0.2028915791140537
-0.8391601771132922,-2.968613384592328,-17.712357296828362,1.4987644254231758,1.587896792200799,-2.547031061254163,-7.069556425005115,-0.0359327714709612,-0.8790302405446226,-8.762731373088194,-1.7989336642366398,-1.0323329887591512
-1.810842729724536,-2.702968989191357,-17.635606274124665,0.0264106328332351,1.0206820401786671,-22.70764424829821,-5.25724764375842,-1.3283374426969523,2.5109917490946234,-4.695627591952999,-0.4307759338012356,-1.6705203341901718
-1.0436557513994886,-2.437324593790388,-17.558855251420972,0.1116791918527533,1.6679417072447276,9.915464326655874,-0.1664025101245883,-0.0390388614426856,0.3558054373875494,-0.6285238108177946,-0.2032556529290752,-0.6257254828146355
1.481872300946268,-2.171680198389417,-17.482104228717276,3.211626195654004,1.060495791169024,13.582656584287417,2.31485111735764,0.2687226210428911,-5.970095852209852,-2.588675269667662,-6.828609536875293,-2.548765197552406
-6.867839573039367,-1.906035802988447,-15.505193104095827,-2.341575989357616,2.8995812839761177,-0.1377937734889887,4.796104744839869,1.2425035511071796,-13.01735317223049,-4.548826728517529,7.88651936690572,-2.195022503627888
-4.772465831024361,-1.6403914075874768,-13.528281979474384,-0.0401477384478301,4.738666776783212,2.17975956077225,3.2260132599515825,0.3671016697448827,-6.989185878662743,-4.36388661126425,-1.6368400980212894,-1.3869785851019745
0.9223377803297366,-1.3747470121865066,-11.551370854852935,-5.351410450059515,6.577752269590306,2.4112754234669103,1.6559217750632964,-0.3528127192265913,2.915648580567816,-4.17894649401097,-0.0569354670389961,-2.1698713103067
-0.1781022345022366,-1.1091026167855365,-9.574459730231492,5.444832212506713,5.809559744068665,-3.5690754966746194,-2.1649104577672142,-0.8244388481742326,-7.252682558082086,-3.9940063767576905,0.1994426230837976,-2.08554162580217
