Counts_Impulse_factor,Counts_Impulse_factor.1,Counts_Impulse_factor.2,Counts_Impulse_factor.3,Counts_Impulse_factor.4,Counts_Impulse_factor.5,Counts_Impulse_factor.6,Counts_Impulse_factor.7,Counts_Impulse_factor.8,Counts_Impulse_factor.9,Counts_Impulse_factor.10,Counts_Impulse_factor
-345.13916087118525,0.2039020283997491,-4.701469454348892,-4.978558185593188,-5.707530326387043,-0.8013998483399294,-9.234555794942771,-37.26742145066769,-88.84980339559631,-4.812788091750575,387.2706424162336,-62.46656063242924
85.73421415729787,-0.6448406313564921,-3.3659622249872627,-12.19158481664564,-2.528670566810693,-9.210347609683067,-1.3426017659253269,29.76018547190476,-35.72999148990272,-5.738520074529035,21.009248530565568,-69.25936310662864
-61.22715981571904,-1.4935832911127331,-2.0304549956256333,17.79623374552023,-0.5873776685892083,-70.91122929563528,6.54935226309212,-222.63537925833745,17.389820415790886,-6.664252057307497,69.29850607705778,-48.72730126333165
-192.8486883419959,-2.3423259508689744,-0.6949477662640042,1.0181973561736215,1.3539152296322765,-37.59482354522309,-2.6874505475194743,-116.1449038188249,7.986477673267693,-7.589984040085957,15.534655593789244,-46.450117888990775
-74.59055292047887,-3.191068610625216,0.6405594630976248,-1.686001205135051,3.295208127853761,-4.278417794810904,-11.924253358131068,79.73722650976559,84.32606365278376,-8.515716022864417,-9.9804751880093,-30.748608690041525
-25.38801357150738,-4.039811270381456,1.9760666924592547,10.4238731396762,2236.1013019858297,1.072480341791858,-11.602325940557684,-25.462437419463903,-3.415894095845718,-9.44144800564288,-5.548374235725899,-25.336852505877715
-23.756531828809187,-4.888553930137698,3.3115739218208824,-1.3254540869338969,0.9701524854697944,-2.332187037823759,-7.290418835926108,127.02547169177292,21.41357453023024,-6.818372835636037,-9.817751999229923,-38.307752931765485
44.71491936366322,-5.737296589893939,3.054918954794372,-30.02063612037818,5.535535571722432,5.248064707250223,-2.978511731294532,32.892813579070605,-7.722551138121298,-4.195297665629195,-8.58167349645442,-34.48762168819335
-22.586361130828536,-6.586039249650181,2.798263987767861,2.438795785993128,10.100918657975068,14.053221840824646,1428.3821260327732,24.98818387486322,7.29318813069141,-3.312904599877168,-32.32479065954876,-18.34813403258498
-6.746426620694775,-7.434781909406421,2.5416090207413498,-3.0529163843408,14.666301744227706,27.989387715604384,2859.742763796841,14.356824576143572,10.753457991497744,-2.4305115341251406,-33.864934243160015,-22.571334664704366
-36.18680086145265,-8.283524569162664,2.2849540537148387,-2.956728334066112,-4.117425871188717,-5.292162540096567,-27.21136243574361,20.722419159186693,4.378607558515795,-1.5481184683731128,-435.3992169380777,-29.325941833899105
-765.2413593567595,1.4856516644271285,2.028299086688328,50.30542589114498,0.8495121071915496,-3.596809657748607,-10.253772555983415,-1552.274535622173,-9.777228882733922,-0.6657254026210855,35.893921408852265,-55.56067260238738
-58.94548758039917,1.445900623285516,1.7716441196618171,58.23964780872366,-4.22567835928314,-1.901456775400648,-1.0035466769930106,327.166045277321,-2.800648004239126,0.2166676631309423,10.225052704595855,-44.29828513275841
-786.6283791490357,1.4061495821439038,1.5149891526353063,-8.853535074262068,-2.5817675842846173,-0.2061038930526886,29.02158336605016,45.37498902067397,24.807535286540784,1.0990607288829697,-58.43354446698294,-50.75630810780841
-7.949811879514953,1.3663985410022914,1.2583341856087955,-9.842469778542718,48.76872820084945,3.942217991621401,14.499142740041242,125.1358511084751,-29.78498541789219,1.981453794634997,0.7073996764574849,-103.21031142371945
-19.53480233827938,1.3266474998606792,1.0016792185822845,-4.321792609480381,16.88066722231133,-45.86937637269892,0.5494871574183051,311.20687125399,4.224426263691377,2.8638468603870244,-273.5581319851568,-477.7006178228659
-10.98057540630323,1.2868964587190668,0.7450242515557737,66.0305226507341,-4.6036902117927525,39.71616554394761,-1.8184162665861647,12.607488401137791,-11.641274263758287,3.746239926139052,35.71885160446317,-348.1695231314826
-7.574514798761232,1.2471454175774546,-11.988271208900567,-46.30907437243831,1.1873552538271028,-13.422807589447464,-0.9360189972142609,-72.09313959687464,-42.260243524177874,4.62863299189108,-12.777364319051054,118.78947362155262
-31.161979460678783,1.207394376435842,-10.624956754677738,100.7543633395304,-39.63055832986754,172.70137469842047,-0.0536217278423563,-39.580938157849296,7.186996582678891,5.5110260576431065,-33.935848761180075,-131.20342739443498
-361.1358377226477,1.16764333529423,-9.261642300454907,-113.05002932418746,26.43653986590147,-45.66041221757618,0.8287755415295479,39.37858823716611,-4.649301355589378,6.393419123395135,119.80877689913572,-609.2373682410296
-49.85905517502677,1.1278922941526175,-7.898327846232079,-41.45978137144264,-2.3677532419286167,-96.12084492317815,-1.147470844433334,18.993003323172065,-2.843318186047608,3.507230407477593,-14.675121555079912,-62.785664327456594
-36.61845371239282,1.0881412530110053,-6.53501339200925,44.23831101934478,-24.00724677886506,109.20365565673858,-3.123717230396216,27.44428753927553,-68.05956444681128,0.6210416915600511,-32.84129414604512,-53.764286874196216
-17.11159130296246,1.0483902118693929,-5.171698937786421,-57.46249187194663,32.40100333725728,-9.207946910884688,-2.176971892940096,10.51905463850158,4.152664739120678,0.8537418608539045,-34.65923480037677,-31.50342548361084
-33.56866258941552,1.0086391707277804,-3.808384483563591,78.00779324457618,68.94464267263444,-98.61533738088563,-1.2302265554839764,22.163776917135937,16.51046649875147,1.086442030147758,-9.86703907894213,-31.442916216258407
-16.16123693976187,0.9688881295861682,-2.445070029340762,-155.62157477134758,85.27459085998512,28.05216782924554,-0.2834812180278567,180.5032093802739,-2.5746990569218604,1.3191421994416117,-37.4485489392176,-28.59859896332205
-22.027114632287123,0.929137088444556,-1.081755575117933,-84.34007747936828,90.59603019871034,45.74779226874531,0.6632641194282631,-220.86999262532427,24.806083864934035,1.5518423687354648,-15.16611111932725,-23.8977685693277
-73.8134342678767,0.8893860473029436,0.2815588791048958,-154.57706478821046,98.76609972961064,76.75683399322624,1.6100094568843826,-29.555848361678933,55.94709248298251,1.784542538029318,-76.47548485194075,-46.12816024633055
-65.2953576892501,0.8496350061613313,0.2130664878690328,136.94998451831844,-2152.9806765283374,-42.16047940241784,2.5567547943405025,5673.649588294951,21.62451310359708,2.017242707323172,-31.60252598881897,-27.676828162651944
-44.87436844342345,0.8098839650197189,0.1445740966331698,215.17175218405967,104.3339709002456,26.84264417216999,3.1347143504961523,101.19201522473722,26.078440426325464,2.249942876617025,-16.52370843785878,-30.197125661481987
-97.8610578796278,0.7701329238781066,0.0760817053973068,76.53738770933153,94.10365971833996,39.53156568629712,3.712673906651802,-3017.490171261716,-2.429630231885192,2.4826430459108786,-15.180908650485666,-30.415149353067576
-37.03627724509784,0.7303818827364943,0.0075893141614438,-84.78895963856053,38.72672134175316,-19.02180219345181,4.2906334628074525,-9.902932732168535,26.46424837610356,2.715343215204732,11.705073253441428,-31.196243315073616
-75.05739228530659,0.8800158739180539,-0.0609030770744191,75.43579593343613,24.10146240262083,-4.777262762062732,4.868593018963102,-26.652941273049816,-44.416274821979,2.948043384498585,-11.660047756809226,-23.61304207789337
786.3121407460629,1.0296498650996138,-0.1293954683102821,35.39501733991112,26.5760926732117,424.2176378333747,6.390943545662342,43.54005005903631,-3.255395352688556,-0.1648223467821113,-13.24282485769398,-40.83161033299674
-54.43160156405143,1.1792838562811734,-0.197887859546145,74.60992189442803,31.134950646836693,300.66878854041096,7.913294072361583,-8.790932474492571,-61.96624141050621,-5.490456217097101,-26.214036714227404,-43.73846283746462
33.97577815658111,1.328917847462733,-0.266380250782008,-14.768684970775324,81.63742206338107,4.169231534664009,9.435644599060824,-30.256968172932712,-3.472692828372039,-5.152555713011142,-10.05044465350736,165.47151948666388
14.961542333621848,1.4785518386442926,-0.3348726420178711,-13.42999621801353,130.9592651339787,85.52571204896167,10.957995125760064,-8.563931251253633,85.33181815997418,-0.221198604457232,-25.51207685707726,242.1230902291204
95.75058979559417,1.6281858298258522,-0.403365033253734,24.094404643195126,53.42976316640683,-106.26478967300568,12.480345652459304,-551.7669242565261,37.1871214180327,4.710158504096678,-24.187517770372374,-220.7906446377145
20.923529228316227,1.777819821007412,-0.4718574244895969,-18.52664611589841,72.3252872329531,34.86486152500701,14.002696179158546,4.856026791425983,23.164739553497665,3.438068992215848,-42.22645494098289,-105.05625361746648
35.24381744291638,1.927453812188972,-0.54034981572546,-227.8437256458504,82.638823759701,83.85681958456696,15.525046705857786,-8.962579808702372,-10.653672715281044,2.1659794803350176,-35.63292372933437,267.4331012428644
36.30196086607865,2.077087803370532,-0.6088422069613231,122.77734801367237,52.87282691074724,262.05498876237493,17.047397232557024,-196.54688260577907,27.926075413017788,0.8938899684541877,15.334885302503132,-291.5917914110595
38.89106936653192,2.226721794552091,-0.6773345981971859,-659.6734033220678,60.287937506298576,71.94378800941153,18.569747759256263,-384.1311854028558,7.506756317358936,-0.3781995434266427,46.29084235165881,196.3819850198481
37.50999215518543,2.376355785733651,-0.7458269894330489,-72.31313722275316,35.62604457170945,55.922745565798174,20.092098285955508,-34.48486611608233,3.557144993813057,-1.6502890553074732,-5.525058818463645,63.46733975543572
22.3692640750351,2.2977784233931984,-0.814319380668912,-244.41028863651945,42.96954949125894,121.96440768593504,21.61444881265475,-38.48153028391445,-21.864281611329343,-2.9223785671883027,-3.669123830109004,188.86068713494663
1224.3905032672744,2.2192010610527464,-0.882811771904775,-81.0509630225914,19.774434786855668,34.8476884883512,18.608170222876183,-11.584060649162112,382.151577485241,-4.194468079069133,-11.920316865805942,-146.4664389129552
131.35767594015314,2.140623698712294,-0.951304163140638,207.3143284184637,18.39780340001342,101.13591065107826,15.601891633097624,-50.15784102341389,-11.248985216582431,-5.466557590949964,-186.766404178456,87.85473942127162
188.476676698492,2.062046336371842,-1.6364516328202368,-94.00553337966356,21.90226857416603,33.149069231124486,12.59561304331906,161.48202849222565,-3.548957973905737,-6.738647102830794,-42.86959452905456,29.3649129954624
-40.10369465383919,1.9834689740313896,-2.321599102499836,-333.84656122132134,36.82552741977004,37.76260979787861,9.589334453540497,-5.422422689539225,0.4278739884472433,-8.010736614711625,-224.8717393598197,35.672543656798545
-46.61478008682152,1.9048916116909376,-3.006746572179434,-312.1651726897376,30.93933791345875,42.70786957236336,6.583055863761933,-5.487020492853055,-3.3788714430735283,-9.282826126592456,-18.8682100952166,39.99646227832483
-50.03191864230938,1.8263142493504847,-3.691894041859033,-97.77255454938825,32.72766283364322,27.154642120506843,3.576777273983372,2.853987735960813,5.140867971002966,-6.627188164107039,-32.29965407407688,54.175410219693056
-18.09576916373597,1.7477368870100332,-4.377041511538632,100.6252827202048,27.33723708862628,46.31818074921132,-20.14243118113641,1.0977455963464458,-15.161321082933396,-2.4746330328515658,-9.342567536602884,55.81149835915309
-39.77117266590199,1.6691595246695807,-5.06218898121823,-63.39329654185666,32.11557709914091,54.14937345798848,0.9683902541957152,-6.257523724875211,1.056814329169154,1.6779220984039078,31.16559324128141,35.20251884599305
-128.84200954149327,1.5905821623291287,-5.747336450897829,341.43965811734546,37.292833114722576,105.70725880570744,-147.6064175561858,8.70136460547591,-20.45385192176957,1.5597863027637366,98.57918112490788,64.69289253987239
55.60519214527534,1.5120047999886763,-6.432483920577428,-63.893411520948426,32.13791354294291,-63.807085948175285,-10.966382868744358,-17.706048897774018,0.8448581058804912,1.4416505071235657,19.176180840561937,44.49072326431254
380.8149772504542,1.433427437648224,-7.117631390257027,-36.70058343757184,41.63404617579152,366.1296371638626,-8.422191537402707,-4.680999908824667,43.55718550832248,1.3235147114833945,-59.12340319487345,173.4560832478909
-22.325770567656388,1.354850075307772,-2.626702617608569,-83.84720655385479,34.512067607294014,-66.7732503877367,-5.878000206061057,-81.05633678954273,-0.4066161867221912,1.205378915843223,-48.7739104130875,1538.0253188039726
-118.96919557933352,1.2762727129673197,-26.62546294352717,-476.8340229865228,29.57724297115816,19.45884483163516,3.5392668524658526,29.2172402467521,40.94578994554728,-12.627087122394547,-137.9078721580666,59.991685111399576
-44.53673866882549,1.1976953506268675,-50.624223269445785,-577.451378606802,28.22839347813836,228.48526560574328,2.755060950496325,-4.729881366204429,153.61778393537884,-26.45955316063232,142.02836250659635,72.88492566499932
-19.521517760548896,1.1191179882864153,18.40816210642845,-83.85210450569238,36.09214627205302,143.27888677582257,1.9708550485267973,-12.286596475260191,3.4483010416147657,-0.8420527419036828,-89.39736521164666,52.800729787747045
-15.899646762223036,1.040540625945963,0.201138661743237,-48.36192862000531,26.679029707650297,47.3448741180123,1.1866491465572704,9.52635289014689,-5.42378036864286,-2.716796898096716,-33.05075471201945,50.54650064870759
-21.15850531749165,0.9619632636055108,-7.073924550792417,15.445976479725038,15.935801001981464,22.56739222778039,0.402443244587743,6.66752110487604,2.4654227763997216,-4.591541054289749,131.2425566704066,44.8871921286836
-41.59054847469171,0.8833859012650587,4.396189240604397,276.0224968552123,143.85510491777018,21.439052757825472,2.533205542056709,9.43104813511598,48.755298923825976,-6.466285210482782,-7.862236008959128,49.25192509310772
-19.673570805534727,0.8048085389246065,3.292138093465556,-80.41121488717785,30.607384868832984,-27.84740621274084,4.663967839525676,15.314341848147208,17.999924343189488,-8.341029366675816,-8.66565977726909,35.4652344651319
152.84866157285515,0.7262311765841543,2.1880869463267136,12.758679581224351,28.12047889695309,-224.6029800494865,-16.070156616038375,8.22447676860171,309.564672454874,-7.266652417705484,9.847982881801553,39.9755247132716
30.057992584670817,0.647653814243702,1.0840357991878715,8.04938943204532,62.625817945002986,6.809071275956165,-6.532877401622085,9.218228229601948,-30.076562699713925,-3.394669853497084,24.629611082134616,18.056835199234165
53.00549039809248,0.5690764519032498,0.7967383964573219,-5.46279539087248,1484.872719899227,-15301.851869368556,4.924751378399736,-26.80999614611357,47.12979927576294,-0.1444322509693676,90.52722650572709,38.4971029613528
12.15129389335762,0.4904990895627974,1.4357842588303815,-25.461253904352805,61.78078374939225,-42.11987807176819,2.690799815962815,-124.23583954467782,-48.265850091819146,3.105805351558349,-3.551542099438084,31.75563375333963
13.965584461636652,0.4119217272223452,2.074830121203441,36.28375306631712,154.8126288122947,-1.95394153495164,0.4568482535258937,1954.919300166608,-132.2645740657306,17.794761457377426,-19.631759969998484,46.932493721639226
8.868489093645865,0.333344364881893,2.7138759835765014,8.971070326996141,109.18354293633286,-12.297896643935838,0.1327403396440839,-236.3188473810065,65.03031720005906,32.4837175631965,-85.83623842315092,44.42985846728797
11.29108031320771,0.254767002541441,3.3529218459495613,17.782377739267872,70.01615722235672,27.65588800928556,-0.1913675742377258,66.96349497222401,-82.52447446203915,10.346572357483875,2.4144205577241578,25.53357033925008
9.499948886076844,0.1761896402009886,3.991967708322621,10.173884130982264,69.66983011291033,16.31130659476969,-0.5154754881195356,42.354288123308336,143.77642808130437,-3.716920616811965,-36.68118301951783,52.25811446567334
6.756639174041496,0.0976122778605366,4.631013570695681,30.22068563632534,55.67183603226996,-4.080217389945457,-0.7232183924941554,682.3790734924241,66.08694323731434,-4.04935549194296,45.81135845925695,82.7078101300352
14.205708632738796,0.0190349155200841,0.6479828605352613,18.109292550359704,52.87932870533542,-19.61778086238658,-0.9309612968687752,122.14039867169777,82.73844187863789,-4.381790367073954,51.02351005906649,75.22930249475031
14.266424386043886,-0.0595424468203679,0.784479982183285,128.5285504648339,43.63615051607998,-58.598873689950736,-1.138704201243395,41.91488899448291,29.20895368636246,-3.19684113657614,-3.6733146223713407,79.94277886163759
10.190811216324573,-0.05925665938959,0.9209771038313086,51.13959366848507,30.53006549200463,338.1749472838715,-1.346447105618015,16.555410756182074,52.12991968666089,-2.0118919060783256,-5.515859441227258,63.89107671036359
11.781318621570826,-0.0589708719588122,1.0574742254793323,-138.80543621830944,32.61502228397107,-20.45360038385686,-0.9250214823222914,15.614366747466734,47.53667606494533,119.57182354081276,0.976850029454733,59.86843006919697
15.148400050521124,-0.0586850845280344,1.193971347127356,-136.42479173887216,30.276888834889544,104.14517992646668,-0.5035958590265679,22.45032315179125,185.5121564449441,93.9377465913542,0.438848095797534,63.69738273867198
16.588792874918802,-0.0583992970972565,1.3304684687753796,380.4945086052347,52.37238187759552,112.65998198582834,-0.0821702357308444,35.3343430601277,-155.73281756642356,68.30366964189565,-0.0991538378596649,877.4955015919613
20.726546552218,-0.0581135096664787,1.4669655904234034,-36.12705166099703,147.97558404387226,-198.67021192759583,0.3392553875648791,32.24944690803791,-274.76563063612053,42.66959269243709,-10.680076708277833,171.50151061791004
-22.6480986512185,-0.0578277222357009,1.603462712071427,-33.37844886673503,146.19047821771798,68.37340047844839,0.7606810108606029,35.05287649744538,-70.73922246697511,17.035515742978546,-6.75092477846594,51.13280162651472
-97.67782750519756,-0.057541934804923,1.7399598337194506,-76.85281537738165,101.9282474828118,-229.5452571633549,0.5848614591246989,41.74287765665723,210.8872181552497,-8.598561206479987,-2.8217728486540468,45.59433983404518
79.35243672226227,-0.0572561473741452,1.8764569553674744,29.66431003515813,101.94223580431591,-79.36549250928066,0.4090419073887948,25.327982506942945,47.70332314153677,-7.869079713218894,1.1073790811578457,109.426381802574
10.47656081878876,-0.0569703599433674,1.4441401961915834,-3108.2853218959985,54.931116080350336,28.989972899963348,0.2332223556528908,34.90773644111537,123.7667856408789,-7.139598219957801,-2.9490554679051044,262.81124153552435
-38.08591763592237,-0.0566845725125895,1.0118234370156929,-35.175066448091194,62.2324542981449,14.510867234375658,0.0574028039169868,20.266109591987604,247.3070812921666,-6.410116726696707,-7.005490016968055,133.17019953029626
-17.0085662637621,-0.0563987850818117,0.5795066778398016,,36.92141760219447,37.67376835278399,-0.1184167478189172,29.6658985943089,-27.795270283915603,-5.680635233435615,-11.061924566031006,2234.409985464889
82.89160532979787,-0.0561129976510339,0.6689519681036326,,34.238977365596774,15.485195352517165,-0.2942362995548212,45.77399161996125,-104.35758367071274,-4.9511537401745205,-15.118359115093956,-156.9002914706025
-17.446769810657337,-0.055827210220256,0.7583972583674636,,105.56049910865951,-90.6796027807044,-0.2453122907392103,24.249803750075543,-35.73154081513619,-4.221672246913427,-3.7299202279032,1768.0367446376213
-5.656322915550152,-0.0555414227894782,0.8478425486312946,,108.68662212149358,15.258826247849294,-0.1963882819235995,201.51567973952768,46.097238947162346,-3.4921907536523342,7.658518659287557,44.85116424737794
-28.75740049289378,-0.0552556353587004,0.6151546801511647,,333.66364300629084,-48.73188885257799,2.145512092291708,62.0746175463443,190.36786472335783,-2.762709260391241,4.069944179556106,48.639415565209546
32.420764936126034,-0.0549698479279226,0.3824668116710348,,257.628434472579,-27.94770647958816,4.487412466507013,80.95895873721012,-131.50060447356535,-2.033227767130148,-4.800747704311023,79.21843565532487
-107.28393188265557,-0.0546840604971447,0.1497789431909049,,-554.1560823002736,-6.978288579291044,6.82931284072232,21.76893604345727,-23.195789984920065,-1.3037462738690548,28.75946626978726,85.87226267594548
-5.660117101682862,-0.0543982730663669,4.546149223475468,,204.0099629890403,-19.067660397220926,45.31601312635728,17.38991495105794,169.9831914819105,-0.5742647806079617,-15.247494750874212,96.56499860173462
21.733738374633216,-0.0541124856355891,4.112934891039815,,-581.3243766269902,-20.665127117513247,-54.34622115524031,31.020140824643114,-23.96095557937381,0.1552167126531323,3.877681141395737,66.74498258241921
-7.900185849564217,-0.0538266982048112,3.679720558604163,,450.61699988105966,-22.4355729900255,-11.072524063223154,41.20894482574941,-27.92515644582588,0.8846982059142245,3.2211597183278897,41.11807103079169
-9.700402645923862,-0.0535409107740334,3.2465062261685107,,132.54707048018668,-9.645012261987151,-10.550102962748792,17.802420590469254,-15.79410592740105,1.6141796991753186,-3.124214838617144,36.37313842499727
315.6665954892448,-0.0532551233432556,2.813291893732858,,112.1328143305623,-17.173589022206148,-10.027681862274433,23.588557592839027,-29.20159037090988,2.343661192436411,7.61800839464174,34.183429540151685
-47.09270880336959,-0.0529693359124777,2.380077561297205,,48.264749315339984,-37.08298794995781,-9.505260761800072,187.235390201215,-71.69640327647679,3.073142685697505,5.836844454168594,24.99563537916858
24.39104842620059,-0.0526835484816999,1.9468632288615528,,41.77376901409624,-38.59162251963909,-8.98283966132571,159.27601557315273,26.330016983873765,-0.6599966448862206,-25.05767786086736,17.53688760121202
11.99012269037704,-0.0523977610509221,-2.617851077902539,,33.24989000279309,50.93298238892934,-8.46041856085135,-59.8638102953428,35.35222440600569,-1.140596860979786,-15.613938149987774,24.75095063864885
11.005965070180729,-0.0521119736201442,8.730186799997107,,42.02425301339917,26.420782321560672,-7.937997460376989,-24.95059725510613,148.00885342692175,-1.6211970770733513,-21.52487380243117,33.19837543546386
33.298242604714616,-0.0518261861893664,-8.277117780967,,53.31431514643851,27.127349389867096,-7.415576359902628,-19.81753744785001,-52.16265707672361,-2.101797293166917,12682.452839720638,53.58123256966423
-90.70892011240969,-0.0515403987585886,-0.281572734556867,,-695.4541614877842,23.542787898663725,-6.893155259428268,-27.63188606419965,-75.23805717915909,-2.582397509260482,-7.454090734307552,41.02280530060783
220.83882303092705,-0.0512546113278108,-6.184031379022284,,347.4787759868669,10.998768249464687,-6.370734158953907,-29.612535380847465,-2.355825216015956,-3.0629977253540472,-9.03683500948395,54.66514927081758
-203.08130435555475,-0.0509688238970329,8.389412892502557,,124.2589103031515,41.98918823856573,-5.848313058479546,-37.544834138636936,117.27552034605026,-3.543597941447613,-9.19086899122309,155.95140733297154
-40.81480193682227,-0.0506830364662551,0.8152345428118881,,58.98289518270544,40.579828691848256,-5.325891958005185,56.7411649846844,-19.39088826737807,-4.0241981575411785,25.90681338248587,130.96796975968348
-54.93354909068002,-0.0503972490354773,1.5162218872754845,,72.76518736639564,12.029524242231783,-4.803470857530824,16.8288941218417,42.7969611799229,-4.504798373634744,-28.550684840661923,-237.90068066104823
88.88791132458235,-0.0501114616046994,2.217209231739081,,61.28474579959619,24.71366847915152,-4.281049757056463,18.995886726187667,-344.6034607258355,-4.985398589728309,-8.04136898529052,1947.1239765817884
124.01282386499838,-0.0498256741739216,2.9181965762026776,,63.84242965881774,17.31052007820097,-3.7586286565821023,27.748563308488663,-25.88824243049806,-3.0505866690335366,-9.69219607833977,-506.0969392170811
-57.40236733673581,-0.0495398867431438,37.88297429781388,,62.75201451262412,13.624105725440655,-3.236207556107741,10.124600284121136,-112.25437305406636,-1.1157747483387646,6.435217599750224,-111.59003165243652
-754.2347519539388,-0.0492540993123659,22.326825306540574,,30.649763637149583,13.191127262065413,-2.7137864556333806,16.775815611567722,561.5542054458638,4.228304996749782,-2.3215427258944765,-271.336244788662
-39.48091986938857,-0.0489683118815881,6.770676315267265,,51.3372635699697,-113.03567014917896,-2.19136535515902,12.357956869835675,-129.7501275585615,9.572384741838327,5.710022304934023,125.1177512552372
11.942740359883665,-0.0486825244508103,-6.018554609098351,,56.0361262078232,26.629132039671497,-1.668944254684659,18.37400151596926,-554.7024977729401,14.916464486926875,0.9213323815799505,127.70441879522214
-36.705630863118174,-0.0483967370200324,-8.054708456666724,,360.2799503023374,41.06052774850733,-1.146523154210298,29.84992166926911,7.928302966817592,-5.438397539920349,-3.8673575417741226,-97.4949200421077
-1565.8401694897782,-0.0481109495892546,-12.034812592969915,,80.17870734442829,23.8650527888287,-0.6241020537359372,21.234349802144006,20.32886332415505,2.827247829288774,3.0112914592558457,-66.01934731742863
36.10767662298916,-0.0478251621584768,-16.01491672927311,,210.6456590335754,14.940643912421796,-0.1016809532615763,50.3218033787933,14.312440659142515,0.3334757896789343,854.3291213136396,-71.36069100713671
17.03824326867777,-0.0475393747276989,-19.995020865576304,,-155.44941849706836,11.24135436015862,0.4207401472127845,47.82889419997024,40.80963066119435,3.862795667305324,5.567702643737501,-55.15325436258792
-133.49822636898347,-0.0472535872969211,-18.38479819462988,,-103.50629646019492,19.99758476243277,0.9431612476871454,53.21547756985012,60.4396876473487,0.6856361396930518,-7.075366338754594,-483.6237957303925
84.90648777710966,-0.0469677998661433,-16.774575523683456,,-20.481304936860845,-116.28422928081898,1.4655823481615062,54.86442157699263,-35.839154399575015,-63.49675481634734,1711.909299637184,-333.7536327399264
-16.621552576491254,-0.0466820124353655,-15.16435285273703,,,32.67469745709516,1.988003448635868,35.70927605971227,2.5889285515601794,-7.348141870906636,-21.632249766757464,33.925308150798486
-2.432139600158371,2.3797598541645866,-13.554130181790605,,,17.383634429977327,2.053062782507448,51.55198203861119,15.97577104125672,-7.520973094968253,8.492107621608726,44.39113177849195
